step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,crowd_max,plant_intake,meat_intake,lineages,movers
850000,0,42,6.83,0.00,0.02,0.45,6.36,0.00,1.00,0.000,2,837.8,2.5,6,42
860000,8,1712,5.33,0.10,0.08,0.09,5.05,0.00,1.03,0.001,7,799236.4,150.4,9,83
860000,2,1224,14.34,0.35,0.23,0.32,13.44,0.02,1.07,0.003,28,838996.2,403.2,3,18
860000,0,43,8.30,0.49,0.09,0.28,7.44,0.00,1.07,0.000,2,824.8,3.0,6,43
870000,8,1692,5.27,0.04,0.13,0.06,5.04,0.00,1.01,0.000,5,820462.1,65.8,8,24
870000,2,1274,12.16,0.30,0.10,0.16,11.59,0.00,1.08,0.001,28,817571.7,345.8,7,18
870000,0,45,7.22,0.80,0.07,0.07,6.29,0.02,1.23,0.022,2,795.0,0.5,7,45
880000,8,1742,5.22,0.06,0.12,0.10,4.94,0.00,1.02,0.000,6,814447.8,168.9,7,10
880000,2,1224,13.07,0.28,0.18,0.14,12.46,0.00,1.08,0.001,25,813028.3,129.9,4,17
880000,0,59,7.68,0.22,0.64,0.05,6.76,0.14,1.11,0.034,2,811.1,0.6,6,56
890000,8,1763,4.88,0.03,0.09,0.04,4.72,0.00,1.02,0.000,7,822167.4,82.2,7,16
890000,2,1300,12.34,0.45,0.14,0.17,11.58,0.01,1.17,0.004,27,812798.8,134.4,6,14
890000,0,58,6.78,0.02,0.05,0.03,6.67,0.00,1.01,0.000,2,1000.0,0.0,7,58
900000,8,1733,5.20,0.07,0.06,0.09,4.98,0.00,1.03,0.001,6,803061.3,110.4,8,51
900000,2,1229,13.04,0.18,0.03,0.21,12.62,0.00,1.05,0.000,27,834922.2,144.3,5,12
900000,0,49,9.55,0.00,0.00,0.00,9.55,0.00,1.00,0.000,2,892.9,0.0,6,49
910000,8,1751,5.22,0.05,0.08,0.06,5.03,0.00,1.02,0.001,5,808833.4,699.0,7,77
910000,2,1366,10.48,0.08,0.25,0.27,9.89,0.00,1.02,0.002,31,837999.6,170.6,3,5
910000,0,50,9.42,0.00,0.26,0.62,8.54,0.00,1.00,0.000,1,1163.7,0.0,6,48
920000,8,1761,5.05,0.05,0.12,0.05,4.82,0.00,1.02,0.001,6,799082.8,519.8,6,9
920000,2,1087,16.86,0.37,0.41,0.36,15.72,0.02,1.10,0.006,25,836334.0,741.1,4,12
920000,0,45,10.11,0.53,0.51,0.09,8.98,0.00,1.20,0.000,2,1068.1,0.3,5,45
930000,8,1734,5.19,0.05,0.13,0.10,4.91,0.00,1.02,0.001,6,808736.5,874.5,6,52
930000,2,1040,18.06,0.15,1.02,0.32,16.56,0.01,1.04,0.004,23,829514.0,1083.7,4,8
930000,0,36,9.08,0.00,0.17,0.19,8.72,0.00,1.00,0.000,2,1198.5,0.6,5,35
940000,8,1782,4.97,0.07,0.08,0.08,4.74,0.00,1.02,0.000,6,824195.1,764.6,6,29
940000,2,1204,14.81,0.07,0.77,0.49,13.48,0.03,1.02,0.006,25,818847.6,358.8,4,12
940000,0,36,6.94,0.00,0.33,0.00,6.61,0.00,1.00,0.000,4,1224.6,1.1,6,36
950000,8,1736,5.24,0.08,0.08,0.12,4.96,0.00,1.03,0.001,5,821124.6,954.5,7,32
950000,2,1234,13.61,0.20,0.38,0.30,12.73,0.01,1.07,0.003,23,823569.9,421.5,5,16
950000,0,25,6.92,0.00,0.88,0.00,6.04,0.00,1.00,0.000,1,1010.1,3.9,5,25
960000,8,1743,5.20,0.06,0.08,0.04,5.02,0.00,1.02,0.001,4,828819.1,337.0,7,1
960000,2,1021,17.74,0.31,1.33,0.05,16.06,0.02,1.07,0.012,24,821878.6,665.0,2,11
960000,0,66,13.47,0.80,3.29,0.47,8.91,0.30,1.17,0.061,2,895.1,7.5,6,66
970000,8,1795,4.71,0.08,0.04,0.06,4.53,0.00,1.03,0.000,7,829222.7,160.7,8,2
970000,2,1211,13.95,0.09,0.45,0.16,13.25,0.02,1.03,0.004,28,816845.3,374.2,5,3
970000,0,53,7.00,0.34,0.17,0.72,5.77,0.00,1.23,0.000,2,1147.9,0.3,8,52
980000,8,1791,4.70,0.08,0.07,0.02,4.52,0.00,1.03,0.001,5,830839.4,65.9,8,0
980000,2,1181,13.76,0.14,0.36,0.09,13.18,0.01,1.06,0.003,23,821550.8,728.4,3,1
980000,0,33,7.30,0.00,0.03,0.00,7.27,0.00,1.00,0.000,2,1421.6,1.2,8,33
990000,8,1781,4.76,0.06,0.08,0.03,4.59,0.00,1.02,0.001,6,829200.4,23.4,7,0
990000,2,1111,16.30,1.23,0.43,0.32,14.32,0.02,1.29,0.010,27,814510.9,407.8,4,7
990000,0,50,7.50,0.04,0.16,0.26,7.04,0.00,1.01,0.000,2,1347.4,3.9,6,48
1000000,8,1838,4.67,0.08,0.08,0.06,4.45,0.00,1.02,0.001,4,823717.0,49.7,7,58
1000000,2,1106,15.59,0.37,1.13,0.45,13.64,0.00,1.09,0.003,31,816235.9,116.3,6,19
1000000,0,32,8.75,0.06,0.25,0.34,8.09,0.00,1.01,0.000,2,965.4,0.2,5,32
