step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,crowd_max,plant_intake,meat_intake,lineages,movers
850000,2,1181,14.41,1.09,0.38,0.64,12.30,0.05,1.34,0.015,24,811541.3,170.5,8,8
850000,0,85,8.61,0.49,0.02,0.22,7.87,0.00,1.15,0.000,3,939.3,2.6,13,85
860000,8,1663,5.58,0.25,0.04,0.04,5.26,0.00,1.10,0.001,7,818069.4,72.1,15,13
860000,2,1254,13.28,0.43,0.29,0.37,12.19,0.00,1.24,0.002,30,815941.4,129.4,5,5
860000,0,55,10.04,0.33,0.07,0.15,9.49,0.00,1.14,0.000,2,1063.9,2.0,11,55
870000,8,1711,5.65,0.16,0.01,0.09,5.38,0.00,1.07,0.000,4,817124.9,12.3,14,4
870000,2,1341,11.42,0.55,0.33,0.08,10.45,0.02,1.19,0.008,28,815306.6,137.2,6,9
870000,0,43,8.79,0.53,0.00,0.53,7.72,0.00,1.19,0.000,1,1151.8,0.8,9,42
880000,8,1680,5.65,0.16,0.00,0.06,5.43,0.00,1.07,0.000,6,818052.2,5.9,15,18
880000,2,1281,12.18,0.42,0.57,0.09,11.11,0.06,1.12,0.012,28,811406.1,840.6,5,12
880000,0,77,7.26,0.10,0.16,0.12,6.88,0.00,1.03,0.000,2,1205.4,19.5,9,77
890000,8,1685,5.35,0.12,0.03,0.07,5.13,0.00,1.05,0.001,6,816927.4,11.9,17,18
890000,2,1217,13.49,0.53,0.55,0.15,12.26,0.02,1.18,0.007,30,821825.6,88.2,5,9
890000,0,60,7.12,0.20,0.00,0.02,6.90,0.00,1.05,0.000,3,1212.2,0.8,10,60
900000,8,1711,5.29,0.18,0.03,0.06,5.03,0.00,1.09,0.000,5,817273.2,153.1,16,3
900000,2,1182,13.40,0.62,0.71,0.06,12.02,0.04,1.23,0.012,47,814996.8,708.2,7,9
900000,0,63,6.54,0.27,0.00,0.08,6.19,0.00,1.07,0.000,2,916.8,5.1,10,63
910000,8,1641,5.76,0.24,0.03,0.14,5.34,0.00,1.10,0.000,4,817675.2,7.6,12,0
910000,2,1102,15.94,1.11,0.20,0.12,14.52,0.01,1.36,0.003,24,814803.4,477.7,6,5
910000,0,73,6.58,0.30,0.00,0.11,6.16,0.00,1.10,0.000,2,988.6,7.6,8,72
920000,8,1662,5.64,0.18,0.01,0.12,5.32,0.00,1.06,0.000,7,815936.5,2.1,12,7
920000,2,1025,17.31,1.13,0.17,0.30,15.72,0.01,1.40,0.005,23,817919.3,735.3,4,5
920000,0,79,8.18,0.27,0.00,0.30,7.61,0.00,1.06,0.000,3,1508.9,10.1,9,79
930000,8,1637,5.64,0.20,0.02,0.05,5.37,0.01,1.08,0.002,7,816512.3,707.3,16,5
930000,2,1206,12.56,0.54,0.09,0.28,11.65,0.02,1.18,0.004,22,814633.4,3496.9,6,6
930000,0,73,7.75,0.07,0.00,0.21,7.48,0.00,1.03,0.000,2,1346.7,79.0,13,72
940000,8,1648,5.66,0.14,0.01,0.04,5.47,0.00,1.06,0.001,5,812910.6,15.6,17,20
940000,2,1113,16.11,0.71,1.46,0.56,13.37,0.05,1.24,0.022,24,813766.9,1339.3,11,21
940000,0,70,6.20,0.06,0.00,0.03,6.11,0.00,1.03,0.000,2,1141.4,0.7,9,70
950000,8,1591,6.17,0.13,0.04,0.04,5.96,0.00,1.06,0.001,6,807084.9,32.7,13,28
950000,2,1116,15.67,0.27,0.73,0.32,14.34,0.01,1.11,0.002,27,816998.7,113.8,4,10
950000,0,62,6.66,0.11,0.06,0.05,6.44,0.00,1.04,0.000,4,614.2,0.7,8,61
960000,8,1673,5.41,0.14,0.00,0.05,5.22,0.00,1.06,0.000,7,815069.9,11.2,9,5
960000,2,1073,17.21,0.49,0.57,0.47,15.67,0.00,1.18,0.001,26,815047.6,116.1,5,8
960000,0,78,7.10,0.24,0.17,0.00,6.69,0.04,1.08,0.013,3,1282.4,0.7,7,78
970000,8,1721,5.18,0.12,0.02,0.02,5.03,0.00,1.06,0.000,6,816153.5,15.4,13,8
970000,2,1181,13.58,0.22,0.20,0.50,12.66,0.00,1.07,0.002,27,815035.9,53.7,6,4
970000,0,55,8.11,0.11,0.05,0.05,7.89,0.00,1.04,0.000,2,1147.4,0.0,9,53
980000,8,1638,5.68,0.15,0.03,0.04,5.47,0.00,1.07,0.000,10,811122.9,21.9,12,28
980000,2,1232,13.79,0.38,0.18,0.96,12.26,0.00,1.13,0.000,22,823411.7,74.2,8,37
980000,0,54,7.07,0.06,0.00,0.09,6.93,0.00,1.02,0.000,2,897.0,0.0,9,54
990000,8,1682,5.73,0.21,0.04,0.08,5.39,0.00,1.09,0.001,7,800313.9,40.8,14,74
990000,2,1296,11.92,0.24,0.25,0.66,10.76,0.01,1.08,0.003,27,836260.6,120.1,8,40
990000,0,54,6.31,0.44,0.02,0.04,5.81,0.00,1.15,0.000,4,680.8,0.6,11,54
1000000,8,1713,5.39,0.14,0.01,0.04,5.20,0.00,1.06,0.000,8,813300.5,153.7,14,43
1000000,2,1125,15.50,1.00,0.26,0.46,13.79,0.00,1.37,0.001,22,826392.1,57.0,10,31
1000000,0,50,7.74,0.64,0.00,0.00,7.10,0.00,1.24,0.000,2,624.3,0.7,13,49
