step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,crowd_max,plant_intake,meat_intake,lineages,movers
830000,8,6990,5.38,0.07,0.14,0.20,4.96,0.01,1.02,0.002,6,2149040.2,1549.5,23,7
830000,1,4427,14.34,4.02,1.13,0.24,8.95,0.36,1.80,0.106,92,2988418.8,661742.3,11,5
830000,0,201,11.56,1.23,1.01,0.55,8.77,0.16,1.25,0.040,4,2074.4,1348.6,16,200
840000,8,6947,5.31,0.06,0.07,0.16,5.02,0.00,1.02,0.001,6,2149237.2,1764.2,21,15
840000,1,4199,15.83,4.42,1.42,0.21,9.77,0.41,1.85,0.120,89,2961979.5,727710.1,9,4
840000,0,220,11.47,1.33,0.62,0.50,9.01,0.13,1.22,0.045,4,2100.8,1405.0,17,219
850000,8,6928,5.35,0.06,0.07,0.21,5.01,0.00,1.02,0.001,9,2170797.5,6709.7,22,51
850000,1,4428,14.03,3.98,1.03,0.35,8.67,0.32,1.83,0.101,102,2980714.8,683216.1,13,10
850000,0,173,14.55,2.36,1.43,1.21,9.55,0.20,1.55,0.052,4,1867.4,1047.5,14,172
860000,8,7005,5.21,0.10,0.08,0.15,4.88,0.01,1.03,0.003,8,2145171.0,4554.9,24,42
860000,1,4434,14.24,3.78,1.26,0.17,9.02,0.32,1.75,0.097,106,2977203.0,676728.9,10,5
860000,0,235,13.66,2.17,1.63,0.21,9.66,0.24,1.44,0.060,8,1910.2,1020.6,21,233
870000,8,6943,5.30,0.11,0.08,0.16,4.96,0.00,1.04,0.002,7,2182133.0,3527.2,20,22
870000,1,4403,14.36,3.70,1.11,0.15,9.40,0.34,1.66,0.101,102,3042979.5,656313.5,13,8
870000,0,199,11.77,0.93,0.81,0.48,9.56,0.13,1.14,0.035,5,1800.5,967.6,16,197
880000,8,6969,5.34,0.09,0.06,0.20,4.99,0.01,1.03,0.002,7,2181187.5,2197.9,19,11
880000,1,4312,14.56,3.49,1.06,0.15,9.86,0.31,1.63,0.090,82,3054191.8,613436.8,11,5
880000,0,194,12.92,1.42,0.92,0.69,9.89,0.14,1.25,0.036,3,2006.4,1107.5,15,193
890000,8,6842,5.36,0.10,0.09,0.15,5.02,0.00,1.03,0.001,8,2158798.0,1978.1,18,12
890000,1,4300,14.53,3.93,0.99,0.14,9.48,0.32,1.78,0.097,90,2975643.8,627987.6,9,5
890000,0,242,12.90,2.59,1.21,0.19,8.92,0.24,1.57,0.062,6,2071.2,1120.1,16,237
900000,8,6900,5.40,0.09,0.07,0.18,5.06,0.00,1.03,0.001,7,2137827.8,3657.8,20,40
900000,1,4135,15.90,4.45,1.34,0.28,9.84,0.39,1.84,0.111,89,2988657.0,650198.9,14,16
900000,0,211,12.91,0.87,0.71,0.61,10.72,0.11,1.21,0.024,7,2040.3,1152.3,14,209
910000,8,7042,5.33,0.19,0.08,0.15,4.91,0.01,1.05,0.004,11,2145002.8,3915.9,18,140
910000,1,4405,13.45,3.60,1.07,0.36,8.42,0.32,1.70,0.096,90,3039539.5,601402.5,13,26
910000,0,171,10.73,0.82,0.60,0.51,8.80,0.11,1.14,0.023,4,1860.4,852.3,16,169
920000,8,6823,5.51,0.15,0.09,0.17,5.10,0.01,1.04,0.004,12,2160752.8,8079.7,18,153
920000,1,4461,14.36,3.60,1.13,0.25,9.38,0.34,1.69,0.098,72,3058245.8,610073.9,9,75
920000,0,237,10.64,1.27,0.85,0.23,8.30,0.18,1.22,0.038,4,1746.7,789.9,15,236
930000,8,6846,5.35,0.18,0.11,0.13,4.93,0.02,1.05,0.005,8,2153822.0,10386.1,19,123
930000,1,4378,13.46,3.49,1.00,0.28,8.69,0.31,1.69,0.094,86,2981388.5,643664.2,12,63
930000,0,152,13.39,0.81,0.54,0.24,11.80,0.12,1.13,0.026,4,1619.4,876.0,14,151
940000,8,6981,5.41,0.12,0.08,0.15,5.07,0.00,1.04,0.001,17,2147816.0,7839.4,16,74
940000,1,4185,15.42,3.97,1.36,0.30,9.78,0.37,1.75,0.105,107,3060906.2,627427.8,10,13
940000,0,187,13.98,2.09,1.40,0.20,10.30,0.28,1.38,0.064,7,1557.8,1053.5,16,185
950000,8,6717,6.15,0.19,0.21,0.19,5.55,0.03,1.06,0.013,6,2187731.2,10183.5,15,5
950000,1,4243,14.40,3.20,1.11,0.40,9.69,0.31,1.55,0.085,97,3052953.0,588693.3,8,5
950000,0,182,13.32,1.48,1.32,0.49,10.03,0.26,1.28,0.066,5,1753.2,1028.9,15,181
960000,8,6721,6.09,0.16,0.13,0.19,5.60,0.03,1.05,0.010,8,2276567.2,16658.1,17,57
960000,1,4147,14.89,4.37,1.23,0.40,8.89,0.38,1.90,0.114,83,3045050.5,594830.7,9,14
960000,0,189,12.91,1.43,0.75,0.10,10.63,0.17,1.27,0.048,5,1648.5,1057.6,13,187
970000,8,6635,6.37,0.19,0.11,0.26,5.81,0.02,1.06,0.006,8,2310397.2,11359.5,20,44
970000,1,4321,14.58,3.84,1.12,0.18,9.45,0.35,1.71,0.105,80,2986673.8,668131.8,10,12
970000,0,163,11.94,0.90,1.03,0.20,9.82,0.15,1.15,0.043,5,1763.6,991.4,15,161
980000,8,6112,7.24,0.42,0.38,0.28,6.15,0.07,1.09,0.015,7,2367832.0,65729.8,16,72
980000,1,3905,16.06,4.74,1.38,0.31,9.64,0.39,1.97,0.118,91,2998440.8,707749.1,13,23
980000,0,255,11.69,0.96,1.04,0.40,9.30,0.17,1.19,0.039,4,1401.0,883.2,14,255
990000,8,6788,6.26,0.14,0.11,0.28,5.73,0.01,1.04,0.003,26,2211765.5,21916.5,20,167
990000,1,4226,15.31,4.38,1.39,0.55,8.99,0.41,1.82,0.123,92,3062851.8,657803.6,13,62
990000,0,170,13.08,2.01,1.20,0.29,9.58,0.28,1.35,0.065,5,1342.5,638.4,17,169
1000000,8,6861,5.90,0.16,0.15,0.19,5.41,0.02,1.04,0.011,15,2182617.0,9030.0,20,130
1000000,1,4252,14.95,4.31,1.22,0.21,9.21,0.39,1.89,0.122,82,3047743.8,617136.9,10,63
1000000,0,196,14.27,2.60,0.94,0.29,10.43,0.16,1.48,0.051,11,1443.2,740.0,18,194
