step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut,crossers,pop_none
510000,11253,1.411,0.016,7.06,1301110,1256181,6923,3536,34475,10455626,4024167.0,767971.6,0.694,0.063,0.056,0.100,0.086,180,9.35,10.89,1.84,7.04,0.62,2.63,0.17,1.36,6.72,5.66,0.18,0.78,0.020,0.082,2476,0.063,0.757,0.073,0.006,0.164,1268640,1214474,21,0.620,0.089,0.047,4551921,0.073,0.073,0.000,649.44,377637,236,0.073,0.321,0.045,308315079,1.35,18.65,0.003,0.325,0.054,3,5,18,64,5092,83,4.32,0.0053,0.002,232
520000,11172,1.420,0.017,6.73,1295016,1250872,7366,3020,33839,11398125,4046727.0,797059.3,0.690,0.064,0.057,0.102,0.087,182,9.34,11.45,1.96,7.29,0.60,2.61,0.15,1.31,6.64,6.37,0.19,0.80,0.019,0.082,2407,0.118,0.752,0.078,0.006,0.164,1262803,1214215,24,0.688,0.047,0.026,3697887,0.076,0.093,0.000,649.69,366373,255,0.070,0.373,0.047,326277800,1.37,18.85,0.003,0.339,0.056,3,5,20,64,4696,80,4.07,0.0055,0.003,207
530000,10747,1.448,0.020,7.09,1235363,1192662,6683,4902,31541,12328252,3914635.8,898437.4,0.665,0.070,0.061,0.109,0.095,179,9.67,11.21,1.97,7.39,0.79,3.24,0.20,1.66,6.71,5.48,0.18,0.80,0.027,0.105,2514,0.061,0.772,0.084,0.005,0.140,1202587,1147725,26,0.603,0.043,0.039,3175285,0.076,0.145,0.000,648.15,349883,319,0.073,0.283,0.051,380558519,1.39,18.28,0.003,0.406,0.055,3,6,20,64,4945,74,5.60,0.0054,0.009,228
540000,10938,1.445,0.018,6.84,1233667,1192919,5921,3841,30795,11879108,4072481.8,842781.3,0.649,0.073,0.064,0.115,0.099,187,9.74,11.25,1.79,7.13,0.70,2.92,0.16,1.35,7.08,6.20,0.19,0.82,0.024,0.096,2535,0.070,0.758,0.078,0.003,0.161,1197260,1137413,21,0.636,0.061,0.034,3739873,0.077,0.080,0.000,648.98,345644,324,0.071,0.267,0.046,330482919,1.35,18.27,0.004,0.370,0.054,3,6,18,64,5074,90,4.77,0.0053,0.014,260
550000,10956,1.411,0.017,7.00,1239756,1197672,5517,5058,31491,11789845,4115710.2,841966.1,0.650,0.072,0.063,0.116,0.099,156,9.83,11.24,1.81,7.07,0.65,2.95,0.20,1.70,7.17,6.28,0.17,0.77,0.021,0.092,2485,0.054,0.744,0.074,0.007,0.176,1205075,1140529,25,0.663,0.036,0.039,3828536,0.074,0.099,0.000,648.85,356654,383,0.071,0.231,0.044,331015392,1.37,18.05,0.005,0.348,0.050,3,6,19,64,4872,89,4.91,0.0052,0.018,233
560000,10808,1.438,0.019,7.20,1229303,1188487,6461,4193,30310,12949985,3913371.2,925311.8,0.672,0.068,0.060,0.107,0.093,172,9.92,12.02,1.93,7.36,0.68,2.99,0.20,1.69,7.11,6.85,0.19,0.82,0.019,0.081,2499,0.056,0.751,0.083,0.006,0.161,1194316,1138761,26,0.668,0.029,0.035,3380501,0.070,0.089,0.000,646.79,376893,331,0.071,0.278,0.049,361072902,1.37,18.25,0.006,0.364,0.054,3,6,20,64,4789,81,6.97,0.0051,0.012,198
570000,10989,1.416,0.019,7.39,1213413,1173951,6224,5216,27841,12922719,3986445.2,938518.1,0.662,0.068,0.061,0.112,0.097,170,9.47,11.70,2.14,7.63,0.62,2.60,0.13,1.18,6.58,6.73,0.19,0.80,0.020,0.082,2686,0.071,0.781,0.090,0.006,0.123,1178209,1119918,24,0.538,0.062,0.030,3568541,0.068,0.121,0.000,647.96,377932,326,0.073,0.261,0.056,380066298,1.46,18.62,0.005,0.424,0.058,3,5,22,64,4863,88,5.80,0.0055,0.012,210
580000,10606,1.448,0.016,7.16,1202123,1164601,6062,4582,27261,13072817,4065279.8,960758.9,0.662,0.068,0.060,0.112,0.097,173,10.29,12.49,2.17,7.66,0.73,3.10,0.18,1.54,7.21,6.86,0.21,0.87,0.020,0.080,2907,0.043,0.748,0.083,0.007,0.162,1169812,1108241,29,0.649,0.044,0.035,3759557,0.077,0.086,0.000,647.43,371469,320,0.073,0.238,0.053,355426614,1.41,18.08,0.006,0.482,0.059,3,6,24,64,4461,81,6.33,0.0053,0.009,150
590000,10936,1.432,0.017,7.23,1241760,1204104,6332,4227,26767,12322338,4168255.8,918768.1,0.683,0.064,0.056,0.106,0.091,169,9.93,11.43,1.98,7.34,0.64,2.76,0.22,1.86,7.09,5.92,0.18,0.79,0.022,0.093,2794,0.036,0.738,0.075,0.006,0.182,1207275,1156337,27,0.574,0.126,0.037,3974831,0.059,0.082,0.000,647.78,393090,339,0.075,0.187,0.042,325604054,1.39,18.04,0.004,0.404,0.053,3,6,21,64,4810,84,5.98,0.0054,0.009,201
600000,10878,1.429,0.018,7.34,1252558,1214207,6033,4373,28003,12272095,4174921.8,898398.2,0.673,0.066,0.059,0.109,0.094,148,9.91,11.36,2.09,7.40,0.65,2.70,0.16,1.31,7.01,6.02,0.20,0.84,0.021,0.084,2882,0.033,0.739,0.092,0.005,0.165,1215457,1162594,33,0.611,0.041,0.040,3921576,0.075,0.091,0.000,647.88,379473,273,0.073,0.220,0.049,311561270,1.43,18.03,0.003,0.400,0.060,3,6,21,64,5019,97,5.88,0.0055,0.005,246
610000,10664,1.453,0.017,7.24,1222809,1182172,5469,5627,29755,12113545,4125945.5,884520.2,0.638,0.073,0.065,0.121,0.103,175,10.19,11.61,2.12,7.41,0.61,2.61,0.16,1.48,7.30,6.41,0.20,0.84,0.018,0.075,2894,0.053,0.747,0.093,0.005,0.155,1181585,1120849,33,0.604,0.014,0.035,4217087,0.096,0.080,0.000,648.46,365135,280,0.073,0.196,0.047,329739987,1.42,17.75,0.003,0.406,0.060,3,6,22,64,5015,107,5.29,0.0053,0.004,227
620000,10808,1.446,0.018,7.21,1245578,1204978,6008,3899,30549,11721497,4071189.5,883760.1,0.653,0.073,0.065,0.112,0.097,181,9.92,11.16,2.04,7.25,0.65,2.59,0.18,1.43,7.05,6.07,0.21,0.84,0.022,0.084,2854,0.062,0.754,0.092,0.005,0.150,1206209,1152805,34,0.557,0.057,0.045,4235577,0.085,0.098,0.000,648.77,351446,261,0.075,0.227,0.046,336615599,1.41,17.92,0.003,0.428,0.064,3,6,22,64,5041,98,4.99,0.0053,0.012,234
630000,10801,1.438,0.018,7.38,1246972,1206296,6309,2347,32027,11106476,3951004.5,819303.4,0.648,0.076,0.069,0.111,0.096,175,10.10,11.57,2.06,7.41,0.64,2.71,0.19,1.57,7.20,6.39,0.19,0.82,0.021,0.090,2775,0.057,0.757,0.082,0.005,0.156,1206625,1150839,30,0.560,0.094,0.043,5284792,0.078,0.104,0.000,649.59,360722,316,0.074,0.312,0.049,386290624,1.41,17.93,0.005,0.383,0.058,3,6,22,64,5102,80,4.16,0.0051,0.005,261
640000,11253,1.425,0.016,7.31,1269173,1227065,6627,2034,32995,10766957,3887021.0,810144.1,0.668,0.071,0.064,0.106,0.092,170,9.43,11.02,1.84,6.93,0.58,2.48,0.21,1.44,6.81,6.33,0.18,0.78,0.019,0.080,2660,0.058,0.758,0.074,0.006,0.161,1231414,1176744,34,0.578,0.046,0.062,5103600,0.081,0.085,0.000,648.61,364898,275,0.075,0.309,0.045,393488137,1.36,18.43,0.005,0.369,0.054,3,5,20,64,5058,89,5.14,0.0051,0.002,229
650000,11062,1.435,0.016,7.45,1284669,1240677,6537,3180,34466,9927366,3963948.8,757534.2,0.675,0.068,0.060,0.105,0.092,147,9.61,11.08,1.91,7.20,0.63,2.67,0.22,1.77,6.85,6.12,0.17,0.76,0.021,0.087,2653,0.046,0.766,0.072,0.006,0.156,1247439,1195175,33,0.574,0.054,0.060,5555430,0.089,0.075,0.000,648.71,372835,335,0.076,0.244,0.044,356798786,1.39,18.31,0.004,0.371,0.053,3,6,20,64,5153,112,5.04,0.0052,0.009,255
660000,11396,1.411,0.017,7.54,1233982,1190645,6254,4504,32245,10580250,3975866.8,819615.9,0.658,0.073,0.066,0.109,0.094,170,8.87,10.42,1.72,6.75,0.55,2.57,0.21,1.46,6.39,5.38,0.16,0.74,0.017,0.079,2654,0.046,0.781,0.072,0.004,0.144,1196006,1138582,30,0.550,0.056,0.065,6271801,0.086,0.086,0.000,648.39,361125,354,0.077,0.236,0.042,374025854,1.34,18.88,0.002,0.384,0.050,3,5,17,64,5094,96,5.37,0.0055,0.003,250
670000,11204,1.419,0.018,7.47,1212695,1170042,6576,4759,31510,11285543,3901620.5,879196.8,0.655,0.074,0.066,0.109,0.095,170,9.28,11.36,2.15,7.42,0.61,2.78,0.20,1.42,6.32,5.82,0.18,0.79,0.019,0.083,2829,0.053,0.783,0.091,0.006,0.120,1175375,1118389,23,0.614,0.056,0.065,7064882,0.081,0.096,0.000,647.28,363288,278,0.078,0.186,0.057,386744796,1.45,18.75,0.002,0.413,0.054,3,5,21,64,5188,85,6.47,0.0055,0.004,280
680000,11176,1.412,0.016,7.29,1257821,1213964,6638,5349,31898,10107253,3968723.0,832120.8,0.676,0.069,0.059,0.104,0.091,166,9.33,10.77,1.72,6.93,0.66,2.95,0.22,1.59,6.73,5.72,0.16,0.76,0.023,0.096,2720,0.060,0.774,0.068,0.006,0.152,1221960,1163280,26,0.560,0.034,0.058,6695491,0.085,0.077,0.000,647.47,383985,236,0.082,0.223,0.046,309852448,1.33,18.59,0.002,0.379,0.049,3,6,18,64,5122,80,6.28,0.0053,0.008,245
690000,11332,1.415,0.017,7.09,1259248,1211632,6673,8252,32535,10699976,3920923.8,863379.4,0.676,0.069,0.061,0.103,0.090,174,8.89,10.19,1.58,6.59,0.53,2.52,0.24,1.62,6.53,5.31,0.15,0.74,0.018,0.078,2668,0.052,0.779,0.064,0.006,0.152,1223198,1167509,22,0.593,0.045,0.081,6850737,0.085,0.084,0.000,645.44,369242,199,0.081,0.213,0.043,310450187,1.30,18.87,0.002,0.402,0.046,3,5,17,64,5136,80,8.31,0.0053,0.009,217
700000,11614,1.382,0.015,7.04,1296991,1251169,6445,3359,35736,9652233,3987103.8,754783.9,0.673,0.070,0.062,0.104,0.091,152,8.59,9.98,1.62,6.60,0.56,2.46,0.16,1.15,6.25,5.25,0.15,0.72,0.023,0.100,2814,0.053,0.785,0.066,0.005,0.144,1262122,1207087,23,0.653,0.019,0.049,6682081,0.092,0.087,0.000,649.24,367907,286,0.078,0.276,0.043,304167788,1.33,18.98,0.002,0.422,0.048,3,5,16,64,5077,108,4.51,0.0055,0.007,226
710000,10993,1.434,0.016,7.18,1302964,1255926,6828,3434,37397,10075428,4020373.2,784294.2,0.693,0.068,0.061,0.094,0.084,178,9.58,11.03,1.79,7.18,0.66,2.75,0.18,1.37,6.95,5.70,0.18,0.79,0.022,0.090,2745,0.042,0.768,0.066,0.006,0.159,1271678,1218362,24,0.617,0.021,0.064,5986225,0.088,0.090,0.000,649.27,367770,305,0.078,0.223,0.047,300055301,1.33,18.35,0.002,0.382,0.051,3,6,18,64,5127,71,4.48,0.0053,0.009,205
720000,11502,1.390,0.017,7.12,1241145,1194838,6407,5768,33623,10878186,3961194.0,856406.6,0.685,0.070,0.062,0.097,0.086,178,8.68,10.50,1.73,6.85,0.55,2.55,0.16,1.24,6.24,5.32,0.16,0.74,0.018,0.082,2879,0.064,0.778,0.073,0.005,0.144,1210289,1156804,24,0.619,0.030,0.057,6939025,0.102,0.111,0.000,648.57,360953,316,0.079,0.214,0.048,320124337,1.34,19.08,0.002,0.405,0.047,3,5,17,64,4888,88,5.18,0.0055,0.011,163
730000,11184,1.410,0.014,7.10,1285761,1240200,6903,4339,34637,10305945,4044448.8,793975.9,0.695,0.068,0.060,0.094,0.083,185,9.26,10.62,1.70,6.91,0.52,2.52,0.18,1.26,6.85,5.96,0.16,0.76,0.015,0.070,2710,0.088,0.763,0.069,0.005,0.162,1255634,1204072,24,0.598,0.051,0.063,7005907,0.102,0.077,0.000,649.52,349166,307,0.077,0.200,0.043,302507146,1.33,18.50,0.003,0.410,0.047,3,6,17,64,4775,83,4.24,0.0053,0.004,181
740000,11144,1.426,0.014,7.01,1335019,1289368,7035,2672,35984,9807882,4108040.0,733762.6,0.697,0.071,0.063,0.091,0.079,183,9.12,10.63,1.83,7.19,0.53,2.36,0.20,1.51,6.56,5.43,0.17,0.77,0.017,0.078,2437,0.088,0.768,0.073,0.004,0.155,1305619,1248190,22,0.659,0.031,0.065,7980121,0.079,0.075,0.000,650.36,361307,247,0.075,0.297,0.048,294427091,1.35,18.69,0.003,0.375,0.049,3,5,16,64,4906,105,3.39,0.0056,0.004,165
750000,11059,1.416,0.013,7.03,1331929,1281811,7314,3326,39563,10507566,3975412.5,777367.0,0.713,0.066,0.058,0.086,0.077,156,9.53,11.43,1.98,7.37,0.64,2.81,0.23,1.73,6.68,5.81,0.18,0.81,0.021,0.085,2395,0.086,0.736,0.085,0.006,0.172,1304788,1255676,28,0.617,0.020,0.062,6417256,0.075,0.085,0.000,649.08,362981,258,0.074,0.334,0.047,306004675,1.38,18.53,0.004,0.347,0.053,3,5,18,64,4763,87,4.68,0.0054,0.006,166
760000,11000,1.424,0.015,7.07,1316543,1268156,7479,3836,37131,10513778,4016129.2,764847.0,0.711,0.066,0.058,0.088,0.078,181,9.70,11.64,2.02,7.47,0.64,2.66,0.21,1.61,6.82,6.23,0.18,0.80,0.020,0.080,2487,0.081,0.757,0.073,0.006,0.164,1288309,1236926,26,0.689,0.034,0.057,6890176,0.077,0.100,0.000,648.45,365232,244,0.073,0.287,0.044,287508052,1.40,18.48,0.004,0.339,0.056,3,5,21,64,4875,101,5.30,0.0054,0.009,148
770000,11396,1.400,0.015,6.97,1315534,1266962,7163,2616,38397,10448171,3987045.5,733821.4,0.700,0.068,0.060,0.091,0.081,181,9.16,10.72,1.77,6.86,0.54,2.50,0.25,1.75,6.60,5.72,0.15,0.73,0.018,0.084,2338,0.074,0.750,0.072,0.005,0.173,1286006,1234516,28,0.641,0.038,0.060,6740007,0.084,0.081,0.000,649.37,361546,209,0.070,0.414,0.038,276596654,1.37,18.69,0.004,0.314,0.046,3,5,17,64,5141,94,4.39,0.0053,0.004,186
780000,10968,1.406,0.014,7.20,1259569,1217367,6755,3790,32085,10983408,4027901.8,804091.2,0.679,0.075,0.064,0.097,0.084,184,9.80,11.63,1.98,7.50,0.63,2.75,0.20,1.57,6.98,6.24,0.19,0.83,0.019,0.081,2418,0.070,0.775,0.070,0.005,0.150,1228735,1164413,28,0.591,0.064,0.052,6213628,0.101,0.074,0.000,648.02,345643,297,0.073,0.255,0.045,290179701,1.37,18.46,0.005,0.382,0.055,3,6,20,64,4894,78,5.73,0.0053,0.012,216
790000,11310,1.401,0.016,6.77,1306369,1266026,6338,3470,30193,9871101,4077018.5,714071.7,0.689,0.075,0.066,0.091,0.078,191,9.19,10.52,1.62,6.70,0.54,2.43,0.22,1.60,6.81,5.82,0.15,0.73,0.020,0.086,2283,0.099,0.740,0.062,0.005,0.194,1277418,1210945,28,0.634,0.115,0.059,6272113,0.096,0.078,0.000,648.97,345551,266,0.072,0.272,0.034,258038372,1.32,18.50,0.003,0.320,0.042,3,6,16,64,4922,81,4.79,0.0053,0.006,220
800000,11326,1.401,0.015,7.11,1350660,1307361,7360,3272,32651,8946645,4081481.0,640432.8,0.715,0.068,0.059,0.085,0.073,162,9.38,10.81,1.86,6.89,0.53,2.51,0.21,1.42,6.79,5.82,0.15,0.74,0.017,0.079,2438,0.078,0.746,0.070,0.009,0.176,1320726,1266937,29,0.602,0.030,0.072,7074527,0.090,0.083,0.000,648.99,360121,219,0.072,0.286,0.039,227455163,1.38,18.37,0.004,0.326,0.044,3,6,17,64,5230,85,4.77,0.0053,0.015,180
810000,11157,1.420,0.014,6.93,1277865,1236340,6587,3770,31337,9371728,3932925.2,708305.4,0.687,0.073,0.063,0.094,0.082,185,9.41,10.49,1.64,6.56,0.47,2.27,0.18,1.56,7.11,6.08,0.13,0.66,0.017,0.083,2171,0.096,0.739,0.064,0.004,0.193,1248256,1191271,27,0.618,0.099,0.059,7488327,0.100,0.076,0.000,648.66,355443,262,0.076,0.272,0.032,252563110,1.34,18.27,0.003,0.277,0.040,3,6,18,64,5120,94,5.10,0.0050,0.005,211
820000,11698,1.397,0.014,6.72,1391925,1342866,7421,3695,37402,7952326,3968760.5,617117.9,0.724,0.064,0.056,0.083,0.074,187,8.60,9.90,1.58,6.46,0.48,2.37,0.20,1.60,6.33,4.90,0.13,0.69,0.018,0.085,2259,0.088,0.742,0.064,0.005,0.189,1364740,1312533,28,0.615,0.060,0.061,6656123,0.092,0.073,0.000,650.11,366707,181,0.078,0.385,0.035,233838793,1.31,18.96,0.003,0.337,0.040,3,5,15,64,4879,92,3.64,0.0054,0.002,198
830000,11618,1.390,0.014,6.91,1386321,1339277,7522,3849,35753,8404159,3920059.8,664735.2,0.725,0.060,0.052,0.086,0.077,185,8.90,10.18,1.60,6.72,0.53,2.50,0.22,1.63,6.55,5.43,0.14,0.71,0.020,0.087,2328,0.107,0.760,0.059,0.004,0.177,1356677,1306253,28,0.573,0.113,0.071,7653259,0.091,0.072,0.000,648.47,360462,191,0.079,0.370,0.038,239364428,1.32,18.65,0.002,0.322,0.042,3,5,16,64,5162,92,5.28,0.0052,0.001,201
840000,11366,1.383,0.015,7.17,1349941,1306086,7485,4346,32276,9511574,3963201.8,730970.6,0.703,0.065,0.057,0.092,0.082,187,9.31,10.64,1.70,6.98,0.58,2.76,0.18,1.52,6.85,5.60,0.16,0.74,0.017,0.080,2107,0.091,0.753,0.059,0.004,0.184,1320801,1266336,26,0.510,0.152,0.056,6884933,0.089,0.083,0.000,648.95,350925,212,0.077,0.274,0.042,253631806,1.33,18.51,0.002,0.308,0.046,3,6,16,64,5201,89,4.80,0.0051,0.002,220
850000,11529,1.410,0.015,7.06,1329605,1285712,7470,4294,31966,8796115,3937129.2,691113.1,0.695,0.068,0.059,0.095,0.083,158,8.82,10.18,1.60,6.60,0.46,2.37,0.28,1.96,6.48,5.44,0.13,0.67,0.014,0.069,2535,0.085,0.769,0.070,0.006,0.156,1300484,1241989,29,0.571,0.044,0.062,6707955,0.090,0.077,0.000,649.27,345977,211,0.079,0.263,0.042,264849269,1.34,18.77,0.003,0.377,0.040,3,5,17,64,5173,102,4.49,0.0053,0.005,173
860000,11674,1.394,0.014,6.98,1330661,1287246,7254,3516,32500,8833005,3913599.8,682367.3,0.704,0.066,0.056,0.093,0.081,187,8.81,10.24,1.54,6.37,0.56,2.93,0.16,1.41,6.54,5.41,0.13,0.69,0.017,0.086,2439,0.098,0.762,0.064,0.006,0.168,1304483,1248255,28,0.555,0.143,0.045,6252330,0.089,0.081,0.000,649.92,351124,218,0.077,0.377,0.037,276773701,1.31,18.90,0.003,0.406,0.040,3,5,17,64,4989,106,3.84,0.0051,0.004,235
870000,11545,1.388,0.016,6.81,1381645,1335594,7746,3873,34561,8466561,4023684.5,660926.8,0.717,0.064,0.056,0.087,0.076,185,8.87,10.14,1.49,6.47,0.48,2.36,0.17,1.49,6.73,5.44,0.14,0.70,0.016,0.077,2114,0.083,0.744,0.056,0.005,0.196,1357361,1302384,27,0.586,0.018,0.049,6029599,0.088,0.147,0.000,650.35,363073,204,0.078,0.377,0.032,251955155,1.28,18.83,0.003,0.293,0.040,3,5,16,64,4906,102,3.41,0.0052,0.003,199
880000,11475,1.396,0.015,6.79,1409706,1363433,7236,3113,35994,8133751,4054174.8,616930.2,0.718,0.062,0.053,0.090,0.077,189,8.93,10.03,1.39,6.28,0.45,2.46,0.19,1.48,6.90,5.43,0.12,0.66,0.014,0.077,2088,0.092,0.738,0.050,0.005,0.207,1381946,1329436,25,0.604,0.016,0.057,6581928,0.085,0.076,0.000,650.46,356470,188,0.076,0.369,0.031,235607509,1.26,18.71,0.003,0.274,0.035,3,6,16,64,4933,82,3.30,0.0051,0.001,194
890000,11384,1.385,0.016,7.01,1402603,1354633,7222,4139,36700,8056168,3962123.0,631257.6,0.721,0.063,0.054,0.087,0.074,184,8.99,10.10,1.60,6.46,0.45,2.38,0.15,1.04,6.79,5.55,0.13,0.68,0.014,0.076,2244,0.078,0.737,0.065,0.005,0.193,1374158,1322758,23,0.583,0.119,0.053,6686272,0.090,0.091,0.000,649.85,360761,204,0.078,0.340,0.038,255034655,1.33,18.64,0.002,0.287,0.038,3,6,15,64,5026,90,3.91,0.0051,0.001,242
900000,11246,1.423,0.016,7.06,1358618,1310898,6617,5178,36063,8323647,3914499.0,655146.2,0.701,0.067,0.059,0.093,0.079,161,9.40,11.05,1.71,7.05,0.55,2.67,0.22,1.73,6.92,5.95,0.14,0.73,0.017,0.085,2338,0.074,0.756,0.061,0.005,0.178,1328952,1271277,25,0.576,0.042,0.055,5943359,0.095,0.091,0.000,649.02,340331,236,0.079,0.287,0.040,248097591,1.33,18.47,0.005,0.309,0.041,3,6,17,64,5260,89,4.74,0.0050,0.005,211
910000,11618,1.387,0.017,6.97,1352295,1307388,6364,2360,35811,7958057,3988263.2,606360.5,0.683,0.069,0.059,0.101,0.087,186,8.49,9.90,1.49,6.47,0.47,2.41,0.23,1.58,6.30,5.04,0.13,0.69,0.014,0.070,2251,0.101,0.773,0.058,0.004,0.165,1324041,1264080,23,0.625,0.024,0.056,5106655,0.088,0.085,0.000,650.75,342599,189,0.076,0.490,0.038,260620454,1.30,19.10,0.002,0.344,0.039,3,5,16,64,5208,90,3.01,0.0054,0.014,171
920000,11521,1.389,0.016,6.83,1359311,1313621,6498,3309,35980,8075855,4033895.5,619226.6,0.694,0.067,0.057,0.098,0.084,193,9.04,10.21,1.51,6.49,0.51,2.62,0.20,1.49,6.82,5.40,0.14,0.72,0.015,0.075,2249,0.105,0.754,0.053,0.007,0.186,1329391,1271223,22,0.595,0.099,0.053,4963268,0.077,0.078,0.000,650.06,330513,236,0.077,0.368,0.033,240892693,1.29,18.71,0.003,0.344,0.041,3,6,15,64,5165,72,3.70,0.0051,0.020,237
930000,11376,1.379,0.015,6.86,1344816,1297333,6668,5769,35191,8267068,3937441.0,655271.9,0.700,0.068,0.058,0.094,0.080,196,8.58,9.98,1.46,6.45,0.46,2.34,0.19,1.43,6.47,5.41,0.13,0.68,0.015,0.076,2163,0.111,0.775,0.056,0.004,0.166,1317345,1259932,23,0.593,0.049,0.040,4986163,0.076,0.085,0.000,648.67,314937,291,0.079,0.251,0.036,272998170,1.29,19.07,0.002,0.363,0.039,3,5,15,64,5146,86,5.08,0.0054,0.016,152
940000,11353,1.363,0.014,6.75,1381722,1330560,6743,7164,37278,8048355,4014407.2,636846.9,0.710,0.067,0.058,0.088,0.076,203,9.24,11.17,1.57,6.90,0.57,2.70,0.21,1.65,6.89,6.45,0.14,0.72,0.021,0.097,2202,0.126,0.755,0.051,0.007,0.187,1358517,1299196,20,0.599,0.095,0.043,4761069,0.082,0.107,0.000,648.24,313631,259,0.079,0.253,0.036,228774543,1.30,18.65,0.005,0.309,0.041,3,5,16,64,4761,107,5.52,0.0051,0.008,187
950000,11142,1.380,0.015,6.76,1418236,1367192,7296,4812,39147,8405856,4141103.8,600184.7,0.733,0.061,0.054,0.081,0.071,168,9.41,10.39,1.36,6.21,0.57,2.75,0.28,2.16,7.20,5.67,0.14,0.72,0.020,0.089,2494,0.094,0.726,0.057,0.005,0.211,1396456,1345721,20,0.625,0.044,0.047,4640355,0.068,0.145,0.000,650.36,345038,354,0.071,0.303,0.031,215480862,1.25,18.14,0.003,0.385,0.041,3,6,16,64,4597,97,3.40,0.0052,0.001,182
960000,11057,1.396,0.013,7.05,1434102,1386108,6448,4846,36785,8198691,4222406.0,613512.4,0.740,0.059,0.052,0.079,0.069,194,9.51,10.57,1.76,6.91,0.56,2.69,0.27,2.08,6.92,5.54,0.16,0.75,0.017,0.078,2448,0.048,0.735,0.080,0.005,0.181,1412802,1362842,20,0.617,0.027,0.059,5065291,0.061,0.080,0.000,650.53,373682,260,0.075,0.355,0.046,244684125,1.37,18.00,0.003,0.407,0.050,3,6,17,64,4748,83,3.22,0.0055,0.006,189
970000,11119,1.375,0.012,6.88,1397604,1350068,7502,6498,33474,8750462,4203858.0,680704.9,0.732,0.062,0.055,0.080,0.071,193,9.64,10.33,1.62,6.90,0.52,2.53,0.23,1.67,7.28,5.32,0.15,0.72,0.016,0.079,2489,0.088,0.709,0.060,0.005,0.226,1376147,1328275,22,0.645,0.037,0.062,6937244,0.053,0.094,0.000,648.36,358428,255,0.078,0.227,0.036,278718104,1.31,17.77,0.003,0.367,0.045,3,6,16,64,4368,80,5.39,0.0052,0.005,163
980000,10272,1.436,0.014,7.06,1353898,1303029,6476,13537,31703,9501375,4225479.5,775806.6,0.716,0.069,0.062,0.082,0.070,194,10.71,11.79,2.08,7.36,0.78,3.63,0.30,2.10,7.56,6.27,0.19,0.87,0.022,0.097,3061,0.058,0.739,0.077,0.005,0.179,1333147,1265032,19,0.615,0.115,0.063,6544638,0.069,0.108,0.000,645.53,356903,263,0.082,0.195,0.044,266511678,1.43,17.09,0.005,0.461,0.055,3,6,23,64,4423,91,8.23,0.0054,0.009,255
990000,11184,1.404,0.012,6.61,1361763,1318585,6420,3883,31963,9200247,4219944.5,681355.7,0.718,0.073,0.066,0.077,0.066,209,9.79,11.08,1.77,6.96,0.61,3.06,0.38,2.43,7.02,5.55,0.16,0.76,0.018,0.083,2282,0.053,0.742,0.062,0.006,0.190,1338365,1277330,22,0.646,0.068,0.092,9765112,0.045,0.069,0.000,648.00,334100,235,0.074,0.341,0.034,247474905,1.34,17.98,0.004,0.391,0.049,3,6,18,64,4787,92,5.76,0.0054,0.020,170
1000000,11309,1.399,0.014,6.73,1323606,1279838,6755,3451,33437,8667518,4134177.5,627713.0,0.696,0.076,0.070,0.084,0.073,175,9.45,10.56,1.76,6.83,0.56,2.56,0.20,1.35,6.93,5.63,0.16,0.74,0.020,0.085,2434,0.074,0.740,0.072,0.006,0.182,1301045,1240361,23,0.685,0.029,0.058,8629745,0.053,0.096,0.000,649.33,309450,272,0.072,0.351,0.041,282055782,1.37,18.19,0.004,0.368,0.053,3,6,17,64,4995,82,4.43,0.0053,0.017,196
