step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut,crossers,pop_none
520000,2549,1.444,0.021,8.79,320499,308895,1148,3665,6664,1563822,1589404.9,94949.9,0.661,0.026,0.039,0.136,0.138,520,11.57,13.66,0.76,4.72,0.53,3.15,0.22,2.08,10.06,11.85,0.08,0.61,0.022,0.112,553,0.118,0.756,0.013,0.000,0.230,310645,288123,8,0.310,0.060,0.029,544093,0.028,0.139,0.000,162.97,120036,285,0.061,0.426,0.011,6941812,1.20,16.56,0.031,0.215,0.023,3,7,22,64,1265,21,0.35,0.0062,0.026,43
530000,2942,1.354,0.019,8.26,386460,373024,1611,1036,10396,442127,1581467.6,32493.7,0.755,0.020,0.028,0.099,0.098,489,8.99,8.17,0.42,2.64,0.11,0.99,0.09,1.07,8.36,7.57,0.02,0.22,0.010,0.080,535,0.079,0.712,0.008,0.003,0.277,378585,358224,8,0.390,0.026,0.018,821342,0.021,0.116,0.000,163.29,129340,301,0.073,0.454,0.005,3980964,1.15,17.44,0.004,0.126,0.009,3,6,18,64,1413,25,0.02,0.0064,0.030,37
540000,2673,1.415,0.018,9.39,355578,342403,1536,2155,9753,575922,1608429.1,49834.9,0.705,0.027,0.035,0.119,0.115,502,11.08,11.48,0.59,4.35,0.27,1.89,0.16,1.50,10.06,9.84,0.06,0.58,0.010,0.074,530,0.097,0.756,0.015,0.000,0.228,347127,323821,6,0.214,0.254,0.022,737957,0.030,0.123,0.000,163.23,122510,483,0.087,0.268,0.009,8751314,1.17,16.76,0.015,0.199,0.014,3,6,26,64,1370,25,0.09,0.0060,0.033,87
550000,2742,1.403,0.021,9.22,355816,341733,1481,452,12081,577342,1609240.1,44391.4,0.696,0.027,0.040,0.119,0.118,461,10.08,9.76,0.70,3.67,0.33,2.26,0.19,1.63,8.85,8.02,0.09,0.48,0.014,0.078,729,0.076,0.745,0.034,0.008,0.214,346187,324609,8,0.301,0.065,0.036,1140515,0.025,0.130,0.000,163.25,124610,478,0.077,0.396,0.024,8583454,1.20,17.40,0.003,0.226,0.035,3,6,24,64,1434,22,0.07,0.0066,0.008,102
560000,2667,1.470,0.020,9.52,327047,315324,1479,1426,8893,787692,1603201.5,61177.9,0.674,0.031,0.046,0.125,0.125,471,10.99,12.04,0.47,2.62,0.18,1.21,0.15,1.26,10.20,11.54,0.05,0.37,0.009,0.065,578,0.087,0.737,0.015,0.004,0.243,317762,295456,9,0.299,0.087,0.034,1310285,0.024,0.123,0.000,163.14,122679,329,0.078,0.327,0.014,9575215,1.14,17.17,0.011,0.106,0.018,3,6,29,64,1425,25,0.17,0.0059,0.017,67
570000,2404,1.598,0.024,9.60,299098,281877,1677,7745,8062,1700290,1599552.9,136864.8,0.659,0.030,0.043,0.135,0.133,513,13.47,16.78,3.76,9.72,0.64,2.68,0.11,1.07,8.96,9.00,0.24,0.96,0.020,0.084,638,0.116,0.748,0.076,0.010,0.167,290062,267135,8,0.229,0.373,0.027,817490,0.047,0.143,0.000,162.22,110385,154,0.080,0.410,0.030,15779831,1.94,16.50,0.032,0.223,0.068,3,6,44,64,1323,17,1.10,0.0074,0.027,64
580000,2563,1.517,0.024,9.33,314981,299239,1424,5172,8987,1466876,1598858.6,108061.0,0.670,0.031,0.044,0.126,0.130,556,11.22,14.60,1.66,6.97,0.47,2.05,0.08,0.98,9.01,11.11,0.18,0.88,0.018,0.087,566,0.108,0.774,0.046,0.004,0.176,304888,283413,9,0.358,0.072,0.015,492387,0.068,0.189,0.001,162.91,104576,231,0.074,0.392,0.030,11327736,1.44,16.97,0.029,0.228,0.048,3,6,27,64,1374,23,0.41,0.0069,0.004,74
590000,2310,1.526,0.022,9.93,252734,237126,1122,8787,5952,2114004,1596499.2,163263.1,0.544,0.038,0.056,0.181,0.181,585,13.97,16.78,2.82,8.38,0.96,3.81,0.24,2.49,9.94,10.60,0.32,1.22,0.026,0.099,811,0.091,0.794,0.079,0.008,0.119,242295,214098,8,0.239,0.052,0.030,395851,0.081,0.100,0.000,161.37,90938,162,0.077,0.401,0.045,14851456,1.69,15.68,0.049,0.393,0.077,3,6,43,64,1242,30,1.94,0.0070,0.021,90
600000,2642,1.487,0.023,9.52,289613,276029,727,5079,7446,1775232,1605207.1,131579.9,0.551,0.035,0.051,0.179,0.184,521,11.16,13.95,2.22,7.34,0.34,2.06,0.29,2.40,8.30,7.81,0.12,0.73,0.012,0.068,624,0.110,0.762,0.049,0.004,0.185,279794,250703,9,0.397,0.073,0.030,646443,0.063,0.187,0.001,162.68,99574,198,0.074,0.394,0.018,14796157,1.53,16.80,0.032,0.310,0.030,3,6,27,64,1332,33,0.64,0.0073,0.029,69
610000,2154,1.701,0.022,10.10,291894,275993,983,7113,8293,1614633,1597892.9,125991.8,0.602,0.039,0.054,0.150,0.155,532,16.15,19.17,5.13,12.00,0.59,2.75,0.22,2.13,10.21,10.11,0.25,1.10,0.014,0.060,625,0.091,0.786,0.105,0.004,0.104,282848,253920,11,0.201,0.080,0.030,994000,0.041,0.135,0.000,162.57,99650,208,0.078,0.387,0.026,12853583,2.30,14.84,0.070,0.313,0.058,3,7,54,64,1214,14,0.74,0.0073,0.055,106
620000,2129,1.728,0.034,10.35,250598,233082,651,10570,6320,2190916,1606596.0,166929.2,0.512,0.047,0.068,0.190,0.184,549,16.49,20.23,4.44,10.39,0.83,3.34,0.15,1.42,11.07,12.43,0.32,1.23,0.019,0.072,701,0.077,0.738,0.114,0.008,0.140,241673,210388,9,0.188,0.185,0.025,1183044,0.049,0.253,0.001,162.09,94270,155,0.076,0.439,0.035,13286159,2.06,15.59,0.084,0.325,0.076,3,6,60,64,1286,17,1.22,0.0068,0.038,74
630000,2320,1.648,0.022,9.98,240776,226923,874,6689,6099,1440654,1603206.0,114289.0,0.550,0.041,0.060,0.172,0.178,549,14.61,18.07,4.65,10.87,0.34,1.95,0.22,1.99,9.41,8.67,0.14,0.84,0.009,0.055,606,0.091,0.727,0.097,0.006,0.171,230925,200438,13,0.237,0.091,0.028,634873,0.046,0.187,0.001,163.07,95667,200,0.079,0.363,0.018,9640281,2.18,15.31,0.070,0.228,0.033,3,7,50,64,1282,16,0.24,0.0073,0.052,88
640000,2199,1.722,0.020,9.83,247550,228811,909,11582,6369,1431030,1605340.2,125643.3,0.587,0.039,0.054,0.158,0.161,567,16.30,16.47,4.98,9.28,0.48,2.12,0.27,1.94,10.57,10.14,0.19,0.87,0.014,0.066,746,0.074,0.708,0.133,0.011,0.148,240471,211104,11,0.310,0.161,0.051,1059947,0.048,0.171,0.000,162.55,95654,195,0.088,0.414,0.020,11636571,2.21,13.69,0.024,0.261,0.055,3,8,43,64,1144,22,0.77,0.0069,0.041,81
650000,2508,1.544,0.022,9.28,278532,263451,1243,7227,6302,1369787,1593653.8,109537.3,0.651,0.040,0.054,0.126,0.129,477,12.44,12.93,2.69,5.58,0.49,2.34,0.28,2.41,8.98,8.65,0.14,0.73,0.014,0.064,739,0.070,0.719,0.119,0.012,0.150,272140,240852,12,0.281,0.236,0.031,866567,0.080,0.133,0.000,162.72,108778,211,0.080,0.400,0.029,13164971,1.70,14.94,0.024,0.357,0.046,3,8,24,64,1200,24,0.60,0.0071,0.036,68
660000,2567,1.517,0.023,10.24,267935,251620,753,10011,5492,1355976,1621305.5,123387.6,0.560,0.033,0.054,0.177,0.176,522,11.71,11.67,2.60,5.90,0.52,2.40,0.29,2.42,8.30,6.26,0.17,0.82,0.014,0.072,690,0.097,0.758,0.097,0.009,0.136,258086,217184,16,0.328,0.118,0.034,933505,0.052,0.148,0.000,162.91,99433,164,0.091,0.411,0.030,13469701,1.74,15.60,0.016,0.290,0.050,3,8,24,64,1284,23,0.40,0.0076,0.015,76
670000,2406,1.559,0.028,9.97,284392,272028,611,5855,6059,1131884,1632988.9,99123.8,0.556,0.035,0.053,0.181,0.174,530,13.38,14.04,3.49,7.75,0.37,1.83,0.24,2.04,9.29,7.45,0.13,0.72,0.012,0.055,696,0.075,0.752,0.095,0.010,0.143,275213,236526,14,0.288,0.219,0.042,890180,0.051,0.205,0.001,162.97,101285,227,0.088,0.395,0.025,13156997,1.93,15.27,0.033,0.304,0.039,3,8,28,64,1229,20,0.35,0.0073,0.010,57
680000,2532,1.535,0.017,9.79,267677,252572,312,10047,4620,1198900,1627461.5,115648.8,0.507,0.033,0.048,0.209,0.202,554,12.24,8.95,2.93,5.29,0.27,1.48,0.12,1.42,8.93,5.39,0.11,0.61,0.008,0.039,703,0.059,0.717,0.108,0.006,0.169,258026,213020,12,0.378,0.050,0.019,694625,0.074,0.107,0.000,163.01,95453,206,0.096,0.409,0.017,13846702,1.86,14.44,0.002,0.340,0.034,4,9,22,64,1234,26,0.31,0.0072,0.022,99
690000,2538,1.562,0.019,9.55,293050,282636,1212,3727,5469,851711,1637390.6,68685.4,0.624,0.027,0.040,0.153,0.156,543,11.99,12.50,2.59,6.07,0.30,1.91,0.10,1.31,9.00,8.48,0.08,0.55,0.007,0.049,568,0.095,0.740,0.069,0.005,0.186,284301,253148,12,0.314,0.060,0.023,579486,0.064,0.131,0.000,162.90,101781,145,0.081,0.669,0.014,11665371,1.70,15.90,0.014,0.217,0.027,4,7,27,64,1349,19,0.41,0.0072,0.009,65
700000,2519,1.532,0.018,9.70,280483,265085,482,9954,4981,1038347,1636761.9,99214.0,0.543,0.034,0.048,0.190,0.185,512,11.92,10.20,2.79,6.13,0.26,1.64,0.22,1.88,8.64,5.74,0.09,0.64,0.007,0.047,641,0.055,0.757,0.055,0.007,0.181,270827,230063,9,0.359,0.049,0.027,776155,0.069,0.121,0.000,162.98,100814,213,0.096,0.443,0.018,10695791,1.83,15.07,0.011,0.210,0.025,5,8,22,64,1182,21,0.34,0.0075,0.002,94
710000,2305,1.591,0.019,9.40,272080,256459,452,10874,4509,1212810,1631199.8,115637.6,0.518,0.036,0.051,0.200,0.194,581,14.43,12.65,3.50,6.63,0.60,2.78,0.21,2.09,10.12,6.79,0.13,0.63,0.013,0.057,909,0.046,0.733,0.105,0.011,0.152,262200,219632,9,0.348,0.054,0.023,632756,0.072,0.086,0.000,163.05,97510,177,0.095,0.444,0.033,11132559,1.91,13.76,0.016,0.433,0.052,4,10,29,64,1151,21,0.27,0.0070,0.021,74
720000,2435,1.526,0.030,9.98,278794,268193,481,5242,4748,1059590,1630975.6,91699.2,0.504,0.039,0.056,0.207,0.194,549,12.62,12.74,2.71,5.89,0.38,2.10,0.56,2.96,8.98,7.43,0.11,0.67,0.009,0.049,627,0.057,0.754,0.084,0.005,0.156,268758,225413,9,0.319,0.204,0.058,843146,0.072,0.210,0.001,163.18,95323,171,0.087,0.469,0.022,12205510,1.74,15.40,0.017,0.267,0.034,3,8,27,64,1249,21,0.14,0.0075,0.002,121
730000,2608,1.506,0.024,8.59,294212,282942,786,5003,5308,931633,1574812.8,74432.9,0.614,0.032,0.048,0.151,0.155,582,11.24,12.73,2.93,6.94,0.44,2.67,0.28,2.18,7.58,6.77,0.14,0.87,0.011,0.064,482,0.200,0.771,0.049,0.009,0.171,285064,255003,9,0.387,0.037,0.042,920666,0.065,0.160,0.000,162.96,96932,207,0.080,0.608,0.023,9134002,1.78,16.78,0.027,0.194,0.030,3,6,23,64,1387,20,0.35,0.0080,0.012,54
740000,1864,1.825,0.044,8.81,291226,274949,850,11379,4792,1162554,1625635.5,108879.5,0.618,0.030,0.045,0.153,0.154,570,19.87,16.51,5.51,8.28,1.46,4.60,0.57,3.61,12.31,9.27,0.31,1.06,0.029,0.085,840,0.048,0.670,0.143,0.005,0.182,281788,244496,9,0.445,0.197,0.050,952421,0.049,0.262,0.001,163.09,95215,203,0.094,0.468,0.080,10452125,2.37,11.01,0.037,0.547,0.105,4,16,50,64,889,27,0.22,0.0071,0.019,68
750000,2209,1.597,0.018,9.19,279382,260707,105,13397,4828,953171,1617679.5,117106.2,0.504,0.049,0.059,0.203,0.185,612,15.20,10.13,2.68,4.80,0.17,1.97,0.32,2.39,12.03,7.53,0.03,0.46,0.005,0.047,650,0.062,0.755,0.022,0.001,0.222,265562,212250,6,0.398,0.331,0.038,1150534,0.059,0.078,0.000,163.20,95756,119,0.123,0.352,0.005,5542957,1.64,12.25,0.003,0.088,0.007,5,12,27,64,1110,19,0.11,0.0061,0.024,106
760000,2417,1.489,0.022,9.68,293315,285354,161,6,7586,4529,1624903.4,331.2,0.449,0.073,0.087,0.206,0.185,642,12.80,9.77,1.21,3.14,0.15,2.01,0.80,4.15,10.64,7.10,0.01,0.12,0.004,0.041,625,0.067,0.756,0.007,0.000,0.237,285031,233830,7,0.424,0.113,0.074,2283377,0.021,0.109,0.000,163.28,97108,146,0.073,0.333,0.000,4833947,1.34,13.97,0.005,0.008,0.004,5,9,23,64,1227,19,0.03,0.0063,0.009,101
770000,2534,1.489,0.025,9.19,329160,318566,503,1,9973,1689,1630664.9,120.8,0.528,0.056,0.069,0.180,0.167,540,12.21,9.60,1.25,3.76,0.03,0.50,0.37,2.32,10.55,8.08,0.00,0.09,0.004,0.059,603,0.053,0.732,0.003,0.000,0.265,317356,279899,10,0.381,0.088,0.052,1284547,0.031,0.126,0.000,163.25,117398,10,0.072,1.000,0.000,4278506,1.33,14.23,0.002,0.006,0.002,5,8,26,64,1237,21,0.07,0.0061,0.004,62
780000,2784,1.428,0.023,9.84,364277,351829,1319,8,10871,7786,1618022.0,495.2,0.688,0.037,0.053,0.112,0.109,481,9.67,8.26,0.38,2.28,0.09,1.04,0.13,1.18,9.08,7.76,0.01,0.28,0.007,0.065,566,0.068,0.704,0.003,0.000,0.292,351558,327384,12,0.232,0.354,0.025,1150892,0.035,0.102,0.000,163.29,130996,221,0.064,0.500,0.000,2658841,1.14,16.70,0.001,0.011,0.004,3,7,21,64,1357,32,0.03,0.0064,0.001,84
790000,2926,1.371,0.026,10.50,368784,354859,1360,26,12397,12514,1603196.2,886.4,0.706,0.031,0.041,0.112,0.111,441,8.64,6.88,0.16,1.33,0.24,1.52,0.29,1.84,7.96,6.19,0.00,0.10,0.016,0.092,611,0.050,0.721,0.001,0.000,0.277,356113,333187,10,0.332,0.040,0.065,1262600,0.056,0.126,0.000,163.24,137685,676,0.071,0.462,0.001,2244992,1.06,17.48,0.000,0.024,0.001,3,6,16,63,1389,28,0.07,0.0069,0.004,66
800000,2883,1.383,0.026,10.63,390951,376383,1507,0,13104,3635,1616198.4,242.7,0.746,0.030,0.040,0.093,0.091,382,9.51,9.17,0.21,1.85,0.12,1.13,0.24,1.49,8.94,8.69,0.00,0.07,0.009,0.074,539,0.100,0.687,0.000,0.000,0.312,380298,357205,10,0.373,0.061,0.057,2030581,0.036,0.146,0.000,163.18,152013,0,0.067,0.000,0.001,1975851,1.09,17.08,0.004,0.005,0.001,3,6,19,64,1414,33,0.13,0.0063,0.000,64
810000,2817,1.386,0.030,10.22,391768,379685,1627,10,10512,2912,1623396.0,251.8,0.736,0.027,0.037,0.099,0.102,396,9.65,8.13,0.18,1.29,0.17,1.62,0.22,2.05,9.08,7.55,0.00,0.08,0.011,0.089,513,0.127,0.693,0.002,0.000,0.305,380705,357491,8,0.334,0.096,0.034,1571247,0.036,0.166,0.000,163.27,152192,971,0.086,0.200,0.001,1861750,1.08,16.21,0.005,0.014,0.002,4,6,17,64,1396,29,0.05,0.0063,0.007,76
820000,2748,1.403,0.023,10.60,379914,367517,1503,26,10937,4335,1627882.1,400.0,0.727,0.029,0.037,0.101,0.105,406,10.37,8.82,0.25,1.69,0.12,1.27,0.19,1.59,9.81,8.11,0.00,0.08,0.008,0.069,541,0.132,0.691,0.001,0.000,0.307,369283,347198,14,0.216,0.342,0.032,1109342,0.056,0.140,0.000,163.20,149536,714,0.092,0.423,0.000,2423778,1.07,16.07,0.005,0.004,0.001,4,7,23,64,1370,25,0.11,0.0060,0.003,66
830000,2944,1.375,0.023,11.45,393275,380295,1681,4,11099,2549,1581785.5,160.6,0.748,0.032,0.042,0.089,0.090,347,9.12,8.03,0.38,2.24,0.19,1.60,0.22,1.51,8.33,6.84,0.01,0.19,0.010,0.077,507,0.124,0.708,0.005,0.000,0.287,383460,360313,16,0.355,0.060,0.042,920435,0.038,0.095,0.000,163.23,161587,234,0.063,0.750,0.000,2061869,1.11,17.18,0.001,0.003,0.002,3,6,21,64,1462,28,0.09,0.0065,0.002,63
840000,2892,1.372,0.022,10.83,382119,369654,1606,4,10907,2991,1590131.0,162.5,0.745,0.033,0.043,0.089,0.090,385,9.28,8.11,0.53,3.06,0.11,1.20,0.10,0.97,8.54,7.32,0.01,0.21,0.006,0.050,511,0.133,0.722,0.001,0.000,0.277,372536,349972,14,0.210,0.047,0.027,859402,0.051,0.121,0.000,163.27,151085,175,0.054,0.750,0.000,2104563,1.18,17.54,0.002,0.003,0.004,3,6,21,64,1414,24,0.04,0.0064,0.006,75
850000,2895,1.372,0.023,10.60,372083,360262,1633,3,10182,2297,1600051.9,182.8,0.736,0.035,0.044,0.091,0.093,443,9.30,7.18,0.54,2.39,0.19,1.26,0.32,1.71,8.25,5.88,0.02,0.25,0.012,0.075,576,0.108,0.721,0.002,0.000,0.277,362139,341455,17,0.219,0.031,0.085,1727712,0.029,0.124,0.000,163.21,143523,646,0.080,0.333,0.000,2116236,1.17,17.03,0.000,0.009,0.007,3,7,19,64,1403,24,0.11,0.0067,0.007,85
860000,2972,1.353,0.022,10.49,388860,376625,1483,6,10669,1913,1591688.4,203.6,0.740,0.039,0.053,0.083,0.084,457,8.91,7.76,0.33,1.95,0.15,1.64,0.18,1.71,8.26,6.77,0.00,0.08,0.006,0.059,448,0.112,0.686,0.000,0.000,0.314,379338,355819,16,0.231,0.065,0.024,1335958,0.032,0.121,0.000,163.26,149543,1395,0.106,0.000,0.000,2239784,1.16,17.85,0.002,0.004,0.001,3,6,18,64,1424,30,0.06,0.0065,0.006,55
870000,3095,1.305,0.024,10.65,398961,385287,1561,3,11987,2158,1578300.9,150.2,0.742,0.041,0.057,0.080,0.081,512,8.19,6.50,0.34,2.09,0.15,1.52,0.09,0.79,7.61,5.64,0.01,0.19,0.008,0.065,464,0.111,0.704,0.001,0.000,0.296,390150,364436,14,0.429,0.022,0.031,707290,0.046,0.141,0.000,163.27,150371,21,0.070,1.000,0.000,1976120,1.12,18.18,0.001,0.003,0.004,3,6,16,64,1429,28,0.04,0.0067,0.004,43
880000,3038,1.298,0.029,10.71,400016,385741,1526,31,12775,9027,1601069.6,865.9,0.744,0.040,0.055,0.080,0.080,523,8.45,6.46,0.27,1.96,0.24,2.08,0.07,0.86,7.86,5.23,0.03,0.39,0.009,0.072,426,0.103,0.700,0.001,0.000,0.299,391257,365213,15,0.202,0.296,0.013,537406,0.056,0.215,0.001,163.27,148312,201,0.096,0.581,0.000,2266105,1.09,17.53,0.000,0.010,0.005,4,6,14,64,1392,28,0.04,0.0067,0.010,77
890000,2962,1.321,0.025,10.38,399474,384106,1727,9,13708,1975,1594512.0,100.9,0.732,0.050,0.063,0.077,0.077,519,8.73,6.91,0.29,2.03,0.25,1.91,0.10,1.03,8.10,6.10,0.01,0.18,0.012,0.073,465,0.096,0.706,0.005,0.000,0.289,390331,364882,17,0.409,0.035,0.021,549836,0.050,0.179,0.001,163.25,147121,421,0.051,0.444,0.000,2199584,1.10,17.17,0.001,0.014,0.003,3,6,19,64,1377,30,0.07,0.0066,0.009,60
900000,2956,1.335,0.018,10.43,387322,373239,1550,143,12396,9419,1588199.0,866.4,0.723,0.049,0.063,0.080,0.083,559,8.56,7.40,0.36,2.43,0.30,2.09,0.06,0.86,7.85,6.50,0.02,0.27,0.013,0.081,410,0.117,0.694,0.001,0.000,0.305,378544,357279,17,0.311,0.125,0.010,478188,0.056,0.080,0.000,163.20,135479,229,0.092,0.580,0.000,2494603,1.14,17.96,0.001,0.014,0.005,3,6,17,64,1337,47,0.12,0.0068,0.004,63
910000,2816,1.390,0.024,10.05,380598,367296,1499,49,11894,5080,1594112.4,492.9,0.726,0.045,0.058,0.084,0.087,551,9.76,8.62,0.58,2.83,0.10,1.22,0.13,1.22,8.95,7.97,0.00,0.09,0.005,0.058,480,0.086,0.700,0.002,0.000,0.298,372064,349391,14,0.371,0.019,0.023,709029,0.054,0.106,0.000,163.20,141811,227,0.097,0.510,0.000,1972146,1.21,16.83,0.004,0.003,0.001,3,7,21,64,1423,24,0.11,0.0063,0.002,73
920000,2766,1.377,0.023,9.47,394243,379732,1602,33,12926,6763,1607840.5,747.5,0.737,0.045,0.057,0.080,0.080,618,10.03,9.88,0.54,3.34,0.07,0.96,0.19,1.93,9.24,8.96,0.00,0.11,0.003,0.036,435,0.136,0.742,0.003,0.000,0.256,384205,361867,12,0.364,0.136,0.030,1115933,0.052,0.107,0.000,163.16,133796,664,0.111,0.333,0.001,1822401,1.19,17.17,0.005,0.027,0.002,4,6,23,64,1401,23,0.15,0.0063,0.004,79
930000,2916,1.340,0.022,9.44,390730,374923,1411,725,13521,34700,1621620.9,4283.2,0.723,0.043,0.055,0.090,0.089,675,8.55,6.14,0.34,1.92,0.05,0.64,0.15,1.45,8.02,5.49,0.01,0.20,0.004,0.047,408,0.093,0.709,0.002,0.000,0.289,380734,359128,16,0.392,0.029,0.023,754811,0.046,0.097,0.000,163.20,129158,361,0.123,0.374,0.000,2045108,1.12,17.58,0.001,0.009,0.003,4,6,17,64,1404,22,0.11,0.0069,0.004,73
940000,2831,1.417,0.021,10.28,380276,366355,1523,151,12332,12289,1624156.1,1355.6,0.710,0.052,0.062,0.088,0.088,602,9.78,9.14,0.36,2.12,0.58,2.84,0.24,1.93,8.59,7.61,0.02,0.23,0.027,0.112,547,0.077,0.715,0.004,0.001,0.281,370441,346579,17,0.316,0.048,0.029,1147440,0.037,0.130,0.000,163.19,138720,182,0.110,0.424,0.001,2268682,1.13,17.15,0.003,0.053,0.009,4,6,22,64,1379,24,0.12,0.0067,0.014,70
950000,2769,1.423,0.020,10.01,385010,370877,1555,3,12637,2132,1633908.5,147.2,0.728,0.043,0.052,0.090,0.087,571,10.01,8.00,0.19,1.24,0.32,1.61,0.15,1.46,9.35,7.62,0.01,0.20,0.021,0.102,471,0.097,0.701,0.001,0.000,0.298,375441,354962,13,0.412,0.010,0.023,778567,0.030,0.102,0.000,163.20,139125,140,0.069,0.333,0.000,1958793,1.08,16.17,0.002,0.001,0.001,4,7,18,64,1353,27,0.11,0.0063,0.014,62
960000,2824,1.407,0.024,10.38,384372,371850,1505,4,10958,1899,1603057.8,128.1,0.724,0.045,0.056,0.089,0.086,574,9.94,9.26,0.28,1.47,0.23,1.93,0.21,1.89,9.23,8.69,0.00,0.08,0.013,0.083,493,0.089,0.708,0.003,0.000,0.290,373951,353627,10,0.360,0.028,0.025,672412,0.038,0.146,0.000,163.18,144617,103,0.067,0.250,0.000,1818474,1.11,16.80,0.005,0.010,0.001,3,6,20,64,1416,26,0.13,0.0061,0.005,78
970000,2957,1.358,0.022,10.10,394137,380138,1566,2,12298,988,1595092.9,69.1,0.733,0.036,0.047,0.091,0.092,585,8.59,6.33,0.16,1.04,0.09,1.10,0.21,1.76,8.13,5.78,0.00,0.04,0.006,0.059,492,0.088,0.713,0.003,0.000,0.284,383839,361236,13,0.195,0.219,0.030,861151,0.024,0.118,0.000,163.25,151417,572,0.070,0.000,0.000,1797236,1.06,18.03,0.000,0.005,0.001,3,6,16,64,1432,27,0.07,0.0066,0.004,55
980000,2924,1.360,0.020,9.25,395272,381990,1450,1,11864,1258,1626388.2,96.1,0.735,0.045,0.053,0.083,0.084,623,9.12,7.81,0.25,1.40,0.09,1.15,0.43,2.28,8.36,6.68,0.00,0.00,0.004,0.042,483,0.094,0.698,0.002,0.000,0.301,386884,361935,12,0.333,0.305,0.073,1525870,0.017,0.101,0.000,163.28,145892,2179,0.076,0.000,0.000,1851214,1.10,17.79,0.001,0.002,0.000,4,6,19,64,1390,22,0.04,0.0067,0.022,54
990000,3032,1.322,0.018,9.80,399383,384756,1813,7,12699,2018,1635164.2,161.5,0.748,0.048,0.056,0.073,0.075,599,8.39,6.82,0.23,1.86,0.13,1.19,0.33,2.33,7.69,5.67,0.00,0.13,0.006,0.050,518,0.083,0.694,0.001,0.000,0.304,391692,367666,14,0.205,0.072,0.045,1391953,0.021,0.072,0.000,163.27,150871,217,0.080,0.429,0.001,1994182,1.08,18.51,0.000,0.006,0.002,4,6,16,60,1350,27,0.05,0.0070,0.038,54
1000000,2888,1.375,0.019,10.35,400916,384677,1687,7,14689,1686,1611154.4,211.5,0.739,0.048,0.058,0.077,0.079,538,9.37,8.88,0.48,2.68,0.11,1.33,0.20,1.53,8.58,7.82,0.00,0.07,0.006,0.061,529,0.096,0.721,0.002,0.000,0.276,392775,367834,15,0.227,0.200,0.034,1815473,0.017,0.085,0.000,163.30,152994,267,0.125,0.571,0.000,2162094,1.18,17.84,0.001,0.016,0.000,3,6,21,64,1425,22,0.02,0.0065,0.026,50
