step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut,crossers,pop_none
520000,8150,1.662,0.021,7.26,942377,877456,2313,35417,27612,10738629,4714189.0,955118.3,0.457,0.170,0.169,0.094,0.110,235,15.65,18.33,4.44,12.78,0.87,3.43,0.09,1.16,10.25,9.62,0.24,0.90,0.017,0.070,2048,0.143,0.771,0.102,0.002,0.125,903689,783248,19,0.703,0.038,0.015,1707879,0.065,0.098,0.000,645.05,293832,207,0.089,0.203,0.047,198048770,2.21,15.52,0.083,0.534,0.077,3,8,55,64,3899,69,8.71,0.0056,0.020,334
530000,7173,1.828,0.023,7.32,809118,744233,1365,45523,18974,10930763,4777585.5,991736.1,0.354,0.207,0.212,0.104,0.122,292,18.98,20.64,6.84,15.09,1.21,3.89,0.11,1.20,10.81,10.08,0.36,1.04,0.025,0.082,2434,0.060,0.741,0.164,0.002,0.093,771526,649455,16,0.684,0.213,0.022,1824860,0.080,0.145,0.000,638.71,235731,193,0.091,0.231,0.060,195923566,2.80,13.93,0.107,0.573,0.124,3,10,64,64,3389,71,15.04,0.0062,0.042,220
540000,7949,1.722,0.023,6.83,803206,744553,1362,38546,17969,11121894,4731807.5,998998.6,0.359,0.201,0.207,0.109,0.125,288,16.32,19.93,5.83,14.45,0.94,3.32,0.12,1.50,9.43,9.13,0.28,0.93,0.018,0.067,2021,0.195,0.790,0.117,0.002,0.091,767633,644664,18,0.745,0.024,0.022,1967491,0.084,0.115,0.000,638.37,237179,195,0.090,0.198,0.049,212564815,2.56,15.88,0.101,0.674,0.096,3,8,64,64,3584,82,15.39,0.0063,0.035,233
550000,6852,1.904,0.027,7.02,807245,744978,1042,42742,19580,10932761,4945904.5,1012576.3,0.357,0.201,0.207,0.110,0.125,276,21.02,22.44,8.39,16.29,1.49,4.46,0.20,2.06,10.94,10.19,0.45,1.20,0.028,0.085,2285,0.111,0.728,0.186,0.003,0.083,771779,648579,16,0.637,0.095,0.026,1575609,0.078,0.125,0.000,642.20,229583,216,0.093,0.205,0.071,190049422,3.23,13.78,0.141,0.637,0.140,3,10,64,64,3130,71,11.55,0.0066,0.039,246
560000,6875,1.868,0.027,7.31,786637,721023,694,45946,18951,11048375,4901084.0,1011290.7,0.326,0.216,0.221,0.111,0.127,304,19.89,21.49,7.49,15.31,1.36,4.30,0.16,1.76,10.88,9.98,0.40,1.13,0.026,0.081,2337,0.170,0.726,0.178,0.003,0.093,751059,628514,12,0.361,0.560,0.026,1681194,0.093,0.148,0.000,639.43,226984,203,0.092,0.196,0.069,188319374,2.92,14.18,0.115,0.690,0.128,3,10,64,64,3166,69,14.33,0.0066,0.057,264
570000,7246,1.784,0.024,7.46,778944,718897,461,37706,21509,10720193,4853469.0,964220.8,0.276,0.235,0.240,0.115,0.134,295,18.54,20.52,6.38,14.12,1.22,3.98,0.13,1.26,10.81,9.76,0.36,1.06,0.024,0.082,2296,0.167,0.762,0.147,0.003,0.087,741861,615252,14,0.655,0.019,0.026,2169558,0.100,0.123,0.000,638.59,226490,212,0.090,0.192,0.058,203780418,2.62,14.62,0.101,0.696,0.115,3,10,64,64,3260,70,15.17,0.0062,0.047,244
580000,7101,1.868,0.022,7.59,748059,683129,485,46187,18403,10631364,4879879.0,990153.9,0.258,0.235,0.245,0.123,0.139,294,19.66,21.02,7.00,15.07,1.25,3.95,0.29,2.23,11.11,9.34,0.35,1.04,0.025,0.083,2389,0.126,0.769,0.143,0.006,0.082,707947,565386,17,0.656,0.028,0.033,2063037,0.105,0.094,0.000,639.02,228800,190,0.093,0.206,0.054,210755768,2.80,13.79,0.118,0.617,0.114,3,10,64,64,3342,70,14.74,0.0062,0.032,284
590000,7811,1.719,0.020,7.79,838826,788007,567,25014,24528,9158995,4791777.0,762006.7,0.272,0.241,0.265,0.104,0.118,272,16.93,18.74,5.19,13.23,0.88,3.24,0.18,1.47,10.67,8.96,0.26,0.92,0.020,0.079,2054,0.081,0.806,0.108,0.003,0.083,797475,668129,16,0.574,0.049,0.036,1982012,0.088,0.102,0.000,646.01,254897,205,0.083,0.214,0.040,191006384,2.33,14.55,0.080,0.461,0.085,4,10,56,64,3570,71,7.75,0.0057,0.015,375
600000,7419,1.772,0.025,7.63,869938,814231,497,31184,24418,9150108,4896411.0,800834.9,0.290,0.236,0.250,0.107,0.117,240,18.21,20.40,6.19,13.76,1.42,4.57,0.12,1.12,10.49,9.48,0.36,1.11,0.032,0.105,2625,0.114,0.764,0.141,0.006,0.089,825069,698545,12,0.635,0.092,0.024,2440408,0.094,0.111,0.000,645.57,259847,202,0.088,0.232,0.065,186399719,2.55,14.65,0.102,0.688,0.107,3,9,64,64,3278,81,8.18,0.0063,0.023,240
610000,7207,1.780,0.027,7.49,795746,736174,380,41317,18087,10706275,4900437.0,1000378.8,0.299,0.219,0.227,0.122,0.133,271,18.82,20.77,6.57,14.25,1.39,4.19,0.15,1.50,10.72,9.50,0.39,1.12,0.028,0.088,2430,0.156,0.771,0.141,0.006,0.083,750735,624240,13,0.660,0.069,0.025,2061556,0.097,0.131,0.000,645.24,241510,206,0.093,0.211,0.065,202432855,2.67,14.45,0.113,0.738,0.124,3,10,64,64,3371,78,8.52,0.0063,0.029,309
620000,7724,1.715,0.020,6.92,819033,760747,543,36600,20626,9708018,4862199.5,911014.1,0.301,0.220,0.227,0.118,0.134,283,17.23,19.89,5.47,13.17,1.15,3.87,0.11,1.21,10.50,9.09,0.30,0.99,0.026,0.094,2076,0.179,0.753,0.114,0.004,0.129,778936,645786,12,0.451,0.289,0.019,1687049,0.088,0.096,0.000,646.60,239968,211,0.094,0.206,0.046,211853949,2.39,15.18,0.103,0.577,0.092,3,10,64,64,3542,59,7.15,0.0060,0.020,258
630000,7560,1.738,0.023,7.35,859306,804124,1072,31558,22716,8163625,4767064.5,771795.8,0.348,0.210,0.218,0.103,0.121,279,17.61,20.05,6.31,13.86,1.10,3.71,0.20,1.86,10.00,8.55,0.31,1.03,0.025,0.083,2249,0.136,0.755,0.138,0.003,0.103,822864,701914,10,0.600,0.084,0.028,1562302,0.093,0.122,0.000,645.22,243082,217,0.095,0.201,0.054,204343415,2.55,15.04,0.094,0.533,0.092,3,9,61,64,3507,78,8.53,0.0063,0.029,287
640000,7697,1.749,0.022,7.40,887310,835820,1110,26532,23711,8141888,4697424.0,740561.3,0.366,0.209,0.215,0.096,0.114,266,17.22,18.74,5.29,13.08,1.01,3.75,0.10,1.15,10.81,8.70,0.25,0.91,0.028,0.100,2170,0.052,0.760,0.110,0.005,0.125,850806,729424,12,0.421,0.274,0.020,1385190,0.100,0.141,0.000,643.52,249023,213,0.091,0.222,0.047,213064969,2.31,14.42,0.086,0.456,0.079,4,10,58,64,3527,88,10.24,0.0056,0.013,311
650000,7101,1.812,0.024,7.32,877682,822407,1217,29618,25036,8728186,4845993.0,801255.8,0.382,0.201,0.207,0.099,0.111,242,18.91,20.67,6.90,14.19,1.27,4.01,0.15,1.56,10.60,9.68,0.37,1.10,0.026,0.082,2378,0.135,0.733,0.169,0.004,0.094,842814,716941,11,0.755,0.111,0.024,1546213,0.094,0.126,0.000,643.60,253038,252,0.092,0.211,0.067,223887133,2.70,14.38,0.101,0.692,0.110,3,10,64,64,3178,83,10.15,0.0064,0.026,229
660000,7251,1.792,0.023,7.72,759684,699345,429,41481,18279,9564493,4908519.5,947616.2,0.272,0.220,0.221,0.134,0.153,279,19.04,21.11,6.90,14.71,1.19,4.00,0.12,1.26,10.83,9.81,0.33,1.07,0.024,0.084,2132,0.181,0.751,0.146,0.003,0.100,725861,587973,16,0.713,0.024,0.020,1273155,0.101,0.125,0.000,644.36,235027,199,0.099,0.194,0.051,222385741,2.74,14.60,0.112,0.666,0.097,3,10,64,64,3330,58,9.39,0.0063,0.028,246
670000,7742,1.693,0.019,7.84,822240,762039,461,38911,20338,9745223,4898815.5,929836.0,0.290,0.225,0.232,0.119,0.134,271,16.74,19.36,5.25,13.53,1.04,3.69,0.09,1.18,10.36,9.86,0.29,0.98,0.022,0.080,2370,0.194,0.781,0.120,0.004,0.096,787221,648816,16,0.312,0.415,0.014,1397487,0.105,0.100,0.000,643.17,245703,210,0.095,0.194,0.058,206916055,2.38,15.30,0.094,0.683,0.088,3,9,60,64,3360,64,10.58,0.0061,0.013,260
680000,7801,1.693,0.021,7.61,844496,781954,442,41649,20392,10529616,4860249.0,1003488.8,0.316,0.212,0.223,0.117,0.131,262,17.15,20.18,5.76,13.83,1.20,4.03,0.13,1.23,10.07,9.52,0.32,1.03,0.026,0.092,2086,0.182,0.745,0.128,0.003,0.124,811489,690879,16,0.571,0.125,0.023,1637131,0.091,0.116,0.000,641.28,257244,199,0.095,0.209,0.043,203341779,2.49,15.40,0.098,0.620,0.097,3,9,62,64,3338,76,12.48,0.0062,0.017,268
690000,7486,1.753,0.023,7.48,839153,783220,533,35384,20331,9871675,4876648.5,918789.3,0.320,0.211,0.222,0.116,0.131,259,17.83,20.45,5.92,13.96,1.18,4.09,0.12,1.22,10.61,10.10,0.33,1.06,0.023,0.078,2126,0.184,0.762,0.128,0.002,0.108,806222,686200,15,0.555,0.229,0.022,1497905,0.102,0.108,0.000,645.23,255386,220,0.093,0.191,0.052,186705897,2.52,15.12,0.104,0.646,0.097,3,9,64,64,3278,71,8.53,0.0061,0.015,275
700000,7423,1.771,0.026,7.14,790268,726745,589,44816,18181,10924420,4935123.0,1032457.4,0.314,0.204,0.209,0.128,0.144,246,18.34,21.21,6.28,14.47,1.41,4.51,0.17,1.47,10.48,10.48,0.39,1.16,0.029,0.094,2132,0.197,0.758,0.150,0.004,0.087,754202,629988,19,0.364,0.400,0.029,1801764,0.094,0.113,0.000,644.25,242374,199,0.095,0.214,0.073,212047455,2.63,15.14,0.125,0.705,0.110,3,8,64,64,3295,86,9.50,0.0063,0.018,240
710000,7427,1.778,0.023,7.59,766299,699172,668,50365,16090,12537353,4943525.0,1142390.2,0.285,0.213,0.214,0.134,0.154,276,17.79,20.81,6.46,14.82,1.32,4.17,0.03,0.46,9.98,9.70,0.39,1.12,0.027,0.086,2195,0.204,0.781,0.157,0.004,0.058,726726,591771,12,0.706,0.060,0.008,1182850,0.101,0.101,0.000,643.14,237413,197,0.091,0.211,0.068,244929752,2.75,15.30,0.121,0.742,0.120,3,8,64,64,3493,63,10.62,0.0067,0.007,315
720000,7250,1.799,0.024,7.37,794094,723200,784,53287,17000,12805376,4985368.5,1165634.2,0.290,0.216,0.219,0.129,0.145,269,18.22,21.55,6.82,15.28,1.47,4.40,0.06,0.93,9.87,9.59,0.41,1.16,0.029,0.089,1918,0.223,0.773,0.156,0.004,0.067,756500,615927,17,0.717,0.021,0.010,839198,0.074,0.125,0.000,644.88,240975,189,0.091,0.212,0.065,286752551,2.85,15.46,0.136,0.722,0.121,3,8,64,64,3398,60,8.87,0.0070,0.008,252
730000,6830,1.877,0.024,7.51,818843,755413,758,43294,19798,11250649,4906567.0,1035250.4,0.314,0.204,0.212,0.125,0.145,272,19.83,22.06,7.64,15.98,1.40,4.40,0.13,1.62,10.66,10.31,0.41,1.17,0.027,0.084,2274,0.168,0.756,0.167,0.004,0.073,787416,634519,14,0.654,0.037,0.016,1042729,0.077,0.133,0.000,646.22,242614,196,0.092,0.206,0.073,221179327,3.03,14.42,0.139,0.726,0.121,3,10,64,64,3128,70,7.54,0.0067,0.032,268
740000,6752,1.903,0.031,7.37,815474,751377,638,42237,21300,10500785,4917029.0,999249.6,0.324,0.196,0.206,0.130,0.143,271,21.40,22.83,8.60,16.00,1.93,5.07,0.10,1.10,10.76,10.18,0.54,1.32,0.037,0.098,2218,0.125,0.702,0.204,0.004,0.089,783808,641915,16,0.645,0.175,0.021,931325,0.083,0.133,0.000,647.16,245900,215,0.095,0.185,0.082,233996955,3.24,14.00,0.160,0.717,0.160,2,10,64,64,2990,65,6.60,0.0068,0.019,179
750000,7373,1.782,0.026,7.41,861901,788047,701,48483,24049,11462133,4920888.5,1057063.5,0.332,0.183,0.193,0.137,0.154,240,18.21,20.71,6.10,14.36,1.45,4.61,0.20,1.83,10.46,10.20,0.40,1.17,0.030,0.095,2493,0.156,0.759,0.146,0.007,0.088,824736,673382,21,0.362,0.349,0.024,1264172,0.085,0.118,0.000,647.92,254423,206,0.092,0.197,0.077,235373948,2.61,14.89,0.114,0.737,0.115,3,9,64,64,3288,98,5.84,0.0064,0.021,228
760000,8127,1.666,0.019,7.34,876596,810183,674,40357,24628,10789586,4852868.5,991642.9,0.334,0.188,0.197,0.132,0.150,264,16.26,19.18,5.09,13.66,1.00,3.71,0.13,1.77,10.04,9.43,0.26,0.94,0.023,0.091,2168,0.184,0.775,0.104,0.005,0.116,841333,694077,21,0.618,0.212,0.014,1353493,0.099,0.086,0.000,648.77,258521,206,0.092,0.196,0.053,249183206,2.37,15.65,0.095,0.669,0.081,3,8,61,64,3497,90,4.99,0.0059,0.015,303
770000,7540,1.747,0.021,7.61,899568,830165,766,42415,26809,10406883,4919715.5,964068.9,0.339,0.192,0.204,0.126,0.139,263,17.57,20.01,5.81,14.44,1.01,3.66,0.09,0.93,10.65,9.65,0.29,1.00,0.021,0.076,2232,0.163,0.784,0.123,0.004,0.088,861239,718569,22,0.325,0.314,0.020,1453662,0.094,0.093,0.000,648.14,260923,202,0.093,0.220,0.053,236412631,2.57,14.94,0.107,0.661,0.085,3,10,64,64,3463,67,5.62,0.0061,0.020,316
780000,8373,1.620,0.018,7.67,896647,832952,670,36008,26184,10335390,4813388.0,959318.9,0.334,0.196,0.207,0.122,0.140,261,15.31,17.36,4.31,12.81,0.59,2.77,0.11,1.06,10.30,8.73,0.18,0.77,0.013,0.060,1928,0.188,0.797,0.085,0.005,0.113,858331,717208,16,0.294,0.324,0.022,1694218,0.101,0.101,0.000,648.04,265945,207,0.093,0.201,0.036,203994759,2.13,15.76,0.065,0.574,0.057,4,9,48,64,3702,78,5.72,0.0056,0.030,325
790000,8322,1.614,0.018,7.85,939842,875683,894,31933,31383,9203697,4890825.0,799794.9,0.323,0.211,0.229,0.113,0.124,260,14.92,17.44,4.34,12.60,0.93,3.66,0.10,1.18,9.55,7.90,0.23,0.90,0.023,0.097,2041,0.116,0.808,0.091,0.004,0.096,898848,762624,18,0.516,0.067,0.017,1662647,0.094,0.075,0.000,648.91,268524,209,0.087,0.205,0.042,199624532,2.15,15.86,0.070,0.481,0.070,3,8,50,64,3691,66,4.84,0.0062,0.012,359
800000,7894,1.685,0.024,7.66,953190,883643,781,38339,30855,9399525,4929416.0,846929.1,0.344,0.207,0.225,0.108,0.116,229,16.13,18.17,4.94,12.95,0.94,3.47,0.12,1.61,10.12,8.55,0.27,0.95,0.021,0.079,2264,0.099,0.773,0.122,0.004,0.101,907930,761208,21,0.367,0.321,0.017,1411695,0.089,0.120,0.000,646.37,272868,196,0.090,0.207,0.058,203317154,2.30,15.11,0.076,0.511,0.084,3,9,52,64,3498,68,7.39,0.0062,0.006,361
810000,7743,1.735,0.023,7.51,874819,803263,715,45284,25708,10027514,4897860.0,952514.2,0.335,0.206,0.218,0.115,0.126,268,17.14,19.89,5.75,13.89,1.10,4.05,0.11,1.15,10.18,9.56,0.30,1.01,0.022,0.081,2191,0.203,0.766,0.122,0.003,0.108,830768,689536,20,0.354,0.353,0.016,1227952,0.094,0.117,0.000,646.14,256802,193,0.095,0.214,0.047,194754051,2.51,15.45,0.093,0.691,0.087,3,8,60,64,3347,69,7.61,0.0062,0.012,323
820000,7775,1.729,0.023,7.46,916141,844266,755,39429,31659,10161615,4819738.0,919943.5,0.347,0.199,0.215,0.114,0.125,262,16.97,19.79,6.10,14.52,1.15,4.11,0.08,1.15,9.64,8.55,0.33,1.07,0.022,0.080,2341,0.107,0.775,0.143,0.004,0.079,877528,740364,16,0.577,0.072,0.010,1366649,0.083,0.115,0.000,648.21,259990,221,0.091,0.219,0.067,208817496,2.65,15.22,0.102,0.612,0.102,2,9,64,64,3458,64,5.54,0.0064,0.025,326
830000,8600,1.593,0.016,7.67,896046,828622,886,35528,30185,9355583,4856346.5,866527.2,0.333,0.207,0.229,0.112,0.119,263,14.48,16.32,3.93,12.34,0.61,2.86,0.08,0.88,9.85,7.71,0.18,0.77,0.013,0.065,2130,0.127,0.807,0.080,0.004,0.109,856211,716972,17,0.609,0.008,0.016,1409701,0.099,0.074,0.000,648.07,253464,206,0.093,0.232,0.035,211434175,2.08,15.91,0.059,0.571,0.056,3,9,37,64,3573,77,5.68,0.0057,0.012,355
840000,8127,1.669,0.017,7.82,916318,858550,900,26803,30538,9494281,4782484.5,846413.4,0.330,0.207,0.225,0.115,0.123,252,15.40,17.01,4.37,12.91,0.69,3.07,0.14,1.29,10.20,7.81,0.20,0.80,0.015,0.071,2125,0.107,0.813,0.090,0.006,0.091,877435,737486,13,0.308,0.333,0.023,1615815,0.099,0.075,0.000,649.36,265757,234,0.089,0.202,0.039,218339408,2.17,15.12,0.063,0.579,0.064,4,10,48,64,3582,70,4.40,0.0058,0.011,366
850000,8744,1.589,0.016,7.97,979514,927444,1351,14295,35807,9099875,4758925.5,691916.4,0.341,0.214,0.242,0.099,0.103,196,13.92,15.73,3.34,11.49,0.66,2.90,0.14,1.50,9.78,8.24,0.18,0.78,0.020,0.083,2251,0.062,0.814,0.070,0.004,0.112,939792,800213,19,0.558,0.097,0.016,1637456,0.084,0.096,0.000,649.99,292208,204,0.076,0.248,0.039,218024294,1.91,15.46,0.053,0.446,0.056,4,8,36,64,3768,94,3.77,0.0056,0.001,372
860000,7971,1.688,0.021,7.47,1000305,946379,1520,21230,31949,10516037,4843457.0,834182.1,0.395,0.188,0.207,0.102,0.108,230,16.26,19.48,5.09,13.66,1.10,3.77,0.09,1.00,9.99,9.80,0.33,1.05,0.021,0.074,2431,0.147,0.781,0.115,0.004,0.101,963773,827509,21,0.408,0.410,0.018,1567557,0.068,0.088,0.000,650.43,296171,218,0.079,0.234,0.052,198980317,2.37,15.76,0.096,0.670,0.097,3,8,62,64,3441,77,3.32,0.0061,0.005,261
870000,8869,1.560,0.014,7.62,957179,903921,1530,26109,24721,11611436,4633143.5,958280.5,0.389,0.184,0.197,0.109,0.121,239,13.55,16.49,3.73,12.21,0.64,2.68,0.09,1.08,9.09,8.07,0.19,0.78,0.015,0.066,2174,0.180,0.815,0.076,0.003,0.107,924420,794276,25,0.353,0.264,0.015,1613707,0.060,0.068,0.000,650.21,289705,214,0.083,0.209,0.039,208196570,2.03,16.74,0.065,0.639,0.060,3,8,36,64,3674,73,3.55,0.0057,0.001,363
880000,9392,1.521,0.013,7.82,1051667,1010718,1734,5607,33085,9231235,4619642.0,681044.6,0.386,0.203,0.221,0.091,0.099,217,12.58,15.14,3.02,11.03,0.56,2.65,0.10,1.10,8.90,7.61,0.16,0.73,0.016,0.072,1963,0.090,0.817,0.062,0.005,0.117,1020756,893818,21,0.384,0.204,0.017,1341547,0.067,0.059,0.000,650.95,324838,278,0.074,0.231,0.032,209440410,1.83,16.83,0.051,0.417,0.050,4,8,30,64,3888,92,2.80,0.0055,0.002,272
890000,9248,1.529,0.015,7.68,1051478,1005907,1526,9671,34518,8253085,4560593.0,622320.9,0.395,0.200,0.221,0.090,0.094,207,12.99,15.51,3.30,11.45,0.66,3.00,0.09,1.18,8.94,7.55,0.18,0.78,0.018,0.074,2395,0.076,0.808,0.070,0.004,0.118,1020497,870489,22,0.404,0.028,0.016,1736970,0.068,0.060,0.000,650.72,332977,256,0.075,0.239,0.037,214200368,1.91,16.35,0.051,0.468,0.056,4,8,31,64,3933,77,3.03,0.0055,0.011,288
900000,8824,1.610,0.015,7.49,998993,948929,1849,20140,28499,9883881,4626508.5,788425.7,0.413,0.189,0.204,0.094,0.100,201,13.90,16.76,3.87,12.38,0.67,2.69,0.11,1.18,9.24,8.35,0.20,0.80,0.017,0.067,2158,0.067,0.808,0.086,0.005,0.101,965222,840432,23,0.409,0.212,0.020,1559439,0.070,0.065,0.000,649.81,307568,225,0.080,0.195,0.038,225903995,2.04,15.97,0.064,0.430,0.067,4,7,41,64,4015,76,3.95,0.0057,0.023,341
910000,9413,1.555,0.016,7.30,1040968,996602,2812,8343,32622,9069026,4517758.0,665355.9,0.447,0.187,0.200,0.082,0.085,227,12.62,16.02,3.43,11.71,0.55,2.42,0.11,1.69,8.54,7.96,0.18,0.76,0.014,0.064,2241,0.069,0.799,0.074,0.005,0.122,1007882,896927,24,0.459,0.049,0.011,1548484,0.063,0.065,0.000,650.66,305553,275,0.073,0.228,0.035,215302265,1.91,17.09,0.054,0.481,0.059,3,6,33,64,4286,64,3.09,0.0056,0.018,230
920000,9699,1.558,0.013,6.68,1056018,1004924,3223,16166,31419,9017770,4462535.0,706391.5,0.496,0.174,0.180,0.072,0.078,228,12.16,14.67,2.98,10.93,0.40,1.90,0.12,1.48,8.66,7.28,0.13,0.63,0.013,0.064,1925,0.081,0.773,0.059,0.004,0.165,1022294,912642,28,0.582,0.156,0.015,1304421,0.057,0.061,0.000,649.77,305810,240,0.078,0.232,0.024,222569292,1.80,16.97,0.046,0.291,0.047,4,7,26,64,4590,67,3.98,0.0053,0.013,235
930000,9915,1.554,0.015,6.34,1187990,1141099,5063,2573,39039,7950815,4339862.5,538249.6,0.618,0.138,0.139,0.052,0.053,225,11.31,14.97,3.10,11.27,0.43,2.02,0.07,1.39,7.70,6.91,0.14,0.67,0.014,0.063,1655,0.099,0.770,0.064,0.002,0.165,1155959,1077930,35,0.631,0.006,0.006,1371231,0.056,0.091,0.000,650.30,316152,209,0.068,0.412,0.022,215766676,1.85,17.72,0.048,0.263,0.047,3,6,26,64,4695,59,3.45,0.0057,0.004,255
940000,10039,1.522,0.014,6.63,1151238,1102308,5680,3812,39314,7962337,4301641.0,549404.4,0.615,0.141,0.140,0.051,0.053,229,11.35,14.53,2.97,10.97,0.44,2.25,0.11,1.37,7.82,6.32,0.13,0.66,0.012,0.060,1830,0.069,0.781,0.056,0.004,0.159,1118882,1045041,29,0.592,0.087,0.018,1357452,0.045,0.078,0.000,649.10,303006,233,0.069,0.306,0.025,239694973,1.79,17.30,0.044,0.259,0.043,4,6,24,64,4900,65,4.66,0.0055,0.005,238
950000,9926,1.548,0.013,6.82,1174375,1124849,5489,3282,40868,7714039,4270005.0,542532.2,0.612,0.145,0.144,0.049,0.050,193,11.62,15.22,3.06,11.19,0.45,2.08,0.14,1.85,7.96,7.24,0.15,0.69,0.014,0.059,1882,0.063,0.785,0.063,0.006,0.147,1140926,1057393,27,0.552,0.069,0.017,1559326,0.043,0.069,0.000,650.08,317608,218,0.070,0.318,0.027,216143086,1.82,17.42,0.049,0.273,0.048,4,6,27,64,4838,73,3.68,0.0054,0.003,301
960000,9804,1.550,0.015,6.93,1143778,1097481,5796,2853,37770,8267352,4304174.5,568188.4,0.613,0.145,0.145,0.048,0.049,226,11.64,15.26,3.34,11.56,0.51,2.40,0.11,1.41,7.68,6.48,0.16,0.73,0.015,0.068,1963,0.052,0.772,0.078,0.004,0.147,1113349,1034996,31,0.560,0.048,0.015,1495650,0.044,0.090,0.000,650.03,303616,195,0.069,0.345,0.028,238746344,1.88,17.32,0.048,0.259,0.051,3,6,27,64,4832,59,3.73,0.0057,0.009,221
970000,10075,1.550,0.015,7.03,1086210,1039070,5905,3456,37508,8138391,4201693.5,565766.7,0.605,0.150,0.149,0.048,0.048,227,11.64,15.85,3.46,11.77,0.43,2.07,0.23,2.22,7.52,7.18,0.15,0.69,0.012,0.054,1995,0.033,0.792,0.078,0.003,0.127,1055349,981134,28,0.551,0.068,0.027,1387945,0.041,0.086,0.000,648.59,291425,260,0.070,0.317,0.030,270507292,1.93,17.50,0.051,0.271,0.051,3,6,30,64,4787,88,5.16,0.0055,0.003,237
980000,9614,1.591,0.015,7.27,980261,934619,5478,4080,36545,7354120,4278279.0,516322.1,0.544,0.172,0.171,0.056,0.057,238,12.45,16.17,3.61,12.06,0.50,2.28,0.14,1.52,8.21,7.52,0.14,0.65,0.016,0.073,1714,0.050,0.772,0.079,0.003,0.147,946965,865263,25,0.564,0.070,0.022,2212991,0.055,0.083,0.000,647.18,277660,315,0.070,0.295,0.024,250660633,1.96,16.84,0.054,0.216,0.049,4,6,34,64,4831,80,6.57,0.0054,0.002,236
990000,9904,1.562,0.015,7.16,1052470,1005883,5897,2649,37751,7926370,4287111.5,511800.8,0.571,0.160,0.159,0.055,0.055,223,11.69,15.94,3.51,11.76,0.44,2.12,0.11,1.51,7.63,7.31,0.14,0.64,0.014,0.067,1738,0.035,0.790,0.073,0.004,0.133,1016925,938357,29,0.546,0.048,0.013,1566170,0.050,0.092,0.000,649.31,303879,165,0.065,0.387,0.022,250115428,1.93,17.39,0.052,0.252,0.051,3,6,30,64,4836,72,4.44,0.0057,0.004,256
1000000,9751,1.581,0.015,7.63,1034128,983142,6068,5322,39749,6972247,4243785.5,483319.2,0.580,0.157,0.157,0.053,0.054,193,12.10,16.35,3.80,12.14,0.49,2.16,0.07,0.95,7.74,7.44,0.17,0.71,0.014,0.064,2058,0.024,0.779,0.091,0.004,0.127,999502,922397,26,0.571,0.051,0.013,1360184,0.048,0.083,0.000,648.84,292459,207,0.069,0.297,0.024,263626252,2.01,17.21,0.054,0.327,0.063,3,6,34,64,4766,67,4.92,0.0056,0.017,206
