step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,crowd_max,plant_intake,meat_intake,lineages,movers
850000,1,1052,15.21,5.16,1.32,0.14,8.59,0.46,2.05,0.163,65,820394.0,193880.8,3,0
850000,0,58,10.76,2.74,1.05,0.21,6.76,0.28,1.54,0.069,2,503.1,293.1,7,58
860000,8,1602,6.85,0.32,0.18,0.11,6.23,0.02,1.09,0.005,8,813358.6,5820.6,6,74
860000,1,1044,15.55,5.33,1.11,0.83,8.28,0.39,2.20,0.132,85,828112.5,194058.2,4,18
860000,0,48,8.08,1.21,0.56,0.00,6.31,0.12,1.21,0.042,4,410.5,194.2,6,48
870000,8,1653,6.39,0.19,0.10,0.12,5.98,0.01,1.06,0.003,5,819179.1,2405.9,7,26
870000,1,985,16.93,5.48,1.48,0.11,9.87,0.46,2.18,0.146,69,822740.0,197885.4,5,3
870000,0,47,9.40,0.83,0.21,0.00,8.36,0.09,1.16,0.021,3,458.8,190.2,7,47
880000,8,1686,5.88,0.17,0.14,0.17,5.40,0.01,1.05,0.004,8,817243.2,1762.0,8,8
880000,1,1127,13.68,3.17,0.87,0.06,9.59,0.25,1.65,0.086,72,822173.9,170356.1,5,4
880000,0,70,9.63,1.47,0.41,0.04,7.70,0.14,1.20,0.043,4,404.6,115.4,7,70
890000,8,1581,6.73,0.27,0.08,0.18,6.19,0.01,1.08,0.004,9,817670.2,1817.8,10,14
890000,1,1045,13.98,5.74,1.22,0.02,7.00,0.45,2.29,0.172,62,821907.7,157041.5,5,5
890000,0,76,10.36,1.58,1.21,0.01,7.55,0.24,1.40,0.092,3,513.1,202.4,9,75
900000,8,1641,6.02,0.26,0.17,0.18,5.41,0.02,1.07,0.004,5,810670.0,2998.3,9,39
900000,1,978,15.79,5.65,1.29,0.16,8.69,0.44,2.21,0.141,76,827911.2,181524.5,5,5
900000,0,77,9.44,2.13,0.43,0.05,6.83,0.14,1.43,0.065,3,445.1,139.2,8,77
910000,8,1619,6.27,0.37,0.25,0.21,5.44,0.02,1.11,0.008,5,814331.6,3532.4,12,27
910000,1,1075,15.07,4.92,1.29,0.09,8.77,0.43,2.07,0.146,74,827118.3,199484.1,4,5
910000,0,56,10.23,2.48,0.34,0.00,7.41,0.16,1.60,0.054,2,490.3,183.3,9,56
920000,8,1602,6.45,0.23,0.08,0.07,6.07,0.01,1.07,0.002,9,811567.4,2524.7,10,7
920000,1,984,17.25,5.66,1.42,0.14,10.03,0.50,2.11,0.164,78,826812.1,198784.4,5,2
920000,0,58,16.47,4.38,1.24,0.00,10.84,0.50,1.86,0.138,3,463.2,255.2,9,58
930000,8,1419,9.31,0.55,0.19,0.17,8.41,0.06,1.15,0.021,6,823129.3,23335.0,5,30
930000,1,1047,15.94,5.16,1.23,0.05,9.49,0.39,2.17,0.125,84,825591.9,199868.6,3,11
930000,0,49,11.53,2.16,0.63,0.00,8.73,0.22,1.51,0.102,4,409.9,226.8,6,49
940000,8,1665,6.21,0.11,0.07,0.07,5.97,0.00,1.04,0.001,7,824522.8,5017.1,7,13
940000,1,1080,14.66,4.58,1.50,0.02,8.57,0.50,1.96,0.164,67,823776.0,191692.0,6,5
940000,0,46,9.54,0.98,0.07,0.00,8.50,0.07,1.21,0.043,2,368.2,251.5,7,46
950000,8,1690,5.92,0.23,0.19,0.08,5.41,0.03,1.05,0.007,6,827357.2,2749.6,8,23
950000,1,1031,14.51,5.00,1.28,0.03,8.20,0.50,2.13,0.175,76,817112.4,227191.3,7,7
950000,0,40,7.43,0.60,0.05,0.03,6.75,0.05,1.20,0.025,2,367.8,278.1,6,40
960000,8,1631,5.90,0.12,0.03,0.02,5.73,0.00,1.04,0.001,5,822119.4,1608.1,8,1
960000,1,1035,15.59,4.66,1.14,0.05,9.74,0.43,2.00,0.150,64,821780.4,215272.8,4,0
960000,0,77,11.97,2.39,0.56,0.01,9.01,0.21,1.54,0.052,3,407.6,344.0,9,77
970000,8,1654,5.74,0.11,0.04,0.05,5.54,0.00,1.03,0.001,5,822716.4,820.7,8,2
970000,1,1029,15.97,4.52,1.23,0.12,10.09,0.39,1.85,0.117,75,819178.6,206819.8,4,0
970000,0,59,13.32,2.27,0.69,0.20,10.15,0.17,1.52,0.034,3,520.7,338.8,7,59
980000,8,1651,5.76,0.09,0.01,0.05,5.61,0.00,1.03,0.000,7,818782.1,426.4,7,0
980000,1,956,18.37,6.46,1.67,0.17,10.08,0.56,2.27,0.179,103,821340.9,199078.0,4,0
980000,0,41,14.05,5.12,0.95,0.00,7.98,0.37,2.07,0.098,3,579.8,349.1,8,40
990000,8,1698,5.63,0.06,0.09,0.01,5.47,0.00,1.02,0.001,5,816943.3,145.9,10,0
990000,1,934,17.77,5.63,1.67,0.06,10.42,0.50,2.07,0.156,76,820879.8,198065.3,4,2
990000,0,56,10.93,1.95,0.96,0.14,7.88,0.23,1.29,0.054,6,551.8,372.8,8,55
1000000,8,1677,6.06,0.27,0.07,0.09,5.64,0.01,1.07,0.004,6,819715.9,431.3,10,34
1000000,1,972,16.92,3.94,1.95,0.26,10.77,0.36,1.76,0.108,64,826160.3,165675.4,5,3
1000000,0,53,9.96,1.57,1.62,0.02,6.75,0.15,1.25,0.038,4,409.2,141.3,9,53
