step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,crowd_max,plant_intake,meat_intake,lineages,movers
850000,0,42,11.88,1.64,0.48,1.12,8.64,0.12,1.37,0.048,1,1013.6,3.2,8,42
860000,8,1742,5.62,0.04,0.08,0.14,5.37,0.01,1.02,0.002,6,823656.6,78.4,8,19
860000,2,833,24.84,6.13,1.29,0.65,16.76,0.20,2.60,0.054,24,812645.1,76863.2,6,2
860000,0,67,11.51,0.18,0.63,0.21,10.49,0.00,1.10,0.000,3,929.7,51.0,5,67
870000,8,1711,5.51,0.03,0.09,0.11,5.28,0.00,1.01,0.000,9,818783.2,53.3,8,19
870000,2,1022,17.15,1.93,1.07,0.68,13.47,0.24,1.48,0.067,24,816948.4,53237.3,7,3
870000,0,56,8.45,0.59,0.23,0.21,7.41,0.09,1.17,0.018,5,1037.2,31.0,8,56
880000,8,1695,5.37,0.02,0.04,0.07,5.25,0.00,1.01,0.000,5,818896.4,37.4,8,4
880000,2,1017,17.44,2.65,1.21,0.25,13.33,0.29,1.66,0.069,23,817218.8,71160.8,6,2
880000,0,68,7.91,0.60,0.71,0.01,6.59,0.16,1.14,0.029,3,1228.5,27.7,8,68
890000,8,1743,5.55,0.10,0.09,0.09,5.28,0.00,1.03,0.000,6,813772.1,69.1,8,18
890000,2,590,33.98,12.55,3.20,0.34,17.88,1.27,4.17,0.393,21,811176.5,119886.3,3,0
890000,0,76,18.58,2.96,1.83,0.54,13.25,0.51,1.66,0.118,2,819.1,221.3,9,76
900000,8,1717,5.39,0.04,0.02,0.10,5.23,0.00,1.01,0.001,6,820835.2,102.5,10,2
900000,2,790,26.16,4.97,1.86,0.48,18.85,0.49,2.25,0.143,19,817543.5,134048.2,5,1
900000,0,60,14.08,1.07,0.57,0.17,12.28,0.07,1.21,0.033,2,977.1,117.1,10,60
910000,8,1717,5.32,0.07,0.06,0.08,5.12,0.01,1.02,0.002,6,818426.4,327.2,11,6
910000,2,1154,13.95,2.13,0.61,0.39,10.82,0.11,1.60,0.036,26,828127.6,89893.4,10,30
910000,0,44,8.16,0.07,0.00,0.07,8.02,0.00,1.01,0.000,2,1133.8,35.5,8,44
920000,8,1715,5.48,0.03,0.10,0.10,5.25,0.00,1.01,0.001,6,822122.8,2689.3,13,8
920000,2,1022,17.36,3.10,0.59,0.24,13.44,0.11,1.79,0.036,23,819928.8,47549.1,7,6
920000,0,52,6.31,0.02,0.00,0.02,6.27,0.00,1.01,0.000,2,1245.7,27.1,10,52
930000,8,1706,5.42,0.05,0.09,0.12,5.17,0.00,1.02,0.001,5,818247.3,357.6,10,2
930000,2,1163,14.23,1.88,0.57,0.14,11.64,0.09,1.55,0.027,26,822485.6,43484.6,8,5
930000,0,62,9.06,0.55,0.74,0.15,7.63,0.00,1.16,0.000,4,1112.0,13.0,7,60
940000,8,1710,5.51,0.01,0.06,0.18,5.25,0.00,1.01,0.000,5,816577.4,670.7,10,3
940000,2,1197,12.59,1.49,0.97,0.07,10.06,0.14,1.35,0.034,25,818968.1,57271.0,8,14
940000,0,64,10.81,0.03,1.23,0.33,9.22,0.00,1.01,0.000,2,1008.4,28.6,9,64
950000,8,1741,5.43,0.04,0.09,0.16,5.14,0.00,1.02,0.001,6,816909.8,1602.6,10,24
950000,2,1180,13.60,1.68,0.87,0.14,10.91,0.13,1.41,0.036,31,820770.9,68280.1,9,17
950000,0,62,8.60,0.00,0.10,0.60,7.90,0.00,1.00,0.000,2,937.6,38.3,10,62
960000,8,1718,5.39,0.13,0.10,0.13,5.03,0.01,1.03,0.003,5,815599.4,2729.6,11,26
960000,2,1180,13.18,2.23,0.80,0.41,9.74,0.14,1.53,0.038,24,818793.6,66991.4,10,38
960000,0,63,7.48,0.13,0.30,0.24,6.81,0.00,1.04,0.000,2,808.3,25.6,8,63
970000,8,1719,5.31,0.04,0.07,0.09,5.12,0.00,1.02,0.001,4,819648.9,1098.9,8,25
970000,2,1239,12.16,1.23,0.82,0.15,9.97,0.10,1.29,0.032,27,822682.9,62682.6,7,26
970000,0,44,8.95,0.00,0.48,0.09,8.39,0.00,1.00,0.000,1,881.4,32.3,7,44
980000,8,1708,5.25,0.02,0.13,0.09,4.99,0.00,1.01,0.001,6,814934.4,1692.6,9,12
980000,2,1189,13.57,1.99,1.18,0.40,10.00,0.16,1.47,0.048,25,818680.0,63922.7,8,11
980000,0,72,10.44,0.57,0.11,0.58,9.18,0.04,1.10,0.014,4,836.7,54.2,10,72
990000,8,1655,5.49,0.03,0.03,0.11,5.33,0.00,1.01,0.001,5,820500.7,2467.9,9,7
990000,2,1009,18.37,1.73,2.34,1.11,13.19,0.17,1.46,0.048,28,820017.4,55202.5,8,22
990000,0,59,9.42,0.24,0.59,0.51,8.08,0.03,1.05,0.017,2,1027.0,26.9,8,59
1000000,8,1659,5.88,0.19,0.15,0.09,5.45,0.03,1.04,0.005,6,821465.9,3679.0,10,17
1000000,2,1011,16.55,3.45,1.31,0.25,11.53,0.27,1.79,0.073,25,830287.6,125447.8,7,41
1000000,0,53,9.74,0.70,0.66,0.34,8.04,0.17,1.10,0.038,2,887.0,66.0,9,53
