step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone
111000,156,109,7.8,0.0,0.0,0.0,7.8,0.0,1.00,15.4,19,281,17.37,0.00,96,3,10
111000,71,102,5.9,0.0,0.0,0.0,5.9,0.0,1.00,21.8,7,273,16.51,0.00,94,2,6
111000,157,92,5.9,0.0,0.0,0.0,5.9,0.0,1.00,19.0,18,462,28.20,0.00,91,0,1
111000,174,73,7.5,0.0,0.1,0.0,7.4,0.0,1.00,17.6,11,483,29.92,0.00,71,1,1
111000,113,63,5.0,0.0,0.0,0.0,5.0,0.0,1.00,20.6,12,491,28.75,0.00,49,13,1
111000,134,48,5.6,0.4,0.1,0.0,5.1,0.0,1.18,19.8,10,483,29.06,0.00,46,0,2
111000,191,24,7.5,0.0,0.2,0.0,7.3,0.0,1.00,17.9,11,608,40.87,0.00,24,0,0
111000,178,17,6.1,0.0,0.8,0.0,5.4,0.0,1.00,19.1,7,872,58.04,0.00,17,0,0
111000,158,12,5.7,0.0,0.0,0.0,5.7,0.0,1.00,18.7,3,691,38.83,0.00,10,0,2
112000,182,685,12.1,0.2,0.3,0.1,11.5,0.0,1.05,14.3,193,166,25.40,0.00,5,677,3
112000,147,583,14.0,0.3,0.2,0.2,13.2,0.0,1.08,11.6,162,249,46.64,0.00,0,582,1
112000,111,433,6.0,0.0,0.1,0.0,5.9,0.0,1.02,19.2,71,884,60.78,0.00,433,0,0
112000,152,378,5.5,0.1,0.1,0.0,5.3,0.0,1.02,20.4,60,680,45.00,0.00,378,0,0
112000,84,205,6.5,0.0,0.1,0.0,6.3,0.0,1.00,18.0,37,360,22.04,0.00,183,9,13
112000,71,108,6.8,0.0,0.0,0.0,6.8,0.0,1.00,20.8,14,290,18.06,0.00,96,0,12
112000,157,105,6.4,0.0,0.0,0.0,6.4,0.0,1.00,18.4,19,499,30.78,0.00,98,0,7
112000,174,99,7.5,0.0,0.0,0.0,7.5,0.0,1.00,17.4,13,357,21.70,0.00,89,0,10
112000,134,78,5.8,0.0,0.2,0.0,5.6,0.0,1.00,18.9,20,452,28.83,0.00,74,1,3
112000,156,69,7.1,0.0,0.0,0.0,7.1,0.0,1.00,15.9,12,372,22.72,0.00,57,3,9
112000,130,67,6.1,0.0,0.0,0.1,6.0,0.0,1.00,19.8,18,439,27.37,0.00,61,4,2
112000,113,40,6.2,0.0,0.0,0.0,6.2,0.0,1.00,19.5,9,532,29.59,0.00,37,0,3
112000,178,25,5.5,0.0,0.3,0.0,5.2,0.0,1.00,19.7,10,811,56.93,0.00,25,0,0
112000,158,25,5.6,0.0,0.0,0.0,5.6,0.0,1.00,18.8,5,680,39.43,0.00,25,0,0
113000,182,710,8.9,0.0,0.2,0.1,8.6,0.0,1.02,16.2,147,239,33.81,0.00,2,704,4
113000,147,622,14.1,0.4,0.2,0.3,13.2,0.0,1.11,10.9,165,290,56.31,0.00,3,615,4
113000,111,499,5.7,0.1,0.1,0.0,5.6,0.0,1.02,19.6,71,758,49.41,0.00,499,0,0
113000,152,394,5.7,0.1,0.0,0.0,5.5,0.0,1.05,20.1,59,785,50.10,0.00,394,0,0
113000,84,117,6.3,0.0,0.2,0.0,6.1,0.0,1.00,17.9,24,510,30.78,0.00,106,1,10
113000,130,110,5.7,0.0,0.0,0.1,5.6,0.0,1.00,20.4,16,541,31.74,0.00,105,3,2
113000,174,90,7.3,0.0,0.1,0.0,7.2,0.0,1.00,17.7,13,501,30.45,0.00,84,2,4
113000,113,82,5.3,0.0,0.2,0.0,5.0,0.0,1.00,20.6,13,417,22.92,0.00,74,0,8
113000,71,78,7.3,0.0,0.0,0.0,7.3,0.0,1.00,20.5,9,312,19.68,0.00,75,0,3
113000,156,75,9.5,0.2,0.0,0.0,9.4,0.0,1.02,14.3,14,299,18.90,0.00,55,10,10
113000,157,63,6.9,0.0,0.0,0.0,6.8,0.0,1.02,17.3,14,625,36.72,0.00,57,0,6
113000,134,38,5.8,0.0,0.3,0.0,5.5,0.0,1.00,18.7,9,602,37.47,0.00,38,0,0
113000,178,20,6.6,0.0,1.4,0.0,5.2,0.0,1.00,18.6,10,1130,79.40,0.00,20,0,0
113000,158,7,5.7,0.0,0.0,0.0,5.7,0.0,1.00,18.6,3,1441,78.45,0.00,6,0,1
114000,147,637,11.9,0.1,0.1,0.1,11.5,0.0,1.02,13.1,152,260,46.41,0.00,5,621,11
114000,182,637,12.0,0.0,0.3,0.2,11.4,0.0,1.01,13.7,156,186,28.34,0.00,2,631,4
114000,111,433,5.8,0.0,0.1,0.0,5.7,0.0,1.02,19.4,69,794,54.82,0.00,433,0,0
114000,152,401,5.7,0.0,0.0,0.1,5.5,0.0,1.00,20.3,65,995,65.48,0.00,401,0,0
114000,84,129,6.5,0.0,0.2,0.0,6.3,0.0,1.00,17.4,23,422,25.56,0.00,121,1,7
114000,130,113,6.9,0.0,0.0,0.1,6.7,0.0,1.00,18.8,29,557,33.22,0.00,106,6,1
114000,113,95,6.4,0.0,0.1,0.0,6.2,0.0,1.00,19.2,22,453,28.18,0.00,89,1,5
114000,198,92,6.7,0.0,0.0,0.0,6.7,0.0,1.00,18.8,12,421,27.25,0.00,89,0,3
114000,156,87,7.8,0.0,0.0,0.0,7.8,0.0,1.00,15.7,16,340,21.38,0.00,78,1,8
114000,174,86,7.2,0.0,0.1,0.0,7.0,0.0,1.01,17.9,10,570,34.01,0.00,79,0,7
114000,71,78,7.1,0.2,0.0,0.0,6.9,0.0,1.05,20.6,11,251,15.63,0.00,69,0,9
114000,157,50,6.2,0.1,0.0,0.0,6.1,0.0,1.03,18.2,10,540,31.18,0.00,47,0,3
114000,134,35,5.0,0.0,0.2,0.0,4.8,0.0,1.00,20.1,6,734,44.34,0.00,35,0,0
114000,178,27,7.7,0.0,2.2,0.0,5.5,0.0,1.00,17.5,9,1032,68.87,0.00,27,0,0
114000,158,6,6.8,0.0,0.0,0.0,6.8,0.0,1.00,16.3,3,1023,62.88,0.00,6,0,0
115000,182,673,10.9,0.0,0.8,0.0,10.0,0.0,1.00,14.9,168,299,45.87,0.00,6,663,4
115000,147,666,12.1,0.0,0.2,0.4,11.6,0.0,1.00,13.4,156,231,40.49,0.00,4,656,6
115000,111,444,6.1,0.1,0.2,0.0,5.7,0.0,1.03,19.2,84,920,63.92,0.00,444,0,0
115000,152,414,5.7,0.0,0.0,0.0,5.7,0.0,1.00,20.1,68,851,58.04,0.00,414,0,0
115000,84,139,6.5,0.0,0.2,0.0,6.4,0.0,1.00,17.2,20,376,22.92,0.00,132,1,6
115000,130,96,5.3,0.0,0.0,0.0,5.3,0.0,1.00,20.9,16,510,29.48,0.00,92,4,0
115000,174,96,7.5,0.0,0.4,0.0,7.1,0.0,1.00,17.8,11,488,28.68,0.00,93,1,2
115000,157,92,6.5,0.0,0.0,0.0,6.5,0.0,1.00,17.3,15,353,21.50,0.00,87,0,5
115000,156,91,7.6,0.0,0.0,0.0,7.6,0.0,1.00,15.6,17,326,20.33,0.00,72,10,9
115000,198,62,6.6,0.0,0.0,0.0,6.6,0.0,1.00,18.9,10,560,37.96,0.00,60,0,2
115000,71,54,6.4,0.0,0.0,0.0,6.4,0.0,1.00,21.6,4,338,20.39,0.00,47,0,7
115000,134,52,5.1,0.0,0.2,0.0,4.9,0.0,1.00,20.0,10,401,23.76,0.00,50,2,0
115000,113,42,6.4,0.0,0.0,0.0,6.4,0.0,1.00,19.9,9,739,47.41,0.00,40,0,2
115000,178,22,7.1,0.4,1.3,0.0,5.5,0.0,1.17,17.9,9,990,67.64,0.00,22,0,0
115000,158,22,6.9,0.0,0.0,0.0,6.9,0.0,1.00,16.6,6,412,23.66,0.00,21,0,1
116000,182,696,10.3,0.0,0.2,0.2,9.8,0.0,1.01,15.3,146,395,62.57,0.00,12,684,0
116000,111,399,5.8,0.1,0.2,0.1,5.4,0.0,1.07,19.6,72,737,50.52,0.00,399,0,0
116000,152,399,5.9,0.1,0.0,0.0,5.7,0.0,1.03,19.7,64,654,43.61,0.00,399,0,0
116000,147,398,26.1,0.1,0.1,0.1,25.8,0.0,1.03,8.7,119,113,34.24,0.00,0,393,5
116000,84,185,7.0,0.0,0.3,0.0,6.6,0.0,1.00,16.4,30,364,22.07,0.00,173,2,10
116000,130,105,5.7,0.0,0.0,0.0,5.7,0.0,1.00,20.1,22,551,34.00,0.00,90,14,1
116000,198,92,6.6,0.0,0.1,0.0,6.5,0.0,1.00,19.1,13,519,33.51,0.00,90,1,1
116000,174,91,7.2,0.0,0.1,0.0,7.1,0.0,1.00,17.7,10,650,38.49,0.00,83,2,6
116000,156,84,10.5,0.0,0.1,0.0,10.4,0.0,1.00,13.4,25,304,23.06,0.00,62,15,7
116000,113,64,4.8,0.0,0.0,0.0,4.7,0.0,1.00,20.9,10,592,34.36,0.00,54,6,4
116000,157,63,6.8,0.0,0.0,0.0,6.8,0.0,1.00,16.8,10,322,19.29,0.00,60,0,3
116000,71,60,6.2,0.1,0.0,0.0,6.1,0.0,1.03,21.6,6,362,22.06,0.00,51,2,7
116000,134,21,4.2,0.0,0.1,0.0,4.1,0.0,1.00,21.6,3,592,31.77,0.00,21,0,0
116000,178,9,6.2,0.0,0.2,0.0,6.0,0.0,1.00,18.4,4,1818,117.72,0.00,9,0,0
116000,158,7,6.9,0.0,0.0,0.0,6.9,0.0,1.00,16.3,3,745,42.94,0.00,7,0,0
117000,182,631,10.9,0.0,0.4,0.3,10.2,0.0,1.00,14.9,141,286,39.50,0.00,1,623,7
117000,111,461,5.9,0.1,0.3,0.1,5.5,0.0,1.04,19.8,83,870,58.98,0.00,461,0,0
117000,152,400,6.3,0.1,0.0,0.1,6.0,0.0,1.03,19.4,74,825,57.98,0.00,400,0,0
117000,147,389,29.6,0.0,0.2,0.2,29.2,0.0,1.00,8.1,103,217,80.21,0.00,0,389,0
117000,84,157,6.2,0.0,0.1,0.0,6.1,0.0,1.00,18.0,25,451,26.88,0.00,139,6,12
117000,174,152,7.0,0.0,0.2,0.0,6.9,0.0,1.00,18.0,20,400,24.08,0.00,144,0,8
117000,157,149,6.1,0.0,0.0,0.0,6.1,0.0,1.00,18.3,19,399,24.21,0.00,142,0,7
117000,71,95,6.9,0.0,0.0,0.0,6.9,0.0,1.00,20.8,11,247,15.77,0.00,87,1,7
117000,113,65,5.0,0.0,0.0,0.0,5.0,0.0,1.00,20.8,12,454,25.20,0.00,61,0,4
117000,130,50,5.5,0.0,0.0,0.0,5.5,0.0,1.00,20.5,11,773,45.34,0.00,44,5,1
117000,156,47,7.4,0.0,0.0,0.3,7.1,0.0,1.00,15.9,10,462,28.00,0.00,38,3,6
117000,134,44,4.8,0.0,0.3,0.0,4.5,0.0,1.00,20.8,12,348,18.98,0.00,42,0,2
117000,198,31,5.9,0.0,0.0,0.0,5.9,0.0,1.00,19.9,6,927,61.97,0.00,27,4,0
117000,178,9,6.1,0.0,0.7,0.0,5.4,0.0,1.00,18.2,4,1545,95.86,0.00,9,0,0
117000,158,7,6.9,0.0,0.0,0.0,6.9,0.0,1.00,16.3,3,536,33.06,0.00,6,0,1
118000,182,568,13.8,0.0,0.3,0.3,13.1,0.0,1.01,12.3,159,171,28.09,0.00,6,557,5
118000,111,489,5.3,0.0,0.1,0.0,5.2,0.0,1.00,20.4,70,890,59.28,0.00,489,0,0
118000,147,395,28.1,0.0,0.1,0.6,27.4,0.0,1.00,8.7,146,188,67.44,0.00,0,392,3
118000,152,385,6.3,0.1,0.0,0.1,6.2,0.0,1.02,19.4,72,879,62.02,0.00,385,0,0
118000,157,155,6.9,0.0,0.0,0.0,6.9,0.0,1.00,16.8,23,460,29.31,0.00,150,1,4
118000,84,125,6.5,0.0,0.1,0.0,6.4,0.0,1.00,17.2,14,337,20.50,0.00,118,0,7
118000,174,85,6.8,0.0,0.0,0.0,6.8,0.0,1.00,18.2,8,607,35.71,0.00,79,0,6
118000,113,78,4.1,0.0,0.0,0.0,4.1,0.0,1.00,22.0,9,475,26.15,0.00,69,4,5
118000,156,74,7.9,0.0,0.0,0.0,7.9,0.0,1.00,15.7,14,307,19.77,0.00,63,5,6
118000,130,64,6.6,0.0,0.2,0.0,6.4,0.0,1.00,19.2,17,251,14.40,0.00,60,1,3
118000,198,51,7.5,0.0,0.1,0.0,7.4,0.0,1.00,18.5,12,456,27.74,0.00,49,0,2
118000,134,48,4.8,0.0,0.0,0.0,4.8,0.0,1.00,20.9,9,546,32.35,0.00,44,0,4
118000,71,43,5.9,0.0,0.0,0.0,5.9,0.0,1.00,22.0,5,359,21.52,0.00,40,2,1
119000,111,456,5.6,0.0,0.3,0.1,5.2,0.0,1.00,20.2,77,851,55.35,0.00,456,0,0
119000,147,435,22.7,0.0,0.0,0.2,22.4,0.0,1.02,8.8,112,193,59.07,0.00,1,433,1
119000,152,369,6.7,0.0,0.3,0.1,6.2,0.0,1.01,19.2,76,797,54.18,0.00,369,0,0
119000,182,360,11.0,0.1,0.1,0.4,10.5,0.0,1.02,13.7,106,171,24.17,0.00,1,352,7
119000,157,114,6.7,0.0,0.0,0.0,6.7,0.0,1.00,17.0,14,549,34.09,0.00,109,0,5
119000,174,109,7.3,0.0,0.1,0.0,7.2,0.0,1.01,17.7,18,442,26.06,0.00,106,1,2
119000,84,106,7.3,0.0,0.1,0.0,7.2,0.0,1.00,15.5,18,346,21.49,0.00,98,3,5
119000,71,96,6.2,0.0,0.0,0.0,6.2,0.0,1.00,21.5,9,231,13.97,0.00,86,0,10
119000,113,82,4.9,0.0,0.2,0.1,4.6,0.0,1.00,21.0,9,577,33.71,0.00,76,3,3
119000,130,70,6.6,0.0,0.1,0.2,6.3,0.0,1.00,19.3,17,357,21.83,0.00,43,26,1
119000,156,63,7.6,0.0,0.0,0.0,7.6,0.0,1.00,15.8,13,307,18.84,0.00,59,3,1
119000,198,48,6.1,0.0,0.0,0.0,6.1,0.0,1.00,19.5,9,412,26.31,0.00,46,0,2
119000,134,45,4.2,0.0,0.0,0.0,4.2,0.0,1.00,21.6,7,594,34.05,0.00,44,0,1
120000,182,644,13.0,0.1,0.2,0.2,12.5,0.0,1.02,12.4,187,255,42.27,0.00,18,620,6
120000,147,492,20.0,0.1,0.1,0.1,19.7,0.0,1.04,9.7,139,216,70.01,0.00,1,485,6
120000,152,392,5.3,0.0,0.1,0.0,5.1,0.0,1.00,20.5,52,844,54.77,0.00,392,0,0
120000,111,357,5.3,0.1,0.4,0.0,4.7,0.0,1.05,20.6,63,920,62.54,0.00,357,0,0
120000,71,138,7.1,0.1,0.0,0.0,6.9,0.0,1.03,20.4,17,208,13.44,0.00,126,2,10
120000,113,128,4.7,0.0,0.0,0.0,4.7,0.0,1.00,21.0,15,441,25.21,0.00,116,6,6
120000,174,122,6.9,0.0,0.0,0.0,6.9,0.0,1.00,18.1,16,328,19.63,0.00,117,0,5
120000,157,120,6.7,0.1,0.0,0.0,6.7,0.0,1.02,17.3,23,466,27.28,0.00,108,1,11
120000,84,94,7.3,0.0,0.1,0.0,7.1,0.0,1.00,15.5,12,463,28.35,0.00,85,4,5
120000,134,83,5.7,0.0,0.3,0.0,5.4,0.0,1.01,20.0,19,369,22.83,0.00,81,0,2
120000,156,61,7.8,0.0,0.3,0.0,7.5,0.0,1.00,16.1,11,312,19.64,0.00,47,8,6
120000,130,45,7.0,0.0,0.0,0.1,6.9,0.0,1.00,18.4,8,634,39.41,0.00,42,1,2
120000,198,24,6.3,0.0,0.0,0.0,6.3,0.0,1.00,19.2,7,1023,67.35,0.00,24,0,0
121000,182,604,13.8,0.1,0.4,0.3,13.1,0.0,1.02,12.1,178,241,42.50,0.00,18,581,5
121000,147,518,17.9,0.1,0.1,0.3,17.4,0.0,1.06,11.0,130,273,79.02,0.00,0,516,2
121000,111,395,5.7,0.3,0.5,0.0,4.9,0.0,1.09,19.9,83,784,51.11,0.00,395,0,0
121000,152,393,5.5,0.0,0.1,0.0,5.3,0.0,1.00,20.0,56,678,43.55,0.00,393,0,0
121000,113,149,4.7,0.0,0.0,0.0,4.6,0.0,1.00,21.0,13,495,27.92,0.00,136,5,8
121000,174,115,7.4,0.0,0.2,0.1,7.1,0.0,1.01,17.6,13,473,28.33,0.00,110,1,4
121000,84,111,7.8,0.0,0.4,0.1,7.4,0.0,1.00,14.8,23,336,20.98,0.00,104,2,5
121000,71,83,6.4,0.0,0.0,0.0,6.4,0.0,1.00,21.2,9,334,20.66,0.00,81,0,2
121000,134,65,5.6,0.0,0.0,0.0,5.6,0.0,1.00,19.5,18,471,30.59,0.00,63,0,2
121000,157,60,6.6,0.0,0.0,0.0,6.6,0.0,1.00,18.0,16,410,23.92,0.00,56,1,3
121000,130,59,6.8,0.0,0.0,0.0,6.8,0.0,1.00,18.5,8,555,33.94,0.00,58,1,0
121000,156,51,7.5,0.0,0.0,0.0,7.5,0.0,1.00,15.7,7,307,18.83,0.00,39,5,7
121000,198,43,6.9,0.0,0.6,0.0,6.3,0.0,1.00,18.9,10,443,26.99,0.00,39,0,4
121000,209,16,7.4,0.0,0.1,0.0,7.2,0.0,1.00,17.4,6,153,15.58,0.00,0,16,0
122000,147,538,16.2,0.2,0.0,0.1,15.9,0.0,1.08,12.1,120,274,61.43,0.00,0,526,12
122000,182,525,15.7,0.0,0.1,0.3,15.4,0.0,1.01,9.2,192,174,33.26,0.00,1,518,6
122000,152,411,5.5,0.0,0.1,0.1,5.2,0.0,1.00,20.2,57,853,55.67,0.00,411,0,0
122000,111,383,5.7,0.2,0.5,0.0,4.9,0.0,1.07,20.2,79,988,63.88,0.00,383,0,0
122000,84,167,6.1,0.0,0.1,0.0,6.0,0.0,1.00,18.3,25,323,18.98,0.00,153,5,9
122000,157,167,5.5,0.0,0.0,0.0,5.5,0.0,1.00,19.4,24,562,36.70,0.00,157,0,10
122000,134,118,5.8,0.1,0.1,0.0,5.6,0.0,1.04,19.5,25,322,20.73,0.00,105,10,3
122000,174,96,6.7,0.0,0.0,0.0,6.7,0.0,1.00,18.4,10,425,25.19,0.00,90,0,6
122000,71,94,6.6,0.0,0.0,0.0,6.6,0.0,1.00,20.8,14,278,16.36,0.00,82,0,12
122000,113,78,5.0,0.0,0.0,0.0,5.0,0.0,1.00,21.1,10,643,36.73,0.00,77,0,1
122000,156,77,7.3,0.0,0.0,0.0,7.3,0.0,1.00,16.0,8,316,19.37,0.00,61,4,12
122000,130,47,10.1,0.0,0.7,0.2,9.2,0.0,1.00,16.0,14,578,36.41,0.00,40,6,1
122000,198,36,6.0,0.0,0.0,0.0,6.0,0.0,1.00,19.4,9,664,41.06,0.00,33,0,3
123000,182,645,11.6,0.0,0.2,0.2,11.2,0.0,1.02,14.1,169,210,34.10,0.00,8,632,5
123000,147,487,19.5,0.3,0.1,0.4,18.8,0.0,1.09,11.2,133,210,53.88,0.00,0,471,16
123000,152,442,5.5,0.0,0.2,0.1,5.2,0.0,1.01,20.1,56,918,59.72,0.00,442,0,0
123000,111,419,5.1,0.2,0.2,0.0,4.7,0.0,1.11,20.6,68,928,60.45,0.00,419,0,0
123000,113,176,5.4,0.0,0.0,0.0,5.4,0.0,1.00,20.4,30,443,24.83,0.00,167,1,8
123000,157,166,6.2,0.0,0.0,0.0,6.2,0.0,1.00,18.4,27,463,28.50,0.00,156,0,10
123000,84,147,7.1,0.0,0.1,0.0,7.0,0.0,1.00,16.0,18,349,21.25,0.00,140,4,3
123000,156,70,8.2,0.1,0.0,0.0,8.1,0.0,1.03,15.4,17,377,22.79,0.00,62,3,5
123000,174,63,6.9,0.0,0.0,0.0,6.8,0.0,1.00,18.2,13,664,37.59,0.00,54,0,9
123000,71,61,8.2,0.0,0.0,0.0,8.2,0.0,1.00,18.2,11,219,13.90,0.00,51,1,9
123000,134,46,5.7,0.0,0.1,0.3,5.3,0.0,1.00,19.9,13,594,36.64,0.00,43,0,3
123000,198,42,6.5,0.0,0.3,0.1,6.1,0.0,1.00,19.1,8,485,29.21,0.00,39,0,3
123000,214,10,4.5,0.0,0.0,0.0,4.5,0.0,1.00,21.8,4,827,45.50,0.00,10,0,0
124000,147,579,14.2,0.0,0.0,0.1,14.1,0.0,1.01,13.3,106,155,33.73,0.00,0,576,3
124000,182,572,12.3,0.1,0.4,0.2,11.7,0.0,1.01,12.8,182,249,40.28,0.00,23,549,0
124000,111,433,5.8,0.3,0.2,0.0,5.3,0.0,1.13,20.1,94,717,45.79,0.00,433,0,0
124000,152,388,5.3,0.0,0.3,0.1,5.0,0.0,1.00,20.5,52,810,50.63,0.00,387,0,1
124000,113,119,8.4,0.0,0.0,0.0,8.3,0.0,1.00,18.0,31,387,26.28,0.00,64,53,2
124000,156,92,7.4,0.0,0.0,0.0,7.3,0.0,1.00,15.9,14,320,19.29,0.00,83,2,7
124000,71,88,6.3,0.0,0.0,0.0,6.3,0.0,1.00,20.7,11,271,15.80,0.00,79,3,6
124000,157,79,5.3,0.0,0.0,0.0,5.3,0.0,1.00,19.8,7,472,31.13,0.00,74,0,5
124000,198,75,6.9,0.0,0.0,0.0,6.9,0.0,1.00,19.1,13,318,20.05,0.00,73,0,2
124000,84,73,7.1,0.0,0.3,0.0,6.8,0.0,1.00,15.9,11,512,30.67,0.00,67,4,2
124000,174,71,6.4,0.0,0.1,0.0,6.3,0.0,1.00,18.8,9,503,28.21,0.00,67,1,3
124000,134,26,4.3,0.0,0.0,0.0,4.3,0.0,1.00,21.5,3,734,41.04,0.00,25,0,1
125000,182,635,12.3,0.3,0.1,0.2,11.6,0.0,1.09,12.9,206,216,31.06,0.00,50,581,4
125000,147,525,16.5,0.1,0.0,0.0,16.3,0.0,1.05,11.1,110,243,57.31,0.00,0,513,12
125000,152,476,5.0,0.0,0.1,0.0,4.9,0.0,1.00,20.8,65,868,55.23,0.00,476,0,0
125000,111,426,5.5,0.3,0.3,0.0,4.9,0.0,1.12,20.6,95,800,52.30,0.00,425,0,1
125000,84,199,6.2,0.0,0.3,0.0,6.0,0.0,1.00,18.0,24,324,19.82,0.00,179,14,6
125000,156,102,9.2,0.0,0.0,0.0,9.2,0.0,1.00,14.2,27,222,16.30,0.00,74,22,6
125000,174,97,7.1,0.0,0.3,0.0,6.8,0.0,1.00,18.2,15,468,27.25,0.00,87,7,3
125000,157,67,5.2,0.0,0.1,0.0,5.2,0.0,1.00,20.0,11,626,41.74,0.00,67,0,0
125000,113,59,8.5,0.0,0.0,0.0,8.5,0.0,1.00,18.1,11,608,38.11,0.00,46,8,5
125000,198,55,6.9,0.0,0.0,0.0,6.9,0.0,1.00,18.6,12,507,33.32,0.00,51,0,4
125000,71,49,5.8,0.0,0.0,0.0,5.8,0.0,1.00,21.1,8,260,14.83,0.00,44,5,0
125000,134,34,4.4,0.0,0.0,0.0,4.4,0.0,1.00,21.4,5,470,26.85,0.00,33,0,1
125000,216,20,4.1,0.0,0.0,0.0,4.1,0.0,1.00,22.1,4,941,53.09,0.00,20,0,0
126000,182,614,13.7,0.1,0.3,0.5,12.9,0.0,1.03,12.4,208,172,26.47,0.00,12,595,7
126000,147,511,14.6,0.4,0.1,0.3,13.7,0.0,1.10,11.5,127,172,31.74,0.00,0,502,9
126000,152,486,5.0,0.0,0.1,0.0,4.8,0.0,1.01,20.8,70,897,57.75,0.00,486,0,0
126000,111,453,5.0,0.2,0.4,0.1,4.3,0.0,1.07,21.5,86,908,57.33,0.00,453,0,0
126000,84,233,7.8,0.1,0.5,0.4,6.8,0.0,1.02,15.6,47,304,20.04,0.00,156,59,18
126000,174,118,6.6,0.0,0.0,0.0,6.6,0.0,1.00,18.7,9,576,33.39,0.00,107,6,5
126000,157,67,5.0,0.0,0.0,0.0,5.0,0.0,1.00,20.2,9,529,32.87,0.00,64,0,3
126000,71,63,5.4,0.0,0.0,0.0,5.4,0.0,1.00,21.5,3,332,18.59,0.00,55,0,8
126000,134,39,4.6,0.1,0.1,0.0,4.4,0.0,1.10,21.1,8,436,25.51,0.00,39,0,0
126000,156,38,7.8,0.2,0.0,0.0,7.6,0.0,1.06,15.6,9,335,20.67,0.00,32,0,6
126000,113,32,6.3,0.0,0.0,0.0,6.3,0.0,1.00,20.0,10,680,38.81,0.00,30,1,1
126000,198,19,6.1,0.0,0.0,0.0,6.1,0.0,1.00,19.7,4,666,40.51,0.00,19,0,0
126000,216,5,3.8,0.0,0.0,0.0,3.8,0.0,1.00,22.4,2,2362,127.93,0.00,5,0,0
127000,182,651,12.2,0.1,0.2,0.4,11.4,0.0,1.04,12.9,164,260,40.67,0.00,49,601,1
127000,147,591,14.8,0.4,0.0,0.1,14.3,0.0,1.13,11.6,116,176,32.58,0.00,0,582,9
127000,111,497,5.0,0.2,0.3,0.0,4.4,0.0,1.08,21.5,86,932,55.35,0.00,494,3,0
127000,152,284,5.2,0.1,0.2,0.0,4.8,0.0,1.04,20.4,51,672,42.17,0.00,284,0,0
127000,84,186,6.5,0.0,0.2,0.0,6.3,0.0,1.00,17.7,33,362,21.61,0.00,175,2,9
127000,174,122,6.9,0.0,0.1,0.0,6.8,0.0,1.00,18.2,17,590,34.01,0.00,106,5,11
127000,71,72,6.1,0.1,0.2,0.0,5.8,0.0,1.03,20.8,6,294,17.23,0.00,62,1,9
127000,157,69,4.9,0.0,0.0,0.0,4.9,0.0,1.00,20.7,10,548,33.20,0.00,68,0,1
127000,198,68,6.5,0.0,0.0,0.0,6.5,0.0,1.00,19.2,8,316,17.94,0.00,66,1,1
127000,134,58,5.0,0.0,0.0,0.0,4.9,0.0,1.00,20.3,9,526,33.54,0.00,58,0,0
127000,156,14,6.9,0.0,0.0,0.0,6.9,0.0,1.00,16.1,2,522,30.62,0.00,10,1,3
127000,113,8,5.4,0.0,0.0,0.0,5.4,0.0,1.00,20.8,4,1101,57.80,0.00,8,0,0
128000,182,717,11.8,0.2,0.8,0.8,9.9,0.0,1.06,13.9,183,278,40.03,0.00,30,685,2
128000,147,602,14.5,0.3,0.1,0.2,13.9,0.0,1.09,11.8,113,192,38.43,0.00,0,598,4
128000,111,492,5.2,0.1,0.3,0.0,4.8,0.0,1.05,21.1,86,855,50.90,0.00,492,0,0
128000,152,257,5.3,0.0,0.3,0.0,5.0,0.0,1.01,20.2,56,975,60.26,0.00,257,0,0
128000,84,238,6.8,0.0,0.4,0.0,6.4,0.0,1.00,17.1,40,348,20.68,0.00,217,5,16
128000,220,121,4.4,0.0,0.0,0.0,4.3,0.0,1.00,21.4,10,496,27.40,0.00,111,3,7
128000,174,118,7.1,0.0,0.1,0.0,7.0,0.0,1.00,17.8,14,549,31.34,0.00,112,1,5
128000,222,66,6.1,0.0,0.0,0.0,6.1,0.0,1.00,18.4,12,287,16.44,0.00,56,5,5
128000,198,61,7.5,0.0,0.0,0.0,7.5,0.0,1.00,17.9,12,495,30.28,0.00,60,0,1
128000,71,45,6.0,0.0,0.1,0.0,5.9,0.0,1.00,21.1,5,409,23.64,0.00,42,0,3
128000,157,39,4.7,0.0,0.2,0.0,4.5,0.0,1.00,20.9,7,634,36.07,0.00,38,0,1
128000,134,35,4.4,0.0,0.1,0.0,4.3,0.0,1.00,21.4,10,706,43.51,0.00,34,0,1
128000,156,32,7.4,0.0,0.0,0.0,7.4,0.0,1.00,15.1,4,205,13.36,0.00,30,0,2
128000,113,23,6.0,0.0,0.0,0.0,6.0,0.0,1.00,19.9,6,379,20.55,0.00,21,0,2
128000,223,13,5.5,0.0,0.0,0.0,5.5,0.0,1.00,20.9,5,561,28.59,0.00,13,0,0
129000,182,738,9.8,0.1,0.5,0.6,8.7,0.0,1.02,15.6,180,262,33.30,0.00,45,687,6
129000,147,643,12.4,0.2,0.1,0.1,12.1,0.0,1.06,13.6,135,200,37.03,0.01,0,637,6
129000,111,502,4.9,0.1,0.4,0.0,4.4,0.0,1.02,21.4,81,871,52.97,0.00,502,0,0
