step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut,crossers,pop_none
510000,10118,1.556,0.018,8.89,992784,952031,7396,1376,31834,6970839,4088919.5,479902.2,0.641,0.083,0.082,0.097,0.097,185,11.36,16.34,3.75,12.07,0.40,1.99,0.09,0.92,7.12,7.17,0.13,0.65,0.010,0.057,1800,0.076,0.792,0.073,0.002,0.133,968718,901961,46,0.244,0.327,0.023,2923345,0.103,0.092,0.000,648.87,360440,239,0.069,0.278,0.022,209413310,2.00,18.02,0.060,0.217,0.045,3,5,33,64,5228,69,4.89,0.0057,0.002,195
520000,10041,1.568,0.017,9.02,1034151,992077,7518,1562,33071,7201388,4078191.2,493228.5,0.654,0.078,0.077,0.095,0.096,178,11.56,16.20,3.74,12.17,0.38,1.94,0.10,1.43,7.34,6.88,0.13,0.65,0.010,0.063,1910,0.056,0.789,0.075,0.003,0.133,1010044,937540,47,0.411,0.146,0.019,1927553,0.091,0.087,0.000,649.15,375902,240,0.068,0.278,0.025,210107434,2.00,17.59,0.059,0.220,0.044,3,5,31,64,5195,81,4.61,0.0055,0.000,178
530000,10476,1.501,0.017,8.72,1029456,987679,6898,2012,32432,6936663,4070042.0,494721.9,0.648,0.078,0.077,0.097,0.100,179,10.61,15.06,3.17,11.25,0.33,1.78,0.11,1.36,7.00,6.61,0.13,0.63,0.009,0.054,1869,0.074,0.793,0.065,0.005,0.137,1008109,926226,45,0.477,0.057,0.020,2607531,0.082,0.081,0.000,648.48,378390,277,0.071,0.231,0.023,219545881,1.86,18.24,0.050,0.249,0.043,3,5,25,64,5200,102,5.28,0.0056,0.001,170
540000,10195,1.532,0.015,9.00,1029629,987250,6984,3045,32631,7244903,3991636.0,520756.6,0.662,0.076,0.077,0.092,0.093,176,11.44,16.16,3.70,12.08,0.35,1.94,0.07,0.79,7.31,7.63,0.12,0.62,0.010,0.058,2114,0.071,0.787,0.076,0.005,0.132,1009311,923687,45,0.493,0.099,0.019,1902753,0.085,0.077,0.000,648.03,375863,324,0.072,0.227,0.029,230510847,2.00,17.87,0.056,0.262,0.041,3,5,32,64,5145,71,5.73,0.0054,0.001,187
550000,10395,1.526,0.015,8.79,1011103,969340,7476,2410,31677,6693783,4064070.8,477120.2,0.674,0.076,0.076,0.087,0.088,157,11.25,16.26,3.95,11.99,0.35,1.87,0.08,0.93,6.87,7.09,0.12,0.62,0.010,0.058,1897,0.063,0.785,0.084,0.003,0.129,991260,914251,44,0.271,0.315,0.017,2110212,0.088,0.096,0.000,645.83,365593,341,0.071,0.239,0.026,217991459,2.04,18.14,0.053,0.277,0.044,3,5,35,64,5064,85,7.92,0.0057,0.001,168
560000,9857,1.563,0.014,8.86,999160,957706,7536,3912,30544,6842929,4212916.0,503556.6,0.667,0.079,0.082,0.085,0.087,185,12.10,16.70,4.25,12.60,0.37,1.84,0.13,1.41,7.35,7.40,0.13,0.62,0.011,0.060,1917,0.052,0.759,0.098,0.004,0.140,978501,902247,47,0.452,0.040,0.023,2140837,0.077,0.101,0.000,646.17,360802,286,0.074,0.230,0.026,220142734,2.14,17.33,0.059,0.241,0.048,3,5,38,64,4766,91,7.59,0.0058,0.001,183
570000,10249,1.546,0.015,9.18,1029903,990232,7074,2021,30184,6871006,4048295.8,495345.8,0.671,0.079,0.081,0.083,0.087,175,11.27,15.87,3.76,12.00,0.39,2.01,0.13,1.13,6.99,6.56,0.13,0.63,0.011,0.060,2151,0.036,0.765,0.081,0.004,0.150,1010293,928167,47,0.451,0.084,0.026,1810950,0.078,0.081,0.000,647.64,374742,251,0.072,0.212,0.025,224569016,2.00,17.85,0.054,0.287,0.045,3,5,30,64,4909,68,6.11,0.0056,0.005,186
580000,10095,1.561,0.017,9.58,999101,955927,6529,6934,29865,6739982,4079261.8,520550.7,0.650,0.081,0.082,0.093,0.095,170,11.57,16.27,3.98,12.49,0.43,2.17,0.04,0.58,7.12,6.58,0.13,0.66,0.013,0.071,1950,0.041,0.798,0.076,0.003,0.123,978041,891180,50,0.380,0.094,0.012,1598528,0.087,0.105,0.000,646.01,376830,299,0.077,0.226,0.033,214383316,2.08,17.66,0.058,0.275,0.041,3,5,33,64,5182,90,7.75,0.0057,0.006,165
590000,10279,1.511,0.018,9.71,990440,949318,6549,2572,31817,5957091,4014614.2,456564.5,0.649,0.080,0.080,0.094,0.096,161,11.03,15.71,3.57,11.61,0.35,2.00,0.16,1.73,6.95,6.53,0.11,0.62,0.011,0.064,2079,0.040,0.803,0.073,0.003,0.121,969895,887529,53,0.213,0.235,0.021,1389224,0.089,0.095,0.000,646.36,374626,241,0.077,0.233,0.026,221211013,1.95,17.93,0.051,0.270,0.034,3,5,29,64,5061,84,7.40,0.0056,0.017,143
600000,10312,1.523,0.016,9.17,1023639,979995,6886,3087,33638,6263406,4052158.0,469262.4,0.672,0.076,0.076,0.087,0.088,145,11.31,16.19,3.66,11.95,0.35,1.92,0.10,1.19,7.19,6.87,0.11,0.63,0.010,0.063,1848,0.046,0.781,0.063,0.002,0.153,1003576,925187,51,0.520,0.040,0.020,1488984,0.084,0.094,0.000,646.92,385930,311,0.075,0.237,0.022,200114629,1.96,18.05,0.058,0.257,0.035,3,5,30,64,4950,78,6.84,0.0055,0.022,177
610000,9660,1.560,0.016,8.98,1047885,1001907,6832,7199,32599,7488185,4138725.5,548064.1,0.675,0.075,0.075,0.088,0.087,168,12.41,16.56,3.94,12.33,0.43,2.23,0.08,0.97,7.96,7.64,0.15,0.72,0.010,0.056,2303,0.050,0.794,0.083,0.005,0.118,1027080,948535,44,0.229,0.302,0.014,1612205,0.090,0.092,0.000,647.96,378363,312,0.073,0.221,0.033,215616940,2.05,17.12,0.061,0.317,0.047,3,6,37,64,4707,93,5.79,0.0054,0.019,234
620000,10011,1.569,0.015,9.06,989507,948877,6039,3378,30862,6748147,4041958.8,495512.1,0.650,0.079,0.079,0.098,0.094,182,11.70,16.81,4.13,12.60,0.35,2.08,0.07,1.05,7.15,7.11,0.11,0.61,0.010,0.065,1862,0.101,0.782,0.072,0.004,0.142,968132,883208,45,0.302,0.266,0.017,1643525,0.101,0.109,0.000,646.31,352398,228,0.073,0.239,0.024,216058820,2.10,17.89,0.061,0.234,0.038,3,5,39,64,5023,74,7.44,0.0056,0.007,153
630000,9114,1.618,0.015,9.07,1014313,962721,6643,15475,30371,7584155,4315672.0,569643.0,0.647,0.075,0.075,0.102,0.101,176,14.17,17.32,4.45,12.38,0.63,2.88,0.14,1.55,8.95,8.44,0.21,0.88,0.015,0.069,3156,0.035,0.768,0.091,0.004,0.138,995115,897842,42,0.204,0.122,0.024,1842322,0.102,0.065,0.000,647.52,370888,265,0.075,0.258,0.043,208355403,2.13,15.82,0.056,0.455,0.063,3,7,48,64,4204,75,6.23,0.0053,0.014,196
640000,7907,1.768,0.019,8.75,956702,882225,3372,50639,21673,9985789,4822049.0,875900.5,0.586,0.088,0.088,0.125,0.114,192,17.70,19.70,6.07,13.77,1.35,4.44,0.19,1.55,10.09,9.23,0.41,1.27,0.027,0.085,2999,0.050,0.722,0.144,0.004,0.130,924844,804646,39,0.449,0.067,0.037,2510980,0.114,0.083,0.000,649.52,344236,151,0.088,0.268,0.064,195576647,2.51,14.63,0.087,0.506,0.112,3,8,60,64,3677,76,4.23,0.0060,0.015,197
650000,8022,1.754,0.023,8.73,873506,803799,3190,50247,16155,10335090,4837977.5,952100.7,0.532,0.121,0.121,0.124,0.101,193,16.79,19.41,5.94,14.25,1.11,3.97,0.25,2.16,9.49,8.47,0.33,1.14,0.023,0.079,2608,0.044,0.762,0.137,0.005,0.096,834450,719426,36,0.458,0.069,0.036,3615626,0.129,0.114,0.000,647.64,310208,135,0.092,0.218,0.060,193881728,2.50,15.02,0.082,0.483,0.090,3,7,59,64,3860,102,6.11,0.0064,0.007,209
660000,8006,1.769,0.020,8.59,846181,784139,3081,41408,17569,10243904,4764225.0,910129.9,0.512,0.131,0.134,0.118,0.104,215,16.79,19.69,5.90,14.26,1.15,3.95,0.29,2.54,9.45,9.56,0.36,1.17,0.026,0.084,2696,0.043,0.759,0.141,0.003,0.097,809965,704806,41,0.408,0.029,0.035,2607994,0.151,0.091,0.000,646.93,308261,136,0.089,0.219,0.067,206388740,2.53,15.21,0.077,0.459,0.098,3,7,58,64,3897,75,6.82,0.0063,0.016,240
670000,8095,1.744,0.022,8.65,894611,825411,3288,46548,19275,9920841,4767442.0,919584.8,0.531,0.120,0.125,0.118,0.104,214,16.37,20.01,6.18,14.44,1.21,4.00,0.17,1.72,8.81,8.62,0.37,1.20,0.027,0.090,2782,0.039,0.739,0.147,0.004,0.110,861500,748405,44,0.354,0.134,0.027,2326995,0.140,0.102,0.000,645.93,308443,131,0.093,0.253,0.066,221311316,2.57,15.75,0.074,0.524,0.098,3,6,59,64,3757,94,7.82,0.0067,0.017,180
680000,7914,1.740,0.021,8.93,847632,789541,3212,37753,17307,11028555,4825863.0,996034.1,0.519,0.126,0.131,0.117,0.107,213,16.91,19.82,5.93,14.15,1.09,3.65,0.19,2.03,9.70,9.76,0.36,1.17,0.023,0.080,2784,0.044,0.744,0.135,0.004,0.117,813562,707729,45,0.377,0.126,0.026,2309260,0.130,0.102,0.000,645.21,308038,135,0.090,0.238,0.065,224050976,2.49,15.27,0.073,0.509,0.099,3,6,58,64,3814,73,8.54,0.0063,0.007,236
690000,8324,1.676,0.022,8.84,902684,846561,2891,31670,21152,10444143,4735696.5,911290.5,0.516,0.129,0.139,0.113,0.102,204,15.43,18.54,5.00,13.12,0.97,3.58,0.16,1.84,9.30,8.73,0.32,1.13,0.020,0.076,2866,0.028,0.760,0.120,0.007,0.114,867162,756402,43,0.358,0.091,0.019,1749210,0.124,0.113,0.000,646.55,327989,160,0.087,0.245,0.053,223360969,2.26,15.73,0.067,0.453,0.087,3,7,54,64,4028,62,7.21,0.0061,0.013,225
700000,9175,1.599,0.019,9.17,951650,893101,3286,28009,26403,8613075,4577300.5,740081.2,0.531,0.133,0.144,0.098,0.093,172,13.52,16.32,3.96,11.78,0.68,3.03,0.13,1.41,8.75,7.47,0.23,0.93,0.015,0.069,2959,0.045,0.764,0.094,0.005,0.137,916329,804144,45,0.290,0.106,0.032,2212103,0.138,0.086,0.000,646.53,344407,188,0.086,0.237,0.041,218323298,2.00,16.24,0.045,0.447,0.065,3,7,39,64,4264,78,7.22,0.0057,0.008,242
710000,8024,1.729,0.022,9.29,967518,906338,3817,31143,27371,8504494,4625373.0,744323.3,0.563,0.109,0.113,0.105,0.109,178,16.66,18.69,5.27,13.20,1.14,4.06,0.16,1.57,10.08,8.66,0.35,1.16,0.024,0.084,3394,0.038,0.734,0.133,0.006,0.127,933442,829133,46,0.187,0.287,0.037,2872212,0.136,0.093,0.000,646.90,374757,177,0.088,0.254,0.054,222443017,2.27,14.93,0.069,0.499,0.092,3,8,56,64,3916,74,6.86,0.0057,0.013,221
720000,8258,1.711,0.025,8.94,921612,853421,3091,40327,24539,9031723,4731050.5,826502.1,0.533,0.116,0.115,0.113,0.124,196,15.69,18.77,5.38,13.49,1.11,3.97,0.16,1.61,9.04,8.27,0.36,1.21,0.025,0.087,3083,0.033,0.766,0.131,0.003,0.100,884167,774261,41,0.240,0.089,0.029,2775726,0.139,0.118,0.000,647.75,350583,168,0.092,0.225,0.056,214364758,2.37,15.68,0.064,0.566,0.093,3,7,55,64,3833,94,6.01,0.0063,0.021,208
730000,7717,1.819,0.024,9.21,869343,797184,2674,49061,20965,9588957,4861554.5,868685.8,0.511,0.116,0.116,0.126,0.131,206,17.71,20.02,6.29,14.44,1.17,4.17,0.20,1.61,10.05,8.71,0.36,1.23,0.024,0.083,2878,0.035,0.750,0.136,0.003,0.112,828867,708325,48,0.180,0.055,0.036,2696031,0.147,0.105,0.000,647.93,330153,150,0.091,0.252,0.050,206761426,2.57,14.56,0.082,0.455,0.087,3,8,61,64,3905,61,5.82,0.0063,0.003,232
740000,7894,1.779,0.023,9.12,868722,798842,3288,45241,21174,9695646,4921205.0,843985.6,0.495,0.115,0.117,0.135,0.138,214,17.29,19.66,5.98,14.12,1.17,4.06,0.18,1.59,9.96,8.41,0.37,1.24,0.025,0.084,3036,0.036,0.744,0.134,0.006,0.116,827680,717830,50,0.186,0.168,0.034,2709937,0.136,0.096,0.000,650.15,321633,144,0.087,0.267,0.053,196019968,2.49,14.74,0.084,0.471,0.094,3,8,61,64,3976,65,3.61,0.0063,0.004,248
750000,8165,1.745,0.023,8.68,870602,800871,3228,44894,21338,9645266,4896003.0,836602.7,0.502,0.108,0.109,0.137,0.144,201,16.37,18.61,5.56,13.48,1.09,3.91,0.14,1.33,9.59,8.07,0.34,1.18,0.023,0.079,2886,0.048,0.745,0.134,0.002,0.119,829637,728313,51,0.240,0.096,0.028,2258443,0.138,0.108,0.000,649.84,305795,149,0.087,0.256,0.053,200164811,2.37,15.10,0.063,0.481,0.090,3,8,54,64,3939,73,3.91,0.0063,0.003,240
760000,8012,1.768,0.023,8.66,857908,784249,3363,48058,22391,9246502,4863792.0,829070.0,0.505,0.103,0.105,0.136,0.150,223,16.88,18.85,5.70,13.77,1.09,3.89,0.15,1.26,9.94,7.89,0.35,1.18,0.023,0.080,3067,0.038,0.737,0.131,0.006,0.127,818546,717007,53,0.233,0.136,0.030,2273080,0.132,0.099,0.000,648.56,302223,148,0.090,0.264,0.054,210072926,2.42,14.80,0.064,0.491,0.092,3,8,58,64,3876,60,5.19,0.0061,0.007,208
770000,8047,1.770,0.022,8.92,873906,801077,3281,45256,24257,9319204,4831576.0,833880.4,0.511,0.100,0.103,0.137,0.148,220,16.72,19.24,5.85,14.23,1.08,3.90,0.09,1.07,9.70,8.49,0.35,1.17,0.023,0.080,2968,0.034,0.754,0.137,0.002,0.106,837347,735486,52,0.279,0.044,0.025,2558040,0.122,0.097,0.000,648.17,310701,153,0.089,0.265,0.050,210911806,2.51,15.00,0.072,0.502,0.092,3,8,59,64,4028,69,5.59,0.0062,0.014,188
780000,7922,1.793,0.022,8.83,879104,802584,3487,47571,25587,8827637,4850962.5,810564.6,0.526,0.102,0.104,0.129,0.138,218,16.80,19.26,5.82,13.97,1.03,3.94,0.15,1.47,9.80,8.04,0.33,1.20,0.020,0.076,2732,0.059,0.742,0.131,0.004,0.124,841012,744707,41,0.413,0.032,0.027,3120393,0.122,0.107,0.000,648.34,310996,141,0.092,0.302,0.049,215087049,2.50,15.13,0.066,0.477,0.082,3,8,60,64,3911,77,5.42,0.0062,0.012,249
790000,7590,1.808,0.030,8.49,873777,797533,2792,50219,23565,9075454,4992147.5,866016.1,0.494,0.111,0.113,0.136,0.146,222,17.57,19.72,6.10,14.12,1.33,4.35,0.14,1.30,10.00,8.51,0.41,1.31,0.029,0.091,2901,0.033,0.726,0.160,0.003,0.111,831993,730833,40,0.233,0.231,0.027,1791014,0.119,0.149,0.000,647.78,309527,142,0.095,0.295,0.052,203007236,2.55,14.71,0.067,0.565,0.104,3,9,60,64,3645,78,5.97,0.0066,0.017,196
800000,7650,1.804,0.027,8.50,885312,802435,2317,58898,21602,9611210,4935140.0,920153.8,0.484,0.111,0.115,0.141,0.149,210,18.02,19.65,5.92,13.78,1.35,4.59,0.17,1.45,10.58,8.60,0.41,1.32,0.028,0.092,2884,0.053,0.724,0.140,0.003,0.133,841129,744290,41,0.340,0.091,0.039,2338057,0.132,0.118,0.000,647.86,302406,135,0.096,0.301,0.053,198000657,2.45,14.48,0.060,0.539,0.099,3,10,60,64,3599,66,5.90,0.0061,0.004,246
810000,7867,1.785,0.024,8.63,873003,803841,2177,46398,20370,8769538,4931409.0,823190.4,0.485,0.119,0.120,0.133,0.143,227,17.33,19.09,5.69,13.76,1.08,4.08,0.34,1.45,10.22,8.52,0.32,1.16,0.024,0.085,2606,0.051,0.748,0.128,0.004,0.120,831895,725530,47,0.230,0.066,0.123,5554590,0.144,0.127,0.000,648.93,303200,138,0.094,0.294,0.046,186757484,2.41,14.32,0.069,0.411,0.082,4,9,59,64,3920,60,4.82,0.0061,0.006,194
820000,7247,1.842,0.030,8.72,876802,827696,3360,28699,17667,8751576,4789033.0,774334.1,0.539,0.109,0.113,0.114,0.125,217,19.01,21.49,7.28,15.17,1.44,4.40,0.24,1.97,10.05,10.11,0.44,1.27,0.029,0.089,2695,0.055,0.717,0.177,0.003,0.103,840079,749660,41,0.327,0.144,0.043,8539109,0.107,0.150,0.000,646.79,312632,179,0.088,0.237,0.061,193282468,2.88,14.71,0.102,0.591,0.122,3,8,64,64,3448,69,6.96,0.0066,0.020,172
830000,7638,1.790,0.023,8.57,797920,751377,2223,28564,15365,9936707,4901678.0,899007.2,0.470,0.122,0.124,0.135,0.150,239,17.47,20.01,6.35,14.55,1.06,3.73,0.20,1.64,9.86,8.88,0.34,1.11,0.021,0.076,2949,0.064,0.747,0.151,0.003,0.098,764053,661160,40,0.328,0.045,0.045,3263325,0.133,0.115,0.000,644.75,285196,192,0.090,0.194,0.053,205637169,2.63,14.81,0.088,0.600,0.095,3,8,61,64,3642,57,9.01,0.0065,0.022,227
840000,7452,1.846,0.027,8.69,806216,753761,2146,30080,20415,8116135,4885870.0,776813.4,0.459,0.124,0.120,0.141,0.157,238,18.37,20.46,6.66,14.51,1.13,4.03,0.17,1.20,10.40,8.94,0.35,1.17,0.022,0.079,2912,0.056,0.744,0.142,0.004,0.111,772129,661301,36,0.262,0.250,0.050,3077498,0.146,0.132,0.000,646.52,280791,183,0.096,0.192,0.051,201303784,2.68,14.21,0.087,0.558,0.093,3,9,61,64,3709,68,7.24,0.0063,0.022,228
850000,8007,1.775,0.027,8.46,855659,793175,2515,36089,23325,7394525,4866745.5,732114.0,0.510,0.109,0.108,0.128,0.144,209,16.93,19.97,6.08,14.16,1.02,3.86,0.17,1.39,9.66,8.60,0.31,1.12,0.020,0.074,2563,0.064,0.739,0.127,0.004,0.130,816951,712238,39,0.326,0.199,0.050,4859348,0.146,0.120,0.000,647.74,294416,154,0.099,0.250,0.041,180322560,2.54,15.22,0.076,0.497,0.083,3,8,60,64,3830,98,6.01,0.0063,0.005,244
860000,8041,1.729,0.029,8.30,873845,816037,2445,30185,25144,7487801,4753182.0,740008.1,0.492,0.121,0.117,0.125,0.145,230,16.67,20.07,5.94,14.09,1.05,3.72,0.20,1.77,9.47,9.14,0.31,1.05,0.021,0.077,2570,0.081,0.735,0.130,0.003,0.132,836978,723385,23,0.303,0.309,0.054,4499589,0.146,0.117,0.000,647.86,295373,205,0.099,0.170,0.053,167968991,2.52,15.44,0.086,0.554,0.090,3,7,60,64,3691,117,5.90,0.0062,0.009,245
870000,7895,1.742,0.026,8.52,825900,775069,2087,25318,23572,8402219,4785945.0,815589.8,0.475,0.134,0.127,0.124,0.141,237,16.79,20.08,5.95,13.90,1.12,3.82,0.25,2.08,9.47,8.61,0.33,1.07,0.023,0.079,2508,0.109,0.748,0.135,0.002,0.115,791597,670735,34,0.227,0.277,0.051,3989201,0.148,0.123,0.000,646.12,279163,220,0.097,0.136,0.043,188938235,2.51,15.50,0.086,0.595,0.095,2,8,60,64,3611,86,7.64,0.0064,0.014,237
880000,8189,1.731,0.021,8.53,787274,737874,1408,28068,19630,8212814,4761182.0,815957.4,0.437,0.154,0.136,0.129,0.144,233,16.34,19.10,5.64,13.85,0.71,3.02,0.17,1.33,9.82,8.61,0.22,0.87,0.015,0.065,2545,0.107,0.788,0.109,0.004,0.098,754694,621067,36,0.243,0.405,0.044,3508066,0.160,0.094,0.000,645.20,275585,225,0.099,0.175,0.037,198400240,2.44,15.06,0.072,0.548,0.065,3,8,58,64,3921,75,8.55,0.0059,0.012,296
890000,7238,1.852,0.031,8.88,747708,701150,1777,28953,16779,7777306,4902732.0,772321.2,0.436,0.147,0.133,0.134,0.150,248,18.88,21.09,7.66,15.25,1.30,4.07,0.18,1.48,9.74,8.81,0.40,1.16,0.027,0.088,2876,0.070,0.726,0.188,0.004,0.083,709982,585599,33,0.192,0.223,0.046,3695713,0.142,0.147,0.000,642.10,260003,222,0.099,0.183,0.066,197964505,2.99,14.33,0.086,0.606,0.116,3,8,62,64,3721,51,11.65,0.0070,0.022,252
900000,7740,1.743,0.025,8.85,740433,695470,1967,26645,15849,9305828,4818877.0,886084.6,0.424,0.157,0.139,0.133,0.146,214,17.47,20.17,6.04,14.16,1.12,3.76,0.20,1.51,10.11,9.40,0.35,1.11,0.024,0.087,2887,0.100,0.770,0.135,0.004,0.091,702803,582858,36,0.162,0.403,0.046,3490187,0.152,0.121,0.000,640.65,275576,207,0.095,0.183,0.056,207704606,2.55,14.83,0.081,0.661,0.100,3,8,60,64,3794,69,13.10,0.0062,0.014,273
910000,7590,1.795,0.025,8.92,738334,692444,1580,29292,15168,9951522,4855266.0,933236.6,0.394,0.169,0.149,0.137,0.151,246,18.11,21.02,6.86,14.83,1.19,3.89,0.15,1.44,9.90,9.45,0.36,1.11,0.023,0.078,2772,0.122,0.766,0.161,0.003,0.070,702910,575058,36,0.295,0.123,0.035,2789548,0.142,0.116,0.000,642.58,261966,233,0.094,0.147,0.059,204079123,2.76,14.99,0.096,0.707,0.104,3,7,62,64,3789,60,11.18,0.0065,0.008,237
920000,7337,1.853,0.025,8.76,744146,695303,1032,32559,15505,9616316,4895914.0,915928.6,0.384,0.181,0.155,0.136,0.144,248,19.24,21.59,7.73,15.23,1.39,4.36,0.14,1.43,9.98,8.97,0.42,1.20,0.028,0.091,2662,0.149,0.750,0.167,0.004,0.079,708936,565708,35,0.211,0.258,0.027,2587294,0.125,0.111,0.000,644.05,262479,248,0.095,0.159,0.061,204379397,2.94,14.50,0.099,0.736,0.114,3,8,63,64,3499,81,9.70,0.0067,0.013,197
930000,7837,1.788,0.023,8.54,780318,725154,984,35279,18401,9073078,4852882.0,871406.1,0.440,0.165,0.138,0.125,0.132,243,17.49,20.28,6.51,14.43,1.10,3.95,0.15,1.37,9.74,8.96,0.32,1.06,0.025,0.093,2959,0.108,0.769,0.137,0.004,0.090,744615,602351,29,0.315,0.347,0.036,2192189,0.129,0.099,0.000,648.80,274510,225,0.096,0.170,0.052,191910935,2.65,14.94,0.077,0.688,0.091,2,8,60,64,3781,60,4.95,0.0064,0.016,238
940000,7713,1.821,0.023,8.64,759712,705382,869,37210,16375,8798583,4787125.5,896661.8,0.415,0.169,0.141,0.134,0.141,242,17.94,21.05,7.01,14.99,1.05,3.63,0.12,1.20,9.76,9.12,0.33,1.06,0.022,0.084,2768,0.126,0.768,0.148,0.005,0.080,727744,578861,24,0.282,0.480,0.031,2089322,0.126,0.125,0.000,646.23,267846,239,0.102,0.161,0.052,195838132,2.80,15.08,0.079,0.711,0.098,2,8,61,64,3742,61,7.53,0.0064,0.019,206
950000,8268,1.726,0.020,8.83,763582,715044,852,31596,15535,8377761,4753930.0,836924.6,0.436,0.160,0.131,0.132,0.140,215,16.51,19.41,5.94,14.02,0.95,3.69,0.14,1.12,9.49,8.64,0.27,0.99,0.021,0.081,2737,0.119,0.779,0.119,0.004,0.099,734187,585562,23,0.204,0.507,0.042,2341758,0.118,0.105,0.000,647.42,269512,247,0.100,0.157,0.047,192502188,2.53,15.22,0.066,0.630,0.078,3,8,58,64,3943,80,6.33,0.0061,0.018,250
960000,7880,1.796,0.024,8.62,815607,769715,1892,26338,18050,7514768,4750192.0,720345.9,0.516,0.132,0.109,0.118,0.126,233,17.85,21.06,6.69,14.76,1.13,3.99,0.19,1.84,9.83,9.54,0.30,0.99,0.026,0.097,2465,0.090,0.751,0.132,0.003,0.114,784411,653284,25,0.259,0.344,0.032,3139370,0.121,0.129,0.000,647.17,282144,231,0.096,0.175,0.039,186470154,2.72,14.94,0.079,0.554,0.099,3,8,62,64,3829,85,6.58,0.0061,0.022,231
970000,7582,1.797,0.023,8.65,848153,798895,1735,29655,18166,7415729,4872193.5,730721.2,0.498,0.140,0.113,0.121,0.128,235,17.82,21.12,6.75,14.83,1.23,4.12,0.13,1.86,9.72,9.83,0.35,1.10,0.027,0.093,2403,0.176,0.736,0.162,0.003,0.098,819238,683914,20,0.219,0.487,0.018,2906083,0.109,0.107,0.000,648.83,281180,247,0.099,0.175,0.045,178771107,2.77,15.43,0.077,0.743,0.101,2,7,61,64,3532,84,4.92,0.0066,0.034,222
980000,8078,1.757,0.019,8.63,819849,757708,971,44171,16503,8173981,4893263.0,871366.8,0.453,0.151,0.120,0.139,0.137,235,16.83,19.80,5.82,14.04,1.10,3.96,0.19,1.92,9.72,8.80,0.30,1.04,0.024,0.091,2395,0.164,0.763,0.128,0.002,0.107,794390,641508,29,0.327,0.035,0.033,2280885,0.107,0.087,0.000,647.69,283706,231,0.107,0.165,0.044,179343262,2.51,15.49,0.066,0.668,0.085,3,8,60,64,3878,72,6.07,0.0062,0.020,238
990000,8217,1.750,0.021,8.48,883577,827349,1730,33854,20505,7415350,4769229.5,741268.2,0.531,0.125,0.100,0.122,0.121,229,16.53,18.90,4.93,12.83,0.91,3.50,0.29,3.01,10.41,9.89,0.28,1.00,0.021,0.083,2751,0.066,0.738,0.108,0.003,0.152,858161,730566,25,0.441,0.021,0.049,3209042,0.108,0.123,0.000,648.47,302932,229,0.100,0.185,0.033,168677205,2.26,14.69,0.061,0.519,0.083,3,8,58,64,3991,75,5.28,0.0056,0.023,240
1000000,7740,1.787,0.021,8.82,894355,838798,2240,34731,19063,7860195,4872888.0,771472.8,0.571,0.109,0.092,0.114,0.114,198,17.86,19.68,5.86,13.68,1.22,3.92,0.16,1.62,10.60,9.68,0.35,1.09,0.029,0.104,2923,0.067,0.698,0.144,0.003,0.156,867635,749279,28,0.218,0.133,0.033,4510718,0.101,0.122,0.000,649.31,318232,223,0.098,0.201,0.035,180019241,2.52,14.20,0.059,0.573,0.103,3,9,58,64,3452,67,4.45,0.0059,0.016,232
