step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,crowd_max,plant_intake,meat_intake,lineages,movers
850000,0,69,12.70,1.94,1.10,0.49,9.16,0.22,1.50,0.043,2,676.8,259.7,9,69
860000,8,1296,8.40,1.01,0.41,0.19,6.78,0.11,1.28,0.030,8,823009.9,46303.8,9,22
860000,2,869,21.79,7.31,0.90,0.71,12.86,0.32,2.85,0.112,19,825694.9,115044.7,5,21
860000,0,86,12.41,1.36,0.67,0.29,10.08,0.19,1.34,0.035,3,999.9,155.1,6,86
870000,8,986,13.31,0.84,0.53,0.41,11.52,0.13,1.18,0.029,9,818678.1,55190.3,5,9
870000,2,745,29.61,10.32,0.98,2.17,16.13,0.28,3.61,0.085,23,818801.0,99945.0,9,4
870000,0,121,12.52,1.26,0.83,0.40,10.03,0.17,1.30,0.050,3,600.7,142.3,5,121
880000,8,1228,8.92,0.19,0.14,0.20,8.39,0.02,1.05,0.011,8,813527.5,8673.5,4,26
880000,2,773,26.27,9.47,1.59,0.32,14.89,0.63,3.36,0.220,27,819917.8,107170.1,6,9
880000,0,125,10.71,0.16,0.05,0.03,10.47,0.02,1.03,0.008,3,1057.1,125.2,5,124
890000,8,1311,8.53,0.04,0.10,0.07,8.32,0.00,1.01,0.002,8,813430.2,426.4,4,4
890000,2,618,37.83,12.73,1.90,1.69,21.51,0.40,4.34,0.121,12,813465.8,117282.4,8,3
890000,0,102,10.50,0.83,0.32,0.25,9.10,0.08,1.21,0.020,2,1235.2,182.0,7,102
900000,8,1079,13.21,2.42,1.60,0.38,8.81,0.36,1.56,0.089,9,818309.1,24849.0,4,8
900000,2,870,23.03,8.03,1.03,0.55,13.41,0.28,3.07,0.075,23,820900.8,101704.3,7,24
900000,0,100,10.88,0.80,1.24,0.04,8.80,0.23,1.16,0.050,2,821.9,134.6,5,100
910000,8,997,13.66,3.34,1.62,0.38,8.32,0.39,1.70,0.103,9,821420.4,98122.4,5,24
910000,2,846,23.34,9.67,1.15,0.29,12.24,0.32,3.49,0.092,20,823181.4,100173.7,7,17
910000,0,102,10.62,1.09,0.65,0.33,8.55,0.11,1.26,0.029,4,733.3,204.2,6,102
920000,8,1129,10.76,2.04,0.88,0.24,7.60,0.21,1.42,0.061,13,823402.1,96437.6,4,5
920000,2,1110,14.22,4.35,1.11,0.04,8.72,0.33,2.08,0.096,25,822847.8,85618.0,6,4
920000,0,102,11.83,1.81,1.67,0.11,8.25,0.34,1.36,0.069,2,518.1,146.3,5,102
930000,8,1418,8.99,0.01,0.18,0.07,8.73,0.00,1.00,0.000,6,819779.8,15790.4,2,0
930000,2,1138,14.00,4.80,1.27,0.07,7.85,0.36,2.15,0.120,25,827829.5,128053.1,4,0
930000,0,71,11.39,2.68,0.70,0.17,7.85,0.25,1.68,0.070,2,762.5,97.6,4,70
940000,8,1531,7.11,0.03,0.16,0.07,6.84,0.00,1.01,0.001,6,815424.1,175.0,4,0
940000,2,957,18.16,7.41,1.74,0.10,8.92,0.52,2.78,0.166,24,822581.4,118961.0,3,0
940000,0,64,12.09,1.86,0.53,0.19,9.52,0.11,1.45,0.031,2,830.6,110.4,5,63
950000,8,1629,6.46,0.03,0.13,0.05,6.24,0.00,1.01,0.000,7,816282.9,168.9,3,2
950000,2,787,25.14,12.17,1.83,0.23,10.91,0.56,4.02,0.211,21,817750.2,102822.6,3,1
950000,0,38,14.03,4.39,1.00,0.03,8.61,0.32,1.90,0.079,3,953.1,81.1,4,38
960000,8,1547,6.69,0.12,0.14,0.11,6.33,0.00,1.04,0.002,6,817760.4,265.6,6,8
960000,2,696,31.81,17.39,1.34,0.65,12.43,0.40,5.40,0.128,18,814403.8,100273.3,6,39
960000,0,93,9.45,1.15,0.31,0.10,7.89,0.06,1.28,0.022,3,927.4,129.8,4,93
970000,8,1576,6.51,0.08,0.07,0.15,6.22,0.00,1.03,0.001,5,818819.6,1088.3,5,23
970000,2,575,43.49,26.20,1.34,0.22,15.73,0.41,7.56,0.139,16,817257.8,69689.3,2,27
970000,0,94,13.65,1.33,0.28,0.16,11.88,0.00,1.34,0.000,6,625.4,179.2,4,94
980000,8,1591,6.59,0.02,0.12,0.29,6.16,0.00,1.01,0.000,6,818705.9,757.9,4,3
980000,2,784,27.00,13.54,0.85,0.36,12.24,0.23,4.46,0.074,26,823347.2,68597.3,5,9
980000,0,103,10.52,1.04,0.29,0.16,9.04,0.03,1.24,0.010,4,651.3,170.8,7,103
990000,8,1563,6.49,0.02,0.09,0.14,6.24,0.00,1.00,0.000,6,821111.8,66.8,7,40
990000,2,579,42.47,24.32,1.06,0.42,16.67,0.37,6.93,0.140,16,821003.2,64417.6,4,24
990000,0,87,11.61,2.34,0.37,0.21,8.69,0.08,1.55,0.034,2,644.2,105.3,3,87
1000000,8,1597,6.34,0.06,0.13,0.13,6.02,0.02,1.02,0.003,9,817870.9,404.3,4,99
1000000,2,582,43.63,23.60,0.82,0.68,18.53,0.27,6.52,0.103,11,820962.1,48672.6,3,29
1000000,0,72,7.12,0.46,0.00,0.03,6.64,0.00,1.10,0.000,2,435.1,83.4,4,71
