step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut,crossers,pop_none
520000,2087,1.648,0.022,9.71,240107,232586,1199,2517,4155,2047561,1577706.0,164011.1,0.642,0.087,0.067,0.100,0.104,527,13.42,17.27,4.55,13.10,0.56,2.73,0.17,1.42,8.13,7.65,0.18,0.78,0.014,0.070,812,0.061,0.797,0.113,0.001,0.089,231327,207067,19,0.330,0.096,0.035,456620,0.056,0.141,0.000,160.72,93968,348,0.080,0.140,0.041,52307609,2.27,16.39,0.065,0.460,0.064,3,6,44,64,1090,70,2.72,0.0093,0.008,74
530000,2004,1.807,0.022,8.95,197131,189598,860,2928,3828,1831904,1547570.4,171784.4,0.563,0.121,0.083,0.115,0.119,629,16.97,19.50,6.66,14.89,0.55,2.39,0.18,1.51,9.58,7.73,0.15,0.67,0.012,0.058,798,0.065,0.806,0.130,0.000,0.063,187148,160391,9,0.374,0.111,0.032,768762,0.158,0.140,0.000,158.22,76662,282,0.094,0.158,0.034,52996425,2.71,14.68,0.086,0.508,0.056,2,9,59,64,1026,61,5.22,0.0081,0.023,76
540000,1952,1.760,0.027,8.76,159076,155250,386,1203,2289,1709265,1524541.1,164821.0,0.503,0.150,0.101,0.120,0.126,761,16.18,19.31,6.41,13.85,0.88,3.27,0.20,1.16,8.70,7.34,0.20,0.74,0.018,0.071,773,0.098,0.794,0.134,0.003,0.070,148036,115718,6,0.305,0.136,0.073,1112468,0.155,0.190,0.001,155.19,61062,357,0.096,0.196,0.039,40217377,2.60,14.26,0.083,0.580,0.078,2,8,57,64,1072,37,8.25,0.0090,0.038,47
550000,2190,1.740,0.014,9.00,169292,164137,730,1057,3130,1117715,1517468.6,104431.0,0.587,0.128,0.098,0.092,0.094,752,15.69,19.66,6.38,14.45,0.44,2.04,0.21,1.80,8.66,6.76,0.14,0.59,0.011,0.061,573,0.045,0.757,0.102,0.014,0.128,159246,129210,9,0.195,0.226,0.048,1518849,0.134,0.099,0.000,153.19,62785,330,0.093,0.349,0.030,32622390,2.59,15.02,0.079,0.183,0.059,3,7,60,64,1150,44,10.25,0.0080,0.000,60
560000,2129,1.622,0.022,8.88,199563,192303,1313,615,5393,954741,1540396.2,83320.7,0.668,0.087,0.072,0.086,0.087,693,12.10,15.69,3.83,11.97,0.37,2.15,0.10,0.84,7.80,6.38,0.09,0.54,0.012,0.072,495,0.093,0.832,0.080,0.002,0.085,191556,167675,11,0.203,0.231,0.028,940610,0.063,0.204,0.001,156.49,70800,65,0.087,0.753,0.018,40138110,2.02,16.32,0.050,0.171,0.035,3,7,35,64,1248,49,6.95,0.0093,0.003,107
570000,2033,1.806,0.025,10.14,172844,167967,792,364,3817,913576,1517718.8,82731.6,0.502,0.141,0.113,0.122,0.123,716,16.31,20.00,7.39,15.95,0.42,1.92,0.22,1.24,8.29,6.14,0.11,0.56,0.018,0.082,542,0.085,0.766,0.115,0.000,0.119,163007,134872,12,0.320,0.085,0.062,869935,0.089,0.187,0.001,152.46,64134,209,0.091,0.294,0.012,47111637,2.93,14.71,0.082,0.152,0.042,4,7,58,64,1153,47,10.98,0.0090,0.000,46
580000,2167,1.713,0.018,9.28,202778,197611,1366,164,3503,1680030,1600300.2,115755.7,0.579,0.119,0.096,0.103,0.103,616,14.84,18.84,4.91,13.84,0.58,2.61,0.22,1.34,9.14,9.90,0.19,0.83,0.014,0.067,566,0.072,0.775,0.092,0.005,0.128,192907,169402,16,0.419,0.054,0.059,962394,0.066,0.076,0.000,159.76,78525,177,0.069,0.378,0.031,46177599,2.41,15.51,0.094,0.173,0.052,4,7,60,64,1184,43,3.68,0.0081,0.000,50
590000,2300,1.661,0.016,9.22,236676,231378,1391,120,3654,2531852,1605742.8,147639.2,0.617,0.119,0.098,0.084,0.083,575,14.12,18.67,4.48,13.50,0.55,2.33,0.35,2.97,8.73,9.76,0.16,0.72,0.014,0.063,546,0.093,0.780,0.092,0.003,0.125,227452,205410,17,0.442,0.048,0.054,1172892,0.059,0.070,0.000,162.80,89071,258,0.058,0.300,0.032,44183009,2.29,16.32,0.090,0.181,0.050,3,6,58,64,1257,45,0.64,0.0080,0.005,48
600000,2289,1.671,0.019,9.15,236609,231228,1492,150,3750,3084354,1606939.4,169559.4,0.627,0.109,0.089,0.087,0.087,565,14.38,18.87,4.72,13.97,0.60,2.59,0.25,2.07,8.81,9.86,0.18,0.75,0.014,0.063,446,0.093,0.793,0.090,0.001,0.116,227714,204768,13,0.454,0.113,0.056,1317746,0.040,0.083,0.000,162.89,84929,273,0.055,0.320,0.031,48887540,2.36,16.24,0.100,0.180,0.058,4,6,64,64,1237,46,0.55,0.0080,0.005,74
610000,2279,1.677,0.018,8.59,241356,235141,1560,245,4420,2978177,1606170.2,169481.0,0.636,0.113,0.090,0.081,0.080,593,14.40,18.69,4.79,14.06,0.84,3.53,0.16,1.16,8.61,9.13,0.20,0.78,0.024,0.091,584,0.079,0.790,0.093,0.004,0.112,232462,211214,14,0.453,0.025,0.043,897154,0.046,0.064,0.000,162.51,84581,263,0.057,0.351,0.039,46431899,2.38,16.55,0.097,0.299,0.065,3,6,60,64,1235,49,0.92,0.0082,0.032,71
620000,2285,1.673,0.019,8.56,236849,230951,1283,513,4096,2774744,1613756.2,167567.5,0.617,0.121,0.096,0.083,0.084,643,13.71,17.54,4.26,13.40,0.53,2.28,0.16,1.89,8.76,8.23,0.17,0.72,0.013,0.058,663,0.100,0.803,0.077,0.006,0.114,227306,206698,13,0.456,0.049,0.035,832677,0.049,0.074,0.000,162.71,83095,339,0.060,0.310,0.025,48531927,2.23,16.69,0.078,0.351,0.056,4,7,43,64,1193,43,0.73,0.0081,0.048,44
630000,2356,1.618,0.017,8.64,253824,246781,1436,1029,4507,2306865,1602277.6,155923.7,0.655,0.109,0.087,0.074,0.076,590,13.52,16.95,4.18,13.17,0.42,1.90,0.22,1.77,8.69,7.44,0.15,0.66,0.011,0.059,644,0.098,0.777,0.074,0.005,0.145,244246,224963,14,0.480,0.005,0.035,857693,0.037,0.068,0.000,162.61,91455,400,0.068,0.153,0.023,48399213,2.20,16.33,0.076,0.254,0.052,4,7,41,64,1214,50,0.82,0.0078,0.008,42
640000,2387,1.635,0.018,9.05,244442,237755,1226,908,4522,2233743,1603831.6,151653.3,0.647,0.109,0.088,0.078,0.078,579,13.26,17.36,4.55,13.84,0.45,2.07,0.19,1.08,8.07,6.63,0.15,0.67,0.013,0.068,682,0.048,0.775,0.073,0.002,0.150,236359,212611,16,0.284,0.142,0.053,1170653,0.035,0.095,0.000,162.54,90252,604,0.068,0.225,0.025,47774040,2.31,16.79,0.086,0.359,0.056,3,6,42,64,1259,52,0.90,0.0083,0.020,48
650000,2489,1.588,0.016,8.84,251505,244426,1527,595,4855,1960971,1604570.1,140034.8,0.664,0.101,0.084,0.076,0.075,546,12.26,16.51,3.89,12.83,0.34,1.82,0.08,0.79,7.95,6.94,0.12,0.57,0.008,0.047,681,0.060,0.789,0.067,0.002,0.142,243817,222474,17,0.360,0.006,0.020,947932,0.051,0.069,0.000,162.34,93476,285,0.071,0.227,0.017,48468955,2.12,17.38,0.073,0.335,0.046,3,6,33,64,1197,53,1.10,0.0081,0.016,28
660000,2534,1.556,0.015,8.83,266930,258479,1538,674,6194,1696870,1598280.5,128460.7,0.688,0.095,0.080,0.068,0.069,525,12.16,16.14,3.68,12.56,0.30,1.50,0.15,1.56,8.03,6.80,0.10,0.53,0.010,0.062,606,0.063,0.777,0.059,0.003,0.161,259857,237976,15,0.372,0.120,0.024,828342,0.027,0.074,0.000,162.65,100807,277,0.076,0.261,0.017,46323563,2.06,17.30,0.068,0.243,0.041,3,6,30,64,1230,56,0.79,0.0079,0.007,36
670000,2440,1.642,0.016,8.87,277091,268445,1740,326,6674,1712179,1608582.5,128562.3,0.734,0.074,0.063,0.064,0.064,525,12.66,17.18,4.32,13.25,0.41,1.97,0.12,1.37,7.81,6.81,0.12,0.60,0.012,0.068,614,0.057,0.768,0.075,0.004,0.154,270528,252132,12,0.397,0.058,0.019,543125,0.042,0.087,0.000,162.49,104628,314,0.075,0.294,0.020,46200271,2.21,17.07,0.075,0.244,0.047,3,6,43,64,1239,47,0.95,0.0084,0.007,49
680000,2494,1.545,0.014,8.34,281470,273411,1979,368,5658,1942702,1583438.1,137213.2,0.745,0.068,0.056,0.065,0.066,573,12.04,16.33,3.67,12.51,0.40,1.84,0.05,0.95,7.92,7.33,0.13,0.61,0.012,0.068,598,0.093,0.749,0.070,0.003,0.178,275572,258835,12,0.567,0.012,0.010,390457,0.036,0.081,0.000,162.73,97732,313,0.071,0.280,0.022,45048755,2.06,17.31,0.071,0.263,0.048,3,6,32,64,1109,54,0.71,0.0080,0.009,35
690000,2355,1.648,0.016,8.56,303653,295460,2053,350,5929,1915828,1615361.4,132846.4,0.761,0.061,0.051,0.063,0.064,542,12.86,16.64,4.02,12.84,0.36,1.81,0.15,1.77,8.33,7.34,0.12,0.58,0.010,0.057,582,0.091,0.786,0.071,0.002,0.141,297914,282145,10,0.384,0.387,0.018,861919,0.028,0.082,0.000,162.33,104897,191,0.069,0.403,0.018,45529299,2.15,16.58,0.074,0.220,0.047,4,6,34,64,1191,46,1.11,0.0082,0.004,61
700000,2419,1.588,0.019,8.61,257798,250791,1357,404,5182,1933024,1609571.6,130964.1,0.642,0.090,0.072,0.097,0.099,566,12.48,16.49,3.60,12.46,0.37,1.71,0.13,0.96,8.38,7.95,0.14,0.62,0.008,0.042,550,0.093,0.762,0.058,0.005,0.174,248750,225210,13,0.486,0.007,0.036,557096,0.060,0.068,0.000,162.33,91385,231,0.068,0.337,0.024,43245442,2.05,17.19,0.074,0.257,0.055,3,6,32,64,1268,59,1.11,0.0079,0.014,47
710000,2302,1.679,0.017,8.84,251807,244835,1192,1042,4855,2119830,1626545.4,147191.6,0.613,0.097,0.073,0.106,0.110,575,13.68,17.48,4.54,13.58,0.43,1.95,0.17,2.14,8.54,7.29,0.15,0.69,0.009,0.049,607,0.063,0.782,0.079,0.003,0.136,242056,217470,13,0.513,0.005,0.021,496726,0.060,0.087,0.000,162.57,90611,334,0.069,0.254,0.024,49174538,2.30,16.14,0.083,0.294,0.055,4,7,48,64,1248,49,0.87,0.0083,0.015,67
720000,2458,1.545,0.017,8.56,261010,253486,1418,466,5484,1951289,1599074.9,139125.1,0.642,0.088,0.066,0.102,0.103,566,12.19,15.97,3.34,12.00,0.49,2.49,0.08,1.16,8.28,7.93,0.15,0.68,0.012,0.060,567,0.086,0.776,0.058,0.005,0.160,251723,231613,12,0.577,0.011,0.011,391253,0.068,0.104,0.000,161.38,93682,308,0.071,0.281,0.030,45666873,1.96,17.41,0.062,0.266,0.049,3,6,28,64,1227,66,2.06,0.0079,0.025,66
730000,2385,1.610,0.016,8.45,267034,258987,1251,815,6054,2212380,1604622.4,149757.4,0.641,0.089,0.068,0.100,0.101,575,12.62,16.10,3.55,12.15,0.43,1.92,0.12,1.40,8.52,8.01,0.14,0.66,0.011,0.060,641,0.144,0.783,0.066,0.001,0.149,258373,235332,11,0.315,0.351,0.024,489719,0.057,0.058,0.000,162.21,92177,286,0.068,0.281,0.026,49687768,2.02,16.90,0.060,0.288,0.049,3,6,32,64,1258,52,1.23,0.0079,0.014,51
740000,2493,1.569,0.016,8.55,269541,262090,1455,515,5373,2130709,1617585.2,145383.3,0.646,0.088,0.066,0.098,0.101,555,12.09,15.35,3.29,11.75,0.35,1.75,0.16,1.15,8.28,7.18,0.13,0.65,0.007,0.038,640,0.097,0.774,0.059,0.003,0.164,260827,237057,12,0.292,0.296,0.034,672372,0.046,0.061,0.000,162.80,94310,316,0.068,0.231,0.024,52479019,1.95,17.17,0.051,0.300,0.044,3,6,29,64,1268,50,0.64,0.0078,0.009,75
750000,2564,1.542,0.018,8.29,267188,258051,1571,1095,6400,1910586,1599138.6,142125.2,0.653,0.084,0.063,0.100,0.100,517,11.45,15.32,3.26,11.66,0.29,1.52,0.15,1.67,7.75,7.33,0.11,0.58,0.007,0.040,644,0.072,0.778,0.060,0.003,0.160,258558,234974,15,0.315,0.250,0.021,566012,0.047,0.077,0.000,162.34,95658,349,0.074,0.268,0.027,53622246,1.94,18.00,0.046,0.342,0.041,3,6,27,64,1178,95,1.09,0.0080,0.041,45
760000,2451,1.582,0.020,9.01,276786,269042,1437,713,5707,2271967,1592465.6,163838.0,0.655,0.084,0.062,0.099,0.099,512,11.71,16.44,3.63,12.30,0.47,2.28,0.16,1.45,7.45,7.84,0.16,0.71,0.013,0.066,593,0.081,0.801,0.074,0.002,0.122,268050,247788,18,0.268,0.009,0.032,777867,0.049,0.104,0.000,161.76,99843,345,0.072,0.292,0.035,52514598,2.05,18.14,0.061,0.355,0.056,3,6,32,64,1223,75,1.67,0.0087,0.034,75
770000,2459,1.597,0.018,9.36,261611,253575,1520,252,6256,2173311,1607857.4,153588.0,0.638,0.088,0.066,0.104,0.103,508,12.31,16.72,4.23,12.98,0.39,1.78,0.06,0.60,7.63,6.95,0.15,0.65,0.010,0.046,573,0.096,0.749,0.096,0.002,0.152,252537,231966,14,0.292,0.223,0.016,399325,0.062,0.077,0.000,161.94,98014,264,0.071,0.294,0.029,66419739,2.22,17.46,0.065,0.247,0.059,3,6,34,64,1278,66,1.50,0.0086,0.004,60
780000,2491,1.602,0.019,9.75,244965,237687,1361,258,5627,2031847,1596114.2,150226.6,0.624,0.084,0.063,0.116,0.112,478,12.04,16.56,4.30,12.59,0.38,1.94,0.13,1.33,7.23,6.53,0.13,0.61,0.010,0.055,594,0.082,0.767,0.112,0.003,0.117,236110,216125,17,0.326,0.000,0.025,443672,0.050,0.086,0.000,161.46,97705,208,0.074,0.310,0.035,76570926,2.22,17.49,0.060,0.244,0.050,3,6,35,64,1257,66,1.98,0.0089,0.006,66
790000,2555,1.529,0.017,9.41,246972,239352,1595,215,5746,2205091,1587570.5,157792.2,0.644,0.080,0.059,0.109,0.107,492,11.32,15.90,3.64,11.87,0.39,1.90,0.10,0.74,7.19,7.67,0.15,0.67,0.009,0.045,600,0.102,0.780,0.091,0.004,0.125,238362,218782,13,0.409,0.225,0.025,491643,0.040,0.069,0.000,162.02,95245,247,0.072,0.358,0.040,81426299,2.06,18.19,0.058,0.302,0.053,3,5,29,64,1235,74,1.42,0.0086,0.055,68
800000,2414,1.601,0.016,9.55,249301,242711,1619,200,4912,2380882,1596923.6,161065.0,0.646,0.080,0.057,0.110,0.108,468,12.58,16.54,3.88,12.23,0.54,2.58,0.14,1.93,8.02,8.16,0.16,0.70,0.013,0.066,635,0.075,0.771,0.106,0.005,0.118,241082,219296,15,0.341,0.010,0.018,499610,0.040,0.067,0.000,162.39,94706,242,0.068,0.365,0.040,79938921,2.13,17.00,0.063,0.268,0.059,3,6,34,64,1190,86,1.04,0.0082,0.006,50
810000,2518,1.586,0.018,8.88,247132,240326,1309,179,5214,2042837,1603515.6,146872.9,0.631,0.085,0.061,0.112,0.111,534,11.84,16.71,3.78,12.35,0.39,1.84,0.12,1.67,7.55,8.23,0.15,0.67,0.009,0.047,563,0.077,0.796,0.075,0.005,0.124,238929,217389,16,0.256,0.029,0.017,626575,0.043,0.078,0.000,162.44,88260,305,0.072,0.341,0.035,75318024,2.09,17.70,0.068,0.245,0.054,3,5,37,64,1329,67,1.00,0.0084,0.011,71
820000,2449,1.548,0.022,8.82,249186,240822,1678,213,6542,2020529,1584819.2,146587.4,0.666,0.078,0.058,0.100,0.098,569,11.96,16.62,4.07,12.74,0.40,1.85,0.10,1.51,7.38,7.56,0.16,0.69,0.010,0.048,572,0.067,0.788,0.084,0.007,0.122,241113,222661,15,0.220,0.034,0.015,414066,0.042,0.089,0.000,162.35,89869,222,0.073,0.333,0.037,66425688,2.18,17.50,0.065,0.293,0.057,3,5,34,64,1190,64,1.09,0.0088,0.027,70
830000,2629,1.483,0.017,8.83,265717,257970,1500,279,5788,2120994,1583196.4,147929.6,0.663,0.087,0.064,0.095,0.092,537,11.28,15.44,3.19,11.44,0.42,2.16,0.08,0.93,7.58,7.72,0.15,0.68,0.012,0.067,580,0.089,0.773,0.058,0.004,0.165,257755,239433,14,0.248,0.085,0.019,616705,0.031,0.074,0.000,162.65,98055,341,0.070,0.154,0.027,57365349,1.93,17.86,0.060,0.259,0.056,3,6,24,64,1287,63,0.79,0.0079,0.013,62
840000,2621,1.489,0.017,8.82,295806,288761,1762,68,5223,2475460,1592537.1,155116.2,0.676,0.080,0.058,0.094,0.092,503,11.06,15.01,2.95,11.24,0.33,1.70,0.09,1.02,7.68,7.24,0.13,0.62,0.007,0.041,529,0.111,0.768,0.054,0.003,0.176,287575,266876,14,0.296,0.054,0.021,466894,0.041,0.078,0.000,163.00,106224,123,0.063,0.500,0.022,45084045,1.86,17.93,0.057,0.216,0.044,3,6,20,64,1307,69,0.44,0.0079,0.007,68
850000,2618,1.488,0.017,8.96,309383,301702,1636,173,5875,2114799,1594381.2,130803.8,0.690,0.079,0.057,0.088,0.085,501,11.17,14.72,2.69,10.58,0.30,1.49,0.13,1.70,8.05,8.34,0.12,0.61,0.010,0.068,573,0.068,0.743,0.052,0.006,0.200,301320,281517,18,0.220,0.079,0.015,488396,0.041,0.068,0.000,162.88,105026,162,0.062,0.538,0.025,35648501,1.78,17.62,0.049,0.215,0.042,3,6,24,64,1261,86,0.56,0.0076,0.005,61
860000,2634,1.506,0.018,8.99,302232,293955,1524,99,6638,2099672,1588546.0,142646.1,0.672,0.090,0.063,0.088,0.087,505,10.51,14.41,2.71,10.80,0.42,1.91,0.06,0.78,7.33,6.73,0.13,0.64,0.011,0.061,580,0.087,0.790,0.055,0.003,0.152,293470,272262,14,0.282,0.193,0.011,537702,0.041,0.068,0.000,162.72,107302,220,0.068,0.556,0.025,41607344,1.78,18.13,0.049,0.295,0.046,3,6,20,64,1263,67,0.72,0.0082,0.003,45
870000,2746,1.443,0.015,9.11,279239,270506,1543,642,6436,2059620,1583689.8,153227.6,0.674,0.089,0.066,0.085,0.086,502,10.16,13.64,2.57,10.39,0.32,1.70,0.07,0.71,7.21,6.12,0.11,0.58,0.009,0.062,564,0.071,0.757,0.048,0.004,0.191,270510,248493,19,0.290,0.008,0.017,404800,0.048,0.068,0.000,162.33,101149,275,0.074,0.268,0.020,60549668,1.74,18.33,0.044,0.218,0.039,3,6,19,64,1328,58,1.11,0.0080,0.000,69
880000,2591,1.486,0.016,8.58,312882,304226,1592,81,7138,1951476,1610140.9,139515.7,0.690,0.085,0.065,0.082,0.079,498,11.10,14.22,2.85,10.99,0.38,1.78,0.05,0.52,7.81,6.33,0.13,0.62,0.011,0.061,598,0.100,0.764,0.046,0.005,0.185,304428,283634,19,0.279,0.008,0.015,384630,0.037,0.085,0.000,162.84,109763,113,0.071,0.654,0.021,44041934,1.83,17.55,0.052,0.252,0.046,4,6,21,64,1286,71,0.60,0.0080,0.000,66
890000,2660,1.470,0.012,8.66,319268,310034,1737,113,7315,1967145,1616763.1,136795.5,0.729,0.072,0.058,0.072,0.070,497,10.23,13.77,2.64,10.45,0.30,1.51,0.06,0.58,7.23,6.21,0.11,0.58,0.008,0.046,538,0.079,0.713,0.052,0.002,0.233,313512,293960,18,0.287,0.045,0.016,403842,0.046,0.058,0.000,162.51,108509,439,0.070,0.301,0.023,50408363,1.76,18.21,0.044,0.258,0.041,3,6,16,64,1049,70,0.93,0.0084,0.000,55
900000,2759,1.409,0.012,8.71,356189,345100,2207,145,8638,1831860,1618806.8,124344.7,0.793,0.053,0.044,0.056,0.054,439,9.96,12.86,2.15,9.36,0.36,1.83,0.12,0.86,7.33,6.58,0.12,0.60,0.011,0.068,591,0.136,0.716,0.042,0.004,0.238,351545,334830,24,0.316,0.015,0.026,547367,0.027,0.063,0.000,162.71,121970,265,0.068,0.372,0.023,43581947,1.63,18.24,0.038,0.234,0.042,3,6,17,64,1147,77,0.73,0.0080,0.001,46
910000,2639,1.474,0.012,9.19,351915,341767,2082,100,8086,1977898,1600208.4,134322.4,0.790,0.050,0.041,0.060,0.059,434,10.94,14.62,3.02,10.93,0.38,1.85,0.12,1.52,7.42,6.76,0.12,0.61,0.011,0.062,564,0.099,0.701,0.056,0.004,0.239,347142,333166,17,0.470,0.014,0.021,429759,0.031,0.074,0.000,162.86,123392,263,0.068,0.420,0.022,47675826,1.88,18.06,0.052,0.184,0.044,3,6,21,64,1031,58,0.58,0.0082,0.001,42
920000,2590,1.495,0.009,8.97,343468,332012,2286,240,8979,1930959,1590092.4,136611.2,0.804,0.047,0.039,0.055,0.055,445,10.78,14.73,3.13,11.14,0.34,1.67,0.17,1.67,7.15,6.66,0.13,0.59,0.008,0.045,623,0.110,0.710,0.065,0.003,0.222,339160,326349,18,0.467,0.036,0.035,737155,0.029,0.055,0.000,162.63,118793,248,0.071,0.483,0.020,55369268,1.91,18.17,0.051,0.240,0.054,3,6,24,64,1022,59,0.81,0.0086,0.000,45
930000,2687,1.473,0.010,8.76,313083,301910,2446,301,8329,1717757,1591960.4,128407.5,0.786,0.048,0.041,0.062,0.063,480,10.49,15.15,3.35,11.65,0.33,1.54,0.10,0.91,6.71,6.11,0.13,0.57,0.011,0.067,567,0.136,0.718,0.067,0.003,0.213,308742,294984,19,0.441,0.027,0.032,707379,0.024,0.059,0.000,162.33,108274,205,0.075,0.362,0.022,61863582,1.97,18.59,0.054,0.243,0.052,3,5,25,64,1016,63,1.11,0.0088,0.000,51
940000,2582,1.545,0.013,9.60,286899,277587,2379,247,6791,1702478,1604574.9,127439.3,0.753,0.056,0.047,0.072,0.073,493,11.49,16.82,4.14,12.77,0.36,1.90,0.10,0.98,6.88,7.13,0.14,0.57,0.009,0.053,551,0.106,0.742,0.082,0.003,0.173,282237,268567,15,0.407,0.075,0.021,667446,0.027,0.081,0.000,162.18,106496,239,0.075,0.397,0.019,64999142,2.18,18.33,0.069,0.253,0.064,3,5,33,64,1174,59,1.26,0.0090,0.000,48
950000,2622,1.542,0.012,9.34,289300,279947,2392,174,6747,1629338,1623657.2,119694.6,0.741,0.060,0.050,0.074,0.075,470,10.98,15.67,3.67,12.11,0.31,1.45,0.15,1.31,6.85,6.34,0.14,0.61,0.007,0.044,556,0.088,0.766,0.075,0.001,0.158,284491,267630,15,0.403,0.026,0.034,930375,0.025,0.066,0.000,162.42,107499,245,0.073,0.287,0.024,57149265,2.04,18.22,0.058,0.255,0.053,3,5,28,64,1245,67,1.02,0.0090,0.000,34
960000,2769,1.429,0.016,8.90,268878,260088,1649,524,6470,1588568,1598956.2,124057.1,0.648,0.083,0.068,0.100,0.101,510,9.90,13.56,2.64,10.39,0.29,1.73,0.07,0.77,6.89,5.71,0.11,0.58,0.006,0.041,559,0.105,0.787,0.048,0.005,0.160,261756,243448,12,0.306,0.096,0.014,404926,0.049,0.066,0.000,162.44,98340,315,0.078,0.206,0.020,59497240,1.76,18.59,0.042,0.248,0.043,3,5,19,64,1287,72,1.00,0.0084,0.002,57
970000,2766,1.477,0.020,9.27,274126,265090,1530,810,6699,1396097,1593826.8,116088.1,0.663,0.080,0.064,0.096,0.097,499,9.36,13.99,2.90,10.78,0.28,1.53,0.10,1.27,6.08,5.08,0.11,0.56,0.007,0.046,556,0.077,0.819,0.058,0.003,0.120,266266,247296,13,0.292,0.054,0.014,393929,0.069,0.107,0.000,162.37,98123,284,0.083,0.206,0.021,59934250,1.82,19.27,0.047,0.285,0.044,3,5,16,64,1321,72,1.07,0.0095,0.001,78
980000,2623,1.513,0.019,9.19,251527,242845,1644,657,6524,1345142,1589962.4,114954.5,0.648,0.084,0.066,0.100,0.102,557,10.12,14.21,2.88,11.17,0.24,1.31,0.04,0.62,6.95,5.50,0.10,0.52,0.007,0.047,448,0.077,0.776,0.056,0.001,0.167,243658,224169,18,0.272,0.008,0.007,416936,0.065,0.072,0.000,161.91,95423,347,0.085,0.230,0.011,63686954,1.83,18.55,0.051,0.249,0.041,3,6,16,64,1296,57,1.53,0.0087,0.001,85
990000,2597,1.505,0.018,9.26,267843,258030,1780,574,7485,1370874,1594044.0,115001.1,0.671,0.077,0.062,0.095,0.096,589,10.84,15.17,3.27,11.74,0.31,1.52,0.07,0.98,7.19,6.53,0.13,0.60,0.009,0.060,589,0.083,0.805,0.059,0.002,0.134,259913,243400,17,0.246,0.025,0.012,406016,0.063,0.071,0.000,162.23,98837,290,0.084,0.265,0.030,57361700,1.93,18.15,0.052,0.265,0.048,3,5,26,64,1341,64,1.21,0.0085,0.001,109
1000000,2556,1.555,0.017,9.58,263606,254319,1845,390,7093,1825767,1588093.5,136008.8,0.666,0.077,0.061,0.098,0.099,586,11.25,16.44,3.65,12.41,0.34,1.58,0.13,1.38,7.12,7.24,0.15,0.66,0.008,0.039,541,0.100,0.792,0.072,0.002,0.135,255557,238429,20,0.234,0.067,0.021,502161,0.051,0.065,0.000,162.44,99344,346,0.074,0.333,0.018,58301275,2.04,18.23,0.065,0.316,0.054,3,5,32,64,1331,60,1.00,0.0087,0.015,55
