step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut,crossers,pop_none
530000,2758,1.408,0.025,8.15,371246,357605,1589,9,12106,4954,1617355.0,240.4,0.740,0.022,0.028,0.099,0.110,590,10.46,8.64,0.14,1.29,0.16,1.37,0.54,2.70,9.62,7.82,0.00,0.00,0.011,0.074,492,0.071,0.694,0.003,0.000,0.302,362126,345191,9,0.355,0.216,0.067,1590269,0.020,0.132,0.000,163.26,109680,36,0.049,0.667,0.000,924087,1.03,17.01,0.002,0.010,0.000,4,7,20,64,1400,24,0.05,0.0061,0.001,60
540000,2677,1.442,0.024,8.04,372127,358172,1720,7,12309,4071,1610914.4,249.4,0.751,0.025,0.031,0.091,0.102,617,11.37,11.87,0.47,2.66,0.21,1.73,0.26,1.91,10.43,10.82,0.00,0.16,0.013,0.069,511,0.115,0.714,0.003,0.000,0.283,363891,348011,11,0.528,0.018,0.040,1467524,0.020,0.104,0.000,163.24,108848,218,0.061,0.571,0.000,591647,1.11,17.29,0.019,0.007,0.001,3,6,25,64,1413,21,0.08,0.0058,0.004,44
550000,2822,1.400,0.022,8.25,364547,349727,1894,66,12715,34076,1614084.1,2758.9,0.746,0.033,0.036,0.089,0.095,555,9.68,9.20,0.36,2.18,0.25,1.76,0.41,2.62,8.66,7.83,0.03,0.24,0.013,0.070,640,0.113,0.723,0.013,0.001,0.263,356064,339167,11,0.191,0.384,0.049,1205194,0.023,0.124,0.000,163.27,113605,357,0.081,0.606,0.010,1120563,1.12,17.83,0.005,0.118,0.016,4,6,19,64,1453,26,0.04,0.0066,0.001,54
560000,2759,1.406,0.024,8.94,355556,339984,1621,1414,12600,1207455,1615869.0,76814.4,0.708,0.052,0.056,0.090,0.094,528,10.34,10.16,0.63,3.01,0.41,2.10,0.40,2.18,8.90,8.32,0.11,0.58,0.015,0.075,732,0.108,0.741,0.038,0.003,0.218,346475,330463,11,0.545,0.011,0.067,1912866,0.023,0.104,0.000,163.24,117932,132,0.064,0.704,0.025,9956827,1.13,16.90,0.002,0.140,0.040,4,6,24,64,1412,22,0.07,0.0066,0.005,66
570000,2650,1.434,0.025,8.25,345211,330982,1458,1004,11876,1235827,1627596.4,75028.7,0.686,0.063,0.065,0.091,0.095,538,10.51,10.71,0.96,4.02,0.36,1.78,0.27,1.90,8.92,8.63,0.08,0.47,0.022,0.094,751,0.126,0.721,0.054,0.006,0.219,336059,318392,12,0.300,0.005,0.051,1593088,0.031,0.135,0.000,163.27,114834,42,0.061,0.875,0.031,10310762,1.20,17.17,0.005,0.148,0.037,4,6,24,64,1397,28,0.05,0.0069,0.003,42
580000,2887,1.379,0.019,8.15,351610,333736,1472,410,15755,678464,1609425.2,49615.6,0.708,0.054,0.056,0.089,0.093,532,9.42,8.87,0.51,3.00,0.31,2.09,0.23,1.86,8.37,7.27,0.06,0.43,0.015,0.077,764,0.081,0.713,0.025,0.003,0.259,342591,324589,9,0.197,0.417,0.037,1131547,0.037,0.075,0.000,163.26,116013,291,0.073,0.439,0.018,11158348,1.10,17.77,0.002,0.157,0.024,3,6,21,64,1427,28,0.05,0.0067,0.011,61
590000,2783,1.395,0.020,8.30,363259,342899,1521,2260,16683,778892,1615653.6,58086.4,0.724,0.043,0.045,0.092,0.096,540,9.91,9.99,0.76,3.84,0.43,2.28,0.20,1.46,8.53,7.83,0.12,0.64,0.021,0.084,760,0.090,0.710,0.035,0.005,0.250,354622,337526,8,0.223,0.395,0.033,989648,0.032,0.125,0.000,163.23,118205,366,0.075,0.311,0.031,10995226,1.16,16.82,0.005,0.161,0.038,4,6,22,64,1386,25,0.08,0.0068,0.020,59
600000,2823,1.412,0.024,8.18,362551,343314,1521,2669,15007,1096863,1604559.1,74560.7,0.717,0.044,0.043,0.096,0.099,470,9.79,10.01,0.57,4.32,0.22,1.60,0.35,2.44,8.66,8.09,0.03,0.30,0.012,0.068,594,0.130,0.739,0.009,0.002,0.250,352903,336148,11,0.217,0.476,0.047,864014,0.040,0.153,0.000,163.19,125504,214,0.068,0.425,0.008,10543718,1.14,17.07,0.004,0.126,0.009,3,6,22,64,1417,24,0.12,0.0066,0.004,57
610000,2877,1.390,0.020,8.11,364112,348665,1527,48,13818,49349,1599736.4,3424.8,0.740,0.038,0.036,0.091,0.095,538,9.54,8.17,0.45,2.47,0.12,1.15,0.69,3.79,8.28,6.88,0.00,0.11,0.010,0.065,561,0.119,0.710,0.002,0.000,0.287,353775,337458,10,0.352,0.257,0.067,1058973,0.019,0.110,0.000,163.30,116393,891,0.069,0.292,0.000,1177563,1.16,17.14,0.001,0.006,0.001,4,6,21,64,1477,29,0.02,0.0067,0.007,60
620000,2929,1.361,0.015,7.91,375366,360488,1574,4,13248,4360,1625778.6,306.0,0.746,0.040,0.039,0.085,0.090,557,9.15,7.82,0.30,2.72,0.13,1.39,0.29,1.84,8.44,6.59,0.00,0.09,0.006,0.058,530,0.107,0.701,0.001,0.001,0.297,365308,349070,11,0.590,0.043,0.048,2464256,0.013,0.085,0.000,163.29,116892,455,0.070,0.250,0.001,889334,1.09,16.37,0.002,0.012,0.000,4,7,16,64,1418,27,0.03,0.0066,0.019,55
630000,2767,1.414,0.017,7.81,386120,366583,1351,75,18273,13934,1623371.5,1396.2,0.750,0.044,0.038,0.081,0.087,559,10.09,8.78,0.40,2.26,0.12,1.10,0.45,2.34,9.13,7.76,0.00,0.08,0.009,0.067,513,0.096,0.695,0.003,0.000,0.302,376471,360474,10,0.600,0.010,0.058,852693,0.029,0.084,0.000,163.31,124946,373,0.100,0.413,0.000,1188930,1.13,15.94,0.001,0.009,0.001,4,7,23,64,1401,22,0.01,0.0064,0.022,40
640000,2875,1.343,0.019,7.75,391055,373318,1637,8,15984,3395,1605357.2,321.2,0.762,0.046,0.038,0.073,0.081,598,9.04,7.45,0.22,1.96,0.06,0.72,0.07,0.91,8.70,7.07,0.00,0.07,0.006,0.063,462,0.064,0.691,0.002,0.000,0.307,382223,367474,9,0.512,0.049,0.012,708507,0.030,0.099,0.000,163.31,111712,327,0.095,0.500,0.000,893371,1.07,16.18,0.005,0.012,0.000,4,6,15,64,1382,27,0.01,0.0064,0.020,41
650000,2980,1.326,0.019,6.85,402784,383253,1830,15,17581,7222,1602544.6,665.1,0.778,0.039,0.031,0.073,0.078,607,8.85,8.41,0.07,0.83,0.10,1.29,0.09,1.11,8.58,8.13,0.00,0.04,0.007,0.056,478,0.095,0.692,0.002,0.000,0.306,393936,380483,11,0.735,0.006,0.016,516644,0.039,0.116,0.000,163.29,103696,20,0.092,0.933,0.000,959189,1.02,17.11,0.008,0.032,0.001,3,6,15,64,1482,27,0.02,0.0063,0.007,47
660000,3021,1.328,0.022,7.04,399318,381163,1814,96,16204,9981,1588535.6,808.5,0.770,0.046,0.037,0.071,0.077,658,8.59,7.47,0.16,1.37,0.14,1.60,0.30,2.37,7.99,6.51,0.00,0.06,0.007,0.060,477,0.055,0.694,0.003,0.000,0.303,389933,376519,10,0.721,0.008,0.043,636131,0.035,0.118,0.000,163.30,101640,197,0.081,0.542,0.000,1204464,1.05,16.91,0.004,0.027,0.001,3,6,15,64,1449,26,0.01,0.0066,0.005,40
670000,2867,1.368,0.017,6.99,404528,387315,1948,42,15377,8604,1611173.9,490.3,0.775,0.044,0.036,0.070,0.075,670,9.29,8.25,0.18,2.61,0.06,0.88,0.11,1.16,8.94,7.66,0.00,0.11,0.004,0.056,483,0.122,0.700,0.000,0.000,0.299,395308,382804,7,0.725,0.000,0.021,892149,0.027,0.072,0.000,163.30,103133,148,0.057,0.762,0.000,893874,1.06,16.03,0.003,0.053,0.001,4,6,17,64,1443,22,0.01,0.0063,0.012,28
680000,3063,1.307,0.018,6.64,396481,381910,1691,66,12618,8420,1597431.8,598.9,0.757,0.046,0.040,0.075,0.081,706,8.20,7.57,0.05,0.67,0.05,0.81,0.22,2.06,7.89,7.12,0.00,0.00,0.003,0.044,393,0.123,0.712,0.001,0.000,0.287,387115,375027,6,0.741,0.022,0.032,613118,0.038,0.123,0.000,163.31,95013,28,0.071,0.894,0.000,786083,1.02,17.29,0.006,0.056,0.000,4,6,15,64,1448,25,0.01,0.0066,0.018,49
690000,2935,1.346,0.019,6.84,393911,380994,1608,48,11389,7173,1605001.0,480.5,0.764,0.043,0.038,0.075,0.081,734,9.17,8.13,0.12,1.48,0.11,1.44,0.28,2.23,8.66,7.32,0.00,0.04,0.006,0.064,380,0.084,0.699,0.002,0.000,0.299,385185,371399,6,0.747,0.033,0.049,1087092,0.022,0.087,0.000,163.31,91843,170,0.067,0.708,0.000,707374,1.04,16.48,0.005,0.032,0.001,4,6,19,64,1444,27,0.01,0.0063,0.006,60
700000,3033,1.348,0.023,6.64,394952,380920,1301,17,12616,3540,1623765.0,301.9,0.755,0.040,0.035,0.082,0.088,662,8.73,8.00,0.12,1.49,0.07,0.87,0.10,1.09,8.44,7.68,0.00,0.00,0.005,0.054,423,0.092,0.696,0.002,0.000,0.302,385620,372084,6,0.761,0.011,0.018,1023859,0.029,0.101,0.000,163.31,94082,214,0.085,0.824,0.000,719553,1.03,16.95,0.004,0.019,0.000,3,6,19,64,1432,26,0.01,0.0063,0.008,43
710000,2712,1.409,0.022,6.68,369054,355797,1617,23,11938,5127,1617603.4,477.6,0.745,0.044,0.038,0.084,0.089,768,10.59,10.27,0.06,0.93,0.10,1.25,0.25,2.11,10.20,9.79,0.00,0.13,0.005,0.058,381,0.139,0.710,0.000,0.000,0.290,358970,345843,6,0.732,0.016,0.028,562574,0.040,0.113,0.000,163.30,93015,322,0.093,0.435,0.000,630485,1.02,16.23,0.010,0.030,0.000,4,6,20,64,1395,19,0.02,0.0059,0.005,51
720000,2920,1.354,0.018,7.23,372643,358255,1718,37,12425,3476,1619565.5,495.9,0.752,0.043,0.036,0.082,0.087,723,9.19,8.34,0.13,1.46,0.08,1.09,0.13,1.39,8.86,7.92,0.00,0.00,0.004,0.049,481,0.160,0.715,0.001,0.000,0.285,362435,350104,6,0.570,0.180,0.026,709780,0.033,0.089,0.000,163.27,102669,582,0.143,0.541,0.000,609419,1.04,17.13,0.002,0.029,0.000,3,6,21,64,1454,27,0.04,0.0063,0.007,55
730000,2940,1.343,0.020,7.51,376155,361946,1560,4,12625,2343,1598177.8,402.9,0.751,0.044,0.038,0.081,0.087,616,8.97,8.42,0.12,1.38,0.19,1.35,0.32,2.24,8.35,7.50,0.00,0.07,0.013,0.082,461,0.131,0.715,0.000,0.000,0.285,366235,352836,5,0.748,0.000,0.052,976307,0.024,0.118,0.000,163.27,113206,78,0.172,0.500,0.000,694761,1.04,17.21,0.004,0.030,0.001,3,6,19,64,1452,24,0.04,0.0065,0.004,42
740000,2802,1.420,0.018,7.18,374852,360187,1619,5,13179,2546,1610864.1,379.1,0.746,0.045,0.038,0.083,0.088,612,10.18,9.52,0.14,1.85,0.49,2.53,0.14,1.46,9.42,8.91,0.01,0.23,0.025,0.111,443,0.153,0.714,0.001,0.000,0.285,365272,350789,5,0.741,0.015,0.027,801091,0.027,0.084,0.000,163.30,109917,444,0.149,0.600,0.001,669828,1.05,17.33,0.004,0.047,0.002,4,6,26,64,1445,21,0.02,0.0061,0.005,45
750000,2874,1.373,0.020,8.04,372784,357191,1744,33,13744,5983,1616815.9,742.9,0.741,0.049,0.043,0.081,0.087,516,9.46,9.21,0.06,0.99,0.25,1.77,0.11,0.97,9.05,8.71,0.01,0.13,0.014,0.083,484,0.128,0.710,0.000,0.000,0.290,363497,349289,6,0.523,0.041,0.029,540621,0.040,0.110,0.000,163.27,110411,431,0.124,0.545,0.000,856297,1.02,18.33,0.002,0.019,0.002,3,6,26,64,1417,29,0.04,0.0062,0.009,40
760000,2707,1.428,0.016,6.50,359508,343337,1802,18,14518,4327,1606447.8,602.8,0.752,0.048,0.043,0.076,0.081,591,10.89,11.39,0.16,1.90,0.37,2.56,0.31,2.33,10.04,10.49,0.01,0.12,0.019,0.094,454,0.096,0.685,0.001,0.000,0.314,351815,337383,6,0.621,0.214,0.078,1037985,0.028,0.101,0.000,163.28,102742,229,0.139,0.778,0.000,840711,1.06,17.92,0.003,0.046,0.004,3,6,32,64,1206,23,0.04,0.0059,0.003,37
770000,2731,1.436,0.018,7.53,372083,356619,1922,17,13501,3365,1616385.2,507.5,0.802,0.035,0.031,0.064,0.068,676,10.78,11.71,0.14,1.43,0.30,1.89,0.48,3.10,9.85,10.31,0.03,0.30,0.012,0.080,461,0.089,0.712,0.004,0.000,0.283,365606,354969,5,0.549,0.252,0.093,1940741,0.015,0.118,0.000,163.26,105057,921,0.151,0.235,0.000,592685,1.02,17.78,0.010,0.032,0.015,3,6,26,64,1424,19,0.05,0.0060,0.008,52
780000,3063,1.305,0.013,7.70,392363,375921,1885,24,14201,4206,1599257.4,539.1,0.800,0.039,0.033,0.062,0.066,446,8.19,6.95,0.09,1.09,0.15,1.92,0.25,2.31,7.70,6.02,0.01,0.16,0.006,0.056,505,0.112,0.699,0.001,0.000,0.300,385693,372968,7,0.471,0.022,0.035,1664414,0.023,0.066,0.000,163.28,136907,285,0.128,0.542,0.000,1013832,1.04,19.13,0.001,0.041,0.002,3,6,16,64,1391,29,0.03,0.0068,0.022,22
790000,3098,1.298,0.014,7.26,400086,384031,1872,281,13867,17489,1631402.9,2357.4,0.792,0.039,0.033,0.066,0.070,487,7.76,6.21,0.10,1.06,0.11,1.36,0.22,2.01,7.33,5.46,0.00,0.05,0.006,0.057,443,0.130,0.692,0.002,0.000,0.307,393851,380900,8,0.544,0.011,0.046,1368111,0.029,0.050,0.000,163.31,128040,451,0.135,0.391,0.000,1637304,1.04,18.70,0.000,0.043,0.000,4,6,16,64,1350,29,0.00,0.0072,0.049,29
800000,3141,1.291,0.016,6.80,400948,385732,1820,196,13157,16169,1614889.5,1925.1,0.781,0.038,0.035,0.071,0.075,580,7.81,6.26,0.04,0.69,0.08,1.03,0.47,2.54,7.22,5.14,0.00,0.14,0.005,0.048,384,0.155,0.703,0.000,0.000,0.297,393804,381218,6,0.650,0.138,0.086,1513877,0.020,0.060,0.000,163.30,107188,488,0.119,0.490,0.000,1780081,1.01,18.31,0.000,0.031,0.002,4,6,16,64,1385,26,0.01,0.0071,0.058,36
810000,3195,1.291,0.011,6.17,428060,410308,1960,53,15685,12402,1639674.5,1380.8,0.805,0.035,0.034,0.060,0.066,673,7.31,5.17,0.04,0.63,0.14,1.59,0.14,1.35,6.99,4.60,0.00,0.04,0.007,0.067,332,0.146,0.697,0.001,0.000,0.303,421849,409768,6,0.829,0.028,0.022,1454497,0.021,0.048,0.000,163.31,105277,341,0.111,0.642,0.000,1264222,1.02,17.83,0.001,0.056,0.001,3,6,12,64,1322,34,0.00,0.0073,0.088,28
820000,2980,1.315,0.016,6.29,423957,406106,2060,13,15993,16834,1625961.1,1535.7,0.802,0.035,0.035,0.061,0.067,671,8.84,7.22,0.16,1.51,0.09,1.45,0.12,1.21,8.47,6.81,0.00,0.00,0.004,0.051,336,0.100,0.677,0.001,0.000,0.322,417689,406890,6,0.776,0.000,0.022,648913,0.037,0.073,0.000,163.32,112195,399,0.091,0.615,0.000,1153369,1.05,16.96,0.004,0.046,0.000,4,6,16,64,1384,27,0.00,0.0064,0.035,33
830000,3031,1.320,0.016,6.89,407202,390103,1930,17,15101,12394,1607031.8,1038.1,0.768,0.040,0.038,0.074,0.079,679,8.45,7.68,0.21,2.16,0.22,2.00,0.20,1.66,7.81,6.44,0.01,0.21,0.008,0.063,411,0.122,0.710,0.002,0.000,0.287,400417,385635,7,0.750,0.018,0.060,1220968,0.022,0.081,0.000,163.31,110394,139,0.084,0.471,0.001,1157770,1.06,17.11,0.005,0.054,0.002,3,6,15,64,1457,25,0.00,0.0068,0.012,36
840000,2996,1.310,0.016,6.59,400590,383833,1960,7,14825,9602,1580117.6,747.5,0.765,0.039,0.037,0.076,0.083,700,8.11,6.76,0.14,1.39,0.07,0.84,0.14,1.59,7.75,6.18,0.00,0.16,0.004,0.044,327,0.123,0.710,0.001,0.000,0.288,393565,378269,7,0.750,0.018,0.034,1241637,0.021,0.074,0.000,163.31,104515,136,0.078,0.429,0.001,1059426,1.04,17.24,0.003,0.020,0.001,3,6,14,64,1363,23,0.00,0.0068,0.003,37
850000,2978,1.338,0.019,6.41,405402,390626,1906,25,12863,9631,1589890.9,977.7,0.772,0.043,0.038,0.072,0.076,670,8.49,6.94,0.18,1.62,0.13,1.49,0.14,1.14,8.04,6.48,0.01,0.17,0.007,0.067,405,0.162,0.692,0.003,0.000,0.304,397295,382227,7,0.777,0.016,0.040,1231124,0.019,0.074,0.000,163.31,101649,233,0.102,0.560,0.000,790457,1.05,17.11,0.002,0.028,0.002,3,6,16,64,1429,25,0.00,0.0066,0.013,42
860000,2979,1.342,0.020,6.22,405824,391561,1737,7,12518,6016,1576765.4,556.6,0.782,0.045,0.040,0.064,0.069,685,9.07,8.60,0.21,1.78,0.14,1.65,0.18,1.92,8.53,7.86,0.01,0.21,0.008,0.069,366,0.156,0.697,0.002,0.000,0.301,396913,382591,9,0.789,0.025,0.035,826813,0.025,0.096,0.000,163.31,111723,473,0.093,0.286,0.000,855199,1.05,16.99,0.004,0.023,0.002,3,6,17,64,1378,28,0.00,0.0062,0.034,43
870000,3011,1.315,0.019,6.87,400041,386236,1595,2,12176,5068,1586803.1,412.1,0.765,0.045,0.042,0.072,0.076,713,8.21,6.22,0.16,1.78,0.12,1.05,0.11,0.96,7.83,5.70,0.00,0.11,0.010,0.070,358,0.149,0.703,0.002,0.000,0.295,390751,376669,8,0.770,0.004,0.033,988743,0.023,0.085,0.000,163.31,101779,26,0.081,1.000,0.000,814060,1.05,17.21,0.002,0.019,0.001,3,6,14,64,1444,28,0.00,0.0067,0.014,45
880000,3025,1.313,0.022,7.03,404480,389602,1838,29,12997,4491,1589685.5,299.4,0.770,0.042,0.037,0.073,0.077,627,8.44,7.16,0.15,1.48,0.16,1.61,0.12,1.27,8.02,6.58,0.00,0.13,0.009,0.077,454,0.203,0.696,0.001,0.000,0.303,395186,383185,7,0.769,0.033,0.033,897500,0.020,0.089,0.000,163.31,118247,442,0.067,0.483,0.000,589439,1.05,17.18,0.004,0.035,0.001,3,6,15,64,1474,25,0.00,0.0066,0.009,59
890000,3121,1.301,0.021,7.92,400471,385215,1810,31,13319,7323,1565535.4,216.7,0.775,0.042,0.037,0.072,0.074,570,8.03,6.86,0.21,1.77,0.11,1.03,0.10,1.09,7.61,6.37,0.00,0.13,0.006,0.053,425,0.139,0.715,0.001,0.000,0.284,390464,378692,7,0.552,0.217,0.020,978117,0.017,0.107,0.000,163.31,121967,349,0.030,0.613,0.000,586526,1.08,18.08,0.001,0.008,0.002,3,6,15,64,1471,27,0.00,0.0066,0.010,58
900000,3011,1.312,0.020,6.86,404092,388668,1927,8,13599,2567,1578446.5,254.7,0.787,0.037,0.034,0.069,0.073,535,8.47,7.72,0.11,1.33,0.05,0.65,0.14,1.21,8.17,7.44,0.00,0.03,0.003,0.034,354,0.144,0.714,0.002,0.000,0.285,394815,381721,8,0.768,0.000,0.031,977543,0.021,0.079,0.000,163.31,124617,632,0.099,0.500,0.000,724577,1.04,17.51,0.007,0.010,0.001,3,6,16,64,1420,27,0.00,0.0064,0.021,49
910000,3167,1.297,0.020,7.14,405219,389426,2000,29,13608,4561,1553711.2,869.6,0.790,0.032,0.031,0.071,0.076,597,7.56,6.12,0.06,0.84,0.16,1.61,0.16,0.95,7.18,5.45,0.00,0.11,0.008,0.065,397,0.121,0.706,0.003,0.000,0.291,397299,384027,7,0.786,0.002,0.063,961770,0.021,0.089,0.000,163.30,116879,583,0.191,0.379,0.000,868874,1.02,18.08,0.000,0.017,0.002,3,6,13,64,1455,31,0.01,0.0068,0.026,50
920000,2893,1.349,0.026,7.64,402167,388409,1720,100,12212,8738,1578969.9,1261.3,0.787,0.033,0.030,0.072,0.077,558,9.57,9.65,0.18,1.15,0.24,1.97,0.17,1.46,8.98,8.90,0.01,0.19,0.009,0.069,461,0.208,0.709,0.006,0.000,0.284,393736,379641,6,0.550,0.237,0.027,1513008,0.018,0.207,0.001,163.30,122715,710,0.144,0.360,0.000,928635,1.05,17.03,0.004,0.030,0.003,3,6,21,64,1371,25,0.02,0.0061,0.007,45
930000,2810,1.379,0.017,7.18,407392,394652,1956,47,10820,15855,1605274.5,1958.8,0.850,0.027,0.026,0.047,0.050,550,10.00,9.43,0.09,1.00,0.46,2.54,0.18,1.68,9.27,8.13,0.01,0.17,0.018,0.089,468,0.184,0.660,0.004,0.000,0.336,401897,391633,6,0.697,0.164,0.037,1134588,0.027,0.135,0.000,163.27,124290,651,0.124,0.383,0.001,759125,1.03,16.36,0.002,0.026,0.002,3,6,23,64,1225,23,0.04,0.0062,0.021,36
940000,3022,1.336,0.018,7.31,409590,396710,1984,27,10657,6403,1546971.2,1124.5,0.857,0.027,0.026,0.044,0.046,520,8.92,8.38,0.07,1.14,0.36,2.64,0.24,2.19,8.24,6.99,0.01,0.23,0.013,0.085,500,0.166,0.691,0.001,0.001,0.307,404536,394761,6,0.677,0.179,0.026,933784,0.030,0.139,0.000,163.28,131446,442,0.176,0.407,0.001,647304,1.02,17.87,0.003,0.057,0.002,3,6,21,64,1322,25,0.03,0.0062,0.014,36
950000,2995,1.339,0.015,7.26,424827,409960,1915,18,12961,10002,1568292.0,1379.9,0.854,0.026,0.024,0.047,0.050,515,8.70,8.62,0.13,1.50,0.21,2.11,0.19,1.69,8.17,7.80,0.01,0.15,0.012,0.091,488,0.152,0.670,0.002,0.000,0.328,420014,409243,7,0.644,0.213,0.030,878994,0.026,0.091,0.000,163.30,137502,166,0.138,0.778,0.000,758996,1.05,17.99,0.005,0.026,0.002,3,6,20,64,1243,23,0.01,0.0064,0.016,25
960000,2830,1.398,0.020,7.99,403066,389566,1918,27,11720,13246,1569800.5,1009.4,0.816,0.034,0.032,0.057,0.060,559,9.91,10.09,0.17,1.28,0.61,3.42,0.05,0.63,9.09,8.66,0.02,0.25,0.024,0.116,493,0.154,0.708,0.006,0.000,0.286,397066,384382,7,0.383,0.372,0.014,589281,0.033,0.089,0.000,163.30,129747,529,0.076,0.407,0.001,754681,1.04,17.47,0.003,0.044,0.006,3,6,21,64,1455,24,0.01,0.0061,0.004,66
970000,3059,1.308,0.023,7.82,386420,372241,1786,17,12147,7720,1544829.0,535.2,0.769,0.040,0.037,0.075,0.079,568,8.41,8.40,0.09,1.26,0.21,1.77,0.11,1.31,8.00,7.81,0.01,0.19,0.012,0.087,423,0.202,0.720,0.001,0.000,0.278,377940,362259,8,0.341,0.185,0.017,459767,0.038,0.139,0.000,163.31,119896,147,0.069,0.824,0.000,615716,1.03,18.32,0.007,0.026,0.002,3,6,16,64,1435,28,0.00,0.0063,0.002,53
980000,3005,1.350,0.022,7.91,389627,373591,1784,28,14278,8401,1536215.2,795.5,0.779,0.037,0.034,0.074,0.076,516,8.29,7.66,0.10,1.12,0.18,1.85,0.05,0.78,7.95,7.12,0.00,0.14,0.009,0.066,430,0.202,0.718,0.001,0.000,0.280,381820,366630,9,0.376,0.280,0.008,362374,0.048,0.139,0.000,163.29,128555,370,0.095,0.536,0.000,861317,1.04,18.21,0.001,0.013,0.002,3,6,18,64,1440,23,0.02,0.0064,0.000,33
990000,2942,1.384,0.025,8.05,375166,360022,1678,13,13516,5432,1544698.6,435.1,0.769,0.043,0.038,0.073,0.077,494,9.16,9.43,0.50,2.50,0.21,1.69,0.14,1.12,8.30,8.01,0.01,0.18,0.010,0.071,530,0.209,0.726,0.005,0.001,0.269,369009,353385,8,0.416,0.357,0.030,508165,0.039,0.158,0.000,163.30,129423,75,0.080,0.692,0.001,830626,1.12,17.58,0.003,0.023,0.004,3,5,22,64,1458,27,0.02,0.0063,0.002,50
1000000,2976,1.373,0.022,8.35,388008,372887,1881,8,13198,1971,1540662.5,166.3,0.810,0.034,0.030,0.061,0.064,369,8.77,9.19,0.19,1.67,0.47,2.82,0.21,1.75,7.90,8.19,0.00,0.08,0.027,0.123,553,0.214,0.738,0.002,0.001,0.259,383056,371167,7,0.620,0.056,0.046,1015089,0.024,0.117,0.000,163.31,141113,308,0.084,0.625,0.001,736401,1.05,18.10,0.007,0.004,0.001,3,5,18,64,1491,31,0.00,0.0065,0.026,32
