step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std
290000,3187,1.807,0.462,5.17,155776,129791,1011,0,25100,10,587024.1,1747821.1,0.107,0.837,0.027,0.029,119,11.99,3.67,0.00,0.16,0.04,0.49,0.03,0.99,11.92,3.53,0.00,0.00,0.003,0.032,116,0.631,0.004,0.987,0.001,0.008,494042,491537,1,0.765,0.235,0.003,125185,0.190,1.739,0.029,7.37,104427,0,174782.112,0.000,0.910,43147953,1.00,15.33,0.002,0.000,0.000,10.0,12.0,14.0,64.0,38222,0.146,0.00,0.0015,0.013,114,0.962,0.000,0.694,0.688,6.27,7.64,7.81,0.00,0.000,1.00,1.00,1.00,0.962,0.00044,2.58,245.9047,5603.45,44074.2,140227.0,91.425,68.3959,183.798,128.906,0.410,0.147,1.4,1.412,128.612,256,633.2,31.75,3.768,62.460,650.6,54.880,0.135,2.00,25.7475,82057.4,2.3695,0.4223,11.99,1.000,0.000
300000,3337,1.820,0.539,5.14,157603,131448,1095,0,24910,6,590787.9,1739208.8,0.102,0.834,0.033,0.031,117,11.98,3.81,0.01,0.24,0.03,0.42,0.04,0.74,11.91,3.71,0.00,0.00,0.002,0.030,124,0.657,0.008,0.983,0.001,0.008,497087,493819,1,0.714,0.286,0.005,142904,0.193,2.125,0.034,7.69,108771,0,289868.125,0.000,0.914,42463379,1.00,15.48,0.001,0.000,0.000,10.0,12.0,14.0,64.0,39966,0.152,0.00,0.0015,0.009,117,0.956,0.000,0.659,0.687,6.32,7.69,7.76,0.00,0.000,1.01,1.00,1.00,0.956,0.00046,2.50,245.2438,6610.28,44614.9,140227.0,90.931,68.9237,182.494,127.767,0.437,0.149,1.6,1.536,133.931,310,748.2,47.07,3.891,62.720,766.4,54.956,0.135,2.00,23.9469,79910.9,2.1956,0.3575,11.98,1.000,0.000
310000,3260,1.825,0.494,5.16,159540,134196,1023,0,24398,8,591651.4,1743457.6,0.094,0.827,0.042,0.037,118,11.79,3.90,0.01,0.37,0.03,0.37,0.04,0.63,11.72,3.88,0.00,0.00,0.003,0.038,125,0.680,0.004,0.988,0.000,0.008,493865,490383,1,1.000,0.000,0.006,143664,0.195,1.942,0.033,7.70,108982,0,217932.203,0.000,0.924,42331083,1.00,15.70,0.002,0.000,0.000,10.0,12.0,14.0,64.0,38449,0.147,0.00,0.0015,0.015,113,0.953,0.000,0.566,0.682,6.27,7.63,7.70,0.00,0.000,1.00,1.00,1.00,0.953,0.00049,2.43,246.0225,6023.21,44912.0,140227.0,90.778,69.0515,184.409,130.053,0.429,0.150,1.4,1.605,135.497,243,657.3,47.62,3.911,62.932,791.4,55.084,0.135,2.00,24.6950,80505.7,2.2876,0.5873,11.79,1.000,0.000
320000,3333,1.791,0.545,5.13,160871,135427,992,0,24379,14,590904.4,1755068.5,0.088,0.822,0.051,0.039,118,11.88,3.59,0.03,1.09,0.04,0.39,0.01,0.12,11.81,3.47,0.00,0.00,0.003,0.024,107,0.754,0.003,0.990,0.000,0.006,493560,489635,1,0.794,0.206,0.002,154626,0.170,2.051,0.037,7.73,110883,0,125362.036,0.000,0.914,41913412,1.01,15.78,0.001,0.000,0.000,10.0,12.0,12.0,64.0,39586,0.151,0.00,0.0015,0.012,109,0.951,0.000,0.462,0.679,6.33,7.67,7.74,0.00,0.000,1.01,1.01,1.01,0.951,0.00048,2.49,247.4858,6545.21,44888.2,140227.0,90.991,68.7453,186.008,130.887,0.445,0.150,1.6,1.612,135.553,355,971.8,45.06,3.951,62.633,734.3,55.076,0.136,2.00,23.8946,79640.8,2.1966,0.0151,11.88,1.000,0.000
330000,3317,1.822,0.551,5.10,160196,134777,966,0,24469,2,591276.7,1780312.5,0.082,0.833,0.052,0.033,118,12.07,3.92,0.01,0.39,0.02,0.34,0.03,0.60,12.01,3.78,0.00,0.00,0.001,0.017,115,0.788,0.005,0.987,0.000,0.008,496004,492680,2,0.915,0.000,0.007,138159,0.167,2.059,0.038,7.80,111667,0,890156.250,0.000,0.923,42933176,1.00,15.57,0.001,0.000,0.000,12.0,12.0,12.0,64.0,40034,0.153,0.00,0.0015,0.013,102,0.955,0.000,0.401,0.681,6.36,7.65,7.88,0.00,0.000,1.00,1.00,1.00,0.955,0.00049,2.60,250.0599,6594.26,44774.5,140227.0,90.986,68.6368,188.188,126.307,0.442,0.149,1.5,1.609,132.585,363,987.0,39.95,3.966,62.458,775.3,55.046,0.135,2.00,23.9894,79572.8,2.1998,0.9750,12.07,1.000,0.000
340000,3372,1.820,0.551,5.04,160280,134071,975,0,25179,0,590598.6,1783618.0,0.075,0.849,0.049,0.028,118,11.93,3.51,0.01,0.55,0.03,0.58,0.03,1.15,11.86,3.38,0.00,0.00,0.002,0.030,88,0.786,0.005,0.985,0.000,0.010,497731,494901,1,0.926,0.074,0.002,137933,0.168,2.212,0.035,7.72,111479,0,1783618.000,0.000,0.927,43887192,1.00,15.51,0.001,0.000,0.000,12.0,12.0,12.0,64.0,40229,0.153,0.00,0.0015,0.014,118,0.957,0.000,0.439,0.682,6.30,7.57,7.86,0.00,0.000,1.00,1.00,1.00,0.957,0.00047,2.61,250.0915,6805.29,44227.3,140227.0,91.073,68.5245,187.961,125.402,0.433,0.149,1.7,1.576,131.558,313,836.8,41.95,3.929,62.437,771.2,55.007,0.135,2.00,23.7333,80028.8,2.1901,0.0000,11.93,1.000,0.000
350000,3376,1.818,0.544,5.00,163296,137528,994,0,24770,10,595415.2,1786933.5,0.071,0.849,0.052,0.029,117,11.95,3.28,0.01,0.32,0.02,0.32,0.02,0.65,11.89,3.19,0.00,0.00,0.002,0.018,108,0.798,0.006,0.987,0.000,0.007,499953,496975,2,0.946,0.000,0.004,121134,0.172,2.149,0.038,8.12,111240,0,178693.350,0.000,0.918,43749235,1.00,15.43,0.001,0.000,0.000,12.0,12.0,12.0,64.0,40337,0.154,0.00,0.0015,0.011,125,0.954,0.000,0.440,0.678,6.27,7.57,7.83,0.00,0.000,1.00,1.00,1.00,0.954,0.00051,2.78,251.0724,6490.89,43951.2,140227.0,90.130,69.1929,189.122,127.686,0.489,0.146,1.8,1.706,132.108,384,1014.2,42.78,4.090,62.804,779.1,55.194,0.135,2.00,23.8177,80408.5,2.1868,0.0000,11.95,1.000,0.000
360000,3311,1.791,0.491,4.98,166164,138397,1012,0,26820,14,597434.8,1777574.5,0.065,0.860,0.049,0.026,119,11.96,3.08,0.01,0.37,0.02,0.32,0.03,0.85,11.90,2.88,0.00,0.00,0.001,0.016,101,0.817,0.004,0.989,0.000,0.007,497797,494764,1,1.000,0.000,0.004,143880,0.152,2.003,0.032,8.20,111451,0,126969.607,0.000,0.923,44046883,1.00,15.42,0.000,0.000,0.000,12.0,12.0,12.0,64.0,39586,0.151,0.00,0.0015,0.014,131,0.953,0.000,0.439,0.671,6.27,7.56,7.84,0.00,0.000,1.00,1.00,1.00,0.953,0.00053,2.88,250.3139,5882.54,45300.5,140227.0,89.743,69.6178,188.770,129.598,0.459,0.151,1.6,1.739,132.849,266,732.0,50.26,4.108,63.025,769.0,55.245,0.135,2.00,24.2112,80163.3,2.2200,0.3863,11.96,1.000,0.000
370000,3411,1.789,0.516,4.96,165006,138098,968,0,25840,4,593014.8,1795561.1,0.061,0.867,0.049,0.024,118,11.85,3.04,0.01,0.36,0.02,0.42,0.05,1.23,11.77,2.85,0.00,0.00,0.002,0.036,104,0.811,0.008,0.984,0.000,0.008,495884,493166,2,0.987,0.000,0.005,140900,0.168,2.007,0.033,8.04,109935,0,448890.281,0.000,0.913,44820922,1.00,15.46,0.000,0.000,0.000,12.0,12.0,12.0,60.0,40411,0.154,0.00,0.0015,0.013,124,0.956,0.000,0.400,0.672,6.23,7.49,7.82,0.00,0.000,1.00,1.00,1.00,0.956,0.00049,2.77,252.0249,6319.20,44219.1,140227.0,90.542,68.7502,190.756,128.652,0.423,0.146,1.8,1.670,132.787,271,640.8,42.10,4.029,62.492,852.0,55.068,0.134,2.00,23.6428,80645.7,2.1801,0.1109,11.85,1.000,0.000
380000,3421,1.834,0.458,4.98,166207,140159,921,0,25117,14,598015.0,1808556.9,0.061,0.865,0.050,0.024,118,11.85,2.99,0.00,0.00,0.04,0.64,0.01,0.34,11.80,2.94,0.00,0.00,0.002,0.026,106,0.818,0.004,0.989,0.000,0.007,496416,493219,1,0.988,0.012,0.003,125564,0.162,1.704,0.030,8.25,112309,0,129182.634,0.000,0.935,45190921,1.00,15.57,0.000,0.000,0.000,12.0,12.0,12.0,58.0,40555,0.155,0.00,0.0015,0.016,145,0.953,0.000,0.405,0.670,6.25,7.52,7.80,0.00,0.000,1.00,1.00,1.00,0.953,0.00052,2.87,253.9375,5584.42,43615.3,140227.0,89.840,69.2870,193.011,127.764,0.446,0.145,1.8,1.785,133.073,232,571.0,41.32,4.128,62.885,740.1,55.439,0.135,2.00,23.9767,82024.2,2.2013,0.5888,11.85,1.000,0.000
390000,3327,1.801,0.481,4.96,164117,137884,960,0,25367,4,592701.6,1795861.4,0.059,0.858,0.055,0.028,118,11.78,2.71,0.00,0.00,0.02,0.39,0.02,0.35,11.74,2.65,0.00,0.00,0.002,0.034,83,0.846,0.005,0.987,0.000,0.008,495510,492427,1,1.000,0.000,0.003,125235,0.178,1.921,0.032,8.02,116918,0,448965.344,0.000,0.922,44182931,1.00,15.82,0.000,0.000,0.000,12.0,12.0,12.0,48.0,39185,0.149,0.00,0.0015,0.014,102,0.954,0.000,0.359,0.674,6.33,7.63,7.69,0.00,0.000,1.00,1.00,1.00,0.954,0.00051,2.58,252.2292,5515.33,44885.9,140227.0,90.703,68.9843,190.800,123.894,0.446,0.151,1.5,1.700,135.189,357,1000.7,54.38,4.072,62.534,672.5,54.986,0.135,2.00,24.2531,80690.0,2.2281,0.2105,11.78,1.000,0.000
400000,3432,1.840,0.566,4.98,163324,136987,941,0,25291,8,591728.6,1791210.4,0.059,0.859,0.056,0.026,117,11.98,2.95,0.00,0.17,0.02,0.41,0.02,0.53,11.93,2.91,0.00,0.00,0.001,0.028,88,0.836,0.006,0.984,0.001,0.009,494652,491465,1,1.000,0.000,0.005,102917,0.170,2.196,0.037,7.83,117310,0,223901.297,0.000,0.932,44120739,1.00,15.40,0.000,0.000,0.000,12.0,12.0,12.0,64.0,41104,0.157,0.00,0.0014,0.014,132,0.952,0.000,0.347,0.675,6.32,7.54,7.86,0.00,0.000,1.00,1.00,1.00,0.952,0.00050,2.48,251.5445,7163.84,44793.7,140227.0,90.998,68.6333,190.066,126.558,0.425,0.149,1.6,1.720,136.925,269,700.1,50.51,4.018,62.531,735.3,55.045,0.135,2.00,23.0263,79026.1,2.1121,0.2096,11.98,1.000,0.000
410000,3377,1.781,0.512,4.97,163027,136958,942,0,25182,3,589471.1,1790528.9,0.065,0.859,0.054,0.022,118,11.94,2.94,0.00,0.26,0.02,0.45,0.03,0.57,11.89,2.80,0.00,0.00,0.001,0.018,92,0.849,0.006,0.985,0.000,0.009,493961,491087,1,0.913,0.087,0.004,112835,0.167,1.921,0.035,7.64,115497,0,596842.958,0.000,0.930,44236805,1.00,15.49,0.000,0.000,0.000,12.0,12.0,12.0,55.0,40336,0.154,0.00,0.0015,0.011,104,0.955,0.000,0.336,0.674,6.29,7.57,7.88,0.00,0.000,1.00,1.00,1.00,0.955,0.00049,2.70,250.9828,6075.58,44634.9,140227.0,90.954,68.5230,190.020,124.065,0.435,0.148,1.5,1.645,131.286,293,855.2,43.09,3.790,62.546,756.2,55.048,0.135,2.00,23.8039,80385.7,2.1763,0.0000,11.94,1.000,0.000
420000,3385,1.761,0.509,4.98,167485,141239,934,0,25304,7,599978.6,1814626.1,0.067,0.852,0.058,0.022,117,11.99,2.99,0.02,0.82,0.03,0.45,0.01,0.20,11.92,2.85,0.00,0.00,0.003,0.040,87,0.841,0.006,0.983,0.000,0.010,501530,498614,1,0.899,0.101,0.003,116848,0.175,1.860,0.034,8.08,117034,0,259232.304,0.000,0.918,44317388,1.00,15.29,0.001,0.000,0.000,12.0,12.0,12.0,64.0,40577,0.155,0.00,0.0015,0.014,152,0.953,0.000,0.358,0.671,6.23,7.55,7.89,0.00,0.000,1.00,1.01,1.01,0.953,0.00053,2.95,254.9025,5977.93,43445.2,140227.0,89.438,69.5415,193.355,126.249,0.481,0.145,1.7,1.795,131.801,330,949.1,36.66,3.951,63.373,767.1,55.856,0.136,2.00,24.1258,81665.9,2.1934,0.0169,11.99,1.000,0.000
430000,3311,1.803,0.551,5.02,166124,139897,950,0,25351,2,604046.8,1809839.4,0.063,0.855,0.060,0.023,116,11.91,3.58,0.00,0.21,0.02,0.58,0.02,0.34,11.86,3.49,0.00,0.00,0.001,0.026,99,0.834,0.006,0.988,0.000,0.006,503459,500708,1,0.998,0.002,0.005,116435,0.164,2.188,0.037,8.20,116502,0,904919.688,0.000,0.923,44170194,1.00,15.54,0.001,0.000,0.000,12.0,12.0,12.0,64.0,39435,0.150,0.00,0.0015,0.011,134,0.952,0.000,0.354,0.675,6.25,7.54,7.82,0.00,0.000,1.00,1.00,1.00,0.952,0.00055,2.96,255.0025,6696.87,43446.9,140227.0,89.016,70.0250,192.699,126.863,0.441,0.145,1.4,1.836,132.177,304,861.5,42.66,4.004,63.665,809.6,56.082,0.135,2.00,24.4611,80990.7,2.2514,0.0226,11.91,1.000,0.000
440000,3413,1.792,0.552,4.99,165608,138994,1038,0,25474,12,605126.8,1783925.4,0.060,0.853,0.064,0.024,117,11.98,3.17,0.02,0.80,0.03,0.61,0.01,0.25,11.92,3.03,0.00,0.00,0.002,0.026,103,0.831,0.004,0.986,0.000,0.010,504584,502102,2,0.898,0.101,0.002,121488,0.161,2.340,0.035,8.37,115595,0,148660.448,0.000,0.923,43191171,1.01,15.34,0.000,0.000,0.000,12.0,12.0,12.0,64.0,40891,0.156,0.00,0.0015,0.014,138,0.950,0.000,0.338,0.677,6.23,7.49,7.89,0.00,0.000,1.01,1.01,1.01,0.950,0.00055,2.87,252.0440,6989.21,44348.6,140227.0,88.764,70.4095,189.409,130.866,0.466,0.148,2.6,1.891,133.959,258,665.0,53.26,4.170,63.841,789.4,56.002,0.135,2.00,23.4090,79894.8,2.1522,0.3801,11.98,1.000,0.000
450000,3449,1.796,0.482,5.00,168038,142072,933,0,24997,8,603433.2,1805622.1,0.061,0.847,0.069,0.023,116,12.09,4.05,0.02,0.62,0.02,0.41,0.03,0.58,12.02,3.95,0.00,0.00,0.002,0.031,99,0.840,0.005,0.986,0.000,0.010,499161,496388,1,1.000,0.000,0.007,129485,0.164,1.700,0.033,8.45,114300,0,225702.766,0.000,0.917,43668750,1.00,15.53,0.002,0.000,0.000,12.0,12.0,12.0,64.0,41701,0.159,0.00,0.0015,0.016,145,0.949,0.000,0.329,0.668,6.26,7.58,7.81,0.00,0.001,1.00,1.01,1.01,0.949,0.00056,3.02,254.4800,5696.10,45127.7,140227.0,88.875,70.1047,193.393,128.270,0.481,0.152,1.8,1.923,133.512,325,820.0,28.84,4.125,63.503,667.1,55.910,0.135,2.00,23.2430,80165.1,2.1327,0.3181,12.09,1.000,0.000
460000,3401,1.834,0.520,5.01,167672,141253,918,0,25549,24,606364.8,1806865.2,0.064,0.850,0.065,0.022,117,12.08,3.72,0.05,1.11,0.03,0.54,0.03,0.64,11.96,3.50,0.00,0.00,0.002,0.027,120,0.817,0.007,0.986,0.000,0.007,501004,498079,1,0.891,0.109,0.005,121554,0.178,1.921,0.035,8.54,113699,0,75286.052,0.000,0.921,43595533,1.01,15.24,0.001,0.000,0.000,12.0,12.0,12.0,64.0,41068,0.157,0.00,0.0015,0.011,186,0.948,0.000,0.341,0.670,6.15,7.52,7.84,0.00,0.000,1.01,1.02,1.02,0.948,0.00057,3.01,254.8691,6392.85,45296.7,140227.0,88.570,70.3358,193.189,128.698,0.459,0.151,2.3,1.945,133.654,289,704.9,35.71,4.245,63.729,820.7,56.046,0.134,2.00,23.3329,79355.2,2.1600,0.3691,12.08,1.000,0.000
470000,3473,1.805,0.499,4.99,169285,142273,903,0,26037,3,608653.1,1803799.2,0.059,0.854,0.066,0.021,117,11.80,3.20,0.02,0.78,0.03,0.54,0.01,0.49,11.73,2.90,0.00,0.00,0.002,0.031,99,0.815,0.008,0.984,0.000,0.008,502665,500019,1,1.000,0.000,0.002,118116,0.181,2.076,0.032,8.51,110379,0,601266.417,0.000,0.927,43546076,1.00,15.54,0.001,0.000,0.000,12.0,12.0,12.0,64.0,40975,0.156,0.00,0.0015,0.014,154,0.947,0.000,0.353,0.668,6.12,7.53,7.74,0.00,0.000,1.00,1.00,1.00,0.947,0.00057,3.02,254.6787,6263.59,45511.4,140227.0,88.183,70.6950,192.977,128.829,0.471,0.153,2.1,1.964,134.016,209,528.3,55.14,4.214,64.124,800.5,56.354,0.135,2.00,22.8767,79450.9,2.1203,0.1429,11.80,1.000,0.000
480000,3471,1.809,0.504,4.95,172492,146212,882,0,25400,7,607812.9,1819545.8,0.061,0.846,0.070,0.023,122,12.02,3.42,0.03,0.79,0.05,0.65,0.03,1.04,11.91,3.20,0.00,0.00,0.003,0.033,96,0.819,0.010,0.980,0.000,0.010,495807,492914,1,0.879,0.121,0.003,123846,0.181,1.884,0.033,8.81,111435,0,259935.107,0.000,0.917,43983313,1.01,15.21,0.001,0.000,0.000,12.0,12.0,12.0,64.0,41729,0.159,0.00,0.0015,0.017,152,0.947,0.000,0.327,0.657,6.02,7.45,7.87,0.00,0.000,1.00,1.01,1.01,0.947,0.00058,3.20,256.7102,6217.65,46429.1,140227.0,88.093,70.6206,196.540,129.777,0.493,0.154,2.1,2.021,133.884,288,710.6,40.16,4.288,63.744,720.2,56.146,0.135,2.00,22.5935,78421.9,2.0824,0.0576,12.02,1.000,0.000
490000,3443,1.808,0.473,5.01,172486,146935,850,0,24729,4,611364.0,1827007.4,0.063,0.842,0.071,0.024,127,12.03,3.31,0.02,0.45,0.01,0.22,0.03,0.69,11.97,3.29,0.00,0.00,0.002,0.031,105,0.827,0.007,0.982,0.000,0.011,500458,497445,1,0.970,0.030,0.003,139102,0.178,1.800,0.031,8.82,116235,0,456751.844,0.000,0.923,43659955,1.01,15.26,0.001,0.000,0.000,12.0,12.0,12.0,64.0,41423,0.158,0.00,0.0015,0.014,155,0.947,0.000,0.329,0.660,6.16,7.53,7.84,0.00,0.000,1.00,1.01,1.00,0.947,0.00059,3.22,257.2152,5651.55,43164.6,140227.0,87.726,70.5430,196.938,128.133,0.469,0.145,1.9,2.024,133.722,262,661.4,40.32,4.285,64.077,802.8,56.422,0.137,1.99,23.8925,82262.0,2.1910,0.8544,12.03,1.000,0.000
500000,3413,1.775,0.512,4.99,167569,141913,947,0,24739,3,605180.9,1807256.5,0.067,0.842,0.067,0.023,129,11.92,3.35,0.02,0.78,0.03,0.48,0.02,0.66,11.85,3.16,0.00,0.00,0.002,0.029,88,0.836,0.003,0.987,0.000,0.010,502046,499386,1,0.883,0.117,0.002,121030,0.176,2.058,0.033,8.42,115954,0,602418.833,0.000,0.926,43076281,1.01,15.48,0.001,0.000,0.000,12.0,12.0,12.0,64.0,40688,0.155,0.00,0.0015,0.014,129,0.949,0.000,0.334,0.671,6.25,7.59,7.87,0.00,0.000,1.00,1.01,1.01,0.949,0.00056,3.00,254.7498,6238.97,44568.1,140227.0,88.668,70.4182,192.880,128.789,0.445,0.149,1.4,1.895,133.151,293,804.9,42.78,4.155,63.750,711.2,56.067,0.135,2.00,23.5564,80397.9,2.1611,0.0509,11.92,1.000,0.000
