step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std
290000,4726,1.470,0.620,19.67,419412,364919,0,37111,17344,1617907,776106.8,2143522.5,0.002,0.842,0.093,0.063,53,11.38,9.11,0.48,1.48,1.16,2.56,0.04,0.76,5.88,6.02,0.71,1.23,0.082,0.119,1458,0.096,0.025,0.947,0.001,0.026,565916,353393,6,0.511,0.070,0.006,218890,0.178,2.088,0.038,18.87,276557,141,1.325,0.394,0.744,29622454,1.22,19.45,0.001,0.600,0.275,4.0,10.6,16.9,166.0,35739,0.136,0.00,0.0028,0.074,930,0.601,0.000,0.684,0.284,2.56,4.80,2.73,0.71,0.278,1.69,1.07,1.18,0.634,0.00463,3.48,190.0868,6001.29,101680.0,140456.7,43.376,95.0511,244.764,304.964,0.978,0.297,21.2,21.900,157.093,308,684.3,33.33,11.621,98.121,3011.3,66.794,0.135,2.00,4.3535,20574.8,1.2315,0.7146,7.56,1.518,0.472
300000,4639,1.478,0.652,19.98,434923,376613,0,39356,19041,1705020,785502.2,2206155.8,0.003,0.844,0.088,0.066,51,11.51,9.36,0.51,1.56,1.21,2.56,0.03,0.63,5.74,6.09,0.71,1.23,0.084,0.119,1414,0.095,0.024,0.949,0.001,0.026,592032,372350,5,0.487,0.078,0.004,223849,0.178,2.169,0.040,18.86,287406,141,1.294,0.392,0.731,30301913,1.23,19.52,0.001,0.588,0.283,4.0,10.0,16.9,166.0,34760,0.133,0.00,0.0030,0.072,812,0.597,0.000,0.692,0.289,2.60,4.88,2.74,0.72,0.285,1.72,1.09,1.20,0.631,0.00489,3.63,194.5565,6293.15,101502.0,140456.7,42.478,95.0516,250.844,315.844,0.967,0.294,21.4,22.664,156.918,332,748.8,38.56,11.395,98.874,3157.8,68.098,0.135,2.00,4.3805,20321.3,1.2272,0.7106,7.49,1.541,0.472
310000,4965,1.441,0.655,20.22,422624,365504,0,38876,17918,1690650,779208.2,2152743.0,0.002,0.843,0.090,0.064,54,11.18,9.13,0.52,1.64,1.20,2.57,0.03,0.64,5.34,5.21,0.71,1.19,0.085,0.117,1445,0.107,0.025,0.951,0.002,0.022,571148,363857,6,0.474,0.010,0.004,188315,0.179,2.100,0.041,19.37,273602,139,1.273,0.384,0.763,29159413,1.24,19.71,0.000,0.586,0.291,4.0,10.0,15.8,174.0,35239,0.134,0.00,0.0029,0.089,882,0.591,0.000,0.681,0.285,2.55,4.96,2.63,0.72,0.294,1.73,1.09,1.20,0.626,0.00453,3.63,189.0157,6437.06,100714.0,140456.7,43.578,94.0424,245.038,305.617,0.981,0.291,23.0,22.512,156.892,345,784.1,33.58,11.999,97.264,3003.5,66.665,0.135,2.00,4.1736,20722.1,1.2192,0.6980,7.10,1.552,0.472
320000,4767,1.494,0.643,20.84,412221,357692,0,37692,17035,1636932,775638.2,2121912.0,0.003,0.843,0.092,0.063,54,11.58,9.59,0.50,1.63,1.20,2.53,0.04,0.68,5.71,6.06,0.68,1.20,0.089,0.120,1474,0.093,0.024,0.954,0.001,0.021,563635,361929,7,0.460,0.037,0.004,214705,0.184,2.036,0.039,18.93,272226,142,1.296,0.376,0.759,29118328,1.23,19.55,0.000,0.589,0.268,4.0,10.5,16.9,122.0,35515,0.135,0.00,0.0028,0.097,795,0.596,0.000,0.678,0.293,2.61,5.10,2.62,0.68,0.271,1.70,1.09,1.19,0.630,0.00459,3.50,187.8612,6439.24,100495.5,140456.7,43.157,95.3029,242.047,305.835,0.965,0.293,23.5,21.863,157.077,317,705.2,45.41,11.639,98.253,2899.1,66.605,0.135,2.00,4.4417,21173.6,1.2796,0.7083,7.45,1.568,0.469
330000,4634,1.453,0.644,18.81,413110,358452,0,37463,17328,1619500,776528.2,2133427.2,0.002,0.839,0.095,0.063,54,11.65,9.65,0.51,1.54,1.26,2.84,0.03,0.63,5.87,6.08,0.75,1.25,0.085,0.119,1450,0.105,0.027,0.951,0.002,0.020,565448,363890,5,0.515,0.081,0.003,210443,0.182,2.189,0.039,18.65,273060,142,1.317,0.383,0.738,29421421,1.23,19.33,0.002,0.590,0.297,4.0,11.6,16.9,178.0,35535,0.136,0.00,0.0029,0.085,943,0.603,0.000,0.679,0.293,2.63,4.89,2.81,0.76,0.302,1.73,1.08,1.20,0.636,0.00465,3.40,189.4793,6150.48,102202.7,140456.7,42.808,96.2720,242.620,304.798,0.977,0.299,21.5,21.528,157.228,287,666.0,34.48,11.515,98.975,3255.9,66.863,0.135,2.00,4.2878,19869.8,1.1763,0.7132,7.67,1.508,0.471
340000,4661,1.464,0.664,19.34,420975,365199,0,38206,17543,1750494,779143.9,2159394.2,0.003,0.840,0.096,0.061,54,11.24,8.89,0.48,1.32,1.24,2.61,0.02,0.52,5.62,5.73,0.73,1.24,0.088,0.119,1464,0.112,0.024,0.949,0.002,0.025,570819,349263,7,0.514,0.057,0.003,212766,0.179,2.230,0.040,19.63,274866,138,1.234,0.384,0.745,28274938,1.23,19.62,0.000,0.601,0.288,3.2,10.0,16.0,132.0,34315,0.131,0.00,0.0030,0.098,836,0.581,0.000,0.681,0.287,2.55,4.80,2.71,0.74,0.291,1.72,1.08,1.19,0.617,0.00488,3.66,187.7429,6464.25,102131.3,140456.7,42.453,94.9876,244.445,304.120,0.975,0.294,22.7,22.728,156.965,342,779.0,38.63,12.443,98.090,3123.5,66.455,0.135,2.00,4.1970,19562.0,1.1749,0.6809,7.36,1.514,0.473
350000,4756,1.433,0.642,19.23,422828,365470,0,38889,18374,1682647,781514.8,2151337.2,0.003,0.842,0.091,0.063,54,11.29,9.31,0.53,1.55,1.20,2.62,0.02,0.50,5.58,5.65,0.73,1.23,0.084,0.119,1401,0.102,0.021,0.954,0.002,0.024,579205,364934,6,0.517,0.096,0.004,218666,0.179,2.128,0.039,18.76,276188,143,1.279,0.373,0.759,28904578,1.25,19.68,0.000,0.601,0.295,3.2,10.5,16.0,165.0,34870,0.133,0.00,0.0029,0.081,856,0.590,0.000,0.685,0.294,2.58,4.82,2.71,0.75,0.299,1.75,1.09,1.21,0.625,0.00468,3.42,189.1650,6279.56,102295.6,140456.7,42.505,95.6709,243.546,314.452,0.982,0.298,22.1,22.262,157.224,353,789.5,35.34,11.591,99.153,2996.4,67.330,0.134,2.00,4.1492,19733.6,1.1827,0.7015,7.33,1.514,0.471
360000,4819,1.461,0.656,19.60,424320,367459,0,38612,18186,1739817,778763.0,2160051.2,0.003,0.841,0.091,0.065,55,11.71,9.32,0.51,1.42,1.29,2.91,0.01,0.10,5.84,6.18,0.73,1.25,0.089,0.122,1583,0.101,0.025,0.951,0.002,0.022,572603,367250,5,0.502,0.044,0.004,214168,0.177,2.101,0.039,19.54,272642,139,1.242,0.380,0.769,28220606,1.24,19.38,0.001,0.593,0.285,4.0,11.6,17.0,127.0,36863,0.141,0.00,0.0028,0.099,879,0.578,0.000,0.685,0.283,2.59,4.92,2.71,0.74,0.288,1.76,1.10,1.20,0.614,0.00475,3.68,187.6705,6442.22,101522.0,140456.7,43.207,93.9785,244.613,308.621,0.977,0.292,23.4,22.901,156.894,308,696.7,41.68,12.166,97.418,3113.3,66.383,0.135,2.00,4.1509,20003.1,1.1484,0.6847,7.65,1.525,0.474
370000,4757,1.473,0.600,19.31,419641,364112,0,37843,17748,1700002,784332.3,2170092.0,0.003,0.842,0.090,0.065,54,11.50,8.99,0.50,1.48,1.17,2.65,0.03,0.56,5.93,5.92,0.68,1.20,0.083,0.119,1473,0.107,0.030,0.946,0.002,0.022,579422,370361,3,0.514,0.018,0.005,233226,0.180,2.069,0.035,18.62,272706,142,1.277,0.380,0.751,28956957,1.22,19.41,0.001,0.571,0.269,4.0,10.7,16.9,136.0,36264,0.138,0.00,0.0028,0.082,832,0.589,0.000,0.688,0.299,2.58,4.91,2.69,0.69,0.272,1.71,1.08,1.19,0.624,0.00475,3.45,190.7140,5797.30,101103.4,140456.7,42.273,95.4738,245.581,318.069,0.960,0.296,21.1,22.597,157.179,284,576.3,36.19,11.371,99.491,2973.1,67.816,0.135,2.00,4.4970,21392.4,1.2236,0.6978,7.62,1.514,0.473
380000,4701,1.449,0.675,18.94,415780,359079,0,38799,17958,1652566,773236.2,2119314.2,0.002,0.839,0.094,0.065,55,11.22,9.15,0.52,1.53,1.26,2.85,0.01,0.27,5.61,5.70,0.73,1.23,0.087,0.124,1326,0.124,0.024,0.952,0.002,0.022,562904,363307,2,0.534,0.106,0.004,238755,0.172,2.234,0.042,18.73,267656,139,1.282,0.388,0.761,27956174,1.24,19.72,0.000,0.587,0.289,3.4,10.5,15.8,136.0,34784,0.133,0.00,0.0029,0.080,807,0.585,0.000,0.677,0.286,2.55,4.69,2.70,0.74,0.294,1.76,1.09,1.20,0.620,0.00471,3.40,186.1942,6657.49,102070.3,140456.7,43.293,95.1194,240.055,309.440,0.988,0.297,21.9,22.121,157.285,336,702.8,42.15,11.652,98.409,3226.8,66.228,0.135,2.00,4.1339,19433.6,1.1493,0.6960,7.40,1.495,0.471
390000,4664,1.479,0.620,19.17,419134,362529,0,38447,18195,1694413,781440.6,2141562.0,0.002,0.839,0.093,0.065,54,11.93,10.48,0.47,1.56,1.38,3.33,0.04,0.76,6.06,6.09,0.64,1.20,0.091,0.126,1520,0.102,0.028,0.949,0.002,0.021,571845,364400,3,0.519,0.139,0.004,231046,0.178,2.184,0.038,18.80,273177,144,1.264,0.374,0.760,28396576,1.21,19.20,0.001,0.585,0.248,4.0,11.6,16.9,180.0,37054,0.141,0.00,0.0028,0.089,803,0.587,0.000,0.679,0.291,2.65,4.87,2.88,0.65,0.252,1.66,1.08,1.18,0.622,0.00478,3.39,188.2873,5833.02,102847.5,140456.7,42.587,95.6540,242.401,309.503,0.979,0.297,22.6,22.285,157.288,322,722.3,38.57,11.671,99.065,3169.7,67.110,0.135,2.00,4.1641,19421.3,1.1209,0.6891,7.94,1.511,0.472
400000,4641,1.462,0.647,19.66,406440,352036,0,37317,17110,1630416,774071.1,2095427.2,0.002,0.838,0.097,0.063,49,11.55,9.54,0.53,1.66,1.31,2.76,0.04,0.63,5.60,5.75,0.71,1.26,0.092,0.124,1490,0.086,0.022,0.956,0.002,0.020,554349,348424,5,0.501,0.118,0.006,225713,0.172,2.135,0.038,18.93,264457,143,1.285,0.373,0.753,27860804,1.23,19.47,0.000,0.605,0.277,4.0,10.0,16.9,152.0,34694,0.132,0.00,0.0030,0.087,919,0.587,0.000,0.677,0.292,2.60,4.92,2.74,0.72,0.282,1.71,1.10,1.19,0.621,0.00470,3.40,185.3658,6250.63,102115.9,140456.7,42.920,95.6170,238.687,302.213,0.984,0.299,22.5,21.830,157.217,345,775.2,45.63,11.881,98.594,3071.1,66.325,0.135,2.00,4.2798,19862.4,1.1971,0.6980,7.48,1.527,0.473
410000,5062,1.458,0.634,19.61,414617,357556,0,38458,18182,1654169,782552.2,2140109.5,0.004,0.833,0.097,0.066,38,11.23,9.11,0.50,1.52,1.25,2.60,0.03,0.80,5.52,5.74,0.72,1.24,0.090,0.125,1618,0.105,0.029,0.948,0.003,0.020,573200,364251,5,0.506,0.041,0.004,210041,0.187,1.948,0.039,18.66,271145,143,1.294,0.373,0.745,28643958,1.23,19.58,0.001,0.598,0.286,3.2,10.0,16.0,136.0,36967,0.141,0.00,0.0028,0.077,816,0.595,0.000,0.686,0.301,2.54,4.77,2.71,0.73,0.289,1.71,1.08,1.19,0.629,0.00434,3.35,189.0936,6545.34,100724.7,140456.7,42.899,95.4963,242.067,311.204,0.977,0.294,21.7,21.958,157.388,332,708.5,34.25,11.648,98.932,2647.1,67.511,0.135,2.00,4.1095,20802.5,1.1786,0.7048,7.30,1.524,0.471
420000,4846,1.481,0.632,18.90,409357,355657,0,36560,17356,1638543,778320.4,2108997.2,0.003,0.836,0.097,0.064,39,11.63,10.60,0.53,1.70,1.32,3.05,0.03,0.72,5.77,5.96,0.71,1.22,0.086,0.121,1517,0.109,0.026,0.949,0.001,0.023,557467,354152,3,0.522,0.197,0.006,248335,0.167,2.067,0.038,18.51,265444,145,1.287,0.371,0.749,27978132,1.24,19.46,0.001,0.588,0.282,3.2,10.6,16.0,176.0,37060,0.141,0.00,0.0028,0.080,773,0.588,0.000,0.680,0.290,2.59,4.77,2.78,0.72,0.284,1.74,1.09,1.20,0.622,0.00455,3.37,186.0972,6265.59,101165.8,140456.7,42.193,96.2844,239.745,313.619,0.981,0.295,24.3,22.035,157.249,360,827.9,34.92,11.406,99.761,2774.6,66.890,0.135,2.00,4.2515,20602.9,1.1895,0.6984,7.65,1.507,0.472
430000,4710,1.471,0.663,19.35,414332,360387,0,36953,17128,1699153,782735.8,2137688.2,0.002,0.844,0.093,0.061,39,11.74,9.67,0.55,1.52,1.35,2.93,0.04,0.68,5.61,5.86,0.80,1.28,0.089,0.119,1406,0.107,0.024,0.951,0.001,0.023,561321,347527,6,0.501,0.039,0.008,220575,0.177,2.230,0.038,19.43,268415,145,1.258,0.366,0.758,28755602,1.25,19.39,0.001,0.603,0.315,4.0,11.6,17.9,132.0,35569,0.136,0.00,0.0030,0.075,902,0.590,0.000,0.683,0.286,2.63,4.97,2.70,0.80,0.318,1.82,1.09,1.21,0.625,0.00480,3.58,187.4715,6342.79,101811.5,140456.7,42.802,94.9106,243.484,303.146,0.982,0.298,24.3,22.616,156.948,308,702.1,42.36,12.144,98.037,3349.2,66.688,0.135,2.00,4.1876,19723.7,1.1735,0.6905,7.55,1.528,0.472
440000,4774,1.473,0.617,18.56,413817,358782,0,37066,17905,1650242,777405.4,2123766.0,0.002,0.838,0.095,0.065,39,11.63,9.75,0.53,1.61,1.23,2.83,0.03,0.60,5.85,5.94,0.70,1.22,0.083,0.120,1420,0.108,0.027,0.947,0.003,0.023,566892,361951,3,0.529,0.149,0.004,264267,0.169,2.026,0.036,18.52,268046,145,1.287,0.377,0.742,28012741,1.24,19.39,0.001,0.592,0.277,4.0,10.6,16.9,172.0,36446,0.139,0.00,0.0028,0.079,787,0.584,0.000,0.686,0.294,2.61,4.80,2.78,0.71,0.279,1.74,1.10,1.20,0.619,0.00465,3.47,186.4923,6151.95,102136.6,140456.7,42.701,95.4967,240.110,308.539,0.982,0.298,21.9,22.202,157.041,335,715.6,38.26,11.232,99.145,2764.4,66.886,0.134,2.00,4.1994,20048.1,1.1577,0.6999,7.63,1.501,0.471
450000,4560,1.458,0.674,19.79,416022,361655,0,36520,18061,1660058,778003.2,2143442.5,0.003,0.838,0.094,0.065,38,11.85,9.84,0.55,1.61,1.35,2.77,0.02,0.43,5.74,6.19,0.80,1.28,0.093,0.124,1526,0.105,0.026,0.948,0.002,0.023,567607,358438,2,0.490,0.279,0.003,211009,0.182,2.263,0.040,18.72,276533,145,1.291,0.370,0.762,28300916,1.25,19.32,0.000,0.602,0.312,4.0,11.6,16.9,168.0,34905,0.133,0.00,0.0030,0.086,878,0.585,0.000,0.679,0.292,2.61,5.10,2.63,0.81,0.317,1.79,1.09,1.21,0.620,0.00490,3.42,188.6433,6356.10,102601.0,140456.7,43.430,94.6927,242.515,309.778,0.988,0.299,22.9,22.345,157.299,398,890.7,40.12,11.593,98.267,3323.4,66.865,0.134,2.00,4.1809,19064.7,1.1653,0.6979,7.65,1.536,0.474
460000,4731,1.454,0.649,18.78,425001,368930,0,37721,18179,1759679,788430.1,2181151.2,0.003,0.843,0.091,0.063,39,11.67,9.37,0.52,1.40,1.21,2.85,0.03,0.62,5.97,6.28,0.73,1.24,0.085,0.122,1498,0.097,0.025,0.947,0.002,0.026,579180,349900,3,0.520,0.243,0.004,243491,0.178,2.192,0.038,19.32,277558,143,1.240,0.368,0.746,28596412,1.24,19.36,0.000,0.580,0.285,3.4,11.6,18.0,128.0,36541,0.139,0.00,0.0028,0.086,886,0.580,0.000,0.679,0.290,2.63,4.87,2.80,0.73,0.288,1.77,1.09,1.20,0.616,0.00488,3.55,190.2697,6288.11,102513.1,140456.7,41.755,95.4433,246.773,310.211,0.986,0.299,21.9,23.084,157.206,335,762.7,40.12,12.296,99.219,3126.0,67.609,0.135,2.00,4.0811,19307.5,1.1446,0.6819,7.72,1.509,0.472
470000,4638,1.446,0.654,18.75,424306,370427,0,35369,18603,1700640,781245.5,2165593.0,0.002,0.842,0.093,0.063,40,11.84,9.41,0.53,1.47,1.28,2.81,0.06,1.02,5.98,5.94,0.79,1.31,0.087,0.122,1473,0.095,0.028,0.945,0.001,0.025,573865,350409,4,0.522,0.212,0.006,229233,0.175,2.260,0.039,18.91,275596,144,1.273,0.371,0.757,29251630,1.24,19.23,0.001,0.587,0.307,4.0,11.6,18.0,166.0,36382,0.139,0.00,0.0028,0.092,844,0.593,0.000,0.682,0.285,2.63,4.85,2.80,0.80,0.309,1.76,1.08,1.20,0.629,0.00482,3.53,191.3696,6139.13,102576.6,140456.7,42.665,95.2756,246.430,306.204,0.966,0.299,23.2,22.378,157.068,280,659.8,37.36,11.765,98.738,3479.1,67.260,0.135,2.00,4.1693,19337.3,1.1156,0.6883,7.84,1.507,0.472
480000,4844,1.455,0.661,19.12,426368,371157,0,35863,19142,1650514,780753.1,2138514.2,0.002,0.845,0.091,0.063,55,11.54,9.32,0.55,1.45,1.22,2.37,0.02,0.48,5.70,6.22,0.78,1.27,0.088,0.120,1478,0.096,0.030,0.945,0.001,0.024,571916,355880,7,0.508,0.173,0.004,254497,0.167,2.253,0.038,18.46,271319,144,1.296,0.384,0.754,29239649,1.25,19.56,0.001,0.597,0.308,3.3,10.6,16.9,122.0,36309,0.139,0.00,0.0028,0.088,887,0.594,0.000,0.679,0.279,2.57,4.94,2.64,0.79,0.313,1.81,1.08,1.20,0.628,0.00457,3.36,189.2826,6480.54,102161.6,140456.7,42.061,96.2587,243.831,312.195,0.985,0.298,24.5,22.122,157.302,309,657.4,41.15,11.299,99.962,3230.6,67.454,0.135,2.00,3.9782,19270.5,1.1537,0.7007,7.50,1.520,0.472
490000,4966,1.458,0.678,20.04,444679,386269,0,38748,19540,1759973,786568.7,2200752.2,0.002,0.854,0.083,0.061,54,11.10,8.67,0.54,1.53,1.13,2.04,0.02,0.55,5.40,5.65,0.69,1.21,0.088,0.120,1475,0.093,0.022,0.951,0.001,0.026,592014,363056,4,0.477,0.329,0.005,237457,0.173,2.259,0.040,19.23,285126,139,1.250,0.390,0.769,30236941,1.24,19.78,0.000,0.593,0.276,3.2,10.0,16.0,120.0,35185,0.134,0.00,0.0029,0.084,935,0.588,0.000,0.680,0.272,2.56,5.00,2.57,0.70,0.281,1.74,1.10,1.21,0.624,0.00466,3.61,192.1502,6729.32,100232.5,140456.7,42.270,94.6302,251.030,315.919,0.986,0.294,21.7,23.137,157.075,320,694.0,53.39,12.010,98.734,3233.6,67.819,0.135,2.00,4.1776,20746.0,1.2280,0.6923,7.09,1.549,0.472
500000,4862,1.467,0.646,19.65,452176,394614,0,38335,19331,1787389,788092.2,2221936.8,0.002,0.857,0.082,0.059,51,11.69,9.29,0.58,1.62,1.24,2.62,0.04,0.66,5.69,6.22,0.76,1.27,0.090,0.125,1558,0.094,0.027,0.948,0.002,0.024,595142,358393,4,0.494,0.257,0.005,228474,0.164,2.084,0.039,19.39,288184,140,1.243,0.389,0.757,30715015,1.27,19.49,0.000,0.603,0.300,4.0,10.6,17.9,128.0,36687,0.140,0.00,0.0028,0.086,934,0.589,0.000,0.680,0.263,2.58,4.89,2.70,0.77,0.304,1.82,1.13,1.23,0.625,0.00481,3.68,193.0156,6241.50,101955.9,140456.7,42.168,94.7930,253.540,315.160,0.982,0.297,24.2,23.372,156.974,352,792.2,39.89,12.090,98.607,3071.5,67.851,0.135,2.00,4.0351,19618.6,1.1460,0.6888,7.55,1.534,0.472
