step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std
290000,2210,2.226,0.645,6.13,214563,195874,12,16524,2449,2030530,805666.3,1800634.5,0.034,0.785,0.086,0.095,111,25.56,17.64,2.94,4.36,3.90,6.83,0.36,2.21,13.42,8.73,0.50,0.90,0.089,0.158,883,0.112,0.024,0.948,0.000,0.027,338484,272412,2,0.532,0.146,0.080,2206511,0.149,2.245,0.043,18.99,88721,115,0.887,0.409,0.696,14751910,1.94,11.87,0.021,0.400,0.250,8.3,17.7,50.9,103.0,45570,0.174,0.00,0.0027,0.052,281,0.682,0.001,0.782,0.399,3.91,3.75,6.38,0.52,0.252,1.75,1.33,2.74,0.708,0.00868,3.07,172.6346,6473.65,105476.1,140277.1,53.990,87.7150,187.991,252.577,0.959,0.336,17.8,19.186,152.598,490,1329.3,71.38,11.484,87.794,2225.5,64.585,0.135,2.00,8.2170,18159.6,0.7847,0.3815,20.62,1.120,0.090
300000,2222,2.216,0.590,6.01,217316,195625,3,19723,1953,2170988,800089.8,1734271.4,0.025,0.799,0.082,0.094,109,24.76,16.15,2.98,4.35,3.89,6.65,0.51,2.70,13.18,8.56,0.53,0.91,0.098,0.168,936,0.113,0.025,0.948,0.000,0.027,325912,263669,2,0.664,0.000,0.150,1993258,0.150,2.164,0.039,19.72,89278,111,0.799,0.406,0.682,14038919,1.96,11.82,0.014,0.446,0.262,8.2,18.7,49.0,87.5,45706,0.174,0.00,0.0027,0.059,347,0.659,0.001,0.769,0.371,3.94,3.74,6.40,0.56,0.265,1.78,1.34,2.75,0.688,0.00899,2.91,161.0546,5808.21,106248.9,140277.1,52.609,88.4142,182.661,262.303,0.895,0.341,18.9,19.986,153.898,363,885.1,57.02,12.926,88.604,2382.7,63.007,0.135,2.00,8.2442,18318.6,0.8233,0.3700,20.57,1.102,0.113
310000,2624,1.764,0.701,5.98,300551,264179,2,28874,7094,2852504,775263.1,1866539.9,0.022,0.869,0.061,0.049,104,17.95,11.10,2.86,3.38,4.15,4.77,0.45,2.83,9.25,8.19,1.03,1.03,0.208,0.200,1150,0.208,0.032,0.942,0.000,0.025,436860,382196,2,0.847,0.024,0.087,2099135,0.127,2.211,0.046,20.60,109017,101,0.654,0.426,0.697,16717636,2.22,14.51,0.011,0.553,0.524,5.8,18.0,26.2,86.2,43861,0.167,0.00,0.0032,0.087,483,0.619,0.001,0.758,0.338,3.35,4.27,4.57,1.05,0.525,2.31,1.24,2.80,0.662,0.00792,2.83,154.6507,5675.21,113017.6,140277.1,50.317,90.5992,188.702,277.564,0.963,0.356,23.0,20.770,155.042,623,1936.9,52.46,13.981,90.093,3335.3,60.175,0.135,2.00,3.8789,10178.3,0.5194,0.3523,16.72,0.935,0.109
320000,2659,1.812,0.692,5.78,326431,282066,0,35738,8592,3327501,762116.4,1885516.8,0.021,0.900,0.053,0.026,103,18.77,11.63,2.56,3.09,5.06,4.76,0.31,2.72,9.59,8.78,0.96,1.02,0.258,0.197,1215,0.171,0.026,0.944,0.000,0.030,453460,378404,2,0.914,0.003,0.040,1787609,0.114,2.019,0.048,21.24,117062,96,0.567,0.420,0.740,16708296,2.11,14.04,0.014,0.622,0.486,7.0,18.4,27.8,86.5,46585,0.178,0.00,0.0030,0.086,420,0.593,0.001,0.724,0.304,3.49,4.14,5.00,0.97,0.487,2.18,1.21,2.68,0.645,0.00822,2.86,143.6806,5603.64,113788.6,140277.1,49.766,89.4417,187.252,286.579,0.963,0.356,24.6,21.847,155.452,678,2135.7,42.85,15.158,89.974,3076.6,57.949,0.135,1.99,3.4994,9305.0,0.4427,0.3295,17.52,0.945,0.096
330000,2676,1.783,0.709,5.78,336075,290291,0,37355,8412,3796350,758505.8,1983437.5,0.019,0.899,0.064,0.018,103,17.90,10.19,2.45,3.06,4.75,4.46,0.24,2.14,9.31,7.97,0.91,1.01,0.247,0.198,1217,0.187,0.025,0.947,0.000,0.028,469968,361560,1,0.906,0.094,0.024,906728,0.123,2.135,0.049,20.81,112524,98,0.522,0.407,0.716,16598758,2.07,14.27,0.004,0.600,0.466,6.0,18.1,26.5,92.4,44817,0.171,0.00,0.0030,0.074,439,0.583,0.001,0.762,0.306,3.45,4.08,4.94,0.92,0.466,2.15,1.21,2.59,0.641,0.00846,2.40,143.1913,5562.08,113802.3,140277.1,50.652,88.1437,190.122,314.388,0.974,0.355,23.2,22.650,157.278,757,2497.7,42.85,15.882,89.987,3044.8,58.000,0.134,2.00,3.4035,9107.8,0.4458,0.3133,16.75,0.945,0.097
340000,2563,1.775,0.723,5.77,334828,288179,0,38116,8646,3854821,758274.6,1987208.4,0.018,0.905,0.063,0.014,102,18.27,10.32,2.60,3.28,4.97,4.46,0.25,2.28,9.17,7.95,0.97,1.03,0.262,0.201,1153,0.201,0.034,0.939,0.000,0.026,467854,364294,2,0.902,0.002,0.024,687527,0.114,2.281,0.048,20.72,111965,97,0.516,0.415,0.723,16728521,2.12,14.15,0.007,0.592,0.487,7.0,18.4,26.1,82.6,43532,0.166,0.00,0.0032,0.073,440,0.586,0.001,0.777,0.305,3.46,4.11,4.99,0.98,0.488,2.21,1.21,2.65,0.644,0.00884,2.27,142.7838,5798.62,114045.7,140277.1,50.911,88.0248,189.878,319.392,0.974,0.359,23.5,22.654,157.710,641,1972.6,38.04,16.485,89.935,3563.6,57.930,0.135,2.00,3.4643,8879.1,0.4520,0.3104,16.98,0.946,0.088
350000,2387,1.821,0.719,5.84,332862,288792,0,36044,8202,3745146,756230.1,1940513.0,0.021,0.908,0.056,0.015,101,19.93,12.23,2.75,3.27,5.31,5.42,0.26,2.30,9.71,8.57,0.97,1.04,0.250,0.203,1206,0.190,0.027,0.938,0.000,0.034,458371,341683,3,0.884,0.000,0.026,683499,0.122,2.239,0.050,20.85,106219,97,0.518,0.412,0.721,16898793,2.15,13.58,0.012,0.607,0.493,7.0,19.3,34.2,107.8,43013,0.164,0.00,0.0033,0.072,426,0.593,0.001,0.761,0.294,3.57,4.26,5.11,0.98,0.494,2.22,1.20,2.79,0.649,0.00935,2.25,140.6059,5670.27,114200.8,140277.1,50.169,89.1100,188.421,323.218,0.965,0.358,22.1,22.325,157.765,677,2226.6,38.27,16.568,90.573,3363.0,57.728,0.135,2.00,3.7621,8980.1,0.4429,0.3129,18.02,0.968,0.113
360000,2386,1.820,0.733,5.77,332577,289144,0,35395,8039,3813101,755052.1,1954062.1,0.019,0.926,0.041,0.015,102,18.64,11.25,2.66,3.16,4.87,4.77,0.30,2.47,9.44,8.49,0.96,1.00,0.242,0.194,1089,0.199,0.023,0.950,0.000,0.027,451986,343136,2,0.917,0.000,0.036,824402,0.112,2.202,0.051,20.95,108734,95,0.512,0.414,0.731,17106314,2.16,14.18,0.009,0.601,0.495,6.6,18.4,28.3,94.9,41202,0.157,0.00,0.0034,0.089,394,0.590,0.001,0.722,0.285,3.47,4.12,4.94,0.97,0.497,2.23,1.22,2.77,0.647,0.00963,2.43,139.6494,5865.51,114383.0,140277.1,49.561,88.8829,189.457,314.336,0.979,0.358,23.3,22.986,157.356,703,2212.7,37.21,16.407,90.905,3441.8,57.416,0.135,2.00,3.6145,8624.3,0.4637,0.3107,17.27,0.947,0.100
370000,2516,1.848,0.741,5.61,325714,281568,0,36298,7718,3749315,753242.4,1925091.0,0.021,0.923,0.041,0.016,101,19.49,12.04,2.38,3.65,5.44,5.00,0.42,3.07,9.69,7.99,0.82,1.00,0.264,0.193,1241,0.156,0.025,0.941,0.001,0.033,450056,347674,1,0.954,0.046,0.030,894617,0.106,2.137,0.055,20.63,109465,95,0.513,0.421,0.715,16632999,2.02,13.80,0.006,0.618,0.420,7.0,18.7,34.2,113.2,45098,0.172,0.00,0.0031,0.087,422,0.589,0.001,0.730,0.296,3.54,4.08,5.22,0.84,0.421,2.07,1.20,2.54,0.646,0.00908,2.22,138.5886,5391.24,113681.2,140277.1,49.979,88.7200,186.198,324.481,0.988,0.356,23.7,22.849,157.744,783,3081.0,40.57,16.535,91.005,3237.8,57.577,0.135,2.00,3.4978,8800.5,0.4396,0.3099,17.92,0.965,0.104
380000,2392,1.815,0.747,5.68,313743,271889,0,34590,7388,3668099,743062.7,1870153.4,0.021,0.925,0.041,0.013,99,18.84,10.83,2.49,3.29,5.23,4.54,0.36,2.62,9.46,7.74,0.93,1.02,0.269,0.196,1080,0.184,0.030,0.940,0.000,0.030,436687,339750,1,0.924,0.076,0.033,723425,0.105,2.249,0.054,20.20,105370,94,0.510,0.414,0.705,16331558,2.06,13.90,0.003,0.618,0.473,7.0,18.4,27.1,114.9,41981,0.160,0.00,0.0033,0.094,484,0.597,0.001,0.739,0.300,3.49,4.13,5.07,0.95,0.476,2.16,1.18,2.57,0.654,0.00926,1.96,135.4350,5534.08,114432.4,140277.1,51.639,88.1547,181.144,332.612,0.984,0.357,22.7,22.159,158.327,744,2775.1,38.87,16.995,90.035,3476.0,56.627,0.134,2.00,3.4843,8334.5,0.4262,0.3078,17.55,0.948,0.100
390000,2407,1.896,0.684,5.64,304073,264926,0,32448,6684,3658080,745875.9,1843890.0,0.023,0.924,0.036,0.018,100,20.98,14.72,2.72,3.69,5.41,5.31,0.41,3.24,10.44,9.20,0.98,1.08,0.253,0.194,1111,0.181,0.022,0.947,0.000,0.031,413137,306228,1,1.000,0.000,0.026,750502,0.105,2.108,0.046,20.88,100598,96,0.504,0.402,0.722,15532526,2.13,13.51,0.018,0.594,0.479,6.9,20.1,36.3,119.9,45688,0.174,0.00,0.0030,0.084,417,0.585,0.001,0.702,0.287,3.68,4.21,5.21,1.00,0.480,2.19,1.23,2.68,0.643,0.00954,2.10,132.9239,5690.92,113974.8,140277.1,50.627,88.0926,180.670,335.579,0.976,0.360,24.2,22.973,158.045,619,1839.7,45.06,17.571,90.232,3149.0,56.050,0.135,2.00,3.9463,9498.6,0.4555,0.3046,18.98,0.964,0.111
400000,2563,1.808,0.749,5.70,338152,295195,0,35243,7558,3948518,755345.6,1984405.5,0.023,0.921,0.036,0.020,98,18.44,10.73,2.46,3.15,5.02,4.51,0.46,3.20,9.32,8.42,0.92,1.00,0.265,0.205,1162,0.167,0.027,0.937,0.000,0.036,457686,349150,1,0.990,0.010,0.042,860469,0.111,2.130,0.056,21.24,113088,93,0.503,0.421,0.722,17240580,2.09,14.00,0.009,0.611,0.471,6.7,18.2,27.8,116.2,44244,0.169,0.00,0.0032,0.076,401,0.592,0.001,0.712,0.282,3.46,4.01,5.14,0.94,0.472,2.13,1.23,2.65,0.651,0.00900,2.28,141.2629,5514.86,113815.0,140277.1,49.514,88.9678,191.919,327.825,0.987,0.357,21.7,23.065,157.921,810,2911.3,33.16,17.422,90.804,3389.3,57.354,0.135,2.00,3.3503,8586.9,0.4342,0.3041,17.26,0.946,0.092
410000,2472,1.822,0.707,5.58,330824,288876,0,34881,7158,3854153,752735.1,1952895.5,0.024,0.920,0.037,0.019,99,18.97,10.73,2.42,3.12,5.15,4.75,0.43,3.19,9.93,8.63,0.91,1.00,0.261,0.199,1097,0.188,0.028,0.946,0.000,0.026,453791,337905,1,0.936,0.064,0.033,917640,0.105,2.190,0.050,20.29,111051,96,0.507,0.410,0.712,16935447,2.05,13.89,0.008,0.604,0.465,7.0,19.2,28.5,86.9,44311,0.169,0.00,0.0031,0.076,454,0.592,0.001,0.723,0.291,3.56,4.09,5.15,0.92,0.466,2.11,1.19,2.57,0.649,0.00917,2.20,139.9998,5478.61,114264.9,140277.1,49.614,89.3966,188.737,332.137,0.974,0.358,23.3,22.673,157.960,684,2239.9,44.12,16.458,91.734,3408.6,57.732,0.135,2.00,3.6253,8961.7,0.4511,0.3057,17.93,0.943,0.079
420000,2301,1.892,0.747,5.66,331003,288139,0,35388,7647,3848036,756967.9,1964882.6,0.023,0.914,0.042,0.021,100,20.17,12.38,2.50,3.23,5.37,4.93,0.50,3.47,9.99,9.04,0.86,0.98,0.258,0.194,1184,0.155,0.029,0.941,0.000,0.030,453146,345232,1,0.935,0.065,0.037,782374,0.109,2.147,0.055,20.83,109457,96,0.511,0.414,0.707,16987435,2.06,13.63,0.013,0.598,0.447,7.0,19.2,36.2,94.4,42260,0.161,0.00,0.0033,0.087,358,0.595,0.001,0.740,0.291,3.64,4.15,5.20,0.87,0.452,2.12,1.19,2.60,0.652,0.00988,2.32,140.7154,5428.57,113793.7,140277.1,49.815,88.9160,189.781,319.227,0.973,0.358,21.5,22.737,157.681,844,2989.4,30.29,16.483,90.875,3341.7,57.716,0.135,2.00,3.8881,8946.6,0.4689,0.3089,18.37,0.972,0.125
430000,2857,1.786,0.690,5.61,330596,287984,0,35018,7038,3859891,754506.6,1935475.8,0.024,0.922,0.034,0.021,99,18.04,9.91,2.52,3.04,4.89,4.33,0.35,2.81,9.13,8.11,0.95,1.00,0.261,0.204,1207,0.184,0.028,0.939,0.000,0.033,446189,329107,1,1.000,0.000,0.028,798656,0.101,2.006,0.047,21.12,106303,94,0.501,0.416,0.737,16743028,2.10,14.25,0.007,0.607,0.488,7.0,17.8,26.5,83.7,48232,0.184,0.00,0.0029,0.078,549,0.588,0.001,0.724,0.280,3.39,3.97,5.02,0.96,0.489,2.15,1.20,2.70,0.646,0.00806,2.25,137.6907,5738.18,112922.2,140277.1,49.776,88.7116,188.300,328.355,0.965,0.356,24.6,23.020,157.859,582,1994.9,30.56,17.387,90.694,3072.6,57.041,0.135,2.00,3.4607,9887.2,0.4541,0.3058,16.88,0.944,0.089
440000,2126,1.939,0.721,5.55,312258,271887,0,34714,6388,3738457,753245.9,1890907.1,0.023,0.913,0.038,0.025,102,20.80,13.40,2.56,3.64,5.34,5.41,0.52,3.57,10.76,9.79,0.90,1.05,0.250,0.202,1017,0.166,0.030,0.935,0.000,0.036,424215,320655,1,1.000,0.000,0.036,739728,0.112,2.253,0.053,21.18,99976,93,0.506,0.415,0.677,15734197,2.05,13.28,0.017,0.571,0.446,7.1,19.6,35.6,85.8,40776,0.156,0.00,0.0033,0.079,357,0.585,0.001,0.713,0.287,3.68,4.14,5.37,0.91,0.448,2.10,1.21,2.60,0.642,0.01084,2.37,136.4485,5533.41,114708.5,140277.1,49.936,88.6581,184.433,318.810,0.978,0.359,21.4,23.057,157.465,699,2228.9,36.36,16.984,90.360,3567.4,56.550,0.135,2.00,4.1020,8720.9,0.4501,0.3049,19.18,0.961,0.091
450000,1707,2.310,0.689,5.34,268431,230307,0,32797,5746,3337076,752698.1,1740481.0,0.023,0.896,0.043,0.038,105,29.05,21.60,3.81,5.00,6.68,7.96,0.39,2.83,14.51,12.29,1.17,1.22,0.209,0.187,873,0.150,0.024,0.942,0.000,0.034,370534,291414,1,1.000,0.000,0.031,746121,0.110,2.363,0.046,21.06,90957,92,0.522,0.423,0.698,13293050,2.31,10.94,0.084,0.553,0.526,8.0,21.4,68.3,132.8,43358,0.165,0.00,0.0030,0.058,436,0.571,0.001,0.695,0.304,4.34,4.82,5.85,1.20,0.527,2.39,1.23,3.08,0.628,0.01362,2.42,130.6965,5361.97,115610.1,140277.1,49.345,88.9073,173.584,306.624,0.962,0.363,25.8,23.253,156.942,487,1450.0,37.79,16.609,91.011,3970.8,56.175,0.135,2.00,4.9299,8415.4,0.4284,0.3072,25.40,0.986,0.098
460000,1865,2.144,0.701,5.47,238093,202434,0,30232,5269,2924921,740899.9,1589400.1,0.021,0.877,0.050,0.053,113,24.80,18.15,3.21,3.93,6.08,8.15,0.27,2.21,12.57,10.43,1.06,1.22,0.193,0.211,988,0.107,0.027,0.947,0.000,0.026,331972,265138,1,1.000,0.000,0.024,591784,0.117,2.222,0.051,21.25,84969,93,0.543,0.436,0.678,11714568,2.15,12.04,0.030,0.547,0.469,6.5,21.0,57.0,110.1,41264,0.157,0.00,0.0032,0.074,290,0.567,0.001,0.697,0.317,4.01,4.55,5.53,1.08,0.469,2.16,1.19,2.89,0.621,0.01192,2.31,125.8653,5458.97,114745.7,140277.1,50.516,88.6985,162.834,295.652,0.961,0.360,22.6,22.229,156.967,646,2259.4,39.31,16.755,89.766,3268.3,54.888,0.134,2.00,4.8797,9100.7,0.4933,0.3114,22.13,0.969,0.096
470000,2276,1.870,0.682,5.93,239971,205371,0,28438,5751,2816597,734950.2,1574633.6,0.020,0.881,0.052,0.047,120,19.36,13.39,2.84,3.27,4.21,5.22,0.26,2.19,10.47,9.47,0.97,1.02,0.193,0.196,1097,0.181,0.028,0.944,0.000,0.029,338453,278671,1,0.819,0.181,0.022,511366,0.115,2.213,0.046,20.29,88993,93,0.559,0.441,0.684,12158066,2.20,13.91,0.014,0.544,0.511,6.2,17.9,29.8,102.8,40485,0.154,0.00,0.0031,0.075,369,0.582,0.001,0.692,0.323,3.49,4.43,4.75,0.99,0.511,2.32,1.24,2.75,0.634,0.00937,2.33,126.9792,5592.01,114479.2,140277.1,50.764,89.3852,161.684,290.231,0.938,0.360,19.1,21.331,156.793,581,1761.7,43.63,15.460,90.452,3301.4,55.213,0.136,2.00,4.1572,9461.7,0.5066,0.3172,17.79,0.938,0.086
480000,2450,1.788,0.732,5.78,326700,279051,0,38359,9116,3407932,751977.4,1883522.6,0.019,0.891,0.058,0.032,116,18.01,11.80,2.71,3.33,4.52,4.75,0.28,2.18,9.15,8.67,0.99,1.03,0.233,0.200,1149,0.178,0.029,0.935,0.000,0.036,454275,377975,1,1.000,0.000,0.022,668974,0.106,2.186,0.051,20.69,119166,94,0.553,0.421,0.704,16331024,2.19,14.65,0.011,0.571,0.503,5.6,16.9,27.6,98.1,40810,0.156,0.00,0.0034,0.084,448,0.594,0.001,0.730,0.304,3.35,4.30,4.47,0.99,0.503,2.25,1.23,2.80,0.648,0.00872,2.53,141.7780,5838.61,113995.2,140277.1,50.250,89.6535,184.725,298.239,0.973,0.358,20.7,21.357,156.696,693,2248.0,36.45,15.347,90.365,3389.7,57.494,0.135,2.00,3.6774,9009.6,0.4894,0.3253,16.66,0.940,0.079
490000,2525,1.774,0.691,5.89,337534,288379,0,39528,9552,3421862,758062.3,1901997.0,0.019,0.891,0.060,0.031,118,17.60,10.58,2.50,3.11,4.19,4.28,0.26,2.25,9.52,8.40,0.91,0.99,0.222,0.189,1118,0.187,0.028,0.947,0.000,0.026,468468,377452,1,0.887,0.113,0.025,565054,0.106,2.176,0.048,20.80,118265,92,0.556,0.430,0.718,16795085,2.08,14.70,0.007,0.558,0.480,6.0,16.1,26.6,78.4,41607,0.159,0.00,0.0032,0.082,382,0.592,0.001,0.755,0.302,3.33,4.34,4.41,0.93,0.482,2.16,1.20,2.59,0.645,0.00841,2.29,142.9352,5640.57,113144.8,140277.1,50.817,89.4207,186.855,302.848,0.956,0.355,19.3,21.230,157.448,633,2063.8,53.05,15.908,89.932,3117.4,57.877,0.135,2.00,4.1278,10422.7,0.5353,0.3288,16.48,0.938,0.075
500000,2804,1.732,0.706,5.87,340762,291988,0,39453,9042,3578090,758269.7,1941444.5,0.021,0.896,0.056,0.027,115,17.82,10.86,2.61,3.36,4.43,4.41,0.31,2.72,9.37,8.61,0.94,0.99,0.235,0.193,1208,0.184,0.032,0.940,0.000,0.028,470927,366574,1,0.899,0.101,0.020,550339,0.116,2.061,0.051,20.96,115175,91,0.543,0.433,0.728,17082648,2.14,14.55,0.007,0.588,0.493,6.0,16.9,27.8,124.6,46892,0.179,0.00,0.0029,0.087,466,0.596,0.001,0.747,0.299,3.36,4.33,4.51,0.96,0.493,2.22,1.21,2.71,0.651,0.00771,2.31,144.0312,5397.59,112934.8,140277.1,50.359,89.5267,189.288,316.871,0.977,0.356,24.0,21.622,157.450,686,2507.3,30.11,16.333,90.214,3179.9,57.962,0.134,2.00,3.5291,9895.7,0.4801,0.3219,16.72,0.934,0.076
