step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std
290000,3680,1.766,0.511,4.86,158701,138508,1136,0,19075,7,563961.9,1901883.6,0.525,0.377,0.061,0.037,121,11.61,2.86,0.01,0.54,0.01,0.29,0.04,0.67,11.55,2.83,0.00,0.00,0.001,0.031,114,0.833,0.003,0.988,0.000,0.009,482473,478731,2,0.906,0.000,0.007,184366,0.192,2.065,0.034,7.24,81879,0,271697.661,0.000,0.928,20372164,1.00,16.16,0.000,0.000,0.000,10.0,12.0,12.0,64.0,42712,0.163,0.00,0.0013,0.015,80,0.920,0.000,0.242,0.676,6.68,7.69,7.49,0.00,0.000,1.00,1.00,1.00,0.920,0.00033,1.76,262.9381,6000.10,33712.1,139737.2,95.734,65.1484,203.763,129.363,0.440,0.107,1.3,1.230,146.749,365,1067.4,44.10,4.124,59.113,766.9,52.828,0.135,2.00,24.5374,90297.7,2.2655,1.1086,11.61,1.000,0.000
300000,3734,1.744,0.448,4.87,157221,136982,1134,0,19051,18,561373.9,1901183.2,0.535,0.362,0.064,0.039,119,11.78,2.58,0.01,0.12,0.01,0.21,0.06,0.84,11.71,2.50,0.00,0.00,0.001,0.021,131,0.851,0.003,0.988,0.000,0.009,482962,479454,2,0.917,0.000,0.025,485732,0.134,1.740,0.031,6.70,82289,0,105621.292,0.000,0.936,19646635,1.00,15.91,0.000,0.000,0.000,11.0,12.0,12.0,64.0,44004,0.168,0.00,0.0013,0.010,130,0.925,0.000,0.222,0.679,6.81,7.76,7.62,0.00,0.000,1.00,1.00,1.00,0.925,0.00030,1.67,262.3212,5153.59,32053.8,139737.2,96.223,64.6661,203.234,129.661,0.414,0.103,1.3,1.118,144.496,358,1020.0,42.23,3.781,59.254,581.3,53.054,0.135,2.00,24.8946,92956.4,2.2747,0.0582,11.78,1.000,0.000
310000,3629,1.762,0.465,4.89,155929,136395,1163,0,18476,65,564908.3,1908383.2,0.539,0.359,0.063,0.039,119,11.65,2.67,0.01,0.20,0.02,0.36,0.10,0.91,11.52,2.58,0.00,0.00,0.001,0.029,131,0.839,0.003,0.988,0.000,0.008,485638,482228,1,0.918,0.082,0.041,1080823,0.122,1.859,0.031,6.84,85837,0,29359.742,0.000,0.937,19376005,1.00,16.04,0.001,0.000,0.000,11.0,12.0,12.0,64.0,42280,0.161,0.00,0.0014,0.013,82,0.923,0.000,0.222,0.683,6.77,7.75,7.55,0.00,0.000,1.00,1.00,1.00,0.923,0.00032,1.84,263.8426,5522.86,33295.5,139737.2,95.503,65.4415,203.869,131.052,0.426,0.106,1.3,1.176,139.046,306,822.9,50.85,3.753,59.658,673.3,53.298,0.135,2.00,25.2352,91578.4,2.3209,0.0218,11.65,1.000,0.000
320000,3663,1.832,0.527,4.89,156166,136198,1113,0,18821,46,562106.2,1910986.8,0.543,0.359,0.060,0.039,120,11.78,3.09,0.00,0.11,0.04,0.66,0.04,0.65,11.70,2.84,0.00,0.00,0.002,0.029,99,0.876,0.003,0.988,0.000,0.010,484967,481843,1,0.953,0.047,0.015,1192416,0.119,2.034,0.038,6.55,88430,0,41543.190,0.000,0.941,19515168,1.00,16.02,0.001,0.000,0.000,12.0,12.0,12.0,64.0,43166,0.165,0.00,0.0013,0.010,65,0.929,0.000,0.231,0.682,6.98,7.82,7.73,0.00,0.000,1.00,1.00,1.00,0.929,0.00030,1.80,263.8315,6069.93,31687.1,139737.2,95.806,64.9540,204.094,131.056,0.410,0.101,0.9,1.115,138.911,413,1256.9,45.82,3.574,59.681,683.4,53.346,0.135,2.00,25.0733,91843.5,2.2949,0.6879,11.78,1.000,0.000
330000,3686,1.769,0.443,4.77,154707,133915,1149,0,19620,14,548644.6,1906811.4,0.564,0.344,0.054,0.037,121,11.63,2.70,0.02,0.89,0.05,1.04,0.04,0.70,11.52,2.46,0.00,0.05,0.003,0.042,106,0.862,0.002,0.991,0.000,0.007,478167,475958,2,0.949,0.000,0.012,355683,0.154,1.681,0.031,5.73,83900,0,136200.812,0.000,0.947,19017150,1.01,16.11,0.000,0.000,0.000,11.0,12.0,12.0,64.0,42883,0.164,0.00,0.0013,0.013,55,0.943,0.000,0.188,0.679,6.85,7.80,7.75,0.00,0.000,1.01,1.01,1.01,0.943,0.00023,1.56,262.0740,4970.60,31720.0,139737.2,97.950,63.4653,203.239,127.200,0.396,0.101,0.9,0.866,137.940,359,1000.2,36.15,3.244,58.594,688.2,52.499,0.135,2.00,25.3349,93384.6,2.3269,0.1144,11.63,1.000,0.000
340000,3769,1.803,0.454,4.77,157621,136232,1142,0,20164,13,555874.6,1935026.8,0.559,0.349,0.054,0.038,122,11.75,2.54,0.01,0.27,0.01,0.30,0.02,0.39,11.72,2.47,0.00,0.00,0.002,0.035,99,0.885,0.002,0.992,0.000,0.006,485679,483184,1,1.000,0.000,0.005,398925,0.150,1.714,0.031,5.96,82510,0,148848.212,0.000,0.949,19470731,1.00,15.98,0.000,0.000,0.000,12.0,12.0,12.0,64.0,44301,0.169,0.00,0.0013,0.010,50,0.939,0.000,0.200,0.679,6.97,7.79,7.77,0.00,0.000,1.00,1.00,1.00,0.939,0.00025,1.69,266.1190,5442.59,31459.7,139737.2,96.871,64.3098,206.239,128.951,0.412,0.100,1.0,0.944,138.124,361,900.0,36.06,3.271,59.320,495.3,53.210,0.135,2.00,24.7152,93151.7,2.2663,0.0227,11.75,1.000,0.000
350000,3632,1.761,0.486,4.77,156118,134535,1160,0,20560,18,558490.8,1920408.8,0.563,0.341,0.056,0.039,121,11.75,2.24,0.00,0.07,0.01,0.18,0.04,0.89,11.70,2.15,0.00,0.00,0.000,0.010,96,0.860,0.002,0.991,0.000,0.007,485931,483168,2,0.938,0.000,0.008,310876,0.162,1.937,0.032,6.45,86080,0,106689.375,0.000,0.944,18552435,1.00,15.89,0.000,0.000,0.000,12.0,12.0,12.0,55.0,42685,0.163,0.00,0.0013,0.010,86,0.929,0.000,0.203,0.682,6.91,7.78,7.71,0.00,0.000,1.00,1.00,1.00,0.929,0.00029,1.85,264.3282,5637.88,30346.8,139737.2,96.493,64.3335,204.110,129.740,0.398,0.096,0.9,1.056,136.600,424,1123.7,58.65,3.479,59.050,578.9,52.996,0.135,2.00,25.9293,94175.1,2.3560,0.1389,11.75,1.000,0.000
360000,3624,1.774,0.473,4.81,155549,133441,1214,0,20902,19,556151.1,1915627.9,0.569,0.328,0.061,0.041,122,11.80,2.46,0.01,0.17,0.02,0.53,0.09,0.94,11.68,2.32,0.00,0.00,0.001,0.032,106,0.852,0.003,0.989,0.000,0.008,488207,485675,1,0.942,0.058,0.018,492748,0.145,1.874,0.032,5.99,87409,0,100822.520,0.000,0.941,17839503,1.00,15.87,0.000,0.000,0.000,12.0,12.0,12.0,55.0,42754,0.163,0.00,0.0013,0.006,57,0.933,0.000,0.225,0.684,7.00,7.79,7.72,0.00,0.000,1.00,1.00,1.00,0.933,0.00027,1.80,263.7501,5562.39,30703.7,139737.2,96.717,64.3916,203.026,131.891,0.398,0.097,0.9,0.966,134.556,333,921.0,38.21,3.234,59.332,624.1,53.142,0.135,2.00,25.9392,94003.6,2.3579,0.2473,11.80,1.000,0.000
370000,3643,1.782,0.517,4.88,152828,130847,1227,0,20735,10,547977.8,1915178.5,0.608,0.296,0.060,0.036,122,11.80,2.89,0.02,0.44,0.01,0.20,0.05,0.77,11.72,2.79,0.00,0.00,0.001,0.025,105,0.867,0.003,0.990,0.000,0.007,482592,479921,2,0.941,0.000,0.011,388352,0.150,2.011,0.034,6.09,86278,0,191517.850,0.000,0.943,15957904,1.00,15.92,0.000,0.000,0.000,12.0,12.0,12.0,64.0,42973,0.164,0.00,0.0013,0.012,49,0.926,0.000,0.216,0.686,7.01,7.83,7.71,0.00,0.000,1.01,1.01,1.00,0.926,0.00026,1.64,262.4179,6066.63,30011.5,139737.2,97.926,63.2785,202.147,129.613,0.398,0.095,0.9,0.929,138.089,388,1105.9,43.17,3.387,58.186,612.0,52.099,0.135,2.00,25.7737,93893.7,2.3452,0.0756,11.80,1.000,0.000
380000,3610,1.747,0.456,4.96,151779,129253,1256,0,21303,21,545454.9,1918360.6,0.627,0.280,0.057,0.036,123,11.87,2.91,0.02,0.63,0.04,1.20,0.05,0.72,11.76,2.52,0.00,0.00,0.002,0.032,96,0.877,0.002,0.988,0.000,0.010,480007,477604,1,0.998,0.002,0.014,355340,0.140,1.849,0.030,6.14,85126,0,91350.506,0.000,0.948,15005481,1.00,15.87,0.001,0.000,0.000,12.0,12.0,12.0,64.0,42840,0.163,0.00,0.0013,0.008,65,0.923,0.000,0.192,0.687,7.16,7.84,7.78,0.00,0.000,1.00,1.00,1.00,0.923,0.00026,1.73,262.2797,5196.01,29082.4,139737.2,98.284,62.7958,202.424,127.749,0.389,0.091,0.9,0.939,137.354,425,1163.3,42.78,3.359,57.691,459.2,51.736,0.135,2.00,26.5976,96017.3,2.4122,0.1781,11.87,1.000,0.000
390000,3607,1.775,0.443,4.95,149852,127029,1335,0,21491,17,541175.2,1916187.4,0.645,0.258,0.060,0.037,124,11.87,2.77,0.03,0.72,0.02,0.49,0.07,0.69,11.76,2.39,0.00,0.00,0.001,0.023,104,0.868,0.003,0.991,0.000,0.006,483491,480949,2,0.943,0.000,0.018,396244,0.140,1.798,0.030,5.94,84949,0,112716.904,0.000,0.948,13593666,1.01,15.83,0.000,0.000,0.000,12.0,12.0,12.0,60.0,42804,0.163,0.00,0.0013,0.011,67,0.918,0.000,0.188,0.693,7.13,7.85,7.73,0.00,0.000,1.00,1.01,1.01,0.918,0.00025,1.70,261.6412,4994.75,30063.2,139737.2,98.928,62.4076,200.632,127.427,0.374,0.097,0.9,0.903,135.561,404,1047.2,43.37,3.213,57.278,508.3,51.388,0.135,2.00,26.3809,95155.8,2.3904,0.0000,11.87,1.000,0.000
400000,3601,1.784,0.493,4.89,144939,122281,1353,0,21311,3,527996.3,1904274.5,0.683,0.223,0.061,0.033,124,11.70,2.13,0.00,0.00,0.01,0.20,0.05,0.57,11.64,2.07,0.00,0.00,0.001,0.019,74,0.906,0.001,0.994,0.000,0.006,474866,472901,1,1.000,0.000,0.017,558353,0.128,2.171,0.032,5.24,75598,0,634758.167,0.000,0.955,11666779,1.00,16.12,0.000,0.000,0.000,12.0,12.0,12.0,33.0,42149,0.161,0.00,0.0013,0.006,48,0.927,0.000,0.154,0.697,7.30,7.87,7.82,0.00,0.000,1.00,1.00,1.00,0.927,0.00021,1.44,258.5749,5708.29,27782.7,139737.2,100.902,60.5306,198.516,123.715,0.368,0.089,0.9,0.741,135.930,361,1078.7,51.25,2.861,56.264,580.9,50.514,0.134,2.00,26.8281,96608.1,2.4403,0.2407,11.70,1.000,0.000
410000,3548,1.781,0.480,4.97,143435,120342,1391,0,21755,12,521803.2,1906431.6,0.717,0.187,0.062,0.034,126,11.95,2.82,0.01,0.22,0.03,1.01,0.06,0.60,11.84,2.57,0.00,0.00,0.001,0.026,96,0.912,0.001,0.993,0.000,0.006,469188,467410,1,0.959,0.041,0.022,686579,0.123,1.959,0.032,5.41,73327,0,158869.302,0.000,0.956,9519072,1.00,15.94,0.001,0.000,0.000,12.0,12.0,12.0,64.0,42381,0.162,0.00,0.0012,0.007,50,0.906,0.000,0.156,0.697,7.38,7.84,7.80,0.00,0.000,1.00,1.00,1.00,0.906,0.00023,1.42,257.9530,5226.03,26917.4,139737.2,101.869,59.6296,198.485,122.953,0.369,0.086,0.8,0.833,136.988,451,1301.3,42.90,2.951,55.144,572.4,49.623,0.135,2.00,27.5609,97786.0,2.4827,0.4479,11.95,1.000,0.000
420000,3491,1.795,0.508,5.08,139992,116472,1444,0,22133,13,511600.1,1900538.8,0.730,0.174,0.063,0.032,125,11.87,2.32,0.01,0.31,0.00,0.05,0.04,0.32,11.82,2.29,0.00,0.00,0.000,0.004,94,0.910,0.003,0.990,0.000,0.007,469466,467656,2,0.949,0.000,0.019,672864,0.119,2.090,0.032,5.24,73280,0,146195.288,0.000,0.951,8753544,1.00,15.94,0.001,0.000,0.000,12.0,12.0,12.0,64.0,41435,0.158,0.00,0.0012,0.009,46,0.905,0.000,0.154,0.704,7.38,7.83,7.74,0.00,0.000,1.00,1.00,1.00,0.905,0.00021,1.39,256.2498,5902.66,26867.8,139737.2,103.201,58.5027,196.045,120.159,0.352,0.087,0.8,0.745,137.913,417,1164.7,40.93,2.899,54.012,530.3,48.705,0.136,2.00,27.9146,97449.9,2.5154,0.0117,11.87,1.000,0.000
430000,3576,1.821,0.506,5.07,137876,113939,1440,0,22412,1,497670.1,1901701.5,0.759,0.150,0.064,0.027,125,11.79,2.52,0.03,0.58,0.01,0.27,0.02,0.42,11.73,2.46,0.00,0.00,0.001,0.031,80,0.909,0.003,0.988,0.000,0.009,464930,463492,2,0.947,0.007,0.006,397281,0.125,2.012,0.032,4.30,74838,0,1901701.500,0.000,0.953,7780337,1.01,16.04,0.001,0.000,0.000,12.0,12.0,12.0,64.0,42148,0.161,0.00,0.0012,0.005,42,0.919,0.000,0.135,0.705,7.39,7.84,7.70,0.00,0.001,1.00,1.01,1.01,0.919,0.00014,1.13,255.1673,5400.76,25992.2,139737.2,105.002,57.1394,195.400,122.051,0.356,0.084,0.7,0.486,140.540,545,1546.0,51.81,2.408,53.411,523.2,48.286,0.135,2.00,27.4321,98097.1,2.4815,0.0000,11.79,1.000,0.000
440000,3541,1.809,0.502,5.09,140813,116164,1493,0,23191,23,505891.5,1910843.9,0.770,0.134,0.064,0.032,125,11.81,2.50,0.02,0.39,0.01,0.16,0.04,0.62,11.74,2.43,0.00,0.00,0.001,0.022,81,0.921,0.001,0.992,0.000,0.007,465537,463939,2,0.960,0.000,0.012,229143,0.135,1.990,0.034,5.24,78189,0,83080.168,0.000,0.957,6493770,1.01,16.06,0.001,0.000,0.000,12.0,12.0,12.0,64.0,41824,0.160,0.00,0.0012,0.008,38,0.872,0.000,0.163,0.700,7.45,7.86,7.76,0.00,0.001,1.00,1.01,1.00,0.872,0.00019,1.32,257.1278,5577.21,26338.4,139737.2,103.941,57.9222,197.446,117.983,0.346,0.085,0.7,0.688,140.933,467,1359.3,42.35,2.959,53.334,517.1,48.129,0.134,2.00,27.6581,97937.4,2.4989,0.2871,11.81,1.000,0.000
450000,3542,1.803,0.469,5.05,139350,113787,1503,0,24059,18,495939.7,1896895.2,0.790,0.112,0.065,0.032,125,11.77,2.38,0.00,0.18,0.03,0.71,0.00,0.10,11.73,2.21,0.00,0.00,0.002,0.038,78,0.909,0.001,0.989,0.000,0.010,459292,457612,2,0.942,0.000,0.002,131118,0.138,1.823,0.033,4.94,73526,0,105383.069,0.000,0.951,5328459,1.00,16.03,0.000,0.000,0.000,12.0,12.0,12.0,64.0,41679,0.159,0.00,0.0012,0.007,51,0.851,0.000,0.155,0.699,7.41,7.82,7.63,0.00,0.000,1.00,1.00,1.00,0.851,0.00018,1.25,254.1409,4988.50,25923.2,139737.2,105.255,56.6519,195.206,118.899,0.341,0.086,0.8,0.643,142.449,502,1526.6,38.37,2.713,52.399,457.2,47.391,0.134,2.00,27.9235,98905.1,2.5227,0.1623,11.77,1.000,0.000
460000,3479,1.743,0.439,5.03,139501,113449,1531,0,24584,36,489857.0,1907899.1,0.807,0.095,0.065,0.033,128,11.89,2.41,0.01,0.58,0.03,0.64,0.02,0.37,11.84,2.15,0.00,0.00,0.001,0.033,64,0.934,0.001,0.994,0.000,0.005,455696,453980,2,0.973,0.021,0.009,365801,0.119,1.840,0.028,4.76,69693,0,52997.198,0.000,0.965,4337304,1.00,16.03,0.000,0.000,0.000,12.0,12.0,12.0,56.0,41377,0.158,0.00,0.0012,0.003,36,0.829,0.000,0.153,0.696,7.59,7.90,7.83,0.00,0.000,1.00,1.00,1.00,0.829,0.00018,1.26,254.9203,4245.30,25017.2,139737.2,105.970,55.8974,196.681,116.282,0.323,0.082,0.5,0.621,140.312,564,1704.1,42.00,2.591,51.850,442.9,47.004,0.134,2.00,28.9249,100629.6,2.5994,0.0176,11.89,1.000,0.000
470000,3586,1.796,0.428,5.00,137481,110747,1535,0,25092,4,480447.8,1912933.0,0.823,0.085,0.062,0.030,129,11.90,2.20,0.00,0.00,0.01,0.45,0.02,0.47,11.88,2.08,0.00,0.00,0.001,0.026,56,0.935,0.001,0.994,0.000,0.004,456207,455063,2,0.973,0.000,0.002,113418,0.160,1.544,0.029,3.82,67089,0,478233.250,0.000,0.961,4046907,1.00,15.99,0.000,0.000,0.000,12.0,12.0,12.0,64.0,42686,0.163,0.00,0.0011,0.003,23,0.873,0.000,0.122,0.700,7.59,7.88,7.84,0.00,0.000,1.00,1.00,1.00,0.873,0.00012,1.04,254.7634,4453.41,25413.0,139737.2,107.305,55.1080,195.789,117.874,0.338,0.083,0.3,0.430,139.997,460,1369.6,40.09,2.134,51.680,413.7,46.886,0.135,2.00,27.8894,100011.3,2.5121,0.3091,11.90,1.000,0.000
480000,3548,1.789,0.472,4.98,139822,112465,1496,0,25899,60,481426.6,1929200.2,0.827,0.084,0.059,0.030,128,12.12,2.92,0.00,0.03,0.01,0.57,0.01,0.15,12.10,2.85,0.00,0.00,0.000,0.013,55,0.946,0.001,0.994,0.000,0.005,453371,452315,1,0.981,0.019,0.004,106795,0.173,1.969,0.031,3.99,67912,0,32153.338,0.000,0.972,4102985,1.00,15.93,0.000,0.000,0.000,12.0,12.0,12.0,64.0,42996,0.164,0.00,0.0011,0.003,20,0.886,0.000,0.124,0.693,7.70,7.92,7.93,0.00,0.000,1.00,1.00,1.00,0.886,0.00014,1.21,256.7871,4893.96,24711.7,139737.2,107.056,54.9941,198.546,119.184,0.328,0.079,0.6,0.510,138.620,513,1600.5,44.45,2.136,51.584,452.4,46.924,0.134,2.00,28.2086,100083.9,2.5324,0.3331,12.12,1.000,0.000
490000,3467,1.842,0.599,5.06,133180,105717,1553,0,25991,1,459123.9,1911440.8,0.849,0.066,0.060,0.025,129,11.94,2.90,0.02,0.57,0.01,0.16,0.02,1.02,11.90,2.59,0.00,0.00,0.001,0.027,55,0.950,0.000,0.993,0.000,0.007,449240,448848,1,1.000,0.000,0.001,84188,0.197,2.155,0.038,2.38,65572,0,1911440.750,0.000,0.971,3575178,1.00,16.08,0.001,0.000,0.000,12.0,12.0,12.0,64.0,41412,0.158,0.00,0.0011,0.002,6,0.960,0.000,0.074,0.704,7.70,7.96,7.92,0.00,0.000,1.00,1.00,1.00,0.960,0.00004,0.77,252.8810,5791.36,24982.2,139737.2,109.907,53.0454,194.129,117.213,0.322,0.079,0.1,0.149,136.821,770,2297.6,45.04,1.313,50.782,500.2,46.266,0.134,2.00,28.1894,97732.5,2.5380,0.1678,11.94,1.000,0.000
500000,3449,1.788,0.587,5.05,130264,102889,1493,0,25900,0,452025.8,1888476.4,0.852,0.064,0.060,0.024,130,11.92,1.91,0.00,0.09,0.02,0.67,0.01,0.30,11.89,1.69,0.00,0.00,0.001,0.031,44,0.962,0.000,0.994,0.000,0.005,447116,446896,1,1.000,0.000,0.001,35580,0.234,2.014,0.035,2.00,66724,0,1888476.375,0.000,0.976,3466328,1.00,16.07,0.000,0.000,0.000,12.0,12.0,12.0,56.0,41116,0.157,0.00,0.0011,0.003,0,0.983,0.000,0.062,0.709,7.77,7.97,7.94,0.00,0.000,1.00,1.00,1.00,0.983,0.00001,0.65,249.1502,4992.37,24795.1,139737.2,110.902,52.2246,190.614,116.391,0.327,0.077,0.1,0.049,139.651,853,2574.2,45.16,1.183,50.295,535.2,45.791,0.134,2.00,28.5117,98336.7,2.5538,0.0000,11.92,1.000,0.000
