step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std
290000,3255,1.794,0.526,3.37,107781,97304,1446,0,8886,25,451180.1,1816271.5,0.492,0.091,0.209,0.207,118,12.04,2.50,0.02,0.43,0.05,1.39,0.01,0.32,11.97,2.02,0.00,0.00,0.001,0.027,44,0.955,0.000,0.996,0.000,0.004,441006,440915,1,1.000,0.000,0.002,42003,0.295,1.816,0.034,2.96,48861,0,72650.860,0.000,0.979,4303395,1.01,15.96,0.001,0.000,0.000,12.0,12.0,12.0,64.0,39193,0.150,0.00,0.0012,0.001,64,0.937,0.000,0.018,0.756,7.75,7.93,7.93,0.00,0.000,1.01,1.01,1.01,0.937,0.00011,0.95,239.6130,4173.90,29160.3,140221.0,110.878,51.5674,181.676,116.292,0.304,0.099,0.3,0.355,140.745,1135,3130.4,38.74,1.607,49.058,439.5,44.542,0.135,2.00,29.4354,95812.2,2.6278,1.1833,12.04,1.000,0.000
300000,3247,1.785,0.493,3.41,110991,100975,1432,0,8592,34,467307.0,1858041.0,0.455,0.107,0.215,0.222,122,11.94,1.52,0.00,0.22,0.00,0.00,0.03,0.71,11.91,1.48,0.00,0.00,0.000,0.000,44,0.959,0.001,0.994,0.000,0.005,452681,452576,1,1.000,0.000,0.002,275383,0.102,1.847,0.027,3.49,49100,0,54648.265,0.000,0.975,4992715,1.00,16.01,0.000,0.000,0.000,12.0,12.0,12.0,32.0,38784,0.148,0.00,0.0012,0.002,63,0.928,0.000,0.024,0.756,7.68,7.93,7.96,0.00,0.000,1.00,1.00,1.00,0.928,0.00014,1.53,245.9749,4744.32,28987.9,140221.0,108.587,53.2544,186.240,118.626,0.300,0.098,0.1,0.448,124.264,800,1803.3,42.76,1.703,50.228,421.0,45.640,0.134,2.00,29.7448,96581.3,2.6529,0.4660,11.94,1.000,0.000
310000,3267,1.783,0.485,3.79,112427,102335,1464,0,8608,40,470305.8,1869534.1,0.398,0.199,0.206,0.198,125,12.02,2.03,0.04,0.83,0.00,0.13,0.02,0.57,11.95,1.88,0.00,0.00,0.001,0.021,56,0.939,0.001,0.991,0.000,0.008,467645,467487,1,1.000,0.000,0.002,67599,0.279,2.018,0.027,3.17,54710,0,46738.353,0.000,0.966,9632462,1.01,15.90,0.000,0.000,0.000,12.0,12.0,12.0,51.0,39258,0.150,0.00,0.0012,0.005,95,0.952,0.000,0.030,0.760,7.59,7.94,7.95,0.00,0.000,1.01,1.01,1.01,0.952,0.00014,2.19,247.6482,5417.53,31114.9,140221.0,107.494,53.9235,185.505,118.330,0.324,0.106,0.7,0.445,116.684,473,989.9,43.79,1.308,50.990,529.4,46.271,0.135,2.00,28.9389,94543.5,2.5832,0.7413,12.02,1.000,0.000
320000,3302,1.789,0.487,4.01,116270,106482,1340,0,8413,12,492895.0,1844129.9,0.333,0.287,0.195,0.185,125,11.90,2.26,0.02,0.49,0.01,0.55,0.04,0.98,11.83,1.89,0.00,0.00,0.001,0.022,63,0.921,0.002,0.989,0.000,0.009,475989,475867,1,1.000,0.000,0.004,101489,0.269,1.896,0.029,4.01,59602,0,153677.490,0.000,0.957,13894332,1.01,16.00,0.000,0.000,0.000,12.0,12.0,12.0,64.0,39301,0.150,0.00,0.0013,0.005,120,0.956,0.000,0.044,0.757,7.44,7.90,7.93,0.00,0.000,1.01,1.00,1.01,0.956,0.00017,2.79,246.7828,5344.96,32347.9,140221.0,103.968,56.6400,184.015,119.189,0.335,0.110,0.6,0.564,114.194,482,1115.8,44.99,1.631,53.075,555.6,47.826,0.135,2.00,28.2245,93197.3,2.5377,0.0630,11.90,1.000,0.000
330000,3311,1.801,0.440,4.21,119995,110374,1373,0,8239,6,506744.4,1839676.6,0.315,0.310,0.181,0.194,125,11.91,2.07,0.03,1.07,0.01,0.33,0.01,0.16,11.87,1.87,0.00,0.00,0.001,0.015,71,0.926,0.002,0.988,0.000,0.011,479571,479371,1,1.000,0.000,0.002,105751,0.244,1.638,0.026,4.42,61875,0,306612.771,0.000,0.959,14820579,1.01,15.96,0.000,0.000,0.000,12.0,12.0,12.0,64.0,39434,0.150,0.00,0.0013,0.005,99,0.953,0.000,0.041,0.751,7.44,7.91,7.94,0.00,0.000,1.01,1.01,1.01,0.953,0.00019,3.28,247.7641,4679.82,33398.4,140221.0,101.658,58.3828,185.152,121.639,0.339,0.113,0.5,0.627,113.337,454,1002.5,39.48,1.772,54.482,586.9,48.850,0.135,2.00,28.0454,92858.4,2.5184,1.0651,11.91,1.000,0.000
340000,3330,1.809,0.499,4.26,123599,114338,1351,0,7891,8,511247.7,1862842.6,0.310,0.303,0.176,0.211,124,11.97,2.25,0.01,0.32,0.01,0.23,0.02,0.56,11.93,2.16,0.00,0.00,0.001,0.030,83,0.901,0.001,0.990,0.000,0.008,477583,477223,1,1.000,0.000,0.002,131887,0.235,2.086,0.029,4.63,64918,0,232855.328,0.000,0.957,14700556,1.00,15.83,0.000,0.000,0.000,12.0,12.0,12.0,52.0,39873,0.152,0.00,0.0013,0.005,99,0.948,0.000,0.048,0.743,7.48,7.91,7.92,0.00,0.000,1.00,1.00,1.00,0.948,0.00021,3.80,251.0185,5620.32,32260.6,140221.0,100.607,58.6186,189.385,124.070,0.344,0.109,0.8,0.701,111.238,470,1146.6,42.54,1.722,54.800,481.9,49.202,0.135,2.00,27.9181,92967.1,2.5048,0.5888,11.97,1.000,0.000
350000,3317,1.824,0.455,4.35,122423,113319,1364,0,7753,7,511423.1,1863191.9,0.299,0.302,0.170,0.229,123,11.91,2.18,0.01,0.30,0.01,0.39,0.03,0.64,11.86,2.06,0.00,0.00,0.000,0.013,87,0.907,0.001,0.991,0.000,0.008,481217,480984,1,1.000,0.000,0.005,158975,0.243,1.673,0.025,4.74,65120,0,266170.268,0.000,0.953,14619995,1.00,15.91,0.000,0.000,0.000,12.0,12.0,12.0,56.0,39495,0.151,0.00,0.0013,0.006,124,0.950,0.000,0.050,0.747,7.42,7.89,7.92,0.00,0.000,1.00,1.00,1.00,0.950,0.00021,3.80,250.9739,4849.30,32052.0,140221.0,100.684,58.6478,188.565,124.874,0.340,0.107,0.7,0.688,112.667,503,1054.6,39.39,1.781,54.619,556.4,49.075,0.135,2.00,28.2984,93865.9,2.5442,1.0850,11.91,1.000,0.000
360000,3252,1.843,0.546,4.32,119460,110490,1389,0,7646,8,506012.2,1845418.4,0.284,0.309,0.173,0.235,124,11.83,2.17,0.00,0.10,0.00,0.13,0.01,0.22,11.82,2.16,0.00,0.00,0.001,0.020,74,0.926,0.000,0.992,0.000,0.008,479413,479171,1,1.000,0.000,0.002,113291,0.250,2.222,0.034,4.39,63652,0,230677.297,0.000,0.967,14863405,1.00,16.01,0.000,0.000,0.000,12.0,12.0,12.0,64.0,38479,0.147,0.00,0.0013,0.005,95,0.952,0.000,0.047,0.752,7.33,7.89,7.92,0.00,0.000,1.00,1.00,1.00,0.952,0.00020,3.08,248.6162,6341.77,33826.8,140221.0,101.934,58.3654,185.792,125.372,0.347,0.113,0.6,0.642,114.636,457,1065.0,42.30,1.713,54.439,604.4,48.858,0.134,2.00,27.8855,90683.8,2.5228,0.4195,11.83,1.000,0.000
370000,3392,1.786,0.461,4.31,122008,112516,1345,0,8007,9,517984.8,1843685.6,0.268,0.352,0.169,0.212,124,11.80,1.95,0.01,0.29,0.00,0.17,0.01,0.17,11.78,1.93,0.00,0.00,0.000,0.012,83,0.905,0.001,0.995,0.000,0.004,484948,484624,1,1.000,0.000,0.003,137981,0.237,1.988,0.026,4.88,63436,0,204853.958,0.000,0.962,16877903,1.00,15.94,0.000,0.000,0.000,12.0,12.0,12.0,36.0,40030,0.153,0.00,0.0013,0.010,137,0.951,0.000,0.047,0.750,7.30,7.89,7.94,0.00,0.000,1.00,1.00,1.00,0.951,0.00022,3.67,249.0603,5200.48,33546.7,140221.0,99.993,59.3940,186.136,125.966,0.347,0.112,0.6,0.753,115.698,389,931.8,40.74,1.882,55.293,593.6,49.570,0.135,2.00,27.1989,92258.7,2.4591,0.1638,11.80,1.000,0.000
380000,3400,1.792,0.455,4.43,125932,116313,1318,0,8293,3,528994.5,1856320.2,0.258,0.373,0.172,0.197,124,11.94,2.55,0.01,0.23,0.03,0.67,0.03,0.57,11.87,2.37,0.00,0.00,0.002,0.038,82,0.909,0.001,0.988,0.000,0.010,489141,488744,1,1.000,0.000,0.004,142223,0.233,1.906,0.026,5.36,64833,0,618773.417,0.000,0.947,18123861,1.00,15.87,0.000,0.000,0.000,12.0,12.0,12.0,64.0,40602,0.155,0.00,0.0013,0.007,146,0.948,0.000,0.054,0.744,7.24,7.90,7.94,0.00,0.000,1.00,1.00,1.00,0.948,0.00025,3.99,251.8858,5467.51,33047.4,140221.0,98.238,60.7269,188.754,130.717,0.352,0.111,0.9,0.838,115.725,285,601.3,42.89,2.042,56.257,543.4,50.290,0.135,2.00,27.2996,92818.7,2.4610,0.5826,11.94,1.000,0.000
390000,3338,1.799,0.490,4.46,123407,114111,1358,0,8000,13,525831.2,1839861.0,0.256,0.382,0.171,0.191,124,11.77,2.40,0.01,0.54,0.01,0.45,0.02,0.50,11.73,2.28,0.00,0.00,0.001,0.025,91,0.896,0.001,0.995,0.000,0.004,490255,489828,1,1.000,0.000,0.003,142364,0.230,1.986,0.030,5.18,70405,0,141527.769,0.000,0.949,18654515,1.00,15.98,0.000,0.000,0.000,12.0,12.0,12.0,64.0,39295,0.150,0.00,0.0013,0.006,147,0.951,0.000,0.055,0.750,7.18,7.91,7.87,0.00,0.000,1.00,1.00,1.00,0.951,0.00024,3.83,249.8576,5854.68,33910.4,140221.0,98.775,60.5270,186.027,127.074,0.350,0.115,0.9,0.790,114.753,323,711.3,54.09,1.945,56.047,581.0,50.112,0.135,2.00,27.4087,91490.3,2.4868,0.5059,11.77,1.000,0.000
400000,3409,1.789,0.451,4.54,125691,116318,1284,0,8018,4,528719.8,1849969.2,0.260,0.385,0.179,0.176,122,11.73,2.38,0.01,0.46,0.01,0.25,0.02,0.32,11.69,2.35,0.00,0.00,0.002,0.037,107,0.889,0.000,0.992,0.000,0.007,492788,492397,1,1.000,0.000,0.005,145104,0.244,1.731,0.026,5.08,72725,0,462492.312,0.000,0.952,18633455,1.00,16.03,0.000,0.000,0.000,12.0,12.0,12.0,64.0,39996,0.153,0.00,0.0013,0.004,160,0.952,0.000,0.061,0.746,7.19,7.90,7.88,0.00,0.000,1.00,1.00,1.00,0.952,0.00023,3.81,251.1112,5167.38,33416.7,140221.0,98.285,60.9179,187.470,127.446,0.348,0.112,0.9,0.773,115.277,363,737.5,35.03,1.918,56.663,543.4,50.610,0.135,2.00,27.1403,92521.5,2.4670,0.7370,11.73,1.000,0.000
410000,3373,1.783,0.488,4.58,126824,117514,1348,0,7998,16,531101.2,1852944.9,0.259,0.384,0.189,0.168,123,12.04,3.02,0.00,0.00,0.03,0.82,0.05,0.70,11.97,2.65,0.00,0.00,0.001,0.029,98,0.897,0.002,0.991,0.000,0.008,491904,491466,1,1.000,0.000,0.005,139810,0.254,2.014,0.027,5.25,76034,0,115809.055,0.000,0.949,18590119,1.00,15.79,0.001,0.000,0.000,12.0,12.0,12.0,64.0,40619,0.155,0.00,0.0013,0.007,173,0.952,0.000,0.056,0.744,7.33,7.93,7.92,0.00,0.000,1.00,1.00,1.00,0.952,0.00024,4.08,251.7911,5545.47,33290.0,140221.0,97.666,61.2831,188.239,129.068,0.353,0.112,0.9,0.802,116.311,400,883.9,40.21,1.915,56.850,622.5,50.713,0.134,2.00,27.3089,92112.9,2.4609,0.3440,12.04,1.000,0.000
420000,3326,1.799,0.510,4.46,124856,115303,1349,0,8251,12,525086.4,1865438.5,0.263,0.370,0.188,0.179,123,11.91,2.69,0.02,0.58,0.01,0.23,0.02,0.68,11.87,2.46,0.00,0.00,0.001,0.019,83,0.917,0.000,0.993,0.000,0.007,493501,493235,1,1.000,0.000,0.003,129064,0.260,2.123,0.030,4.96,77033,0,155453.208,0.000,0.957,17971968,1.00,15.99,0.001,0.000,0.000,12.0,12.0,12.0,64.0,39624,0.151,0.00,0.0013,0.004,154,0.953,0.000,0.047,0.748,7.35,7.91,7.91,0.00,0.000,1.00,1.00,1.00,0.953,0.00023,3.94,252.4732,6134.46,33019.0,140221.0,98.789,60.3266,188.360,124.279,0.358,0.110,0.8,0.761,113.931,351,715.0,47.64,1.867,56.154,597.6,50.267,0.135,2.00,27.6811,92067.2,2.4995,0.3197,11.91,1.000,0.000
430000,3396,1.840,0.458,4.43,123131,113658,1389,0,8014,6,519481.9,1864852.4,0.260,0.343,0.203,0.194,122,11.86,2.45,0.00,0.12,0.03,0.46,0.03,0.57,11.81,2.38,0.00,0.00,0.001,0.028,81,0.914,0.001,0.992,0.001,0.006,491721,491524,1,1.000,0.000,0.004,139480,0.256,1.876,0.026,4.81,74505,0,310808.729,0.000,0.961,16500087,1.00,16.01,0.000,0.000,0.000,12.0,12.0,12.0,40.0,40292,0.154,0.00,0.0013,0.005,122,0.952,0.000,0.045,0.751,7.33,7.92,7.90,0.00,0.000,1.00,1.00,1.00,0.952,0.00022,3.91,251.4929,5038.28,32883.6,140221.0,99.465,59.7105,187.478,129.107,0.352,0.109,0.7,0.744,114.204,403,914.2,43.06,1.763,55.658,645.4,49.850,0.135,2.00,27.3180,92771.8,2.4707,0.1018,11.86,1.000,0.000
440000,3466,1.851,0.472,4.29,125238,116083,1355,0,7730,9,522699.3,1873253.8,0.269,0.342,0.203,0.186,122,12.04,2.71,0.00,0.11,0.03,0.78,0.02,0.53,11.99,2.59,0.00,0.00,0.001,0.029,86,0.905,0.001,0.992,0.000,0.007,489296,488966,1,1.000,0.000,0.004,136259,0.236,1.881,0.028,5.04,72587,0,208139.306,0.000,0.950,16666809,1.00,15.82,0.000,0.000,0.000,12.0,12.0,12.0,64.0,41736,0.159,0.00,0.0013,0.005,198,0.950,0.000,0.044,0.746,7.36,7.91,7.89,0.00,0.000,1.00,1.00,1.00,0.951,0.00023,4.33,252.9323,5616.46,32414.7,140221.0,98.814,59.8552,189.578,128.879,0.376,0.108,1.0,0.799,111.868,285,638.1,39.48,1.866,55.659,610.7,49.927,0.135,2.00,26.7807,92821.7,2.4204,0.0690,12.04,1.000,0.000
450000,3407,1.781,0.446,4.20,127421,118430,1348,0,7702,14,529329.2,1883923.4,0.271,0.378,0.195,0.156,122,11.99,2.91,0.02,0.66,0.04,0.99,0.03,0.68,11.89,2.29,0.00,0.00,0.001,0.023,81,0.916,0.001,0.993,0.000,0.006,495101,494700,1,0.991,0.009,0.005,157012,0.233,1.836,0.025,5.26,69000,0,134565.955,0.000,0.948,18552662,1.01,15.95,0.001,0.000,0.000,12.0,12.0,12.0,64.0,40834,0.156,0.00,0.0013,0.006,203,0.953,0.000,0.048,0.744,7.24,7.95,7.91,0.00,0.000,1.01,1.01,1.01,0.953,0.00025,4.71,255.0076,4898.86,33143.8,140221.0,97.412,60.9420,191.082,127.515,0.356,0.110,1.2,0.844,114.110,381,859.6,41.11,1.845,56.449,586.2,50.540,0.135,2.00,27.2633,92886.0,2.4617,0.1068,11.99,1.000,0.000
460000,3451,1.814,0.477,4.26,129854,120473,1316,0,8021,0,535433.4,1876633.1,0.257,0.418,0.191,0.134,123,11.97,2.77,0.02,0.46,0.04,1.28,0.04,0.71,11.87,2.28,0.00,0.00,0.001,0.031,77,0.923,0.001,0.992,0.000,0.007,496298,496037,1,1.000,0.000,0.005,108204,0.246,1.980,0.029,5.55,70928,0,1876633.125,0.000,0.950,20413755,1.01,15.96,0.001,0.000,0.000,12.0,12.0,12.0,64.0,41320,0.158,0.00,0.0013,0.008,186,0.949,0.000,0.055,0.740,7.27,7.92,7.94,0.00,0.000,1.01,1.01,1.01,0.949,0.00028,5.10,255.0038,5667.98,35759.6,140221.0,96.185,61.8465,190.994,127.032,0.383,0.119,1.1,0.968,113.478,297,715.1,50.04,1.943,56.999,591.2,50.909,0.135,2.00,25.9509,89556.5,2.3539,0.0000,11.97,1.000,0.000
470000,3551,1.816,0.457,4.18,132565,123371,1303,0,7791,10,538596.1,1879984.2,0.262,0.408,0.193,0.137,123,11.85,2.49,0.01,0.28,0.03,0.87,0.02,0.64,11.78,2.22,0.00,0.00,0.002,0.034,81,0.913,0.002,0.990,0.000,0.007,492888,492662,1,1.000,0.000,0.003,154083,0.230,1.872,0.027,5.69,74277,0,187998.425,0.000,0.956,20116662,1.00,16.05,0.000,0.000,0.000,12.0,12.0,12.0,64.0,42082,0.161,0.00,0.0013,0.006,167,0.946,0.000,0.053,0.733,7.25,7.92,7.90,0.00,0.000,1.00,1.00,1.00,0.946,0.00028,5.42,255.3057,5489.19,32661.0,140221.0,95.473,61.6518,192.922,130.106,0.375,0.110,0.9,0.984,113.093,278,607.3,42.56,2.027,57.252,567.1,51.199,0.134,2.00,26.1285,92782.2,2.3749,0.0787,11.85,1.000,0.000
480000,3514,1.835,0.468,4.17,129752,120226,1339,0,8224,15,530007.8,1876100.0,0.273,0.367,0.198,0.161,123,12.00,2.76,0.01,0.21,0.04,1.10,0.03,0.78,11.92,2.33,0.00,0.00,0.002,0.041,82,0.908,0.002,0.993,0.000,0.005,490378,490195,1,1.000,0.000,0.003,109412,0.249,1.936,0.029,5.25,74749,0,125073.333,0.000,0.952,17985774,1.00,15.90,0.001,0.000,0.000,12.0,12.0,12.0,64.0,42179,0.161,0.00,0.0013,0.004,199,0.947,0.000,0.049,0.737,7.32,7.92,7.94,0.00,0.000,1.00,1.00,1.00,0.947,0.00025,4.59,254.5085,5741.01,33780.0,140221.0,97.432,61.0475,191.597,128.782,0.362,0.113,1.1,0.883,113.078,227,486.1,44.10,1.933,56.568,574.9,50.620,0.135,2.00,26.0340,91483.4,2.3587,0.0259,12.00,1.000,0.000
490000,3347,1.763,0.428,4.19,126963,117768,1317,0,8045,2,525718.1,1876590.6,0.294,0.349,0.199,0.158,124,11.94,2.55,0.01,0.23,0.01,0.33,0.02,0.71,11.89,2.36,0.00,0.00,0.002,0.037,69,0.941,0.002,0.990,0.000,0.009,487529,487301,1,1.000,0.000,0.002,110179,0.254,1.801,0.025,5.10,75128,0,938295.312,0.000,0.950,16881606,1.00,16.02,0.000,0.000,0.000,12.0,12.0,12.0,64.0,39957,0.152,0.00,0.0013,0.004,161,0.943,0.000,0.048,0.741,7.34,7.93,7.93,0.00,0.000,1.00,1.00,1.00,0.943,0.00027,4.63,253.4637,4924.40,31280.0,140221.0,98.072,59.9840,191.122,127.791,0.368,0.104,0.8,0.900,110.037,281,638.6,38.96,1.796,56.034,569.3,50.287,0.135,2.00,28.4497,95221.3,2.5487,0.5990,11.94,1.000,0.000
500000,3394,1.802,0.468,4.25,126460,116718,1408,0,8287,2,523230.9,1875898.0,0.285,0.363,0.200,0.152,122,11.84,2.43,0.00,0.10,0.01,0.29,0.05,0.84,11.79,2.29,0.00,0.00,0.000,0.013,80,0.927,0.001,0.994,0.000,0.005,492258,492049,1,1.000,0.000,0.006,119399,0.260,1.941,0.027,5.01,77468,0,937949.000,0.000,0.964,17627614,1.00,16.07,0.000,0.000,0.000,12.0,12.0,12.0,48.0,40199,0.153,0.00,0.0013,0.009,153,0.946,0.000,0.044,0.745,7.33,7.92,7.91,0.00,0.000,1.00,1.00,1.00,0.946,0.00026,4.35,253.7010,5295.16,33120.9,140221.0,98.590,60.2146,189.854,127.991,0.353,0.111,0.9,0.869,110.107,379,884.5,40.80,1.822,55.890,589.2,50.077,0.134,2.00,27.2563,92507.9,2.4652,0.0486,11.84,1.000,0.000
