step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std
290000,3951,1.578,0.660,10.63,498956,446686,0,43428,9137,3048871,799584.6,2291104.0,0.015,0.815,0.081,0.088,93,14.42,10.79,1.00,1.56,2.36,3.40,0.14,1.19,6.35,6.51,0.91,1.41,0.141,0.169,1947,0.099,0.024,0.921,0.002,0.053,601388,377070,4,0.400,0.010,0.030,1852446,0.074,2.148,0.042,20.08,185905,131,0.751,0.302,0.720,23339763,1.55,17.44,0.000,0.585,0.366,4.1,11.7,29.1,121.4,38915,0.148,0.00,0.0032,0.096,753,0.537,0.000,0.693,0.198,2.67,4.47,3.27,0.91,0.367,1.88,1.17,1.61,0.588,0.00687,4.63,167.6768,5885.11,107858.4,139958.7,38.716,93.2144,243.034,324.328,0.961,0.328,26.3,27.145,153.719,291,715.6,31.46,10.675,100.412,3717.6,66.013,0.135,2.00,3.5142,13884.6,0.7771,0.4751,9.85,1.291,0.277
300000,4538,1.478,0.665,11.14,460383,415558,0,36176,8062,2701761,786816.8,2214223.0,0.013,0.810,0.089,0.088,95,12.50,9.69,1.10,1.45,2.11,3.14,0.10,0.85,5.40,5.74,0.91,1.27,0.151,0.179,1923,0.134,0.027,0.921,0.002,0.050,564806,374418,3,0.490,0.005,0.028,1275528,0.097,2.060,0.040,19.38,191824,140,0.820,0.303,0.733,23746610,1.65,18.40,0.001,0.567,0.411,4.0,10.9,23.9,125.2,39527,0.151,0.00,0.0032,0.104,840,0.568,0.000,0.709,0.211,2.51,4.13,3.10,0.91,0.412,2.02,1.16,1.71,0.614,0.00570,4.60,167.6398,6200.25,106633.5,139958.7,40.659,92.5926,237.575,307.833,0.960,0.327,25.0,25.868,153.400,308,753.9,45.57,9.839,99.200,3388.5,65.478,0.135,2.00,3.2090,14562.6,0.7926,0.5023,8.71,1.241,0.256
310000,4281,1.425,0.665,11.36,509543,466020,0,34837,8943,2789334,772177.7,2204056.0,0.012,0.838,0.073,0.076,94,11.78,8.75,1.09,1.41,2.17,3.59,0.11,1.20,5.70,6.66,0.85,1.16,0.165,0.190,1684,0.188,0.025,0.907,0.002,0.066,600301,393363,2,0.655,0.022,0.025,1208513,0.091,2.067,0.040,19.56,205719,138,0.790,0.300,0.704,26208127,1.68,18.38,0.001,0.540,0.410,4.3,11.0,19.5,93.1,38850,0.148,0.00,0.0032,0.100,706,0.578,0.000,0.701,0.176,2.55,3.90,3.27,0.85,0.410,2.02,1.18,1.78,0.621,0.00550,4.52,168.2956,5742.72,108623.8,139958.7,39.813,96.1720,242.241,297.642,0.963,0.331,23.4,23.532,153.840,379,910.0,30.58,10.594,99.947,3673.6,64.087,0.134,2.00,3.1104,13315.5,0.7376,0.4929,9.07,1.154,0.095
320000,4461,1.435,0.663,11.15,520448,475099,0,35887,9282,2806505,767159.1,2181800.2,0.011,0.847,0.071,0.070,93,11.67,7.81,1.10,1.37,2.03,3.07,0.06,0.74,5.40,5.85,0.88,1.24,0.148,0.176,1832,0.121,0.024,0.923,0.002,0.051,608651,405962,2,0.677,0.006,0.012,1129343,0.094,2.007,0.038,19.16,217154,134,0.777,0.307,0.717,26467034,1.66,18.61,0.000,0.560,0.402,3.8,10.9,19.2,96.5,38319,0.146,0.00,0.0032,0.103,765,0.578,0.000,0.694,0.169,2.53,4.02,3.07,0.88,0.402,2.02,1.17,1.74,0.621,0.00503,4.36,167.0461,5985.08,107238.1,139958.7,39.279,97.6200,240.442,296.589,0.934,0.329,22.7,22.446,153.980,415,972.3,30.80,10.368,101.045,3324.4,63.733,0.135,2.00,3.2248,14385.7,0.8031,0.4843,8.59,1.199,0.119
330000,4484,1.490,0.641,10.33,495947,450304,0,36576,9044,2863764,794498.8,2283877.5,0.009,0.844,0.076,0.071,98,12.89,8.81,1.04,1.30,2.15,3.04,0.08,0.73,5.53,5.81,0.96,1.40,0.142,0.168,2031,0.096,0.025,0.918,0.002,0.055,593965,374442,2,0.629,0.014,0.024,822561,0.111,2.059,0.037,20.12,195100,134,0.798,0.318,0.725,26332208,1.61,18.28,0.000,0.583,0.399,4.1,11.2,24.1,88.6,39464,0.151,0.00,0.0032,0.092,865,0.576,0.000,0.702,0.189,2.61,4.36,3.02,0.96,0.399,2.00,1.15,1.68,0.620,0.00586,4.68,171.4268,6161.14,106653.0,139958.7,39.547,93.2565,247.822,315.104,0.956,0.329,25.8,26.297,153.494,274,623.7,44.33,10.879,99.497,3203.0,65.788,0.135,2.00,3.3298,14930.7,0.8199,0.4961,8.80,1.290,0.242
340000,4356,1.474,0.660,10.94,492897,444957,0,38012,10056,2860518,793877.0,2293276.2,0.010,0.835,0.080,0.076,96,12.82,9.18,1.07,1.27,2.19,3.20,0.13,1.25,5.71,6.16,0.99,1.41,0.154,0.183,1958,0.115,0.026,0.917,0.003,0.054,601201,395686,3,0.456,0.008,0.026,1021367,0.095,2.192,0.038,19.64,199270,135,0.802,0.318,0.721,25682432,1.64,18.06,0.001,0.591,0.413,4.2,10.5,24.0,83.3,39651,0.151,0.00,0.0032,0.094,869,0.571,0.000,0.704,0.204,2.64,4.38,3.09,0.99,0.414,2.03,1.16,1.71,0.617,0.00608,4.75,172.1136,6118.34,107451.4,139958.7,38.554,94.1293,246.580,313.828,0.965,0.332,27.0,26.485,153.538,258,584.3,42.90,10.229,100.893,3611.9,66.402,0.135,2.00,3.2426,14124.8,0.7633,0.4992,9.10,1.238,0.255
350000,4186,1.537,0.627,10.52,476387,427731,0,38313,10513,2758284,786555.8,2253840.0,0.010,0.835,0.085,0.069,97,13.32,9.32,0.97,1.22,2.09,3.12,0.09,0.73,5.95,5.88,0.98,1.53,0.130,0.168,1889,0.083,0.027,0.929,0.001,0.044,583080,401320,3,0.375,0.044,0.024,1186698,0.088,2.050,0.036,19.44,196034,130,0.817,0.348,0.724,24829704,1.56,17.73,0.000,0.598,0.372,3.8,10.6,27.5,91.8,38038,0.145,0.00,0.0032,0.102,803,0.567,0.000,0.706,0.207,2.68,4.58,3.13,0.98,0.373,1.96,1.15,1.60,0.612,0.00632,4.87,168.9440,5773.44,107451.3,139958.7,39.237,93.2547,241.408,307.956,0.956,0.324,26.5,26.476,152.897,267,577.3,30.76,9.598,100.287,3390.3,65.467,0.135,2.00,3.5039,14667.5,0.8342,0.5035,9.09,1.285,0.284
360000,4341,1.490,0.646,11.34,471258,423042,0,37824,10237,2710777,785580.9,2245423.8,0.012,0.822,0.092,0.075,98,12.41,9.28,1.00,1.31,1.98,3.07,0.14,1.07,5.75,5.99,0.89,1.31,0.145,0.185,1842,0.115,0.030,0.915,0.002,0.053,582203,391670,3,0.482,0.013,0.031,1147485,0.098,2.192,0.038,19.15,197872,133,0.828,0.342,0.707,24393189,1.59,18.19,0.000,0.562,0.383,3.5,10.5,24.4,94.7,38539,0.147,0.00,0.0031,0.099,829,0.567,0.000,0.708,0.215,2.62,4.28,3.07,0.89,0.384,1.95,1.14,1.65,0.612,0.00602,4.87,168.7688,5715.99,107015.8,139958.7,39.675,93.1205,239.984,306.710,0.938,0.319,22.3,26.131,152.803,294,723.5,33.50,9.230,100.150,3632.8,65.773,0.134,2.00,3.4072,14790.6,0.8356,0.5107,8.88,1.225,0.289
370000,3901,1.498,0.677,11.19,503529,452492,0,39944,11533,2792586,780220.8,2269410.0,0.010,0.831,0.090,0.069,94,12.55,9.46,1.00,1.35,2.10,3.48,0.12,1.01,6.00,6.34,0.89,1.33,0.150,0.186,1687,0.123,0.026,0.928,0.002,0.044,610115,423900,3,0.522,0.011,0.025,1345045,0.088,2.300,0.041,19.01,209424,128,0.813,0.355,0.731,25940833,1.59,18.06,0.000,0.562,0.385,3.8,10.5,23.2,103.0,35953,0.137,0.00,0.0033,0.103,765,0.576,0.001,0.711,0.199,2.64,4.21,3.22,0.89,0.385,1.93,1.14,1.66,0.621,0.00637,4.81,171.6356,5996.85,108286.4,139958.7,39.429,94.8963,244.592,301.391,0.955,0.330,22.1,24.832,152.913,239,540.8,37.08,9.411,100.594,4046.8,65.524,0.134,2.00,3.5192,13728.6,0.8303,0.5043,9.22,1.204,0.270
380000,4421,1.477,0.650,10.59,493794,445499,0,37704,10071,2686076,773024.4,2217528.5,0.013,0.827,0.083,0.077,96,12.79,9.20,1.13,1.34,2.15,3.08,0.17,1.18,5.57,5.80,0.98,1.35,0.149,0.176,2030,0.123,0.025,0.917,0.001,0.057,594176,406606,3,0.451,0.003,0.042,1412128,0.088,2.159,0.037,18.82,200024,132,0.826,0.338,0.731,24778494,1.65,17.97,0.000,0.604,0.425,4.1,10.6,25.2,83.8,39867,0.152,0.00,0.0031,0.097,917,0.566,0.000,0.701,0.195,2.60,4.35,3.18,0.98,0.425,2.06,1.17,1.70,0.609,0.00557,4.77,167.8343,5876.08,106987.5,139958.7,39.399,94.9083,240.274,300.913,0.942,0.331,26.5,24.635,153.184,278,620.0,36.26,9.041,100.855,3627.2,64.605,0.135,2.00,3.3111,14638.5,0.7896,0.5064,9.02,1.228,0.250
390000,4299,1.508,0.642,10.65,505195,457351,0,39447,8519,2830599,782878.2,2261032.5,0.015,0.818,0.085,0.082,96,13.36,9.64,1.07,1.30,2.33,3.41,0.09,0.77,5.56,5.82,1.05,1.49,0.151,0.178,1948,0.107,0.033,0.914,0.002,0.051,605753,397129,3,0.388,0.012,0.027,1741527,0.087,2.040,0.038,19.70,199989,132,0.799,0.324,0.715,24690753,1.62,17.90,0.000,0.574,0.418,3.8,11.0,27.4,84.1,38980,0.149,0.00,0.0033,0.092,937,0.559,0.001,0.697,0.191,2.63,4.47,3.09,1.05,0.418,2.04,1.15,1.68,0.604,0.00589,4.73,169.4838,5709.07,107562.9,139958.7,40.035,93.8259,244.035,304.937,0.948,0.323,25.2,25.311,153.461,317,736.9,32.48,10.010,99.375,3481.6,65.005,0.135,2.00,3.3093,14226.6,0.8022,0.4980,9.07,1.281,0.294
400000,4331,1.489,0.694,11.04,483154,437678,0,36050,9394,2691403,783930.6,2217962.2,0.013,0.827,0.084,0.076,97,13.15,9.64,1.19,1.53,2.16,3.10,0.09,0.79,5.57,5.92,1.00,1.38,0.147,0.171,2022,0.116,0.023,0.918,0.001,0.057,583997,386523,3,0.478,0.027,0.023,1227934,0.091,2.231,0.040,19.39,197602,137,0.824,0.315,0.732,24713925,1.69,18.00,0.000,0.599,0.430,4.4,11.0,25.6,125.1,39023,0.149,0.00,0.0033,0.090,826,0.568,0.000,0.705,0.198,2.61,4.41,3.11,1.00,0.430,2.12,1.18,1.77,0.611,0.00582,4.67,168.6531,6477.28,106639.5,139958.7,39.232,94.6533,240.087,307.494,0.962,0.318,25.5,25.192,153.269,304,730.2,37.54,9.796,100.543,3589.5,65.082,0.135,2.00,3.3100,14335.7,0.7748,0.5039,9.01,1.258,0.264
410000,4205,1.551,0.669,10.84,482504,436762,0,36619,9249,2775834,792088.8,2241601.0,0.015,0.832,0.077,0.075,99,13.69,9.88,1.03,1.31,2.36,3.52,0.10,0.98,5.72,5.75,1.03,1.53,0.144,0.176,2041,0.079,0.024,0.928,0.001,0.046,585060,383657,4,0.382,0.005,0.027,1178759,0.095,2.068,0.040,19.79,196384,137,0.808,0.314,0.733,24953921,1.57,17.90,0.000,0.579,0.397,3.6,11.3,27.6,96.4,38717,0.148,0.00,0.0033,0.103,814,0.566,0.000,0.711,0.200,2.66,4.50,3.04,1.04,0.397,1.97,1.14,1.61,0.611,0.00624,4.64,169.1917,6044.31,106997.8,139958.7,39.037,93.9591,242.227,312.276,0.956,0.325,27.7,26.244,153.573,352,918.3,34.14,10.191,100.380,3431.7,65.763,0.134,2.00,3.3984,14290.4,0.8222,0.4989,9.21,1.304,0.291
420000,4308,1.487,0.646,11.27,498988,452095,0,36617,10173,2799829,792437.3,2268589.5,0.015,0.839,0.074,0.072,95,12.78,8.96,1.06,1.30,2.11,3.12,0.09,0.84,5.71,5.88,0.95,1.36,0.147,0.178,1956,0.108,0.026,0.919,0.001,0.053,598922,401465,3,0.439,0.056,0.025,1233279,0.092,2.210,0.038,19.58,205778,136,0.810,0.316,0.718,26124576,1.61,18.18,0.000,0.587,0.406,3.7,11.0,24.5,82.6,38647,0.147,0.00,0.0032,0.093,815,0.576,0.000,0.704,0.193,2.60,4.31,3.05,0.96,0.407,2.00,1.15,1.67,0.620,0.00595,4.62,172.7478,5779.82,107296.3,139958.7,39.056,94.5668,246.481,306.060,0.955,0.331,24.2,25.622,153.464,287,696.1,39.94,10.037,100.582,3598.0,66.149,0.135,2.00,3.3759,14543.2,0.8058,0.5001,8.97,1.244,0.257
430000,4302,1.519,0.642,10.87,484559,438044,0,36935,9586,2758520,788824.1,2241932.2,0.014,0.838,0.074,0.074,99,13.15,9.26,1.06,1.42,1.97,2.95,0.13,1.03,5.99,5.95,0.94,1.39,0.129,0.166,2024,0.082,0.026,0.920,0.001,0.053,591477,384360,3,0.383,0.298,0.032,1229126,0.084,2.037,0.039,19.32,197594,139,0.813,0.309,0.714,25193529,1.60,17.89,0.000,0.581,0.386,4.0,11.0,25.2,105.5,39372,0.150,0.00,0.0031,0.110,867,0.569,0.000,0.706,0.206,2.67,4.46,3.12,0.94,0.386,2.00,1.18,1.65,0.613,0.00597,4.70,169.2278,5999.44,106505.1,139958.7,39.150,94.2180,241.540,306.105,0.946,0.326,24.3,25.694,153.206,286,659.7,34.55,9.534,100.673,3319.0,65.707,0.135,2.00,3.5428,15241.3,0.8389,0.5020,9.15,1.260,0.263
440000,4139,1.508,0.634,10.76,479835,435333,0,35549,9116,2680456,785100.9,2239473.0,0.017,0.828,0.079,0.076,101,13.35,9.16,1.05,1.25,2.18,3.27,0.17,1.23,5.94,6.20,1.02,1.46,0.144,0.176,1922,0.092,0.024,0.922,0.002,0.051,586152,389041,3,0.409,0.110,0.041,1652042,0.082,2.216,0.034,19.43,190758,137,0.835,0.326,0.729,24707860,1.60,17.85,0.000,0.590,0.403,4.3,11.3,24.6,111.1,38655,0.147,0.00,0.0032,0.097,836,0.565,0.000,0.709,0.207,2.66,4.46,3.09,1.02,0.403,2.02,1.15,1.66,0.608,0.00624,4.74,170.0579,5693.97,108081.9,139958.7,40.165,93.2506,241.730,309.212,0.944,0.334,25.3,25.842,153.143,231,510.0,44.14,9.494,99.507,3707.3,65.242,0.135,2.00,3.4091,14110.3,0.7792,0.5096,9.34,1.269,0.282
450000,4532,1.507,0.610,10.97,491461,444511,0,37531,9026,2745414,778421.9,2232124.5,0.012,0.820,0.090,0.079,99,13.09,8.88,1.07,1.29,2.09,3.24,0.12,1.13,5.80,6.13,0.96,1.41,0.139,0.171,2070,0.106,0.032,0.913,0.002,0.052,589033,394712,3,0.437,0.000,0.033,1749919,0.083,2.010,0.035,19.34,192126,133,0.813,0.339,0.715,24175301,1.63,18.15,0.000,0.580,0.398,4.1,11.3,24.6,83.6,41144,0.157,0.00,0.0030,0.097,800,0.556,0.000,0.705,0.192,2.59,4.36,3.02,0.96,0.398,2.04,1.16,1.68,0.601,0.00563,4.88,167.3924,5739.55,106708.3,139958.7,40.301,93.0009,241.188,299.180,0.956,0.325,25.6,25.522,152.737,277,585.3,33.30,9.319,99.321,3113.8,64.709,0.134,2.00,3.3582,15219.2,0.8151,0.5024,9.08,1.278,0.293
460000,4450,1.439,0.639,11.11,503419,455407,0,38450,9644,2807806,785483.9,2258943.8,0.011,0.824,0.084,0.081,98,12.63,9.25,1.03,1.41,2.05,3.27,0.20,1.28,5.44,5.83,0.91,1.36,0.136,0.172,1927,0.105,0.027,0.902,0.001,0.069,606254,399591,3,0.431,0.007,0.055,1874246,0.077,2.165,0.035,19.16,198569,135,0.805,0.322,0.704,24935805,1.62,18.31,0.000,0.582,0.384,3.6,11.3,24.3,110.5,38823,0.148,0.00,0.0032,0.096,889,0.561,0.000,0.691,0.196,2.53,4.21,3.10,0.92,0.385,1.98,1.18,1.68,0.606,0.00569,4.76,170.7615,5769.02,107082.6,139958.7,39.382,94.4085,244.166,308.269,0.924,0.326,24.8,25.330,153.207,255,626.7,37.47,9.315,100.544,3547.4,65.629,0.135,2.00,3.3375,14851.9,0.8333,0.4979,8.72,1.279,0.293
470000,4409,1.469,0.637,11.29,486266,440558,0,37070,8679,2730656,783964.9,2233470.8,0.012,0.831,0.081,0.076,97,12.61,8.82,1.06,1.32,2.17,3.23,0.21,1.39,5.49,5.87,0.96,1.38,0.148,0.180,1935,0.089,0.025,0.909,0.001,0.065,583812,384343,3,0.458,0.020,0.047,2074691,0.077,2.076,0.036,19.51,194823,135,0.818,0.325,0.716,25136474,1.62,18.03,0.000,0.583,0.399,3.6,11.2,24.5,78.8,39371,0.150,0.00,0.0032,0.091,911,0.568,0.000,0.700,0.192,2.61,4.32,3.14,0.96,0.399,2.01,1.18,1.68,0.612,0.00586,4.93,167.7187,5838.95,107441.9,139958.7,39.548,93.5750,242.083,301.481,0.916,0.327,25.5,25.822,152.804,263,582.3,36.48,9.606,99.853,3451.4,65.129,0.135,2.00,3.2808,14465.2,0.8064,0.5067,8.93,1.249,0.271
480000,4433,1.493,0.684,11.20,493875,447663,0,36970,9218,2781720,781785.4,2247910.8,0.013,0.835,0.073,0.078,97,12.98,9.56,1.09,1.30,2.30,3.52,0.18,1.36,5.35,5.70,1.03,1.43,0.150,0.178,2019,0.117,0.025,0.911,0.001,0.063,593894,377020,3,0.378,0.171,0.040,2114387,0.066,2.172,0.040,19.49,193513,136,0.808,0.319,0.726,24923686,1.64,18.15,0.000,0.592,0.427,3.5,10.8,25.8,97.6,39582,0.151,0.00,0.0033,0.108,836,0.560,0.000,0.689,0.194,2.62,4.33,3.09,1.03,0.427,2.04,1.18,1.70,0.605,0.00584,4.89,168.3037,6237.12,107134.8,139958.7,39.300,93.7181,242.758,309.024,0.971,0.328,26.3,25.904,153.125,327,754.5,42.52,9.500,100.167,3666.0,64.910,0.135,2.00,3.1193,13827.8,0.7726,0.4999,8.93,1.267,0.282
490000,4056,1.509,0.650,10.72,504189,457919,0,37308,9339,2798248,777182.4,2241217.2,0.015,0.829,0.076,0.080,97,13.12,9.29,1.07,1.45,2.15,3.11,0.17,1.20,6.05,6.25,0.98,1.42,0.146,0.181,1891,0.060,0.021,0.922,0.002,0.054,604849,404256,3,0.401,0.037,0.040,1934751,0.070,2.136,0.039,19.34,194825,136,0.801,0.319,0.713,25179664,1.59,17.46,0.000,0.582,0.394,4.2,11.1,24.7,104.4,38306,0.146,0.00,0.0032,0.097,849,0.563,0.000,0.700,0.191,2.72,4.47,3.38,0.98,0.394,1.99,1.19,1.63,0.608,0.00613,4.80,168.9003,5728.60,108674.8,139958.7,39.437,94.8976,243.313,303.365,0.956,0.329,24.2,24.862,153.208,310,740.7,35.27,9.684,100.268,3667.2,64.639,0.135,2.00,3.3107,13428.4,0.7766,0.4984,9.44,1.228,0.197
500000,4489,1.505,0.655,10.73,481955,434040,0,37981,9501,2847278,796472.1,2299061.0,0.014,0.819,0.077,0.090,97,13.48,10.46,1.14,1.77,2.20,3.11,0.19,1.30,5.69,6.13,1.02,1.48,0.141,0.168,2047,0.102,0.029,0.909,0.003,0.059,597236,388861,4,0.389,0.003,0.047,2055260,0.070,2.044,0.038,20.06,188970,139,0.807,0.310,0.713,24453212,1.64,17.91,0.001,0.597,0.407,3.8,11.1,25.5,189.2,41420,0.158,0.00,0.0031,0.094,977,0.559,0.000,0.706,0.218,2.64,4.45,3.11,1.02,0.407,2.05,1.20,1.69,0.607,0.00602,5.10,170.9591,6099.13,106592.3,139958.7,39.422,92.0883,245.036,311.017,0.975,0.318,29.1,27.018,152.678,345,799.8,37.52,9.900,99.253,3310.7,65.921,0.136,2.00,3.2607,14637.2,0.7954,0.5015,9.23,1.271,0.263
