step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std
290000,3315,1.758,0.593,6.47,128329,112693,1213,0,14412,0,471180.3,1818526.2,0.580,0.167,0.053,0.200,117,11.81,2.67,0.02,0.44,0.00,0.13,0.02,0.61,11.76,2.62,0.00,0.00,0.001,0.015,100,0.891,0.000,0.993,0.000,0.007,444975,444083,4,0.507,0.015,0.002,57716,0.278,1.890,0.035,1.94,95312,0,1818526.250,0.000,0.973,8346312,1.00,16.10,0.000,0.000,0.000,12.0,12.0,12.0,56.0,39134,0.149,0.00,0.0012,0.003,0,0.982,0.000,0.212,0.712,7.50,7.95,7.80,0.00,0.000,1.01,1.01,1.00,0.982,0.00004,0.81,243.2713,4968.45,32434.1,140074.5,108.094,54.6005,186.400,119.972,0.335,0.106,0.1,0.136,139.578,867,2431.9,41.29,1.034,52.994,498.4,47.904,0.135,2.00,27.5463,91315.9,2.4836,0.0000,11.81,1.000,0.000
300000,3258,1.791,0.610,6.38,125331,109456,1285,0,14647,4,466278.9,1799535.6,0.598,0.170,0.046,0.186,115,11.85,2.43,0.02,0.40,0.01,0.14,0.01,0.21,11.82,2.38,0.00,0.00,0.001,0.023,95,0.904,0.000,0.992,0.000,0.008,443488,442444,4,0.485,0.000,0.001,47176,0.292,1.835,0.034,2.07,91198,0,449883.906,0.000,0.966,8360132,1.01,16.06,0.000,0.000,0.000,12.0,12.0,12.0,60.0,38614,0.147,0.00,0.0012,0.005,1,0.982,0.000,0.146,0.718,7.49,7.96,7.78,0.00,0.000,1.01,1.01,1.01,0.982,0.00005,0.82,240.3460,4375.06,31992.8,140074.5,108.686,54.1446,183.293,121.851,0.340,0.104,0.1,0.150,142.554,1086,3080.7,39.77,1.078,52.271,458.2,47.174,0.135,2.00,28.0796,91483.4,2.5245,0.0000,11.85,1.000,0.000
310000,3330,1.779,0.604,6.26,124259,108617,1224,0,14346,7,467624.0,1787951.6,0.603,0.171,0.047,0.179,112,11.92,2.72,0.05,1.00,0.01,0.25,0.01,0.31,11.86,2.49,0.00,0.00,0.001,0.026,86,0.920,0.000,0.992,0.000,0.008,441041,440136,3,0.471,0.062,0.000,38798,0.300,1.812,0.040,2.35,90111,0,255421.661,0.000,0.966,8312402,1.02,16.05,0.001,0.000,0.000,12.0,12.0,12.0,64.0,39686,0.151,0.00,0.0012,0.004,0,0.977,0.000,0.157,0.719,7.55,7.94,7.85,0.00,0.000,1.02,1.02,1.02,0.977,0.00006,0.79,238.9039,4217.09,31465.2,140074.5,108.681,54.0976,182.282,120.218,0.337,0.101,0.1,0.214,147.525,1364,4019.1,38.20,1.231,52.018,506.2,46.911,0.135,2.00,27.6243,91988.8,2.4848,0.0437,11.92,1.000,0.000
320000,3297,1.825,0.684,6.34,123627,107700,1216,0,14744,3,460263.0,1799475.2,0.620,0.154,0.046,0.179,108,11.88,2.75,0.05,1.17,0.01,0.22,0.01,0.56,11.81,2.52,0.00,0.00,0.001,0.021,75,0.900,0.001,0.989,0.000,0.011,441494,440801,4,0.509,0.000,0.000,50070,0.305,1.992,0.044,1.63,90693,0,599825.083,0.000,0.968,7614925,1.01,16.09,0.001,0.000,0.000,12.0,12.0,12.0,64.0,39158,0.149,0.00,0.0012,0.003,1,0.985,0.000,0.158,0.720,7.53,7.93,7.80,0.00,0.000,1.01,1.01,1.01,0.985,0.00003,0.70,239.8757,4867.24,31715.0,140074.5,109.552,53.5142,182.705,121.867,0.331,0.103,0.1,0.098,153.093,1466,4250.1,41.16,0.873,51.955,501.0,46.961,0.134,2.00,27.4044,90352.4,2.4687,1.2751,11.88,1.000,0.000
330000,3304,1.805,0.625,6.36,123271,107395,1224,0,14645,7,462427.5,1792456.1,0.625,0.146,0.044,0.185,107,11.81,2.60,0.01,0.24,0.01,0.15,0.03,0.98,11.76,2.52,0.00,0.00,0.001,0.032,83,0.892,0.001,0.990,0.000,0.008,439288,438451,4,0.515,0.000,0.002,42411,0.311,1.553,0.038,2.13,93888,0,256065.161,0.000,0.967,7161623,1.00,16.13,0.000,0.000,0.000,12.0,12.0,12.0,64.0,39006,0.149,0.00,0.0012,0.002,5,0.982,0.000,0.172,0.720,7.51,7.92,7.81,0.00,0.000,1.00,1.00,1.00,0.982,0.00004,0.85,238.8317,3624.92,30876.8,140074.5,109.218,53.5664,182.235,120.580,0.335,0.100,0.2,0.120,151.977,1498,4265.7,27.30,1.141,51.641,430.1,46.626,0.135,2.00,27.9098,92214.1,2.5100,0.0137,11.81,1.000,0.000
340000,3375,1.792,0.524,6.41,127572,111184,1296,0,15021,11,487780.0,1822101.4,0.620,0.146,0.044,0.190,115,11.84,2.92,0.01,0.36,0.01,0.33,0.01,0.47,11.80,2.87,0.00,0.00,0.001,0.023,92,0.891,0.001,0.991,0.000,0.008,447384,446582,3,0.541,0.000,0.002,395531,0.200,1.657,0.031,3.86,97259,0,165645.580,0.000,0.975,6935436,1.01,16.13,0.000,0.000,0.000,12.0,12.0,12.0,54.0,39951,0.152,0.00,0.0012,0.001,1,0.952,0.000,0.156,0.716,7.52,7.93,7.78,0.00,0.000,1.01,1.01,1.01,0.952,0.00014,1.25,244.7567,4358.27,31422.9,140074.5,106.229,55.9563,187.358,121.993,0.339,0.100,0.0,0.461,134.161,914,2408.1,42.73,2.176,52.505,410.4,47.333,0.136,2.00,27.6205,93219.1,2.4884,0.0000,11.84,1.000,0.000
350000,3362,1.847,0.594,6.37,125170,108639,1282,0,15262,6,465601.5,1811239.8,0.625,0.137,0.043,0.195,116,11.81,2.50,0.03,0.73,0.01,0.30,0.00,0.19,11.78,2.45,0.00,0.00,0.001,0.016,86,0.904,0.000,0.992,0.000,0.008,445443,444817,3,0.527,0.000,0.001,48210,0.306,1.834,0.034,1.93,96899,0,301873.292,0.000,0.975,6736244,1.01,16.12,0.000,0.000,0.000,12.0,12.0,12.0,52.0,39719,0.152,0.00,0.0012,0.001,0,0.985,0.000,0.169,0.719,7.53,7.94,7.81,0.00,0.000,1.01,1.01,1.01,0.985,0.00003,0.75,241.5442,4833.49,30039.4,140074.5,108.899,53.9558,183.992,121.953,0.332,0.097,0.1,0.100,131.269,1008,2621.6,42.87,1.068,52.261,517.9,47.215,0.135,2.00,27.7523,93303.1,2.5041,0.2460,11.81,1.000,0.000
360000,3288,1.825,0.683,6.36,123250,106783,1361,0,15180,2,460150.2,1818144.4,0.632,0.134,0.044,0.190,116,11.87,2.65,0.02,0.36,0.01,0.12,0.01,0.24,11.84,2.59,0.00,0.00,0.002,0.042,91,0.900,0.000,0.988,0.000,0.012,444640,444146,3,0.523,0.000,0.001,43560,0.291,2.135,0.039,1.90,95141,0,909072.188,0.000,0.968,6750097,1.01,16.06,0.000,0.000,0.000,12.0,12.0,12.0,48.0,39044,0.149,0.00,0.0012,0.001,2,0.986,0.000,0.141,0.723,7.55,7.95,7.80,0.00,0.000,1.01,1.01,1.01,0.986,0.00003,0.78,241.9938,5566.66,29999.8,140074.5,109.593,53.3670,184.165,123.382,0.334,0.097,0.0,0.095,133.324,1126,2995.1,53.62,0.990,51.567,487.8,46.729,0.135,2.00,28.0108,92099.6,2.5197,0.0000,11.87,1.000,0.000
370000,3309,1.810,0.648,6.40,123648,107403,1295,0,14929,1,459267.1,1811130.4,0.636,0.133,0.042,0.189,114,11.89,2.95,0.04,0.99,0.01,0.26,0.03,1.19,11.81,2.63,0.00,0.00,0.001,0.022,96,0.871,0.000,0.992,0.000,0.007,441553,440743,3,0.533,0.000,0.002,45810,0.300,1.780,0.035,1.90,95817,0,1811130.375,0.000,0.972,6611436,1.01,16.06,0.000,0.000,0.000,12.0,12.0,12.0,64.0,39342,0.150,0.00,0.0012,0.002,0,0.985,0.000,0.174,0.720,7.48,7.93,7.77,0.00,0.001,1.01,1.01,1.01,0.985,0.00003,0.73,240.8914,4418.78,31340.3,140074.5,109.680,53.4689,183.617,124.251,0.334,0.100,0.1,0.092,135.308,1207,3200.7,44.46,1.035,51.526,532.5,46.572,0.135,2.00,27.6032,91338.9,2.4779,0.0000,11.89,1.000,0.000
380000,3277,1.790,0.646,6.38,124383,108431,1238,0,14746,11,464949.0,1812460.9,0.636,0.133,0.042,0.189,113,12.06,3.31,0.03,0.45,0.00,0.11,0.01,0.37,12.01,3.19,0.00,0.00,0.001,0.026,81,0.912,0.001,0.995,0.000,0.005,438928,438215,3,0.535,0.001,0.002,97295,0.258,2.026,0.040,2.34,93776,0,164769.170,0.000,0.969,6515921,1.00,15.95,0.000,0.000,0.000,12.0,12.0,12.0,56.0,39515,0.151,0.00,0.0012,0.002,4,0.979,0.000,0.158,0.717,7.58,7.95,7.84,0.00,0.000,1.01,1.01,1.00,0.979,0.00007,0.83,241.5258,5206.49,30398.3,140074.5,109.119,53.5764,185.119,121.663,0.337,0.097,0.1,0.225,138.686,1210,3449.9,41.11,1.255,51.560,479.9,46.635,0.135,2.00,28.2063,92432.2,2.5291,0.0000,12.06,1.000,0.000
390000,3341,1.818,0.660,6.29,125121,109294,1255,0,14508,9,456742.4,1822928.6,0.652,0.126,0.043,0.179,112,11.86,2.63,0.02,0.79,0.01,0.34,0.00,0.28,11.82,2.45,0.00,0.00,0.001,0.027,84,0.913,0.000,0.993,0.000,0.007,436487,435765,3,0.532,0.000,0.000,42553,0.318,1.909,0.039,1.82,89641,0,202547.625,0.000,0.968,6270428,1.01,16.08,0.001,0.000,0.000,12.0,12.0,12.0,64.0,39617,0.151,0.00,0.0012,0.002,0,0.985,0.000,0.137,0.714,7.57,7.95,7.82,0.00,0.000,1.00,1.00,1.01,0.985,0.00003,0.77,242.2870,4652.61,30491.2,140074.5,109.945,53.0499,186.195,121.118,0.327,0.099,0.0,0.086,143.036,1349,3770.2,40.80,0.990,51.307,451.8,46.505,0.134,2.00,27.5100,91910.8,2.4800,0.0469,11.86,1.000,0.000
400000,3320,1.817,0.699,6.29,121701,105803,1303,0,14616,0,452321.3,1801658.9,0.651,0.131,0.046,0.172,109,11.95,3.10,0.03,0.74,0.00,0.11,0.01,0.57,11.90,2.97,0.00,0.00,0.001,0.033,86,0.899,0.001,0.991,0.000,0.008,435391,434777,3,0.533,0.000,0.002,35206,0.297,1.901,0.042,1.82,88462,0,1801658.875,0.000,0.973,6510190,1.01,16.05,0.000,0.000,0.000,12.0,12.0,12.0,56.0,39661,0.151,0.00,0.0011,0.001,0,0.986,0.000,0.139,0.721,7.59,7.94,7.79,0.00,0.000,1.01,1.01,1.01,0.986,0.00003,0.71,239.3480,4717.17,31233.8,140074.5,110.577,52.5418,182.889,121.035,0.328,0.100,0.1,0.088,144.259,1459,4078.2,38.37,0.986,50.740,528.6,45.942,0.136,2.00,27.2752,90553.5,2.4615,0.0000,11.95,1.000,0.000
410000,3260,1.781,0.654,6.20,121457,105762,1288,0,14467,1,461150.6,1811137.6,0.659,0.134,0.045,0.162,110,11.87,2.32,0.02,0.53,0.00,0.15,0.01,0.26,11.84,2.13,0.00,0.00,0.000,0.018,58,0.920,0.000,0.994,0.000,0.006,437970,437292,3,0.510,0.000,0.001,64532,0.210,1.893,0.039,2.52,88723,0,1811137.625,0.000,0.980,6602266,1.01,16.08,0.000,0.000,0.000,12.0,12.0,12.0,64.0,38712,0.148,0.00,0.0012,0.001,1,0.975,0.000,0.125,0.723,7.63,7.95,7.84,0.00,0.000,1.01,1.01,1.01,0.975,0.00007,0.81,240.8939,4719.64,31077.6,140074.5,109.620,53.1714,184.269,122.130,0.330,0.099,0.1,0.227,146.399,1534,4198.1,38.89,1.421,50.894,516.0,46.080,0.134,2.00,28.1280,91697.3,2.5239,1.5028,11.87,1.000,0.000
420000,3265,1.766,0.657,6.19,119274,103712,1330,0,14227,2,454033.3,1794228.0,0.665,0.132,0.043,0.160,108,11.87,2.44,0.01,0.21,0.01,0.19,0.01,0.24,11.85,2.38,0.00,0.00,0.002,0.040,70,0.920,0.000,0.992,0.000,0.008,437833,437151,2,0.501,0.003,0.002,38943,0.306,1.862,0.039,1.91,88874,0,897114.000,0.000,0.970,6471615,1.00,16.08,0.000,0.000,0.000,12.0,12.0,12.0,56.0,38767,0.148,0.00,0.0012,0.001,1,0.986,0.000,0.137,0.728,7.57,7.98,7.85,0.00,0.000,1.00,1.00,1.00,0.986,0.00003,0.67,238.3144,4404.82,31382.2,140074.5,110.420,52.6955,181.252,118.776,0.330,0.101,0.1,0.084,147.577,1550,4282.8,41.05,1.095,50.837,481.6,45.961,0.134,2.00,27.9898,91386.6,2.5127,0.0000,11.87,1.000,0.000
430000,3261,1.814,0.648,6.16,119898,103999,1338,0,14565,4,458991.1,1801088.0,0.669,0.130,0.041,0.160,107,12.11,2.94,0.02,0.40,0.01,0.45,0.01,0.42,12.07,2.77,0.00,0.00,0.001,0.022,83,0.906,0.001,0.992,0.000,0.007,438330,437681,2,0.514,0.000,0.001,48946,0.259,2.078,0.042,2.17,90633,0,450272.000,0.000,0.973,6347984,1.01,15.86,0.000,0.000,0.000,12.0,12.0,12.0,64.0,39494,0.151,0.00,0.0012,0.001,1,0.976,0.000,0.156,0.727,7.64,7.95,7.87,0.00,0.001,1.00,1.00,1.01,0.976,0.00005,0.74,239.3163,4905.56,30010.1,140074.5,110.053,52.7633,182.330,120.708,0.331,0.096,0.1,0.151,147.674,1486,4259.1,41.18,1.204,50.878,499.8,46.110,0.134,2.00,28.4417,92748.5,2.5385,0.0000,12.11,1.000,0.000
440000,3374,1.800,0.620,6.18,121220,105024,1286,0,14797,0,455103.9,1811794.9,0.675,0.124,0.042,0.160,107,11.93,2.40,0.03,0.44,0.01,0.26,0.01,0.43,11.89,2.26,0.00,0.00,0.001,0.026,93,0.921,0.000,0.993,0.000,0.007,439803,439163,2,0.524,0.000,0.002,56303,0.244,1.720,0.040,1.70,90433,0,1811794.875,0.000,0.970,6114172,1.01,15.98,0.000,0.000,0.000,12.0,12.0,12.0,58.0,40268,0.154,0.00,0.0011,0.001,1,0.986,0.000,0.146,0.725,7.60,7.94,7.84,0.00,0.001,1.01,1.01,1.01,0.986,0.00002,0.69,240.7722,4039.38,30648.2,140074.5,110.220,52.9123,183.576,121.029,0.329,0.099,0.1,0.076,150.289,1538,4431.4,41.15,0.932,51.229,401.9,46.396,0.135,2.00,27.3820,92386.7,2.4637,0.0000,11.93,1.000,0.000
450000,3365,1.813,0.737,6.19,122886,107291,1254,0,14350,1,452558.2,1822085.4,0.679,0.121,0.041,0.159,104,11.90,2.51,0.03,0.71,0.02,0.59,0.02,0.58,11.83,2.38,0.00,0.00,0.001,0.028,93,0.921,0.000,0.989,0.000,0.011,433143,432491,2,0.513,0.000,0.002,56386,0.256,2.021,0.047,1.80,91500,0,1822085.375,0.000,0.974,6120776,1.01,16.04,0.000,0.000,0.000,12.0,12.0,12.0,64.0,40037,0.153,0.00,0.0011,0.001,0,0.986,0.000,0.134,0.716,7.59,7.95,7.82,0.00,0.000,1.01,1.01,1.01,0.986,0.00002,0.75,241.9253,5154.23,31089.0,140074.5,110.528,52.5237,185.973,120.017,0.346,0.100,0.1,0.083,150.462,1645,4752.0,42.76,0.977,50.763,541.0,46.083,0.134,2.01,26.7471,90004.0,2.4143,0.0000,11.90,1.000,0.000
460000,3298,1.807,0.699,6.09,122045,106804,1197,0,14111,3,453941.4,1816414.2,0.685,0.118,0.041,0.156,103,11.98,2.54,0.03,0.86,0.00,0.09,0.02,0.50,11.93,2.45,0.00,0.00,0.001,0.025,74,0.899,0.000,0.993,0.000,0.007,433453,432836,2,0.548,0.000,0.002,81506,0.242,1.812,0.044,1.68,94669,0,605471.417,0.000,0.973,5885175,1.01,15.98,0.000,0.000,0.000,12.0,12.0,12.0,64.0,39501,0.151,0.00,0.0012,0.000,0,0.986,0.000,0.153,0.719,7.62,7.97,7.82,0.00,0.000,1.01,1.01,1.01,0.986,0.00002,0.74,240.9225,4248.31,29898.1,140074.5,110.467,52.4409,185.204,122.102,0.326,0.097,0.1,0.078,150.908,1672,4845.2,39.51,0.912,50.961,413.9,46.291,0.136,2.00,27.8877,91973.7,2.4977,0.2153,11.98,1.000,0.000
470000,3261,1.789,0.778,6.20,121641,106573,1252,0,13853,1,452531.6,1803577.8,0.674,0.117,0.043,0.166,104,12.17,3.36,0.05,0.87,0.01,0.33,0.02,0.58,12.10,3.11,0.00,0.00,0.001,0.036,94,0.879,0.000,0.992,0.000,0.008,429131,428338,2,0.533,0.000,0.004,119117,0.235,2.111,0.050,1.89,94226,0,1803577.750,0.000,0.973,5703293,1.01,15.86,0.001,0.000,0.000,12.0,12.0,12.0,64.0,39679,0.151,0.00,0.0011,0.003,0,0.984,0.000,0.177,0.717,7.63,7.94,7.86,0.00,0.000,1.01,1.01,1.01,0.984,0.00004,0.71,239.6129,5584.88,30934.7,140074.5,110.680,52.4354,184.059,122.359,0.336,0.098,0.1,0.122,151.590,1662,4797.8,42.82,1.098,50.568,491.1,45.856,0.135,1.99,27.5270,89765.7,2.4536,0.0000,12.17,1.000,0.000
480000,3155,1.787,0.746,6.01,120658,105308,1208,0,14248,2,452929.0,1788822.6,0.662,0.126,0.042,0.169,109,12.08,3.01,0.02,0.63,0.01,0.25,0.01,0.18,12.03,2.85,0.00,0.00,0.001,0.012,71,0.886,0.001,0.993,0.000,0.006,432207,431501,2,0.565,0.000,0.003,118082,0.252,1.931,0.044,1.76,94526,0,894411.312,0.000,0.974,6096676,1.00,15.93,0.001,0.000,0.000,12.0,12.0,12.0,64.0,38100,0.145,0.00,0.0012,0.002,1,0.986,0.000,0.236,0.721,7.63,7.96,7.86,0.00,0.000,1.00,1.00,1.01,0.986,0.00002,0.72,237.4305,4579.52,30231.9,140074.5,110.505,52.4725,181.453,120.386,0.334,0.097,0.2,0.077,152.428,1715,4954.5,43.74,1.015,50.860,495.1,46.033,0.134,2.00,28.9147,91225.9,2.5630,0.1373,12.08,1.000,0.000
490000,3402,1.825,0.565,5.87,122119,106718,1211,0,13943,0,471188.0,1809931.9,0.655,0.142,0.040,0.163,117,12.50,5.34,0.01,0.32,0.03,0.91,0.14,1.47,12.33,4.28,0.00,0.00,0.001,0.021,99,0.866,0.001,0.992,0.000,0.008,436338,435681,2,0.586,0.000,0.016,167042,0.256,1.803,0.035,2.86,93090,0,1809931.875,0.000,0.961,6952313,1.00,15.75,0.001,0.000,0.000,12.0,12.0,12.0,64.0,42541,0.162,0.00,0.0011,0.002,18,0.975,0.000,0.219,0.721,7.59,7.94,7.82,0.00,0.000,1.01,1.01,1.00,0.975,0.00010,0.88,241.3832,4954.21,32777.9,140074.5,108.660,54.1980,184.902,121.821,0.366,0.105,0.5,0.355,150.489,1052,2637.7,37.51,1.784,51.434,538.2,46.414,0.134,2.00,26.7419,90976.1,2.3912,0.0000,12.50,1.000,0.000
500000,3281,1.786,0.634,5.88,122886,107658,1207,0,14142,1,465132.1,1819787.9,0.664,0.139,0.039,0.157,131,12.01,2.61,0.02,0.46,0.00,0.06,0.01,0.18,11.98,2.61,0.00,0.00,0.000,0.018,69,0.935,0.000,0.993,0.000,0.007,439001,438276,2,0.597,0.000,0.002,170726,0.261,2.127,0.037,2.24,93991,0,1819787.875,0.000,0.980,6888248,1.01,15.98,0.000,0.000,0.000,12.0,12.0,12.0,60.0,39404,0.150,0.00,0.0012,0.001,0,0.983,0.000,0.172,0.720,7.68,7.97,7.88,0.00,0.000,1.01,1.01,1.01,0.983,0.00005,0.85,242.5775,5227.80,31006.5,140074.5,108.913,53.7246,185.931,124.218,0.333,0.100,0.1,0.174,138.005,1158,3038.9,47.44,1.231,51.834,475.8,46.945,0.135,2.00,28.0489,92028.4,2.5076,0.0000,12.01,1.000,0.000
