step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std
290000,4217,1.643,0.670,9.04,430488,398774,0,21515,10330,2431510,811696.8,2256782.2,0.015,0.844,0.074,0.068,93,16.07,9.33,1.42,2.00,2.04,2.91,0.24,1.84,5.82,5.21,0.87,1.08,0.099,0.117,1419,0.184,0.024,0.921,0.003,0.053,514991,371883,2,0.628,0.017,0.055,2292583,0.104,2.155,0.040,20.62,155732,166,0.928,0.226,0.723,27347433,1.80,18.50,0.000,0.531,0.449,5.6,16.4,23.1,126.1,40108,0.153,0.00,0.0033,0.072,674,0.627,0.000,0.690,0.200,2.61,4.24,2.76,0.87,0.449,2.17,1.25,1.91,0.664,0.00638,3.52,176.6303,6348.61,105035.5,140332.6,41.802,91.8842,246.303,325.903,0.976,0.332,27.4,26.886,155.639,326,785.5,38.57,12.714,97.902,3362.1,66.497,0.135,2.00,3.7975,16014.1,0.8541,0.5447,9.51,1.485,0.243
300000,4136,1.658,0.658,8.94,442737,408879,0,22636,11303,2496104,815893.1,2281404.0,0.015,0.845,0.077,0.063,93,16.26,8.73,1.38,1.77,2.16,2.95,0.24,1.45,5.93,5.13,0.92,1.11,0.107,0.121,1438,0.198,0.027,0.921,0.001,0.051,526609,391293,2,0.653,0.000,0.071,2451241,0.097,2.085,0.041,20.40,153493,165,0.914,0.226,0.738,27594433,1.78,18.26,0.000,0.537,0.471,6.6,16.7,23.0,137.3,40176,0.153,0.00,0.0033,0.076,698,0.621,0.000,0.694,0.194,2.67,4.38,2.76,0.92,0.471,2.18,1.20,1.88,0.659,0.00660,3.53,176.7131,5978.19,105572.5,140332.6,40.984,92.0929,249.029,329.745,0.969,0.332,28.0,27.283,155.719,310,766.3,34.68,12.465,98.919,3501.5,67.181,0.135,2.00,3.8076,15748.4,0.7997,0.5420,9.71,1.483,0.243
310000,4458,1.635,0.626,8.97,447851,413896,0,21842,11791,2507421,816042.8,2292518.0,0.014,0.849,0.076,0.061,94,15.79,9.13,1.48,2.15,1.98,2.69,0.23,1.53,5.59,4.96,0.92,1.10,0.099,0.113,1394,0.199,0.027,0.926,0.000,0.047,528762,395484,2,0.648,0.013,0.066,2674277,0.093,1.933,0.038,20.49,150032,166,0.914,0.225,0.747,27840439,1.83,18.61,0.000,0.524,0.472,5.6,16.2,21.8,115.8,41340,0.158,0.00,0.0033,0.074,727,0.619,0.000,0.690,0.188,2.63,4.22,2.73,0.92,0.473,2.23,1.26,1.94,0.656,0.00619,3.72,177.2639,5973.04,104514.1,140332.6,40.777,91.6481,251.171,327.207,0.974,0.329,28.3,27.592,155.343,300,793.1,28.01,12.304,98.852,3025.9,67.194,0.135,2.00,3.7772,16839.0,0.8444,0.5424,9.27,1.485,0.245
320000,4492,1.639,0.629,8.93,446558,412815,0,22141,11568,2478622,813059.6,2272627.2,0.013,0.849,0.075,0.063,94,15.34,9.08,1.34,1.87,1.88,2.74,0.22,1.19,5.71,5.27,0.83,1.06,0.095,0.117,1467,0.166,0.031,0.913,0.001,0.055,527233,394981,2,0.617,0.011,0.071,2845996,0.094,1.984,0.037,20.61,149733,166,0.917,0.226,0.716,27662863,1.77,18.79,0.000,0.536,0.438,4.7,15.4,22.1,132.5,41104,0.157,0.00,0.0032,0.070,710,0.617,0.000,0.689,0.189,2.58,4.18,2.71,0.84,0.438,2.14,1.23,1.88,0.654,0.00612,3.67,175.9797,6118.43,103934.0,140332.6,41.402,91.2318,249.776,325.695,0.966,0.327,28.8,27.481,155.571,310,714.7,39.10,12.457,98.160,2960.1,66.723,0.135,2.00,3.8564,17322.9,0.8747,0.5456,9.15,1.474,0.252
330000,4692,1.627,0.639,8.89,444421,411414,0,21614,11193,2473011,814957.1,2274918.5,0.014,0.851,0.075,0.060,94,15.68,8.52,1.34,1.62,1.99,2.96,0.22,1.29,5.85,5.42,0.86,1.07,0.100,0.118,1469,0.168,0.030,0.913,0.001,0.055,525218,395568,2,0.647,0.013,0.064,2922967,0.101,2.020,0.039,20.74,149051,166,0.920,0.226,0.732,27543480,1.79,18.59,0.000,0.535,0.452,5.9,16.2,22.3,108.2,44092,0.168,0.00,0.0030,0.071,725,0.615,0.000,0.692,0.189,2.59,4.25,2.74,0.86,0.453,2.18,1.22,1.90,0.652,0.00589,3.68,176.2543,6234.71,104126.3,140332.6,41.097,91.4481,249.689,327.894,0.974,0.331,28.3,27.638,155.496,286,682.6,32.43,12.647,98.325,3090.4,66.810,0.135,2.00,3.5391,16605.5,0.7858,0.5443,9.40,1.480,0.239
340000,4656,1.618,0.627,8.98,454829,420048,0,23280,11537,2544315,818350.6,2296361.5,0.015,0.848,0.077,0.060,92,15.64,8.96,1.40,1.89,1.91,2.74,0.31,1.92,5.72,5.22,0.86,1.05,0.096,0.113,1585,0.176,0.031,0.916,0.002,0.052,534564,397202,2,0.634,0.007,0.068,2949887,0.096,2.007,0.037,20.85,158049,163,0.903,0.227,0.735,27905688,1.80,18.54,0.000,0.542,0.454,5.8,15.4,21.7,108.8,43454,0.166,0.00,0.0031,0.070,720,0.614,0.000,0.697,0.184,2.64,4.22,2.81,0.86,0.455,2.19,1.24,1.91,0.652,0.00599,3.76,177.4051,6121.98,103451.6,140332.6,40.833,91.2889,253.001,329.931,0.979,0.326,29.5,27.889,155.460,332,826.8,42.45,12.712,98.392,2863.0,67.178,0.135,2.00,3.7760,17580.9,0.8202,0.5412,9.33,1.478,0.247
350000,4289,1.678,0.634,9.16,444513,410545,0,22359,11976,2457460,818921.3,2279511.5,0.016,0.839,0.083,0.062,90,16.45,10.02,1.41,2.02,2.00,3.17,0.26,1.37,6.03,5.45,0.87,1.11,0.096,0.117,1546,0.181,0.025,0.922,0.002,0.050,529021,418769,2,0.634,0.039,0.077,3094114,0.093,2.063,0.039,20.65,159864,166,0.928,0.225,0.725,27530154,1.77,18.28,0.000,0.533,0.446,5.6,16.6,24.3,112.7,41566,0.159,0.00,0.0032,0.064,686,0.620,0.000,0.701,0.195,2.66,4.33,2.82,0.88,0.448,2.16,1.24,1.87,0.657,0.00637,3.69,178.7962,5741.07,104479.8,140332.6,41.093,91.8432,250.720,328.402,0.963,0.332,27.7,27.319,155.483,351,940.4,43.90,12.580,98.413,3190.2,67.274,0.134,2.00,3.9244,16831.6,0.8540,0.5469,9.69,1.498,0.257
360000,4352,1.614,0.648,9.26,438289,405126,0,21136,11964,2377801,816266.3,2265071.2,0.018,0.836,0.084,0.062,93,15.73,8.81,1.36,1.81,1.84,2.59,0.24,1.51,5.82,5.38,0.84,1.05,0.094,0.112,1405,0.190,0.031,0.920,0.001,0.047,523904,430182,2,0.652,0.048,0.064,3114029,0.097,2.128,0.040,20.68,150471,170,0.953,0.222,0.722,27137201,1.77,18.60,0.000,0.524,0.449,5.3,15.7,22.2,103.7,40301,0.154,0.00,0.0032,0.070,703,0.617,0.000,0.695,0.199,2.61,4.18,2.81,0.85,0.450,2.17,1.21,1.87,0.653,0.00626,3.63,178.5921,6104.69,104900.9,140332.6,41.738,91.2792,249.197,326.798,0.962,0.334,28.2,27.232,155.456,304,762.7,47.54,12.440,97.788,3264.6,66.947,0.135,2.00,3.7654,16387.0,0.8552,0.5551,9.26,1.505,0.254
370000,4274,1.655,0.657,9.31,436597,405159,0,20437,11079,2373924,817592.9,2248400.8,0.014,0.849,0.074,0.063,92,15.74,9.15,1.36,1.86,1.81,2.70,0.24,1.52,5.86,5.37,0.83,1.06,0.090,0.112,1400,0.188,0.022,0.924,0.001,0.053,516643,424407,2,0.640,0.017,0.070,3262871,0.099,2.193,0.039,20.80,152834,169,0.947,0.232,0.728,27619957,1.79,18.56,0.000,0.516,0.439,5.7,15.4,22.2,126.9,39653,0.151,0.00,0.0033,0.075,644,0.620,0.000,0.687,0.191,2.67,4.23,2.79,0.83,0.439,2.18,1.25,1.90,0.656,0.00637,3.63,176.7973,6142.25,103658.3,140332.6,41.365,91.4820,248.679,325.371,0.978,0.329,25.6,27.242,155.483,388,949.8,44.63,12.721,98.052,3156.7,66.828,0.134,2.00,4.0871,17468.4,0.8985,0.5536,9.28,1.497,0.262
380000,4424,1.662,0.660,9.07,438028,406785,0,20323,10770,2351328,814373.9,2255621.0,0.011,0.848,0.074,0.067,94,15.92,9.39,1.44,2.08,1.79,2.51,0.19,1.07,5.89,5.40,0.82,1.02,0.091,0.110,1387,0.167,0.031,0.917,0.002,0.050,522107,431873,2,0.651,0.022,0.067,3185714,0.099,2.044,0.042,20.30,150311,167,0.959,0.236,0.735,28256832,1.82,18.58,0.000,0.519,0.438,5.8,16.2,21.9,135.6,41185,0.157,0.00,0.0031,0.066,669,0.631,0.000,0.685,0.196,2.63,4.21,2.76,0.83,0.439,2.21,1.26,1.92,0.667,0.00600,3.48,178.8768,6124.45,103179.9,140332.6,41.713,92.0475,249.205,326.418,0.977,0.332,26.1,26.553,155.816,378,940.0,35.19,12.429,98.345,3267.7,67.152,0.135,2.00,3.9671,17550.4,0.8619,0.5586,9.31,1.499,0.262
390000,4368,1.652,0.669,9.06,441923,408811,0,21735,11433,2409153,815880.4,2280587.8,0.012,0.851,0.072,0.065,99,16.30,9.52,1.49,1.95,2.01,2.82,0.26,1.50,5.75,5.20,0.90,1.11,0.097,0.114,1581,0.166,0.026,0.920,0.001,0.053,527395,436589,2,0.658,0.002,0.078,3089441,0.091,2.012,0.042,20.60,150850,167,0.947,0.229,0.733,28195699,1.84,18.33,0.000,0.539,0.461,5.9,16.3,24.0,98.1,41558,0.159,0.00,0.0032,0.076,631,0.627,0.000,0.683,0.197,2.68,4.34,2.81,0.90,0.462,2.23,1.26,1.95,0.662,0.00621,3.52,179.4315,6285.13,103980.1,140332.6,41.577,91.6948,250.560,329.713,0.962,0.328,25.9,27.128,155.792,373,994.6,40.94,12.782,98.147,3167.7,67.198,0.135,2.00,3.8281,16721.2,0.8359,0.5528,9.51,1.498,0.258
400000,4712,1.655,0.640,9.46,455659,420110,0,22657,12548,2503731,825612.2,2341562.0,0.014,0.849,0.074,0.063,99,16.11,9.29,1.33,1.90,1.79,2.74,0.24,1.60,6.04,5.28,0.80,1.06,0.088,0.112,1542,0.156,0.025,0.925,0.001,0.049,546834,455124,2,0.692,0.015,0.069,3167852,0.086,1.939,0.041,20.38,159454,163,0.935,0.235,0.740,29675217,1.75,18.50,0.000,0.518,0.416,5.8,16.3,23.9,135.6,44288,0.169,0.00,0.0029,0.071,764,0.640,0.000,0.697,0.200,2.61,4.24,2.78,0.80,0.417,2.13,1.23,1.84,0.676,0.00573,3.39,184.7230,5976.38,101611.1,140332.6,41.123,92.1094,257.140,338.857,0.970,0.325,27.3,26.981,156.207,339,864.2,37.33,13.053,98.952,3134.8,68.679,0.135,2.00,4.0104,18897.1,0.8858,0.5518,9.40,1.523,0.252
410000,4507,1.667,0.621,9.10,463204,426787,0,24394,12228,2555203,824376.9,2391731.0,0.008,0.868,0.062,0.061,101,15.98,8.68,1.25,1.60,1.87,2.69,0.23,1.42,6.08,4.95,0.86,1.17,0.089,0.112,1559,0.148,0.029,0.924,0.002,0.044,557671,458325,3,0.634,0.007,0.064,3270857,0.089,1.958,0.041,20.70,170902,160,0.936,0.233,0.719,31121920,1.70,18.31,0.000,0.534,0.417,5.4,16.3,24.6,93.4,42532,0.162,0.00,0.0030,0.064,620,0.647,0.000,0.683,0.201,2.62,4.39,2.79,0.87,0.418,2.10,1.21,1.78,0.683,0.00608,3.52,187.8458,6071.63,102608.6,140332.6,40.999,92.0290,261.305,337.518,0.974,0.325,26.4,27.392,156.019,289,709.5,34.69,13.341,98.619,2966.5,68.333,0.134,2.00,4.1193,18565.7,0.8905,0.5538,9.44,1.500,0.267
420000,4085,1.705,0.658,8.92,435837,402496,0,22112,11651,2502733,829360.5,2348769.5,0.011,0.839,0.080,0.069,105,16.67,9.94,1.26,1.65,2.07,3.14,0.24,1.81,6.28,5.19,0.95,1.32,0.090,0.116,1574,0.097,0.025,0.930,0.001,0.043,538307,419452,2,0.610,0.007,0.050,2728958,0.096,2.123,0.043,20.07,156791,167,0.938,0.233,0.720,28606583,1.69,17.90,0.001,0.547,0.414,5.2,16.2,30.3,97.7,40204,0.153,0.00,0.0032,0.061,573,0.637,0.000,0.703,0.222,2.68,4.69,2.75,0.95,0.415,2.11,1.22,1.75,0.674,0.00666,3.45,185.1767,6359.10,104047.3,140332.6,40.751,92.5749,253.772,338.359,0.978,0.329,25.5,27.209,156.036,323,847.3,47.22,12.524,99.565,3108.3,69.134,0.134,2.00,4.2002,17157.9,0.9006,0.5502,9.84,1.499,0.281
430000,4504,1.689,0.655,9.47,434269,401705,0,21346,10799,2522996,831146.2,2383403.2,0.010,0.839,0.076,0.075,103,16.64,9.52,1.41,1.86,1.81,2.56,0.25,1.56,6.08,5.12,0.88,1.09,0.086,0.106,1666,0.118,0.024,0.928,0.001,0.046,541536,412834,2,0.649,0.053,0.063,2545356,0.095,2.049,0.040,20.54,163324,167,0.945,0.232,0.750,29550987,1.78,18.10,0.000,0.553,0.451,5.7,16.4,27.2,119.7,43013,0.164,0.00,0.0030,0.068,672,0.651,0.000,0.713,0.229,2.71,4.53,2.78,0.88,0.451,2.22,1.25,1.85,0.688,0.00601,3.56,189.0451,6416.52,101885.8,140332.6,42.238,90.7445,257.301,326.724,0.978,0.318,25.5,27.084,155.708,367,935.7,45.27,12.836,97.502,2877.1,69.322,0.134,2.00,4.1254,18580.9,0.8798,0.5524,9.55,1.528,0.287
440000,4579,1.729,0.629,9.97,424958,394954,0,19472,10457,2402248,824472.0,2339941.0,0.011,0.843,0.076,0.070,102,17.09,9.65,1.38,1.83,1.75,2.59,0.21,1.54,6.19,5.10,0.82,1.03,0.083,0.106,1679,0.080,0.026,0.925,0.002,0.047,529490,400474,2,0.686,0.015,0.049,2654951,0.101,1.876,0.040,20.21,160961,169,0.974,0.240,0.752,29565464,1.76,17.96,0.000,0.554,0.442,5.9,16.8,27.5,127.4,43692,0.167,0.00,0.0029,0.076,566,0.656,0.000,0.706,0.229,2.69,4.76,2.69,0.82,0.442,2.22,1.25,1.82,0.692,0.00574,3.50,187.7170,6393.98,100849.9,140332.6,42.172,91.7814,253.248,322.544,0.979,0.317,25.5,26.280,155.594,327,820.5,33.24,12.512,97.959,2629.0,68.754,0.136,2.00,4.2965,19673.9,0.9149,0.5605,9.54,1.579,0.290
450000,4357,1.690,0.665,9.26,423842,393880,0,19326,10858,2378850,820848.5,2330913.5,0.011,0.843,0.076,0.070,101,16.45,8.90,1.35,1.70,1.91,2.63,0.23,1.31,5.97,4.95,0.86,1.06,0.093,0.111,1673,0.122,0.028,0.926,0.001,0.044,524666,397992,2,0.664,0.026,0.069,2645402,0.104,2.078,0.042,20.32,163358,167,0.980,0.245,0.751,29075730,1.74,18.09,0.000,0.551,0.449,5.9,16.6,26.7,121.7,41223,0.157,0.00,0.0032,0.077,684,0.650,0.000,0.697,0.225,2.67,4.58,2.72,0.86,0.450,2.18,1.22,1.81,0.685,0.00607,3.52,186.8172,6318.27,102300.9,140332.6,42.516,91.5077,252.280,322.634,0.978,0.324,26.9,26.443,155.670,328,822.9,35.48,12.515,97.491,3282.9,68.075,0.135,2.00,4.2047,18319.7,0.8982,0.5613,9.46,1.533,0.271
460000,4367,1.710,0.675,9.89,426169,396048,0,19429,10682,2386252,820261.0,2316281.5,0.010,0.844,0.076,0.069,104,17.32,8.96,1.47,1.71,1.92,2.64,0.25,1.70,5.97,5.00,0.87,1.06,0.091,0.109,1593,0.095,0.031,0.919,0.001,0.049,525255,406264,2,0.724,0.047,0.060,2632045,0.100,2.108,0.043,20.13,151881,166,0.971,0.249,0.746,29179411,1.82,17.78,0.000,0.547,0.466,6.8,16.9,27.5,93.4,41993,0.160,0.00,0.0031,0.076,596,0.649,0.000,0.697,0.220,2.71,4.79,2.72,0.88,0.467,2.30,1.27,1.91,0.684,0.00602,3.50,185.2960,6583.97,101659.4,140332.6,42.008,91.9723,252.139,325.783,0.974,0.319,26.9,26.296,155.707,304,743.0,34.53,12.364,98.207,3260.9,68.378,0.135,2.00,4.2590,18599.2,0.8856,0.5601,9.62,1.588,0.272
470000,4242,1.726,0.659,9.65,412973,384851,0,18452,9795,2366513,822102.0,2307628.5,0.011,0.845,0.074,0.070,103,17.46,9.71,1.43,1.82,2.05,2.85,0.29,1.89,6.14,5.14,0.91,1.12,0.093,0.111,1788,0.099,0.027,0.923,0.002,0.048,518233,400590,2,0.680,0.028,0.063,2589781,0.098,2.074,0.041,20.21,152605,169,0.975,0.248,0.719,29152282,1.78,17.49,0.000,0.570,0.462,6.5,17.1,27.5,124.2,42006,0.160,0.00,0.0032,0.073,668,0.658,0.000,0.700,0.233,2.79,4.77,2.91,0.91,0.463,2.25,1.26,1.86,0.693,0.00611,3.38,185.0746,6197.91,102313.8,140332.6,42.401,92.2076,249.295,324.309,0.959,0.324,28.3,25.919,155.994,354,918.7,43.39,12.932,97.849,3171.0,68.349,0.135,2.00,4.3346,18387.4,0.9321,0.5605,9.90,1.556,0.278
480000,4261,1.747,0.673,9.84,404875,378019,0,17500,9337,2322541,824824.1,2312825.5,0.010,0.844,0.072,0.074,102,17.17,9.30,1.41,1.79,1.85,2.61,0.20,1.38,6.12,4.71,0.88,1.08,0.086,0.106,1604,0.088,0.031,0.927,0.001,0.041,514950,399755,2,0.683,0.004,0.049,2579429,0.101,2.144,0.045,20.23,154582,167,0.996,0.251,0.747,29389617,1.76,17.78,0.000,0.553,0.459,6.8,16.6,27.7,127.2,40840,0.156,0.00,0.0032,0.073,629,0.665,0.000,0.705,0.243,2.70,4.78,2.72,0.88,0.459,2.24,1.25,1.83,0.699,0.00602,3.40,187.4305,6568.54,101101.3,140332.7,42.315,92.3552,249.642,320.612,0.964,0.320,26.5,25.652,155.848,333,888.9,42.03,12.850,97.894,3136.4,68.760,0.134,2.00,4.5211,19264.5,0.9210,0.5662,9.58,1.567,0.288
490000,4415,1.776,0.619,9.72,392545,366346,0,16917,9128,2210195,818704.6,2263342.5,0.010,0.847,0.072,0.072,103,18.01,10.35,1.44,2.11,1.84,2.66,0.25,1.70,6.65,5.20,0.85,1.06,0.083,0.103,1732,0.096,0.025,0.935,0.001,0.039,504787,396531,2,0.651,0.004,0.055,2618760,0.101,2.017,0.040,19.62,149491,174,1.024,0.243,0.759,28405843,1.75,17.38,0.001,0.559,0.451,7.0,17.4,27.8,177.3,44917,0.171,0.00,0.0028,0.072,642,0.658,0.000,0.703,0.254,2.83,4.94,2.83,0.85,0.452,2.24,1.26,1.80,0.692,0.00574,3.21,184.2038,6226.12,100529.6,140332.7,43.007,92.2206,243.313,320.799,0.974,0.322,25.5,25.348,156.151,301,706.1,46.36,12.153,98.006,2760.8,68.339,0.135,2.00,4.5748,20197.7,0.8951,0.5747,10.17,1.567,0.299
500000,4263,1.747,0.646,9.92,394745,369163,0,16396,9338,2255882,826864.9,2306700.0,0.009,0.847,0.073,0.071,101,17.29,9.72,1.42,1.84,1.78,2.52,0.32,1.90,6.27,5.18,0.84,1.05,0.084,0.103,1689,0.089,0.023,0.936,0.002,0.040,512590,401824,2,0.350,0.419,0.065,2978712,0.097,2.037,0.042,19.80,150792,170,1.023,0.248,0.751,29529822,1.76,17.63,0.000,0.570,0.448,6.5,16.7,27.8,93.4,41708,0.159,0.00,0.0031,0.075,626,0.671,0.000,0.710,0.259,2.79,4.71,2.89,0.84,0.448,2.22,1.23,1.82,0.705,0.00595,3.29,189.2217,6362.43,101259.8,140332.7,42.687,92.5775,248.141,319.309,0.966,0.323,26.0,25.354,156.131,324,845.6,40.82,12.663,98.055,2888.2,69.277,0.135,2.00,4.5833,19538.5,0.9600,0.5763,9.78,1.562,0.291
