step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
70000,2,323,28.53,0.05,8.14,0.42,7.80,0.00,1.01,0.000,0.060,145938.4,107253.9,1,43,3.11,1.00,1.02,5.1857,61.32,31106.9,0.5491,12.8086,5461,13.1712,1203,5.9704,17724.8,58.14,62.1138,0.0,0.0000,1.000,0.2401
80000,0,299,34.63,0.86,7.29,1.25,14.72,0.05,1.17,0.033,0.083,107038.9,59580.7,3,39,3.95,1.10,1.17,2.3555,93.76,36241.5,0.0562,9.9186,5462,6.6600,977,1.6423,5078.6,109.72,22.0244,0.0,0.0000,1.000,0.2693
80000,1,369,32.95,0.68,7.73,1.18,12.80,0.02,1.16,0.011,0.094,65543.0,35164.3,4,62,3.67,1.09,1.19,1.3666,105.27,36744.8,0.0000,6.1001,5461,6.6588,875,0.8624,2476.9,98.12,15.4120,0.0,0.0000,1.000,0.2730
80000,2,562,29.46,0.34,6.62,1.44,10.55,0.00,1.08,0.002,0.122,45437.4,25288.0,4,84,3.39,1.06,1.07,1.0110,174.94,38075.1,0.0000,4.2078,5461,6.6588,919,0.5859,1751.0,92.15,14.0633,0.0,0.0000,1.000,0.3455
90000,0,640,26.47,0.36,6.74,0.72,9.98,0.00,1.12,0.003,0.132,178723.1,130744.0,3,49,3.25,1.09,1.15,6.2786,190.51,34783.3,0.6231,16.6230,5462,14.4695,1072,3.9415,14920.1,157.46,44.3004,0.0,0.0000,1.000,0.3588
90000,1,426,27.27,0.38,6.14,1.41,11.44,0.01,1.09,0.002,0.093,157308.2,117023.6,3,69,3.38,1.05,1.10,5.6799,105.27,40292.8,0.5963,14.2908,5461,14.4668,916,3.6388,15092.9,97.05,57.7257,0.0,0.0000,1.000,0.3298
90000,2,263,26.83,0.38,7.54,1.17,7.52,0.02,1.11,0.004,0.050,155159.3,115137.9,3,74,3.29,1.03,1.17,5.5661,60.94,35138.5,0.5386,14.1093,5461,14.4668,937,3.4309,14808.7,45.47,61.1978,0.0,0.0000,1.000,0.1769
100000,0,349,36.06,0.41,9.32,0.40,11.35,0.03,1.12,0.009,0.086,102283.7,61914.6,5,53,3.60,1.07,1.14,2.3585,80.63,36380.3,0.0255,9.8360,5462,6.6439,1042,1.4301,4454.7,102.32,22.7947,0.0,0.0000,1.000,0.3164
100000,1,456,31.83,0.44,8.07,0.49,10.23,0.02,1.13,0.009,0.101,66506.0,41143.7,5,44,3.43,1.06,1.15,1.4838,214.50,36871.3,0.0000,6.4603,5461,6.6427,941,0.8162,2635.4,116.98,14.5586,0.0,0.0000,1.000,0.3316
100000,2,485,28.25,0.21,7.25,0.66,10.59,0.01,1.05,0.004,0.103,48719.3,27030.3,4,60,3.42,1.03,1.07,0.9702,121.69,36140.4,0.0000,4.7528,5461,6.6427,976,0.5575,1694.2,80.70,13.7947,0.0,0.0000,1.000,0.3128
