step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain
310000,3738,1.747,0.505,3.43,158319,142503,1110,1,14778,63,553684.4,1918177.1,0.009,0.338,0.042,0.612,109,11.66,2.55,0.01,0.27,0.00,0.12,0.08,0.49,11.56,2.53,0.00,0.00,0.000,0.017,117,0.867,0.006,0.987,0.000,0.007,446111,443935,1,1.000,0.000,0.055,2784342,0.096,2.018,0.034,8.40,75770,219,30447.256,0.000,0.937,17088994,1.00,16.12,0.000,0.000,0.000,11,12,12,64,43570,0.166,0.00,0.0013,0.006,110,0.858,0.000,0.050,0.653,6.99,7.64,7.62,0.00,0.000,1.00,1.00,1.00,0.858,0.00053,2.69,263.5351,6210.09,33066.4,139910.8,96.477,62.6877,211.079,120.219,0.447,0.105,1.5,1.949,138.190,325,907.0,43.36,4.188,56.273,574.5,50.624,0.135,2.00,24.3888,91165.3,2.2376,0.5291
320000,3799,1.755,0.422,3.37,160555,144974,1075,0,14445,20,554080.4,1927521.6,0.008,0.311,0.042,0.638,109,11.74,2.38,0.03,0.53,0.01,0.20,0.10,0.67,11.61,2.19,0.00,0.02,0.001,0.020,132,0.850,0.007,0.984,0.000,0.009,442713,439981,1,1.000,0.000,0.073,2833678,0.099,1.708,0.029,8.56,75079,0,96376.081,0.000,0.923,15400687,1.01,16.03,0.000,0.000,0.000,11,12,12,52,44606,0.170,0.00,0.0013,0.008,137,0.838,0.000,0.053,0.646,6.93,7.56,7.55,0.00,0.000,1.01,1.01,1.01,0.838,0.00057,2.83,264.0793,5360.95,31950.6,139904.7,96.525,62.2115,212.698,121.249,0.455,0.103,2.1,2.164,137.108,215,515.6,39.52,4.271,55.931,523.2,50.391,0.135,2.00,24.6075,93483.8,2.2448,0.6785
330000,3834,1.727,0.430,3.29,158452,143010,1162,0,14245,15,551088.6,1926348.0,0.009,0.309,0.042,0.639,109,11.67,2.71,0.01,0.42,0.00,0.15,0.12,0.96,11.54,2.50,0.00,0.00,0.001,0.024,121,0.842,0.006,0.985,0.000,0.009,444518,441625,1,0.997,0.003,0.062,2617554,0.099,1.721,0.029,8.44,72354,0,128423.200,0.000,0.925,15379018,1.00,16.16,0.001,0.000,0.000,11,12,12,64,44741,0.171,0.00,0.0012,0.009,139,0.842,0.000,0.051,0.652,6.88,7.56,7.51,0.00,0.000,1.00,1.00,1.00,0.842,0.00054,2.70,263.8640,5478.12,33545.3,139898.4,96.981,62.2503,211.485,123.252,0.462,0.107,2.4,2.063,138.124,218,486.8,42.59,4.273,55.718,600.9,50.185,0.136,2.00,23.9405,91787.7,2.2004,1.7615
340000,3827,1.693,0.428,3.25,159223,144083,1049,0,14098,2,552379.1,1929961.5,0.010,0.297,0.039,0.654,109,11.76,2.74,0.01,0.28,0.01,0.42,0.10,0.65,11.64,2.48,0.00,0.00,0.000,0.011,114,0.852,0.005,0.988,0.000,0.007,442199,439555,1,0.901,0.099,0.073,2711757,0.100,1.736,0.030,8.54,70108,0,964980.750,0.000,0.929,14583273,1.00,16.04,0.001,0.000,0.000,10,12,12,64,45012,0.172,0.00,0.0012,0.010,130,0.830,0.000,0.048,0.649,6.93,7.63,7.51,0.00,0.000,1.00,1.00,1.00,0.830,0.00055,2.72,264.4417,5357.52,31892.8,139892.3,96.775,62.0745,212.964,125.144,0.425,0.101,2.3,2.104,138.550,259,643.4,39.78,4.260,55.806,510.9,50.283,0.136,2.00,24.4612,93612.8,2.2283,1.2515
350000,3805,1.743,0.424,3.14,158526,143408,1056,0,14084,4,551798.5,1939437.5,0.012,0.304,0.037,0.647,108,11.59,2.25,0.01,0.42,0.00,0.06,0.09,0.40,11.49,2.31,0.00,0.00,0.000,0.016,94,0.863,0.005,0.988,0.000,0.007,442696,440252,1,1.000,0.000,0.079,2643856,0.099,1.787,0.030,8.51,67037,0,484859.375,0.000,0.929,15058191,1.00,16.18,0.000,0.000,0.000,10,12,12,64,44104,0.168,0.00,0.0013,0.009,133,0.838,0.000,0.046,0.650,6.92,7.58,7.53,0.00,0.000,1.00,1.00,1.01,0.838,0.00055,2.69,265.5230,5444.72,32206.6,139886.1,96.920,62.2037,213.557,122.134,0.438,0.102,2.0,2.058,138.366,215,511.1,36.14,4.299,55.723,505.1,50.227,0.135,2.00,24.5003,93223.6,2.2496,0.0000
360000,3740,1.741,0.483,3.01,158111,142802,1046,0,14328,10,548975.9,1928533.2,0.014,0.304,0.035,0.647,109,11.71,2.91,0.04,0.79,0.00,0.10,0.09,0.72,11.58,2.81,0.00,0.00,0.000,0.002,99,0.870,0.005,0.987,0.000,0.008,440158,437969,1,1.000,0.000,0.068,2784292,0.095,1.947,0.034,8.14,64745,0,192853.325,0.000,0.930,15165204,1.01,16.04,0.001,0.000,0.000,10,12,12,64,43814,0.167,0.00,0.0013,0.006,116,0.842,0.000,0.045,0.648,6.91,7.61,7.59,0.00,0.000,1.01,1.02,1.01,0.842,0.00050,2.61,264.5782,6208.40,32303.4,139880.0,97.109,62.2749,213.008,122.150,0.446,0.102,1.8,1.854,138.342,226,568.5,44.57,4.097,55.984,635.1,50.328,0.134,2.00,24.6728,92276.3,2.2597,0.3015
370000,3774,1.698,0.481,3.16,158997,143383,1008,0,14572,13,551224.6,1924185.2,0.016,0.309,0.034,0.642,109,11.70,2.67,0.01,0.36,0.00,0.09,0.10,0.93,11.58,2.38,0.00,0.00,0.000,0.017,95,0.866,0.005,0.986,0.000,0.009,441118,439171,1,0.914,0.086,0.068,3064175,0.097,1.990,0.032,8.13,63885,0,148014.250,0.000,0.932,15411316,1.00,15.99,0.001,0.000,0.000,10,12,12,64,44139,0.168,0.00,0.0013,0.007,116,0.848,0.000,0.047,0.647,6.99,7.63,7.63,0.00,0.000,1.00,1.01,1.00,0.848,0.00050,2.66,264.2396,6197.74,33023.9,139873.9,96.834,62.5462,212.716,122.957,0.441,0.104,1.5,1.873,137.653,242,622.2,42.48,4.097,56.213,542.6,50.562,0.134,2.00,24.2936,91684.2,2.2192,0.6499
380000,3812,1.707,0.424,3.27,157960,142655,1044,0,14223,32,550674.2,1937412.9,0.016,0.298,0.035,0.651,109,11.66,2.38,0.01,0.28,0.00,0.06,0.08,0.52,11.57,2.40,0.00,0.00,0.000,0.016,95,0.873,0.004,0.990,0.000,0.007,443481,441137,1,0.927,0.073,0.062,2600028,0.094,1.734,0.030,8.06,67172,0,60544.152,0.000,0.943,14794476,1.00,16.08,0.001,0.000,0.000,12,12,12,64,44456,0.170,0.00,0.0012,0.009,116,0.848,0.000,0.045,0.651,7.02,7.66,7.68,0.00,0.000,1.00,1.01,1.00,0.848,0.00050,2.72,265.3182,5400.31,32104.3,139867.8,96.998,62.1422,213.515,122.504,0.398,0.101,1.8,1.887,136.588,240,570.3,39.42,4.005,56.059,477.8,50.576,0.135,2.00,24.5067,93419.6,2.2397,0.2394
390000,3837,1.750,0.435,3.34,158406,142993,1081,0,14307,23,548557.9,1939662.0,0.018,0.273,0.035,0.674,108,11.67,2.52,0.02,0.60,0.00,0.07,0.08,0.68,11.56,2.31,0.00,0.00,0.000,0.003,117,0.861,0.005,0.988,0.000,0.007,439845,436972,1,0.913,0.087,0.053,2367185,0.094,1.794,0.031,8.09,68476,0,84333.130,0.000,0.928,13537223,1.01,16.12,0.000,0.000,0.000,10,12,12,64,44785,0.171,0.00,0.0012,0.010,113,0.837,0.000,0.044,0.647,6.97,7.60,7.59,0.00,0.000,1.00,1.01,1.01,0.837,0.00048,2.68,265.8586,5450.78,32866.2,139861.7,97.318,62.0823,214.435,124.736,0.462,0.103,2.0,1.839,137.147,232,584.2,39.81,4.056,55.751,560.4,50.289,0.135,2.00,24.0428,92252.3,2.2024,0.4919
400000,3850,1.748,0.460,3.40,161897,146076,1050,0,14758,40,553053.6,1933774.8,0.018,0.293,0.042,0.647,107,11.64,2.70,0.02,0.56,0.01,0.18,0.08,0.35,11.53,2.67,0.00,0.00,0.001,0.024,104,0.851,0.004,0.987,0.000,0.009,442378,439837,1,1.000,0.000,0.076,2466417,0.094,1.865,0.033,8.34,70960,0,48344.369,0.000,0.932,14486908,1.00,16.15,0.001,0.000,0.000,10,12,12,64,44802,0.171,0.00,0.0012,0.009,135,0.836,0.000,0.049,0.642,6.89,7.57,7.58,0.00,0.000,1.01,1.01,1.00,0.836,0.00052,2.71,265.5775,5964.96,33439.3,139855.6,96.722,62.4690,214.114,125.224,0.457,0.107,2.2,1.994,138.629,207,553.5,45.65,4.185,56.065,574.6,50.575,0.134,2.00,23.7002,91245.8,2.1816,0.1916
410000,3841,1.743,0.468,3.51,163319,146865,1016,0,15447,83,557033.8,1920646.5,0.012,0.328,0.059,0.601,108,11.48,2.59,0.02,0.63,0.01,0.23,0.08,0.62,11.38,2.56,0.00,0.00,0.001,0.032,118,0.836,0.005,0.981,0.000,0.013,443212,440674,1,1.000,0.000,0.063,2352065,0.098,1.875,0.034,8.51,73420,0,23140.319,0.000,0.924,16462437,1.01,16.26,0.000,0.000,0.000,10,12,12,64,44106,0.168,0.00,0.0013,0.008,150,0.852,0.000,0.054,0.640,6.81,7.54,7.53,0.00,0.000,1.00,1.00,1.01,0.852,0.00053,2.74,264.4881,5995.26,33990.1,139849.4,96.061,63.0744,213.165,128.222,0.486,0.107,2.2,2.018,138.962,242,681.7,40.50,4.307,56.529,538.7,50.862,0.134,2.00,23.5925,90618.9,2.1778,0.9455
420000,3793,1.742,0.504,3.47,161964,145204,1018,1,15789,73,554693.9,1902579.6,0.013,0.316,0.070,0.601,108,11.57,2.31,0.00,0.11,0.00,0.06,0.07,0.61,11.49,2.28,0.00,0.00,0.000,0.004,99,0.854,0.005,0.990,0.000,0.005,445731,443245,1,1.000,0.000,0.051,2413378,0.100,2.063,0.035,8.25,74987,704,26062.735,0.000,0.937,15499075,1.00,16.15,0.000,0.000,0.000,10,12,12,57,43891,0.167,0.00,0.0013,0.008,104,0.850,0.000,0.055,0.645,6.92,7.63,7.62,0.00,0.000,1.00,1.00,1.00,0.850,0.00052,2.71,261.9020,6453.18,34829.7,139843.4,96.355,62.9087,209.768,124.694,0.446,0.111,1.9,1.954,137.242,249,611.6,67.12,4.166,56.530,627.1,50.821,0.135,2.00,23.5368,89275.3,2.1689,0.5378
430000,3778,1.725,0.427,3.66,162152,145350,972,0,15845,29,557360.2,1898194.9,0.016,0.327,0.073,0.584,114,11.69,2.91,0.03,0.92,0.00,0.07,0.08,0.78,11.58,2.76,0.00,0.00,0.000,0.016,134,0.833,0.006,0.985,0.000,0.008,450866,448531,1,1.000,0.000,0.051,2374589,0.094,1.755,0.028,8.04,77572,0,65454.996,0.000,0.920,16121981,1.01,16.03,0.001,0.000,0.000,10,12,12,64,44183,0.169,0.00,0.0013,0.008,148,0.853,0.000,0.060,0.648,6.82,7.54,7.52,0.00,0.000,1.01,1.01,1.01,0.853,0.00049,2.55,261.7104,5403.99,35006.7,139837.6,96.043,63.4143,209.037,123.263,0.477,0.112,2.1,1.854,138.961,240,563.8,34.95,4.154,57.212,578.4,51.300,0.134,2.00,23.9362,90431.0,2.1916,0.4721
440000,3818,1.747,0.476,3.77,159850,143147,1018,0,15645,96,554965.6,1895338.2,0.016,0.326,0.071,0.587,121,11.44,2.70,0.01,0.38,0.00,0.11,0.09,0.92,11.33,2.64,0.00,0.00,0.001,0.029,113,0.845,0.005,0.985,0.000,0.009,447854,445763,1,0.926,0.074,0.059,2514853,0.092,1.968,0.032,7.95,78565,0,19743.107,0.000,0.934,16148863,1.00,16.31,0.000,0.001,0.000,9,12,12,60,43668,0.167,0.00,0.0013,0.009,101,0.857,0.000,0.059,0.650,6.85,7.62,7.59,0.00,0.000,1.00,1.00,1.00,0.857,0.00048,2.55,261.4337,6043.51,34810.2,139831.6,96.341,63.1195,208.770,123.628,0.434,0.112,1.7,1.805,137.741,259,642.3,39.87,4.052,56.999,624.3,51.172,0.135,2.00,23.4864,89671.0,2.1830,1.2031
450000,3827,1.760,0.490,3.79,160462,144019,1017,0,15417,12,548845.1,1904232.0,0.021,0.309,0.066,0.604,127,11.71,3.01,0.03,0.77,0.01,0.23,0.11,1.18,11.56,2.75,0.00,0.00,0.001,0.036,116,0.850,0.004,0.985,0.000,0.011,444172,441856,1,0.994,0.006,0.062,2338787,0.094,1.977,0.035,7.64,83115,0,158686.000,0.000,0.934,15463590,1.01,16.10,0.000,0.000,0.000,10,12,12,64,44797,0.171,0.00,0.0012,0.007,118,0.861,0.000,0.058,0.646,7.01,7.61,7.60,0.00,0.000,1.01,1.01,1.01,0.861,0.00045,2.53,261.8162,6204.53,34325.8,139825.6,97.227,62.3093,209.943,120.484,0.435,0.111,1.6,1.726,137.038,254,635.1,50.61,3.899,56.443,678.4,50.774,0.135,2.00,23.4750,89838.9,2.1561,0.2735
460000,3812,1.738,0.412,3.68,157759,142121,1064,0,14589,10,545552.8,1924574.5,0.027,0.238,0.045,0.689,128,11.69,2.11,0.01,0.28,0.00,0.09,0.06,0.27,11.62,2.11,0.00,0.00,0.000,0.017,104,0.875,0.004,0.988,0.000,0.008,440921,438739,1,1.000,0.000,0.056,2456283,0.097,1.694,0.028,7.74,79487,0,192457.450,0.000,0.937,11513063,1.00,16.03,0.000,0.000,0.000,12,12,12,64,44556,0.170,0.00,0.0012,0.006,123,0.826,0.000,0.049,0.649,7.19,7.65,7.65,0.00,0.000,1.00,1.00,1.00,0.826,0.00044,2.49,263.0292,4948.28,30324.3,139819.4,97.827,61.4366,211.771,120.376,0.424,0.096,1.6,1.682,137.866,268,767.4,30.99,3.956,55.783,506.6,50.295,0.134,2.00,24.9805,95225.8,2.2789,0.3993
470000,3722,1.716,0.484,3.59,151447,136908,1187,0,13442,39,530825.1,1930747.0,0.033,0.172,0.031,0.764,128,11.78,2.55,0.02,0.61,0.00,0.16,0.09,0.89,11.66,2.40,0.00,0.00,0.001,0.024,98,0.870,0.003,0.988,0.000,0.009,431398,429028,1,0.922,0.078,0.064,2066197,0.092,2.085,0.034,7.56,74662,0,49506.333,0.000,0.929,7603630,1.01,15.97,0.000,0.000,0.000,11,12,12,62,43843,0.167,0.00,0.0012,0.003,106,0.775,0.000,0.040,0.656,7.26,7.68,7.65,0.00,0.000,1.00,1.01,1.01,0.775,0.00042,2.41,262.4972,5990.13,28713.1,139813.0,99.938,59.7610,211.595,119.808,0.406,0.091,1.5,1.566,138.135,293,837.4,42.56,3.912,53.928,593.1,48.742,0.134,2.00,25.7646,95895.7,2.3376,0.1761
480000,3870,1.789,0.388,3.49,147207,133004,1264,0,12791,27,513051.1,1929327.0,0.042,0.122,0.026,0.810,130,11.74,2.01,0.02,0.50,0.00,0.21,0.06,0.37,11.66,1.93,0.00,0.00,0.001,0.024,85,0.890,0.003,0.991,0.000,0.006,424729,423007,1,0.928,0.072,0.047,1666279,0.092,1.594,0.027,6.97,71644,0,71456.556,0.000,0.942,4877731,1.00,16.09,0.000,0.000,0.000,12,12,12,48,45426,0.173,0.00,0.0011,0.004,103,0.715,0.000,0.035,0.660,7.36,7.68,7.65,0.00,0.000,1.00,1.00,1.00,0.715,0.00037,2.18,260.5729,4767.09,28966.7,139806.4,102.568,57.7029,210.111,116.623,0.396,0.090,1.8,1.413,136.189,232,649.4,42.43,3.634,52.120,419.7,47.285,0.135,2.00,24.9752,96654.0,2.2744,1.2483
490000,3620,1.711,0.415,3.27,144023,130562,1307,0,12404,4,507416.1,1926583.2,0.048,0.097,0.025,0.830,131,11.69,1.96,0.01,0.50,0.00,0.07,0.05,0.27,11.63,1.92,0.00,0.00,0.001,0.023,68,0.908,0.004,0.991,0.000,0.005,423301,421675,1,1.000,0.000,0.043,1659683,0.094,1.723,0.029,7.09,70641,0,481645.812,0.000,0.956,3447543,1.00,16.18,0.000,0.000,0.000,12,12,12,52,42317,0.161,0.00,0.0012,0.004,62,0.642,0.000,0.033,0.667,7.47,7.75,7.70,0.00,0.000,1.00,1.00,1.00,0.642,0.00041,2.19,259.3830,4807.14,28088.9,139799.7,103.208,56.9028,208.735,116.583,0.371,0.090,0.9,1.454,135.303,343,969.0,44.51,3.655,51.356,482.2,46.610,0.135,2.00,27.0377,97876.6,2.4451,0.2578
500000,3789,1.801,0.480,3.15,137711,123873,1311,0,12358,8,488319.3,1913066.5,0.047,0.074,0.020,0.859,132,11.76,2.59,0.02,0.61,0.00,0.07,0.06,0.41,11.68,2.39,0.00,0.00,0.001,0.029,76,0.911,0.003,0.991,0.000,0.006,418232,417064,1,1.000,0.000,0.044,1690327,0.091,2.022,0.035,5.98,63879,0,239133.312,0.000,0.948,2586683,1.00,16.15,0.001,0.000,0.000,12,12,12,64,44577,0.170,0.00,0.0011,0.004,79,0.640,0.000,0.029,0.676,7.50,7.76,7.71,0.00,0.000,1.00,1.01,1.00,0.640,0.00028,1.72,256.3135,6019.57,27382.7,139792.9,105.879,55.1134,205.329,114.448,0.352,0.086,1.1,1.052,135.403,315,857.9,41.86,3.235,50.259,435.0,45.680,0.135,2.00,25.5540,96824.2,2.3259,1.2440
