step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain
310000,3394,1.722,0.460,4.60,198396,185655,449,0,12359,344,974825.7,1333692.4,0.040,0.747,0.035,0.178,133,12.44,5.06,0.07,0.99,0.17,1.93,0.03,0.72,12.17,4.42,0.00,0.00,0.006,0.058,169,0.668,0.015,0.977,0.000,0.008,407741,398393,2,0.833,0.000,0.002,142224,0.225,1.999,0.025,22.01,72917,0,3877.013,0.000,0.647,31716568,1.02,14.88,0.002,0.001,0.000,9,12,18,64,42215,0.161,0.00,0.0024,0.014,654,0.876,0.000,0.186,0.525,6.22,7.11,7.85,0.00,0.001,1.03,1.03,1.02,0.876,0.00114,11.31,181.3017,4784.01,87461.7,139951.5,35.543,55.0689,197.852,536.984,0.963,0.275,61.7,62.045,141.867,237,675.1,55.61,7.507,94.980,1555.5,80.717,0.136,2.00,11.2558,38202.3,1.1247,0.3368
320000,3616,1.693,0.403,4.54,200449,186698,394,4,13131,501,991549.7,1353445.9,0.038,0.772,0.032,0.157,133,12.16,4.56,0.07,1.29,0.15,2.27,0.02,0.51,11.93,3.66,0.00,0.00,0.004,0.054,136,0.706,0.012,0.977,0.000,0.010,420565,411233,1,0.850,0.150,0.002,127600,0.226,1.526,0.023,21.87,74131,127,2701.489,0.250,0.654,33452668,1.02,15.17,0.001,0.001,0.000,9,12,13,64,43988,0.168,0.00,0.0023,0.015,700,0.881,0.000,0.217,0.534,6.16,7.25,7.87,0.00,0.000,1.02,1.02,1.02,0.881,0.00108,10.63,184.4331,4256.88,85729.8,139947.5,35.329,55.0915,199.678,544.186,0.978,0.273,65.1,62.613,142.783,223,613.5,44.47,7.692,96.007,1200.1,82.543,0.135,2.00,11.2143,40551.1,1.1261,0.4622
330000,3493,1.721,0.419,4.52,205402,191779,383,5,13358,567,995571.6,1371383.4,0.036,0.775,0.032,0.157,132,12.24,4.75,0.10,1.36,0.12,1.72,0.04,1.02,11.98,3.94,0.00,0.12,0.005,0.059,156,0.736,0.010,0.978,0.000,0.012,424217,414835,2,0.878,0.000,0.003,116120,0.236,1.664,0.024,21.78,77203,272,2418.666,0.200,0.667,34430262,1.01,15.23,0.002,0.003,0.001,10,12,12,64,42751,0.163,0.00,0.0024,0.016,649,0.884,0.000,0.227,0.526,6.29,7.38,7.83,0.01,0.002,1.01,1.01,1.02,0.884,0.00112,10.74,186.2886,4270.20,85652.9,139943.7,34.482,54.8430,203.480,569.744,0.976,0.268,62.8,63.763,143.045,210,584.6,38.37,7.803,96.837,1459.7,83.206,0.134,2.00,11.5952,40502.2,1.1625,0.6209
340000,3442,1.715,0.384,4.55,199332,185996,476,3,12908,513,988713.1,1358684.1,0.044,0.760,0.030,0.166,133,12.20,4.86,0.07,0.85,0.10,1.41,0.04,0.76,11.99,4.41,0.00,0.00,0.004,0.050,168,0.697,0.017,0.971,0.000,0.012,426425,417267,1,1.000,0.000,0.004,124093,0.232,1.484,0.024,21.61,74236,222,2648.507,0.333,0.656,32711427,1.02,15.08,0.002,0.001,0.000,10,12,13,64,41990,0.160,0.00,0.0024,0.017,652,0.880,0.000,0.185,0.543,6.12,7.14,7.85,0.00,0.000,1.02,1.02,1.02,0.880,0.00113,10.73,184.8239,3966.34,85121.2,139939.6,35.577,55.0053,199.200,549.876,0.980,0.266,62.0,62.478,142.700,175,524.6,47.77,7.526,95.928,1329.3,82.406,0.135,2.00,12.1197,41716.0,1.1784,0.4312
350000,3384,1.724,0.389,4.62,198116,185203,481,18,12472,1592,988891.3,1354930.4,0.055,0.730,0.032,0.184,130,12.33,4.77,0.06,1.03,0.11,1.88,0.02,0.61,12.13,4.31,0.00,0.02,0.004,0.050,164,0.685,0.009,0.978,0.000,0.013,428048,418845,1,1.000,0.000,0.003,153853,0.212,1.411,0.022,21.17,77558,331,851.087,0.222,0.650,31286056,1.02,14.90,0.001,0.000,0.000,10,12,14,64,41723,0.159,0.00,0.0024,0.012,615,0.877,0.000,0.211,0.548,6.24,7.19,7.85,0.00,0.001,1.02,1.02,1.02,0.877,0.00112,9.82,184.8911,3766.26,85698.3,139935.4,36.204,55.7849,198.193,561.583,0.978,0.267,61.0,62.088,143.829,265,768.0,35.10,7.459,96.641,1282.1,82.871,0.135,2.00,12.1547,41131.4,1.2129,0.6638
360000,3259,1.724,0.444,4.51,197084,184457,549,5,12198,484,987106.9,1339589.6,0.052,0.723,0.030,0.194,133,12.58,5.34,0.04,0.54,0.10,1.92,0.03,0.88,12.40,4.93,0.00,0.07,0.003,0.048,151,0.615,0.012,0.977,0.000,0.011,426541,417532,2,0.845,0.000,0.004,158678,0.227,2.152,0.024,21.28,76698,168,2767.747,0.400,0.647,30392883,1.01,14.71,0.002,0.002,0.000,8,12,20,64,40985,0.156,0.00,0.0024,0.017,603,0.873,0.000,0.236,0.549,6.21,7.12,7.71,0.00,0.000,1.01,1.02,1.01,0.873,0.00117,9.98,183.2135,4417.81,84218.7,139931.2,36.367,55.8630,196.081,560.350,0.964,0.259,59.4,61.482,143.482,267,829.5,71.61,7.443,96.212,1503.6,82.418,0.134,2.00,12.8675,41935.3,1.2623,0.5064
370000,3424,1.736,0.417,4.75,194107,180727,563,2,12650,603,984646.8,1349199.9,0.052,0.705,0.031,0.213,131,12.63,4.83,0.09,1.28,0.19,2.17,0.05,1.20,12.31,4.11,0.00,0.03,0.007,0.067,186,0.655,0.018,0.966,0.000,0.015,431166,422287,2,0.808,0.000,0.006,204577,0.205,1.846,0.022,21.23,79160,376,2237.479,0.000,0.652,29326914,1.02,14.47,0.001,0.001,0.000,10,12,17,64,43251,0.165,0.00,0.0023,0.013,684,0.868,0.000,0.205,0.561,6.21,7.06,7.85,0.00,0.000,1.02,1.02,1.02,0.868,0.00112,9.47,184.3802,4259.52,85203.2,139927.2,36.819,56.5768,194.664,546.452,0.966,0.268,62.7,61.077,143.592,193,550.5,59.71,7.294,96.330,1421.9,82.185,0.135,2.00,11.9781,41013.2,1.1310,0.5579
380000,3477,1.704,0.395,4.70,197934,185211,516,21,12133,1013,985011.8,1350693.1,0.055,0.713,0.029,0.204,131,12.04,4.81,0.05,0.95,0.15,2.23,0.05,1.23,11.78,4.17,0.00,0.04,0.005,0.062,162,0.653,0.013,0.975,0.000,0.012,425100,416100,3,0.827,0.000,0.004,179079,0.218,1.457,0.024,22.10,79439,373,1333.359,0.286,0.653,30643990,1.01,15.22,0.002,0.001,0.001,8,12,13,64,41865,0.160,0.00,0.0024,0.012,641,0.873,0.000,0.188,0.546,6.12,7.13,7.88,0.00,0.001,1.01,1.01,1.01,0.873,0.00111,10.15,184.0576,4144.27,84417.5,139923.3,36.033,55.2691,198.703,550.378,0.970,0.260,62.2,62.310,142.728,198,522.2,37.02,7.655,95.556,1248.0,81.651,0.135,2.00,12.1394,42208.7,1.2577,0.8120
390000,3397,1.722,0.389,4.65,199886,187397,465,1,12103,455,988277.8,1360471.5,0.050,0.737,0.026,0.187,131,12.37,4.54,0.08,1.37,0.16,2.42,0.01,0.36,12.12,3.78,0.00,0.00,0.006,0.067,164,0.734,0.011,0.975,0.000,0.014,421337,411027,1,1.000,0.000,0.002,147510,0.210,1.515,0.021,21.59,79250,6,2990.047,1.000,0.647,32082874,1.02,14.98,0.002,0.002,0.000,10,12,13,64,42027,0.160,0.00,0.0024,0.012,579,0.879,0.000,0.196,0.537,6.31,7.28,7.86,0.00,0.001,1.02,1.02,1.02,0.879,0.00112,9.68,184.7172,3806.07,84998.0,139919.4,36.369,55.0234,200.566,564.692,0.967,0.258,61.2,62.824,144.047,252,705.6,37.92,8.050,96.201,1322.9,82.332,0.135,2.00,12.3027,41792.1,1.1943,0.5204
400000,3544,1.732,0.375,4.72,198268,184995,574,4,12548,383,987498.2,1348317.8,0.053,0.746,0.028,0.174,129,12.50,4.40,0.04,0.60,0.09,1.10,0.06,1.27,12.31,4.10,0.00,0.00,0.005,0.053,171,0.658,0.017,0.970,0.001,0.012,428181,417627,2,0.851,0.000,0.003,142908,0.219,1.389,0.021,21.72,82783,183,3520.412,0.250,0.638,32605439,1.01,14.66,0.000,0.000,0.000,10,12,17,64,44305,0.169,0.00,0.0023,0.013,694,0.877,0.000,0.213,0.548,6.19,7.19,7.84,0.00,0.000,1.01,1.01,1.01,0.877,0.00109,9.85,184.2033,3860.31,85951.5,139915.1,36.553,55.5092,197.767,557.935,0.963,0.265,64.3,62.028,143.497,194,497.8,36.97,7.889,95.723,1217.6,82.153,0.135,2.00,11.4954,40739.9,1.1224,0.4303
410000,3492,1.708,0.430,4.65,198063,185613,484,2,12016,421,988481.8,1351614.2,0.043,0.748,0.024,0.185,132,12.12,4.04,0.03,0.68,0.11,1.56,0.03,0.85,11.95,3.74,0.00,0.00,0.005,0.057,168,0.691,0.016,0.972,0.000,0.011,428243,417305,1,1.000,0.000,0.003,174902,0.208,1.561,0.026,21.82,80603,44,3210.485,0.500,0.664,32533354,1.01,15.11,0.001,0.001,0.000,9,12,13,64,42314,0.161,0.00,0.0024,0.013,670,0.880,0.000,0.217,0.548,6.26,7.17,7.91,0.00,0.000,1.01,1.01,1.01,0.880,0.00108,10.43,184.5441,4607.24,83169.7,139911.2,35.628,55.2772,198.620,552.492,0.986,0.255,62.3,62.227,142.919,221,559.6,34.51,7.628,95.961,1342.7,82.247,0.135,2.00,12.2650,42829.2,1.2227,0.4400
420000,3394,1.700,0.405,4.82,200257,187631,506,4,12214,393,992247.6,1374950.4,0.049,0.750,0.027,0.175,131,12.24,4.33,0.04,0.66,0.07,1.15,0.08,1.58,12.04,3.93,0.00,0.02,0.004,0.053,158,0.651,0.010,0.978,0.000,0.012,432638,421302,1,0.815,0.185,0.006,178666,0.206,1.695,0.025,21.83,78555,202,3498.601,0.250,0.648,33018476,1.01,14.88,0.001,0.001,0.000,10,12,17,64,41547,0.158,0.00,0.0024,0.015,632,0.880,0.000,0.226,0.548,6.21,7.08,7.88,0.00,0.001,1.01,1.01,1.01,0.880,0.00112,10.66,187.1106,3907.30,86190.5,139907.0,35.104,55.4606,200.852,556.587,0.968,0.267,61.0,62.917,142.752,242,720.0,51.36,7.617,96.247,1483.4,82.709,0.135,2.00,11.9073,40413.2,1.1668,0.5585
430000,3458,1.707,0.414,4.76,199101,186427,498,5,12107,510,986483.1,1348560.1,0.054,0.748,0.027,0.170,131,12.32,4.48,0.03,0.61,0.09,1.35,0.03,0.79,12.18,4.20,0.00,0.00,0.005,0.056,162,0.690,0.014,0.975,0.000,0.011,425595,414834,2,0.855,0.000,0.004,186594,0.219,1.568,0.024,21.45,81033,90,2644.236,0.600,0.651,32632882,1.01,14.98,0.001,0.001,0.000,10,12,14,64,42618,0.163,0.00,0.0023,0.016,686,0.878,0.000,0.219,0.543,6.25,7.23,7.84,0.00,0.000,1.01,1.01,1.01,0.878,0.00111,9.93,183.5401,4269.07,83426.1,139902.9,36.172,55.3311,198.231,557.811,0.970,0.258,62.3,62.134,143.657,211,582.6,35.48,7.683,96.288,1350.3,82.356,0.135,2.00,12.4007,42881.6,1.2148,0.5127
440000,3438,1.706,0.397,4.76,199728,186772,429,0,12547,439,996817.9,1371284.5,0.053,0.754,0.027,0.167,131,12.66,5.37,0.07,1.02,0.16,2.27,0.05,1.00,12.37,4.76,0.00,0.02,0.006,0.064,179,0.662,0.014,0.973,0.000,0.013,428767,417883,1,0.834,0.166,0.007,161844,0.233,1.509,0.025,21.28,81235,0,3123.655,0.000,0.638,33047609,1.02,14.72,0.003,0.000,0.001,10,12,20,64,43508,0.166,0.00,0.0023,0.015,678,0.879,0.000,0.217,0.545,6.23,7.21,7.89,0.00,0.001,1.02,1.02,1.01,0.879,0.00113,9.93,186.9154,4099.93,85463.2,139898.8,35.205,55.9582,200.821,556.167,0.982,0.268,63.4,62.953,143.587,205,590.9,45.90,7.491,97.427,1333.5,83.608,0.135,2.00,11.9652,41136.3,1.1556,0.4058
450000,3550,1.686,0.404,4.82,202857,189480,452,1,12812,450,993734.1,1354174.5,0.043,0.768,0.023,0.166,129,12.12,4.76,0.04,0.96,0.10,1.48,0.02,0.48,11.96,4.39,0.00,0.04,0.005,0.059,181,0.717,0.012,0.974,0.000,0.013,420384,408178,2,0.865,0.000,0.002,168634,0.190,1.610,0.023,22.03,83108,72,3009.277,0.000,0.645,33892078,1.01,15.22,0.003,0.001,0.001,9,12,12,64,43030,0.164,0.00,0.0023,0.016,678,0.881,0.000,0.221,0.528,6.18,7.30,7.84,0.00,0.001,1.01,1.01,1.01,0.881,0.00112,10.87,184.9046,4259.20,85125.4,139894.7,34.943,54.5919,202.131,559.195,0.985,0.264,63.5,63.405,142.525,213,573.0,48.49,7.718,96.003,1251.7,82.756,0.134,2.00,11.6159,41236.3,1.1761,0.3802
460000,3459,1.681,0.407,4.79,203884,190193,487,2,13293,371,990056.1,1349791.4,0.044,0.763,0.024,0.168,132,11.89,4.72,0.05,0.90,0.13,1.40,0.05,1.03,11.66,4.18,0.00,0.05,0.007,0.064,183,0.702,0.014,0.973,0.000,0.013,417886,403602,1,1.000,0.000,0.004,138416,0.220,1.636,0.023,22.71,82537,14,3638.252,1.000,0.658,33616518,1.01,15.42,0.002,0.001,0.001,9,12,12,64,41114,0.157,0.00,0.0025,0.014,646,0.877,0.000,0.250,0.523,6.01,7.17,7.82,0.00,0.001,1.01,1.01,1.01,0.877,0.00118,11.41,183.8913,4216.91,85704.6,139890.7,34.776,54.3545,201.735,543.683,0.991,0.264,61.0,63.360,141.412,235,629.1,41.80,7.761,94.951,1329.8,81.709,0.134,2.00,11.8025,40825.0,1.2198,0.4529
470000,3677,1.705,0.405,4.62,201356,187582,547,0,13009,220,991572.5,1344868.6,0.045,0.768,0.023,0.163,132,12.13,4.99,0.06,1.11,0.09,1.28,0.05,1.08,11.93,4.41,0.00,0.10,0.005,0.051,172,0.732,0.015,0.975,0.000,0.010,421690,408648,2,0.917,0.000,0.004,135905,0.222,1.433,0.025,22.39,77402,0,6113.039,0.000,0.653,34035650,1.01,15.44,0.002,0.001,0.001,9,12,12,64,44608,0.170,0.00,0.0023,0.012,698,0.879,0.000,0.233,0.533,6.22,7.50,7.83,0.00,0.001,1.01,1.01,1.01,0.879,0.00109,11.16,183.7670,4283.64,84419.1,139886.6,35.059,54.5516,200.496,554.386,0.943,0.263,66.1,62.941,141.781,188,506.4,27.82,7.759,95.229,1251.1,82.167,0.135,2.00,11.3148,41604.6,1.1774,0.5147
480000,3603,1.696,0.408,4.68,203509,189392,457,3,13731,501,997843.2,1375293.8,0.039,0.781,0.022,0.158,130,12.31,4.72,0.05,0.99,0.14,1.89,0.08,1.49,12.04,4.09,0.00,0.00,0.006,0.059,183,0.731,0.012,0.974,0.001,0.014,422550,409680,2,0.870,0.000,0.005,137045,0.224,1.492,0.024,22.08,79223,380,2745.097,0.333,0.677,34876816,1.02,15.15,0.001,0.001,0.000,10,12,12,64,44363,0.169,0.00,0.0023,0.012,606,0.883,0.000,0.198,0.528,6.21,7.36,7.87,0.00,0.000,1.01,1.02,1.02,0.883,0.00111,10.64,187.3456,4136.76,88168.9,139882.6,34.686,54.9259,203.922,554.788,0.980,0.276,65.2,63.962,142.677,202,612.3,38.87,7.870,96.432,1404.3,83.165,0.134,2.00,10.5364,37962.6,1.0392,0.3557
490000,3376,1.690,0.440,4.74,205082,191594,440,0,13275,192,988864.4,1334392.8,0.053,0.758,0.029,0.160,131,12.25,4.41,0.04,0.50,0.09,1.04,0.06,0.91,12.06,4.19,0.00,0.00,0.005,0.053,170,0.676,0.016,0.973,0.000,0.010,409444,396264,1,0.826,0.174,0.007,177334,0.229,1.707,0.028,22.19,78366,0,6949.962,0.000,0.663,33310013,1.01,14.95,0.001,0.000,0.000,10,12,14,64,41345,0.158,0.00,0.0024,0.016,613,0.875,0.000,0.247,0.511,6.08,7.14,7.85,0.00,0.001,1.01,1.02,1.01,0.875,0.00120,10.37,181.9032,4640.06,86985.4,139878.9,35.702,54.2765,201.822,560.239,0.977,0.268,61.1,63.378,143.116,239,676.5,43.38,8.174,95.583,1431.8,82.120,0.135,2.00,11.5782,39087.9,1.1654,0.3806
500000,3253,1.683,0.426,4.58,198965,185055,487,1,13545,320,988238.4,1340707.8,0.045,0.765,0.028,0.162,130,12.32,4.64,0.05,0.81,0.08,1.34,0.05,1.18,12.14,4.21,0.00,0.02,0.003,0.041,143,0.706,0.010,0.977,0.000,0.013,422556,409791,1,0.858,0.142,0.005,153436,0.227,1.713,0.025,21.84,74700,97,4189.712,0.000,0.661,33460555,1.01,15.12,0.001,0.001,0.000,9,12,14,64,40080,0.153,0.00,0.0025,0.017,643,0.879,0.000,0.222,0.540,6.20,7.31,7.83,0.00,0.001,1.01,1.02,1.01,0.880,0.00120,10.20,183.0518,4287.07,84527.5,139874.9,35.845,55.3972,198.109,554.186,0.970,0.261,59.0,62.154,143.136,242,712.8,40.92,7.869,95.953,1481.2,82.180,0.135,2.00,12.9201,42029.1,1.2545,0.3733
