step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain
310000,3720,1.605,0.341,7.82,223628,209219,146,4,14263,1256,986577.0,1263477.4,0.081,0.670,0.045,0.204,126,11.21,5.05,0.02,0.42,0.10,1.06,0.01,0.14,11.08,4.89,0.00,0.06,0.007,0.073,307,0.326,0.019,0.966,0.000,0.015,363122,348875,2,0.675,0.000,0.002,58471,0.196,1.282,0.019,24.75,108416,269,1005.953,0.500,0.606,26331609,1.01,14.46,0.000,0.003,0.001,7,11,13,64,41700,0.159,0.00,0.0024,0.032,674,0.811,0.000,0.748,0.398,5.28,6.62,7.83,0.00,0.001,1.01,1.01,1.01,0.811,0.00147,12.08,171.9020,3663.83,92649.1,139656.0,35.255,51.0177,205.524,516.175,0.959,0.283,66.0,65.464,139.560,152,395.7,34.37,7.936,91.752,1046.0,80.062,0.135,2.00,9.2852,34540.8,1.0754,0.8424
320000,3469,1.666,0.417,7.80,219470,205182,182,4,14353,1573,988564.9,1265944.2,0.077,0.654,0.058,0.211,126,11.38,5.41,0.03,0.61,0.09,0.91,0.02,0.45,11.25,5.26,0.00,0.06,0.008,0.078,343,0.221,0.022,0.961,0.000,0.017,378794,363161,2,0.664,0.000,0.003,103034,0.173,1.673,0.026,24.21,109409,37,804.796,0.500,0.615,24957026,1.01,14.19,0.001,0.005,0.001,6,11,14,64,39485,0.151,0.00,0.0025,0.031,651,0.804,0.000,0.772,0.433,5.14,6.44,7.70,0.00,0.001,1.01,1.01,1.01,0.804,0.00156,11.36,172.6756,4553.42,90434.9,139653.1,35.771,52.2601,201.527,513.945,0.976,0.278,62.1,64.231,140.471,187,438.4,70.32,7.846,92.500,1382.1,80.447,0.134,2.00,10.3074,35756.5,1.1403,0.6927
330000,3498,1.646,0.361,8.02,218585,204368,251,5,13932,1483,993088.9,1265399.1,0.076,0.636,0.066,0.221,125,11.43,5.63,0.04,0.70,0.08,0.92,0.01,0.16,11.30,5.52,0.00,0.05,0.008,0.082,387,0.228,0.026,0.958,0.000,0.016,384919,368434,2,0.606,0.006,0.003,124988,0.180,1.369,0.021,24.22,110653,146,853.270,0.600,0.603,23936959,1.01,14.13,0.000,0.003,0.001,6,11,14,64,39977,0.153,0.00,0.0025,0.031,659,0.798,0.000,0.781,0.444,5.06,6.38,7.66,0.00,0.001,1.01,1.01,1.01,0.798,0.00156,11.11,173.5665,3897.53,92404.2,139650.1,35.285,53.7184,200.410,513.921,0.978,0.279,62.9,63.920,140.588,139,349.0,35.02,7.816,93.218,1174.0,80.860,0.136,1.99,9.9210,34703.6,1.1123,0.7386
340000,3494,1.652,0.373,7.71,216462,202350,235,4,13877,1650,983895.0,1249409.4,0.074,0.658,0.058,0.209,127,11.27,4.98,0.02,0.58,0.07,1.04,0.01,0.42,11.17,4.79,0.00,0.03,0.005,0.059,318,0.289,0.017,0.972,0.000,0.011,376638,360197,2,0.696,0.000,0.003,95651,0.199,1.576,0.020,24.32,107061,164,757.218,0.750,0.627,24880106,1.01,14.35,0.001,0.002,0.000,7,11,14,64,39394,0.150,0.00,0.0025,0.036,661,0.801,0.000,0.774,0.438,5.25,6.61,7.77,0.00,0.001,1.01,1.01,1.00,0.801,0.00157,11.07,171.3526,3994.68,91683.3,139647.2,36.449,52.6479,199.235,509.065,0.978,0.282,62.3,63.597,140.587,215,488.2,91.98,7.848,92.001,1097.1,79.983,0.135,2.00,10.0814,35224.3,1.1581,0.7917
350000,3609,1.623,0.352,7.70,219107,204519,232,3,14238,1102,987325.1,1268513.4,0.075,0.664,0.055,0.206,124,11.54,5.57,0.06,0.71,0.10,1.00,0.01,0.32,11.38,5.21,0.00,0.08,0.005,0.052,341,0.293,0.021,0.969,0.000,0.009,377132,361866,1,0.678,0.322,0.002,114991,0.171,1.370,0.019,24.65,106624,51,1151.101,0.333,0.606,25707642,1.01,14.19,0.001,0.004,0.002,7,11,14,64,41649,0.159,0.00,0.0024,0.030,711,0.807,0.000,0.766,0.431,5.24,6.60,7.72,0.00,0.002,1.01,1.02,1.01,0.807,0.00152,11.39,173.1152,3653.75,92311.1,139644.2,35.827,52.0175,202.802,513.604,0.977,0.280,65.8,64.665,140.404,161,384.8,48.59,8.008,91.972,1218.9,80.098,0.134,2.00,9.6443,34806.1,1.0863,0.6889
360000,3602,1.648,0.379,7.65,220051,205784,172,6,14096,1995,990465.1,1270184.9,0.073,0.669,0.056,0.202,126,11.46,5.01,0.07,1.13,0.12,1.35,0.01,0.28,11.25,4.56,0.01,0.12,0.006,0.062,336,0.257,0.021,0.964,0.000,0.014,371920,355432,2,0.697,0.000,0.004,98672,0.191,1.369,0.023,24.78,105553,22,636.684,0.833,0.601,25900470,1.02,14.23,0.000,0.006,0.003,7,11,14,62,41266,0.157,0.00,0.0024,0.032,683,0.809,0.000,0.773,0.421,5.31,6.67,7.78,0.01,0.003,1.01,1.02,1.02,0.809,0.00153,11.57,173.1549,4122.78,92047.3,139640.8,35.219,51.9474,204.142,514.111,0.970,0.281,64.6,65.081,140.259,181,481.9,30.60,8.192,92.277,1121.1,80.307,0.135,2.00,9.5946,34559.7,1.0743,0.7348
370000,3582,1.639,0.423,7.74,218106,203250,214,1,14661,1429,984740.6,1262491.8,0.073,0.668,0.057,0.202,127,11.40,4.86,0.05,0.70,0.08,1.04,0.01,0.23,11.26,4.63,0.00,0.09,0.005,0.060,335,0.256,0.016,0.968,0.000,0.015,375522,361000,2,0.653,0.003,0.002,70796,0.191,1.479,0.026,24.70,104007,14,883.479,1.000,0.639,25742057,1.01,14.17,0.000,0.004,0.002,8,11,13,64,40832,0.156,0.00,0.0024,0.028,702,0.807,0.000,0.768,0.431,5.25,6.63,7.74,0.00,0.002,1.01,1.01,1.01,0.807,0.00153,11.71,172.7742,4644.92,93999.9,139637.7,35.879,52.0464,201.955,504.378,0.990,0.288,63.9,64.401,139.894,195,464.7,29.18,7.852,91.548,1357.3,79.747,0.135,2.00,8.9223,31959.7,1.0070,0.6970
380000,3704,1.617,0.342,7.62,219208,204291,164,6,14625,2021,987719.4,1263118.6,0.072,0.666,0.056,0.205,126,11.32,4.75,0.07,0.86,0.09,0.99,0.01,0.15,11.14,4.44,0.00,0.08,0.007,0.070,337,0.284,0.023,0.966,0.000,0.011,376240,362648,2,0.695,0.007,0.006,101616,0.187,1.307,0.020,24.57,103570,82,624.997,0.667,0.603,25898021,1.02,14.39,0.000,0.004,0.002,8,11,13,64,41919,0.160,0.00,0.0024,0.037,681,0.808,0.000,0.768,0.430,5.27,6.67,7.75,0.00,0.003,1.02,1.02,1.02,0.808,0.00146,11.37,172.3848,3575.10,92126.0,139634.6,35.791,52.0126,202.403,515.164,0.966,0.282,66.5,64.479,140.536,171,439.7,37.72,8.118,92.107,1052.8,80.200,0.135,2.00,9.4535,35015.9,1.0575,0.6636
390000,3562,1.642,0.388,7.67,217942,203366,198,5,14515,1704,987341.9,1262873.5,0.075,0.669,0.056,0.201,127,11.11,5.05,0.03,0.72,0.10,1.19,0.01,0.27,10.97,4.83,0.00,0.05,0.008,0.078,313,0.356,0.015,0.973,0.000,0.013,377071,362947,2,0.737,0.000,0.002,81494,0.183,1.404,0.023,24.51,102758,46,741.123,0.800,0.618,26056249,1.01,14.58,0.001,0.001,0.000,7,10,13,64,39567,0.151,0.00,0.0025,0.032,668,0.809,0.000,0.764,0.434,5.28,6.74,7.78,0.00,0.000,1.01,1.01,1.01,0.809,0.00152,11.25,172.8670,4195.26,91429.0,139631.6,35.663,52.3663,202.400,519.584,0.975,0.279,63.4,64.487,140.498,179,451.2,46.71,8.084,92.415,1236.3,80.226,0.135,2.00,9.8632,35132.7,1.1368,0.6184
400000,3632,1.630,0.367,7.69,219700,204924,176,7,14523,1499,983973.7,1258779.8,0.069,0.680,0.049,0.201,125,11.21,4.79,0.06,1.11,0.09,1.12,0.00,0.10,11.05,4.49,0.00,0.05,0.006,0.065,344,0.354,0.017,0.965,0.000,0.018,367904,353220,2,0.689,0.000,0.003,76311,0.193,1.299,0.021,24.56,101995,85,839.746,0.714,0.606,26400808,1.02,14.42,0.000,0.002,0.001,8,10,14,62,40712,0.155,0.00,0.0025,0.034,667,0.809,0.000,0.756,0.416,5.27,6.65,7.74,0.00,0.001,1.02,1.02,1.01,0.809,0.00151,11.63,171.5830,3873.40,92480.9,139628.6,35.822,51.7998,202.949,515.691,0.956,0.282,64.4,64.693,140.166,177,462.1,34.20,8.080,91.827,1226.6,79.793,0.135,2.00,9.4526,34331.8,1.0670,0.6284
410000,3696,1.619,0.353,7.72,218866,203730,253,4,14815,1203,980181.3,1248208.1,0.071,0.677,0.048,0.204,126,11.33,5.28,0.04,0.69,0.09,0.98,0.02,0.39,11.19,5.05,0.00,0.09,0.005,0.060,328,0.437,0.018,0.971,0.000,0.012,369004,352685,2,0.735,0.010,0.006,96879,0.194,1.238,0.020,24.85,105228,27,1037.579,0.750,0.622,26106634,1.01,14.48,0.001,0.001,0.001,8,10,14,64,41878,0.160,0.00,0.0024,0.038,666,0.807,0.000,0.745,0.420,5.36,6.86,7.79,0.00,0.001,1.01,1.01,1.01,0.807,0.00150,11.86,170.6781,3682.16,93367.6,139625.3,36.039,51.7363,201.450,511.363,0.976,0.286,66.5,64.288,139.677,177,467.2,35.62,7.978,91.081,1174.7,79.244,0.135,2.00,9.0868,33584.7,1.0461,0.6533
420000,3601,1.616,0.366,7.88,218793,203320,254,1,15313,1010,984694.3,1246909.9,0.069,0.680,0.047,0.203,127,11.15,4.91,0.06,0.92,0.04,0.52,0.01,0.29,11.04,4.76,0.00,0.00,0.004,0.054,304,0.415,0.018,0.969,0.000,0.013,369791,353760,2,0.693,0.000,0.002,74623,0.191,1.406,0.023,24.81,103027,456,1234.564,0.000,0.626,26260227,1.01,14.60,0.000,0.001,0.000,8,10,14,64,40136,0.153,0.00,0.0025,0.031,664,0.806,0.000,0.749,0.422,5.26,6.75,7.77,0.00,0.001,1.01,1.01,1.01,0.806,0.00155,11.83,170.5438,3922.20,91241.3,139622.4,35.757,51.8418,201.057,514.906,0.977,0.282,64.9,64.197,139.490,148,345.6,44.86,7.823,91.444,1287.4,79.581,0.135,2.00,9.9113,35690.6,1.1286,0.7663
430000,3708,1.578,0.352,7.73,222181,206002,227,8,15837,1063,985347.9,1258717.1,0.069,0.688,0.043,0.199,126,10.97,4.56,0.05,0.82,0.10,1.06,0.01,0.23,10.81,4.37,0.00,0.07,0.009,0.081,326,0.415,0.018,0.965,0.000,0.017,367437,352179,2,0.713,0.000,0.001,66282,0.194,1.338,0.022,24.78,104128,104,1184.118,0.625,0.615,27016766,1.01,14.66,0.000,0.003,0.001,8,10,14,54,40690,0.155,0.00,0.0025,0.035,682,0.810,0.000,0.737,0.408,5.26,6.73,7.71,0.00,0.002,1.01,1.02,1.01,0.810,0.00151,12.04,171.7926,3713.47,92272.4,139619.3,35.557,51.2570,203.985,516.718,0.986,0.281,65.2,65.090,139.367,199,542.5,55.39,7.776,91.467,1083.5,79.858,0.136,2.00,9.3975,34846.1,1.0997,0.6523
440000,3636,1.628,0.338,7.80,219875,204272,222,1,15452,1332,978843.1,1254788.9,0.072,0.687,0.041,0.200,127,11.09,5.35,0.05,0.94,0.07,0.87,0.00,0.04,10.97,5.07,0.00,0.07,0.004,0.047,327,0.441,0.021,0.967,0.000,0.012,365270,351588,3,0.622,0.077,0.001,64655,0.183,1.216,0.018,24.73,102237,38,942.034,1.000,0.598,26841422,1.01,14.72,0.001,0.004,0.001,6,10,14,64,40323,0.154,0.00,0.0025,0.035,678,0.810,0.000,0.739,0.411,5.31,6.78,7.77,0.00,0.002,1.01,1.02,1.02,0.810,0.00152,12.18,170.7799,3528.38,92340.7,139616.1,35.837,51.0841,202.985,512.641,0.984,0.283,64.5,64.750,139.397,167,380.8,34.03,7.825,91.094,1119.5,79.301,0.135,2.00,9.6128,34952.0,1.1102,0.7333
450000,3636,1.599,0.368,7.78,220680,205386,209,2,15083,864,985098.2,1256793.2,0.066,0.688,0.044,0.202,125,11.08,4.96,0.06,0.95,0.06,0.86,0.00,0.06,10.96,4.65,0.00,0.10,0.005,0.059,309,0.366,0.017,0.969,0.000,0.014,367596,354392,2,0.693,0.000,0.001,79500,0.180,1.392,0.022,24.65,102754,157,1454.622,0.500,0.620,26683352,1.01,14.52,0.001,0.002,0.001,8,10,13,64,40277,0.154,0.00,0.0025,0.037,646,0.809,0.000,0.741,0.413,5.23,6.69,7.77,0.00,0.001,1.01,1.01,1.01,0.809,0.00153,12.15,171.4280,3809.64,92140.9,139613.1,35.384,51.5476,202.864,513.278,0.975,0.278,63.8,64.739,139.458,206,495.1,53.55,7.754,91.661,1252.3,79.847,0.135,2.00,9.5619,34767.1,1.0935,0.7187
460000,3601,1.623,0.389,7.81,218100,202060,291,6,15778,905,982306.6,1250142.5,0.068,0.675,0.049,0.208,126,11.19,5.16,0.02,0.34,0.08,0.89,0.00,0.10,11.10,5.09,0.00,0.03,0.007,0.072,307,0.366,0.020,0.962,0.000,0.019,376369,363510,2,0.686,0.000,0.000,75826,0.184,1.508,0.022,24.49,105729,72,1381.373,0.833,0.610,25900324,1.00,14.46,0.000,0.001,0.000,7,10,14,64,40312,0.154,0.00,0.0025,0.035,665,0.803,0.000,0.756,0.433,5.19,6.56,7.81,0.00,0.000,1.00,1.00,1.01,0.803,0.00154,11.76,171.1374,4186.25,92054.5,139609.9,35.986,52.2685,199.859,512.027,0.987,0.283,64.1,63.820,139.547,181,422.8,46.68,7.466,91.606,1325.2,79.581,0.134,2.00,9.5735,34474.1,1.0920,0.6653
470000,3685,1.605,0.376,7.90,220204,204398,303,3,15416,752,984133.1,1249090.1,0.068,0.675,0.047,0.209,126,11.15,5.20,0.03,0.69,0.08,0.85,0.01,0.19,11.03,5.03,0.00,0.00,0.006,0.070,321,0.400,0.017,0.970,0.000,0.013,372803,359925,2,0.661,0.000,0.002,78316,0.178,1.518,0.023,24.69,104844,49,1661.024,0.667,0.639,25917667,1.01,14.55,0.000,0.001,0.000,8,10,14,63,41074,0.157,0.00,0.0024,0.032,707,0.805,0.000,0.754,0.422,5.20,6.57,7.80,0.00,0.000,1.01,1.02,1.01,0.805,0.00151,11.83,170.9865,4076.27,91935.3,139606.8,35.785,51.9409,201.353,514.248,0.978,0.284,65.1,64.272,139.680,188,471.3,42.97,7.874,91.540,1170.6,79.734,0.135,2.00,9.4200,34712.9,1.1042,0.7098
480000,3686,1.582,0.374,7.86,220477,205790,231,2,14453,1119,984174.0,1251487.5,0.069,0.679,0.048,0.204,132,11.01,4.95,0.04,0.75,0.09,1.26,0.00,0.12,10.87,4.70,0.00,0.08,0.005,0.058,321,0.382,0.026,0.961,0.000,0.014,367755,354233,2,0.666,0.002,0.001,86170,0.183,1.406,0.024,24.64,105124,12,1118.398,1.000,0.609,26273148,1.01,14.68,0.001,0.002,0.001,7,10,14,64,40576,0.155,0.00,0.0025,0.034,725,0.806,0.000,0.748,0.413,5.17,6.54,7.74,0.00,0.001,1.01,1.01,1.01,0.806,0.00152,11.86,170.8172,3945.56,90978.4,139603.8,35.649,51.5053,202.749,515.827,0.985,0.280,65.6,64.726,139.813,191,471.7,41.50,7.836,91.690,1219.2,79.847,0.135,2.00,9.7103,35792.1,1.1249,0.7662
490000,3748,1.594,0.343,7.72,220394,205879,207,1,14245,1480,979968.9,1247790.6,0.068,0.684,0.045,0.203,137,10.93,4.64,0.03,0.39,0.07,0.76,0.00,0.03,10.82,4.53,0.00,0.06,0.006,0.066,310,0.431,0.020,0.967,0.000,0.013,359030,345856,2,0.711,0.000,0.001,79005,0.184,1.306,0.020,24.97,100298,21,843.102,1.000,0.594,26355618,1.01,14.74,0.001,0.002,0.001,7,10,13,64,40952,0.156,0.00,0.0024,0.034,701,0.806,0.000,0.744,0.400,5.28,6.76,7.76,0.00,0.002,1.01,1.01,1.01,0.806,0.00150,12.20,170.0143,3644.69,92360.4,139600.7,35.695,51.2787,203.005,511.350,0.972,0.283,66.0,64.807,139.215,179,480.8,44.74,7.898,90.976,1037.2,79.102,0.135,2.00,9.2749,34762.1,1.0864,0.7342
500000,3718,1.586,0.368,7.77,219274,204445,224,1,14634,1194,980987.7,1256317.2,0.070,0.689,0.041,0.200,145,10.74,4.30,0.03,0.58,0.09,0.94,0.01,0.16,10.61,4.11,0.00,0.07,0.008,0.072,317,0.441,0.017,0.970,0.000,0.013,364022,351007,2,0.715,0.000,0.004,96101,0.179,1.291,0.023,25.04,102396,207,1052.192,0.000,0.628,27067102,1.01,14.86,0.000,0.003,0.001,8,10,12,54,39933,0.152,0.00,0.0025,0.031,645,0.812,0.000,0.742,0.410,5.24,6.75,7.74,0.00,0.002,1.01,1.01,1.00,0.812,0.00149,12.30,171.2678,3985.74,92247.9,139597.5,35.668,50.7760,204.072,518.442,0.966,0.281,65.4,65.087,139.151,167,418.2,29.24,7.924,90.836,1152.3,79.248,0.135,2.00,9.2969,34565.7,1.0965,0.6437
