step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain
310000,3421,1.821,0.492,4.17,135684,123968,1081,0,10576,16,544229.2,1824304.1,0.153,0.481,0.085,0.281,117,11.62,2.43,0.01,0.33,0.04,0.59,0.05,0.83,11.51,2.39,0.00,0.02,0.004,0.048,107,0.877,0.001,0.989,0.000,0.011,491419,490436,2,0.975,0.000,0.009,254226,0.229,2.060,0.033,5.07,75538,0,114019.008,0.000,0.951,24582557,1.00,16.12,0.000,0.000,0.000,12,12,12,50,39735,0.152,0.00,0.0014,0.011,93,0.950,0.000,0.097,0.726,6.85,7.77,7.89,0.00,0.001,1.00,1.00,1.00,0.950,0.00029,2.28,250.7018,5901.63,37961.2,140056.9,97.896,62.6993,188.271,123.390,0.406,0.127,0.8,0.985,127.441,328,870.0,40.88,2.265,58.595,678.2,52.442,0.135,2.00,25.4315,87001.2,2.3393,0.0457
320000,3341,1.800,0.438,4.26,132505,121368,1115,0,10102,15,540241.6,1815191.6,0.151,0.479,0.084,0.286,118,11.64,2.70,0.01,0.57,0.03,0.86,0.05,0.58,11.55,2.73,0.00,0.00,0.003,0.047,127,0.864,0.001,0.987,0.000,0.011,491678,490908,2,0.970,0.000,0.012,306590,0.217,1.756,0.028,4.91,72685,0,121012.775,0.000,0.946,24281063,1.01,16.08,0.001,0.000,0.000,12,12,12,64,38904,0.148,0.00,0.0014,0.006,91,0.951,0.000,0.101,0.733,6.78,7.80,7.85,0.00,0.000,1.01,1.01,1.00,0.951,0.00028,2.18,248.7785,4992.69,37972.6,140050.8,98.420,62.3039,186.172,122.106,0.369,0.128,0.9,0.939,125.413,335,869.5,47.43,2.207,58.331,617.6,52.121,0.135,2.00,26.3738,88114.8,2.4168,0.7905
330000,3388,1.766,0.467,4.29,133871,122440,1135,0,10249,13,542122.6,1804694.2,0.149,0.481,0.087,0.283,118,11.63,2.47,0.02,0.38,0.02,0.51,0.04,0.61,11.54,2.47,0.00,0.00,0.002,0.036,102,0.876,0.002,0.986,0.000,0.012,491213,490301,2,0.970,0.000,0.008,370073,0.215,1.929,0.032,4.84,70526,0,138822.635,0.000,0.940,24277974,1.01,16.09,0.000,0.000,0.000,12,12,12,64,39389,0.150,0.00,0.0014,0.005,96,0.952,0.000,0.101,0.729,6.80,7.76,7.88,0.00,0.000,1.01,1.01,1.01,0.952,0.00028,2.18,248.1426,5669.44,37765.0,140044.5,98.206,62.4765,185.659,123.222,0.375,0.126,1.0,0.952,126.074,298,733.6,42.77,2.187,58.606,619.4,52.352,0.135,2.00,25.9308,87853.6,2.3672,0.5424
340000,3292,1.820,0.488,4.31,132752,121477,1110,0,10261,47,538911.1,1810114.0,0.138,0.472,0.092,0.298,117,11.79,3.15,0.02,0.66,0.08,1.13,0.05,0.67,11.65,2.91,0.00,0.13,0.006,0.065,126,0.869,0.001,0.986,0.000,0.013,491777,490965,2,0.964,0.000,0.011,296711,0.220,1.924,0.033,4.67,66014,0,38513.064,0.000,0.942,23896310,1.00,15.99,0.001,0.000,0.001,12,12,12,64,38825,0.148,0.00,0.0014,0.009,93,0.954,0.000,0.095,0.732,6.79,7.77,7.86,0.00,0.001,1.00,1.00,1.00,0.954,0.00028,2.06,248.1830,5872.49,38028.0,140038.3,98.672,62.2234,185.398,120.215,0.364,0.128,1.2,0.908,127.423,335,793.0,43.79,2.103,58.440,657.6,52.210,0.135,2.00,26.5005,87239.7,2.4237,0.3313
350000,3261,1.830,0.488,4.15,128640,117167,1193,1,10310,49,525897.9,1795870.0,0.135,0.464,0.093,0.308,117,11.65,2.81,0.01,0.25,0.04,0.71,0.02,0.36,11.58,2.70,0.00,0.00,0.003,0.051,97,0.898,0.001,0.987,0.000,0.012,487455,486906,2,0.990,0.000,0.007,250940,0.221,1.851,0.031,3.95,61208,129,36650.408,0.000,0.957,23380398,1.00,16.21,0.000,0.000,0.000,12,12,12,64,37989,0.145,0.00,0.0014,0.006,52,0.963,0.000,0.085,0.738,6.94,7.86,7.83,0.00,0.000,1.01,1.01,1.00,0.963,0.00023,1.66,245.1223,5095.52,38682.2,140032.1,100.623,60.8692,182.431,120.255,0.343,0.129,0.6,0.753,131.388,436,1294.8,37.57,1.755,57.604,622.4,51.439,0.135,2.00,26.5631,86622.3,2.4324,0.4771
360000,3433,1.818,0.470,4.30,130389,118890,1156,0,10171,47,528853.9,1817206.5,0.142,0.472,0.091,0.295,118,11.70,1.97,0.01,0.35,0.03,0.54,0.01,0.13,11.66,1.97,0.00,0.03,0.003,0.041,104,0.905,0.002,0.986,0.000,0.012,487900,487233,2,0.977,0.000,0.003,204388,0.246,2.079,0.029,3.95,61443,0,38663.968,0.000,0.957,23923581,1.00,16.07,0.000,0.000,0.000,12,12,12,42,40175,0.153,0.00,0.0013,0.006,83,0.962,0.000,0.089,0.734,6.97,7.79,7.88,0.00,0.001,1.00,1.00,1.00,0.962,0.00022,1.73,247.7468,5458.97,37467.4,140025.8,100.401,60.8208,185.452,121.902,0.361,0.127,0.7,0.762,131.456,359,992.4,45.50,1.769,57.751,576.5,51.725,0.135,2.00,25.5766,87804.6,2.3410,0.5586
370000,3361,1.822,0.485,4.26,128901,118111,1113,0,9749,43,525232.3,1820839.1,0.152,0.469,0.086,0.292,118,11.77,3.02,0.01,0.41,0.04,0.71,0.01,0.28,11.71,2.85,0.00,0.00,0.002,0.034,95,0.901,0.003,0.988,0.000,0.009,486938,486309,2,0.990,0.000,0.004,136506,0.264,1.962,0.032,3.86,61050,0,42345.096,0.000,0.952,23702403,1.00,16.12,0.001,0.000,0.000,12,12,12,64,39572,0.151,0.00,0.0013,0.008,60,0.963,0.000,0.092,0.737,7.02,7.81,7.87,0.00,0.000,1.00,1.00,1.01,0.963,0.00022,1.61,248.0754,5226.39,38172.6,140019.6,100.866,60.7031,185.497,121.502,0.368,0.128,0.4,0.731,135.193,469,1312.8,50.43,1.741,57.501,630.0,51.458,0.135,2.00,25.8830,86992.7,2.3607,0.8304
380000,3313,1.778,0.466,4.46,128883,118110,1091,0,9730,67,524558.4,1811521.6,0.166,0.454,0.096,0.284,117,11.73,2.56,0.02,0.58,0.03,0.43,0.01,0.33,11.66,2.58,0.00,0.00,0.004,0.059,119,0.877,0.003,0.986,0.000,0.011,483079,482438,2,0.971,0.000,0.003,128851,0.280,2.019,0.027,3.77,62927,0,27037.636,0.000,0.949,22939463,1.01,15.99,0.000,0.000,0.000,12,12,12,64,38848,0.148,0.00,0.0014,0.008,85,0.963,0.000,0.097,0.735,6.86,7.76,7.86,0.00,0.000,1.01,1.01,1.01,0.963,0.00022,1.67,246.7477,5407.54,38086.1,140013.4,101.034,60.3894,184.969,119.882,0.360,0.128,1.0,0.739,131.422,352,980.8,45.71,1.708,57.371,523.6,51.385,0.135,2.00,26.4464,87616.8,2.4086,0.9317
390000,3374,1.787,0.497,4.34,130454,119098,1051,0,10244,36,527216.7,1809377.6,0.192,0.441,0.116,0.252,118,11.59,2.26,0.01,0.32,0.02,0.43,0.02,0.53,11.54,2.21,0.00,0.00,0.002,0.035,100,0.886,0.001,0.992,0.000,0.007,483673,482954,2,0.989,0.000,0.005,111674,0.286,1.917,0.033,3.90,67816,0,50260.490,0.000,0.965,22391393,1.00,16.23,0.000,0.000,0.000,12,12,12,46,39110,0.149,0.00,0.0014,0.004,64,0.961,0.000,0.122,0.732,6.95,7.78,7.90,0.00,0.000,1.00,1.00,1.00,0.961,0.00021,1.73,247.1789,5483.27,37221.9,140007.3,100.474,60.8369,185.347,121.061,0.364,0.124,0.4,0.711,131.464,374,1201.8,41.93,1.737,57.729,590.9,51.708,0.135,2.00,26.0336,87837.4,2.3815,0.6070
400000,3330,1.800,0.538,4.22,131350,119076,1104,0,11214,29,525522.0,1823220.8,0.195,0.430,0.127,0.248,117,11.65,2.60,0.00,0.12,0.03,0.66,0.02,0.54,11.59,2.40,0.00,0.00,0.002,0.035,91,0.890,0.000,0.989,0.000,0.010,485563,484948,2,0.984,0.000,0.005,107318,0.275,2.246,0.034,3.76,65594,0,62869.681,0.000,0.962,21741858,1.00,16.16,0.000,0.000,0.000,12,12,12,62,38805,0.148,0.00,0.0014,0.005,77,0.962,0.000,0.107,0.731,7.01,7.80,7.90,0.00,0.000,1.00,1.00,1.00,0.962,0.00021,1.80,248.4905,6166.19,36760.3,140001.1,100.711,60.5977,186.257,122.407,0.360,0.123,0.6,0.689,131.132,422,1192.7,43.86,1.623,57.573,555.6,51.589,0.134,2.00,26.3217,87651.1,2.4007,0.2734
410000,3343,1.745,0.453,4.19,131119,118023,1161,0,11922,63,522833.5,1823644.5,0.210,0.414,0.143,0.232,119,11.75,2.43,0.00,0.12,0.04,0.87,0.01,0.15,11.70,2.37,0.00,0.00,0.002,0.041,87,0.912,0.001,0.991,0.000,0.008,488103,487450,2,0.982,0.000,0.002,110451,0.287,1.744,0.029,3.59,63276,0,28946.738,0.000,0.961,21063851,1.00,16.08,0.001,0.000,0.000,12,12,12,64,39275,0.150,0.00,0.0013,0.007,87,0.963,0.000,0.099,0.733,7.02,7.83,7.91,0.00,0.000,1.00,1.00,1.00,0.963,0.00020,1.85,248.2327,4991.20,37548.4,139994.7,101.020,60.3967,185.592,120.075,0.346,0.125,0.6,0.653,126.375,356,970.9,34.35,1.509,57.382,569.8,51.411,0.134,2.00,26.4463,88409.9,2.4046,0.8696
420000,3242,1.821,0.512,4.10,129495,116667,1168,0,11761,157,518581.1,1816027.1,0.225,0.397,0.148,0.230,120,11.74,2.41,0.01,0.34,0.02,0.52,0.02,0.36,11.69,2.32,0.00,0.00,0.001,0.029,84,0.917,0.000,0.990,0.000,0.010,484441,483830,2,0.991,0.002,0.003,107153,0.289,2.094,0.033,3.63,60480,0,11567.052,0.000,0.968,20060670,1.00,16.15,0.001,0.000,0.000,12,12,12,64,38048,0.145,0.00,0.0014,0.007,57,0.961,0.000,0.086,0.734,7.14,7.87,7.90,0.00,0.000,1.01,1.01,1.00,0.961,0.00021,1.75,246.9059,5882.43,36118.2,139988.4,101.503,59.7766,184.676,124.218,0.353,0.121,0.4,0.668,124.787,397,1157.4,41.73,1.570,56.955,599.3,50.958,0.134,2.00,27.3977,88823.2,2.4886,1.5451
430000,3182,1.813,0.549,4.07,124886,111697,1230,0,12019,13,496678.7,1805431.5,0.238,0.381,0.155,0.226,119,11.73,2.50,0.00,0.18,0.02,0.57,0.02,0.40,11.69,2.45,0.00,0.00,0.001,0.017,81,0.915,0.001,0.991,0.000,0.008,477598,477312,1,1.000,0.000,0.004,107802,0.282,1.965,0.032,2.48,57605,0,138879.346,0.000,0.968,19305151,1.00,16.16,0.000,0.000,0.000,12,12,12,64,37327,0.142,0.00,0.0013,0.005,60,0.974,0.000,0.079,0.739,7.17,7.87,7.91,0.00,0.000,1.00,1.00,1.00,0.974,0.00014,1.19,243.4795,5144.97,35272.5,139982.0,104.549,57.5777,181.614,120.683,0.341,0.119,0.3,0.439,130.114,614,1727.0,43.84,1.010,55.617,523.7,49.987,0.135,2.00,28.0313,89195.8,2.5414,0.2802
440000,3169,1.821,0.613,4.18,121002,108324,1132,0,11559,1,480344.8,1791364.1,0.238,0.381,0.150,0.231,116,11.86,3.08,0.02,0.37,0.04,0.76,0.01,0.38,11.80,2.83,0.00,0.00,0.001,0.022,94,0.915,0.002,0.990,0.000,0.008,469107,468861,1,1.000,0.000,0.002,86439,0.289,1.627,0.033,1.94,56068,0,1791364.125,0.000,0.964,19157515,1.01,16.09,0.001,0.000,0.000,12,12,12,64,37591,0.143,0.00,0.0013,0.005,29,0.982,0.000,0.074,0.742,7.16,7.87,7.87,0.00,0.000,1.00,1.00,1.01,0.982,0.00009,0.92,240.5951,4255.95,36919.6,139975.6,106.710,56.0807,179.297,117.419,0.333,0.124,0.3,0.289,137.691,836,2399.8,38.38,0.802,54.270,462.4,48.868,0.135,2.00,27.2937,86493.7,2.4740,0.4338
450000,3284,1.811,0.629,4.25,122328,109813,1135,0,11265,26,494273.5,1785264.4,0.240,0.371,0.147,0.241,116,11.93,3.64,0.00,0.07,0.05,1.15,0.05,1.07,11.83,3.33,0.00,0.00,0.002,0.034,101,0.901,0.001,0.988,0.000,0.011,461814,461561,1,1.000,0.000,0.005,321474,0.383,2.094,0.037,3.22,60513,0,68664.014,0.000,0.962,18529844,1.00,16.05,0.002,0.000,0.000,12,12,12,64,39176,0.149,0.00,0.0013,0.005,55,0.975,0.000,0.083,0.736,7.15,7.86,7.89,0.00,0.000,1.00,1.00,1.00,0.975,0.00017,1.28,240.4043,5511.92,34608.6,139969.4,105.204,56.5702,180.909,117.667,0.355,0.116,0.6,0.558,140.787,949,2569.8,45.98,1.512,54.143,543.7,48.640,0.135,2.00,26.8961,88326.8,2.4343,0.0721
460000,3201,1.764,0.639,4.24,123107,110826,1193,0,11171,44,485509.8,1802590.6,0.248,0.349,0.153,0.250,123,11.68,2.31,0.01,0.20,0.02,0.41,0.01,0.31,11.64,2.30,0.00,0.00,0.002,0.033,89,0.900,0.000,0.991,0.000,0.009,464561,464313,1,1.000,0.000,0.003,189589,0.273,1.897,0.033,2.63,63595,0,40967.969,0.000,0.964,17591984,1.00,16.21,0.000,0.000,0.000,12,12,12,64,37388,0.143,0.00,0.0013,0.006,44,0.976,0.000,0.080,0.736,7.13,7.87,7.90,0.00,0.000,1.00,1.00,1.00,0.976,0.00014,1.19,242.3965,4773.71,35557.8,139963.1,106.032,56.2613,182.377,119.438,0.330,0.119,0.2,0.447,134.706,1073,2676.7,48.60,1.173,53.988,548.4,48.648,0.135,2.00,27.3494,87545.5,2.4820,0.6410
470000,3172,1.831,0.613,4.36,119614,107323,1210,0,11110,19,484638.8,1770056.4,0.238,0.356,0.153,0.252,132,11.73,2.62,0.00,0.02,0.05,1.03,0.00,0.11,11.67,2.37,0.00,0.00,0.002,0.032,75,0.904,0.000,0.994,0.000,0.006,461647,461309,1,1.000,0.000,0.002,186286,0.335,1.887,0.034,2.73,64580,0,93160.862,0.000,0.973,17689942,1.00,16.20,0.000,0.000,0.000,12,12,12,64,37195,0.142,0.00,0.0013,0.005,48,0.977,0.000,0.081,0.741,7.19,7.86,7.91,0.00,0.000,1.00,1.00,1.00,0.977,0.00015,1.15,237.9025,4593.30,34758.3,139956.6,106.292,55.8361,178.066,118.363,0.337,0.117,0.2,0.482,136.724,1020,2772.9,38.38,1.262,53.671,545.1,48.232,0.135,2.00,27.9316,88599.2,2.5367,0.5430
480000,3215,1.809,0.651,4.25,120064,107239,1223,0,11559,18,483060.7,1761082.5,0.245,0.351,0.162,0.241,130,11.74,2.73,0.01,0.30,0.04,1.18,0.04,0.80,11.64,2.30,0.00,0.00,0.001,0.032,76,0.902,0.001,0.990,0.000,0.008,462579,462197,1,1.000,0.000,0.011,274184,0.244,1.996,0.043,2.67,65272,0,97837.917,0.000,0.962,17312051,1.00,16.19,0.001,0.000,0.000,12,12,12,64,37729,0.144,0.00,0.0013,0.004,59,0.975,0.000,0.084,0.741,7.19,7.85,7.93,0.00,0.000,1.00,1.00,1.00,0.975,0.00013,0.99,237.1367,5564.97,35952.5,139950.3,106.635,55.9272,176.790,118.924,0.334,0.120,0.4,0.402,145.213,1182,3247.3,39.27,1.284,53.538,513.8,48.052,0.135,2.00,26.9855,86758.3,2.4589,0.2081
490000,3276,1.787,0.584,4.25,122304,109287,1249,0,11707,33,500068.8,1778829.1,0.238,0.359,0.163,0.240,130,11.70,2.59,0.01,0.16,0.03,0.91,0.06,0.72,11.59,2.36,0.00,0.00,0.002,0.035,99,0.894,0.001,0.990,0.000,0.009,469519,469107,1,1.000,0.000,0.012,601725,0.294,2.021,0.032,3.74,63932,0,53903.913,0.000,0.967,17797905,1.00,16.18,0.000,0.000,0.000,12,12,12,60,38321,0.146,0.00,0.0013,0.006,52,0.973,0.000,0.087,0.741,7.09,7.83,7.85,0.00,0.000,1.00,1.00,1.00,0.973,0.00015,1.82,240.2933,5267.14,35005.4,139943.9,103.972,57.4493,179.359,121.985,0.346,0.118,0.3,0.502,141.553,794,1967.0,42.35,1.699,54.307,561.7,48.706,0.135,2.00,27.0909,88749.7,2.4637,1.6947
500000,3234,1.825,0.591,4.28,121829,108690,1250,0,11931,53,498218.9,1794972.0,0.239,0.356,0.158,0.247,133,11.73,3.01,0.01,0.17,0.01,0.41,0.06,0.53,11.66,2.66,0.00,0.00,0.000,0.018,82,0.883,0.001,0.991,0.000,0.008,477241,476924,1,1.000,0.000,0.013,475159,0.297,1.898,0.033,3.29,65573,0,33867.396,0.000,0.966,17880266,1.00,16.17,0.000,0.000,0.000,12,12,12,64,37948,0.145,0.00,0.0013,0.005,65,0.976,0.000,0.088,0.746,7.08,7.82,7.84,0.00,0.000,1.00,1.00,1.00,0.976,0.00013,1.72,242.3565,4694.65,34790.6,139937.4,104.058,57.6288,179.890,121.867,0.330,0.118,0.4,0.412,133.286,917,2412.2,49.77,1.358,54.770,579.2,49.180,0.135,2.00,27.4593,88803.4,2.4953,0.4827
