step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain
110000,3226,1.778,0.420,5.39,193737,181111,356,0,12272,23,983885.4,1337949.9,0.043,0.730,0.088,0.138,108,13.26,5.73,0.04,0.61,0.01,0.23,0.13,1.27,13.09,5.56,0.00,0.00,0.001,0.025,329,0.545,0.009,0.979,0.000,0.013,427496,414999,1,0.998,0.002,0.026,676056,0.194,1.496,0.024,21.94,96515,0,58171.734,0.000,0.655,30547677,1.01,13.27,0.001,0.000,0.000,9,12,18,64,42788,0.163,0.00,0.0023,0.019,543,0.900,0.000,0.604,0.557,6.27,7.74,7.69,0.00,0.000,1.01,1.01,1.02,0.900,0.00109,9.23,182.9592,4128.29,87503.7,140198.8,36.936,56.9632,193.393,515.672,0.963,0.258,59.6,60.469,145.013,270,775.7,32.91,8.792,95.725,1292.6,81.371,0.135,2.00,12.1393,39161.5,1.1473,0.1058
120000,3178,1.758,0.426,5.29,190608,177197,551,0,12908,8,977500.4,1333473.1,0.042,0.753,0.082,0.123,111,12.83,5.85,0.13,1.85,0.01,0.30,0.16,1.75,12.52,5.04,0.00,0.00,0.001,0.020,278,0.596,0.013,0.974,0.000,0.014,435685,424781,2,0.717,0.016,0.019,535140,0.205,1.527,0.026,22.63,93537,0,166684.141,0.000,0.656,31969716,1.02,13.81,0.003,0.000,0.000,9,12,17,64,40775,0.156,0.00,0.0025,0.016,540,0.899,0.000,0.553,0.572,6.28,7.74,7.70,0.00,0.000,1.02,1.02,1.02,0.899,0.00113,9.75,182.4541,4016.14,85831.0,140195.2,37.621,56.2024,192.012,511.212,0.972,0.255,58.1,60.101,143.874,311,891.7,43.25,8.748,93.841,1450.3,79.925,0.135,2.00,12.8779,40926.1,1.2766,0.1844
130000,3306,1.768,0.427,5.12,190824,177266,564,0,12866,5,975827.6,1337611.0,0.037,0.748,0.085,0.130,110,13.14,6.14,0.02,0.37,0.01,0.27,0.05,0.81,13.06,6.01,0.00,0.00,0.001,0.013,284,0.581,0.011,0.980,0.000,0.010,429222,418786,2,0.740,0.002,0.011,549046,0.197,1.648,0.024,22.48,90075,0,267522.200,0.000,0.654,31561325,1.00,13.64,0.002,0.000,0.000,9,12,19,64,43451,0.166,0.00,0.0023,0.019,536,0.896,0.000,0.570,0.565,6.34,7.81,7.78,0.00,0.000,1.00,1.00,1.00,0.896,0.00110,9.64,182.6340,4235.23,86201.1,140191.6,37.918,55.7393,193.477,509.881,0.973,0.252,61.3,60.578,144.198,260,722.7,37.41,8.767,93.798,1378.0,80.011,0.135,2.00,12.1665,40222.6,1.1626,0.1899
140000,3276,1.787,0.446,4.96,187348,174972,478,0,11928,9,966417.9,1327540.0,0.037,0.769,0.088,0.106,111,13.57,5.93,0.10,1.36,0.01,0.26,0.10,1.02,13.37,5.48,0.00,0.00,0.001,0.028,290,0.608,0.010,0.978,0.000,0.011,426088,416327,2,0.785,0.046,0.025,559964,0.201,1.598,0.027,21.91,83748,0,147504.444,0.000,0.662,31973196,1.02,13.29,0.001,0.000,0.000,12,12,20,64,44469,0.170,0.00,0.0022,0.016,579,0.900,0.000,0.532,0.570,6.34,7.82,7.79,0.00,0.001,1.02,1.02,1.02,0.900,0.00107,9.13,180.9923,4543.30,87018.4,140188.0,39.207,56.0754,190.225,513.663,0.974,0.260,61.6,59.509,145.235,330,931.3,41.93,8.848,93.591,1240.1,79.462,0.135,2.00,11.9249,39066.0,1.1094,0.3492
150000,3407,1.728,0.398,5.01,190840,178461,465,0,11783,24,977802.4,1333146.5,0.035,0.776,0.089,0.100,111,12.80,5.18,0.04,0.57,0.00,0.05,0.06,0.80,12.70,5.03,0.00,0.00,0.001,0.024,267,0.626,0.011,0.974,0.000,0.015,421737,410991,2,0.773,0.000,0.013,674219,0.186,1.461,0.022,22.51,87102,0,55547.771,0.000,0.654,32881160,1.01,14.08,0.001,0.000,0.000,10,12,16,64,43619,0.166,0.00,0.0023,0.019,601,0.902,0.000,0.489,0.557,6.26,7.73,7.78,0.00,0.000,1.01,1.01,1.01,0.902,0.00104,10.10,182.3346,3863.85,87386.0,140184.5,37.075,55.9993,194.074,506.998,0.964,0.258,62.3,60.699,143.900,262,706.7,32.57,8.896,94.152,1265.8,80.178,0.135,2.00,11.5796,39451.6,1.1259,0.0402
160000,3311,1.779,0.404,5.08,190437,177960,467,0,12106,2,976627.8,1342078.4,0.034,0.777,0.087,0.102,112,13.00,5.44,0.07,1.13,0.02,0.45,0.12,1.43,12.79,5.10,0.00,0.00,0.001,0.027,303,0.562,0.010,0.977,0.000,0.013,424475,414655,1,0.736,0.264,0.019,497529,0.205,1.533,0.022,22.57,88045,0,671039.188,0.000,0.634,33182129,1.02,13.56,0.002,0.000,0.000,10,12,17,64,43029,0.164,0.00,0.0023,0.014,578,0.901,0.000,0.509,0.561,6.28,7.75,7.74,0.00,0.000,1.02,1.02,1.02,0.901,0.00108,10.32,182.6895,4029.91,86079.0,140181.0,37.035,55.4398,194.787,514.774,0.969,0.254,60.8,60.917,143.627,242,646.2,41.10,8.855,93.915,1293.1,80.086,0.135,2.00,12.2832,40669.8,1.1914,0.0602
170000,3349,1.772,0.401,5.05,189415,176637,482,0,12258,10,975048.6,1326517.8,0.037,0.758,0.092,0.113,111,12.93,5.06,0.05,0.89,0.01,0.35,0.11,1.48,12.77,4.51,0.00,0.00,0.000,0.018,279,0.641,0.011,0.978,0.000,0.011,426488,417040,2,0.762,0.000,0.015,634705,0.184,1.520,0.022,22.39,90814,0,132651.775,0.000,0.652,31729030,1.01,13.77,0.001,0.000,0.000,11,12,16,64,43309,0.165,0.00,0.0023,0.017,614,0.896,0.000,0.540,0.566,6.38,7.80,7.77,0.00,0.000,1.01,1.01,1.01,0.896,0.00109,10.00,181.4534,3917.14,85607.2,140177.3,37.272,56.4908,191.619,506.531,0.966,0.256,61.5,60.033,143.424,272,685.4,36.12,8.365,94.182,1327.9,79.912,0.134,2.00,12.2812,41129.8,1.1621,0.1233
180000,3253,1.745,0.465,5.10,189203,176371,541,1,12386,16,970102.8,1328349.0,0.033,0.779,0.088,0.100,113,12.87,5.97,0.12,1.64,0.01,0.37,0.13,1.80,12.60,5.20,0.00,0.00,0.001,0.028,302,0.587,0.008,0.977,0.000,0.014,427540,415705,2,0.756,0.000,0.018,478477,0.207,1.986,0.027,22.19,89411,11,83021.812,1.000,0.656,32594364,1.02,13.88,0.002,0.000,0.000,8,12,17,64,41851,0.160,0.00,0.0024,0.016,550,0.898,0.000,0.525,0.567,6.31,7.76,7.74,0.00,0.000,1.02,1.03,1.02,0.898,0.00111,9.95,181.5122,4616.93,85457.7,140173.6,37.971,55.9626,191.419,509.768,0.970,0.255,59.7,59.942,143.788,301,834.0,81.12,8.624,93.726,1525.2,79.615,0.136,2.00,12.4593,40530.1,1.2530,0.3399
190000,3246,1.782,0.428,5.35,189099,176416,497,0,12193,25,974837.3,1329724.8,0.035,0.745,0.093,0.127,112,13.38,6.07,0.05,0.85,0.01,0.26,0.14,1.42,13.17,5.77,0.00,0.00,0.001,0.033,354,0.530,0.009,0.977,0.000,0.014,426311,416614,2,0.996,0.000,0.021,469021,0.207,1.572,0.026,22.39,88316,0,53188.990,0.000,0.644,30652303,1.01,13.02,0.002,0.000,0.000,10,12,19,64,43422,0.166,0.00,0.0023,0.018,556,0.895,0.000,0.565,0.566,6.32,7.73,7.67,0.00,0.000,1.01,1.01,1.01,0.895,0.00112,10.12,181.8160,4277.05,87548.2,140169.9,37.385,56.4444,191.912,505.314,0.979,0.259,61.2,60.101,143.557,271,755.3,36.07,8.628,93.945,1400.2,79.901,0.135,2.00,11.9821,38893.8,1.1177,0.2584
200000,3233,1.746,0.435,5.13,192172,178753,476,0,12956,29,981633.0,1329615.4,0.034,0.739,0.086,0.141,111,12.95,5.69,0.07,1.21,0.01,0.29,0.06,1.10,12.81,5.42,0.00,0.00,0.001,0.012,269,0.592,0.010,0.977,0.000,0.013,428125,418221,1,1.000,0.000,0.008,481594,0.200,1.763,0.025,22.03,89704,0,45848.806,0.000,0.667,30734428,1.02,13.58,0.002,0.000,0.000,10,12,16,64,41857,0.160,0.00,0.0024,0.019,543,0.895,0.000,0.578,0.561,6.33,7.74,7.72,0.00,0.000,1.02,1.02,1.02,0.895,0.00112,9.52,181.9316,4484.89,83512.1,140166.2,37.325,56.0147,193.472,521.101,0.970,0.249,59.2,60.572,144.604,254,668.0,41.81,8.706,94.959,1417.8,80.994,0.136,2.00,13.2964,42987.1,1.2743,0.0358
210000,3333,1.742,0.415,5.14,187781,174820,580,0,12281,1,969854.5,1333804.0,0.031,0.764,0.085,0.120,113,12.77,5.55,0.06,1.11,0.01,0.33,0.08,1.12,12.63,5.16,0.00,0.00,0.001,0.015,303,0.601,0.013,0.977,0.000,0.010,433062,422507,1,0.738,0.262,0.011,376232,0.216,1.648,0.023,22.34,86124,0,1333804.000,0.000,0.659,32073545,1.01,13.96,0.002,0.000,0.000,9,12,16,64,42570,0.162,0.00,0.0023,0.017,591,0.896,0.000,0.557,0.575,6.30,7.66,7.75,0.00,0.000,1.01,1.01,1.01,0.896,0.00110,9.92,182.1087,4094.99,85965.3,140162.4,38.434,55.6576,191.770,515.404,0.969,0.255,61.5,60.078,143.773,264,705.7,37.95,8.618,93.153,1367.1,79.444,0.135,2.00,12.2060,40682.7,1.1973,0.4563
220000,3237,1.754,0.409,5.12,190567,178469,481,0,11713,8,975341.3,1333056.4,0.030,0.763,0.089,0.118,120,12.97,5.74,0.05,0.79,0.01,0.28,0.10,1.24,12.81,5.53,0.00,0.00,0.001,0.029,295,0.616,0.009,0.981,0.000,0.010,422402,411626,2,0.738,0.000,0.020,603257,0.201,1.737,0.022,22.79,85344,0,166632.047,0.000,0.651,32122194,1.02,13.72,0.002,0.000,0.000,11,12,16,64,41992,0.160,0.00,0.0024,0.015,568,0.895,0.000,0.550,0.558,6.33,7.73,7.70,0.00,0.000,1.02,1.02,1.01,0.895,0.00114,10.01,181.6415,3979.53,85180.3,140158.7,38.069,54.8500,194.179,513.502,0.981,0.252,59.7,60.830,143.827,287,798.3,75.23,8.887,92.970,1351.2,79.665,0.135,2.00,12.8832,41702.9,1.2276,0.0000
230000,3087,1.758,0.397,5.15,187033,175451,499,0,11233,26,976312.6,1337158.0,0.032,0.766,0.085,0.117,121,13.28,5.83,0.07,1.00,0.00,0.12,0.13,1.89,13.07,5.26,0.00,0.00,0.000,0.004,309,0.580,0.012,0.976,0.000,0.012,429559,418299,2,0.727,0.003,0.017,563051,0.206,1.571,0.023,22.38,84519,0,51429.154,0.000,0.667,31744842,1.01,13.42,0.002,0.000,0.000,11,12,18,64,40998,0.156,0.00,0.0024,0.023,567,0.896,0.000,0.557,0.574,6.37,7.73,7.69,0.00,0.000,1.01,1.02,1.01,0.896,0.00122,10.24,182.1894,3728.93,84720.7,140155.0,37.446,55.8766,192.049,507.291,0.959,0.249,57.9,60.228,143.234,264,739.1,43.50,8.450,93.774,1434.1,79.948,0.135,2.00,13.8061,42619.6,1.2998,0.3452
240000,3255,1.797,0.418,5.42,187207,174944,578,0,11517,12,975805.8,1337873.8,0.030,0.763,0.081,0.126,126,13.13,5.86,0.10,1.69,0.00,0.15,0.11,1.33,12.91,5.41,0.00,0.00,0.001,0.026,356,0.545,0.013,0.972,0.000,0.015,432339,420198,2,0.694,0.016,0.022,579232,0.190,1.527,0.024,22.85,85088,0,111489.479,0.000,0.640,31983372,1.03,13.36,0.002,0.000,0.000,8,12,18,64,42726,0.163,0.00,0.0023,0.015,569,0.895,0.000,0.575,0.576,6.23,7.56,7.66,0.00,0.000,1.03,1.03,1.03,0.895,0.00117,10.91,182.8365,4139.00,85893.1,140151.4,36.680,56.1849,191.744,494.944,0.969,0.256,60.8,60.179,141.993,279,719.9,31.87,8.020,93.393,1346.5,79.476,0.134,2.00,12.4888,40651.0,1.2350,0.0127
250000,3327,1.722,0.399,5.38,191416,178666,485,0,12193,15,979421.9,1341721.1,0.031,0.734,0.095,0.140,126,13.43,5.53,0.05,0.78,0.00,0.03,0.10,1.23,13.27,5.35,0.00,0.00,0.000,0.017,357,0.554,0.014,0.971,0.000,0.015,429911,418397,2,0.680,0.001,0.019,548122,0.203,1.436,0.024,22.39,93068,0,89448.075,0.000,0.658,30514251,1.02,13.12,0.001,0.000,0.000,11,12,19,64,44674,0.170,0.00,0.0022,0.020,560,0.893,0.000,0.565,0.564,6.28,7.66,7.70,0.00,0.000,1.02,1.02,1.02,0.893,0.00113,10.71,183.2987,3988.04,88231.4,140147.9,35.926,56.7775,193.444,501.457,0.977,0.261,62.4,60.663,142.433,239,687.5,33.44,8.211,94.814,1285.8,80.454,0.135,2.00,11.6324,38701.1,1.0712,0.2643
260000,3162,1.779,0.407,5.17,191412,179870,429,0,11278,27,983179.1,1347483.9,0.031,0.757,0.095,0.117,129,13.25,5.48,0.05,1.03,0.01,0.36,0.11,1.28,13.07,5.20,0.00,0.00,0.001,0.018,310,0.592,0.009,0.978,0.000,0.013,423381,410893,3,0.731,0.008,0.016,482087,0.210,1.457,0.025,22.67,89802,0,49906.810,0.000,0.655,31799339,1.02,13.58,0.002,0.000,0.000,11,12,20,64,41895,0.160,0.00,0.0024,0.019,554,0.896,0.000,0.515,0.558,6.35,7.71,7.75,0.00,0.000,1.03,1.03,1.02,0.896,0.00121,10.74,183.1865,4063.58,86431.3,140144.2,36.069,55.5731,195.360,512.373,0.972,0.254,59.0,61.280,142.545,261,737.1,40.78,8.321,94.360,1266.3,80.479,0.135,2.00,12.8152,40521.6,1.1922,0.1760
270000,3256,1.766,0.453,5.03,187944,176410,475,0,10965,5,979228.4,1351919.9,0.029,0.747,0.104,0.121,130,13.34,5.65,0.07,1.28,0.00,0.21,0.12,1.58,13.15,5.28,0.00,0.00,0.000,0.003,288,0.611,0.014,0.976,0.000,0.010,429926,419389,2,0.762,0.030,0.018,614051,0.200,1.821,0.026,22.80,87837,0,270383.975,0.000,0.638,31184938,1.01,13.60,0.002,0.000,0.000,12,12,18,64,43446,0.166,0.00,0.0023,0.018,592,0.895,0.000,0.503,0.572,6.41,7.75,7.74,0.00,0.000,1.01,1.01,1.01,0.895,0.00118,11.31,183.9042,4628.43,86070.5,140140.5,35.965,55.6482,194.040,499.933,0.964,0.258,61.1,60.883,141.432,250,656.3,48.64,7.950,93.772,1444.0,79.925,0.135,2.00,12.2759,39970.4,1.1424,0.0833
280000,3184,1.791,0.462,5.37,186682,175481,562,0,10711,8,975114.1,1331763.9,0.032,0.718,0.116,0.134,129,13.26,5.93,0.05,0.83,0.01,0.31,0.12,1.20,13.08,5.66,0.00,0.00,0.001,0.026,306,0.561,0.012,0.976,0.000,0.012,431968,421172,2,0.693,0.009,0.021,854199,0.193,1.822,0.027,22.45,92296,0,166470.484,0.000,0.672,29687541,1.01,13.35,0.002,0.000,0.000,10,12,18,64,42225,0.161,0.00,0.0023,0.017,585,0.892,0.000,0.527,0.577,6.32,7.75,7.73,0.00,0.000,1.00,1.01,1.01,0.892,0.00117,10.94,182.0520,5002.50,84527.8,140136.9,36.992,56.0101,190.508,494.705,0.982,0.254,59.0,59.743,141.901,260,771.7,42.73,7.847,93.462,1227.1,79.785,0.135,2.00,13.0147,41438.8,1.2346,0.0000
290000,3326,1.757,0.426,5.18,186984,175705,533,0,10604,29,968745.6,1329669.9,0.031,0.734,0.118,0.116,128,13.08,5.71,0.06,1.00,0.02,0.57,0.11,1.17,12.89,5.38,0.00,0.00,0.001,0.016,331,0.560,0.008,0.978,0.001,0.013,429326,418068,2,0.737,0.001,0.022,856220,0.191,1.690,0.023,22.34,90394,0,45850.685,0.000,0.662,30692650,1.01,13.56,0.001,0.000,0.000,9,12,18,64,43497,0.166,0.00,0.0023,0.019,615,0.898,0.000,0.482,0.574,6.26,7.79,7.63,0.00,0.000,1.01,1.01,1.01,0.898,0.00107,10.29,181.5354,4318.23,85788.4,140133.2,38.063,55.7512,191.231,497.305,0.964,0.256,61.6,59.859,143.154,244,669.5,42.02,8.244,93.149,1403.9,79.256,0.134,2.00,12.2023,40584.7,1.1799,0.0081
300000,3179,1.747,0.446,5.27,188027,176633,585,0,10956,8,978078.3,1341040.5,0.032,0.752,0.100,0.116,128,13.13,6.02,0.11,1.74,0.01,0.23,0.10,1.02,12.91,5.43,0.00,0.00,0.001,0.019,315,0.494,0.017,0.971,0.000,0.012,433757,423335,2,0.692,0.136,0.024,855907,0.192,1.760,0.027,22.70,88377,0,167630.062,0.000,0.654,31965134,1.02,13.15,0.001,0.000,0.000,8,12,17,64,41737,0.159,0.00,0.0024,0.018,586,0.895,0.000,0.529,0.576,6.21,7.73,7.59,0.00,0.000,1.02,1.02,1.01,0.895,0.00116,10.74,182.9904,4594.49,85717.1,140129.4,36.533,56.0456,193.112,505.201,0.981,0.255,59.0,60.511,142.388,234,648.4,44.45,8.373,93.865,1434.7,79.969,0.135,2.00,12.7878,40652.3,1.2268,0.0000
