id,n_blocks_before,n_blocks_after,dist1,dist2
1358,64,64,0,0
1359,64,64,0,0
1360,58,58,0,0
1361,2,2,0,0
1362,64,64,0,11
1363,64,64,2,55
1364,53,53,0,0
1365,42,42,0,0
1366,54,54,0,36
1367,64,64,0,0
1368,64,64,0,5
1369,64,64,0,0
1370,64,63,34,7
1371,64,64,0,16
1372,64,64,0,0
1373,61,61,0,7
1374,48,48,0,25
1375,64,64,0,25
1376,64,64,0,0
1377,64,64,0,0
1378,54,54,0,5
1379,64,64,0,1
1380,64,64,16,17
1381,33,33,0,0
1382,64,64,0,1
1383,63,63,0,0
1384,64,64,0,0
1385,64,64,0,0
1386,64,64,56,0
1387,45,45,0,0
1388,64,64,0,0
1389,64,64,0,4
1390,64,64,0,0
1391,64,64,0,0
1392,64,64,0,9
1393,43,39,8,0
1394,64,64,0,0
1395,64,64,0,0
1396,47,47,0,0
1397,17,17,0,1
1398,64,64,11,0
1399,64,64,3,0
1400,64,63,32,6
1401,61,61,0,0
1402,64,64,0,5
1403,64,64,0,0
1404,64,64,0,0
1405,64,64,0,0
1406,64,64,0,9
1407,64,64,0,0
1408,38,60,47,0
1409,64,64,0,0
1410,64,64,0,0
1411,60,60,0,0
1412,64,64,0,0
1413,42,42,0,0
1414,64,64,0,0
1415,64,64,0,32
1416,64,64,0,16
1417,30,27,3,0
1418,64,64,0,1
1419,47,47,0,22
1420,64,64,0,0
1421,64,64,0,0
1422,64,64,0,0
1423,47,47,0,0
1424,41,41,0,0
1425,64,64,0,0
1426,55,55,0,0
1427,64,45,21,0
1428,16,55,39,0
1429,54,54,0,0
1430,0,0,0,0
1431,29,29,0,14
1432,64,64,0,30
1433,60,60,0,19
1434,25,25,0,23
1435,64,64,0,57
1436,30,30,0,0
1437,49,49,0,0
1438,64,64,0,0
1439,52,52,0,3
1440,64,64,0,0
1441,56,56,0,0
1442,64,64,0,2
1443,64,64,0,0
1444,64,64,0,31
1445,64,64,0,19
1446,64,64,0,0
1447,64,64,0,46
1448,50,50,0,15
1449,64,64,0,0
1450,64,64,0,12
1451,2,2,0,1
1452,64,64,0,0
1453,27,22,5,0
1454,64,64,24,0
1455,59,38,57,15
1456,53,53,0,0
1457,64,64,0,0
1458,64,64,8,0
1459,24,63,45,9
1460,64,64,0,0
1461,64,64,0,0
1462,64,64,0,0
1463,43,16,27,0
1464,64,64,0,0
1465,64,64,0,0
1466,64,64,0,0
1467,61,61,0,0
1468,1,1,0,1
1469,44,44,0,9
1470,64,64,6,8
1471,64,64,0,29
1472,64,64,0,0
1473,33,33,0,0
1474,31,31,0,0
1475,64,64,0,0
1476,42,42,0,14
1477,64,64,10,0
1478,64,64,0,32
1479,64,64,16,0
1480,64,64,0,0
1481,63,63,0,0
1482,64,64,0,0
1483,37,37,0,0
1484,64,64,0,0
1485,64,64,0,0
1486,64,64,0,8
1487,64,64,0,0
1488,61,61,0,0
1489,64,64,0,0
1490,64,64,0,0
1491,64,64,0,0
1492,33,44,20,0
1493,64,64,0,0
1494,64,64,0,8
1495,64,64,0,0
1496,51,51,0,6
1497,64,64,0,0
1498,64,64,0,31
1499,31,23,14,0
1500,64,64,0,0
1501,64,64,6,0
1502,30,30,0,0
1503,64,64,0,0
1504,64,64,0,0
1505,64,64,0,0
1506,64,64,0,0
1507,64,64,0,0
1508,44,42,2,0
1509,54,54,0,0
1510,64,64,0,0
1511,58,41,26,15
1512,64,64,0,26
1513,59,59,0,3
1514,64,64,0,43
1515,64,64,0,7
1516,64,64,0,5
1517,26,26,0,22
1518,52,52,0,0
1519,64,64,17,0
1520,15,15,0,15
1521,64,64,11,0
1522,64,64,0,0
1523,64,64,7,0
1524,56,64,17,0
1525,53,53,0,0
1526,64,64,0,0
1527,64,64,0,0
1528,64,64,14,1
1529,64,64,0,18
1530,50,50,0,0
1531,64,64,0,25
1532,64,64,0,0
1533,64,64,0,0
1534,64,64,20,26
1535,64,64,0,0
1536,6,6,0,0
1537,29,31,4,30
1538,64,64,23,4
1539,64,64,0,0
1540,64,64,0,0
1541,64,64,0,5
1542,21,21,0,0
1543,51,51,0,0
1544,52,52,0,0
1545,41,30,13,10
1546,64,64,0,0
1547,64,64,0,0
1548,64,64,0,0
1549,64,64,0,0
1550,3,3,0,0
1551,64,64,0,0
1552,64,64,0,0
1553,64,64,0,9
1554,64,64,0,0
1555,64,64,3,0
1556,61,61,0,0
1557,33,33,0,0
1558,64,64,0,0
1559,39,39,0,0
1560,64,64,0,0
1561,43,43,0,0
1562,64,64,0,0
1563,64,64,0,15
1564,64,64,0,0
1565,64,64,0,4
1566,64,64,0,41
1567,55,55,6,0
1568,24,24,0,9
1569,64,64,0,0
1570,64,64,0,16
1571,52,52,35,33
1572,0,0,0,0
1573,64,64,0,0
1574,64,64,16,0
1575,64,64,15,0
1576,28,28,0,0
1577,64,64,0,0
1578,64,64,0,0
1579,64,64,0,0
1580,7,7,0,0
1581,39,39,0,37
1582,64,46,42,15
1583,64,64,0,0
1584,64,64,0,0
1585,64,64,0,0
1586,0,0,0,0
1587,64,64,0,6
1588,64,64,22,0
1589,64,64,0,64
1590,64,64,0,0
1591,64,64,0,0
1592,62,62,0,0
1593,25,64,48,0
1594,61,61,0,0
1595,64,64,0,0
1596,64,64,0,27
1597,41,41,0,19
1598,64,64,0,34
1599,64,64,60,0
1600,64,64,20,1
1601,48,48,0,0
1602,61,61,0,0
1603,64,64,0,0
1604,64,64,0,27
1605,64,64,0,9
1606,64,64,14,0
1607,64,64,0,25
1608,64,64,0,0
1609,64,60,8,0
1610,64,64,0,0
1611,35,35,0,0
1612,64,64,0,0
1613,64,49,30,0
1614,21,21,0,4
1615,64,64,0,0
1616,64,64,0,20
1617,22,22,0,0
1618,31,31,0,7
1619,64,64,0,0
1620,18,18,0,0
1621,37,37,0,0
1622,64,64,0,0
1623,64,64,0,0
1624,44,44,0,0
1625,64,64,0,0
1626,64,64,0,0
1627,64,64,0,0
1628,64,64,0,0
1629,9,9,0,18
1630,64,64,0,0
1631,64,64,0,0
1632,30,30,0,0
1633,40,40,0,0
1634,49,49,6,26
1635,64,64,1,0
1636,64,64,0,3
1637,64,64,0,0
1638,0,0,0,36
1639,32,32,0,41
1640,64,64,17,0
1641,64,64,0,10
1642,54,54,0,0
1643,64,64,0,0
1644,64,64,0,0
1645,64,64,0,16
1646,64,64,0,11
1647,64,64,31,0
1648,22,22,0,0
1649,64,64,0,0
1650,64,64,1,0
1651,64,64,0,0
1652,64,64,0,0
1653,48,48,0,0
1654,64,64,0,2
1655,64,64,0,0
1656,14,8,6,0
1657,62,62,0,0
1658,64,64,0,44
1659,62,62,0,0
1660,25,25,0,0
1661,61,61,0,0
1662,64,64,0,0
1663,62,62,0,0
1664,37,37,0,43
1665,27,27,0,12
1666,64,64,0,0
1667,64,64,0,0
1668,32,32,0,0
1669,64,64,0,0
1670,27,27,0,0
1671,64,64,0,0
1672,0,0,0,0
1673,47,47,0,22
1674,64,64,0,0
1675,64,64,4,2
1676,48,48,0,6
1677,64,64,0,40
1678,64,64,0,0
1679,55,55,0,0
1680,60,62,3,0
1681,57,57,0,0
1682,64,64,0,32
1683,64,64,0,11
1684,38,38,0,6
1685,64,64,0,0
1686,64,64,0,10
1687,64,64,0,8
1688,64,64,0,0
1689,64,64,8,0
1690,64,64,0,0
1691,34,34,0,4
1692,64,64,0,0
1693,64,64,0,2
1694,52,52,0,0
1695,64,64,0,6
1696,64,64,0,64
1697,64,64,0,0
1698,64,64,6,0
1699,1,1,0,1
1700,33,33,0,0
1701,64,64,34,14
1702,64,64,0,0
1703,64,64,0,0
1704,64,64,0,0
1705,13,13,0,0
1706,51,51,0,0
1707,27,63,37,0
1708,64,64,0,0
1709,64,64,0,32
1710,32,32,0,4
1711,64,64,0,0
1712,64,64,0,2
1713,64,64,0,0
1714,64,64,0,32
1715,64,64,0,0
1716,64,64,0,0
1717,64,64,9,6
1718,62,62,0,44
1719,62,64,25,0
1720,27,27,0,26
1721,11,11,0,0
1722,64,64,0,26
1723,64,64,0,30
1724,64,64,0,0
1725,62,62,0,0
1726,13,13,0,51
1727,64,64,0,0
1728,0,0,0,0
1729,64,64,0,8
1730,16,16,0,42
1731,64,64,0,13
1732,64,64,0,0
1733,64,64,0,39
1734,21,29,9,0
1735,35,38,20,0
1736,20,20,0,0
1737,64,63,11,0
1738,64,64,0,13
1739,16,16,0,0
1740,64,64,0,0
1741,64,64,0,0
1742,64,64,0,0
1743,50,50,0,0
1744,52,52,0,0
1745,32,32,0,0
1746,64,64,0,0
1747,64,64,0,0
1748,59,59,0,32
1749,64,46,18,0
1750,64,64,0,26
1751,64,64,20,15
1752,53,53,0,13
1753,29,29,0,0
1754,56,56,0,0
1755,53,56,12,51
1756,64,64,0,0
1757,40,40,0,0
1758,64,64,0,10
1759,55,27,32,0
1760,31,31,0,0
1761,1,1,0,0
1762,47,47,0,1
1763,64,64,8,0
1764,0,43,43,10
1765,64,64,0,27
1766,32,58,26,16
1767,61,61,0,0
1768,64,64,7,0
1769,63,63,0,2
1770,64,52,22,0
1771,64,64,0,0
1772,36,36,0,35
1773,51,47,12,5
1774,64,64,0,0
1775,42,42,0,0
1776,0,0,0,0
1777,64,64,0,7
1778,14,14,0,10
1779,64,64,5,17
1780,64,64,0,0
1781,54,52,36,0
1782,62,62,0,0
1783,64,64,0,30
1784,64,64,0,0
1785,64,64,0,0
1786,64,64,0,0
1787,22,22,0,5
1788,64,64,0,0
1789,29,50,21,0
1790,59,59,0,14
1791,64,64,0,0
1792,31,31,0,0
1793,64,64,0,0
1794,64,64,0,0
1795,64,64,0,0
1796,40,41,1,4
1797,64,64,0,0
1798,27,27,0,0
1799,64,64,0,0
1800,64,64,0,0
1801,64,63,25,25
1802,64,64,0,0
1803,31,31,0,12
1804,64,64,0,0
1805,37,37,22,21
1806,64,64,0,0
1807,64,64,0,0
1808,18,18,0,18
1809,64,64,0,0
1810,0,0,0,0
1811,52,52,0,13
1812,64,64,0,7
1813,64,64,0,0
1814,21,21,0,0
1815,64,64,0,0
1816,45,45,0,28
1817,64,64,0,0
1818,64,64,0,0
1819,0,0,0,0
1820,0,0,0,0
1821,64,64,0,1
1822,64,64,0,0
1823,64,64,0,12
1824,43,43,0,0
1825,64,64,0,0
1826,64,64,0,0
1827,63,63,0,36
1828,64,64,0,0
1829,60,63,23,0
1830,64,64,0,0
1831,14,14,0,0
1832,64,60,13,0
1833,37,37,0,0
1834,64,64,0,0
1835,52,52,0,0
1836,64,64,0,0
1837,64,64,0,0
1838,64,64,0,0
1839,64,64,0,25
1840,64,64,0,0
1841,64,64,0,0
1842,34,34,0,0
1843,46,46,0,0
1844,17,17,0,0
1845,64,64,0,1
1846,61,61,0,0
1847,64,64,0,0
1848,57,64,15,41
1849,64,64,0,13
1850,64,64,0,39
1851,64,64,0,0
1852,64,64,0,0
1853,64,64,0,0
1854,41,41,0,9
1855,35,35,0,0
1856,64,64,0,0
1857,64,64,0,0
1858,64,64,0,0
1859,48,48,0,24
1860,64,64,0,0
1861,64,64,0,0
1862,9,9,0,25
1863,64,64,0,0
1864,64,64,0,0
1865,41,41,0,0
1866,41,41,0,23
1867,17,17,0,0
1868,53,53,0,0
1869,64,64,0,5
1870,64,64,0,0
1871,64,64,0,0
1872,64,64,0,3
1873,0,0,0,0
1874,64,64,2,0
1875,29,29,0,0
1876,31,28,7,0
1877,64,64,0,0
1878,64,64,0,9
1879,0,0,0,0
1880,64,64,0,16
1881,64,64,0,0
1882,64,64,0,0
1883,64,64,2,0
1884,42,42,0,0
1885,44,54,22,0
1886,57,57,0,0
1887,64,64,0,0
1888,62,62,0,20
1889,64,64,0,0
1890,61,61,0,0
1891,24,42,18,0
1892,64,64,0,14
1893,48,48,0,0
1894,64,64,14,0
1895,41,41,0,11
1896,54,54,0,0
1897,64,64,0,0
1898,61,61,0,0
1899,48,48,0,23
1900,64,64,0,0
1901,64,64,0,0
1902,64,64,0,0
1903,64,64,0,35
1904,64,64,0,0
1905,0,0,0,0
1906,64,64,0,0
1907,57,57,0,0
1908,64,64,0,0
1909,64,64,0,0
1910,52,52,0,13
1911,51,64,13,5
1912,48,45,3,0
1913,64,64,31,0
1914,53,53,0,0
1915,32,32,0,11
1916,31,31,0,0
1917,44,44,0,6
1918,64,64,1,0
1919,64,64,0,0
1920,64,64,0,7
1921,64,64,0,0
1922,64,64,0,0
1923,64,64,0,11
1924,64,64,0,0
1925,64,64,0,0
1926,5,5,0,0
1927,51,57,10,0
1928,38,38,0,0
1929,64,64,15,0
1930,0,42,42,30
1931,64,64,0,0
1932,53,53,0,19
1933,64,64,0,16
1934,40,40,0,0
1935,64,64,0,0
1936,64,64,0,0
1937,64,64,0,0
1938,64,64,20,0
1939,64,64,0,0
1940,64,64,0,0
1941,48,48,0,0
1942,64,64,0,0
1943,64,64,0,0
1944,59,59,0,4
1945,52,52,0,0
1946,59,59,0,9
1947,45,45,0,30
1948,0,0,0,0
1949,64,64,0,0
1950,30,30,0,8
1951,64,64,0,0
1952,64,64,0,0
1953,64,64,0,45
1954,51,51,0,6
1955,64,64,0,0
1956,64,64,22,0
1957,60,60,0,0
1958,64,64,38,0
1959,12,12,0,0
1960,64,64,32,8
1961,64,64,0,8
1962,64,64,0,0
1963,60,64,6,0
1964,64,64,0,61
1965,46,39,13,0
1966,64,64,0,0
1967,21,41,20,0
1968,64,64,16,0
1969,64,64,0,0
1970,64,64,5,0
1971,64,64,0,2
1972,64,64,0,0
1973,62,64,7,12
1974,35,35,0,0
1975,57,57,0,10
1976,64,64,0,0
1977,64,64,0,0
1978,58,53,11,0
1979,38,38,0,0
1980,64,64,0,0
1981,48,48,0,0
1982,64,64,0,0
1983,64,64,0,0
1984,44,44,0,13
1985,64,64,0,0
1986,64,64,0,0
1987,64,64,0,0
1988,64,64,0,0
1989,64,64,0,0
1990,64,64,0,8
1991,49,49,0,14
1992,64,64,0,0
1993,64,64,0,0
1994,0,0,0,0
1995,6,6,0,0
1996,64,64,0,7
1997,61,60,11,0
1998,64,64,2,0
1999,46,46,0,0
