id,n_genes,gene_edges,morph_edges,n_blocks,hard,muscle,sensor,digestive,largest,connected,dev_ns
3759,5,0,12,64,38,6,0,20,64,1,103667
3760,4,1,5,57,0,0,56,1,57,1,81042
3761,9,3,12,25,0,1,24,0,25,1,235666
3762,6,0,7,64,64,0,0,0,64,1,145333
3763,6,1,11,53,18,33,0,2,53,1,145333
3764,11,8,13,55,0,0,55,0,55,1,326417
3765,2,0,4,64,64,0,0,0,64,1,66166
3766,13,11,25,52,7,22,22,1,52,1,417250
3767,7,3,6,64,0,0,64,0,64,1,176792
3768,6,1,7,5,0,0,1,4,4,0,145417
3769,8,6,12,64,64,0,0,0,64,1,207250
3770,9,6,10,63,44,0,12,7,63,1,239833
3771,8,6,10,64,64,0,0,0,64,1,203792
3772,5,0,4,24,0,24,0,0,24,1,113000
3773,6,2,12,64,0,64,0,0,64,1,145500
3774,4,1,6,64,0,0,0,64,64,1,83333
3775,6,1,9,53,0,1,1,51,53,1,145458
3776,10,3,19,63,2,29,0,32,63,1,286917
3777,6,1,9,53,21,0,29,3,53,1,154750
3778,4,1,6,64,0,56,8,0,64,1,84667
3779,8,0,12,64,2,4,0,58,64,1,219167
3780,8,2,13,6,0,0,6,0,6,1,219667
3781,6,3,11,64,64,0,0,0,64,1,161917
3782,5,0,11,64,17,0,16,31,64,1,111834
3783,8,3,5,26,11,2,8,5,26,1,206875
3784,10,3,14,64,0,0,11,53,64,1,282917
3785,7,3,11,64,21,43,0,0,64,1,181000
3786,6,3,12,64,0,0,64,0,64,1,147625
3787,10,4,12,64,0,0,41,23,64,1,284625
3788,12,7,12,61,0,61,0,0,61,1,356416
3789,7,3,20,35,10,23,0,2,35,1,181834
3790,9,3,12,64,0,0,62,2,64,1,229125
3791,6,4,12,27,4,0,0,23,27,1,141625
3792,9,4,16,64,0,0,40,24,64,1,229125
3793,11,5,22,64,0,6,30,28,64,1,323250
3794,11,6,22,64,0,0,25,39,64,1,326167
3795,7,1,16,64,0,26,27,11,64,1,172000
3796,9,3,16,64,1,0,26,37,64,1,229291
3797,7,3,12,64,64,0,0,0,64,1,171833
3798,7,0,19,64,0,0,64,0,64,1,171834
3799,3,0,5,64,0,0,64,0,64,1,67583
3800,14,6,33,64,50,14,0,0,64,1,450542
3801,13,7,16,56,56,0,0,0,56,1,405583
3802,10,4,14,64,26,38,0,0,64,1,271334
3803,11,4,18,0,0,0,0,0,0,0,312167
3804,8,5,9,64,0,63,1,0,64,1,204125
3805,10,5,13,64,18,0,38,8,64,1,267958
3806,11,8,19,31,10,0,21,0,31,1,326750
3807,9,6,15,64,8,41,0,15,64,1,232625
3808,11,5,12,64,0,9,53,2,64,1,329542
3809,14,12,24,64,14,8,26,16,64,1,448250
3810,8,3,13,64,47,17,0,0,64,1,198375
3811,9,7,12,54,21,6,1,26,48,0,242750
3812,17,15,32,64,0,0,51,13,64,1,638125
3813,7,1,7,64,0,58,0,6,64,1,172042
3814,5,0,6,64,2,62,0,0,64,1,103667
3815,10,4,8,64,8,0,19,37,64,1,267958
3816,6,4,3,60,24,0,36,0,60,1,141375
3817,10,5,17,48,21,0,27,0,48,1,271500
3818,11,6,19,64,0,33,31,0,64,1,312084
3819,12,8,23,49,7,0,0,42,49,1,356083
3820,6,1,9,64,34,9,21,0,64,1,141500
3821,7,2,11,64,0,29,35,0,64,1,171959
3822,9,2,14,64,0,0,61,3,64,1,228958
3823,7,1,10,64,0,3,26,35,64,1,171791
3824,11,9,25,64,64,0,0,0,64,1,315292
3825,9,3,14,27,1,0,26,0,26,0,229167
3826,3,0,8,64,0,10,0,54,64,1,67334
3827,4,0,7,64,3,28,0,33,64,1,81125
3828,4,3,4,0,0,0,0,0,0,0,81166
3829,7,3,8,64,0,5,5,54,64,1,171917
3830,10,4,15,43,0,24,19,0,43,1,267834
3831,8,5,13,64,12,43,0,9,64,1,198417
3832,5,1,2,0,0,0,0,0,0,0,103750
3833,5,2,2,64,46,18,0,0,64,1,103959
3834,7,2,6,40,0,0,13,27,40,1,171833
3835,4,1,5,23,0,0,0,23,23,1,81125
3836,6,3,8,64,46,0,18,0,64,1,141667
3837,7,3,10,54,0,50,0,4,54,1,179208
3838,9,3,19,48,2,0,0,46,48,1,229000
3839,11,7,12,52,0,0,28,24,52,1,312166
3840,11,5,13,64,0,12,31,21,64,1,322041
3841,8,6,9,64,7,6,0,51,64,1,198416
3842,7,2,8,0,0,0,0,0,0,0,171833
3843,7,3,9,64,0,40,24,0,64,1,173584
3844,6,2,11,55,0,16,39,0,55,1,142666
3845,10,6,14,35,35,0,0,0,35,1,268000
3846,9,3,18,64,13,0,3,48,64,1,232583
3847,4,1,4,64,0,0,0,64,64,1,82833
3848,8,5,10,35,23,2,8,2,34,0,204125
3849,11,6,19,58,0,34,0,24,58,1,324167
3850,6,1,9,39,37,0,2,0,39,1,141417
3851,7,1,11,55,15,28,1,11,55,1,171917
3852,3,1,8,64,0,0,16,48,64,1,67333
3853,8,4,6,64,52,12,0,0,64,1,198417
3854,7,1,13,62,60,0,2,0,62,1,172000
3855,11,5,11,64,64,0,0,0,64,1,312208
3856,7,1,6,64,0,0,0,64,64,1,172000
3857,4,1,4,63,0,24,39,0,63,1,81125
3858,6,3,8,64,0,0,64,0,64,1,141458
3859,9,3,9,49,12,0,0,37,49,1,229125
3860,14,7,28,52,46,6,0,0,52,1,446833
3861,12,10,13,63,5,1,57,0,63,1,382000
3862,14,6,19,64,2,0,62,0,64,1,446833
3863,11,7,16,64,0,0,0,64,64,1,312041
3864,8,3,9,62,44,0,18,0,62,1,198250
3865,11,15,14,64,0,56,0,8,64,1,312250
3866,4,1,5,12,12,0,0,0,12,1,81084
3867,7,1,15,15,0,4,11,0,15,1,172000
3868,6,1,12,46,2,0,42,2,44,0,141333
3869,11,2,19,50,7,43,0,0,50,1,312041
3870,5,2,12,64,0,0,34,30,64,1,103667
3871,8,1,7,64,0,0,57,7,64,1,198250
3872,5,3,8,64,0,0,26,38,64,1,103667
3873,6,2,5,40,0,16,0,24,24,0,141500
3874,9,4,8,59,56,0,3,0,59,1,229167
3875,8,3,18,54,0,5,0,49,54,1,198292
3876,9,2,12,52,20,0,25,7,52,1,229292
3877,8,3,16,52,0,0,52,0,52,1,198084
3878,7,4,11,64,0,27,37,0,64,1,172042
3879,6,1,4,62,19,8,31,4,62,1,141208
3880,4,1,5,64,0,0,64,0,64,1,84750
3881,6,0,14,53,34,15,3,1,53,1,149333
3882,8,5,6,64,0,3,61,0,64,1,198292
3883,11,6,18,55,42,0,10,3,55,1,312333
3884,4,1,6,57,43,0,0,14,57,1,81084
3885,5,0,7,64,64,0,0,0,64,1,103875
3886,7,4,8,64,26,0,0,38,64,1,172125
3887,8,3,10,64,0,0,6,58,64,1,198250
3888,10,5,13,59,34,7,18,0,59,1,268125
3889,8,1,18,64,0,0,64,0,64,1,198042
3890,13,7,18,64,0,0,0,64,64,1,429541
3891,6,1,7,64,0,0,64,0,64,1,147542
3892,9,6,12,54,0,0,36,18,54,1,239000
3893,8,3,11,64,40,0,24,0,64,1,198166
3894,6,2,6,64,32,0,32,0,64,1,141500
3895,7,3,15,64,64,0,0,0,64,1,172000
3896,4,0,6,64,0,0,0,64,64,1,81042
3897,9,1,10,64,22,12,4,26,64,1,232750
3898,9,6,18,49,0,0,31,18,49,1,235500
3899,14,12,25,64,26,0,38,0,64,1,459542
3900,3,1,6,49,0,8,37,4,41,0,69166
3901,14,14,25,62,55,0,0,7,62,1,459375
3902,11,10,29,64,0,55,0,9,64,1,320917
3903,9,7,14,64,0,0,37,27,64,1,235542
3904,15,13,24,64,0,64,0,0,64,1,538458
3905,9,6,10,64,0,0,64,0,64,1,235500
3906,8,4,8,64,40,11,0,13,64,1,203958
3907,7,1,9,64,0,0,2,62,64,1,176792
3908,7,3,12,64,57,3,4,0,64,1,176791
3909,6,4,12,51,0,0,51,0,51,1,145416
3910,11,2,21,55,0,55,0,0,55,1,332000
3911,12,8,22,33,0,23,10,0,33,1,367833
3912,12,7,17,64,55,0,0,9,64,1,371625
3913,11,8,19,64,0,0,0,64,64,1,322333
3914,12,6,14,64,9,0,55,0,64,1,366583
3915,8,2,14,64,0,1,0,63,64,1,224125
3916,10,4,15,64,0,0,0,64,64,1,288125
3917,7,3,13,0,0,0,0,0,0,0,188417
3918,9,2,9,34,10,0,24,0,34,1,243834
3919,5,1,9,32,0,0,32,0,32,1,108209
3920,5,1,4,41,0,0,41,0,41,1,108375
3921,6,2,9,64,0,0,64,0,64,1,147584
3922,4,2,4,64,0,0,0,64,64,1,90083
3923,11,12,17,64,25,33,0,6,64,1,330875
3924,7,2,15,64,52,0,0,12,64,1,180250
3925,7,2,11,64,6,0,1,57,64,1,176750
3926,12,13,11,44,0,0,44,0,44,1,377625
3927,2,1,3,38,0,11,0,27,38,1,68833
3928,4,2,3,64,0,28,36,0,64,1,83458
3929,3,0,8,64,0,64,0,0,64,1,69125
3930,5,0,8,64,25,0,0,39,64,1,106750
3931,7,0,6,64,0,29,19,16,64,1,176708
3932,7,5,9,63,1,62,0,0,63,1,176916
3933,7,0,11,64,11,0,53,0,64,1,176708
3934,3,1,2,64,64,0,0,0,64,1,69125
3935,3,0,2,64,27,16,0,21,64,1,69208
3936,8,4,17,23,0,20,0,3,23,1,203792
3937,2,0,1,64,64,0,0,0,64,1,65583
3938,10,2,13,35,4,0,0,31,35,1,275459
3939,7,7,9,24,0,0,24,0,24,1,176750
3940,4,0,6,55,26,0,29,0,55,1,83250
3941,4,1,9,15,0,0,0,15,15,1,83375
3942,6,1,8,32,14,0,18,0,32,1,145375
3943,15,12,22,64,5,59,0,0,64,1,534333
3944,9,5,16,64,64,0,0,0,64,1,235541
3945,7,5,14,64,32,0,12,20,64,1,176916
3946,5,1,6,55,38,0,17,0,55,1,106708
3947,8,4,15,34,34,0,0,0,34,1,207250
3948,7,4,14,64,19,37,1,7,64,1,177000
3949,9,4,19,64,31,33,0,0,64,1,241166
3950,9,4,15,20,0,0,20,0,20,1,235500
3951,15,9,22,51,0,0,51,0,51,1,538208
3952,7,6,9,64,0,39,16,9,64,1,176791
3953,7,0,14,1,1,0,0,0,1,1,176875
3954,10,4,11,35,0,0,6,29,35,1,278750
3955,8,3,16,64,28,36,0,0,64,1,203792
3956,7,3,5,35,0,35,0,0,35,1,176625
3957,6,3,6,64,16,16,32,0,64,1,149042
3958,12,7,18,64,0,34,1,29,64,1,377084
3959,13,7,24,60,53,0,2,5,60,1,425667
3960,9,3,15,64,0,6,0,58,64,1,235583
3961,4,0,4,3,0,3,0,0,3,1,83334
3962,9,6,10,9,9,0,0,0,9,1,235500
3963,13,9,24,64,0,0,64,0,64,1,416959
3964,6,2,9,64,27,37,0,0,64,1,145334
3965,6,0,8,64,0,0,40,24,64,1,145375
3966,4,2,9,64,21,0,0,43,64,1,83375
3967,11,5,22,64,57,0,7,0,64,1,320875
3968,11,3,19,64,0,0,18,46,64,1,331917
3969,6,3,11,53,49,4,0,0,53,1,145333
3970,8,2,10,62,0,0,62,0,62,1,204125
3971,7,1,6,25,0,24,1,0,24,0,176792
3972,14,7,13,23,0,0,0,23,23,1,459209
3973,12,13,23,32,0,0,32,0,32,1,382334
3974,5,1,9,45,19,0,26,0,45,1,106750
3975,6,2,17,2,0,2,0,0,2,1,145500
3976,7,3,10,59,27,0,30,2,59,1,176792
3977,9,2,16,64,4,6,54,0,64,1,251959
3978,14,11,21,64,0,0,39,25,64,1,479292
3979,3,0,5,64,32,32,0,0,64,1,69167
3980,4,1,5,64,8,10,11,35,64,1,83417
3981,6,2,7,64,0,0,64,0,64,1,145709
3982,14,7,19,20,20,0,0,0,20,1,460209
3983,7,1,18,38,2,0,36,0,38,1,177000
3984,5,2,9,64,63,1,0,0,64,1,110292
3985,7,4,13,64,0,0,64,0,64,1,177000
3986,8,7,7,64,0,0,64,0,64,1,203875
3987,14,5,27,64,0,0,58,6,64,1,463417
3988,7,4,13,64,0,1,63,0,64,1,176917
3989,7,2,3,64,37,0,6,21,64,1,176625
3990,7,1,11,46,0,0,46,0,46,1,176750
3991,9,4,17,54,1,0,0,53,54,1,235583
3992,5,3,2,64,54,0,10,0,64,1,106667
3993,7,5,7,64,1,8,0,55,64,1,180042
3994,5,2,7,63,0,0,33,30,63,1,106583
3995,18,16,30,64,0,39,8,17,64,1,750666
3996,10,7,27,64,37,0,0,27,64,1,275500
3997,11,5,16,0,0,0,0,0,0,0,323792
3998,11,6,15,64,0,0,64,0,64,1,337000
3999,7,4,16,0,0,0,0,0,0,0,184917
4000,10,8,9,64,51,13,0,0,64,1,284166
4001,10,5,19,64,36,0,28,0,64,1,282875
4002,9,6,15,64,0,37,5,22,64,1,239333
4003,13,10,20,37,0,32,5,0,37,1,435333
4004,4,0,5,64,0,0,0,64,64,1,84958
4005,8,2,19,64,0,0,0,64,64,1,212541
4006,12,5,16,64,0,55,1,8,64,1,373916
4007,11,8,18,64,0,0,0,64,64,1,334834
4008,6,2,8,64,25,0,39,0,64,1,147750
4009,9,4,11,64,18,0,3,43,64,1,239334
4010,10,6,10,63,0,6,0,57,63,1,281458
4011,5,1,9,64,0,0,0,64,64,1,113042
4012,12,7,22,64,0,0,0,64,64,1,390041
4013,4,0,4,64,0,33,31,0,64,1,84500
4014,7,2,12,16,16,0,0,0,16,1,188666
4015,9,8,16,36,36,0,0,0,36,1,265584
4016,7,2,14,64,64,0,0,0,64,1,172708
4017,6,2,11,64,32,9,6,17,64,1,152000
4018,10,4,14,64,0,64,0,0,64,1,283209
4019,9,5,14,59,0,0,59,0,59,1,241166
4020,13,8,26,48,48,0,0,0,48,1,415417
4021,7,3,10,64,0,9,43,12,64,1,176666
4022,12,10,12,64,1,44,0,19,64,1,363375
4023,6,2,11,22,0,2,20,0,20,0,143042
4024,5,3,11,64,64,0,0,0,64,1,112875
4025,7,1,12,64,64,0,0,0,64,1,190667
4026,8,4,9,64,0,0,64,0,64,1,198667
4027,7,0,9,64,10,32,0,22,64,1,178084
4028,11,8,20,19,0,7,10,2,18,0,313334
4029,7,3,9,64,27,0,37,0,64,1,177583
4030,4,2,5,64,0,0,64,0,64,1,90708
4031,7,3,9,64,32,0,32,0,64,1,172125
4032,12,6,23,50,3,14,33,0,50,1,387875
4033,11,8,15,64,0,0,64,0,64,1,331500
4034,8,3,11,63,6,50,7,0,63,1,206625
4035,6,1,6,64,0,51,13,0,64,1,149167
4036,3,0,4,64,40,0,0,24,64,1,70958
4037,10,5,16,0,0,0,0,0,0,0,280125
4038,11,8,19,61,0,0,61,0,61,1,337792
4039,10,5,12,64,64,0,0,0,64,1,279292
4040,3,0,4,64,0,64,0,0,64,1,79458
4041,8,5,17,59,0,0,59,0,59,1,207625
4042,10,5,19,35,0,16,19,0,35,1,294167
4043,10,6,15,53,10,0,42,1,53,1,279375
4044,15,18,19,64,5,0,45,14,64,1,543125
4045,9,6,15,19,0,8,11,0,19,1,267709
4046,9,2,22,61,23,17,21,0,61,1,248333
4047,5,1,11,64,4,60,0,0,64,1,109000
4048,11,4,22,64,44,20,0,0,64,1,343000
4049,7,2,12,64,45,0,19,0,64,1,185542
4050,12,5,16,64,6,39,19,0,64,1,386375
4051,7,3,6,64,0,0,64,0,64,1,185083
4052,8,4,18,64,0,0,0,64,64,1,213375
4053,5,2,3,64,48,0,0,16,64,1,111500
4054,8,3,14,64,25,0,14,25,64,1,223375
4055,14,7,21,64,43,4,17,0,64,1,484750
4056,9,3,10,64,0,52,0,12,64,1,239625
4057,10,2,19,64,6,28,30,0,64,1,323833
4058,4,1,4,0,0,0,0,0,0,0,87417
4059,12,6,18,37,13,0,24,0,37,1,377958
4060,6,3,12,46,0,6,39,1,46,1,142083
4061,7,2,7,64,64,0,0,0,64,1,185208
4062,13,15,33,23,0,13,10,0,23,1,435875
4063,5,2,4,50,0,0,0,50,50,1,108750
4064,9,2,21,39,0,0,39,0,39,1,246584
4065,6,7,16,30,0,19,0,11,30,1,151708
4066,7,5,11,64,0,0,42,22,64,1,183958
4067,5,1,5,64,14,50,0,0,64,1,119834
4068,9,8,6,24,0,0,24,0,24,1,264208
4069,5,0,11,43,0,0,0,43,43,1,113417
4070,3,0,5,64,0,0,64,0,64,1,71875
4071,7,2,15,64,44,0,20,0,64,1,185709
4072,8,5,8,63,0,63,0,0,63,1,215959
4073,8,4,14,64,0,64,0,0,64,1,217500
4074,8,6,11,64,0,0,39,25,64,1,216875
4075,6,1,11,64,64,0,0,0,64,1,147667
4076,6,0,6,64,0,28,33,3,64,1,173750
4077,4,0,15,51,0,0,9,42,51,1,103791
4078,9,6,16,64,52,12,0,0,64,1,270125
4079,10,3,16,64,0,0,64,0,64,1,273292
4080,7,2,14,64,0,14,0,50,64,1,172542
4081,12,3,20,64,0,28,25,11,64,1,357542
4082,13,8,21,64,0,64,0,0,64,1,419166
4083,6,4,6,64,0,36,0,28,64,1,144375
4084,3,0,3,64,50,0,0,14,64,1,67416
4085,9,6,15,64,0,0,64,0,64,1,229083
4086,9,7,9,59,0,0,59,0,59,1,229417
4087,14,8,18,64,7,0,0,57,64,1,450917
4088,10,3,19,64,0,0,64,0,64,1,267958
4089,8,2,11,64,0,0,64,0,64,1,211000
4090,9,4,10,18,18,0,0,0,18,1,229000
4091,12,9,14,23,0,0,23,0,23,1,359584
4092,13,5,19,64,4,0,0,60,64,1,405583
4093,13,10,24,63,0,0,30,33,63,1,405542
4094,7,3,12,61,26,35,0,0,61,1,172000
4095,4,3,7,43,15,0,0,28,43,1,81083
4096,6,1,7,17,17,0,0,0,17,1,141583
4097,5,1,8,64,0,0,64,0,64,1,114000
4098,3,0,5,51,0,0,29,22,51,1,77958
4099,6,0,7,48,1,0,47,0,48,1,155500
4100,9,1,11,64,0,0,64,0,64,1,239208
4101,11,7,16,64,0,0,0,64,64,1,339041
4102,5,2,10,59,0,44,0,15,59,1,108250
4103,9,4,14,64,0,0,64,0,64,1,239792
4104,10,7,15,64,0,61,3,0,64,1,284916
4105,7,5,10,64,64,0,0,0,64,1,191541
4106,8,2,9,53,18,2,29,4,53,1,208542
4107,6,1,12,61,61,0,0,0,61,1,151500
4108,6,2,9,64,0,0,64,0,64,1,141541
4109,5,2,5,64,0,0,0,64,64,1,110375
4110,4,0,5,64,0,16,48,0,64,1,81250
4111,6,2,14,27,27,0,0,0,27,1,141667
4112,7,0,11,64,0,0,64,0,64,1,180375
4113,9,1,8,64,0,28,7,29,64,1,236417
4114,11,6,16,60,34,0,0,26,60,1,329958
4115,11,1,16,64,0,53,10,1,64,1,332916
4116,13,9,27,64,0,0,13,51,64,1,448334
4117,4,1,5,64,64,0,0,0,64,1,88458
4118,5,0,11,64,0,0,64,0,64,1,111500
4119,7,5,9,63,37,0,26,0,63,1,179625
4120,8,1,5,0,0,0,0,0,0,0,206792
4121,9,3,13,64,0,0,0,64,64,1,248792
4122,6,5,16,26,3,6,0,17,26,1,148458
4123,5,2,9,64,17,5,10,32,64,1,108042
4124,7,2,15,64,31,27,0,6,64,1,179625
4125,11,3,17,52,14,31,0,7,52,1,325459
4126,3,1,7,64,0,0,0,64,64,1,70250
4127,11,5,12,60,17,0,40,3,60,1,325167
4128,7,3,10,64,29,0,35,0,64,1,184375
4129,8,3,9,53,35,3,15,0,53,1,206959
4130,5,3,10,64,0,54,2,8,64,1,108333
4131,8,5,18,64,0,8,56,0,64,1,206833
4132,6,0,4,64,47,17,0,0,64,1,163875
4133,13,7,23,42,0,23,19,0,42,1,437709
4134,3,0,2,0,0,0,0,0,0,0,72375
4135,3,0,2,32,0,0,32,0,32,1,72750
4136,8,5,12,64,0,0,64,0,64,1,215792
4137,8,4,18,51,0,4,33,14,51,1,208250
4138,9,2,12,34,0,0,0,34,34,1,245959
4139,8,3,12,23,0,0,0,23,23,1,212750
4140,9,8,9,64,0,0,0,64,64,1,246125
4141,12,10,12,64,19,1,0,44,64,1,382792
4142,4,0,14,64,0,33,0,31,64,1,87166
4143,9,5,19,64,0,49,0,15,64,1,239583
4144,5,2,4,64,0,0,64,0,64,1,108417
4145,8,5,11,36,0,0,36,0,36,1,207458
4146,9,10,11,64,3,0,57,4,64,1,239875
4147,3,0,3,64,0,15,49,0,64,1,70333
4148,17,8,30,64,9,0,20,35,64,1,664750
4149,11,5,18,64,0,64,0,0,64,1,325584
4150,10,6,18,63,0,43,20,0,63,1,279833
4151,10,5,19,64,0,0,31,33,64,1,280333
4152,6,1,9,64,14,39,11,0,64,1,148250
4153,14,11,18,62,62,0,0,0,62,1,473292
4154,5,5,10,64,64,0,0,0,64,1,108333
4155,11,6,21,64,58,6,0,0,64,1,335459
4156,7,0,7,64,0,0,64,0,64,1,194375
4157,9,8,14,64,0,0,64,0,64,1,245667
4158,5,1,7,64,31,26,7,0,64,1,113042
4159,7,3,12,64,43,0,8,13,64,1,192916
4160,9,3,16,64,0,28,36,0,64,1,262583
4161,10,5,12,19,0,19,0,0,19,1,290666
4162,6,2,10,64,0,0,48,16,64,1,155458
4163,5,2,3,64,0,0,27,37,64,1,113625
4164,5,0,6,64,20,0,44,0,64,1,114708
4165,3,0,7,53,28,25,0,0,53,1,72709
4166,6,1,9,64,13,51,0,0,64,1,158666
4167,7,2,12,40,0,22,0,18,40,1,187333
4168,4,1,7,64,0,0,0,64,64,1,88709
4169,13,9,18,19,19,0,0,0,19,1,443792
4170,10,3,22,40,0,30,2,8,40,1,280625
4171,3,3,4,32,0,0,0,32,32,1,71250
4172,7,3,15,64,42,0,0,22,64,1,187875
4173,19,19,37,63,30,26,7,0,63,1,805708
4174,6,2,11,9,0,4,5,0,9,1,141416
4175,7,3,8,64,0,0,26,38,64,1,172166
4176,12,12,21,64,7,0,29,28,64,1,358417
4177,9,4,11,64,31,0,5,28,64,1,230000
4178,3,2,4,52,42,0,10,0,52,1,67250
4179,6,2,12,64,12,46,6,0,64,1,142042
4180,11,5,15,64,0,0,64,0,64,1,320958
4181,7,3,13,51,0,0,0,51,51,1,174458
4182,5,2,7,0,0,0,0,0,0,0,104042
4183,7,2,14,64,0,58,6,0,64,1,172375
4184,6,1,8,2,0,2,0,0,1,0,142416
4185,3,0,4,64,5,0,59,0,64,1,68583
4186,9,6,17,64,0,0,0,64,64,1,229625
4187,5,1,6,64,33,0,23,8,64,1,103875
4188,5,1,8,64,18,0,15,31,64,1,104125
4189,14,15,16,64,0,2,36,26,64,1,500333
4190,5,3,7,61,0,9,46,6,61,1,116125
4191,7,3,18,64,13,8,0,43,64,1,180709
4192,10,6,8,64,0,0,47,17,64,1,277958
4193,5,2,7,64,0,0,0,64,64,1,104083
4194,9,5,16,64,4,0,36,24,64,1,259167
4195,11,6,20,64,45,5,0,14,64,1,342666
4196,8,5,14,45,2,0,43,0,45,1,213916
4197,11,3,24,64,0,38,16,10,64,1,329458
4198,5,3,7,64,22,0,0,42,64,1,110958
4199,9,6,13,64,0,64,0,0,64,1,238250
4200,8,4,11,64,24,39,0,1,64,1,210541
4201,7,4,10,64,0,0,20,44,64,1,182166
4202,6,3,7,64,12,52,0,0,64,1,143542
4203,11,10,22,64,43,0,0,21,64,1,334125
4204,6,2,10,64,1,27,36,0,64,1,142000
4205,8,3,14,64,0,0,64,0,64,1,198500
4206,5,1,8,64,0,60,0,4,64,1,104333
4207,10,5,15,64,4,26,28,6,64,1,268917
4208,5,1,11,64,2,20,5,37,64,1,104167
4209,8,4,10,54,54,0,0,0,54,1,199292
4210,4,2,3,45,0,0,31,14,45,1,82750
4211,13,10,14,64,45,19,0,0,64,1,417583
4212,10,6,18,64,23,0,41,0,64,1,281042
4213,5,0,10,64,0,21,32,11,64,1,106833
4214,5,0,9,64,1,21,36,6,64,1,106333
4215,10,1,14,64,0,0,64,0,64,1,275125
4216,3,0,7,64,0,24,40,0,64,1,67417
4217,8,6,8,64,26,0,38,0,64,1,198250
4218,7,0,14,26,9,0,0,17,26,1,172000
4219,10,11,16,64,36,28,0,0,64,1,285500
4220,8,1,10,64,2,0,0,62,64,1,212709
4221,5,3,7,64,0,0,64,0,64,1,126375
4222,6,1,12,64,0,0,23,41,64,1,145500
4223,7,2,8,64,1,25,38,0,64,1,176750
4224,10,4,17,64,60,0,4,0,64,1,275458
4225,10,5,18,62,0,34,0,28,62,1,286417
4226,6,1,14,26,0,9,13,4,26,1,149208
4227,11,9,21,64,0,64,0,0,64,1,340667
4228,7,7,14,64,4,0,10,50,64,1,172000
4229,10,4,16,64,52,12,0,0,64,1,267709
4230,3,1,7,64,0,0,64,0,64,1,67709
4231,9,4,13,64,0,3,61,0,64,1,229125
4232,8,1,13,64,0,0,64,0,64,1,198375
4233,10,5,14,54,22,6,26,0,54,1,267917
4234,2,0,4,64,0,0,0,64,64,1,64167
4235,6,1,7,64,15,0,48,1,64,1,141500
4236,9,2,14,64,0,0,64,0,64,1,229208
4237,6,3,9,58,4,54,0,0,58,1,141458
4238,8,3,21,44,9,0,35,0,44,1,198666
4239,11,5,20,64,10,0,0,54,64,1,312333
4240,12,6,26,40,0,0,40,0,40,1,356917
4241,13,12,17,56,6,0,50,0,56,1,425333
4242,8,3,8,46,0,29,0,17,46,1,200084
4243,4,2,13,64,16,25,23,0,64,1,81375
4244,6,2,6,64,0,0,64,0,64,1,141583
4245,6,5,11,64,0,31,33,0,64,1,149083
4246,8,3,12,0,0,0,0,0,0,0,198416
4247,4,1,6,0,0,0,0,0,0,0,84208
4248,11,6,26,64,44,0,0,20,64,1,312875
4249,6,1,6,43,11,0,0,32,43,1,141417
4250,5,1,5,42,40,0,0,2,42,1,106792
4251,11,6,21,58,0,0,45,13,58,1,312541
4252,6,1,9,64,60,0,0,4,64,1,143250
4253,8,3,10,64,0,0,9,55,64,1,198375
4254,8,5,21,36,26,0,10,0,36,1,198583
4255,7,3,10,64,11,0,53,0,64,1,174708
4256,11,4,19,64,0,5,59,0,64,1,312042
4257,10,4,17,64,52,0,12,0,64,1,271500
4258,7,5,5,64,19,25,20,0,64,1,172292
4259,7,1,12,64,57,3,4,0,64,1,172000
4260,7,2,4,64,64,0,0,0,64,1,176083
4261,12,6,19,64,4,0,0,60,64,1,357125
4262,14,18,26,64,0,57,0,7,64,1,448708
4263,6,3,12,64,24,9,28,3,64,1,142167
4264,8,2,5,64,24,0,40,0,64,1,198416
4265,8,2,11,43,0,0,0,43,43,1,199500
4266,10,5,9,64,51,0,13,0,64,1,271000
4267,11,9,12,64,44,5,15,0,64,1,322375
4268,8,3,9,64,0,0,35,29,64,1,204375
4269,6,3,13,64,0,30,0,34,64,1,146209
4270,5,0,11,64,0,0,0,64,64,1,107208
4271,5,0,10,61,0,0,61,0,61,1,107041
4272,7,3,10,64,0,0,64,0,64,1,177292
4273,6,4,12,64,0,31,0,33,64,1,145500
4274,5,1,6,64,37,0,27,0,64,1,107042
4275,11,5,20,64,0,0,0,64,64,1,321583
4276,8,2,12,64,9,13,42,0,64,1,204084
4277,11,2,18,64,10,1,52,1,64,1,324375
4278,13,3,12,0,0,0,0,0,0,0,431667
4279,13,6,30,38,0,38,0,0,38,1,418208
4280,7,1,6,64,7,0,23,34,64,1,178750
4281,9,0,16,61,61,0,0,0,61,1,235916
4282,13,11,22,64,1,0,63,0,64,1,432333
4283,5,1,6,64,14,0,35,15,64,1,106833
4284,3,2,6,0,0,0,0,0,0,0,69167
4285,9,1,20,64,51,13,0,0,64,1,235541
4286,5,1,9,64,0,0,64,0,64,1,106833
4287,11,5,14,17,12,0,0,5,17,1,323000
4288,9,4,12,62,37,0,0,25,62,1,236417
4289,14,9,27,63,19,32,5,7,63,1,459708
4290,4,0,4,64,0,0,64,0,64,1,83292
4291,7,1,9,64,0,0,64,0,64,1,176791
4292,4,0,5,64,0,64,0,0,64,1,83333
4293,9,1,13,34,0,0,30,4,34,1,235875
4294,6,3,8,64,47,13,4,0,64,1,160625
