id,n_genes,gene_edges,morph_edges,n_blocks,hard,muscle,sensor,digestive,largest,connected,dev_ns
2516,9,3,13,64,24,40,0,0,64,1,231958
2517,4,2,3,64,0,0,64,0,64,1,85042
2518,10,6,14,64,5,59,0,0,64,1,278000
2519,11,7,20,19,0,18,1,0,19,1,312250
2520,10,7,16,18,18,0,0,0,18,1,278041
2521,4,2,1,64,64,0,0,0,64,1,84875
2522,9,5,12,3,3,0,0,0,2,0,228625
2523,9,6,14,51,32,0,19,0,51,1,258167
2524,10,3,15,64,0,64,0,0,64,1,274458
2525,2,0,6,54,40,14,0,0,54,1,64084
2526,10,6,14,52,3,0,19,30,51,0,270875
2527,8,10,11,32,13,0,19,0,32,1,210666
2528,14,10,23,64,0,0,0,64,64,1,453833
2529,6,0,6,64,0,64,0,0,64,1,170292
2530,4,2,6,64,58,0,6,0,64,1,84917
2531,11,3,14,64,41,0,0,23,64,1,322916
2532,5,3,8,64,46,0,2,16,64,1,100708
2533,8,3,13,64,22,42,0,0,64,1,201875
2534,4,2,9,63,0,63,0,0,63,1,84833
2535,6,1,5,64,64,0,0,0,64,1,170375
2536,3,1,5,29,0,11,0,18,29,1,148625
2537,6,2,8,24,0,17,0,7,24,1,170458
2538,8,3,9,4,4,0,0,0,4,1,210125
2539,9,5,13,4,0,4,0,0,4,1,228708
2540,6,2,11,64,0,64,0,0,64,1,170333
2541,7,4,10,61,17,0,0,44,61,1,178958
2542,9,8,11,64,64,0,0,0,64,1,244666
2543,9,7,13,64,24,8,32,0,64,1,241000
2544,6,1,10,64,42,0,0,22,64,1,170333
2545,7,1,12,64,0,0,64,0,64,1,172041
2546,6,3,5,64,61,0,3,0,64,1,170042
2547,5,0,5,15,15,0,0,0,15,1,100709
2548,8,5,9,52,0,52,0,0,52,1,201875
2549,4,0,4,48,1,11,35,1,48,1,84916
2550,7,2,9,41,11,15,0,15,41,1,182292
2551,6,3,14,27,0,0,21,6,27,1,180416
2552,8,4,12,31,0,5,26,0,31,1,198375
2553,5,0,7,54,16,0,0,38,54,1,104042
2554,15,13,24,64,37,27,0,0,64,1,535375
2555,3,0,4,64,0,64,0,0,64,1,136167
2556,1,0,5,64,0,0,64,0,64,1,63916
2557,7,3,9,29,0,0,29,0,29,1,172083
2558,7,1,9,0,0,0,0,0,0,0,186084
2559,5,1,8,35,21,0,1,13,35,1,100709
2560,10,5,21,64,58,0,6,0,64,1,294792
2561,10,4,15,64,0,0,64,0,64,1,276458
2562,6,2,7,64,0,29,0,35,64,1,186583
2563,14,6,11,64,15,0,0,49,64,1,480209
2564,4,1,7,64,0,0,0,64,64,1,104417
2565,9,2,13,64,10,47,7,0,64,1,258000
2566,7,3,8,64,46,18,0,0,64,1,190292
2567,8,0,10,64,13,51,0,0,64,1,217000
2568,7,4,4,64,0,0,58,6,64,1,183542
2569,7,1,12,64,0,0,64,0,64,1,184792
2570,8,8,8,64,0,4,60,0,64,1,204292
2571,6,2,6,64,32,0,17,15,64,1,182667
2572,6,2,12,64,16,5,43,0,64,1,184958
2573,10,6,22,61,2,23,36,0,61,1,282209
2574,9,2,11,16,0,0,16,0,16,1,243375
2575,7,2,9,64,42,21,0,1,64,1,189750
2576,9,5,13,64,0,0,0,64,64,1,242292
2577,5,2,9,60,0,0,57,3,60,1,104916
2578,11,4,19,17,1,0,14,2,15,0,334791
2579,8,3,22,64,19,4,27,14,64,1,198333
2580,6,1,14,64,0,60,4,0,64,1,170375
2581,2,0,3,64,0,64,0,0,64,1,63916
2582,7,5,13,64,1,63,0,0,64,1,185334
2583,9,2,12,64,64,0,0,0,64,1,228625
2584,9,6,15,42,0,0,6,36,42,1,232125
2585,7,1,12,64,33,0,0,31,64,1,171959
2586,6,2,8,64,3,0,61,0,64,1,187209
2587,1,0,3,64,0,64,0,0,64,1,60958
2588,13,8,17,57,29,19,9,0,57,1,409208
2589,11,3,18,26,0,8,18,0,26,1,311875
2590,5,0,9,35,0,35,0,0,35,1,100708
2591,4,1,4,64,27,2,16,19,64,1,84750
2592,6,2,4,40,20,20,0,0,20,0,171459
2593,9,11,10,64,64,0,0,0,64,1,228750
2594,10,4,20,10,8,0,0,2,8,0,272709
2595,4,1,3,48,48,0,0,0,48,1,84833
2596,6,1,10,52,24,0,0,28,52,1,170333
2597,9,5,15,24,0,0,24,0,24,1,235292
2598,12,8,21,64,0,0,2,62,64,1,359708
2599,8,6,14,64,42,0,9,13,64,1,198416
2600,5,1,4,64,64,0,0,0,64,1,100667
2601,8,4,18,22,0,16,0,6,22,1,207000
2602,6,1,9,63,60,0,3,0,63,1,170292
2603,9,2,13,64,38,0,0,26,64,1,228542
2604,8,1,16,63,10,0,0,53,63,1,201708
2605,5,0,11,64,0,24,40,0,64,1,100625
2606,8,3,11,56,18,0,31,7,56,1,201750
2607,5,3,6,24,16,0,0,8,16,0,100709
2608,7,2,10,64,0,0,0,64,64,1,179834
2609,5,0,13,26,0,26,0,0,26,1,104042
2610,12,9,24,27,24,0,3,0,27,1,359750
2611,8,4,14,6,0,0,0,6,6,1,198167
2612,14,12,24,18,5,11,0,2,18,1,450416
2613,8,4,16,64,33,1,30,0,64,1,198166
2614,8,2,14,64,37,0,27,0,64,1,198125
2615,8,2,8,64,28,0,36,0,64,1,206500
2616,4,0,5,64,16,0,0,48,64,1,84791
2617,5,0,5,64,0,0,0,64,64,1,100667
2618,5,0,6,64,0,0,31,33,64,1,100583
2619,11,6,27,22,0,19,0,3,22,1,333917
2620,7,2,13,64,28,36,0,0,64,1,171958
2621,14,9,25,64,28,0,36,0,64,1,470250
2622,5,1,6,37,34,0,3,0,37,1,101583
2623,13,6,26,0,0,0,0,0,0,0,417084
2624,6,3,14,0,0,0,0,0,0,0,184667
2625,8,2,14,64,26,0,38,0,64,1,204000
2626,13,9,22,52,37,0,0,15,52,1,417083
2627,10,4,14,64,18,1,3,42,64,1,276875
2628,7,4,8,64,0,64,0,0,64,1,183209
2629,5,1,13,0,0,0,0,0,0,0,111041
2630,7,2,9,64,35,29,0,0,64,1,180542
2631,13,8,16,64,56,0,8,0,64,1,421125
2632,11,7,25,64,64,0,0,0,64,1,326792
2633,8,1,12,0,0,0,0,0,0,0,207958
2634,4,0,4,64,60,4,0,0,64,1,88917
2635,5,0,7,64,0,0,16,48,64,1,103542
2636,6,0,6,51,48,3,0,0,51,1,178500
2637,5,3,8,18,0,18,0,0,18,1,103416
2638,9,3,18,63,0,0,63,0,63,1,235250
2639,4,1,7,64,13,0,48,3,64,1,91834
2640,10,5,15,63,42,20,1,0,63,1,274917
2641,13,8,16,57,23,8,10,16,57,1,416917
2642,6,1,10,45,45,0,0,0,45,1,185375
2643,7,0,11,64,0,50,14,0,64,1,181875
2644,8,4,16,42,0,36,0,6,42,1,208917
2645,13,12,20,59,0,23,36,0,59,1,418167
2646,5,2,7,64,0,9,0,55,64,1,104167
2647,6,5,7,64,0,27,30,7,64,1,176041
2648,8,1,16,26,26,0,0,0,26,1,204167
2649,11,7,17,64,64,0,0,0,64,1,321708
2650,9,8,12,59,12,0,34,13,59,1,235125
2651,5,0,4,64,0,0,64,0,64,1,103667
2652,7,1,6,64,0,8,54,2,64,1,176833
2653,4,0,5,0,0,0,0,0,0,0,87291
2654,6,1,7,0,0,0,0,0,0,0,178542
2655,7,3,10,35,0,34,1,0,35,1,176959
2656,6,0,7,64,0,0,32,32,64,1,178625
2657,10,7,11,64,0,0,4,60,64,1,280292
2658,12,8,22,64,62,0,0,2,64,1,369750
2659,14,14,22,64,0,44,7,13,64,1,467084
2660,8,3,8,64,0,54,0,10,64,1,209584
2661,8,3,4,61,39,22,0,0,61,1,225958
2662,8,4,13,64,16,0,0,48,64,1,229833
2663,7,2,11,64,0,0,0,64,64,1,190875
2664,6,3,4,49,0,0,0,49,49,1,182625
2665,6,2,11,64,0,0,16,48,64,1,187334
2666,6,5,8,64,52,5,7,0,64,1,184208
2667,6,3,8,64,0,0,64,0,64,1,185959
2668,7,1,12,37,35,0,2,0,35,0,191125
2669,5,0,7,64,0,0,46,18,64,1,113666
2670,2,1,0,64,0,64,0,0,64,1,67250
2671,6,2,9,64,0,0,0,64,64,1,189209
2672,6,3,5,64,0,0,54,10,64,1,188667
2673,9,3,18,22,22,0,0,0,22,1,261417
2674,3,0,4,64,0,64,0,0,64,1,144458
2675,9,4,10,32,0,32,0,0,32,1,258333
2676,4,1,8,55,0,0,55,0,55,1,95583
2677,9,3,11,64,0,34,30,0,64,1,240208
2678,12,5,24,35,35,0,0,0,35,1,357375
2679,8,5,9,64,48,16,0,0,64,1,198667
2680,7,1,14,0,0,0,0,0,0,0,172292
2681,16,22,23,4,0,0,4,0,4,1,568792
2682,7,3,10,64,10,0,35,19,64,1,171916
2683,8,2,9,41,14,6,2,19,41,1,198333
2684,3,0,2,64,64,0,0,0,64,1,133417
2685,8,2,13,0,0,0,0,0,0,0,198291
2686,9,6,12,61,52,0,1,8,61,1,237458
2687,6,0,11,64,0,0,64,0,64,1,170459
2688,8,3,13,55,55,0,0,0,55,1,198334
2689,11,2,13,55,22,31,2,0,55,1,315667
2690,4,1,7,49,36,13,0,0,49,1,84834
2691,3,1,8,57,0,57,0,0,57,1,133042
2692,5,0,10,60,0,16,38,6,60,1,100708
2693,5,1,4,63,0,63,0,0,63,1,100667
2694,8,6,15,35,12,1,22,0,35,1,213709
2695,2,1,6,64,41,0,23,0,64,1,64125
2696,10,6,18,42,0,0,0,42,42,1,271000
2697,19,25,21,64,28,2,0,34,64,1,843042
2698,2,0,0,64,0,64,0,0,64,1,75542
2699,8,3,10,54,0,2,32,20,54,1,217041
2700,7,5,11,32,0,0,32,0,32,1,182709
2701,8,1,14,33,0,0,0,33,33,1,214167
2702,8,4,10,50,6,17,14,13,50,1,201000
2703,3,0,2,64,0,42,0,22,64,1,133083
2704,10,3,11,59,45,7,7,0,59,1,275125
2705,6,3,11,64,53,0,11,0,64,1,173834
2706,5,1,6,64,8,38,12,6,64,1,107458
2707,10,6,14,22,2,0,20,0,20,0,280625
2708,4,1,3,64,32,32,0,0,64,1,84917
2709,9,4,14,64,64,0,0,0,64,1,245417
2710,17,15,20,61,40,19,2,0,61,1,664541
2711,8,2,13,46,10,10,26,0,45,0,204583
2712,3,0,4,64,0,64,0,0,64,1,129375
2713,5,0,9,31,0,31,0,0,31,1,100666
2714,8,4,14,19,0,0,0,19,19,1,198250
2715,10,4,14,20,1,0,16,3,20,1,267584
2716,10,2,17,44,6,0,0,38,44,1,270792
2717,7,2,13,64,0,52,12,0,64,1,172375
2718,8,5,9,64,64,0,0,0,64,1,198291
2719,12,6,20,0,0,0,0,0,0,0,372750
2720,13,11,22,64,15,0,0,49,64,1,426875
2721,6,1,12,29,0,29,0,0,29,1,190709
2722,13,10,20,47,40,6,0,1,47,1,436208
2723,5,2,4,64,0,0,43,21,64,1,114166
2724,11,7,16,60,36,24,0,0,60,1,350042
2725,11,5,17,64,41,0,23,0,64,1,325458
2726,8,0,18,34,6,0,28,0,34,1,207167
2727,4,1,4,8,0,0,0,8,8,1,101833
2728,6,2,14,64,64,0,0,0,64,1,177791
2729,15,6,20,64,2,0,0,62,64,1,564667
2730,6,4,13,64,0,64,0,0,64,1,177792
2731,13,13,25,62,62,0,0,0,62,1,447834
2732,14,9,28,32,0,0,29,3,32,1,481833
2733,6,0,9,33,6,0,22,5,33,1,181458
2734,13,4,18,64,4,24,0,36,64,1,435000
2735,9,7,13,64,64,0,0,0,64,1,235959
2736,2,0,2,64,0,64,0,0,64,1,64167
2737,8,2,15,64,31,0,33,0,64,1,198500
2738,10,6,19,64,0,41,23,0,64,1,277791
2739,8,2,16,58,32,0,19,7,58,1,210792
2740,12,6,19,36,24,8,4,0,33,0,370334
2741,7,0,10,64,0,64,0,0,64,1,172000
2742,5,2,8,59,3,48,8,0,59,1,101000
2743,5,2,9,64,33,0,0,31,64,1,100792
2744,5,1,11,36,0,30,6,0,36,1,100584
2745,10,4,15,33,2,14,11,6,20,0,270625
2746,10,3,15,64,33,14,15,2,64,1,267292
2747,13,6,15,64,0,0,0,64,64,1,411208
2748,12,8,19,22,0,0,16,6,22,1,356791
2749,11,8,16,64,0,37,27,0,64,1,313500
2750,6,1,7,64,0,33,2,29,64,1,175125
2751,5,2,7,64,64,0,0,0,64,1,100916
2752,9,3,12,51,0,14,0,37,51,1,239834
2753,3,0,3,64,64,0,0,0,64,1,129625
2754,9,4,13,64,27,11,26,0,64,1,228959
2755,10,6,14,64,34,0,30,0,64,1,267291
2756,7,7,16,64,0,64,0,0,64,1,178792
2757,9,2,14,64,0,0,0,64,64,1,228625
2758,5,4,10,43,20,23,0,0,43,1,101917
2759,9,7,18,11,11,0,0,0,11,1,240167
2760,14,12,22,64,58,0,6,0,64,1,450500
2761,8,3,11,64,62,2,0,0,64,1,210708
2762,5,2,6,64,21,0,4,39,64,1,100709
2763,9,4,18,0,0,0,0,0,0,0,228625
2764,14,6,22,9,0,9,0,0,7,0,472583
2765,7,1,10,64,48,0,16,0,64,1,172041
2766,7,5,11,64,0,0,64,0,64,1,175583
2767,5,2,5,0,0,0,0,0,0,0,110792
2768,6,4,9,64,46,0,18,0,64,1,170333
2769,13,10,24,64,35,1,28,0,64,1,422000
2770,5,1,3,0,0,0,0,0,0,0,100625
2771,3,0,2,30,0,0,0,30,30,1,129375
2772,5,3,5,64,0,5,59,0,64,1,100666
2773,10,7,16,64,0,50,14,0,64,1,270125
2774,7,0,11,49,0,0,49,0,49,1,171958
2775,7,2,11,64,1,53,10,0,64,1,176584
2776,7,0,11,64,0,33,31,0,64,1,175334
2777,5,1,5,64,0,16,48,0,64,1,100667
2778,10,3,16,54,50,4,0,0,54,1,319333
2779,2,1,4,16,0,0,0,16,16,1,66584
2780,7,3,7,64,12,0,29,23,64,1,188000
2781,7,2,9,0,0,0,0,0,0,0,186292
2782,10,6,20,46,40,4,0,2,46,1,279708
2783,9,6,10,64,0,13,0,51,64,1,232125
2784,12,7,18,55,48,0,0,7,55,1,363458
2785,3,1,7,64,17,0,47,0,64,1,129416
2786,7,0,15,64,64,0,0,0,64,1,175458
2787,10,5,14,0,0,0,0,0,0,0,269417
2788,11,5,19,64,29,1,7,27,64,1,315584
2789,6,5,12,4,0,0,4,0,4,1,179959
2790,10,8,16,64,7,0,37,20,64,1,289291
2791,3,2,6,64,23,41,0,0,64,1,129250
2792,5,2,8,64,50,14,0,0,64,1,100750
2793,10,7,15,33,0,24,9,0,33,1,267667
2794,3,0,5,64,64,0,0,0,64,1,142042
2795,4,2,8,64,64,0,0,0,64,1,88542
2796,8,5,10,59,4,0,55,0,59,1,209333
2797,8,2,4,64,0,35,0,29,64,1,204834
2798,7,4,10,46,13,33,0,0,46,1,172125
2799,11,11,15,21,0,21,0,0,20,0,319083
2800,7,4,8,42,0,0,42,0,42,1,195959
2801,10,6,17,33,33,0,0,0,33,1,282208
2802,10,5,19,64,64,0,0,0,64,1,275958
2803,6,1,7,52,0,23,0,29,52,1,170375
2804,13,12,22,0,0,0,0,0,0,0,428792
2805,9,4,18,41,0,5,36,0,41,1,254958
2806,9,3,15,35,3,0,32,0,35,1,262500
2807,6,2,10,64,0,0,64,0,64,1,181792
2808,10,3,17,64,64,0,0,0,64,1,283583
2809,9,1,12,64,38,0,0,26,64,1,239875
2810,7,4,9,64,64,0,0,0,64,1,172042
2811,6,4,9,64,29,35,0,0,64,1,170292
2812,9,2,13,59,12,13,34,0,59,1,228458
2813,4,0,4,52,10,36,6,0,52,1,84917
2814,5,2,5,64,0,64,0,0,64,1,101083
2815,9,4,8,64,53,5,6,0,64,1,228542
2816,10,5,19,53,51,2,0,0,53,1,285292
2817,11,9,32,64,0,64,0,0,64,1,320042
2818,9,7,16,48,0,0,14,34,48,1,228584
2819,7,2,14,64,0,0,59,5,64,1,171916
2820,6,1,7,64,0,0,64,0,64,1,170458
2821,4,4,8,64,6,51,7,0,64,1,84875
2822,4,1,8,64,55,0,0,9,64,1,84917
2823,7,0,18,42,0,0,0,42,42,1,172208
2824,5,1,5,54,0,0,54,0,54,1,100667
2825,8,1,11,62,60,0,0,2,62,1,206250
2826,6,1,11,50,34,0,16,0,50,1,170208
2827,11,4,22,2,0,0,1,1,2,1,312208
2828,8,0,17,0,0,0,0,0,0,0,198167
2829,14,7,19,64,64,0,0,0,64,1,446875
2830,11,7,20,33,0,0,33,0,33,1,312125
2831,10,11,24,64,64,0,0,0,64,1,275959
2832,6,1,8,61,24,6,13,18,61,1,170208
2833,14,12,32,64,8,54,2,0,64,1,463542
2834,7,3,10,7,0,0,0,7,7,1,178833
2835,7,3,9,42,0,42,0,0,42,1,171958
2836,9,6,16,10,9,0,1,0,9,0,233000
2837,6,3,9,64,0,0,0,64,64,1,180125
2838,10,2,15,64,22,3,0,39,64,1,285083
2839,9,7,12,64,0,19,45,0,64,1,235750
2840,17,19,32,64,0,25,39,0,64,1,637125
2841,5,1,7,10,0,10,0,0,10,1,100625
2842,16,19,24,64,13,43,3,5,64,1,580458
2843,12,6,17,42,0,0,36,6,42,1,359833
2844,8,2,12,60,0,60,0,0,60,1,198458
2845,11,6,15,64,0,15,49,0,64,1,312208
2846,9,6,13,0,0,0,0,0,0,0,228542
2847,5,0,10,64,35,17,0,12,64,1,100625
2848,11,4,27,18,0,18,0,0,18,1,319875
2849,3,0,4,64,0,0,40,24,64,1,132625
2850,2,0,1,64,0,0,12,52,64,1,65708
2851,6,0,9,64,4,29,0,31,64,1,174917
2852,7,1,14,62,17,10,0,35,62,1,188334
2853,9,1,14,61,0,61,0,0,61,1,235042
2854,11,5,18,53,38,0,0,15,53,1,332458
2855,7,0,13,19,10,9,0,0,15,0,187208
2856,6,1,7,64,0,5,59,0,64,1,197667
2857,9,7,16,54,36,0,0,18,54,1,248250
2858,7,3,8,45,10,32,0,3,45,1,176875
2859,15,14,20,57,5,0,4,48,57,1,543959
2860,6,2,2,64,64,0,0,0,64,1,175291
2861,12,11,24,64,53,0,11,0,64,1,369750
2862,8,5,13,64,6,40,0,18,64,1,204000
2863,11,9,13,64,0,0,26,38,64,1,334584
2864,10,7,24,64,64,0,0,0,64,1,274834
2865,4,0,5,54,0,53,1,0,53,0,87333
2866,7,2,9,64,0,62,0,2,64,1,176958
2867,11,4,17,64,0,12,52,0,64,1,329834
2868,5,2,9,30,19,9,0,2,30,1,103500
2869,10,7,14,63,0,56,0,7,63,1,274791
2870,12,11,16,19,0,0,2,17,11,0,366333
2871,10,4,13,15,15,0,0,0,15,1,274834
2872,9,7,13,64,0,64,0,0,64,1,249208
2873,8,3,13,64,16,44,0,4,64,1,203916
2874,12,4,25,64,64,0,0,0,64,1,369375
2875,14,7,20,61,0,0,52,9,61,1,459208
2876,10,2,17,23,6,0,17,0,23,1,281208
2877,6,3,8,57,0,0,0,57,57,1,175208
2878,7,2,10,27,27,0,0,0,27,1,177083
2879,11,10,20,64,0,30,0,34,64,1,324250
2880,7,3,8,64,0,0,60,4,64,1,176750
2881,10,4,18,42,3,0,1,38,42,1,279583
2882,4,1,5,64,0,0,15,49,64,1,87291
2883,8,4,18,64,64,0,0,0,64,1,203750
2884,12,12,20,64,0,1,63,0,64,1,369500
2885,13,15,21,48,6,29,0,13,48,1,417084
2886,6,3,14,64,0,64,0,0,64,1,178375
2887,5,1,4,64,64,0,0,0,64,1,103458
2888,9,0,16,64,23,0,18,23,64,1,240625
2889,9,3,14,64,0,0,0,64,64,1,238333
2890,10,8,4,64,64,0,0,0,64,1,275000
2891,7,1,13,64,31,0,22,11,64,1,176834
2892,5,0,6,61,0,61,0,0,61,1,103541
2893,7,2,12,64,0,0,0,64,64,1,187709
2894,10,7,14,64,2,0,0,62,64,1,278333
2895,9,4,17,58,56,2,0,0,58,1,235083
2896,7,5,12,64,10,54,0,0,64,1,180125
2897,7,2,7,64,39,24,0,1,64,1,176958
2898,8,1,14,64,14,30,0,20,64,1,203917
2899,8,1,11,64,0,0,0,64,64,1,203875
2900,13,9,18,63,63,0,0,0,63,1,417209
2901,7,2,10,19,0,0,0,19,19,1,176709
2902,8,4,14,64,0,18,46,0,64,1,208500
2903,8,2,10,64,43,21,0,0,64,1,204250
2904,14,9,26,60,13,18,29,0,60,1,460916
2905,10,6,12,8,0,0,6,2,6,0,274875
2906,6,1,10,19,0,0,3,16,19,1,178333
2907,10,2,17,54,50,2,0,2,54,1,274958
2908,6,3,6,33,0,33,0,0,33,1,175208
2909,6,1,8,64,0,43,19,2,64,1,174834
2910,5,0,9,64,0,0,38,26,64,1,103459
2911,14,12,25,64,20,44,0,0,64,1,462583
2912,8,2,13,64,0,0,0,64,64,1,204000
2913,10,4,14,26,0,26,0,0,26,1,275083
2914,12,4,13,64,43,21,0,0,64,1,366083
2915,10,8,13,12,0,0,12,0,12,1,275083
2916,6,4,10,64,2,48,14,0,64,1,174958
2917,5,0,2,64,32,32,0,0,64,1,103542
2918,5,1,13,35,0,0,35,0,35,1,103458
2919,8,4,18,64,0,21,0,43,64,1,204041
2920,5,2,8,64,54,0,0,10,64,1,103375
2921,12,2,19,20,20,0,0,0,20,1,366250
2922,8,4,12,64,0,64,0,0,64,1,203916
2923,15,13,31,64,19,10,35,0,64,1,543083
2924,6,3,4,64,57,2,5,0,64,1,175250
2925,12,8,19,0,0,0,0,0,0,0,366291
2926,5,0,5,64,0,0,56,8,64,1,107417
2927,7,5,6,30,1,16,4,9,30,1,176917
2928,4,2,7,64,21,0,1,42,64,1,87208
2929,8,4,13,64,64,0,0,0,64,1,204042
2930,8,5,14,51,19,0,32,0,51,1,203917
2931,9,5,11,64,64,0,0,0,64,1,238541
2932,8,5,6,64,0,0,56,8,64,1,204084
2933,5,1,14,64,43,0,20,1,64,1,103500
2934,6,1,10,64,64,0,0,0,64,1,175125
2935,9,3,16,64,59,0,0,5,64,1,235250
2936,6,2,7,62,10,2,42,8,62,1,178375
2937,5,3,9,36,0,36,0,0,36,1,103625
2938,4,0,8,34,0,0,34,0,34,1,87167
2939,6,2,9,64,7,0,0,57,64,1,175125
2940,5,0,5,64,62,0,2,0,64,1,103500
2941,5,1,6,64,54,0,10,0,64,1,103459
2942,12,2,19,45,11,25,9,0,45,1,366042
2943,7,6,7,64,20,44,0,0,64,1,176958
2944,11,6,20,64,39,0,25,0,64,1,342084
2945,13,6,24,64,0,53,6,5,64,1,417208
2946,11,6,18,58,3,46,0,9,49,0,320750
2947,6,3,13,64,0,0,0,64,64,1,175166
2948,6,2,9,25,0,0,12,13,25,1,175042
2949,9,6,16,64,64,0,0,0,64,1,238625
2950,7,4,7,7,0,0,0,7,7,1,176917
2951,5,0,6,64,16,48,0,0,64,1,103375
2952,7,2,14,64,3,0,61,0,64,1,182458
2953,12,8,10,54,0,0,18,36,54,1,366375
2954,5,1,8,30,8,0,22,0,30,1,103417
2955,8,1,11,64,24,0,40,0,64,1,203875
2956,9,6,17,64,1,20,0,43,64,1,235333
2957,10,6,20,21,21,0,0,0,21,1,287541
2958,4,0,7,44,0,10,0,34,44,1,91375
2959,10,7,13,64,0,0,50,14,64,1,287041
2960,9,7,17,44,24,2,18,0,44,1,232833
2961,12,7,17,64,14,0,27,23,64,1,360250
2962,7,3,10,57,42,15,0,0,57,1,186000
2963,9,3,23,16,2,0,0,14,16,1,245125
2964,7,1,14,64,38,14,0,12,64,1,179833
2965,10,5,17,64,0,0,64,0,64,1,279250
2966,4,0,5,64,27,11,0,26,64,1,108666
2967,7,3,10,40,39,0,1,0,40,1,179000
2968,4,1,4,36,0,0,28,8,36,1,92833
2969,10,7,22,17,11,0,6,0,17,1,287958
2970,11,6,17,27,10,0,17,0,27,1,312375
2971,8,6,18,64,28,3,33,0,64,1,206291
2972,5,0,5,25,25,0,0,0,25,1,100875
2973,6,3,11,64,12,0,0,52,64,1,173208
2974,7,2,14,61,0,61,0,0,61,1,172125
2975,9,4,17,0,0,0,0,0,0,0,248041
2976,7,2,11,60,28,0,32,0,60,1,172084
2977,5,0,7,64,39,0,25,0,64,1,100750
2978,6,0,8,33,0,7,0,26,33,1,170167
2979,6,2,11,57,0,57,0,0,57,1,170334
2980,10,2,16,64,49,15,0,0,64,1,271875
2981,8,3,13,46,0,8,38,0,46,1,198417
2982,8,5,13,60,42,0,18,0,60,1,210250
2983,10,5,10,64,43,0,21,0,64,1,267459
2984,8,3,16,64,61,3,0,0,64,1,201834
2985,7,3,15,64,5,11,0,48,64,1,183916
2986,5,1,5,51,46,0,5,0,51,1,100708
2987,5,3,5,64,20,6,0,38,64,1,100833
2988,6,2,6,64,0,0,64,0,64,1,175459
2989,13,10,19,64,7,26,5,26,64,1,422250
2990,7,2,10,64,0,10,0,54,64,1,187834
2991,6,2,8,20,0,20,0,0,20,1,170333
2992,11,4,10,64,64,0,0,0,64,1,313958
2993,5,2,8,64,20,33,0,11,64,1,100708
2994,11,7,18,64,54,0,10,0,64,1,312083
2995,10,5,19,64,64,0,0,0,64,1,278916
2996,8,2,9,64,0,7,31,26,64,1,206000
2997,7,3,11,64,0,23,41,0,64,1,172250
2998,10,8,15,55,9,21,20,5,55,1,267584
2999,7,4,10,0,0,0,0,0,0,0,175292
3000,9,4,16,64,0,64,0,0,64,1,228750
3001,7,4,14,57,38,15,4,0,57,1,179375
3002,5,1,9,64,0,0,14,50,64,1,104958
3003,3,1,5,64,16,33,0,15,64,1,135000
3004,7,4,11,64,64,0,0,0,64,1,184541
3005,10,7,8,63,41,0,0,22,63,1,287083
3006,5,0,10,64,56,8,0,0,64,1,108666
3007,9,5,14,29,29,0,0,0,29,1,238541
3008,4,1,6,64,51,13,0,0,64,1,84834
3009,5,0,7,64,4,11,25,24,64,1,100583
3010,6,3,7,64,64,0,0,0,64,1,175292
3011,8,5,17,17,0,17,0,0,17,1,199500
3012,6,2,11,58,22,0,36,0,55,0,170167
3013,4,1,4,58,58,0,0,0,58,1,84833
3014,6,2,7,27,0,27,0,0,27,1,170000
3015,9,4,16,64,64,0,0,0,64,1,228666
3016,6,3,10,18,0,0,0,18,18,1,177375
3017,4,2,7,64,18,0,0,46,64,1,101458
3018,13,6,28,60,23,0,37,0,60,1,406000
3019,7,3,9,64,64,0,0,0,64,1,172000
3020,11,9,15,64,1,0,63,0,64,1,331166
3021,5,2,6,64,0,0,64,0,64,1,100625
3022,7,0,9,64,28,15,0,21,64,1,193666
3023,11,10,20,64,52,9,3,0,64,1,312209
3024,12,1,16,64,1,0,14,49,64,1,366750
3025,11,2,16,42,4,38,0,0,42,1,313958
3026,6,4,8,64,0,64,0,0,64,1,170459
3027,8,6,9,41,41,0,0,0,41,1,205375
3028,6,3,11,64,0,0,58,6,64,1,170417
3029,11,8,15,24,17,7,0,0,24,1,315417
3030,9,5,11,64,0,0,64,0,64,1,233292
3031,4,1,8,64,19,9,36,0,64,1,92875
3032,7,6,12,64,62,0,0,2,64,1,172042
3033,8,1,13,64,60,0,4,0,64,1,198291
3034,9,5,13,64,0,0,64,0,64,1,237500
3035,2,0,6,64,0,36,28,0,64,1,64333
3036,10,9,18,64,64,0,0,0,64,1,267584
3037,6,1,8,64,7,0,57,0,64,1,173375
3038,4,0,4,47,0,26,0,21,46,0,84833
3039,7,4,14,56,56,0,0,0,56,1,172167
3040,9,5,16,58,58,0,0,0,58,1,228583
3041,9,3,13,5,0,5,0,0,5,1,228583
3042,13,10,25,64,0,56,8,0,64,1,413917
3043,10,5,13,64,24,0,40,0,64,1,278958
3044,7,2,12,64,12,0,7,45,64,1,185667
3045,10,8,17,64,22,22,0,20,64,1,278667
3046,3,0,6,0,0,0,0,0,0,0,135167
3047,6,1,9,0,0,0,0,0,0,0,181208
3048,10,4,20,64,0,0,0,64,64,1,291667
3049,13,10,18,64,61,0,2,1,64,1,438458
3050,8,8,13,44,44,0,0,0,44,1,203375
3051,12,11,19,62,0,37,25,0,62,1,364083
