id,n_genes,gene_edges,morph_edges,n_blocks,hard,muscle,sensor,digestive,largest,connected,dev_ns
1644,8,5,11,64,10,45,7,2,64,1,198334
1645,4,1,12,64,0,0,0,64,64,1,81125
1646,12,6,20,64,38,0,26,0,64,1,361375
1647,10,12,17,0,0,0,0,0,0,0,267417
1648,6,1,9,64,0,0,0,64,64,1,145208
1649,7,0,8,64,0,1,63,0,64,1,175375
1650,7,4,17,58,58,0,0,0,58,1,172167
1651,6,1,13,47,0,18,29,0,47,1,141417
1652,4,0,13,58,0,0,0,58,58,1,80959
1653,1,0,3,64,0,0,0,64,64,1,60959
1654,8,1,14,10,9,0,0,1,7,0,198333
1655,8,1,18,60,0,0,60,0,60,1,198333
1656,8,5,14,64,47,0,0,17,64,1,201750
1657,10,7,23,58,0,0,0,58,58,1,267375
1658,7,3,12,17,0,0,0,17,13,0,179875
1659,12,3,15,64,0,0,62,2,64,1,363416
1660,6,3,8,64,0,0,0,64,64,1,141375
1661,5,3,6,64,0,0,0,64,64,1,100666
1662,9,2,11,64,0,0,64,0,64,1,228875
1663,8,2,6,63,0,63,0,0,63,1,198209
1664,7,3,14,64,0,0,64,0,64,1,172167
1665,9,6,16,21,0,0,9,12,21,1,228958
1666,9,3,11,15,15,0,0,0,15,1,229000
1667,10,5,20,53,0,0,6,47,53,1,267834
1668,3,0,3,26,0,26,0,0,26,1,67000
1669,5,0,7,64,0,44,1,19,64,1,102625
1670,6,1,7,64,0,0,0,64,64,1,141833
1671,3,0,2,64,0,0,64,0,64,1,67166
1672,2,0,4,0,0,0,0,0,0,0,63000
1673,15,11,22,64,7,0,0,57,64,1,519459
1674,3,1,4,64,0,17,47,0,64,1,71125
1675,6,3,10,64,30,18,2,14,64,1,141584
1676,6,2,9,22,0,8,0,14,22,1,141458
1677,7,0,9,64,0,34,0,30,64,1,172083
1678,13,7,20,25,24,0,0,1,25,1,413292
1679,8,4,17,63,33,0,3,27,63,1,207833
1680,9,8,12,0,0,0,0,0,0,0,229084
1681,9,4,14,64,34,19,0,11,64,1,240042
1682,10,6,12,2,0,0,0,2,2,1,269291
1683,4,2,9,64,0,28,0,36,64,1,81083
1684,8,1,10,59,57,0,0,2,59,1,201750
1685,8,1,11,64,43,21,0,0,64,1,198333
1686,11,6,15,0,0,0,0,0,0,0,322334
1687,4,0,8,59,37,0,8,14,59,1,81042
1688,11,6,17,64,0,0,56,8,64,1,326667
1689,10,4,19,26,0,0,26,0,26,1,270834
1690,9,1,13,19,0,19,0,0,19,1,228917
1691,6,2,12,64,3,7,51,3,64,1,166708
1692,5,2,10,62,0,0,41,21,62,1,100208
1693,8,3,12,64,0,0,55,9,64,1,198333
1694,9,5,10,6,6,0,0,0,3,0,232458
1695,9,4,18,64,29,15,0,20,64,1,242417
1696,2,0,2,36,0,36,0,0,36,1,69500
1697,8,4,6,44,0,2,42,0,44,1,198459
1698,9,6,14,0,0,0,0,0,0,0,232542
1699,7,1,14,64,0,0,0,64,64,1,171834
1700,9,4,17,64,27,5,0,32,64,1,228833
1701,6,1,6,64,0,0,0,64,64,1,141541
1702,7,3,10,64,16,0,3,45,64,1,172208
1703,5,0,5,64,4,60,0,0,64,1,100667
1704,7,2,8,64,0,0,64,0,64,1,183708
1705,7,2,9,61,0,0,46,15,61,1,171833
1706,15,14,26,0,0,0,0,0,0,0,566750
1707,6,3,8,40,0,33,7,0,33,0,152750
1708,10,10,15,51,15,25,4,7,51,1,274542
1709,11,5,21,64,0,52,12,0,64,1,324667
1710,6,2,9,64,0,0,64,0,64,1,141584
1711,10,7,13,52,0,13,39,0,52,1,270792
1712,9,2,16,21,0,0,12,9,21,1,229000
1713,2,0,5,64,46,18,0,0,64,1,63833
1714,10,13,22,64,0,0,0,64,64,1,275000
1715,11,11,18,64,15,28,21,0,64,1,318917
1716,13,5,22,60,0,0,13,47,60,1,430542
1717,5,2,9,9,0,0,9,0,9,1,100750
1718,11,7,14,60,0,0,0,60,60,1,322750
1719,4,2,2,56,0,56,0,0,56,1,88917
1720,10,6,20,59,14,0,19,26,59,1,267375
1721,7,2,8,64,64,0,0,0,64,1,175625
1722,6,3,4,54,0,0,54,0,54,1,141458
1723,6,2,6,64,0,0,10,54,64,1,141500
1724,9,6,17,64,0,50,0,14,64,1,232709
1725,7,1,12,40,1,0,17,22,40,1,172292
1726,11,11,23,0,0,0,0,0,0,0,322542
1727,7,3,7,61,0,47,0,14,61,1,171958
1728,8,6,17,64,26,0,0,38,64,1,198417
1729,7,1,14,64,62,2,0,0,64,1,179791
1730,8,4,13,0,0,0,0,0,0,0,214708
1731,3,0,5,64,0,29,0,35,64,1,75625
1732,7,1,7,64,14,0,50,0,64,1,187875
1733,6,1,12,64,64,0,0,0,64,1,151958
1734,8,3,13,22,0,22,0,0,22,1,212708
1735,15,13,29,64,18,0,20,26,64,1,557333
1736,5,0,2,15,14,1,0,0,15,1,107958
1737,7,1,12,64,20,0,39,5,64,1,184666
1738,10,5,15,64,64,0,0,0,64,1,282917
1739,9,2,15,64,42,7,15,0,64,1,229000
1740,9,6,16,14,10,0,4,0,10,0,229042
1741,5,2,8,64,0,0,57,7,64,1,100667
1742,10,6,14,64,3,0,0,61,64,1,267375
1743,9,3,17,64,0,22,42,0,64,1,228834
1744,8,1,13,62,0,0,14,48,62,1,211375
1745,10,5,19,41,0,0,25,16,41,1,267375
1746,7,1,8,64,16,0,48,0,64,1,172292
1747,7,3,13,18,0,0,18,0,18,1,173166
1748,10,5,20,49,18,0,31,0,49,1,267625
1749,10,3,11,64,0,29,35,0,64,1,281000
1750,3,0,3,21,0,0,21,0,21,1,66792
1751,9,4,15,64,0,64,0,0,64,1,254042
1752,5,1,7,64,10,0,54,0,64,1,100875
1753,10,4,21,16,4,0,12,0,12,0,267500
1754,8,4,18,63,16,41,6,0,63,1,198417
1755,12,7,15,64,0,26,0,38,64,1,356209
1756,11,7,13,18,0,3,0,15,18,1,318875
1757,14,7,20,64,7,0,0,57,64,1,446834
1758,7,0,11,60,33,0,3,24,60,1,172042
1759,8,2,11,64,0,0,64,0,64,1,198375
1760,6,2,8,0,0,0,0,0,0,0,141583
1761,9,4,11,64,7,30,21,6,64,1,229500
1762,6,1,9,64,0,0,64,0,64,1,142334
1763,8,4,14,64,0,0,41,23,64,1,198417
1764,7,1,17,26,0,0,20,6,26,1,172167
1765,7,0,5,36,0,0,36,0,36,1,178375
1766,7,2,10,34,34,0,0,0,34,1,172042
1767,7,1,4,64,18,5,41,0,64,1,171916
1768,4,0,6,64,0,42,0,22,64,1,81000
1769,8,2,17,29,29,0,0,0,29,1,201792
1770,1,0,3,64,0,0,0,64,64,1,60917
1771,8,3,13,33,0,8,12,13,21,0,198375
1772,7,5,15,57,29,0,14,14,57,1,172083
1773,8,7,10,52,0,0,0,52,52,1,208541
1774,5,3,11,17,12,0,0,5,17,1,100250
1775,7,4,12,51,1,0,0,50,51,1,172167
1776,7,2,11,10,0,6,0,4,6,0,178083
1777,11,6,20,64,0,0,55,9,64,1,334416
1778,14,10,18,64,0,40,0,24,64,1,463291
1779,7,2,11,50,0,32,4,14,50,1,171958
1780,8,3,21,43,0,0,0,43,43,1,198375
1781,6,2,7,64,0,41,0,23,64,1,141458
1782,14,7,20,52,1,0,34,17,52,1,452083
1783,11,3,15,0,0,0,0,0,0,0,322333
1784,7,3,8,13,0,13,0,0,13,1,172042
1785,1,0,2,0,0,0,0,0,0,0,60875
1786,9,5,15,32,0,0,32,0,32,1,232458
1787,6,1,9,14,0,2,12,0,12,0,141583
1788,11,11,16,64,64,0,0,0,64,1,322417
1789,8,3,15,36,0,0,36,0,36,1,198250
1790,11,7,14,64,20,0,0,44,64,1,319000
1791,7,2,5,64,0,0,0,64,64,1,179625
1792,7,2,5,36,0,0,0,36,36,1,171958
1793,3,0,5,64,12,4,0,48,64,1,66958
1794,9,5,12,64,0,16,44,4,64,1,232584
1795,9,4,16,48,0,0,0,48,48,1,229084
1796,12,11,20,64,9,0,33,22,64,1,368917
1797,8,3,16,24,0,0,21,3,21,0,198292
1798,12,10,21,31,0,0,2,29,26,0,359750
1799,8,5,12,1,0,0,0,1,1,1,207542
1800,8,4,17,38,0,0,31,7,34,0,198167
1801,9,4,11,64,0,64,0,0,64,1,232458
1802,7,2,12,64,49,0,15,0,64,1,172083
1803,4,0,5,0,0,0,0,0,0,0,81000
1804,13,13,19,12,0,12,0,0,12,1,434000
1805,10,7,16,49,0,20,0,29,49,1,290084
1806,8,6,15,64,24,0,40,0,64,1,216666
1807,8,3,11,64,0,0,17,47,64,1,210666
1808,4,0,10,11,6,5,0,0,6,0,84750
1809,6,2,3,64,0,0,0,64,64,1,154250
1810,2,1,1,64,64,0,0,0,64,1,64000
1811,7,6,13,32,0,15,17,0,32,1,172125
1812,6,1,8,48,14,30,4,0,48,1,141667
1813,7,2,10,64,0,0,64,0,64,1,171917
1814,8,0,11,13,3,10,0,0,13,1,198334
1815,10,3,17,39,0,0,0,39,39,1,267625
1816,10,5,12,64,54,0,10,0,64,1,271459
1817,7,1,10,42,0,21,21,0,42,1,172208
1818,5,1,13,44,35,0,0,9,44,1,100792
1819,18,10,20,64,11,26,27,0,64,1,730458
1820,5,0,9,23,23,0,0,0,23,1,100708
1821,11,7,19,0,0,0,0,0,0,0,322625
1822,9,2,10,51,2,0,8,41,51,1,229208
1823,4,1,7,28,0,28,0,0,28,1,81167
1824,6,2,11,56,0,0,56,0,56,1,141417
1825,9,5,20,64,0,0,31,33,64,1,229083
1826,9,2,17,64,3,24,22,15,64,1,229125
1827,4,1,6,26,26,0,0,0,26,1,81167
1828,8,0,9,0,0,0,0,0,0,0,198583
1829,9,6,11,64,0,0,0,64,64,1,229250
1830,5,2,8,64,26,0,16,22,64,1,100750
1831,9,3,16,64,16,0,37,11,64,1,229000
1832,4,1,1,52,0,0,52,0,52,1,81042
1833,11,5,20,64,64,0,0,0,64,1,327959
1834,9,5,17,10,10,0,0,0,10,1,229208
1835,7,1,7,64,0,64,0,0,64,1,172875
1836,10,3,12,64,0,0,64,0,64,1,284458
1837,9,8,10,64,0,0,64,0,64,1,229125
1838,7,4,11,51,0,7,44,0,51,1,174916
1839,8,2,17,24,4,20,0,0,24,1,198375
1840,6,2,8,64,0,64,0,0,64,1,144375
1841,4,0,8,16,0,0,0,16,16,1,81333
1842,5,1,15,64,0,0,0,64,64,1,100334
1843,11,6,14,64,0,0,64,0,64,1,319125
1844,8,1,6,64,60,0,0,4,64,1,198209
1845,11,7,19,64,0,0,64,0,64,1,319125
1846,3,1,6,64,64,0,0,0,64,1,66916
1847,17,9,23,64,0,56,8,0,64,1,635417
1848,6,7,8,64,0,0,0,64,64,1,141708
1849,9,7,10,64,0,26,34,4,64,1,229042
1850,6,3,9,63,0,0,0,63,63,1,141542
1851,3,0,4,64,22,42,0,0,64,1,66791
1852,5,1,8,64,62,0,1,1,64,1,100208
1853,10,2,18,64,0,64,0,0,64,1,267833
1854,10,4,11,48,0,0,13,35,48,1,267500
1855,3,0,3,56,0,54,0,2,54,0,66792
1856,11,8,18,64,15,15,0,34,64,1,325042
1857,8,4,7,52,47,5,0,0,52,1,198666
1858,8,5,10,53,0,0,53,0,53,1,198375
1859,8,4,13,64,34,0,19,11,64,1,206083
1860,12,13,24,64,11,0,53,0,64,1,378167
1861,6,0,14,64,0,0,0,64,64,1,147708
1862,8,2,16,56,9,34,0,13,56,1,233958
1863,8,2,6,2,0,1,1,0,1,0,198625
1864,9,4,16,58,0,7,25,26,58,1,229750
1865,8,5,10,47,27,0,11,9,47,1,198500
1866,4,1,9,64,1,0,0,63,64,1,81584
1867,8,2,10,64,51,13,0,0,64,1,199667
1868,10,7,17,62,1,61,0,0,62,1,268417
1869,10,4,17,64,0,0,58,6,64,1,267833
1870,5,2,8,64,23,0,0,41,64,1,101125
1871,11,7,19,0,0,0,0,0,0,0,319625
1872,7,1,13,51,51,0,0,0,51,1,194792
1873,9,3,13,64,0,64,0,0,64,1,248291
1874,12,7,12,64,0,0,9,55,64,1,363542
1875,3,0,6,32,0,0,0,32,32,1,72000
1876,5,2,6,64,46,6,12,0,64,1,100584
1877,12,1,17,64,0,0,0,64,64,1,362833
1878,15,7,26,64,0,12,44,8,64,1,521292
1879,11,11,22,64,29,0,29,6,64,1,318875
1880,13,5,20,34,1,19,0,14,34,1,404333
1881,7,4,11,64,0,18,0,46,64,1,172083
1882,7,3,11,46,9,0,37,0,46,1,175667
1883,5,0,7,64,0,42,21,1,64,1,100583
1884,7,3,15,8,0,8,0,0,8,1,172167
1885,7,4,15,64,0,64,0,0,64,1,171958
1886,9,3,11,64,0,0,3,61,64,1,229041
1887,3,0,6,64,22,0,0,42,64,1,67125
1888,5,1,8,22,0,0,0,22,22,1,100458
1889,11,4,17,57,0,0,39,18,57,1,318792
1890,3,0,9,64,0,0,64,0,64,1,67083
1891,8,4,19,0,0,0,0,0,0,0,198875
1892,4,0,3,64,0,0,64,0,64,1,81417
1893,8,1,12,64,0,0,13,51,64,1,208000
1894,7,6,18,46,0,0,46,0,46,1,209250
1895,10,6,12,33,0,0,24,9,33,1,272458
1896,10,6,16,52,36,16,0,0,52,1,279750
1897,10,7,14,64,28,36,0,0,64,1,290375
1898,4,1,5,39,15,24,0,0,39,1,85541
1899,13,11,29,64,0,0,64,0,64,1,424166
1900,10,5,8,64,0,0,64,0,64,1,267792
1901,9,3,16,62,29,28,0,5,62,1,233167
1902,12,6,27,64,0,0,36,28,64,1,358875
1903,6,3,6,64,0,0,58,6,64,1,149917
1904,10,7,13,59,17,0,42,0,59,1,277292
1905,8,5,14,64,10,0,54,0,64,1,203042
1906,13,7,17,60,0,30,0,30,60,1,404750
1907,8,2,9,64,64,0,0,0,64,1,229750
1908,5,1,8,24,0,0,12,12,24,1,104041
1909,7,5,10,9,0,0,9,0,9,1,200375
1910,14,20,22,31,25,0,6,0,31,1,485708
1911,10,4,14,64,5,0,59,0,64,1,268541
1912,16,15,25,64,0,0,60,4,64,1,587792
1913,5,2,9,34,0,0,34,0,34,1,100583
1914,11,5,18,50,0,0,40,10,50,1,319333
1915,8,0,10,54,40,1,11,2,54,1,198333
1916,6,0,12,20,20,0,0,0,20,1,164792
1917,7,4,12,64,21,0,0,43,64,1,201583
1918,8,6,14,39,0,0,0,39,39,1,212000
1919,15,12,21,64,0,64,0,0,64,1,549541
1920,6,1,7,51,30,21,0,0,51,1,141750
1921,6,3,10,59,51,1,7,0,59,1,141625
1922,8,6,9,10,8,2,0,0,10,1,198875
1923,8,4,9,64,6,0,28,30,64,1,227542
1924,10,4,16,50,0,2,21,27,50,1,273500
1925,10,4,11,45,0,0,0,45,45,1,272917
1926,2,0,4,16,0,0,16,0,16,1,64791
1927,3,0,3,64,0,0,56,8,64,1,67375
1928,7,0,14,64,0,0,0,64,64,1,174708
1929,8,2,13,50,0,0,50,0,50,1,200209
1930,8,4,11,0,0,0,0,0,0,0,226500
1931,4,1,4,64,7,0,29,28,64,1,82792
1932,6,4,11,64,0,0,0,64,64,1,143334
1933,10,3,15,64,1,0,55,8,64,1,268791
1934,6,1,15,60,0,0,28,32,60,1,155625
1935,4,1,4,8,0,0,0,8,4,0,81042
1936,6,1,8,64,64,0,0,0,64,1,142542
1937,10,5,16,64,0,0,32,32,64,1,291375
1938,9,1,12,25,0,0,0,25,25,1,244125
1939,9,4,24,0,0,0,0,0,0,0,247541
1940,4,1,6,0,0,0,0,0,0,0,83750
1941,7,2,10,64,0,0,0,64,64,1,172500
1942,4,1,6,64,22,0,6,36,64,1,81834
1943,15,14,17,0,0,0,0,0,0,0,528125
1944,5,2,4,24,20,0,0,4,24,1,100959
1945,9,5,8,64,64,0,0,0,64,1,246041
1946,5,0,8,39,0,0,6,33,39,1,100667
1947,9,5,17,64,0,24,0,40,64,1,229292
1948,6,1,8,64,3,0,61,0,64,1,141542
1949,5,0,13,64,0,0,0,64,64,1,100209
1950,7,2,7,48,23,0,25,0,48,1,194667
1951,5,3,11,41,9,0,32,0,39,0,100625
1952,11,7,19,64,12,7,0,45,64,1,319125
1953,11,3,17,64,0,0,0,64,64,1,319250
1954,7,6,7,50,0,50,0,0,50,1,174667
1955,10,10,12,10,1,9,0,0,9,0,267500
1956,1,0,3,64,0,0,64,0,64,1,61125
1957,13,11,19,64,36,16,0,12,64,1,405833
1958,12,8,13,2,0,0,0,2,2,1,357375
1959,9,2,11,64,0,0,0,64,64,1,246292
1960,7,5,11,37,24,13,0,0,37,1,186250
1961,10,4,14,64,0,12,52,0,64,1,286625
1962,16,13,20,64,0,0,64,0,64,1,646791
1963,6,3,6,64,6,0,24,34,64,1,148250
1964,17,18,28,8,7,0,0,1,4,0,684083
1965,5,2,9,50,50,0,0,0,50,1,107125
1966,7,4,6,20,0,0,0,20,20,1,176167
1967,6,2,12,64,9,0,7,48,64,1,158375
1968,10,4,15,64,11,0,0,53,64,1,268000
1969,10,6,18,64,33,11,7,13,64,1,294750
1970,13,9,21,27,20,0,0,7,27,1,435791
1971,8,4,15,15,15,0,0,0,15,1,198375
1972,12,9,19,64,1,0,60,3,64,1,356500
1973,6,4,14,11,0,0,0,11,10,0,141583
1974,4,3,6,44,4,0,0,40,44,1,81084
1975,8,6,18,32,23,0,8,1,32,1,205375
1976,4,1,7,64,0,2,62,0,64,1,81208
1977,7,2,10,64,45,0,8,11,64,1,172209
1978,7,0,11,64,0,0,0,64,64,1,172291
1979,10,2,15,45,0,0,43,2,44,0,275083
1980,7,4,8,63,0,0,63,0,63,1,172292
1981,3,1,5,64,0,59,5,0,64,1,67000
1982,7,6,14,64,0,0,64,0,64,1,172458
1983,5,1,8,64,0,64,0,0,64,1,100667
1984,7,5,18,34,0,15,15,4,33,0,174583
1985,7,2,13,54,0,32,22,0,54,1,171875
1986,5,2,6,53,3,0,50,0,53,1,103166
1987,9,2,12,64,15,13,0,36,64,1,232083
1988,6,0,13,58,28,11,14,5,58,1,141583
1989,4,0,6,64,28,22,14,0,64,1,81125
1990,8,3,13,54,0,0,54,0,54,1,198417
1991,7,0,13,64,0,1,63,0,64,1,172042
1992,11,3,21,22,0,0,22,0,22,1,319500
1993,8,4,10,2,2,0,0,0,2,1,205000
1994,7,1,6,24,0,15,9,0,24,1,186750
1995,4,1,3,64,0,0,64,0,64,1,81083
1996,8,3,12,64,0,0,64,0,64,1,198333
1997,7,3,10,61,11,0,25,25,61,1,172375
1998,7,0,15,18,0,18,0,0,18,1,172000
1999,11,4,9,64,0,64,0,0,64,1,319334
2000,6,3,7,64,0,0,64,0,64,1,141541
2001,11,6,19,52,24,0,28,0,52,1,319083
2002,15,15,23,43,0,11,0,32,43,1,527167
2003,7,3,14,64,61,3,0,0,64,1,172209
2004,5,5,6,50,0,0,50,0,50,1,100916
2005,7,1,12,64,50,0,0,14,64,1,172209
2006,8,4,14,28,0,0,28,0,28,1,205000
2007,7,6,8,0,0,0,0,0,0,0,172292
2008,11,5,14,64,18,0,0,46,64,1,318833
2009,14,11,15,64,38,0,26,0,64,1,455250
2010,11,5,20,37,19,18,0,0,37,1,318791
2011,6,3,7,64,64,0,0,0,64,1,141667
2012,5,1,5,64,0,0,64,0,64,1,100541
2013,9,3,10,40,28,0,0,12,36,0,229292
2014,8,2,5,64,42,0,22,0,64,1,203625
2015,5,2,6,10,0,0,0,10,7,0,100625
2016,8,2,14,64,64,0,0,0,64,1,198333
2017,5,0,13,64,0,16,31,17,64,1,108458
2018,8,3,21,64,38,0,0,26,64,1,227708
2019,6,1,13,64,0,0,64,0,64,1,151292
2020,2,0,3,64,0,10,54,0,64,1,66833
2021,8,9,19,64,11,19,0,34,64,1,207041
2022,6,2,10,45,21,0,22,2,45,1,147750
2023,13,4,20,64,14,0,39,11,64,1,419000
2024,4,0,12,35,3,0,0,32,35,1,81250
2025,8,2,13,44,15,0,0,29,44,1,198542
2026,11,9,23,64,0,0,60,4,64,1,334334
2027,5,0,8,32,16,0,16,0,32,1,100584
2028,6,2,9,26,0,26,0,0,26,1,145000
2029,9,4,13,37,0,31,6,0,37,1,229125
2030,10,7,16,56,1,0,13,42,55,0,281625
2031,9,1,11,53,0,0,49,4,53,1,229042
2032,6,0,8,49,9,0,0,40,49,1,141792
2033,7,3,7,18,0,0,0,18,18,1,172458
2034,2,1,1,0,0,0,0,0,0,0,63958
2035,6,0,13,61,61,0,0,0,61,1,141416
2036,7,5,10,64,0,0,1,63,64,1,172750
2037,12,8,15,64,0,0,31,33,64,1,359291
2038,8,1,12,61,0,49,12,0,61,1,202083
2039,16,19,36,33,0,0,0,33,33,1,574209
2040,14,14,30,64,0,7,15,42,64,1,447250
2041,10,3,15,0,0,0,0,0,0,0,268084
2042,9,3,23,25,0,0,16,9,25,1,237500
2043,9,4,16,48,9,0,28,11,48,1,229000
2044,6,1,12,64,0,64,0,0,64,1,141791
2045,12,10,20,41,0,0,41,0,41,1,356458
2046,9,4,15,20,9,11,0,0,20,1,232417
2047,2,0,3,64,0,0,0,64,64,1,67000
2048,5,1,10,64,0,0,64,0,64,1,103792
2049,9,4,15,47,0,0,47,0,47,1,229000
2050,9,3,12,64,62,0,0,2,64,1,228875
2051,4,0,4,64,0,64,0,0,64,1,81083
2052,9,5,5,64,50,0,7,7,64,1,229208
2053,7,3,12,59,0,0,0,59,59,1,172292
2054,7,3,11,64,0,0,46,18,64,1,172041
2055,6,0,9,0,0,0,0,0,0,0,141459
2056,9,4,16,64,0,31,33,0,64,1,228958
2057,5,0,8,40,15,25,0,0,40,1,100708
2058,8,2,10,64,45,9,0,10,64,1,210833
2059,11,10,29,13,0,1,12,0,12,0,331041
2060,8,4,11,64,0,0,0,64,64,1,198292
2061,5,1,2,26,0,26,0,0,26,1,100375
2062,8,3,13,45,0,0,0,45,45,1,198291
2063,8,4,15,60,0,0,23,37,60,1,211792
2064,11,5,22,45,15,0,0,30,45,1,319000
2065,7,1,13,64,0,0,0,64,64,1,172000
2066,13,14,14,64,55,0,5,4,64,1,404000
2067,10,2,13,64,0,0,22,42,64,1,267375
2068,6,1,9,59,1,8,0,50,59,1,141375
2069,7,3,13,64,0,23,24,17,64,1,177000
2070,9,3,12,36,0,36,0,0,36,1,235458
2071,11,2,18,38,0,0,29,9,38,1,327834
2072,11,4,15,63,0,0,37,26,63,1,328000
2073,6,1,9,64,8,31,25,0,64,1,145375
2074,5,2,13,64,0,0,0,64,64,1,103375
2075,6,2,5,47,39,1,7,0,47,1,145500
2076,8,4,18,59,2,0,0,57,59,1,211458
2077,5,2,11,64,0,0,64,0,64,1,103125
2078,13,9,15,44,0,0,0,44,44,1,422042
2079,12,9,21,62,0,0,62,0,62,1,366125
2080,8,4,12,64,0,0,64,0,64,1,203875
2081,14,3,28,58,6,47,1,4,58,1,473917
2082,10,5,14,42,35,0,0,7,35,0,275708
2083,4,1,4,64,0,0,64,0,64,1,83500
2084,8,3,9,52,12,22,18,0,52,1,203958
2085,9,3,21,35,7,0,28,0,32,0,234500
2086,6,2,10,64,24,0,0,40,64,1,141791
2087,7,3,9,64,0,30,3,31,64,1,172375
2088,6,1,9,51,0,0,45,6,51,1,149583
2089,5,0,12,44,7,0,37,0,44,1,101750
2090,8,5,17,62,18,32,12,0,62,1,203125
2091,5,1,8,64,0,64,0,0,64,1,100209
2092,10,2,17,64,60,0,4,0,64,1,267959
2093,3,0,5,64,0,0,64,0,64,1,67042
2094,4,1,7,64,56,8,0,0,64,1,81250
2095,6,1,9,64,0,5,59,0,64,1,141583
2096,6,6,14,14,0,0,0,14,14,1,141625
2097,8,4,16,64,0,14,36,14,64,1,198458
2098,4,0,8,64,0,64,0,0,64,1,81084
2099,5,0,6,60,28,0,4,28,60,1,100292
2100,9,1,10,64,32,28,4,0,64,1,229125
2101,5,3,4,0,0,0,0,0,0,0,100208
2102,10,7,23,32,27,0,5,0,32,1,267666
2103,6,3,9,64,20,28,0,16,64,1,141666
2104,7,1,15,64,42,0,0,22,64,1,172541
2105,7,4,10,13,0,9,0,4,13,1,172167
2106,4,0,8,64,2,0,0,62,64,1,81042
2107,7,3,11,64,0,0,0,64,64,1,172167
2108,7,3,11,64,0,0,2,62,64,1,172000
2109,9,3,16,64,0,0,64,0,64,1,229041
2110,10,4,9,57,0,0,3,54,57,1,275125
2111,7,0,11,35,3,0,0,32,32,0,171958
2112,10,8,15,27,27,0,0,0,27,1,273833
2113,6,2,9,51,10,0,41,0,51,1,141458
2114,3,0,5,64,64,0,0,0,64,1,67708
2115,6,0,9,40,0,0,0,40,40,1,141334
2116,5,0,6,52,4,0,48,0,52,1,100084
2117,9,4,17,64,39,25,0,0,64,1,229000
2118,6,1,10,64,0,0,64,0,64,1,141250
2119,4,0,5,64,0,51,0,13,64,1,81083
2120,9,5,9,62,16,0,46,0,62,1,229042
2121,5,2,8,64,11,0,20,33,64,1,103042
2122,7,2,16,64,0,0,25,39,64,1,172125
2123,10,3,16,64,21,0,29,14,64,1,267458
2124,8,1,7,55,0,21,34,0,55,1,198292
2125,6,3,6,64,46,18,0,0,64,1,141417
2126,7,3,6,64,64,0,0,0,64,1,172208
2127,4,1,11,64,0,21,0,43,64,1,81042
2128,10,4,10,64,0,0,47,17,64,1,267333
2129,6,3,3,60,44,16,0,0,60,1,141709
2130,5,1,7,64,0,0,63,1,64,1,100167
2131,8,1,16,64,56,0,8,0,64,1,198334
2132,5,0,7,58,55,0,3,0,58,1,100167
2133,7,0,10,3,0,0,0,3,3,1,171875
2134,7,4,12,64,8,43,3,10,64,1,172000
2135,5,2,13,64,9,0,55,0,64,1,100167
2136,9,3,12,31,19,0,12,0,29,0,229000
2137,11,9,16,63,0,9,2,52,63,1,318958
2138,10,5,21,64,7,0,51,6,64,1,267583
2139,1,0,1,64,0,0,0,64,64,1,60959
2140,9,3,16,64,51,0,13,0,64,1,228959
2141,7,0,13,64,0,0,64,0,64,1,172000
2142,8,3,14,64,0,0,11,53,64,1,198333
2143,5,3,10,64,0,0,10,54,64,1,100166
2144,12,11,15,64,0,11,7,46,64,1,356750
2145,9,8,16,25,23,0,2,0,25,1,229458
2146,10,5,12,61,0,56,0,5,61,1,284875
2147,4,1,5,35,0,0,0,35,35,1,85625
2148,10,2,14,64,0,0,57,7,64,1,271083
2149,6,2,12,0,0,0,0,0,0,0,141625
2150,12,15,17,64,0,0,64,0,64,1,356917
2151,7,3,8,26,0,0,26,0,26,1,172000
2152,8,2,7,64,0,46,18,0,64,1,212167
2153,4,1,6,0,0,0,0,0,0,0,86833
2154,3,1,4,0,0,0,0,0,0,0,73125
2155,8,6,8,60,24,0,0,36,60,1,210458
2156,4,2,7,64,38,0,26,0,64,1,81667
2157,6,3,14,0,0,0,0,0,0,0,141583
2158,10,2,20,40,0,12,0,28,40,1,267375
2159,8,2,7,56,0,0,0,56,56,1,198333
2160,7,3,14,64,0,0,0,64,64,1,172000
2161,8,3,14,24,4,0,2,18,24,1,198167
2162,8,4,16,64,35,0,0,29,64,1,198333
2163,8,4,12,64,0,11,2,51,64,1,198125
2164,8,6,13,53,1,6,0,46,53,1,198292
2165,4,1,5,48,0,0,48,0,48,1,80917
2166,8,1,13,0,0,0,0,0,0,0,198125
2167,6,6,14,33,23,0,10,0,33,1,141750
2168,1,0,1,64,64,0,0,0,64,1,61083
2169,9,6,17,48,0,48,0,0,48,1,229125
2170,5,0,7,61,52,0,9,0,61,1,100125
2171,8,4,17,40,2,0,0,38,40,1,198584
2172,10,6,14,47,0,47,0,0,47,1,267500
2173,7,2,8,2,1,1,0,0,1,0,172125
2174,10,5,16,25,0,22,3,0,22,0,267584
2175,6,1,13,16,0,16,0,0,16,1,141500
2176,10,3,18,22,0,0,19,3,19,0,267541
2177,6,1,12,64,0,64,0,0,64,1,142084
2178,7,3,12,51,0,0,1,50,51,1,172917
2179,11,11,12,64,0,0,39,25,64,1,320583
