step,mass,hard,muscle,sensor,digestive,attack,speed,age,energy,plant,meat
300000,17,3,0,0,14,0,0.000,1,2.14,0.28,0.00
300000,64,33,18,0,13,12,0.281,0,4.55,0.00,0.00
300000,51,40,0,0,11,0,0.000,0,3.56,0.00,0.00
300000,16,6,6,0,4,0,0.375,0,1.72,0.00,0.00
400000,55,43,0,0,12,0,0.000,2801,6.27,505.76,0.00
400000,55,40,0,0,15,0,0.000,2689,6.15,506.61,0.00
400000,58,42,1,0,15,1,0.017,2680,6.32,521.60,0.00
400000,57,42,0,0,15,0,0.000,2618,4.49,478.83,0.00
400000,57,42,0,0,15,0,0.000,2612,4.45,495.54,0.00
400000,57,41,0,0,16,0,0.000,2551,4.64,518.42,0.00
400000,56,42,0,0,14,0,0.000,2528,4.20,455.50,0.00
400000,55,40,0,0,15,0,0.000,2505,5.44,452.71,0.00
400000,55,40,0,0,15,0,0.000,2479,6.36,453.20,0.00
400000,60,42,0,0,18,0,0.000,2397,4.30,451.81,0.00
400000,60,42,0,0,18,0,0.000,2171,4.64,419.46,0.00
400000,57,41,0,0,16,0,0.000,2147,2.83,408.73,0.00
400000,57,40,0,0,17,0,0.000,2124,1.89,388.09,0.00
400000,55,40,0,0,15,0,0.000,2113,3.51,401.26,0.00
400000,55,40,0,0,15,0,0.000,2055,6.23,382.87,0.00
400000,55,42,0,0,13,0,0.000,1984,3.97,353.68,0.00
400000,57,41,0,0,16,0,0.000,1952,4.47,357.64,0.00
400000,56,42,0,0,14,0,0.000,1946,6.05,363.46,0.00
400000,55,42,0,0,13,0,0.000,1853,3.78,332.02,0.00
400000,55,42,0,0,13,0,0.000,1749,5.52,309.25,0.00
400000,58,43,0,0,15,0,0.000,1741,6.50,328.94,0.00
400000,57,41,0,0,16,0,0.000,1734,4.57,336.01,0.00
400000,57,41,0,0,16,0,0.000,1734,4.28,343.56,0.00
400000,55,40,0,0,15,0,0.000,1724,5.01,327.24,0.00
400000,58,43,0,0,15,0,0.000,1721,4.82,327.56,0.00
400000,55,40,0,0,15,0,0.000,1688,3.42,319.79,0.00
400000,60,42,0,0,18,0,0.000,1639,3.89,331.15,0.00
400000,60,42,0,0,18,0,0.000,1628,5.24,326.52,0.00
400000,58,43,0,0,15,0,0.000,1627,6.88,297.64,0.00
400000,57,40,0,0,17,0,0.000,1624,6.93,299.62,0.00
400000,58,44,0,0,14,0,0.000,1570,4.58,289.54,0.00
400000,55,40,0,0,15,0,0.000,1545,5.68,287.06,0.00
400000,60,42,0,0,18,0,0.000,1531,3.12,306.76,0.00
400000,60,42,0,0,18,0,0.000,1524,1.71,292.10,0.00
400000,56,43,0,0,13,0,0.000,1521,3.96,266.39,0.00
400000,54,42,0,0,12,0,0.000,1508,1.87,260.68,0.00
400000,58,40,0,0,18,0,0.000,1488,3.83,285.84,0.00
400000,64,25,22,0,17,20,0.344,1404,3.67,271.80,92.88
400000,58,41,1,0,16,1,0.017,1351,2.77,253.52,0.97
400000,55,40,0,0,15,0,0.000,1349,7.11,240.99,0.00
400000,60,42,0,0,18,0,0.000,1320,3.42,257.00,0.00
400000,56,42,0,0,14,0,0.000,1311,6.92,238.65,0.00
400000,53,40,1,0,12,1,0.019,1288,3.73,213.32,0.00
400000,56,42,0,0,14,0,0.000,1275,6.38,228.17,0.00
400000,55,40,0,0,15,0,0.000,1251,3.04,232.20,0.00
400000,56,42,0,0,14,0,0.000,1207,6.05,220.25,0.00
400000,55,42,0,0,13,0,0.000,1195,6.55,218.69,0.00
400000,55,40,0,0,15,0,0.000,1177,5.66,211.22,0.00
400000,58,42,0,0,16,0,0.000,1131,5.31,225.68,0.00
400000,55,42,0,0,13,0,0.000,1100,5.42,201.87,0.00
400000,56,42,0,0,14,0,0.000,1096,6.41,201.96,0.00
400000,56,42,0,0,14,0,0.000,1056,5.50,201.89,0.00
400000,55,40,0,0,15,0,0.000,1025,5.52,186.01,0.00
400000,56,42,0,0,14,0,0.000,992,2.19,172.58,0.00
400000,54,42,0,0,12,0,0.000,983,1.64,168.33,0.00
400000,55,40,0,0,15,0,0.000,971,3.30,171.10,0.00
400000,55,40,0,0,15,0,0.000,949,1.19,161.37,0.00
400000,55,42,0,0,13,0,0.000,948,5.72,169.72,0.00
400000,55,40,0,0,15,0,0.000,942,6.17,161.51,0.00
400000,57,40,0,0,17,0,0.000,936,5.55,169.04,0.00
400000,58,41,1,0,16,1,0.017,923,6.80,174.31,1.68
400000,60,42,0,0,18,0,0.000,910,6.85,186.75,0.00
400000,55,40,0,0,15,0,0.000,880,6.07,154.98,0.00
400000,55,40,0,0,15,0,0.000,864,2.82,152.95,0.00
400000,58,42,0,0,16,0,0.000,827,3.58,163.24,0.00
400000,55,40,0,0,15,0,0.000,819,5.13,151.58,0.00
400000,55,40,0,0,15,0,0.000,801,5.98,141.91,0.00
400000,55,40,0,0,15,0,0.000,794,5.02,143.60,0.00
400000,60,41,0,0,19,0,0.000,783,2.39,155.42,0.00
400000,57,41,0,0,16,0,0.000,776,3.47,144.00,0.00
400000,58,43,0,0,15,0,0.000,775,3.02,137.76,0.00
400000,60,42,0,0,18,0,0.000,763,2.54,139.88,0.00
400000,60,42,0,0,18,0,0.000,750,5.31,148.39,0.00
400000,55,40,0,0,15,0,0.000,748,6.09,144.67,0.00
400000,57,40,0,0,17,0,0.000,715,4.62,130.74,0.00
400000,60,42,0,0,18,0,0.000,711,2.90,134.94,0.00
400000,57,41,0,0,16,0,0.000,708,5.54,130.52,0.00
400000,57,41,0,0,16,0,0.000,705,5.55,133.88,0.00
400000,57,41,0,0,16,0,0.000,668,6.45,120.79,0.00
400000,55,40,0,0,15,0,0.000,667,4.45,118.08,0.00
400000,56,43,0,0,13,0,0.000,667,0.37,108.47,0.00
400000,58,41,1,0,16,1,0.017,664,1.71,133.67,0.00
400000,63,42,1,0,20,1,0.016,662,1.52,125.49,1.72
400000,57,42,0,0,15,0,0.000,647,6.42,120.83,0.00
400000,57,42,0,0,15,0,0.000,641,6.08,119.54,0.00
400000,58,41,1,0,16,1,0.017,617,6.86,118.81,0.00
400000,64,25,22,0,17,20,0.344,610,6.22,115.35,31.43
400000,55,40,0,0,15,0,0.000,597,6.97,105.47,0.00
400000,58,40,0,0,18,0,0.000,587,3.54,113.39,0.00
400000,57,41,0,0,16,0,0.000,583,6.23,109.82,0.00
400000,58,41,1,0,16,1,0.017,568,4.07,107.42,0.00
400000,58,41,1,0,16,1,0.017,546,2.25,93.33,4.40
400000,58,43,0,0,15,0,0.000,543,4.84,103.29,0.00
400000,55,40,0,0,15,0,0.000,538,4.79,93.55,0.00
400000,55,40,0,0,15,0,0.000,526,5.99,88.98,0.00
400000,56,40,0,0,16,0,0.000,520,5.78,89.03,0.00
400000,54,42,0,0,12,0,0.000,511,6.30,89.04,0.00
400000,64,25,22,0,17,20,0.344,502,2.26,93.04,19.05
400000,57,41,0,0,16,0,0.000,498,6.23,91.42,0.00
400000,60,42,0,0,18,0,0.000,487,3.43,87.04,0.00
400000,56,42,0,0,14,0,0.000,483,2.09,87.00,0.00
400000,55,40,0,0,15,0,0.000,483,3.93,91.26,0.00
400000,56,42,0,0,14,0,0.000,463,4.00,81.74,0.00
400000,54,42,0,0,12,0,0.000,456,3.86,74.01,0.00
400000,55,40,0,0,15,0,0.000,451,3.89,89.61,0.00
400000,60,42,0,0,18,0,0.000,447,0.60,81.04,0.00
400000,57,42,0,0,15,0,0.000,428,1.94,75.16,0.00
400000,57,41,0,0,16,0,0.000,426,2.86,75.70,0.00
400000,58,41,1,0,16,1,0.017,420,2.77,72.33,0.00
400000,56,42,0,0,14,0,0.000,405,4.34,72.37,0.00
400000,60,42,0,0,18,0,0.000,403,3.37,75.85,0.00
400000,55,40,0,0,15,0,0.000,400,3.85,69.84,0.00
400000,58,41,1,0,16,1,0.017,392,3.84,76.50,0.00
400000,56,42,0,0,14,0,0.000,389,6.52,68.05,0.00
400000,57,41,0,0,16,0,0.000,387,4.48,70.64,0.00
400000,58,43,0,0,15,0,0.000,382,0.47,66.83,0.00
400000,57,41,0,0,16,0,0.000,368,4.18,74.88,0.00
400000,55,40,0,0,15,0,0.000,346,5.08,58.38,0.00
400000,60,42,0,0,18,0,0.000,346,5.04,67.37,0.00
400000,58,40,0,0,18,0,0.000,330,7.46,64.94,0.00
400000,55,40,0,0,15,0,0.000,309,2.63,57.40,0.00
400000,55,40,0,0,15,0,0.000,299,4.38,53.69,0.00
400000,60,41,0,0,19,0,0.000,296,6.25,59.54,0.00
400000,58,41,1,0,16,1,0.017,293,4.31,51.77,0.00
400000,57,41,0,0,16,0,0.000,291,1.31,51.06,0.00
400000,64,25,22,0,17,20,0.344,285,5.18,52.19,9.66
400000,57,41,0,0,16,0,0.000,284,5.57,54.09,0.00
400000,58,41,1,0,16,1,0.017,283,2.15,49.98,1.67
400000,57,40,0,0,17,0,0.000,280,4.70,52.47,0.00
400000,57,41,0,0,16,0,0.000,280,4.85,48.84,0.00
400000,55,40,0,0,15,0,0.000,279,6.33,59.93,0.00
400000,60,42,0,0,18,0,0.000,276,7.17,56.82,0.00
400000,55,40,0,0,15,0,0.000,270,5.37,53.68,0.00
400000,57,42,0,0,15,0,0.000,252,7.49,50.48,0.00
400000,59,40,1,0,18,1,0.017,250,3.80,44.28,0.00
400000,57,42,0,0,15,0,0.000,249,3.24,45.83,0.00
400000,55,42,0,0,13,0,0.000,247,3.58,40.51,0.00
400000,58,41,1,0,16,1,0.017,242,1.30,39.67,0.00
400000,55,40,0,0,15,0,0.000,237,5.91,41.21,0.00
400000,57,40,0,0,17,0,0.000,237,3.95,44.53,0.00
400000,64,25,22,0,17,20,0.344,233,5.32,47.07,7.60
400000,58,42,0,0,16,0,0.000,232,4.83,45.21,0.00
400000,56,42,0,0,14,0,0.000,228,6.68,41.17,0.00
400000,58,41,1,0,16,1,0.017,227,1.07,36.78,0.00
400000,55,40,0,0,15,0,0.000,208,5.60,36.15,0.00
400000,57,41,0,0,16,0,0.000,206,7.19,42.39,0.00
400000,55,42,0,0,13,0,0.000,204,6.61,36.50,0.00
400000,58,42,1,0,15,1,0.017,203,2.64,34.42,0.00
400000,64,46,1,0,17,1,0.016,203,2.65,37.45,0.00
400000,64,46,1,0,17,1,0.016,189,3.86,38.81,1.76
400000,57,40,0,0,17,0,0.000,187,4.25,39.99,0.00
400000,55,40,0,0,15,0,0.000,187,4.03,31.09,0.00
400000,56,40,0,0,16,0,0.000,180,1.56,35.57,0.00
400000,57,42,0,0,15,0,0.000,178,1.16,27.77,0.00
400000,64,25,22,0,17,20,0.344,173,1.25,31.79,2.09
400000,64,25,22,0,17,20,0.344,171,2.84,29.85,8.21
400000,56,42,0,0,14,0,0.000,167,2.87,27.11,0.00
400000,56,42,0,0,14,0,0.000,167,6.18,30.38,0.00
400000,55,40,0,0,15,0,0.000,166,6.28,33.69,0.00
400000,52,41,0,0,11,0,0.000,161,6.52,27.57,0.00
400000,58,40,0,0,18,0,0.000,159,4.58,32.13,0.00
400000,57,40,0,0,17,0,0.000,159,5.61,28.90,0.00
400000,60,41,0,0,19,0,0.000,157,3.31,27.44,0.00
400000,55,40,0,0,15,0,0.000,151,5.96,27.10,0.00
400000,56,43,0,0,13,0,0.000,143,0.50,20.63,0.00
400000,56,42,0,0,14,0,0.000,138,6.83,26.20,0.00
400000,57,40,0,0,17,0,0.000,136,6.65,26.00,0.00
400000,58,42,1,0,15,1,0.017,134,5.14,24.63,0.00
400000,56,40,0,0,16,0,0.000,124,4.29,21.32,0.00
400000,57,40,0,0,17,0,0.000,121,3.09,23.73,0.00
400000,56,40,0,0,16,0,0.000,120,5.10,21.43,0.00
400000,56,42,0,0,14,0,0.000,119,3.87,20.01,0.00
400000,56,42,0,0,14,0,0.000,115,3.38,18.88,0.00
400000,59,41,0,0,18,0,0.000,113,0.80,16.81,0.00
400000,58,40,0,0,18,0,0.000,105,3.85,18.20,0.00
400000,57,41,0,0,16,0,0.000,104,4.22,18.12,0.00
400000,57,40,0,0,17,0,0.000,99,3.78,16.83,0.00
400000,58,41,1,0,16,1,0.017,98,2.17,17.18,2.05
400000,49,30,0,0,19,0,0.000,97,0.13,10.61,0.00
400000,64,25,22,0,17,20,0.344,96,2.29,14.54,2.88
400000,55,33,0,0,22,0,0.000,94,6.17,17.85,0.00
400000,64,25,22,0,17,20,0.344,93,3.29,18.77,0.00
400000,60,41,0,0,19,0,0.000,91,3.93,16.27,0.00
400000,55,40,0,0,15,0,0.000,91,5.41,16.65,0.00
400000,58,42,0,0,16,0,0.000,90,4.23,15.93,0.00
400000,46,29,0,0,17,0,0.000,88,2.22,13.12,0.00
400000,45,28,0,0,17,0,0.000,83,2.41,13.14,0.00
400000,55,40,0,0,15,0,0.000,82,2.19,11.93,0.00
400000,56,42,0,0,14,0,0.000,76,3.04,11.96,0.00
400000,55,40,0,0,15,0,0.000,73,6.17,14.45,0.00
400000,57,41,0,0,16,0,0.000,72,4.74,17.06,0.00
400000,55,42,0,0,13,0,0.000,72,3.57,11.67,0.00
400000,60,42,0,0,18,0,0.000,69,4.94,13.30,0.00
400000,56,43,0,0,13,0,0.000,69,1.03,9.24,0.00
400000,64,25,22,0,17,20,0.344,68,5.41,14.90,0.00
400000,55,44,0,0,11,0,0.000,67,3.67,10.94,0.00
400000,57,41,0,0,16,0,0.000,66,0.67,8.05,0.00
400000,58,41,0,0,17,0,0.000,62,5.06,11.99,0.00
400000,57,41,0,0,16,0,0.000,61,2.71,9.25,0.00
400000,54,41,0,0,13,0,0.000,58,3.54,8.90,0.00
400000,54,29,3,0,22,3,0.056,57,0.23,5.78,0.00
400000,58,43,0,0,15,0,0.000,53,1.50,6.80,0.00
400000,53,27,0,0,26,0,0.000,52,3.60,8.15,0.00
400000,56,49,0,0,7,0,0.000,50,0.54,5.13,0.00
400000,55,42,0,0,13,0,0.000,49,4.81,9.10,0.00
400000,60,42,0,0,18,0,0.000,45,2.44,6.49,0.00
400000,55,50,0,0,5,0,0.000,43,0.74,4.06,0.00
400000,64,29,3,0,32,3,0.047,39,0.08,3.83,0.00
400000,51,35,0,0,16,0,0.000,39,3.70,9.35,0.00
400000,57,42,0,0,15,0,0.000,35,3.90,6.00,0.00
400000,32,0,0,0,32,0,0.000,35,1.94,3.00,0.00
400000,64,25,22,0,17,20,0.344,34,3.61,5.90,0.00
400000,63,42,1,0,20,1,0.016,34,5.28,7.72,0.00
400000,59,40,1,0,18,1,0.017,34,3.01,2.02,1.38
400000,58,42,1,0,15,1,0.017,33,4.96,6.89,0.00
400000,20,20,0,0,0,0,0.000,32,2.53,0.00,0.00
400000,48,27,0,1,20,0,0.000,32,3.72,4.60,0.00
400000,55,42,0,0,13,0,0.000,32,6.43,7.95,0.00
400000,55,40,0,0,15,0,0.000,31,3.44,4.78,0.00
400000,55,40,0,0,15,0,0.000,30,4.16,5.33,0.00
400000,46,31,0,0,15,0,0.000,30,4.07,4.12,0.00
400000,57,46,0,0,11,0,0.000,30,1.99,3.18,0.00
400000,60,42,0,0,18,0,0.000,29,4.16,5.37,0.00
400000,64,24,0,0,40,0,0.000,28,1.10,2.07,0.00
400000,58,40,0,0,18,0,0.000,26,1.70,1.45,0.00
400000,57,38,0,0,19,0,0.000,23,2.99,2.99,0.00
400000,58,42,0,0,16,0,0.000,21,2.98,2.73,0.00
400000,42,27,0,0,15,0,0.000,20,3.45,2.20,0.00
400000,55,40,0,0,15,0,0.000,19,5.69,5.03,0.00
400000,49,47,0,0,2,0,0.000,18,2.15,0.56,0.00
400000,57,40,0,0,17,0,0.000,17,3.10,2.15,0.00
400000,55,40,0,0,15,0,0.000,11,2.84,0.86,0.00
400000,57,40,0,0,17,0,0.000,11,3.02,1.11,0.00
400000,57,41,0,0,16,0,0.000,11,3.36,1.39,0.00
400000,16,0,0,0,16,0,0.000,9,2.47,1.09,0.00
400000,53,40,0,0,13,0,0.000,8,4.44,1.85,0.00
400000,57,41,0,0,16,0,0.000,6,4.38,1.52,0.00
400000,54,39,0,0,15,0,0.000,6,3.73,1.04,0.00
400000,58,41,1,0,16,1,0.017,6,4.18,1.31,0.00
400000,64,41,0,0,23,0,0.000,5,4.86,1.87,0.00
400000,51,35,0,0,16,0,0.000,5,3.20,0.40,0.00
400000,60,42,0,0,18,0,0.000,4,3.46,0.16,0.00
400000,57,41,0,0,16,0,0.000,2,3.84,0.30,0.00
500000,32,8,0,7,17,0,0.000,2324,1.61,228.19,0.00
500000,35,14,0,0,21,0,0.000,2153,1.89,240.74,0.00
500000,34,14,3,0,17,2,0.088,2100,4.31,250.96,28.43
500000,26,15,0,0,11,0,0.000,2090,3.83,189.77,0.00
500000,34,14,3,0,17,2,0.088,1967,3.48,238.24,10.23
500000,26,15,0,0,11,0,0.000,1953,2.89,194.69,0.00
500000,26,15,0,0,11,0,0.000,1922,2.00,170.46,0.00
500000,34,14,3,0,17,2,0.088,1878,2.47,226.23,6.18
500000,34,14,3,0,17,2,0.088,1878,2.64,212.64,8.88
500000,34,14,3,0,17,2,0.088,1827,2.97,218.53,4.91
500000,34,14,3,0,17,2,0.088,1819,3.36,214.26,7.26
500000,36,22,0,0,14,0,0.000,1796,4.08,209.32,0.00
500000,26,15,0,0,11,0,0.000,1795,2.52,170.46,0.00
500000,34,14,3,0,17,2,0.088,1786,2.57,204.30,3.78
500000,26,15,0,0,11,0,0.000,1781,4.37,175.90,0.00
500000,33,16,0,3,14,0,0.000,1778,2.01,179.58,0.00
500000,34,14,3,0,17,2,0.088,1768,4.57,211.35,7.26
500000,26,15,0,0,11,0,0.000,1761,4.48,158.03,0.00
500000,34,14,3,0,17,2,0.088,1756,1.38,215.42,7.77
500000,26,15,0,0,11,0,0.000,1722,2.54,155.39,0.00
500000,34,14,3,0,17,2,0.088,1707,2.00,195.60,4.94
500000,34,14,3,0,17,2,0.088,1692,3.72,201.01,8.25
500000,34,14,3,0,17,2,0.088,1677,3.95,198.30,6.29
500000,34,14,3,0,17,2,0.088,1677,2.85,202.10,6.22
500000,29,12,0,1,16,0,0.000,1641,2.56,173.49,0.00
500000,26,15,0,0,11,0,0.000,1637,2.62,148.82,0.00
500000,34,14,3,0,17,2,0.088,1600,4.63,187.09,1.38
500000,34,14,3,0,17,2,0.088,1589,2.09,187.31,3.15
500000,34,14,3,0,17,2,0.088,1587,5.23,183.76,10.67
500000,33,16,0,3,14,0,0.000,1585,2.65,149.93,0.00
500000,34,14,3,0,17,2,0.088,1568,1.73,181.27,6.59
500000,34,14,3,0,17,2,0.088,1544,3.83,178.70,6.46
500000,26,15,0,0,11,0,0.000,1541,3.13,146.64,0.00
500000,34,14,3,0,17,2,0.088,1515,3.31,180.13,3.28
500000,34,14,3,0,17,2,0.088,1501,1.94,177.67,3.41
500000,34,14,3,0,17,2,0.088,1498,1.57,178.27,0.00
500000,26,15,0,0,11,0,0.000,1473,1.56,129.59,0.00
500000,26,15,0,0,11,0,0.000,1468,1.86,130.32,0.00
500000,36,13,0,0,23,0,0.000,1468,3.97,165.84,0.00
500000,22,14,0,0,8,0,0.000,1444,3.57,109.36,0.00
500000,34,14,3,0,17,2,0.088,1444,3.68,172.86,10.00
500000,26,15,0,0,11,0,0.000,1434,3.28,133.90,0.00
500000,34,14,3,0,17,2,0.088,1369,3.80,161.79,1.97
500000,34,14,3,0,17,2,0.088,1365,2.26,163.59,3.55
500000,34,14,3,0,17,2,0.088,1357,4.99,148.10,1.43
500000,26,15,0,0,11,0,0.000,1352,2.40,117.14,0.00
500000,34,14,3,0,17,2,0.088,1347,2.77,159.80,0.00
500000,34,14,3,0,17,2,0.088,1343,2.66,164.08,6.49
500000,34,14,3,0,17,2,0.088,1330,2.89,148.44,4.61
500000,26,15,0,0,11,0,0.000,1320,2.66,119.50,0.00
500000,34,14,3,0,17,2,0.088,1282,2.81,146.78,1.59
500000,34,14,3,0,17,2,0.088,1280,3.35,150.32,3.94
500000,34,14,3,0,17,2,0.088,1279,1.72,150.15,2.02
500000,34,14,3,0,17,2,0.088,1240,2.69,148.28,5.83
500000,34,14,3,0,17,2,0.088,1234,1.84,136.46,0.00
500000,34,14,3,0,17,2,0.088,1227,4.27,141.42,1.85
500000,34,18,0,0,16,0,0.000,1216,3.20,135.41,0.00
500000,26,15,0,0,11,0,0.000,1215,1.47,105.61,0.00
500000,34,14,3,0,17,2,0.088,1209,2.99,137.00,3.22
500000,26,15,0,0,11,0,0.000,1204,3.31,97.22,0.00
500000,34,14,3,0,17,2,0.088,1202,3.15,133.72,0.68
500000,26,15,0,0,11,0,0.000,1199,2.19,98.06,0.00
500000,34,14,3,0,17,2,0.088,1179,2.65,136.89,5.67
500000,34,14,3,0,17,2,0.088,1158,1.82,134.58,2.55
500000,50,35,7,0,8,7,0.140,1149,0.63,107.28,93.53
500000,26,15,0,0,11,0,0.000,1143,2.84,101.29,0.00
500000,26,15,0,0,11,0,0.000,1135,0.47,91.31,0.00
500000,34,14,3,0,17,2,0.088,1134,1.12,125.93,0.00
500000,34,14,3,0,17,2,0.088,1126,2.19,124.16,1.51
500000,34,14,3,0,17,2,0.088,1091,4.44,128.42,6.98
500000,34,14,3,0,17,2,0.088,1083,4.94,120.11,3.74
500000,29,11,0,0,18,0,0.000,1078,2.64,107.73,0.00
500000,34,14,3,0,17,2,0.088,1069,1.71,122.79,1.92
500000,34,14,3,0,17,2,0.088,1068,2.97,116.19,1.85
500000,26,15,0,0,11,0,0.000,1063,2.72,99.59,0.00
500000,26,15,0,0,11,0,0.000,1050,1.90,95.49,0.00
500000,30,11,0,0,19,0,0.000,1019,3.57,107.08,0.00
500000,26,15,0,0,11,0,0.000,1003,4.09,89.29,0.00
500000,31,17,0,0,14,0,0.000,991,1.46,96.59,0.00
500000,34,11,1,0,22,0,0.029,988,5.26,110.48,0.00
500000,34,14,3,0,17,2,0.088,984,1.34,115.15,0.00
500000,29,12,0,1,16,0,0.000,977,2.88,91.56,0.00
500000,34,18,1,0,15,1,0.029,974,1.48,106.72,0.00
500000,26,15,0,0,11,0,0.000,973,1.55,82.02,0.00
500000,34,14,3,0,17,2,0.088,967,1.50,109.90,1.44
500000,34,14,3,0,17,2,0.088,951,1.34,114.65,0.00
500000,26,15,0,0,11,0,0.000,951,0.65,77.11,0.00
500000,34,14,3,0,17,2,0.088,948,4.26,115.27,2.12
500000,34,14,3,0,17,2,0.088,945,4.11,108.79,0.00
500000,34,14,3,0,17,2,0.088,944,3.65,108.25,0.00
500000,34,14,3,0,17,2,0.088,930,1.63,100.27,1.68
500000,31,17,0,0,14,0,0.000,930,2.14,86.08,0.00
500000,34,14,3,0,17,2,0.088,911,4.40,103.63,1.74
500000,34,14,3,0,17,2,0.088,902,3.89,109.96,2.42
500000,34,14,3,0,17,2,0.088,898,3.53,104.34,1.46
500000,27,16,0,0,11,0,0.000,898,1.69,74.41,0.00
500000,26,15,0,0,11,0,0.000,895,4.16,87.91,0.00
500000,26,15,0,0,11,0,0.000,891,4.02,78.14,0.00
500000,31,17,0,0,14,0,0.000,891,1.34,78.95,0.00
500000,29,14,1,0,14,1,0.034,880,3.31,95.39,0.00
500000,26,15,0,0,11,0,0.000,876,2.30,72.97,0.00
500000,30,14,0,0,16,0,0.000,868,2.64,90.63,0.00
500000,34,14,3,0,17,2,0.088,866,1.56,91.84,0.00
500000,26,15,0,0,11,0,0.000,860,3.61,77.65,0.00
500000,30,11,0,0,19,0,0.000,858,4.53,85.98,0.00
500000,34,14,3,0,17,2,0.088,854,1.57,94.89,1.30
500000,26,15,0,0,11,0,0.000,851,2.43,75.75,0.00
500000,33,18,2,0,13,2,0.061,846,4.11,97.24,0.00
500000,34,14,3,0,17,2,0.088,840,0.64,93.40,2.75
500000,26,15,0,0,11,0,0.000,834,3.54,70.89,0.00
500000,29,12,0,1,16,0,0.000,827,1.19,86.90,0.00
500000,34,14,3,0,17,2,0.088,811,2.52,88.57,1.45
500000,34,14,3,0,17,2,0.088,803,4.16,93.45,1.08
500000,34,14,3,0,17,2,0.088,799,2.67,87.60,1.72
500000,28,12,0,0,16,0,0.000,796,3.46,89.91,0.00
500000,30,11,0,0,19,0,0.000,790,2.99,81.51,0.00
500000,34,14,3,0,17,2,0.088,784,2.96,87.39,0.96
500000,29,11,0,0,18,0,0.000,781,2.35,66.94,0.00
500000,29,12,0,1,16,0,0.000,773,4.61,68.75,0.00
500000,21,6,0,0,15,0,0.000,767,3.18,62.18,0.00
500000,26,15,0,0,11,0,0.000,765,1.65,61.33,0.00
500000,34,14,3,0,17,2,0.088,763,3.51,80.90,0.00
500000,30,14,0,0,16,0,0.000,762,3.60,76.94,0.00
500000,33,18,2,0,13,2,0.061,760,3.68,85.91,0.00
500000,27,4,0,0,23,0,0.000,756,2.46,80.98,0.00
500000,26,15,0,0,11,0,0.000,755,3.53,64.73,0.00
500000,26,15,0,0,11,0,0.000,751,1.54,60.12,0.00
500000,33,17,3,0,13,3,0.091,745,2.18,73.83,9.96
500000,30,14,0,0,16,0,0.000,744,3.34,80.03,0.00
500000,29,12,0,1,16,0,0.000,734,4.00,80.09,0.00
500000,21,4,0,0,17,0,0.000,733,3.65,70.57,0.00
500000,22,6,2,0,14,0,0.091,712,0.57,43.89,0.00
500000,33,17,3,0,13,3,0.091,702,2.62,76.89,5.78
500000,26,15,0,0,11,0,0.000,698,3.17,59.97,0.00
500000,34,14,3,0,17,2,0.088,688,3.27,76.39,1.68
500000,26,15,0,0,11,0,0.000,686,4.07,55.27,0.00
500000,29,12,0,1,16,0,0.000,683,3.40,72.35,0.00
500000,34,14,3,0,17,2,0.088,672,3.66,74.26,0.00
500000,24,16,0,0,8,0,0.000,668,2.18,52.50,0.00
500000,29,12,0,1,16,0,0.000,651,3.45,67.26,0.00
500000,30,14,0,0,16,0,0.000,640,2.84,67.39,0.00
500000,24,15,0,0,9,0,0.000,639,2.58,53.04,0.00
500000,29,12,0,1,16,0,0.000,637,4.47,57.20,0.00
500000,29,12,0,1,16,0,0.000,628,0.76,52.91,0.00
500000,19,9,0,0,10,0,0.000,615,2.61,39.31,0.00
500000,34,14,3,0,17,2,0.088,605,3.01,65.82,4.29
500000,26,15,0,0,11,0,0.000,602,2.84,49.68,0.00
500000,29,12,0,1,16,0,0.000,596,4.17,63.73,0.00
500000,26,6,0,3,17,0,0.000,596,2.15,51.94,0.00
500000,31,14,1,0,16,1,0.032,594,1.73,54.75,0.00
500000,33,18,2,0,13,2,0.061,592,3.54,63.20,0.00
500000,26,15,0,0,11,0,0.000,591,1.17,47.27,0.00
500000,33,18,2,0,13,2,0.061,578,0.17,55.63,0.00
500000,29,12,0,1,16,0,0.000,575,1.87,49.66,0.00
500000,31,7,2,1,21,0,0.065,572,2.76,59.83,0.00
500000,22,14,0,0,8,0,0.000,570,1.30,38.90,0.00
500000,26,15,0,0,11,0,0.000,567,1.46,45.69,0.00
500000,29,12,0,1,16,0,0.000,562,2.62,46.68,0.00
500000,35,13,1,0,21,1,0.029,559,3.33,62.82,0.00
500000,34,14,3,0,17,2,0.088,558,1.32,62.11,0.00
500000,21,6,0,0,15,0,0.000,555,2.97,53.58,0.00
500000,30,12,0,0,18,0,0.000,553,3.69,56.52,0.00
500000,26,15,0,0,11,0,0.000,544,3.13,47.91,0.00
500000,34,14,3,0,17,2,0.088,539,1.46,55.13,0.00
500000,34,14,3,0,17,2,0.088,539,3.32,65.44,0.00
500000,34,14,3,0,17,2,0.088,538,2.20,58.64,0.00
500000,34,18,1,0,15,1,0.029,525,3.93,60.78,0.00
500000,26,15,0,0,11,0,0.000,521,1.52,42.13,0.00
500000,34,14,3,0,17,2,0.088,521,2.85,53.31,3.79
500000,26,15,0,0,11,0,0.000,516,2.85,40.78,0.00
500000,29,11,0,0,18,0,0.000,512,1.59,42.91,0.00
500000,24,16,0,0,8,0,0.000,510,4.06,40.69,0.00
