step,mass,hard,muscle,sensor,digestive,attack,speed,age,energy,plant,meat
200000,50,36,0,0,14,0,0.000,1555,3.38,257.71,0.00
200000,50,36,0,0,14,0,0.000,1542,4.48,263.94,0.00
200000,50,36,0,0,14,0,0.000,1539,3.92,259.43,0.00
200000,50,36,0,0,14,0,0.000,1530,3.27,261.06,0.00
200000,51,37,0,0,14,0,0.000,1520,4.03,258.03,0.00
200000,50,36,0,0,14,0,0.000,1501,6.63,263.56,0.00
200000,49,36,0,0,13,0,0.000,1488,5.13,244.73,0.00
200000,50,36,0,0,14,0,0.000,1473,2.94,252.11,0.00
200000,50,36,0,0,14,0,0.000,1466,4.87,249.46,0.00
200000,50,36,0,0,14,0,0.000,1461,3.63,240.39,0.00
200000,51,37,0,0,14,0,0.000,1445,5.49,251.51,0.00
200000,50,36,0,0,14,0,0.000,1408,2.65,249.14,0.00
200000,50,36,0,0,14,0,0.000,1386,5.00,226.94,0.00
200000,50,36,0,0,14,0,0.000,1355,3.87,242.43,0.00
200000,50,36,0,0,14,0,0.000,1307,5.34,219.04,0.00
200000,50,36,0,0,14,0,0.000,1233,5.75,208.40,0.00
200000,50,36,0,0,14,0,0.000,1230,2.12,211.31,0.00
200000,50,36,0,0,14,0,0.000,1222,4.48,212.40,0.00
200000,49,36,0,0,13,0,0.000,1217,3.19,195.91,0.00
200000,50,36,0,0,14,0,0.000,1206,4.20,199.23,0.00
200000,50,36,0,0,14,0,0.000,1195,2.24,192.12,0.00
200000,50,36,0,0,14,0,0.000,1185,4.31,206.81,0.00
200000,50,36,0,0,14,0,0.000,1150,5.05,191.67,0.00
200000,50,36,0,0,14,0,0.000,1146,3.92,186.39,0.00
200000,50,36,0,0,14,0,0.000,1132,3.69,194.64,0.00
200000,50,36,0,0,14,0,0.000,1129,5.51,203.10,0.00
200000,50,36,0,0,14,0,0.000,1048,5.24,176.57,0.00
200000,58,41,0,0,17,0,0.000,1001,1.65,191.54,0.00
200000,50,36,0,0,14,0,0.000,1000,6.46,163.54,0.00
200000,50,36,0,0,14,0,0.000,994,4.89,168.06,0.00
200000,50,36,0,0,14,0,0.000,992,6.43,158.76,0.00
200000,50,36,0,0,14,0,0.000,989,3.52,183.66,0.00
200000,62,26,20,0,16,18,0.323,929,5.36,160.33,69.36
200000,50,36,0,0,14,0,0.000,921,5.05,160.87,0.00
200000,49,36,0,0,13,0,0.000,899,5.98,159.06,0.00
200000,50,36,0,0,14,0,0.000,897,2.11,150.74,0.00
200000,50,36,0,0,14,0,0.000,888,3.05,146.83,0.00
200000,50,36,0,0,14,0,0.000,885,6.00,138.78,0.00
200000,50,36,0,0,14,0,0.000,847,6.70,144.37,0.00
200000,50,36,0,0,14,0,0.000,842,2.67,139.60,0.00
200000,50,36,0,0,14,0,0.000,810,3.28,142.45,0.00
200000,50,36,0,0,14,0,0.000,792,5.07,130.95,0.00
200000,50,36,0,0,14,0,0.000,772,5.02,138.53,0.00
200000,49,36,0,0,13,0,0.000,770,6.33,116.06,0.00
200000,42,31,0,0,11,0,0.000,770,3.68,113.23,0.00
200000,50,36,0,0,14,0,0.000,740,2.96,113.97,0.00
200000,50,36,0,0,14,0,0.000,730,4.76,117.78,0.00
200000,50,36,0,0,14,0,0.000,686,0.76,103.67,0.00
200000,50,36,0,0,14,0,0.000,678,2.74,115.03,0.00
200000,49,36,0,0,13,0,0.000,671,5.32,121.33,0.00
200000,49,36,0,0,13,0,0.000,662,6.03,127.66,0.00
200000,50,36,0,0,14,0,0.000,658,6.43,108.73,0.00
200000,49,36,0,0,13,0,0.000,644,4.75,106.34,0.00
200000,50,36,0,0,14,0,0.000,614,2.42,94.48,0.00
200000,50,36,0,0,14,0,0.000,595,4.38,111.27,0.00
200000,50,36,0,0,14,0,0.000,588,3.55,102.36,0.00
200000,49,36,0,0,13,0,0.000,582,1.90,90.96,0.00
200000,50,36,0,0,14,0,0.000,579,4.14,91.00,0.00
200000,50,36,0,0,14,0,0.000,576,5.79,109.80,0.00
200000,50,36,0,0,14,0,0.000,547,4.45,93.53,0.00
200000,50,36,0,0,14,0,0.000,545,6.81,95.62,0.00
200000,50,36,0,0,14,0,0.000,532,4.48,84.27,0.00
200000,50,36,0,0,14,0,0.000,531,4.60,91.36,0.00
200000,54,37,0,0,17,0,0.000,520,5.04,100.78,0.00
200000,50,36,0,0,14,0,0.000,502,3.76,89.59,0.00
200000,50,36,0,0,14,0,0.000,502,4.83,76.63,0.00
200000,58,41,0,0,17,0,0.000,494,2.87,88.85,0.00
200000,49,36,0,0,13,0,0.000,494,2.21,78.29,0.00
200000,50,36,0,0,14,0,0.000,490,4.45,85.01,0.00
200000,50,36,0,0,14,0,0.000,488,5.63,85.86,0.00
200000,50,36,0,0,14,0,0.000,479,4.80,83.74,0.00
200000,50,36,0,0,14,0,0.000,460,6.92,86.48,0.00
200000,50,36,0,0,14,0,0.000,457,4.68,69.68,0.00
200000,49,36,0,0,13,0,0.000,452,4.24,74.14,0.00
200000,51,40,0,0,11,0,0.000,449,1.59,66.73,0.00
200000,62,26,20,0,16,18,0.323,448,1.11,71.22,45.74
200000,50,36,0,0,14,0,0.000,447,5.34,82.99,0.00
200000,50,36,0,0,14,0,0.000,446,0.10,63.45,0.00
200000,50,36,0,0,14,0,0.000,442,4.74,74.63,0.00
200000,50,36,0,0,14,0,0.000,433,5.11,70.06,0.00
200000,50,36,0,0,14,0,0.000,420,4.59,74.67,0.00
200000,50,36,0,0,14,0,0.000,417,5.36,71.45,0.00
200000,62,26,20,0,16,18,0.323,413,4.63,68.56,35.68
200000,49,36,0,0,13,0,0.000,411,3.25,67.14,0.00
200000,62,26,20,0,16,18,0.323,410,2.08,73.82,38.14
200000,50,36,0,0,14,0,0.000,409,2.48,70.97,0.00
200000,51,37,0,0,14,0,0.000,405,3.95,69.52,0.00
200000,50,36,0,0,14,0,0.000,388,5.10,66.81,0.00
200000,50,36,0,0,14,0,0.000,386,4.59,65.96,0.00
200000,50,36,0,0,14,0,0.000,382,6.97,64.25,0.00
200000,50,36,0,0,14,0,0.000,381,3.66,57.31,0.00
200000,50,36,0,0,14,0,0.000,380,4.36,57.82,0.00
200000,49,35,0,0,14,0,0.000,374,3.77,62.17,0.00
200000,49,36,0,0,13,0,0.000,372,5.06,63.18,0.00
200000,42,27,0,0,15,0,0.000,372,4.56,60.84,0.00
200000,50,36,0,0,14,0,0.000,362,0.66,51.45,0.00
200000,50,36,0,0,14,0,0.000,358,5.68,66.44,0.00
200000,49,36,0,0,13,0,0.000,345,1.62,48.87,0.00
200000,50,36,0,0,14,0,0.000,340,6.18,53.64,0.00
200000,50,36,0,0,14,0,0.000,335,4.95,55.17,0.00
200000,50,36,0,0,14,0,0.000,332,4.25,54.11,0.00
200000,51,37,0,0,14,0,0.000,312,4.24,55.49,0.00
200000,39,15,0,0,24,0,0.000,311,4.00,46.41,0.00
200000,50,36,0,0,14,0,0.000,302,5.30,50.57,0.00
200000,50,36,0,0,14,0,0.000,294,3.73,47.83,0.00
200000,50,36,0,0,14,0,0.000,284,5.28,44.36,0.00
200000,49,36,0,0,13,0,0.000,284,4.57,53.29,0.00
200000,50,36,0,0,14,0,0.000,280,3.51,45.50,0.00
200000,39,21,0,0,18,0,0.000,280,4.63,46.22,0.00
200000,50,36,0,0,14,0,0.000,274,3.56,48.21,0.00
200000,50,36,0,0,14,0,0.000,273,1.45,42.45,0.00
200000,64,45,0,0,19,0,0.000,272,0.21,48.88,0.00
200000,49,36,0,0,13,0,0.000,269,5.25,48.29,0.00
200000,50,36,0,0,14,0,0.000,265,5.76,41.96,0.00
200000,58,39,0,0,19,0,0.000,256,2.61,51.05,0.00
200000,50,36,0,0,14,0,0.000,253,4.41,38.83,0.00
200000,50,36,0,0,14,0,0.000,253,3.69,48.71,0.00
200000,50,36,0,0,14,0,0.000,251,5.72,39.84,0.00
200000,50,36,0,0,14,0,0.000,250,0.74,38.24,0.00
200000,50,36,0,0,14,0,0.000,245,1.36,41.58,0.00
200000,50,36,0,0,14,0,0.000,244,3.45,47.14,0.00
200000,50,36,0,0,14,0,0.000,230,4.76,39.27,0.00
200000,50,36,0,0,14,0,0.000,230,0.80,38.88,0.00
200000,43,31,0,0,12,0,0.000,225,4.51,33.22,0.00
200000,42,23,0,0,19,0,0.000,224,3.69,41.45,0.00
200000,58,41,0,0,17,0,0.000,222,4.25,38.97,0.00
200000,50,36,0,0,14,0,0.000,221,1.03,30.67,0.00
200000,38,28,0,0,10,0,0.000,220,3.26,24.79,0.00
200000,55,42,0,0,13,0,0.000,220,1.84,38.39,0.00
200000,42,29,0,0,13,0,0.000,214,4.10,27.51,0.00
200000,62,26,20,0,16,18,0.323,214,1.58,33.99,19.67
200000,50,36,0,0,14,0,0.000,212,2.80,34.60,0.00
200000,50,36,0,0,14,0,0.000,210,1.73,33.21,0.00
200000,50,36,0,0,14,0,0.000,207,6.69,37.77,0.00
200000,50,36,0,0,14,0,0.000,199,4.76,34.59,0.00
200000,50,36,0,0,14,0,0.000,196,6.72,32.61,0.00
200000,39,21,0,0,18,0,0.000,191,3.84,32.24,0.00
200000,50,36,0,0,14,0,0.000,184,2.76,26.84,0.00
200000,50,36,0,0,14,0,0.000,178,0.10,23.25,0.00
200000,42,27,0,0,15,0,0.000,174,0.53,22.51,0.00
200000,55,40,0,0,15,0,0.000,174,0.21,25.39,0.00
200000,50,36,0,0,14,0,0.000,171,3.41,29.08,0.00
200000,50,36,0,0,14,0,0.000,170,4.18,29.66,0.00
200000,51,37,0,0,14,0,0.000,160,6.32,27.22,0.00
200000,49,36,0,0,13,0,0.000,154,3.53,26.15,0.00
200000,49,36,0,0,13,0,0.000,153,4.73,30.72,0.00
200000,39,21,0,0,18,0,0.000,146,2.96,25.92,0.00
200000,49,36,0,0,13,0,0.000,145,3.24,24.55,0.00
200000,62,26,20,0,16,18,0.323,144,3.99,18.65,14.02
200000,54,37,0,0,17,0,0.000,140,5.10,24.07,0.00
200000,49,36,0,0,13,0,0.000,140,0.58,17.69,0.00
200000,34,16,0,0,18,0,0.000,137,1.68,17.89,0.00
200000,50,36,0,0,14,0,0.000,136,3.94,24.34,0.00
200000,64,37,0,0,27,0,0.000,131,3.81,24.74,0.00
200000,48,34,0,0,14,0,0.000,124,5.40,19.74,0.00
200000,58,38,0,0,20,0,0.000,123,0.13,17.99,0.00
200000,50,36,0,0,14,0,0.000,122,4.26,19.02,0.00
200000,62,28,18,0,16,18,0.290,118,1.27,21.99,7.50
200000,50,35,0,0,15,0,0.000,113,4.01,21.03,0.00
200000,50,36,0,0,14,0,0.000,112,3.58,16.82,0.00
200000,43,31,0,0,12,0,0.000,112,5.22,16.47,0.00
200000,50,36,0,0,14,0,0.000,107,2.58,15.10,0.00
200000,50,36,0,0,14,0,0.000,106,1.25,13.64,0.00
200000,50,36,0,0,14,0,0.000,106,5.36,17.71,0.00
200000,50,36,0,0,14,0,0.000,106,4.86,20.77,0.00
200000,50,36,0,0,14,0,0.000,105,3.60,15.85,0.00
200000,50,36,0,0,14,0,0.000,105,1.23,13.45,0.00
200000,58,39,0,0,19,0,0.000,105,5.71,20.08,0.00
200000,62,26,20,0,16,18,0.323,103,0.72,15.41,2.04
200000,49,36,0,0,13,0,0.000,103,3.21,18.37,0.00
200000,50,36,0,0,14,0,0.000,103,5.22,17.14,0.00
200000,50,36,0,0,14,0,0.000,101,5.84,17.49,0.00
200000,50,35,0,0,15,0,0.000,97,0.26,11.28,0.00
200000,50,36,0,0,14,0,0.000,95,2.55,13.29,0.00
200000,50,36,0,0,14,0,0.000,89,1.37,11.17,0.00
200000,52,37,0,0,15,0,0.000,89,3.28,13.68,0.00
200000,39,21,0,0,18,0,0.000,89,2.58,10.03,0.00
200000,50,36,0,0,14,0,0.000,87,4.50,17.51,0.00
200000,34,16,0,0,18,0,0.000,86,4.40,13.21,0.00
200000,42,27,0,0,15,0,0.000,85,4.40,11.93,0.00
200000,50,36,0,0,14,0,0.000,83,3.12,12.06,0.00
200000,49,36,0,0,13,0,0.000,83,4.87,17.07,0.00
200000,58,38,0,0,20,0,0.000,82,0.07,10.82,0.00
200000,49,36,0,0,13,0,0.000,80,4.14,12.44,0.00
200000,55,38,0,0,17,0,0.000,78,2.37,11.68,0.00
200000,39,21,0,0,18,0,0.000,77,5.49,17.44,0.00
200000,50,36,0,0,14,0,0.000,76,2.67,10.56,0.00
200000,50,36,0,0,14,0,0.000,75,4.47,12.20,0.00
200000,50,39,0,0,11,0,0.000,74,0.97,8.55,0.00
200000,50,36,0,0,14,0,0.000,72,0.54,7.82,0.00
200000,50,36,0,0,14,0,0.000,72,1.52,8.80,0.00
200000,50,35,0,0,15,0,0.000,71,1.97,9.09,0.00
200000,50,36,0,0,14,0,0.000,70,2.90,13.44,0.00
200000,50,36,0,0,14,0,0.000,68,3.33,9.97,0.00
200000,50,36,0,0,14,0,0.000,68,1.99,8.64,0.00
200000,50,36,0,0,14,0,0.000,65,0.60,6.82,0.00
200000,62,36,4,0,22,4,0.065,63,3.39,11.70,0.00
200000,50,36,0,0,14,0,0.000,59,3.52,8.87,0.00
200000,42,23,0,0,19,0,0.000,58,2.90,7.07,0.00
200000,50,36,0,0,14,0,0.000,56,3.70,8.60,0.00
200000,47,36,0,0,11,0,0.000,56,5.41,9.79,0.00
200000,34,16,0,0,18,0,0.000,54,4.89,7.61,0.00
200000,44,23,0,0,21,0,0.000,54,1.83,5.99,0.00
200000,50,36,0,0,14,0,0.000,53,4.59,9.02,0.00
200000,50,36,0,0,14,0,0.000,52,1.63,5.91,0.00
200000,49,37,0,0,12,0,0.000,52,4.67,8.77,0.00
200000,50,36,0,0,14,0,0.000,50,4.22,8.20,0.00
200000,50,36,0,0,14,0,0.000,49,3.47,7.32,0.00
200000,39,21,0,0,18,0,0.000,49,3.17,8.85,0.00
200000,48,29,0,0,19,0,0.000,46,3.34,6.49,0.00
200000,50,36,0,0,14,0,0.000,45,1.20,4.43,0.00
200000,50,36,0,0,14,0,0.000,43,5.55,8.46,0.00
200000,48,37,0,0,11,0,0.000,42,1.21,3.72,0.00
200000,62,28,18,0,16,18,0.290,42,4.11,6.17,2.35
200000,48,38,0,0,10,0,0.000,40,1.81,4.06,0.00
200000,39,21,0,0,18,0,0.000,40,2.40,4.09,0.00
200000,50,36,0,0,14,0,0.000,39,3.07,5.36,0.00
200000,50,36,0,0,14,0,0.000,39,2.45,4.80,0.00
200000,55,41,0,0,14,0,0.000,35,3.80,6.07,0.00
200000,49,26,0,0,23,0,0.000,35,3.92,5.54,0.00
200000,54,30,0,0,24,0,0.000,32,1.18,2.84,0.00
200000,64,42,0,0,22,0,0.000,31,0.96,3.41,0.00
200000,50,36,0,0,14,0,0.000,30,3.76,4.76,0.00
200000,51,37,0,0,14,0,0.000,29,4.58,5.43,0.00
200000,53,42,0,0,11,0,0.000,29,1.16,2.30,0.00
200000,34,16,0,0,18,0,0.000,29,3.71,3.96,0.00
200000,49,36,0,0,13,0,0.000,27,2.24,2.75,0.00
200000,39,21,0,0,18,0,0.000,26,5.24,5.27,0.00
200000,50,36,0,0,14,0,0.000,25,1.38,1.61,0.00
200000,49,36,0,0,13,0,0.000,24,5.12,5.16,0.00
200000,50,36,0,0,14,0,0.000,22,0.82,0.62,0.00
200000,50,36,0,0,14,0,0.000,21,1.24,0.87,0.00
200000,50,36,0,0,14,0,0.000,21,2.23,1.84,0.00
200000,50,36,0,0,14,0,0.000,20,1.16,0.61,0.00
200000,51,33,0,0,18,0,0.000,19,4.37,3.73,0.00
200000,50,36,0,0,14,0,0.000,17,3.87,2.89,0.00
200000,50,36,0,0,14,0,0.000,17,1.37,0.37,0.00
200000,50,36,0,0,14,0,0.000,17,1.87,0.90,0.00
200000,50,36,0,0,14,0,0.000,16,1.90,0.75,0.00
200000,50,36,0,0,14,0,0.000,16,1.95,0.79,0.00
200000,53,36,0,0,17,0,0.000,15,4.28,3.06,0.00
200000,45,28,0,0,17,0,0.000,13,2.55,1.15,0.00
200000,49,35,0,0,14,0,0.000,13,3.67,2.09,0.00
200000,49,36,0,0,13,0,0.000,13,4.72,3.15,0.00
200000,42,27,0,0,15,0,0.000,12,2.01,0.00,0.00
200000,39,24,0,0,15,0,0.000,12,3.44,1.31,0.00
200000,51,32,0,0,19,0,0.000,11,3.09,1.24,0.00
200000,50,36,0,0,14,0,0.000,9,4.62,2.44,0.00
200000,51,37,0,0,14,0,0.000,9,2.64,0.46,0.00
200000,49,36,0,0,13,0,0.000,8,3.95,1.67,0.00
200000,39,15,0,0,24,0,0.000,6,2.43,0.18,0.00
200000,39,21,0,0,18,0,0.000,4,3.25,0.76,0.00
200000,48,34,0,0,14,0,0.000,3,3.73,0.66,0.00
200000,51,33,0,0,18,0,0.000,2,3.21,0.01,0.00
200000,50,36,0,0,14,0,0.000,2,3.21,0.00,0.00
200000,52,23,6,0,23,6,0.115,1,3.40,0.02,0.00
200000,36,17,0,0,19,0,0.000,1,2.98,0.11,0.00
300000,57,39,0,0,18,0,0.000,2381,5.68,432.24,0.00
300000,57,39,0,0,18,0,0.000,2063,3.99,403.41,0.00
300000,58,40,0,0,18,0,0.000,1896,2.48,356.02,0.00
300000,56,38,0,0,18,0,0.000,1796,1.80,330.32,0.00
300000,57,39,0,0,18,0,0.000,1483,3.21,272.27,0.00
300000,53,39,0,0,14,0,0.000,1462,4.68,248.05,0.00
300000,57,39,0,0,18,0,0.000,1431,1.65,265.89,0.00
300000,58,40,0,0,18,0,0.000,1428,1.16,257.55,0.00
300000,57,39,0,0,18,0,0.000,1402,0.76,264.01,0.00
300000,58,41,0,0,17,0,0.000,1393,1.38,259.43,0.00
300000,55,38,0,0,17,0,0.000,1302,4.99,234.97,0.00
300000,53,39,0,0,14,0,0.000,1251,2.21,204.82,0.00
300000,55,38,0,0,17,0,0.000,1240,3.10,207.75,0.00
300000,58,40,0,0,18,0,0.000,1111,1.65,206.81,0.00
300000,52,32,0,0,20,0,0.000,1099,3.61,193.28,0.00
300000,54,38,0,0,16,0,0.000,1091,2.24,193.71,0.00
300000,55,38,0,0,17,0,0.000,1047,2.48,182.81,0.00
300000,55,38,0,0,17,0,0.000,1046,4.51,192.15,0.00
300000,55,38,0,0,17,0,0.000,1027,3.12,183.95,0.00
300000,57,39,0,0,18,0,0.000,973,1.41,167.76,0.00
300000,38,25,0,0,13,0,0.000,942,5.01,140.78,0.00
300000,55,38,0,0,17,0,0.000,939,1.48,163.97,0.00
300000,55,38,0,0,17,0,0.000,903,0.20,156.67,0.00
300000,56,38,0,0,18,0,0.000,849,1.57,140.35,0.00
300000,49,35,0,0,14,0,0.000,825,1.65,126.42,0.00
300000,50,28,3,0,19,3,0.060,806,3.65,128.07,10.14
300000,55,37,0,0,18,0,0.000,805,2.95,139.54,0.00
300000,49,29,0,6,14,0,0.000,797,3.22,130.71,0.00
300000,38,25,0,0,13,0,0.000,797,0.91,103.42,0.00
300000,50,28,3,0,19,3,0.060,759,5.73,122.96,9.32
300000,53,36,0,0,17,0,0.000,724,2.89,117.95,0.00
300000,34,10,0,0,24,0,0.000,720,1.87,95.98,0.00
300000,57,39,0,0,18,0,0.000,713,4.10,129.92,0.00
300000,49,30,0,0,19,0,0.000,700,0.90,106.92,0.00
300000,55,38,0,0,17,0,0.000,692,1.51,111.88,0.00
300000,55,38,0,0,17,0,0.000,685,2.88,119.70,0.00
300000,55,38,0,0,17,0,0.000,647,0.04,114.33,0.00
300000,56,38,0,0,18,0,0.000,625,2.23,111.09,0.00
300000,55,37,0,0,18,0,0.000,618,3.81,105.79,0.00
300000,57,39,0,0,18,0,0.000,598,0.45,102.66,0.00
300000,43,25,0,0,18,0,0.000,594,3.80,95.90,0.00
300000,55,38,0,0,17,0,0.000,543,5.42,98.83,0.00
300000,52,38,0,0,14,0,0.000,540,0.77,81.41,0.00
300000,38,25,0,0,13,0,0.000,530,5.26,80.38,0.00
300000,55,38,0,0,17,0,0.000,521,0.96,90.74,0.00
300000,36,12,0,0,24,0,0.000,506,3.40,66.57,0.00
300000,55,33,0,0,22,0,0.000,501,1.80,91.98,0.00
300000,44,22,0,0,22,0,0.000,499,5.65,74.54,0.00
300000,38,25,0,0,13,0,0.000,491,3.54,65.35,0.00
300000,40,14,0,3,23,0,0.000,491,0.75,83.95,0.00
300000,55,38,0,0,17,0,0.000,489,5.77,86.41,0.00
300000,34,10,0,0,24,0,0.000,467,3.99,57.11,0.00
300000,37,22,0,0,15,0,0.000,464,1.46,61.48,0.00
300000,31,23,0,0,8,0,0.000,458,3.10,47.88,0.00
300000,38,25,0,0,13,0,0.000,454,2.64,57.30,0.00
300000,46,30,0,0,16,0,0.000,453,4.18,73.40,0.00
300000,49,28,0,0,21,0,0.000,449,0.15,73.20,0.00
300000,38,25,0,0,13,0,0.000,449,4.87,64.83,0.00
300000,53,36,0,0,17,0,0.000,440,4.22,81.52,0.00
300000,57,37,0,0,20,0,0.000,438,1.49,72.45,0.00
300000,38,25,0,0,13,0,0.000,404,2.89,48.95,0.00
300000,38,16,0,0,22,0,0.000,404,2.90,55.01,0.00
300000,50,28,0,0,22,0,0.000,396,0.04,63.02,0.00
300000,51,31,0,0,20,0,0.000,383,4.03,74.02,0.00
300000,39,3,14,0,22,0,0.359,379,2.89,58.68,0.00
300000,40,21,0,0,19,0,0.000,371,3.10,51.23,0.00
300000,39,3,14,0,22,0,0.359,356,1.04,59.67,0.00
300000,37,22,0,0,15,0,0.000,355,3.48,45.78,0.00
300000,36,18,0,0,18,0,0.000,351,3.33,61.21,0.00
300000,40,14,0,3,23,0,0.000,346,3.64,51.32,0.00
300000,37,22,0,0,15,0,0.000,336,1.37,41.52,0.00
300000,55,37,0,0,18,0,0.000,333,6.23,57.34,0.00
300000,36,18,0,0,18,0,0.000,332,2.06,40.79,0.00
300000,38,16,0,0,22,0,0.000,331,1.22,47.92,0.00
300000,40,14,0,3,23,0,0.000,328,3.14,48.53,0.00
300000,39,3,14,0,22,0,0.359,327,2.49,47.58,0.00
300000,58,40,0,0,18,0,0.000,325,1.99,54.56,0.00
300000,36,18,0,0,18,0,0.000,319,4.43,50.23,0.00
300000,36,12,0,0,24,0,0.000,314,3.94,37.87,0.00
300000,58,40,0,0,18,0,0.000,312,0.14,50.44,0.00
300000,55,38,0,0,17,0,0.000,310,2.81,53.98,0.00
300000,40,14,0,3,23,0,0.000,309,4.47,47.67,0.00
300000,43,25,0,0,18,0,0.000,307,3.58,49.47,0.00
300000,44,14,0,0,30,0,0.000,299,3.97,56.76,0.00
300000,44,22,0,0,22,0,0.000,293,2.03,43.81,0.00
300000,56,36,0,0,20,0,0.000,291,2.73,52.69,0.00
300000,36,12,0,0,24,0,0.000,282,1.22,31.60,0.00
300000,45,25,3,0,17,3,0.067,280,4.53,43.99,15.31
300000,25,9,0,0,16,0,0.000,280,1.33,26.69,0.00
300000,32,14,0,0,18,0,0.000,273,1.99,32.86,0.00
300000,40,14,0,3,23,0,0.000,272,2.90,38.54,0.00
300000,49,29,0,6,14,0,0.000,270,2.52,42.18,0.00
300000,36,18,0,0,18,0,0.000,269,2.68,34.50,0.00
300000,38,25,0,0,13,0,0.000,266,1.31,28.68,0.00
300000,51,36,0,0,15,0,0.000,266,3.79,40.86,0.00
300000,49,33,0,0,16,0,0.000,262,1.35,36.39,0.00
300000,48,32,0,0,16,0,0.000,260,2.43,43.29,0.00
300000,18,4,0,0,14,0,0.000,256,3.12,24.75,0.00
300000,24,9,0,0,15,0,0.000,255,3.35,41.83,0.00
300000,40,14,0,3,23,0,0.000,255,1.57,32.14,0.00
300000,39,10,0,8,21,0,0.000,254,0.42,30.06,0.00
300000,33,12,0,0,21,0,0.000,249,2.86,35.17,0.00
300000,40,28,0,0,12,0,0.000,248,0.62,30.07,0.00
300000,33,15,0,0,18,0,0.000,248,0.94,41.48,0.00
300000,47,21,0,10,16,0,0.000,245,1.52,32.69,0.00
300000,28,12,0,0,16,0,0.000,245,1.74,32.12,0.00
300000,50,28,0,0,22,0,0.000,245,3.39,40.18,0.00
300000,39,3,14,0,22,0,0.359,241,2.73,37.20,0.00
300000,38,25,0,0,13,0,0.000,235,0.85,24.67,0.00
300000,33,12,0,0,21,0,0.000,235,2.71,28.72,0.00
300000,58,40,0,0,18,0,0.000,233,2.00,38.57,0.00
300000,27,19,0,2,6,0,0.000,232,3.05,21.18,0.00
300000,28,12,0,0,16,0,0.000,227,3.22,19.84,0.00
300000,37,23,0,0,14,0,0.000,225,4.47,29.45,0.00
300000,28,12,0,0,16,0,0.000,225,4.52,28.35,0.00
300000,28,17,0,0,11,0,0.000,216,2.07,20.24,0.00
300000,29,2,0,0,27,0,0.000,216,2.02,22.79,0.00
300000,40,14,0,3,23,0,0.000,213,2.05,30.63,0.00
300000,8,3,0,0,5,0,0.000,213,2.49,14.20,0.00
300000,34,8,0,11,15,0,0.000,208,3.40,24.45,0.00
300000,39,3,14,0,22,0,0.359,206,2.56,26.52,0.00
300000,37,21,0,0,16,0,0.000,206,1.51,24.16,0.00
300000,40,28,0,0,12,0,0.000,205,0.07,21.66,0.00
300000,27,13,0,0,14,0,0.000,204,3.63,22.96,0.00
300000,21,6,0,0,15,0,0.000,203,1.92,22.82,0.00
300000,22,14,0,0,8,0,0.000,201,2.15,21.07,0.00
300000,34,10,0,0,24,0,0.000,199,2.12,22.45,0.00
300000,14,2,0,0,12,0,0.000,192,2.74,22.90,0.00
300000,29,9,0,0,20,0,0.000,191,0.48,14.82,0.00
300000,38,24,0,0,14,0,0.000,188,1.95,20.48,0.00
300000,44,28,0,0,16,0,0.000,188,5.57,27.18,0.00
300000,40,14,0,3,23,0,0.000,188,5.93,31.52,0.00
300000,46,27,0,0,19,0,0.000,187,4.35,26.62,0.00
300000,36,13,0,0,23,0,0.000,187,4.81,25.02,0.00
300000,39,3,14,0,22,0,0.359,185,1.44,22.47,0.00
300000,49,28,0,0,21,0,0.000,182,0.36,27.05,0.00
300000,31,6,4,7,14,4,0.129,178,5.04,23.61,13.87
300000,29,2,0,0,27,0,0.000,178,3.12,16.12,0.00
300000,18,5,0,0,13,0,0.000,176,2.22,27.18,0.00
300000,55,38,0,0,17,0,0.000,175,3.98,29.17,0.00
300000,42,26,0,0,16,0,0.000,172,1.23,23.20,0.00
300000,43,25,4,0,14,4,0.093,172,5.57,25.47,9.03
300000,38,26,0,1,11,0,0.000,172,2.91,22.50,0.00
300000,11,6,0,0,5,0,0.000,172,1.88,10.71,0.00
300000,34,10,0,0,24,0,0.000,171,5.02,22.42,0.00
300000,43,25,0,0,18,0,0.000,170,4.03,25.98,0.00
300000,11,8,0,0,3,0,0.000,169,2.02,7.90,0.00
300000,51,31,0,0,20,0,0.000,168,4.87,34.25,0.00
300000,29,12,0,0,17,0,0.000,168,1.29,18.64,0.00
300000,45,13,1,0,31,1,0.022,168,5.64,24.35,0.98
300000,38,25,0,0,13,0,0.000,166,1.21,20.15,0.00
300000,18,5,0,0,13,0,0.000,163,3.48,18.11,0.00
300000,33,15,0,0,18,0,0.000,161,0.86,19.40,0.00
300000,36,18,0,0,18,0,0.000,156,4.42,18.36,0.00
300000,31,9,0,0,22,0,0.000,153,1.98,16.54,0.00
300000,18,4,0,0,14,0,0.000,151,1.83,13.85,0.00
300000,38,25,0,0,13,0,0.000,150,3.42,26.39,0.00
300000,45,25,3,0,17,3,0.067,147,5.08,22.75,2.91
300000,38,16,0,0,22,0,0.000,144,5.56,22.01,0.00
300000,18,5,0,0,13,0,0.000,144,1.87,19.45,0.00
300000,36,18,0,0,18,0,0.000,141,3.02,16.24,0.00
300000,18,4,0,0,14,0,0.000,141,2.47,17.84,0.00
300000,21,3,0,0,18,0,0.000,140,2.90,18.31,0.00
300000,38,25,0,0,13,0,0.000,139,5.30,18.21,0.00
