step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
40000,1,1282,27.18,3.79,6.50,0.77,11.51,1.06,2.07,0.265,0.336,216942.0,146808.3,9,72,4.23,2.64,1.44,8.0492,819.61,24428.4,0.0000,20.4129,5461,20.4719,1987,4.3607,16311.9,93.87,5.5197,0.0,0.0000,1.000,0.3216,2.2484,2.3128
40000,2,1067,26.53,3.30,7.19,0.94,13.02,0.99,1.89,0.234,0.298,152724.5,98471.2,7,98,4.38,2.32,1.31,5.3183,650.47,37134.9,0.0000,14.2838,5461,20.4719,1756,2.7633,9503.5,57.87,13.2161,0.0,0.0000,1.000,0.0291,1.9709,1.6263
50000,0,2011,20.75,2.48,4.91,0.34,7.46,1.12,1.80,0.257,0.349,514386.9,442634.1,6,146,3.26,2.39,1.37,25.5747,1360.05,16206.5,8.5018,45.0371,5462,40.3205,1967,14.6100,80625.7,148.26,3.1773,0.0,0.0000,1.000,0.7810,2.0819,5.3878
50000,1,1873,21.89,2.28,4.85,0.51,7.93,0.82,1.74,0.196,0.334,521660.2,463886.0,3,142,3.26,2.19,1.36,27.1008,1202.01,20252.6,2.5928,44.9538,5461,40.3131,1867,15.7668,86111.7,93.87,15.5929,0.0,0.0000,1.000,0.3216,2.0194,5.4532
50000,2,1458,24.14,2.61,5.84,0.57,8.67,1.01,1.80,0.235,0.295,451316.9,385770.6,2,146,3.56,2.31,1.31,22.0861,811.65,29554.1,0.2692,40.3248,5461,40.3131,1776,11.2567,58002.0,57.87,44.0238,0.0,0.0000,1.000,0.0291,1.9124,4.8563
60000,0,1659,18.10,3.55,4.85,0.69,9.00,1.33,2.15,0.320,0.342,350180.7,279225.8,4,96,3.69,2.90,1.56,16.3869,1076.24,10657.5,4.2060,32.5325,5462,20.2082,1945,7.1781,31844.9,148.26,1.8567,0.0,0.0000,1.000,0.7810,2.1024,3.9239
60000,1,1463,20.40,4.12,5.99,0.70,9.44,1.58,2.33,0.388,0.340,221292.3,177258.2,3,129,3.96,3.14,1.64,10.1018,1059.86,26654.1,0.0000,21.0729,5461,20.2045,1898,3.4627,14632.6,93.87,5.4117,0.0,0.0000,1.000,0.3216,2.0666,2.5448
60000,2,1115,21.16,4.27,6.69,1.16,9.56,1.63,2.32,0.404,0.277,154369.8,116740.0,2,139,4.07,3.21,1.61,6.1937,715.22,39789.2,0.0000,14.8041,5461,20.2045,1769,2.2031,8255.1,57.87,13.0819,0.0,0.0000,1.000,0.0291,1.9807,1.7859
70000,0,1932,16.23,3.42,4.14,0.49,7.18,1.07,2.15,0.284,0.336,556253.2,648327.9,3,155,3.34,2.90,1.68,38.5366,1187.46,21963.6,0.3980,50.3830,5462,40.7022,1848,12.0331,71851.6,148.26,3.2335,0.0,0.0000,1.000,0.7810,1.9930,7.7123
70000,1,1800,16.83,3.40,4.47,0.79,7.43,1.25,2.15,0.336,0.333,552880.2,622403.2,2,147,3.43,2.91,1.66,36.9344,1164.18,24648.3,0.0119,49.4959,5461,40.6948,1751,12.4994,74963.6,93.87,15.4847,0.0,0.0000,1.000,0.3216,1.8361,7.5630
70000,2,1502,17.79,3.50,4.75,0.75,8.15,1.19,2.08,0.316,0.294,475437.7,507476.6,2,167,3.59,2.83,1.54,28.2962,839.87,31162.1,0.0000,43.3068,5461,40.6948,1484,8.7199,49796.0,57.87,43.8180,0.0,0.0000,1.000,0.0291,1.5951,6.5675
80000,0,1955,16.84,2.67,4.43,0.47,6.89,1.02,1.92,0.266,0.324,370366.9,347776.1,3,169,3.23,2.52,1.49,17.6913,1114.63,11087.5,3.5473,34.5990,5462,21.1510,1705,5.7010,28232.0,148.26,1.7909,0.0,0.0000,1.000,0.7810,1.8007,4.8770
80000,1,1841,17.69,2.69,4.60,0.49,7.20,0.97,1.92,0.253,0.315,230766.8,205532.3,3,175,3.27,2.51,1.50,9.5956,911.11,26967.1,0.0000,22.0008,5461,21.1472,1676,2.9256,13309.0,93.87,5.4636,0.0,0.0000,1.000,0.3216,1.7688,3.1728
80000,2,1496,18.47,2.48,5.45,0.43,7.45,1.13,1.84,0.283,0.271,159176.7,133706.6,3,174,3.36,2.48,1.40,5.7493,632.87,40515.9,0.0000,15.3385,5461,21.1472,1585,1.7879,7638.2,57.87,13.1774,0.0,0.0000,1.000,0.0291,1.7452,2.2022
90000,0,1898,16.40,3.12,3.92,0.51,7.29,1.19,2.03,0.334,0.323,558275.3,667289.8,5,165,3.36,2.72,1.52,37.8001,1193.34,21283.5,0.6481,50.8911,5462,41.2200,1851,11.6004,69906.6,148.26,3.1624,0.0,0.0000,1.000,0.7810,1.9547,8.1885
90000,1,1914,16.11,3.26,4.15,0.48,7.16,1.40,2.07,0.377,0.330,563342.1,694521.0,6,163,3.32,2.87,1.51,38.6665,1206.62,24604.8,0.0925,51.1372,5461,41.2125,1673,11.5349,70239.5,93.87,15.5801,0.0,0.0000,1.000,0.3216,1.7652,8.3620
90000,2,1511,17.82,3.34,4.62,0.57,8.14,1.35,2.10,0.365,0.287,483398.0,562791.1,4,145,3.53,2.89,1.57,29.7742,851.85,32240.1,0.0009,44.4513,5461,41.2125,1510,8.1031,46841.8,57.87,44.0106,0.0,0.0000,1.000,0.0291,1.5923,7.2784
100000,0,1757,18.73,3.04,4.11,0.55,9.03,1.09,1.96,0.298,0.335,365298.8,328580.4,4,126,3.58,2.60,1.45,17.2231,887.69,10445.6,3.9538,34.2062,5462,20.8708,1743,5.7092,28251.8,148.26,1.8186,0.0,0.0000,1.000,0.7810,1.8824,4.7956
100000,1,1634,18.84,3.54,4.25,0.84,8.95,1.19,2.12,0.320,0.329,226687.6,185691.0,4,157,3.63,2.87,1.60,9.3109,902.61,26465.6,0.0000,21.6757,5461,20.8670,1730,3.0157,13757.6,93.87,5.4600,0.0,0.0000,1.000,0.3216,1.8629,3.0470
100000,2,1310,20.76,4.04,5.01,0.88,9.51,1.31,2.19,0.362,0.291,157077.6,120356.9,4,141,3.87,2.98,1.63,5.8214,736.10,41199.9,0.0000,15.0812,5461,20.8670,1563,1.8731,7907.4,57.87,13.0846,0.0,0.0000,1.000,0.0291,1.6580,2.1349
