step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
50000,1,1920,27.88,0.06,5.10,0.03,8.71,0.00,1.02,0.001,0.304,476399.4,129357.1,14,197,3.08,1.02,1.02,11.9664,506.34,2448.9,143.2510,38.9048,5461,43.2421,1454,14.6906,89149.8,80.07,63.2360,0.0,0.0000,1.000,0.1979,1.3217,2.7201
50000,2,1895,28.13,0.04,4.98,0.02,8.99,0.00,1.02,0.000,0.305,481486.5,129376.8,7,144,3.18,1.02,1.02,12.4380,547.87,4273.4,96.4655,40.5542,5461,43.2421,1334,12.5744,76304.7,59.33,103.4839,0.0,0.0000,1.000,0.0179,1.2595,2.7105
60000,0,1705,28.66,0.01,5.17,0.01,9.13,0.00,1.01,0.001,0.279,397810.2,101936.7,15,184,3.21,1.01,1.01,12.8247,441.71,1317.4,67.6291,37.3676,5462,28.2872,1327,3.8097,22263.3,160.59,6.1942,0.0,0.0000,1.000,0.7105,0.9825,1.7870
60000,1,1685,28.89,0.02,5.31,0.03,9.07,0.00,1.01,0.000,0.278,320857.5,75674.1,17,223,3.23,1.01,1.01,9.1832,345.57,1964.7,19.6499,30.4393,5461,28.2820,1257,2.7409,14922.9,80.07,17.1826,0.0,0.0000,1.000,0.1979,0.9926,1.6341
60000,2,1859,29.56,0.06,5.50,0.03,9.15,0.00,1.02,0.001,0.314,247850.2,62206.3,10,201,3.26,1.02,1.02,6.7488,194.61,4656.9,7.1066,23.6166,5461,28.2820,1208,2.4205,11364.6,59.33,23.7283,0.0,0.0000,1.000,0.0179,1.0411,1.3794
70000,0,1689,27.42,0.01,4.78,0.02,8.90,0.00,1.01,0.001,0.267,397457.0,117394.1,22,187,3.19,1.01,1.01,16.3385,730.08,1216.1,182.5193,37.9579,5462,32.6684,1283,2.3393,14813.2,160.59,15.4683,0.0,0.0000,1.000,0.7105,0.9324,1.3672
70000,1,1663,27.73,0.01,4.62,0.01,9.21,0.00,1.00,0.000,0.262,390917.4,116239.4,21,193,3.13,1.01,1.00,16.1884,625.28,1750.3,174.3290,37.2162,5461,32.6625,1160,2.4566,15499.4,80.07,68.0433,0.0,0.0000,1.000,0.1979,0.8728,1.4096
70000,2,1678,27.48,0.03,4.75,0.02,8.92,0.00,1.01,0.001,0.263,388199.5,110826.5,16,155,3.20,1.01,1.01,15.2290,609.57,2759.2,134.3474,36.8820,5461,32.6625,1217,2.7403,16927.0,59.33,119.2590,0.0,0.0000,1.000,0.0179,0.9788,1.4732
80000,0,1749,28.16,0.02,4.73,0.01,9.30,0.00,1.01,0.001,0.280,392431.1,114704.1,43,171,3.14,1.01,1.00,15.3984,522.47,1200.5,68.7743,37.7435,5462,26.9819,1221,2.0370,12639.0,160.59,6.3262,0.0,0.0000,1.000,0.7105,0.8301,1.4968
80000,1,1677,28.58,0.01,4.88,0.01,9.38,0.00,1.00,0.000,0.275,310745.9,84331.4,37,211,3.23,1.01,1.00,11.1566,456.69,1851.1,21.9641,30.1139,5461,26.9770,1209,1.5866,8922.3,80.07,17.4555,0.0,0.0000,1.000,0.1979,0.8698,1.3649
80000,2,1709,29.55,0.02,5.66,0.12,9.02,0.00,1.01,0.000,0.290,240905.8,65893.7,19,171,3.26,1.00,1.01,7.5313,154.91,3715.4,9.2302,23.3488,5461,26.9770,1208,1.6143,7891.2,59.33,24.2984,0.0,0.0000,1.000,0.0179,1.0060,1.2349
90000,0,1714,27.34,0.01,4.68,0.02,8.95,0.00,1.01,0.000,0.268,390354.0,120920.0,57,200,3.11,1.01,1.00,16.9352,666.51,1190.1,183.0964,37.5246,5462,31.8725,1168,1.7577,11477.1,160.59,15.6817,0.0,0.0000,1.000,0.7105,0.7905,1.2750
90000,1,1638,27.49,0.00,4.52,0.01,9.21,0.00,1.00,0.000,0.257,384602.9,118689.9,66,177,3.14,1.00,1.00,16.6139,767.53,1700.6,176.1015,36.9087,5461,31.8666,1191,1.8674,12119.8,80.07,68.7075,0.0,0.0000,1.000,0.1979,0.8506,1.3136
90000,2,1578,27.78,0.00,4.63,0.01,9.25,0.00,1.00,0.000,0.252,381257.6,110808.0,39,149,3.17,1.00,1.00,15.3561,681.26,2529.6,135.0077,36.4416,5461,31.8666,1114,2.1366,13388.7,59.33,119.4760,0.0,0.0000,1.000,0.0179,0.8924,1.3257
100000,0,1734,28.22,0.00,4.87,0.01,9.23,0.00,1.00,0.000,0.279,387999.1,121116.3,73,223,3.15,1.00,1.00,16.4066,528.24,1119.8,69.5790,37.5306,5462,26.4575,1153,1.6129,10338.6,160.59,6.3464,0.0,0.0000,1.000,0.7105,0.7477,1.4214
100000,1,1543,28.74,0.01,4.96,0.01,9.39,0.00,1.00,0.000,0.255,306676.9,84546.8,67,185,3.19,1.00,1.00,11.2050,361.95,1515.5,23.2478,29.7698,5461,26.4527,1162,1.3298,7646.8,80.07,17.4583,0.0,0.0000,1.000,0.1979,0.7744,1.2583
100000,2,1608,29.79,0.02,5.63,0.01,9.22,0.00,1.01,0.001,0.274,238287.3,63341.5,36,179,3.27,1.01,1.00,7.3175,161.34,2967.0,10.4380,23.1086,5461,26.4527,1093,1.4046,6682.1,59.33,24.5871,0.0,0.0000,1.000,0.0179,0.8105,1.1350
