gx,gy,land,dry,temp,predicted,region
45,28,39,0.5136,40.96,0.03216,0
8,29,7,0.0102,42.37,0.0,0
9,29,25,0.0251,42.07,0.0,0
10,29,33,0.0483,41.93,0.0754,6
11,29,28,0.0661,42.0,0.0,0
12,29,20,0.0812,42.17,0.0,0
13,29,13,0.1064,42.34,0.0,0
14,29,49,0.0347,41.67,0.0754,6
15,29,64,0.0414,41.08,0.0754,6
16,29,64,0.0803,40.92,0.0754,6
17,29,64,0.1421,41.1,0.0754,6
18,29,64,0.1592,41.15,0.0754,6
19,29,64,0.1148,40.8,0.0754,6
20,29,64,0.0737,40.36,0.0754,6
21,29,64,0.0907,40.27,0.0754,6
22,29,64,0.1432,40.42,0.0754,6
23,29,64,0.237,40.8,0.0754,6
24,29,64,0.261,40.85,0.0754,6
25,29,64,0.2658,40.79,0.0754,6
26,29,64,0.2982,40.87,0.0754,6
27,29,64,0.3196,40.9,0.0754,6
28,29,64,0.3134,40.77,0.0754,6
29,29,64,0.3075,40.64,0.0754,6
30,29,64,0.2707,40.65,0.0754,6
31,29,64,0.272,40.51,0.0754,6
32,29,64,0.2924,40.52,0.0754,6
33,29,64,0.3099,40.54,0.0754,6
34,29,64,0.336,40.6,0.0754,6
35,29,64,0.3273,40.47,0.0754,6
36,29,64,0.3305,40.41,0.0754,6
37,29,64,0.3214,40.29,0.0754,6
38,29,64,0.3217,40.26,0.0754,6
39,29,64,0.3578,40.44,0.0754,6
40,29,64,0.3916,40.62,0.0754,6
41,29,64,0.4337,40.84,0.04049,6
42,29,64,0.4241,40.94,0.04049,6
43,29,64,0.3475,41.04,0.0754,6
44,29,64,0.3972,41.16,0.0754,6
45,29,64,0.4268,41.25,0.04049,6
46,29,52,0.4531,41.63,0.04049,6
47,29,44,0.383,41.77,0.0754,6
48,29,16,0.4418,42.18,0.0,0
8,30,56,0.0129,42.64,0.0754,6
9,30,64,0.0347,42.24,0.0754,6
10,30,64,0.0564,42.13,0.0754,6
11,30,64,0.0755,42.03,0.0754,6
12,30,64,0.1447,42.24,0.0754,6
13,30,64,0.2296,42.59,0.0754,6
14,30,64,0.1928,42.33,0.0754,6
15,30,64,0.1569,42.05,0.0754,6
16,30,64,0.1631,41.96,0.0754,6
17,30,64,0.1796,41.94,0.0754,6
18,30,64,0.1684,41.88,0.0754,6
19,30,64,0.1254,41.62,0.0754,6
20,30,64,0.0847,41.35,0.0754,6
21,30,64,0.0868,41.19,0.0754,6
22,30,64,0.1549,41.4,0.0754,6
23,30,64,0.1966,41.5,0.0754,6
24,30,64,0.2196,41.53,0.0754,6
25,30,64,0.2639,41.66,0.0754,6
26,30,64,0.2822,41.66,0.0754,6
27,30,64,0.2646,41.48,0.0754,6
28,30,64,0.2382,41.26,0.0754,6
29,30,64,0.259,41.28,0.0754,6
30,30,64,0.1246,41.29,0.0754,6
31,30,64,0.1214,41.12,0.0754,6
32,30,64,0.1237,41.06,0.0754,6
33,30,64,0.1692,41.22,0.0754,6
34,30,64,0.1942,41.25,0.0754,6
35,30,64,0.2016,41.18,0.0754,6
36,30,64,0.214,41.25,0.0754,6
37,30,64,0.0957,41.34,0.0754,6
38,30,64,0.1076,41.18,0.0754,6
39,30,64,0.1168,41.15,0.0754,6
40,30,64,0.1518,41.24,0.0754,6
41,30,64,0.207,41.38,0.0754,6
42,30,64,0.2422,41.56,0.0754,6
43,30,64,0.1517,41.56,0.0754,6
44,30,64,0.1578,41.52,0.0754,6
45,30,64,0.1469,41.53,0.0754,6
46,30,64,0.1846,41.65,0.0754,6
47,30,64,0.2776,41.97,0.0754,6
48,30,63,0.3826,42.45,0.0754,6
49,30,11,0.4274,42.99,0.0,0
7,31,16,0.0053,43.63,0.0,0
8,31,63,0.012,43.41,0.0754,6
9,31,64,0.0264,42.98,0.0754,6
10,31,64,0.0469,42.6,0.0754,6
11,31,64,0.0814,42.57,0.0754,6
12,31,64,0.167,42.91,0.0754,6
13,31,64,0.2503,43.26,0.0754,6
14,31,64,0.2272,43.18,0.0754,6
15,31,64,0.195,42.96,0.0754,6
16,31,64,0.1708,42.8,0.0754,6
17,31,64,0.1204,42.64,0.0754,6
18,31,64,0.0665,42.37,0.0754,6
19,31,64,0.0672,42.22,0.0754,6
20,31,64,0.0641,42.02,0.0754,6
21,31,64,0.0777,41.95,0.0754,6
22,31,64,0.1394,42.18,0.0754,6
23,31,64,0.1335,42.08,0.0754,6
24,31,64,0.1391,42.04,0.0754,6
25,31,64,0.1818,42.19,0.0754,6
26,31,64,0.1744,42.1,0.0754,6
27,31,64,0.1698,42.01,0.0754,6
28,31,64,0.1825,42.01,0.0754,6
29,31,64,0.2016,42.03,0.0754,6
30,31,64,0.0504,41.94,0.0754,6
31,31,64,0.0355,41.64,0.0754,6
32,31,64,0.0583,41.52,0.0754,6
33,31,64,0.0798,41.58,0.0754,6
34,31,64,0.1118,41.69,0.0754,6
35,31,64,0.1404,41.82,0.0754,6
36,31,64,0.1244,41.9,0.0754,6
37,31,64,0.0888,41.96,0.0754,6
38,31,64,0.0465,41.74,0.0754,6
39,31,64,0.0558,41.7,0.0754,6
40,31,64,0.0921,41.75,0.0754,6
41,31,64,0.1563,41.97,0.0754,6
42,31,64,0.2134,42.23,0.0754,6
43,31,64,0.0508,42.18,0.0754,6
44,31,64,0.0465,41.9,0.0754,6
45,31,64,0.0462,41.78,0.0754,6
46,31,64,0.0829,41.91,0.0754,6
47,31,64,0.1649,42.21,0.0754,6
48,31,64,0.294,42.78,0.0754,6
49,31,38,0.4066,43.4,0.04049,6
7,32,26,0.0066,43.55,0.0,0
8,32,64,0.0156,43.32,0.0754,6
9,32,64,0.0172,42.92,0.0754,6
10,32,64,0.0388,42.56,0.0754,6
11,32,64,0.0572,42.5,0.0754,6
12,32,64,0.0953,42.84,0.0754,6
13,32,64,0.1233,43.08,0.0754,6
14,32,64,0.1103,43.18,0.0754,6
15,32,64,0.0671,43.0,0.0754,6
16,32,64,0.0466,42.85,0.0754,6
17,32,64,0.0406,42.57,0.0754,6
18,32,64,0.0392,42.36,0.0754,6
19,32,64,0.0425,42.17,0.0754,6
20,32,64,0.0332,41.98,0.0754,6
21,32,64,0.0521,41.88,0.0754,6
22,32,64,0.0848,42.16,0.0754,6
23,32,64,0.0611,42.09,0.0754,6
24,32,64,0.0607,42.0,0.0754,6
25,32,64,0.0693,42.08,0.0754,6
26,32,64,0.0594,41.99,0.0754,6
27,32,64,0.0515,41.95,0.0754,6
28,32,64,0.0592,41.92,0.0754,6
29,32,64,0.0533,41.96,0.0754,6
30,32,64,0.0142,41.83,0.0754,6
31,32,64,0.0297,41.43,0.0754,6
32,32,64,0.0365,41.3,0.0754,6
33,32,64,0.0466,41.24,0.0754,6
34,32,64,0.0637,41.4,0.0754,6
35,32,64,0.0727,41.54,0.0754,6
36,32,64,0.0681,41.65,0.0754,6
37,32,64,0.0376,41.62,0.0754,6
38,32,64,0.0364,41.42,0.0754,6
39,32,64,0.0489,41.33,0.0754,6
40,32,64,0.0647,41.39,0.0754,6
41,32,64,0.1096,41.74,0.0754,6
42,32,64,0.1032,41.9,0.0754,6
43,32,64,0.0283,41.83,0.0754,6
44,32,64,0.02,41.55,0.0754,6
45,32,64,0.0385,41.42,0.0754,6
46,32,64,0.0656,41.56,0.0754,6
47,32,64,0.1072,41.86,0.0754,6
48,32,64,0.1997,42.4,0.0754,6
49,32,59,0.338,43.17,0.0754,6
6,33,1,0.0041,42.86,0.0,0
7,33,10,0.0023,42.93,0.0,0
8,33,64,0.0082,42.44,0.0754,6
9,33,64,0.0354,41.89,0.0754,6
10,33,64,0.0267,41.85,0.0754,6
11,33,64,0.04,41.62,0.0754,6
12,33,64,0.0596,41.66,0.0754,6
13,33,64,0.0879,41.84,0.0754,6
14,33,64,0.1173,42.07,0.0754,6
15,33,64,0.1216,42.28,0.0754,6
16,33,64,0.0596,42.26,0.0754,6
17,33,64,0.0162,41.96,0.0754,6
18,33,64,0.0286,41.72,0.0754,6
19,33,64,0.0268,41.57,0.0754,6
20,33,64,0.0239,41.39,0.0754,6
21,33,64,0.045,41.2,0.0754,6
22,33,64,0.0568,41.43,0.0754,6
23,33,64,0.0456,41.37,0.0754,6
24,33,64,0.042,41.28,0.0754,6
25,33,64,0.0237,41.32,0.0754,6
26,33,64,0.028,41.19,0.0754,6
27,33,64,0.036,41.04,0.0754,6
28,33,64,0.0456,41.0,0.0754,6
29,33,64,0.0493,41.0,0.0754,6
30,33,64,0.0343,40.74,0.0754,6
31,33,64,0.0374,40.46,0.0754,6
32,33,64,0.0461,40.34,0.0754,6
33,33,64,0.0531,40.31,0.0754,6
34,33,64,0.0591,40.37,0.0754,6
35,33,64,0.0557,40.37,0.0754,6
36,33,64,0.0523,40.48,0.0754,6
37,33,64,0.049,40.54,0.0754,6
38,33,64,0.0521,40.4,0.0754,6
39,33,64,0.0665,40.57,0.0754,6
40,33,64,0.0622,40.61,0.0754,6
41,33,64,0.0677,40.63,0.0754,6
42,33,64,0.0609,40.65,0.0754,6
43,33,64,0.0249,40.67,0.0754,6
44,33,64,0.0212,40.4,0.0754,6
45,33,64,0.0421,40.22,0.0754,6
46,33,64,0.0681,40.47,0.0754,6
47,33,64,0.1264,40.89,0.0754,6
48,33,64,0.2033,41.43,0.0754,6
49,33,64,0.3036,42.09,0.0754,6
50,33,24,0.3936,42.53,0.0,0
5,34,39,0.0243,41.74,0.0754,6
6,34,64,0.0412,41.71,0.0754,6
7,34,45,0.0462,41.68,0.0754,6
8,34,62,0.0078,41.51,0.0754,6
9,34,64,0.0279,41.02,0.0754,6
10,34,64,0.0288,40.91,0.0754,6
11,34,64,0.0371,40.76,0.0754,6
12,34,64,0.0516,40.73,0.0754,6
13,34,64,0.0764,40.94,0.0754,6
14,34,64,0.0886,41.12,0.0754,6
15,34,64,0.0848,41.38,0.0754,6
16,34,64,0.0431,41.39,0.0754,6
17,34,64,0.0205,41.22,0.0754,6
18,34,64,0.0149,41.02,0.0754,6
19,34,64,0.0252,40.72,0.0754,6
20,34,64,0.0366,40.51,0.0754,6
21,34,64,0.0449,40.5,0.0754,6
22,34,64,0.0562,40.53,0.0754,6
23,34,64,0.0452,40.58,0.0754,6
24,34,64,0.0159,40.51,0.0754,6
25,34,64,0.038,40.16,0.0754,6
26,34,64,0.0406,40.08,0.0754,6
27,34,64,0.0453,39.94,0.0754,6
28,34,64,0.0537,39.91,0.0754,6
29,34,64,0.0561,40.03,0.0754,6
30,34,64,0.0213,39.99,0.0754,6
31,34,64,0.0162,39.64,0.0754,6
32,34,64,0.037,39.44,0.0754,6
33,34,64,0.0327,39.43,0.0754,6
34,34,64,0.016,39.47,0.0754,6
35,34,64,0.0348,39.28,0.0754,6
36,34,64,0.041,39.25,0.0754,6
37,34,64,0.0544,39.26,0.0754,6
38,34,64,0.0701,39.37,0.0754,6
39,34,64,0.0884,39.63,0.0754,6
40,34,64,0.0252,39.76,0.0754,6
41,34,64,0.0384,39.65,0.0754,6
42,34,64,0.0386,39.53,0.0754,6
43,34,64,0.0298,39.46,0.0754,6
44,34,64,0.0265,39.19,0.0754,6
45,34,64,0.0466,39.05,0.0754,6
46,34,64,0.0636,39.21,0.0754,6
47,34,64,0.1138,39.55,0.0754,6
48,34,64,0.2007,40.1,0.0754,6
49,34,64,0.2911,40.76,0.0754,6
50,34,61,0.3742,41.47,0.0754,6
51,34,18,0.4,41.61,0.0,0
5,35,17,0.0277,41.19,0.0,0
6,35,55,0.056,40.72,0.0754,6
7,35,64,0.0535,40.45,0.0754,6
8,35,64,0.0322,40.27,0.0754,6
9,35,64,0.0437,39.95,0.0754,6
10,35,64,0.0446,39.94,0.0754,6
11,35,64,0.0376,39.76,0.0754,6
12,35,64,0.0551,39.62,0.0754,6
13,35,64,0.0799,39.75,0.0754,6
14,35,64,0.1254,40.06,0.0754,6
15,35,64,0.0519,40.4,0.0754,6
16,35,64,0.0027,40.44,0.0754,6
17,35,64,0.0185,40.28,0.0754,6
18,35,64,0.0398,39.95,0.0754,6
19,35,64,0.0258,39.79,0.0754,6
20,35,64,0.0375,39.6,0.0754,6
21,35,64,0.056,39.61,0.0754,6
22,35,64,0.0611,39.7,0.0754,6
23,35,64,0.0493,39.76,0.0754,6
24,35,64,0.0114,39.55,0.0754,6
25,35,64,0.0214,39.15,0.0754,6
26,35,64,0.0372,38.85,0.0754,6
27,35,64,0.0543,38.85,0.0754,6
28,35,64,0.047,38.98,0.0754,6
29,35,64,0.0284,39.09,0.0754,6
30,35,64,0.0061,39.08,0.0754,6
31,35,64,0.0213,38.74,0.0754,6
32,35,64,0.0225,38.5,0.0754,6
33,35,64,0.0374,38.39,0.0754,6
34,35,64,0.0269,38.24,0.0754,6
35,35,64,0.0293,38.03,0.0754,6
36,35,64,0.0434,37.98,0.0754,6
37,35,64,0.0576,38.0,0.0754,6
38,35,64,0.083,38.16,0.0754,6
39,35,64,0.107,38.32,0.0754,6
40,35,64,0.1261,38.46,0.0754,6
41,35,64,0.087,38.44,0.0754,6
42,35,64,0.069,38.23,0.0754,6
43,35,64,0.0639,38.22,0.0754,6
44,35,64,0.0453,38.03,0.0754,6
45,35,64,0.05,37.88,0.0754,6
46,35,64,0.0714,38.0,0.0754,6
47,35,64,0.1219,38.34,0.0754,6
48,35,64,0.1895,38.85,0.0754,6
49,35,64,0.256,39.36,0.0754,6
50,35,64,0.3566,40.02,0.0754,6
51,35,63,0.4185,40.52,0.04049,6
52,35,10,0.4613,40.72,0.0,0
6,36,35,0.0799,39.6,0.0754,6
7,36,64,0.082,39.02,0.0754,6
8,36,64,0.0758,38.77,0.0754,6
9,36,64,0.0917,38.79,0.0754,6
10,36,64,0.0526,39.0,0.0754,6
11,36,64,0.0265,38.74,0.0754,6
12,36,64,0.0477,38.5,0.0754,6
13,36,64,0.0735,38.58,0.0754,6
14,36,64,0.1227,39.0,0.0754,6
15,36,64,0.0193,39.31,0.0754,6
16,36,64,0.013,39.28,0.0754,6
17,36,64,0.0137,39.19,0.0754,6
18,36,64,0.0237,38.92,0.0754,6
19,36,64,0.0307,38.82,0.0754,6
20,36,64,0.0293,38.72,0.0754,6
21,36,64,0.0435,38.7,0.0754,6
22,36,64,0.0128,38.8,0.0754,6
23,36,64,0.0227,38.65,0.0754,6
24,36,64,0.0247,38.32,0.0754,6
25,36,64,0.0216,38.01,0.0754,6
26,36,64,0.0355,37.73,0.0754,6
27,36,64,0.0401,37.77,0.0754,6
28,36,64,0.0528,37.79,0.0754,6
29,36,64,0.0263,37.94,0.0754,6
30,36,64,0.0,38.07,0.0754,6
31,36,64,0.011,37.86,0.0754,6
32,36,64,0.0176,37.63,0.0754,6
33,36,64,0.0142,37.32,0.0754,6
34,36,64,0.0253,36.88,0.0754,6
35,36,64,0.0269,36.64,0.0754,6
36,36,64,0.0404,36.46,0.0754,6
37,36,64,0.0628,36.51,0.0754,6
38,36,64,0.1064,36.77,0.0754,6
39,36,64,0.1252,36.96,0.0754,6
40,36,64,0.1013,37.06,0.0754,6
41,36,64,0.0711,36.99,0.0754,6
42,36,64,0.067,36.81,0.0754,6
43,36,64,0.0773,36.85,0.0754,6
44,36,64,0.0768,36.77,0.0754,6
45,36,64,0.0695,36.66,0.0754,6
46,36,64,0.0801,36.73,0.0754,6
47,36,64,0.106,36.91,0.0754,6
48,36,64,0.1721,37.37,0.0754,6
49,36,64,0.2461,37.91,0.0754,6
50,36,64,0.3341,38.53,0.0754,6
51,36,64,0.3793,38.96,0.0754,6
52,36,56,0.415,39.36,0.04049,6
53,36,20,0.4217,39.53,0.0,0
5,37,2,0.0401,39.93,0.0,0
6,37,55,0.141,38.39,0.0754,6
7,37,64,0.1384,37.63,0.0754,6
8,37,64,0.1326,37.42,0.0754,6
9,37,64,0.1605,37.54,0.0754,6
10,37,64,0.1328,37.78,0.0754,6
11,37,64,0.0622,37.6,0.0754,6
12,37,64,0.0574,37.35,0.0754,6
13,37,64,0.085,37.41,0.0754,6
14,37,64,0.1073,37.85,0.0754,6
15,37,64,0.0,38.08,0.0754,6
16,37,64,0.0161,38.0,0.0754,6
17,37,64,0.0347,37.89,0.0754,6
18,37,64,0.034,37.73,0.0754,6
19,37,64,0.0325,37.63,0.0754,6
20,37,64,0.0377,37.57,0.0754,6
21,37,64,0.0199,37.57,0.0754,6
22,37,64,0.0047,37.57,0.0754,6
23,37,64,0.0237,37.27,0.0754,6
24,37,64,0.0282,36.96,0.0754,6
25,37,64,0.0417,36.59,0.0754,6
26,37,64,0.0372,36.53,0.0754,6
27,37,64,0.049,36.46,0.0754,6
28,37,64,0.0643,36.37,0.0754,6
29,37,64,0.0859,36.47,0.0754,6
30,37,64,0.0283,36.73,0.0754,6
31,37,64,0.0062,36.73,0.0754,6
32,37,64,0.015,36.52,0.0754,6
33,37,64,0.0113,35.94,0.0754,6
34,37,64,0.027,35.48,0.0754,6
35,37,64,0.0313,35.22,0.0754,6
36,37,64,0.05,34.99,0.0754,6
37,37,64,0.0725,35.0,0.0754,6
38,37,64,0.1182,35.29,0.0754,6
39,37,64,0.1636,35.63,0.0754,6
40,37,64,0.1607,35.75,0.0754,6
41,37,64,0.1373,35.57,0.0754,6
42,37,64,0.1236,35.54,0.0754,6
43,37,64,0.1023,35.5,0.0754,6
44,37,64,0.0899,35.5,0.0754,6
45,37,64,0.078,35.45,0.0754,6
46,37,64,0.0828,35.33,0.0754,6
47,37,64,0.1072,35.45,0.0754,6
48,37,64,0.1632,35.84,0.0754,6
49,37,64,0.2488,36.5,0.0754,6
50,37,64,0.2905,37.0,0.0754,6
51,37,64,0.322,37.35,0.0754,6
52,37,64,0.3705,37.72,0.0754,6
53,37,63,0.4261,38.11,0.04049,6
54,37,26,0.4446,38.53,0.0,0
6,38,39,0.186,37.14,0.0754,6
7,38,64,0.2065,36.49,0.0754,6
8,38,64,0.2057,36.28,0.0754,6
9,38,64,0.2362,36.35,0.0754,6
10,38,64,0.0843,36.66,0.0754,6
11,38,64,0.0437,36.5,0.0754,6
12,38,64,0.0505,36.25,0.0754,6
13,38,64,0.0811,36.26,0.0754,6
14,38,64,0.0691,36.63,0.0754,6
15,38,64,0.0308,36.68,0.0754,6
16,38,64,0.0562,36.62,0.0754,6
17,38,64,0.0696,36.51,0.0754,6
18,38,64,0.082,36.31,0.0754,6
19,38,64,0.0958,36.23,0.0754,6
20,38,64,0.0969,36.15,0.0754,6
21,38,64,0.1122,36.1,0.0754,6
22,38,64,0.1095,36.16,0.0754,6
23,38,64,0.1131,35.96,0.0754,6
24,38,64,0.0941,35.63,0.0754,6
25,38,64,0.0682,35.24,0.0754,6
26,38,64,0.065,35.15,0.0754,6
27,38,64,0.0761,35.05,0.0754,6
28,38,64,0.0761,35.01,0.0754,6
29,38,64,0.0911,35.04,0.0754,6
30,38,64,0.1089,35.23,0.0754,6
31,38,64,0.0917,35.28,0.0754,6
32,38,64,0.0576,35.08,0.0754,6
33,38,64,0.0287,34.5,0.0754,6
34,38,64,0.0323,34.06,0.0754,6
35,38,64,0.0445,33.85,0.0754,6
36,38,64,0.065,33.77,0.0754,6
37,38,64,0.0775,33.93,0.0754,6
38,38,64,0.0996,34.1,0.0754,6
39,38,64,0.1107,34.31,0.0754,6
40,38,64,0.0597,34.45,0.0754,6
41,38,64,0.0487,34.37,0.0754,6
42,38,64,0.0615,34.23,0.0754,6
43,38,64,0.0848,34.36,0.0754,6
44,38,64,0.0737,34.48,0.0754,6
45,38,64,0.071,34.31,0.0754,6
46,38,64,0.0693,34.12,0.0754,6
47,38,64,0.0962,34.21,0.0754,6
48,38,64,0.1423,34.57,0.0754,6
49,38,64,0.1818,34.94,0.0754,6
50,38,64,0.209,35.23,0.0754,6
51,38,64,0.247,35.57,0.0754,6
52,38,64,0.2929,35.97,0.0754,6
53,38,64,0.3725,36.49,0.0754,6
54,38,64,0.383,36.66,0.0754,6
55,38,36,0.4087,37.29,0.04049,6
6,39,8,0.1818,36.96,0.0,0
7,39,60,0.2486,35.53,0.0754,6
8,39,64,0.2745,35.24,0.0754,6
9,39,64,0.3001,35.32,0.0754,6
10,39,64,0.1776,35.32,0.0754,6
11,39,64,0.1951,35.19,0.0754,6
12,39,64,0.2154,35.04,0.0754,6
13,39,64,0.224,35.06,0.0754,6
14,39,64,0.2498,35.07,0.0754,6
15,39,64,0.2422,34.88,0.0754,6
16,39,64,0.2386,34.74,0.0754,6
17,39,64,0.2472,34.73,0.0754,6
18,39,64,0.2245,34.58,0.0754,6
19,39,64,0.2097,34.5,0.0754,6
20,39,64,0.2,34.5,0.0754,6
21,39,64,0.191,34.49,0.0754,6
22,39,64,0.2235,34.75,0.0754,6
23,39,64,0.2209,34.77,0.0754,6
24,39,64,0.1855,34.49,0.0754,6
25,39,64,0.1272,34.02,0.0754,6
26,39,64,0.1025,33.8,0.0754,6
27,39,64,0.0845,33.66,0.0754,6
28,39,64,0.0518,33.63,0.0754,6
29,39,64,0.0658,33.51,0.0754,6
30,39,64,0.0927,33.56,0.0754,6
31,39,64,0.1015,33.61,0.0754,6
32,39,64,0.0881,33.37,0.0754,6
33,39,64,0.0584,32.9,0.08602,6
34,39,64,0.0411,32.64,0.08602,6
35,39,64,0.0555,32.47,0.08602,6
36,39,64,0.052,32.48,0.08602,6
37,39,64,0.0715,32.54,0.08602,6
38,39,64,0.1147,32.74,0.08602,6
39,39,64,0.1444,32.83,0.08602,6
40,39,64,0.1256,33.0,0.08602,6
41,39,64,0.0654,33.04,0.0754,6
42,39,64,0.0975,32.89,0.08602,6
43,39,64,0.1426,33.04,0.0754,6
44,39,64,0.1354,33.22,0.0754,6
45,39,64,0.0722,33.19,0.0754,6
46,39,64,0.068,32.98,0.08602,6
47,39,64,0.0914,32.99,0.08602,6
48,39,64,0.1198,33.23,0.0754,6
49,39,64,0.1409,33.4,0.0754,6
50,39,64,0.1795,33.62,0.0754,6
51,39,64,0.2381,34.02,0.0754,6
52,39,64,0.2992,34.48,0.0754,6
53,39,64,0.3666,34.97,0.0754,6
54,39,64,0.4096,35.27,0.04049,6
55,39,30,0.4539,36.11,0.0,0
7,40,16,0.2281,35.61,0.0,0
8,40,34,0.2607,35.1,0.0754,6
9,40,14,0.306,35.71,0.0,0
10,40,31,0.2504,34.96,0.0,0
11,40,43,0.2857,34.63,0.0754,6
12,40,64,0.3148,33.97,0.0754,6
13,40,64,0.3421,33.72,0.0754,6
14,40,64,0.3286,33.38,0.0754,6
15,40,64,0.3163,33.06,0.0754,6
16,40,64,0.3345,32.95,0.08602,6
17,40,64,0.3698,32.98,0.08602,6
18,40,64,0.3911,32.99,0.08602,6
19,40,64,0.3954,32.98,0.08602,6
20,40,64,0.3805,32.98,0.08602,6
21,40,64,0.3474,33.0,0.08602,6
22,40,64,0.3554,33.34,0.0754,6
23,40,64,0.161,33.56,0.0754,6
24,40,64,0.0797,33.38,0.0754,6
25,40,64,0.0653,32.85,0.08602,6
26,40,64,0.0848,32.57,0.08602,6
27,40,64,0.0998,32.41,0.08602,6
28,40,64,0.0842,32.24,0.08602,6
29,40,64,0.0834,31.99,0.08602,6
30,40,64,0.0828,31.83,0.08602,6
31,40,64,0.08,31.71,0.08602,6
32,40,64,0.0704,31.44,0.08602,6
33,40,64,0.0615,31.03,0.08602,6
34,40,64,0.0728,30.88,0.08602,6
35,40,64,0.0882,30.77,0.08602,6
36,40,64,0.1121,30.79,0.08602,6
37,40,64,0.1352,30.83,0.08602,6
38,40,64,0.172,31.02,0.08602,6
39,40,64,0.1895,31.11,0.08602,6
40,40,64,0.2174,31.29,0.08602,6
41,40,64,0.2202,31.37,0.08602,6
42,40,64,0.2009,31.2,0.08602,6
43,40,64,0.2173,31.29,0.08602,6
44,40,64,0.2565,31.56,0.08602,6
45,40,64,0.2011,31.72,0.08602,6
46,40,64,0.2057,31.67,0.08602,6
47,40,64,0.2122,31.61,0.08602,6
48,40,64,0.2381,31.83,0.08602,6
49,40,64,0.2768,32.07,0.08602,6
50,40,64,0.2941,32.27,0.08602,6
51,40,64,0.3552,32.62,0.08602,6
52,40,64,0.4246,33.08,0.04049,6
53,40,64,0.4785,33.49,0.04049,6
54,40,64,0.5284,33.94,0.03216,0
55,40,24,0.5627,34.79,0.0,0
12,41,18,0.2744,33.86,0.0,0
13,41,64,0.3258,32.45,0.08602,6
14,41,64,0.3218,31.95,0.08602,6
15,41,64,0.3222,31.59,0.08602,6
16,41,64,0.3414,31.38,0.08602,6
17,41,64,0.3918,31.39,0.08602,6
18,41,64,0.4319,31.39,0.05985,6
19,41,64,0.4795,31.55,0.05985,6
20,41,64,0.486,31.57,0.05985,6
21,41,64,0.4496,31.44,0.05985,6
22,41,64,0.4333,31.62,0.05985,6
23,41,64,0.4025,31.9,0.05985,6
24,41,64,0.3128,31.86,0.08602,6
25,41,64,0.2672,31.53,0.08602,6
26,41,64,0.232,31.28,0.08602,6
27,41,64,0.1949,31.08,0.08602,6
28,41,64,0.179,30.73,0.08602,6
29,41,64,0.1579,30.41,0.08602,6
30,41,64,0.1294,30.03,0.08602,6
31,41,64,0.1122,29.81,0.08516,6
32,41,64,0.0795,29.52,0.08516,6
33,41,64,0.0635,29.09,0.08516,6
34,41,64,0.0822,28.96,0.08516,6
35,41,64,0.1023,28.89,0.08516,6
36,41,64,0.1346,29.01,0.08516,6
37,41,64,0.1567,29.05,0.08516,6
38,41,64,0.186,29.21,0.08516,6
39,41,64,0.2104,29.4,0.08516,6
40,41,64,0.2295,29.56,0.08516,6
41,41,64,0.2155,29.51,0.08516,6
42,41,64,0.1939,29.37,0.08516,6
43,41,64,0.1991,29.4,0.08516,6
44,41,64,0.2447,29.73,0.08516,6
45,41,64,0.2948,30.09,0.08602,6
46,41,64,0.3093,30.25,0.08602,6
47,41,64,0.3057,30.32,0.08602,6
48,41,64,0.3319,30.53,0.08602,6
49,41,64,0.3811,30.86,0.08602,6
50,41,64,0.3951,31.04,0.08602,6
51,41,64,0.4205,31.25,0.05985,6
52,41,64,0.475,31.64,0.05985,6
53,41,64,0.5391,32.14,0.04373,6
54,41,64,0.5631,32.42,0.04111,6
55,41,24,0.5942,33.35,0.0,0
12,42,15,0.3072,31.84,0.0,0
13,42,64,0.3463,30.8,0.08602,6
14,42,64,0.3455,30.24,0.08602,6
15,42,64,0.3582,29.92,0.08516,6
16,42,64,0.4009,29.78,0.06185,6
17,42,64,0.4574,29.78,0.06185,6
18,42,64,0.4897,29.7,0.06185,6
19,42,64,0.55,29.94,0.04949,6
20,42,64,0.5735,30.06,0.04111,6
21,42,64,0.5609,30.05,0.04111,6
22,42,64,0.5112,30.01,0.04373,6
23,42,64,0.4706,30.15,0.05985,6
24,42,64,0.4079,30.11,0.05985,6
25,42,64,0.3559,29.95,0.08516,6
26,42,64,0.3404,29.83,0.08516,6
27,42,64,0.3159,29.57,0.08516,6
28,42,64,0.2737,29.06,0.08516,6
29,42,64,0.2426,28.61,0.08516,6
30,42,64,0.2073,28.16,0.08516,6
31,42,64,0.1729,27.9,0.08516,6
32,42,64,0.1128,27.63,0.08516,6
33,42,64,0.0778,27.29,0.08516,6
34,42,64,0.0815,27.01,0.08516,6
35,42,64,0.1086,27.0,0.08516,6
36,42,64,0.1458,27.31,0.08516,6
37,42,64,0.1664,27.45,0.08516,6
38,42,64,0.177,27.64,0.08516,6
39,42,64,0.1961,27.78,0.08516,6
40,42,64,0.2045,27.96,0.08516,6
41,42,64,0.1763,27.72,0.08516,6
42,42,64,0.167,27.58,0.08516,6
43,42,64,0.1941,27.72,0.08516,6
44,42,64,0.2649,28.23,0.08516,6
45,42,64,0.3149,28.62,0.08516,6
46,42,64,0.3556,28.91,0.08516,6
47,42,64,0.3549,28.97,0.08516,6
48,42,64,0.3692,29.09,0.08516,6
49,42,64,0.4084,29.34,0.06185,6
50,42,64,0.4299,29.49,0.06185,6
