step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent
110000,526,1.354,0.046,12.84,22520,20639,164,0,1718,0,276112.0,7361.3,0.001,0.187,0.280,0.532,1765,8.82,2.52,0.00,0.00,0.00,0.00,0.04,0.76,8.77,2.51,0.00,0.00,0.000,0.000,45,0.308,0.213,0.779,0.000,0.008,12002,9847,2,0.880,0.116,0.006,82320,0.102,0.292,0.002,27.26,10067,0,7361.335,0.000,0.000,187970,1.00,19.10,0.000,0.000,0.000,7,8,12,28,4637,0.018,4.73,0.0060,0.000,3,0.173,0.000,0.191,0.032,2.36,3.24,3.23,0.00,0.000,1.00,1.00,1.00,0.173,0.00141,98.08,0.8666,9.03,138172.7,139735.7,33.366,0.1302,27.467
120000,582,1.432,0.040,12.74,22039,20154,153,0,1676,0,278314.5,6766.0,0.003,0.185,0.290,0.523,1765,8.63,2.68,0.00,0.00,0.03,0.79,0.08,0.83,8.51,2.22,0.00,0.00,0.001,0.031,57,0.254,0.191,0.796,0.000,0.014,11383,9106,3,0.722,0.229,0.015,51816,0.123,0.229,0.001,27.83,9702,0,6766.048,0.000,0.000,145232,1.00,19.06,0.000,0.000,0.000,7,8,11,35,5020,0.019,6.46,0.0056,0.000,4,0.136,0.000,0.194,0.022,2.42,3.25,3.24,0.00,0.000,1.00,1.00,1.00,0.136,0.00131,95.92,0.7881,10.95,138138.5,139735.6,33.239,0.1112,27.712
130000,536,1.400,0.041,12.47,23740,21905,176,0,1705,7,297613.3,7249.2,0.000,0.190,0.264,0.546,1722,8.40,2.05,0.00,0.00,0.00,0.00,0.02,0.24,8.38,2.00,0.00,0.00,0.000,0.000,54,0.321,0.250,0.739,0.000,0.011,13224,10173,4,0.836,0.013,0.013,68244,0.112,0.222,0.001,29.77,9873,0,1035.600,0.000,0.000,154974,1.00,19.20,0.000,0.000,0.000,7,8,11,20,4502,0.017,0.56,0.0066,0.000,9,0.134,0.000,0.219,0.021,2.21,3.23,3.20,0.00,0.000,1.00,1.00,1.00,0.134,0.00157,110.97,0.8308,9.53,138228.6,139735.3,22.146,0.1061,29.672
140000,442,1.404,0.044,12.34,19964,18458,149,0,1451,2,240535.5,5839.8,0.002,0.204,0.238,0.556,2053,9.50,5.74,0.02,0.29,0.04,0.45,0.08,0.96,9.37,5.49,0.00,0.00,0.004,0.049,64,0.305,0.222,0.765,0.002,0.011,10492,8479,2,0.898,0.061,0.016,55188,0.109,0.232,0.001,24.03,8218,0,2919.918,0.000,0.009,175477,1.00,18.58,0.000,0.000,0.000,7,8,13,62,4201,0.016,0.66,0.0058,0.000,7,0.169,0.000,0.205,0.020,2.42,3.37,3.39,0.00,0.000,1.00,1.01,1.01,0.169,0.00159,103.71,0.6917,18.77,138303.0,139735.2,35.038,0.1068,23.933
150000,549,1.459,0.042,12.59,21344,19428,126,0,1683,0,259476.9,6315.9,0.007,0.197,0.249,0.547,1905,9.02,3.99,0.02,0.43,0.01,0.19,0.09,1.04,8.90,3.75,0.00,0.00,0.001,0.009,69,0.202,0.226,0.763,0.000,0.011,11205,9483,3,0.550,0.393,0.011,49284,0.111,0.218,0.001,25.93,8773,0,6315.937,0.000,0.000,164183,1.01,18.76,0.000,0.000,0.000,7,8,12,37,4952,0.019,0.94,0.0053,0.000,3,0.152,0.000,0.213,0.019,2.45,3.26,3.38,0.00,0.000,1.01,1.01,1.01,0.152,0.00133,107.72,0.7409,14.75,138152.9,139735.1,28.856,0.1097,25.808
160000,560,1.390,0.039,12.83,23486,21704,135,0,1636,0,278401.6,7282.7,0.003,0.179,0.289,0.529,1781,9.09,3.42,0.00,0.00,0.00,0.00,0.16,1.62,8.93,2.87,0.00,0.00,0.000,0.000,85,0.195,0.225,0.766,0.002,0.007,12697,10128,3,0.657,0.007,0.020,55940,0.129,0.177,0.001,27.83,9687,0,7282.707,0.000,0.007,148703,1.00,18.56,0.000,0.000,0.000,7,8,12,48,5092,0.019,1.19,0.0056,0.009,8,0.144,0.000,0.234,0.027,2.51,3.29,3.46,0.00,0.000,1.00,1.00,1.00,0.144,0.00133,111.13,0.8486,16.69,138221.1,139735.1,23.300,0.1201,27.714
170000,527,1.396,0.038,12.49,23040,21216,138,0,1719,0,280921.4,6921.4,0.000,0.177,0.269,0.554,1761,8.89,3.90,0.00,0.00,0.06,0.85,0.13,1.59,8.71,2.95,0.00,0.00,0.002,0.027,58,0.298,0.233,0.759,0.000,0.008,12287,9785,3,0.474,0.127,0.015,48989,0.120,0.192,0.001,28.08,9753,0,6921.434,0.000,0.000,136529,1.00,18.87,0.000,0.000,0.000,7,8,12,52,4687,0.018,1.08,0.0061,0.002,8,0.131,0.000,0.237,0.019,2.47,3.26,3.35,0.00,0.000,1.00,1.00,1.00,0.131,0.00141,112.16,0.8006,11.62,138288.2,139734.9,22.123,0.1089,27.975
180000,548,1.345,0.085,12.44,20983,19222,146,0,1594,0,268073.4,6434.7,0.000,0.188,0.221,0.591,1899,8.50,2.66,0.00,0.00,0.07,1.14,0.05,0.55,8.38,2.35,0.00,0.00,0.004,0.056,73,0.308,0.239,0.746,0.000,0.015,10545,9200,2,0.624,0.062,0.013,46648,0.106,0.582,0.006,26.86,8232,0,6434.675,0.000,0.000,130147,1.00,19.20,0.000,0.000,0.000,7,8,12,34,4656,0.018,3.75,0.0058,0.000,4,0.123,0.000,0.208,0.019,2.35,3.28,3.15,0.00,0.000,1.00,1.00,1.00,0.123,0.00141,92.57,0.7559,7.38,137518.8,139734.8,40.252,0.1128,26.672
190000,438,1.414,0.037,12.57,20596,18987,160,0,1559,0,260523.5,6587.0,0.000,0.195,0.215,0.589,1926,8.94,3.11,0.00,0.00,0.00,0.00,0.07,0.72,8.87,3.01,0.00,0.00,0.000,0.000,68,0.299,0.194,0.792,0.002,0.011,11122,9516,4,0.591,0.084,0.011,41502,0.107,0.167,0.000,25.95,8583,0,6587.012,0.000,0.005,162468,1.00,18.81,0.000,0.000,0.000,7,8,12,35,3916,0.015,6.84,0.0067,0.002,8,0.153,0.000,0.215,0.027,2.34,3.40,3.19,0.00,0.000,1.00,1.00,1.00,0.153,0.00169,97.61,0.7717,8.06,138429.1,139734.6,33.044,0.1129,25.926
200000,429,1.454,0.038,12.62,17129,15697,165,0,1276,0,232906.4,4966.6,0.000,0.205,0.260,0.535,2111,8.65,3.30,0.00,0.00,0.01,0.17,0.00,0.10,8.63,3.29,0.00,0.00,0.001,0.014,61,0.280,0.193,0.790,0.000,0.016,7935,7047,4,0.611,0.000,0.002,25294,0.116,0.185,0.000,23.30,7255,0,4966.551,0.000,0.000,117001,1.00,19.13,0.000,0.000,0.000,6,8,12,35,3709,0.014,0.32,0.0063,0.000,9,0.118,0.000,0.163,0.015,2.33,3.25,3.18,0.00,0.000,1.00,1.00,1.00,0.118,0.00168,80.01,0.5888,12.02,138411.0,139734.5,59.810,0.0918,23.204
210000,352,1.421,0.071,12.67,14119,12972,159,0,1065,0,190796.5,4048.7,0.002,0.198,0.244,0.557,2513,8.62,2.10,0.00,0.00,0.00,0.00,0.02,0.23,8.60,2.07,0.00,0.00,0.000,0.000,36,0.457,0.241,0.759,0.000,0.000,5955,5283,2,0.750,0.040,0.009,30031,0.114,0.469,0.004,19.14,5888,0,4048.700,0.000,0.000,67262,1.00,19.35,0.000,0.000,0.000,7,8,11,19,3034,0.012,4.14,0.0063,0.011,5,0.087,0.000,0.156,0.010,2.34,3.14,3.20,0.00,0.000,1.00,1.00,1.00,0.087,0.00167,62.87,0.4890,5.59,138011.2,139734.3,77.291,0.0848,19.013
220000,357,1.415,0.131,12.63,13986,12813,145,0,1023,0,194879.4,3760.3,0.000,0.180,0.273,0.546,2467,9.00,2.37,0.00,0.00,0.00,0.05,0.04,0.64,8.96,2.15,0.00,0.00,0.000,0.004,41,0.445,0.227,0.773,0.000,0.000,5146,4540,2,0.725,0.031,0.006,31423,0.111,0.802,0.012,19.59,5813,0,3760.283,0.000,0.000,40344,1.00,19.14,0.000,0.000,0.000,8,8,12,28,3214,0.012,22.14,0.0061,0.003,0,0.057,0.000,0.140,0.003,2.43,3.17,3.26,0.00,0.000,1.00,1.00,1.00,0.057,0.00161,41.82,0.4470,11.19,137025.6,139734.1,79.891,0.0704,19.421
230000,498,1.444,0.078,12.63,14760,13354,158,0,1107,64,200972.8,4482.7,0.000,0.186,0.252,0.562,2436,8.95,2.64,0.00,0.00,0.00,0.00,0.06,1.14,8.88,2.05,0.00,0.00,0.000,0.000,48,0.406,0.243,0.755,0.000,0.002,6648,5914,2,0.566,0.000,0.006,33834,0.124,0.511,0.005,20.01,6182,0,70.042,0.000,0.002,64074,1.00,19.24,0.000,0.000,0.000,7,8,11,48,4455,0.017,15.39,0.0045,0.000,1,0.084,0.000,0.169,0.019,2.40,3.18,3.20,0.00,0.000,1.00,1.00,1.00,0.084,0.00121,44.56,0.5286,7.00,137649.1,139734.0,83.470,0.0812,19.994
240000,582,1.456,0.107,12.26,22288,20463,146,0,1595,1,291305.9,6587.5,0.000,0.197,0.238,0.565,1776,9.06,2.53,0.00,0.00,0.04,0.48,0.03,0.41,9.00,2.40,0.00,0.00,0.003,0.046,69,0.270,0.225,0.773,0.000,0.002,11841,8931,1,0.371,0.629,0.007,45849,0.121,0.666,0.008,29.15,9213,0,6587.544,0.000,0.000,119329,1.00,18.80,0.000,0.000,0.000,7,8,12,26,5275,0.020,15.51,0.0056,0.000,5,0.104,0.000,0.201,0.014,2.38,3.31,3.30,0.00,0.000,1.00,1.00,1.00,0.104,0.00157,77.15,0.7553,9.23,137034.3,139733.8,41.627,0.0963,28.995
250000,633,1.431,0.036,12.33,24678,22616,200,0,1811,0,312289.7,8106.0,0.000,0.193,0.270,0.537,1669,9.02,2.63,0.00,0.00,0.00,0.00,0.04,0.88,8.98,2.32,0.00,0.00,0.000,0.000,74,0.294,0.223,0.766,0.002,0.009,14651,12328,3,0.434,0.065,0.005,64919,0.133,0.164,0.000,31.07,10146,0,8106.028,0.000,0.005,147501,1.00,19.04,0.000,0.000,0.000,8,9,11,43,5711,0.022,15.07,0.0055,0.000,4,0.121,0.000,0.183,0.030,2.22,3.36,3.12,0.00,0.000,1.00,1.00,1.00,0.121,0.00148,82.52,0.9426,13.80,138126.5,139733.5,34.776,0.1316,31.049
260000,573,1.458,0.037,12.80,24852,22971,196,0,1745,0,308890.9,7983.1,0.000,0.198,0.280,0.522,1658,8.92,2.44,0.00,0.04,0.01,0.09,0.05,0.62,8.87,2.23,0.00,0.00,0.001,0.021,67,0.288,0.208,0.782,0.000,0.010,14761,12279,4,0.398,0.000,0.009,43769,0.149,0.134,0.000,30.86,10874,0,7983.130,0.000,0.002,190138,1.00,19.01,0.000,0.000,0.000,7,8,12,31,5114,0.020,0.80,0.0061,0.000,5,0.154,0.000,0.187,0.024,2.36,3.28,3.22,0.00,0.000,1.00,1.00,1.00,0.154,0.00163,111.44,0.9103,10.83,138195.2,139733.2,20.334,0.1123,30.760
270000,508,1.487,0.037,12.78,22255,20626,185,0,1509,0,282909.0,6600.5,0.002,0.191,0.290,0.517,1793,8.98,2.67,0.03,0.37,0.02,0.49,0.04,0.36,8.89,2.53,0.00,0.00,0.001,0.020,74,0.246,0.209,0.783,0.000,0.008,11923,9727,4,0.407,0.354,0.018,45751,0.114,0.145,0.000,28.27,9568,0,6600.475,0.000,0.002,148568,1.01,19.06,0.000,0.000,0.000,7,9,11,28,4564,0.017,0.38,0.0063,0.000,7,0.137,0.000,0.180,0.015,2.26,3.31,3.18,0.00,0.000,1.02,1.02,1.01,0.137,0.00165,102.45,0.7651,12.45,138283.2,139733.0,32.338,0.1048,28.173
280000,586,1.419,0.036,12.40,23331,21499,177,0,1577,5,293170.3,6886.7,0.006,0.194,0.277,0.523,1733,9.18,2.56,0.00,0.00,0.01,0.21,0.00,0.06,9.17,2.54,0.00,0.00,0.001,0.014,74,0.198,0.263,0.730,0.000,0.007,13243,11059,4,0.350,0.097,0.003,57224,0.117,0.132,0.000,29.30,9970,0,1377.337,0.000,0.002,175676,1.00,18.65,0.000,0.000,0.000,7,9,12,30,5379,0.021,0.57,0.0055,0.000,6,0.153,0.000,0.181,0.016,2.30,3.41,3.27,0.00,0.000,1.00,1.00,1.00,0.153,0.00146,109.20,0.7952,8.61,138207.0,139732.7,24.371,0.1069,29.184
290000,509,1.416,0.033,12.47,21981,20296,182,0,1580,4,282561.4,6449.4,0.005,0.197,0.257,0.542,1793,8.68,2.56,0.01,0.19,0.01,0.27,0.06,0.56,8.60,2.39,0.00,0.00,0.001,0.019,69,0.234,0.214,0.776,0.000,0.010,11879,10194,5,0.375,0.000,0.014,47883,0.134,0.099,0.000,28.25,9397,0,1612.359,0.000,0.000,154521,1.00,18.96,0.000,0.000,0.000,7,8,11,26,4417,0.017,0.40,0.0065,0.000,11,0.135,0.000,0.172,0.014,2.18,3.38,3.16,0.00,0.000,1.01,1.01,1.00,0.135,0.00161,103.87,0.7523,14.08,138378.8,139732.6,30.926,0.1068,28.157
300000,455,1.405,0.036,12.19,18075,16645,210,0,1274,2,244924.3,5180.9,0.001,0.202,0.269,0.528,2025,8.33,2.57,0.02,0.25,0.03,0.53,0.05,0.44,8.23,2.37,0.00,0.00,0.002,0.032,72,0.336,0.215,0.771,0.000,0.013,8785,7436,5,0.435,0.024,0.013,48321,0.125,0.161,0.000,24.51,7577,0,2590.432,0.000,0.000,139368,1.01,19.11,0.000,0.000,0.000,7,8,11,28,3788,0.014,0.74,0.0065,0.000,6,0.133,0.000,0.133,0.014,2.20,3.33,3.15,0.00,0.002,1.01,1.01,1.01,0.133,0.00154,89.10,0.6184,9.12,138426.5,139732.3,49.092,0.1008,24.409
310000,418,1.398,0.035,12.08,16379,15027,207,0,1182,6,221001.8,4596.0,0.001,0.196,0.220,0.583,2274,8.17,2.50,0.00,0.00,0.00,0.05,0.05,0.72,8.11,2.32,0.00,0.00,0.000,0.004,50,0.340,0.208,0.789,0.000,0.002,7865,6801,5,0.414,0.129,0.007,41821,0.119,0.127,0.000,22.07,6523,0,766.002,0.000,0.002,125004,1.00,19.42,0.000,0.000,0.000,7,8,11,37,3413,0.013,0.68,0.0065,0.002,4,0.134,0.000,0.165,0.021,2.38,3.19,3.11,0.00,0.000,1.00,1.00,1.00,0.134,0.00149,101.99,0.5590,8.15,138505.6,139732.2,38.705,0.0995,21.975
320000,461,1.369,0.042,12.44,16754,15272,211,0,1228,2,227476.2,5037.9,0.001,0.195,0.232,0.572,2189,8.93,3.44,0.00,0.09,0.01,0.21,0.05,0.69,8.87,3.23,0.00,0.00,0.001,0.010,50,0.356,0.241,0.759,0.000,0.000,8660,7558,3,0.872,0.000,0.004,36223,0.126,0.152,0.000,22.75,7027,0,2518.932,0.000,0.000,142536,1.00,18.70,0.000,0.000,0.000,7,8,12,28,4116,0.016,0.54,0.0056,0.024,4,0.151,0.000,0.172,0.024,2.31,3.28,3.38,0.00,0.002,1.00,1.00,1.00,0.151,0.00139,104.95,0.6003,7.46,138331.7,139732.0,35.200,0.0966,22.632
330000,551,1.439,0.069,12.63,20480,18727,226,0,1437,2,283156.3,6195.4,0.002,0.205,0.255,0.538,1819,8.21,2.13,0.00,0.00,0.03,0.49,0.03,0.42,8.15,2.03,0.00,0.00,0.002,0.032,48,0.421,0.232,0.759,0.000,0.009,11169,9341,2,0.695,0.000,0.007,55886,0.122,0.490,0.004,28.35,8607,0,3097.685,0.000,0.002,167958,1.00,19.44,0.000,0.000,0.000,7,8,11,26,4523,0.017,5.28,0.0063,0.036,4,0.138,0.000,0.169,0.023,2.30,3.14,3.14,0.00,0.000,1.00,1.00,1.00,0.138,0.00155,108.14,0.7244,5.85,137718.1,139731.9,21.658,0.1050,28.189
340000,554,1.465,0.037,12.33,21885,20122,196,0,1564,0,291645.0,6275.5,0.000,0.206,0.256,0.538,1788,8.54,2.66,0.00,0.00,0.02,0.22,0.04,0.72,8.48,2.58,0.00,0.00,0.001,0.012,56,0.262,0.227,0.762,0.000,0.011,12097,9576,2,0.736,0.000,0.007,45852,0.144,0.121,0.000,29.10,8678,0,6275.454,0.000,0.004,194742,1.00,19.18,0.000,0.000,0.000,7,8,12,28,4732,0.018,7.76,0.0062,0.034,4,0.154,0.000,0.186,0.017,2.28,3.19,3.24,0.00,0.000,1.00,1.00,1.00,0.154,0.00156,107.87,0.7223,11.21,138221.0,139731.9,18.711,0.0942,29.059
350000,532,1.395,0.035,12.28,19215,17604,212,0,1421,0,270953.4,5418.8,0.000,0.203,0.262,0.535,1894,8.58,2.52,0.00,0.00,0.03,0.54,0.00,0.04,8.55,2.41,0.00,0.00,0.001,0.022,57,0.252,0.224,0.774,0.000,0.002,9657,7697,2,0.588,0.021,0.002,35671,0.155,0.121,0.000,27.06,7763,0,5418.830,0.000,0.000,150423,1.00,18.99,0.000,0.000,0.000,6,8,11,32,4562,0.017,0.17,0.0060,0.017,1,0.131,0.000,0.154,0.010,2.32,3.23,3.27,0.00,0.000,1.00,1.00,1.00,0.131,0.00151,106.14,0.6306,10.56,138323.1,139731.8,30.070,0.0888,26.982
360000,501,1.436,0.032,12.25,18092,16602,247,0,1274,0,264009.8,5532.1,0.000,0.199,0.262,0.539,1977,9.45,3.18,0.00,0.00,0.00,0.00,0.02,0.49,9.43,2.90,0.00,0.00,0.000,0.000,52,0.208,0.214,0.780,0.000,0.006,10338,7676,2,0.750,0.032,0.004,33240,0.151,0.106,0.000,26.38,7345,0,5532.133,0.000,0.000,133290,1.00,18.51,0.000,0.000,0.000,7,9,13,54,4734,0.018,0.14,0.0056,0.010,1,0.125,0.000,0.170,0.016,2.22,3.51,3.23,0.00,0.000,1.00,1.00,1.00,0.125,0.00159,89.67,0.6308,5.09,138386.4,139731.6,47.249,0.0781,26.306
370000,442,1.453,0.036,12.73,16597,15160,241,0,1255,0,247361.0,5057.2,0.001,0.181,0.280,0.539,2085,9.21,2.52,0.00,0.00,0.01,0.29,0.02,0.33,9.18,2.43,0.00,0.00,0.001,0.020,48,0.292,0.242,0.751,0.000,0.007,8360,7091,3,0.505,0.000,0.002,30769,0.156,0.133,0.000,24.74,6597,0,5057.238,0.000,0.000,77581,1.00,18.69,0.000,0.000,0.000,7,9,12,25,4072,0.016,0.11,0.0061,0.002,6,0.086,0.000,0.138,0.009,2.30,3.47,3.19,0.00,0.000,1.00,1.00,1.00,0.086,0.00163,71.88,0.5841,7.28,138415.8,139731.5,66.711,0.0781,24.666
380000,408,1.461,0.031,12.28,13365,12275,246,0,878,0,208710.5,4051.3,0.000,0.192,0.262,0.546,2429,8.94,2.70,0.00,0.00,0.01,0.25,0.06,0.89,8.87,2.60,0.00,0.00,0.001,0.018,41,0.360,0.194,0.797,0.000,0.010,6196,5470,2,0.789,0.000,0.010,27938,0.157,0.107,0.000,20.88,5297,0,4051.332,0.000,0.002,78267,1.00,18.92,0.000,0.000,0.000,7,8,12,29,3649,0.014,0.14,0.0058,0.005,5,0.095,0.000,0.116,0.015,2.23,3.37,3.19,0.00,0.000,1.00,1.00,1.00,0.095,0.00151,78.06,0.4795,7.73,138557.2,139731.3,64.358,0.0743,20.822
