step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent
780000,372,1.542,0.090,9.00,10602,9977,241,0,403,1,210478.5,3198.0,0.001,0.141,0.630,0.228,2705,11.38,2.47,0.02,0.36,0.02,0.16,0.00,0.00,11.34,2.54,0.00,0.00,0.002,0.015,33,0.379,0.242,0.753,0.000,0.005,4794,4289,1,1.000,0.000,0.000,11749,0.095,0.451,0.004,20.99,3808,0,3197.957,0.000,0.000,29830,1.01,16.42,0.000,0.000,0.000,9,11,13,36,4235,0.016,4.02,0.0050,0.019,2,0.054,0.000,0.163,0.013,2.28,3.92,3.88,0.00,0.000,1.01,1.01,1.01,0.054,0.00149,45.55,0.3941,6.49,72411.1,74537.6,92.877,0.0744,20.982
790000,389,1.505,0.092,9.00,11358,10734,233,0,374,10,214490.2,3237.4,0.001,0.129,0.626,0.245,2623,10.51,3.07,0.00,0.00,0.06,0.88,0.00,0.00,10.45,2.99,0.00,0.00,0.003,0.039,35,0.311,0.183,0.815,0.000,0.003,5255,4508,1,1.000,0.000,0.000,1817,0.148,0.451,0.004,21.46,4216,0,323.745,0.000,0.000,37680,1.00,17.10,0.000,0.003,0.000,8,10,13,50,4088,0.016,0.03,0.0053,0.028,2,0.074,0.000,0.184,0.009,2.36,3.71,3.74,0.00,0.000,1.00,1.00,1.00,0.074,0.00133,74.49,0.3982,7.56,72362.9,74537.6,67.468,0.0745,21.376
800000,354,1.481,0.097,8.99,11673,11185,232,0,291,5,207278.9,3020.7,0.001,0.137,0.614,0.248,2674,10.49,1.97,0.00,0.00,0.08,0.68,0.01,0.16,10.40,1.66,0.00,0.00,0.005,0.033,34,0.342,0.209,0.791,0.000,0.000,5655,5342,1,1.000,0.000,0.003,1510,0.132,0.472,0.004,20.77,4046,0,604.131,0.000,0.000,47867,1.00,16.98,0.000,0.000,0.000,9,10,12,32,3712,0.014,0.03,0.0056,0.048,0,0.089,0.000,0.200,0.010,2.41,3.76,3.76,0.00,0.000,1.00,1.00,1.00,0.089,0.00147,75.25,0.3822,6.75,72348.9,74537.5,67.390,0.0802,20.685
810000,282,1.460,0.087,8.98,9246,8752,200,0,366,0,168860.3,2457.5,0.001,0.132,0.625,0.241,3127,9.90,2.36,0.00,0.00,0.08,1.25,0.00,0.00,9.82,2.06,0.00,0.00,0.003,0.043,26,0.277,0.188,0.809,0.000,0.004,3998,3640,1,1.000,0.000,0.000,905,0.123,0.445,0.004,16.90,3428,0,2457.508,0.000,0.000,33152,1.00,17.97,0.000,0.000,0.000,8,10,12,29,2792,0.011,0.01,0.0061,0.071,0,0.078,0.000,0.181,0.006,2.19,3.57,3.45,0.00,0.000,1.00,1.00,1.00,0.078,0.00142,68.43,0.3152,3.74,72642.8,74537.5,78.109,0.0697,16.857
820000,261,1.498,0.094,8.93,7137,6565,219,0,374,4,140739.1,1893.8,0.001,0.124,0.672,0.203,3548,8.77,2.29,0.02,0.25,0.02,0.25,0.00,0.00,8.74,2.12,0.00,0.00,0.001,0.010,30,0.540,0.211,0.782,0.000,0.008,2285,1924,1,1.000,0.000,0.000,399,0.105,0.458,0.004,14.10,2673,0,473.449,0.000,0.000,15190,1.00,19.16,0.000,0.000,0.000,7,8,11,29,2290,0.009,0.01,0.0062,0.027,4,0.045,0.000,0.131,0.003,2.40,3.24,3.18,0.00,0.000,1.00,1.01,1.00,0.045,0.00118,61.77,0.2564,8.78,72567.9,74537.4,87.563,0.0665,14.022
830000,426,1.362,0.090,9.01,8430,7517,171,0,577,5,143029.3,2155.4,0.001,0.130,0.680,0.189,3464,8.41,2.17,0.05,1.06,0.04,0.78,0.00,0.00,8.31,1.74,0.00,0.00,0.001,0.024,34,0.817,0.202,0.789,0.000,0.009,2829,2666,1,1.000,0.000,0.000,660,0.035,0.455,0.004,14.33,2935,0,431.077,0.000,0.002,23128,1.02,19.61,0.000,0.000,0.000,8,8,9,33,3581,0.014,0.03,0.0040,0.005,4,0.061,0.000,0.161,0.003,2.31,3.08,3.12,0.00,0.000,1.03,1.03,1.02,0.061,0.00073,51.04,0.2835,5.44,72409.8,74537.4,98.046,0.0683,14.243
840000,412,1.503,0.072,9.02,13505,12473,141,0,905,4,204224.8,3776.0,0.001,0.118,0.658,0.224,2646,9.44,2.15,0.02,0.34,0.01,0.20,0.00,0.00,9.42,2.11,0.00,0.00,0.001,0.012,37,0.442,0.184,0.811,0.000,0.005,6367,5890,1,1.000,0.000,0.000,1424,0.095,0.343,0.002,20.40,4827,0,943.993,0.000,0.000,41168,1.01,18.84,0.000,0.000,0.000,8,9,13,20,3890,0.015,0.01,0.0053,0.000,1,0.085,0.000,0.251,0.005,2.48,3.37,3.21,0.00,0.000,1.00,1.02,1.00,0.085,0.00099,47.62,0.4401,10.70,72661.9,74537.5,95.410,0.0620,20.367
850000,345,1.417,0.067,9.05,12455,11599,186,0,737,7,206218.5,3702.6,0.001,0.122,0.649,0.228,2647,10.11,2.85,0.00,0.05,0.08,1.45,0.00,0.00,10.02,2.73,0.00,0.00,0.003,0.054,33,0.403,0.203,0.788,0.000,0.009,5721,5106,1,1.000,0.000,0.000,493,0.185,0.302,0.001,20.63,4530,0,528.937,0.000,0.000,37680,1.00,18.33,0.000,0.000,0.000,8,10,13,30,3487,0.013,2.13,0.0060,0.009,3,0.079,0.000,0.223,0.006,2.42,3.55,3.29,0.00,0.000,1.00,1.00,1.00,0.079,0.00134,49.69,0.4414,7.10,72884.9,74537.5,90.988,0.0715,20.582
860000,298,1.392,0.145,8.99,8971,8227,204,0,587,1,167093.5,2546.5,0.001,0.108,0.692,0.199,3100,9.28,2.40,0.06,1.10,0.00,0.00,0.02,0.29,9.19,2.35,0.00,0.00,0.000,0.000,26,0.648,0.228,0.768,0.000,0.003,2970,2741,1,1.000,0.000,0.003,3263,0.150,0.768,0.010,16.85,3290,0,2546.480,0.000,0.000,16290,1.03,18.87,0.000,0.000,0.000,8,8,13,20,2764,0.011,23.21,0.0061,0.030,0,0.046,0.000,0.150,0.002,2.39,3.27,3.30,0.00,0.000,1.04,1.04,1.02,0.046,0.00111,46.07,0.3231,7.78,71696.4,74537.5,77.309,0.0684,16.667
870000,317,1.477,0.066,8.95,10733,9871,185,0,658,19,170515.4,3030.7,0.006,0.136,0.656,0.202,3051,9.59,3.59,0.14,1.25,0.21,3.18,0.00,0.00,9.24,2.31,0.00,0.00,0.006,0.079,32,0.410,0.256,0.732,0.000,0.013,4704,4549,1,1.000,0.000,0.000,1232,0.143,0.306,0.002,16.95,3867,0,159.511,0.000,0.003,65849,1.05,18.33,0.000,0.006,0.000,8,9,13,56,3039,0.012,3.13,0.0058,0.006,2,0.139,0.000,0.185,0.016,2.51,3.37,3.47,0.00,0.000,1.02,1.09,1.05,0.139,0.00117,70.62,0.3916,8.60,72922.7,74537.5,72.737,0.0886,16.988
880000,335,1.499,0.064,8.98,9720,8989,137,0,576,4,155130.4,2531.1,0.008,0.153,0.636,0.204,3202,8.61,3.26,0.01,0.11,0.00,0.05,0.00,0.00,8.60,3.26,0.00,0.00,0.001,0.014,37,0.499,0.224,0.767,0.000,0.009,3796,3621,1,0.991,0.009,0.000,1383,0.172,0.296,0.002,15.54,3612,0,632.787,0.000,0.003,48917,1.00,19.00,0.000,0.000,0.000,7,8,10,46,2884,0.011,0.38,0.0054,0.000,2,0.102,0.000,0.170,0.014,2.43,3.24,3.27,0.00,0.000,1.00,1.00,1.00,0.102,0.00117,67.17,0.3364,8.22,72923.8,74537.5,80.352,0.0834,15.453
890000,306,1.473,0.063,9.05,11979,11101,149,0,758,2,184301.3,3252.2,0.004,0.153,0.626,0.218,2823,9.59,3.75,0.05,0.70,0.08,1.18,0.00,0.00,9.46,3.08,0.00,0.00,0.002,0.029,38,0.346,0.248,0.745,0.000,0.007,4906,4668,2,0.516,0.000,0.000,1753,0.103,0.289,0.001,18.45,4396,0,1626.094,0.000,0.000,58059,1.02,18.10,0.000,0.000,0.000,8,9,12,49,2936,0.011,0.21,0.0064,0.007,7,0.100,0.000,0.200,0.011,2.58,3.32,3.66,0.00,0.000,1.00,1.03,1.02,0.100,0.00151,66.16,0.4071,8.86,72996.2,74537.4,78.612,0.0819,18.379
900000,245,1.523,0.060,9.05,9150,8540,159,0,512,1,153343.7,2333.1,0.006,0.136,0.639,0.219,3197,9.18,3.31,0.03,0.45,0.02,0.13,0.00,0.00,9.13,3.07,0.00,0.00,0.001,0.011,34,0.388,0.241,0.759,0.000,0.000,3288,3059,2,0.963,0.000,0.000,2315,0.116,0.298,0.002,15.35,3493,0,2333.106,0.000,0.000,24654,1.01,18.44,0.000,0.000,0.000,8,9,11,44,2249,0.009,0.29,0.0069,0.012,3,0.059,0.000,0.163,0.009,2.59,3.22,3.56,0.00,0.000,1.00,1.01,1.01,0.059,0.00150,68.37,0.3114,9.11,73139.3,74537.3,79.426,0.0780,15.288
910000,201,1.500,0.071,8.93,7257,6729,143,0,429,2,132920.5,1736.0,0.002,0.149,0.656,0.193,3641,9.47,2.51,0.00,0.00,0.00,0.07,0.00,0.00,9.47,2.50,0.00,0.00,0.000,0.005,30,0.478,0.189,0.806,0.000,0.005,2011,1886,2,0.692,0.000,0.000,928,0.078,0.329,0.002,13.33,2594,0,868.017,0.000,0.000,13729,1.00,18.18,0.000,0.000,0.000,8,8,13,25,1904,0.007,1.25,0.0070,0.010,1,0.035,0.000,0.136,0.001,2.67,3.24,3.67,0.00,0.000,1.00,1.00,1.00,0.035,0.00177,28.69,0.2400,7.12,73038.2,74537.3,120.160,0.0667,13.256
920000,187,1.473,0.095,9.06,4678,4308,102,0,282,8,88198.2,1052.9,0.006,0.171,0.653,0.170,4848,9.64,1.63,0.03,0.22,0.05,0.52,0.00,0.00,9.56,1.42,0.00,0.00,0.004,0.035,27,0.278,0.257,0.743,0.000,0.000,855,778,3,0.866,0.000,0.000,2358,0.124,0.436,0.003,8.87,1806,0,131.614,0.000,0.000,8792,1.01,17.65,0.000,0.000,0.000,8,10,11,22,1802,0.007,3.41,0.0049,0.005,1,0.030,0.000,0.097,0.001,2.71,3.19,4.03,0.00,0.000,1.00,1.01,1.01,0.030,0.00150,19.65,0.1663,4.13,72674.5,74537.2,131.508,0.0613,8.771
930000,186,1.565,0.154,9.09,4517,4132,154,0,232,0,101069.4,1208.7,0.001,0.127,0.636,0.236,4568,11.07,2.78,0.02,0.29,0.11,1.54,0.00,0.00,10.94,2.21,0.00,0.00,0.003,0.045,25,0.333,0.258,0.742,0.000,0.000,1369,1202,1,1.000,0.000,0.000,462,0.043,0.728,0.010,10.21,1656,0,1208.749,0.000,0.000,8763,1.01,17.13,0.000,0.000,0.000,9,11,13,34,2059,0.008,10.58,0.0050,0.011,0,0.037,0.000,0.144,0.000,2.44,3.38,4.05,0.00,0.000,1.01,1.01,1.01,0.037,0.00129,31.48,0.1646,5.70,71681.5,74537.2,111.164,0.0435,10.071
940000,165,1.634,0.173,9.00,3655,3289,177,0,210,0,88863.8,1024.3,0.001,0.128,0.658,0.212,5037,11.42,3.73,0.00,0.00,0.30,2.73,0.00,0.00,11.13,2.66,0.00,0.00,0.011,0.084,25,0.248,0.158,0.842,0.000,0.000,868,744,1,1.000,0.000,0.000,297,0.047,0.782,0.012,8.92,1396,0,1024.310,0.000,0.000,5510,1.00,16.45,0.000,0.000,0.000,9,11,15,44,1885,0.007,16.69,0.0048,0.006,2,0.027,0.000,0.110,0.001,2.76,3.55,4.22,0.00,0.000,1.00,1.00,1.00,0.027,0.00131,25.28,0.1503,4.74,71403.6,74537.2,112.543,0.0480,8.846
950000,142,1.507,0.071,8.98,4292,3921,166,0,228,40,83070.4,1490.4,0.006,0.159,0.608,0.227,5196,9.03,2.38,0.00,0.00,0.11,1.34,0.00,0.00,8.92,1.85,0.00,0.00,0.004,0.050,14,0.366,0.268,0.732,0.000,0.000,1931,1825,1,0.634,0.366,0.000,1059,0.065,0.330,0.002,8.13,1680,0,37.259,0.000,0.007,39804,1.00,17.75,0.000,0.000,0.000,7,9,11,27,1282,0.005,1.18,0.0066,0.007,0,0.152,0.000,0.128,0.047,2.50,3.41,3.72,0.00,0.000,1.00,1.00,1.00,0.152,0.00160,36.84,0.2161,4.43,73135.5,74537.1,117.284,0.0675,8.239
960000,308,1.399,0.088,8.99,5444,4775,108,0,395,8,96880.1,1394.1,0.002,0.161,0.643,0.193,4614,8.94,3.57,0.26,2.26,0.11,1.27,0.00,0.00,8.57,2.39,0.00,0.00,0.007,0.070,38,0.412,0.276,0.711,0.000,0.013,1852,1778,2,0.513,0.000,0.000,581,0.088,0.391,0.002,9.71,1993,0,174.264,0.000,0.000,20026,1.09,18.52,0.000,0.000,0.000,7,9,12,36,2755,0.011,0.10,0.0037,0.000,3,0.062,0.000,0.147,0.006,2.58,3.13,3.61,0.00,0.000,1.07,1.13,1.08,0.063,0.00083,31.06,0.1888,5.03,72611.9,74537.0,122.569,0.0495,9.611
970000,224,1.391,0.068,9.02,9022,8443,137,0,526,4,148954.8,2348.0,0.003,0.159,0.608,0.230,3355,9.73,2.60,0.00,0.00,0.01,0.13,0.00,0.00,9.72,2.61,0.00,0.00,0.001,0.015,22,0.295,0.196,0.795,0.000,0.009,3737,3338,1,0.696,0.304,0.000,1481,0.105,0.314,0.001,14.85,3238,0,586.989,0.000,0.000,39711,1.00,17.92,0.000,0.000,0.000,7,9,13,18,2180,0.008,0.27,0.0068,0.000,4,0.082,0.000,0.181,0.008,2.47,3.33,3.71,0.00,0.000,1.00,1.00,1.00,0.083,0.00176,58.88,0.3055,9.88,73064.3,74536.9,89.436,0.0703,14.826
980000,154,1.500,0.131,9.06,5661,5232,147,0,352,1,107422.8,1409.6,0.001,0.147,0.656,0.196,4235,9.50,3.30,0.03,0.32,0.07,0.88,0.00,0.00,9.40,2.41,0.00,0.00,0.002,0.021,18,0.506,0.195,0.805,0.000,0.000,1437,1252,2,0.779,0.000,0.000,421,0.126,0.683,0.008,10.85,2014,0,1409.635,0.000,0.000,15102,1.01,18.01,0.000,0.000,0.000,7,9,12,43,1463,0.006,14.35,0.0074,0.000,0,0.047,0.000,0.120,0.002,2.52,3.19,3.81,0.03,0.006,1.00,1.01,1.01,0.048,0.00177,34.99,0.1987,4.43,72138.4,74536.8,103.246,0.0583,10.695
990000,245,1.469,0.180,9.02,6041,5407,125,0,418,7,110099.1,1497.4,0.001,0.152,0.667,0.180,4137,8.63,3.03,0.10,1.06,0.07,0.78,0.00,0.00,8.46,2.31,0.00,0.00,0.003,0.029,26,0.437,0.265,0.735,0.000,0.000,1693,1360,2,0.567,0.024,0.000,795,0.118,0.819,0.012,11.08,2234,0,213.912,0.000,0.000,12180,1.03,18.74,0.000,0.000,0.000,7,8,9,28,2115,0.008,13.65,0.0053,0.000,0,0.036,0.000,0.148,0.001,2.56,3.19,3.44,0.00,0.000,1.00,1.05,1.04,0.036,0.00119,17.64,0.2009,2.83,71183.3,74536.7,121.065,0.0515,10.938
1000000,359,1.494,0.129,9.37,12457,11326,155,0,862,9,185137.4,4262.8,0.002,0.156,0.601,0.242,2854,10.08,2.58,0.01,0.12,0.01,0.12,0.00,0.00,10.06,2.58,0.00,0.00,0.001,0.014,42,0.212,0.203,0.786,0.000,0.011,7513,6155,2,0.786,0.000,0.000,811,0.064,0.565,0.006,18.43,4727,0,473.644,0.000,0.000,89279,1.00,18.25,0.000,0.000,0.000,7,9,13,26,3619,0.014,3.69,0.0051,0.039,1,0.154,0.000,0.263,0.033,2.24,3.55,3.35,0.00,0.000,1.00,1.01,1.00,0.155,0.00129,60.47,0.5020,8.01,71818.0,74536.5,80.860,0.0753,18.414
