step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent
390000,170,1.830,0.149,10.49,2382,2123,14,0,106,5,35709.6,727.6,0.014,0.421,0.536,0.029,6713,14.75,6.56,0.17,0.99,0.41,1.70,0.00,0.00,14.17,5.60,0.00,0.00,0.016,0.057,50,0.171,0.253,0.729,0.006,0.012,674,627,1,1.000,0.000,0.000,0,0.000,0.608,0.006,3.59,1116,0,145.517,0.000,0.006,25303,1.03,11.35,0.000,0.000,0.000,8,14,22,42,2508,0.010,6.57,0.0015,0.000,7,0.093,0.000,0.135,0.066,3.81,2.45,7.88,0.00,0.000,1.00,1.05,1.03,0.093,0.00140,5.90,0.1100,6.49,22586.8,25386.7,147.371,0.0371,3.505
400000,45,1.948,0.206,10.27,3262,3261,29,0,97,0,57644.7,790.3,0.023,0.348,0.601,0.028,5086,11.73,3.64,0.00,0.00,0.00,0.00,0.00,0.00,11.73,3.64,0.00,0.00,0.000,0.000,14,0.222,0.178,0.822,0.000,0.000,790,694,2,0.800,0.133,0.000,116,0.172,0.751,0.010,5.86,1388,0,790.328,0.000,0.000,25674,1.00,13.56,0.000,0.000,0.000,8,11,16,18,528,0.002,9.15,0.0109,0.000,0,0.077,0.000,0.121,0.030,3.62,2.13,7.09,0.00,0.000,1.00,1.00,1.00,0.077,0.00833,12.24,0.1364,2.87,21916.6,25386.7,136.193,0.0578,5.738
410000,158,1.912,0.113,10.26,5027,4770,12,0,132,0,63860.2,1495.0,0.051,0.386,0.536,0.027,4988,15.67,3.68,0.25,1.34,0.03,0.24,0.00,0.00,15.39,3.61,0.00,0.00,0.003,0.021,51,0.253,0.209,0.785,0.000,0.006,1867,1530,1,1.000,0.000,0.000,1612,0.117,0.451,0.003,6.24,2102,0,1495.032,0.000,0.000,66901,1.08,11.94,0.000,0.000,0.000,10,16,20,25,2476,0.009,0.90,0.0026,0.000,1,0.177,0.000,0.210,0.026,3.73,2.56,7.49,0.00,0.000,1.00,1.10,1.13,0.177,0.00287,18.22,0.2239,7.32,23184.4,25386.7,138.079,0.0740,6.292
420000,138,1.643,0.118,10.48,6484,6327,9,0,168,2,97906.4,1561.3,0.027,0.431,0.529,0.014,3651,11.10,4.79,0.27,1.60,0.00,0.00,0.00,0.00,10.83,4.31,0.00,0.00,0.000,0.000,44,0.116,0.159,0.833,0.000,0.007,1595,1195,2,0.442,0.471,0.000,96,0.156,0.495,0.004,9.81,2575,0,780.658,0.000,0.000,77866,1.08,12.65,0.000,0.000,0.000,6,10,17,35,1532,0.006,2.01,0.0065,0.000,1,0.117,0.000,0.143,0.002,3.32,2.42,7.54,0.00,0.000,1.03,1.09,1.12,0.117,0.00541,15.73,0.2268,6.52,23190.0,25386.8,135.891,0.0708,9.735
430000,169,1.793,0.154,10.70,6913,6681,15,0,186,0,111635.4,1639.3,0.008,0.403,0.566,0.023,3185,14.02,4.60,0.43,2.48,0.01,0.11,0.00,0.00,13.58,3.97,0.00,0.00,0.000,0.004,60,0.349,0.249,0.751,0.000,0.000,1846,1289,3,0.580,0.320,0.000,0,0.000,0.615,0.007,11.23,2827,0,1639.283,0.000,0.000,110328,1.12,12.18,0.000,0.000,0.000,8,13,19,38,2369,0.009,6.69,0.0049,0.000,3,0.147,0.000,0.146,0.004,3.59,2.64,7.34,0.01,0.012,1.06,1.13,1.17,0.147,0.00451,20.21,0.2309,5.52,22521.2,25386.8,125.306,0.0670,11.100
440000,135,1.676,0.211,10.90,4425,4301,38,0,120,0,88793.9,1006.5,0.008,0.311,0.654,0.028,3789,12.82,4.81,0.29,2.09,0.00,0.00,0.00,0.00,12.53,4.81,0.00,0.00,0.000,0.000,42,0.148,0.222,0.778,0.000,0.000,818,593,4,0.378,0.000,0.000,340,0.097,0.791,0.012,8.98,1808,0,1006.545,0.000,0.000,34526,1.09,12.19,0.000,0.000,0.000,8,13,19,37,1731,0.007,6.61,0.0052,0.000,0,0.078,0.000,0.076,0.001,3.30,2.75,7.35,0.00,0.000,1.08,1.10,1.09,0.078,0.00396,18.40,0.1579,5.21,21675.9,25386.8,129.446,0.0573,8.839
450000,84,1.776,0.156,10.80,4303,4226,45,0,83,5,69859.7,1410.3,0.017,0.390,0.525,0.067,4553,10.90,2.94,0.01,0.11,0.00,0.00,0.00,0.00,10.89,2.94,0.00,0.00,0.000,0.000,28,0.167,0.286,0.690,0.000,0.024,1622,1489,2,0.357,0.464,0.000,2984,0.149,0.613,0.007,6.90,1732,0,282.063,0.000,0.000,55807,1.00,12.69,0.000,0.000,0.000,7,11,14,20,916,0.003,1.27,0.0076,0.024,3,0.123,0.000,0.115,0.051,3.45,2.44,7.64,0.00,0.000,1.00,1.00,1.01,0.123,0.00533,42.67,0.2197,7.83,22662.0,25386.8,112.601,0.0784,6.925
460000,158,1.584,0.089,10.93,4321,4067,37,0,143,0,63229.0,1103.0,0.032,0.400,0.542,0.025,4812,13.50,5.50,0.27,2.35,0.00,0.00,0.00,0.00,13.23,4.78,0.00,0.00,0.000,0.000,48,0.152,0.171,0.816,0.006,0.006,1505,1335,1,0.968,0.032,0.000,1686,0.255,0.398,0.003,6.22,1832,0,1102.969,0.000,0.013,86522,1.07,11.65,0.000,0.000,0.000,8,12,18,48,2133,0.008,4.13,0.0030,0.025,21,0.196,0.000,0.151,0.017,3.61,2.51,7.67,0.00,0.000,1.00,1.10,1.10,0.196,0.00243,27.51,0.1667,9.06,23635.0,25386.8,125.576,0.0563,6.263
470000,11,1.811,0.139,11.73,2598,2615,43,0,87,0,46509.3,560.4,0.024,0.348,0.613,0.015,5820,10.73,6.00,0.00,0.00,0.00,0.00,0.00,0.00,10.73,6.00,0.00,0.00,0.000,0.000,8,0.273,0.182,0.818,0.000,0.000,507,428,1,0.909,0.091,0.000,0,0.000,0.540,0.005,4.73,1064,0,560.385,0.000,0.000,34688,1.00,13.64,0.000,0.000,0.000,5,8,18,24,118,0.000,2.13,0.0394,0.000,0,0.122,0.000,0.090,0.001,2.91,2.55,6.64,0.00,0.000,1.00,1.00,1.00,0.122,0.02336,12.46,0.0953,1.08,23083.5,25386.8,144.120,0.0401,4.639
480000,53,1.765,0.112,11.19,2243,2103,18,0,80,0,33748.7,385.3,0.007,0.613,0.368,0.012,7056,13.47,4.47,0.15,0.76,0.00,0.00,0.00,0.00,13.32,4.24,0.00,0.00,0.000,0.000,16,0.245,0.264,0.717,0.000,0.019,445,423,1,0.868,0.132,0.000,54,0.037,0.489,0.004,3.33,1059,0,385.345,0.000,0.000,40514,1.04,9.74,0.000,0.000,0.000,9,14,19,28,714,0.003,3.83,0.0048,0.000,0,0.115,0.000,0.043,0.008,3.36,3.38,7.79,0.00,0.000,1.00,1.05,1.05,0.115,0.00628,5.68,0.0756,3.91,23443.6,25386.8,150.599,0.0367,3.329
490000,102,1.527,0.082,12.12,3641,3457,22,0,113,0,52281.2,677.1,0.015,0.500,0.428,0.058,5447,12.15,6.14,0.07,0.69,0.03,0.30,0.00,0.00,12.05,6.08,0.00,0.00,0.001,0.015,27,0.343,0.265,0.735,0.000,0.000,763,709,1,0.147,0.853,0.000,856,0.109,0.370,0.002,5.18,1576,0,677.087,0.000,0.000,44097,1.02,12.27,0.000,0.000,0.000,6,9,20,27,1239,0.005,4.10,0.0043,0.010,2,0.102,0.000,0.077,0.005,3.37,2.59,7.56,0.00,0.000,1.00,1.02,1.04,0.102,0.00438,12.76,0.1248,6.22,23864.1,25386.9,141.396,0.0568,5.168
500000,65,1.573,0.127,11.75,3082,2999,23,0,97,0,41440.2,646.6,0.024,0.546,0.390,0.040,6196,8.49,2.82,0.11,0.50,0.00,0.00,0.00,0.00,8.38,2.64,0.00,0.00,0.000,0.000,20,0.277,0.277,0.723,0.000,0.000,937,842,2,0.831,0.077,0.000,2976,0.091,0.535,0.005,4.22,1386,0,646.575,0.000,0.000,59042,1.03,16.68,0.000,0.000,0.000,6,9,12,16,552,0.002,3.87,0.0076,0.000,0,0.154,0.000,0.107,0.011,2.62,3.45,4.25,0.00,0.000,1.00,1.03,1.05,0.154,0.00545,23.45,0.1144,1.66,23195.7,25386.9,131.895,0.0502,4.105
510000,175,1.404,0.125,12.08,4799,4458,14,0,217,0,59799.0,766.0,0.027,0.485,0.397,0.091,4735,7.49,3.39,0.02,0.30,0.25,2.46,0.00,0.00,7.21,2.91,0.00,0.00,0.010,0.098,39,0.160,0.246,0.749,0.000,0.006,1096,826,2,0.754,0.000,0.000,684,0.058,0.541,0.005,5.99,1994,0,765.985,0.000,0.000,69435,1.01,18.43,0.000,0.000,0.000,4,7,11,29,1310,0.005,1.20,0.0047,0.000,0,0.125,0.000,0.177,0.000,2.47,2.30,4.50,0.00,0.000,1.00,1.01,1.01,0.125,0.00228,10.07,0.1227,5.82,23073.4,25386.9,146.191,0.0456,5.927
520000,106,1.628,0.103,11.80,4505,4352,33,0,189,12,73298.9,729.1,0.002,0.354,0.536,0.108,4002,9.92,4.98,0.10,0.43,0.00,0.00,0.00,0.00,9.82,4.85,0.00,0.00,0.000,0.000,26,0.255,0.208,0.783,0.000,0.009,682,565,1,1.000,0.000,0.000,1085,0.078,0.446,0.003,7.30,1758,0,60.757,0.000,0.000,32191,1.03,16.53,0.000,0.000,0.000,6,7,18,26,1052,0.004,1.36,0.0070,0.000,1,0.061,0.000,0.122,0.003,2.91,2.52,5.23,0.00,0.000,1.02,1.03,1.03,0.061,0.00344,9.44,0.1159,3.54,23508.7,25386.9,145.339,0.0433,7.301
530000,98,1.656,0.127,11.98,4167,4008,14,0,153,7,71841.2,872.5,0.001,0.367,0.511,0.121,4333,9.52,4.53,0.01,0.10,0.05,0.50,0.00,0.00,9.46,4.48,0.00,0.00,0.003,0.031,27,0.163,0.255,0.745,0.000,0.000,898,686,2,0.316,0.408,0.000,357,0.095,0.535,0.005,7.23,1720,0,124.641,0.000,0.000,29748,1.00,15.86,0.000,0.000,0.000,6,8,18,22,933,0.004,2.87,0.0077,0.000,0,0.066,0.000,0.141,0.001,2.78,2.11,5.96,0.00,0.000,1.00,1.00,1.01,0.066,0.00474,12.00,0.1338,5.89,23119.7,25386.9,141.341,0.0463,7.148
540000,82,1.468,0.108,10.12,3271,3125,45,0,117,0,51538.2,495.9,0.001,0.354,0.468,0.177,5142,6.38,1.30,0.04,0.33,0.01,0.11,0.00,0.00,6.33,1.39,0.00,0.00,0.002,0.018,13,0.451,0.159,0.841,0.000,0.000,702,665,2,0.963,0.000,0.000,95,0.063,0.482,0.004,5.13,1182,0,495.866,0.000,0.000,24953,1.02,19.66,0.000,0.000,0.000,6,6,8,10,523,0.002,4.30,0.0099,0.000,0,0.065,0.000,0.125,0.005,2.26,2.30,4.02,0.00,0.000,1.01,1.01,1.05,0.065,0.00314,22.24,0.0911,2.80,23481.4,25386.9,131.776,0.0418,5.125
550000,72,1.382,0.155,10.54,2219,2100,26,0,103,2,33709.7,290.1,0.000,0.423,0.478,0.098,6648,5.89,1.55,0.00,0.00,0.00,0.00,0.00,0.00,5.89,1.55,0.00,0.00,0.000,0.000,12,0.250,0.278,0.708,0.000,0.014,185,178,1,1.000,0.000,0.000,0,0.000,0.653,0.008,3.45,835,0,145.048,0.000,0.000,9598,1.00,20.28,0.000,0.000,0.000,4,6,7,10,424,0.002,5.87,0.0080,0.000,0,0.032,0.000,0.084,0.000,2.08,1.86,4.00,0.00,0.000,1.00,1.00,1.00,0.032,0.00272,2.24,0.0579,2.60,22742.5,25386.9,151.876,0.0289,3.347
560000,41,1.473,0.113,10.27,2763,2653,11,0,130,1,38568.0,436.4,0.002,0.452,0.481,0.065,6254,7.12,1.36,0.05,0.31,0.05,0.31,0.00,0.00,7.02,0.95,0.00,0.00,0.003,0.022,6,0.854,0.122,0.878,0.000,0.000,469,452,2,0.732,0.000,0.000,57,0.246,0.479,0.004,3.79,990,0,436.391,0.000,0.000,18160,1.01,19.71,0.000,0.000,0.000,7,7,7,14,292,0.001,2.93,0.0134,0.000,1,0.050,0.000,0.133,0.004,2.24,2.17,4.10,0.05,0.024,1.01,1.01,1.02,0.050,0.00584,9.20,0.0750,1.83,23461.5,25386.9,147.517,0.0314,3.831
570000,155,1.384,0.072,10.23,2876,2655,5,0,102,26,35254.3,500.9,0.001,0.424,0.467,0.109,6648,7.52,2.06,0.07,0.58,0.06,0.46,0.00,0.00,7.39,1.59,0.00,0.00,0.004,0.034,20,0.387,0.213,0.787,0.000,0.000,799,796,1,1.000,0.000,0.000,229,0.197,0.291,0.001,3.46,996,0,19.265,0.000,0.000,23908,1.02,18.89,0.000,0.000,0.000,6,7,9,22,1165,0.004,1.62,0.0031,0.006,2,0.079,0.000,0.241,0.004,2.55,2.61,4.04,0.02,0.006,1.01,1.02,1.03,0.079,0.00136,14.83,0.0758,2.71,23961.3,25386.9,143.524,0.0258,3.484
580000,321,1.467,0.074,10.36,8854,8384,12,1,291,50,113704.1,1904.9,0.002,0.344,0.498,0.156,2961,9.69,3.53,0.15,1.69,0.02,0.39,0.00,0.00,9.51,3.45,0.00,0.00,0.002,0.028,49,0.259,0.196,0.794,0.000,0.009,2981,2639,1,1.000,0.000,0.000,537,0.134,0.282,0.001,11.38,3343,293,38.098,0.000,0.000,72468,1.06,16.88,0.000,0.000,0.000,7,9,15,27,3109,0.012,0.76,0.0037,0.012,3,0.097,0.000,0.293,0.002,2.77,3.06,4.53,0.00,0.000,1.05,1.05,1.07,0.097,0.00181,32.79,0.2482,5.25,23640.4,25386.9,118.506,0.0576,11.286
590000,242,1.609,0.073,10.15,11006,10707,6,0,372,30,145846.2,2638.9,0.001,0.287,0.489,0.222,2460,11.59,3.79,0.06,0.46,0.03,0.51,0.00,0.00,11.50,3.64,0.00,0.00,0.001,0.021,54,0.281,0.215,0.777,0.000,0.008,4032,3604,1,0.483,0.517,0.000,1043,0.097,0.286,0.001,14.58,4026,0,87.964,0.000,0.000,85820,1.03,14.54,0.000,0.000,0.000,7,12,14,36,2805,0.011,0.11,0.0052,0.025,1,0.111,0.000,0.302,0.004,3.16,3.60,5.23,0.00,0.000,1.01,1.02,1.05,0.111,0.00274,64.50,0.3354,6.15,23749.1,25386.9,84.249,0.0714,14.517
600000,186,1.711,0.066,10.95,9290,8995,13,0,338,25,132208.2,2249.1,0.001,0.305,0.453,0.241,2636,12.24,4.53,0.09,0.84,0.00,0.00,0.00,0.00,12.15,4.46,0.00,0.00,0.000,0.000,44,0.129,0.242,0.737,0.000,0.022,3276,2788,3,0.522,0.000,0.000,657,0.122,0.267,0.001,13.21,3733,0,89.962,0.000,0.000,81977,1.04,13.88,0.000,0.000,0.000,9,12,15,35,2276,0.009,0.37,0.0059,0.000,1,0.113,0.000,0.254,0.004,3.19,3.67,5.41,0.00,0.000,1.03,1.04,1.05,0.113,0.00349,66.51,0.2998,6.94,23939.5,25386.9,83.342,0.0750,13.157
610000,138,1.592,0.073,11.43,6336,6127,14,0,243,0,100845.9,1445.0,0.001,0.331,0.446,0.223,3189,11.11,2.97,0.14,1.53,0.00,0.00,0.00,0.00,10.96,3.06,0.00,0.00,0.000,0.000,39,0.210,0.261,0.732,0.000,0.007,1562,1203,2,0.377,0.283,0.000,820,0.151,0.277,0.001,10.10,2623,0,1445.048,0.000,0.000,41589,1.05,14.64,0.000,0.000,0.000,8,11,15,18,1533,0.006,0.41,0.0067,0.000,0,0.071,0.000,0.187,0.002,3.00,3.28,5.43,0.00,0.000,1.06,1.06,1.05,0.071,0.00411,29.03,0.2021,6.31,23948.3,25386.9,123.899,0.0577,10.042
620000,164,1.635,0.060,12.02,5613,5371,25,0,191,1,88420.5,1120.3,0.002,0.320,0.381,0.297,3579,9.80,2.56,0.18,1.38,0.01,0.16,0.01,0.08,9.61,2.23,0.00,0.00,0.002,0.026,30,0.171,0.238,0.762,0.000,0.000,1412,1192,5,0.341,0.256,0.006,9575,0.071,0.237,0.001,8.82,2399,0,1120.253,0.000,0.000,45257,1.05,16.09,0.000,0.000,0.000,7,10,12,27,1608,0.006,0.41,0.0056,0.037,1,0.086,0.000,0.182,0.002,2.82,3.50,4.52,0.00,0.000,1.02,1.07,1.06,0.086,0.00292,36.67,0.1684,4.60,24104.6,25386.9,117.536,0.0566,8.783
630000,96,1.569,0.065,12.38,3832,3689,50,0,161,1,74813.4,752.6,0.001,0.411,0.394,0.194,4109,7.84,2.29,0.00,0.00,0.00,0.00,0.00,0.00,7.84,2.29,0.00,0.00,0.000,0.000,14,0.448,0.271,0.729,0.000,0.000,584,464,3,0.604,0.010,0.000,2046,0.065,0.251,0.001,7.49,1650,0,752.605,0.000,0.000,24422,1.00,18.08,0.000,0.000,0.000,6,7,11,13,753,0.003,0.04,0.0099,0.000,1,0.042,0.000,0.106,0.000,2.42,2.61,4.34,0.00,0.000,1.00,1.00,1.00,0.042,0.00495,18.53,0.1191,5.68,24157.4,25386.9,137.371,0.0438,7.455
640000,69,1.701,0.058,12.41,3117,2980,51,0,113,0,55181.9,620.9,0.003,0.470,0.429,0.097,5131,8.43,2.12,0.00,0.00,0.00,0.00,0.00,0.00,8.43,2.12,0.00,0.00,0.000,0.000,10,0.362,0.188,0.812,0.000,0.000,737,641,2,0.739,0.014,0.000,23095,0.226,0.208,0.001,5.51,1351,0,620.926,0.000,0.000,31817,1.00,17.54,0.000,0.000,0.000,7,8,11,13,582,0.002,0.52,0.0095,0.000,2,0.063,0.000,0.130,0.010,2.49,2.52,4.71,0.00,0.000,1.00,1.00,1.00,0.063,0.00526,29.81,0.1083,3.69,24310.8,25386.9,127.589,0.0464,5.480
650000,72,1.519,0.091,12.00,2246,2132,32,0,79,2,40488.9,315.5,0.000,0.579,0.373,0.047,6235,8.35,4.34,0.14,1.17,0.00,0.00,0.00,0.00,8.21,3.84,0.00,0.00,0.000,0.000,17,0.361,0.236,0.764,0.000,0.000,185,160,1,1.000,0.000,0.000,3991,0.087,0.482,0.005,4.11,959,0,157.733,0.000,0.000,11513,1.03,18.06,0.000,0.000,0.000,4,7,13,28,601,0.002,3.95,0.0069,0.056,1,0.025,0.000,0.069,0.001,2.67,2.32,4.65,0.00,0.000,1.00,1.05,1.05,0.025,0.00458,8.88,0.0641,4.04,23768.9,25386.9,146.496,0.0325,4.021
660000,43,1.344,0.061,12.33,2655,2560,20,0,104,0,37404.5,468.0,0.004,0.622,0.306,0.068,6520,7.28,3.52,0.00,0.00,0.00,0.00,0.00,0.00,7.28,3.52,0.00,0.00,0.000,0.000,8,0.535,0.140,0.860,0.000,0.000,811,737,1,0.535,0.465,0.000,4797,0.133,0.218,0.001,3.70,1169,0,468.000,0.000,0.000,37896,1.00,18.98,0.000,0.000,0.000,6,6,7,23,313,0.001,1.06,0.0120,0.023,0,0.080,0.000,0.214,0.010,2.58,2.37,4.14,0.00,0.000,1.00,1.00,1.00,0.080,0.00706,31.04,0.0848,3.33,24323.3,25386.9,127.636,0.0380,3.713
670000,27,1.449,0.058,12.59,1597,1541,6,0,66,0,24027.3,171.9,0.003,0.661,0.299,0.037,8084,5.67,1.02,0.00,0.00,0.00,0.00,0.00,0.00,5.67,1.02,0.00,0.00,0.000,0.000,5,0.519,0.259,0.741,0.000,0.000,373,329,2,0.630,0.000,0.000,4418,0.076,0.201,0.001,2.40,690,0,171.927,0.000,0.000,16561,1.00,20.00,0.000,0.000,0.000,5,6,6,10,153,0.001,0.33,0.0157,0.037,1,0.049,0.000,0.153,0.003,2.22,2.04,3.96,0.00,0.000,1.00,1.00,1.00,0.049,0.00749,15.38,0.0395,0.78,24397.8,25387.0,145.329,0.0226,2.386
680000,87,1.522,0.096,12.97,1925,1771,16,0,78,0,32227.3,226.1,0.001,0.533,0.441,0.024,6906,6.87,1.98,0.16,1.49,0.00,0.00,0.00,0.00,6.71,1.70,0.00,0.00,0.000,0.000,11,0.678,0.195,0.805,0.000,0.000,186,176,1,1.000,0.000,0.000,3230,0.081,0.524,0.005,3.29,816,0,226.053,0.000,0.000,11849,1.06,18.57,0.000,0.000,0.000,6,6,10,17,598,0.002,4.49,0.0055,0.080,4,0.034,0.000,0.098,0.001,2.59,2.21,4.54,0.00,0.000,1.02,1.06,1.09,0.034,0.00263,7.35,0.0446,2.02,23671.8,25387.0,148.311,0.0219,3.193
690000,183,1.515,0.051,10.76,4444,4208,9,0,131,2,61690.9,1014.3,0.002,0.466,0.487,0.045,4650,7.83,3.08,0.10,0.54,0.04,0.42,0.02,0.23,7.66,2.91,0.00,0.00,0.003,0.029,33,0.486,0.197,0.803,0.000,0.000,1407,1193,1,1.000,0.000,0.011,5404,0.115,0.176,0.000,6.11,1911,0,507.168,0.000,0.000,62713,1.03,17.58,0.000,0.005,0.000,6,6,12,20,1432,0.005,6.32,0.0044,0.005,5,0.109,0.000,0.178,0.035,2.57,2.54,4.68,0.00,0.000,1.00,1.05,1.05,0.109,0.00225,30.22,0.1480,4.29,24239.1,25387.0,120.797,0.0464,6.120
700000,130,1.603,0.077,11.98,7894,7672,9,0,266,5,114022.0,1752.5,0.002,0.431,0.522,0.046,3021,11.81,6.52,0.00,0.00,0.07,0.45,0.00,0.00,11.74,6.52,0.00,0.00,0.005,0.035,31,0.338,0.246,0.754,0.000,0.000,2276,1605,1,0.700,0.300,0.000,969,0.110,0.307,0.001,11.46,3195,0,350.490,0.000,0.000,82300,1.00,14.46,0.000,0.000,0.000,6,13,19,38,1535,0.006,1.00,0.0075,0.000,2,0.092,0.000,0.228,0.002,3.24,2.68,6.08,0.00,0.000,1.00,1.00,1.00,0.092,0.00592,34.76,0.2402,5.56,23886.9,25387.0,116.227,0.0649,11.355
710000,100,1.528,0.111,11.82,4437,4301,21,0,145,0,80830.4,951.1,0.002,0.448,0.483,0.067,4062,9.10,3.82,0.21,2.09,0.00,0.00,0.00,0.00,8.89,3.38,0.00,0.00,0.000,0.000,21,0.270,0.160,0.840,0.000,0.000,727,558,1,0.980,0.020,0.000,688,0.148,0.553,0.005,8.15,1844,0,951.091,0.000,0.000,28238,1.07,16.18,0.000,0.000,0.000,6,9,13,27,910,0.003,7.30,0.0091,0.010,0,0.047,0.000,0.101,0.001,2.77,2.43,5.48,0.00,0.000,1.04,1.10,1.06,0.047,0.00631,15.75,0.1516,6.75,23404.6,25387.0,132.246,0.0564,8.044
720000,201,1.504,0.140,11.04,5338,5001,15,0,221,0,78509.1,878.1,0.001,0.492,0.444,0.062,3954,7.84,5.48,0.01,0.14,0.01,0.14,0.00,0.00,7.82,5.45,0.00,0.00,0.000,0.005,25,0.308,0.184,0.811,0.000,0.005,784,611,1,0.592,0.408,0.000,1502,0.158,0.663,0.008,7.91,2038,0,878.117,0.000,0.000,37280,1.00,18.07,0.005,0.000,0.000,5,6,10,64,1576,0.006,9.65,0.0050,0.000,2,0.048,0.000,0.172,0.000,2.54,2.51,4.45,0.00,0.000,1.00,1.00,1.01,0.048,0.00258,11.25,0.1343,4.20,22753.3,25387.0,134.618,0.0468,7.803
730000,185,1.479,0.057,10.01,8834,8532,10,0,308,3,119035.8,2154.0,0.002,0.403,0.516,0.079,2891,9.46,4.49,0.31,2.45,0.00,0.00,0.00,0.00,9.16,3.74,0.00,0.00,0.000,0.000,28,0.238,0.222,0.768,0.000,0.011,2947,2125,3,0.746,0.027,0.000,1513,0.233,0.205,0.000,11.77,3413,0,718.007,0.000,0.005,96087,1.10,16.28,0.000,0.000,0.000,6,9,11,39,1751,0.007,1.50,0.0070,0.000,1,0.106,0.000,0.266,0.018,2.76,3.13,4.75,0.00,0.000,1.07,1.13,1.10,0.106,0.00388,21.39,0.2857,5.90,24144.3,25387.0,128.785,0.0701,11.837
740000,219,1.474,0.062,10.21,6580,6267,16,0,263,0,93156.1,1296.9,0.003,0.363,0.531,0.103,3491,8.20,2.90,0.00,0.00,0.00,0.00,0.00,0.00,8.20,2.90,0.00,0.00,0.000,0.000,25,0.429,0.256,0.744,0.000,0.000,1519,1339,2,0.557,0.000,0.000,638,0.218,0.243,0.001,9.34,2152,0,1296.860,0.000,0.000,49692,1.00,17.48,0.000,0.000,0.000,6,7,11,23,1795,0.007,0.36,0.0052,0.000,2,0.075,0.000,0.224,0.000,2.62,2.71,4.55,0.00,0.000,1.00,1.00,1.00,0.075,0.00214,14.13,0.1794,5.74,24018.8,25387.0,139.606,0.0497,9.277
750000,124,1.493,0.049,10.26,5610,5433,21,0,251,0,84505.5,1038.8,0.003,0.397,0.526,0.074,3711,7.43,2.71,0.12,1.10,0.00,0.00,0.00,0.00,7.31,2.40,0.00,0.00,0.000,0.000,17,0.621,0.185,0.815,0.000,0.000,892,765,2,0.798,0.000,0.000,1186,0.075,0.172,0.000,8.44,1946,0,1038.839,0.000,0.000,32958,1.04,18.34,0.000,0.000,0.000,6,6,11,22,921,0.004,0.16,0.0093,0.000,1,0.049,0.000,0.165,0.000,2.42,2.47,4.40,0.00,0.000,1.00,1.07,1.05,0.049,0.00369,15.39,0.1559,3.81,24379.8,25387.0,139.447,0.0522,8.428
760000,83,1.476,0.046,10.08,3252,3125,23,0,145,0,53475.7,526.7,0.003,0.428,0.509,0.060,5144,8.16,3.67,0.00,0.00,0.00,0.00,0.00,0.00,8.16,3.67,0.00,0.00,0.000,0.000,13,0.627,0.181,0.819,0.000,0.000,461,439,1,1.000,0.000,0.000,367,0.158,0.184,0.000,5.36,1089,0,526.712,0.000,0.000,28327,1.00,17.40,0.000,0.000,0.000,6,6,14,23,677,0.003,0.38,0.0079,0.000,3,0.061,0.000,0.128,0.000,2.60,2.35,4.95,0.00,0.000,1.00,1.00,1.00,0.061,0.00363,12.97,0.0873,2.97,24493.8,25387.0,144.728,0.0347,5.335
770000,72,1.519,0.066,10.21,1654,1563,24,0,78,0,27896.1,254.5,0.003,0.446,0.484,0.067,7691,6.94,1.65,0.00,0.00,0.00,0.00,0.00,0.00,6.94,1.65,0.00,0.00,0.000,0.000,11,0.583,0.250,0.750,0.000,0.000,225,215,1,1.000,0.000,0.000,598,0.080,0.273,0.001,2.82,572,0,254.544,0.000,0.000,12585,1.00,18.97,0.000,0.000,0.000,6,6,10,11,500,0.002,0.62,0.0056,0.000,0,0.053,0.000,0.094,0.001,2.47,2.21,4.31,0.00,0.000,1.00,1.00,1.00,0.053,0.00264,9.55,0.0523,1.28,24183.2,25387.0,150.436,0.0271,2.766
780000,71,1.634,0.049,10.08,2953,2752,37,0,165,0,46012.0,507.7,0.005,0.430,0.503,0.061,5668,7.97,3.62,0.06,0.47,0.24,2.00,0.00,0.00,7.68,2.82,0.01,0.12,0.009,0.074,12,0.563,0.155,0.845,0.000,0.000,517,510,1,1.000,0.000,0.000,740,0.173,0.171,0.000,4.58,962,0,507.738,0.000,0.000,27098,1.01,17.97,0.000,0.000,0.014,6,6,11,27,566,0.002,3.93,0.0084,0.000,0,0.065,0.000,0.115,0.003,2.44,2.44,4.58,0.04,0.014,1.00,1.00,1.01,0.065,0.00374,13.52,0.0880,4.61,24461.6,25387.0,141.400,0.0369,4.573
