step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent
390000,128,1.683,0.147,9.03,2849,2675,83,0,81,0,62686.5,583.3,0.000,0.226,0.548,0.226,5840,9.39,2.10,0.00,0.00,0.00,0.00,0.00,0.00,9.39,2.10,0.00,0.00,0.000,0.000,13,0.570,0.227,0.773,0.000,0.000,774,727,1,0.898,0.102,0.000,18916,0.120,0.719,0.010,6.38,966,0,583.310,0.000,0.000,8319,1.00,16.42,0.000,0.000,0.000,7,10,12,20,1202,0.005,9.76,0.0052,0.008,0,0.030,0.000,0.074,0.001,2.63,4.09,3.70,0.00,0.000,1.00,1.00,1.00,0.030,0.00203,11.21,0.0935,6.57,71553.8,74199.9,136.086,0.0353,6.241
400000,210,1.625,0.073,9.19,5000,4652,69,0,197,0,89510.8,1420.6,0.002,0.224,0.503,0.270,4648,9.03,3.06,0.00,0.00,0.00,0.00,0.11,0.68,8.92,3.03,0.00,0.00,0.000,0.000,30,0.438,0.281,0.710,0.000,0.010,2297,2249,1,1.000,0.000,0.052,32185,0.108,0.317,0.002,8.84,1807,0,1420.586,0.000,0.000,25148,1.00,16.81,0.000,0.000,0.000,5,10,11,34,1897,0.007,13.06,0.0048,0.005,5,0.065,0.000,0.140,0.037,2.59,4.10,3.52,0.00,0.000,1.00,1.00,1.00,0.065,0.00164,23.61,0.1930,5.48,72618.2,74199.9,117.934,0.0511,8.896
410000,229,1.544,0.071,8.56,6358,6010,126,0,203,0,104739.1,1508.8,0.002,0.247,0.476,0.275,4223,8.63,2.14,0.00,0.00,0.00,0.07,0.17,1.21,8.46,2.14,0.00,0.00,0.001,0.011,21,0.424,0.218,0.773,0.004,0.004,3176,3118,2,0.817,0.031,0.092,174410,0.064,0.296,0.001,10.47,2292,0,1508.835,0.000,0.004,73752,1.00,17.08,0.000,0.000,0.000,6,9,10,20,1976,0.008,0.45,0.0054,0.000,7,0.140,0.000,0.154,0.025,2.48,4.02,3.63,0.00,0.000,1.00,1.00,1.00,0.140,0.00177,57.36,0.2175,7.27,72649.1,74199.8,95.152,0.0665,10.411
420000,274,1.582,0.060,8.90,8405,7952,132,0,276,0,136434.1,1752.9,0.002,0.238,0.491,0.269,3554,9.41,2.83,0.00,0.00,0.00,0.00,0.11,1.31,9.30,2.57,0.00,0.00,0.000,0.000,31,0.536,0.237,0.748,0.000,0.015,4006,3954,2,0.909,0.000,0.018,136199,0.055,0.245,0.001,13.63,2711,0,1752.938,0.000,0.000,72545,1.00,16.56,0.000,0.000,0.000,6,10,10,29,2578,0.010,0.10,0.0054,0.004,3,0.109,0.000,0.180,0.009,2.70,4.06,3.67,0.00,0.000,1.00,1.00,1.00,0.110,0.00183,61.45,0.2428,4.61,72732.6,74199.8,88.263,0.0677,13.566
430000,274,1.464,0.066,9.64,9259,8880,80,0,299,0,142438.4,2140.3,0.003,0.222,0.452,0.323,3397,10.32,2.89,0.00,0.06,0.13,1.59,0.10,0.65,10.08,2.63,0.00,0.00,0.006,0.067,31,0.569,0.255,0.734,0.000,0.011,5295,5232,2,0.916,0.000,0.029,29310,0.132,0.290,0.001,14.25,2946,0,2140.335,0.000,0.000,76366,1.00,15.72,0.000,0.000,0.000,7,10,13,29,2827,0.011,0.40,0.0052,0.000,1,0.123,0.000,0.258,0.016,2.81,4.28,3.87,0.00,0.000,1.00,1.00,1.00,0.123,0.00187,61.54,0.2755,5.50,72663.0,74199.6,87.246,0.0614,14.182
440000,254,1.573,0.069,9.26,8553,8272,70,0,231,0,136474.8,1802.2,0.004,0.282,0.472,0.243,3501,9.63,2.37,0.00,0.00,0.00,0.06,0.08,0.80,9.55,2.42,0.00,0.00,0.004,0.063,24,0.681,0.260,0.720,0.000,0.020,4238,4143,3,0.764,0.031,0.016,54586,0.126,0.323,0.002,13.64,3066,0,1802.212,0.000,0.004,78548,1.00,16.38,0.000,0.000,0.000,8,10,10,29,2447,0.009,0.11,0.0056,0.000,7,0.105,0.000,0.215,0.012,2.58,4.03,3.79,0.00,0.000,1.00,1.00,1.00,0.105,0.00237,56.37,0.2405,6.53,72623.3,74199.5,93.316,0.0602,13.575
450000,403,1.534,0.049,8.85,10554,10022,89,0,294,1,166935.5,3133.9,0.002,0.216,0.440,0.341,2981,9.93,3.52,0.00,0.05,0.01,0.11,0.15,1.75,9.77,2.42,0.00,0.00,0.003,0.051,34,0.725,0.213,0.784,0.000,0.002,6396,6327,2,0.945,0.000,0.022,43409,0.135,0.201,0.001,16.66,3630,0,3133.948,0.000,0.002,100165,1.00,16.18,0.002,0.000,0.000,7,10,10,64,4002,0.015,0.50,0.0042,0.000,3,0.141,0.000,0.244,0.039,2.71,4.07,3.85,0.00,0.000,1.00,1.00,1.00,0.141,0.00146,64.71,0.3943,8.25,72698.0,74199.4,81.565,0.0808,16.586
460000,353,1.496,0.064,9.01,11830,11338,161,0,381,9,204476.8,2965.2,0.000,0.199,0.474,0.327,2545,9.77,3.36,0.01,0.11,0.01,0.14,0.03,0.30,9.73,3.24,0.00,0.00,0.001,0.007,38,0.544,0.210,0.790,0.000,0.000,6057,5958,2,0.924,0.000,0.014,57496,0.108,0.298,0.001,20.48,3939,0,329.470,0.000,0.000,79329,1.00,16.33,0.000,0.000,0.000,8,10,10,39,3450,0.013,0.67,0.0060,0.000,5,0.098,0.000,0.198,0.017,2.69,4.10,3.75,0.00,0.000,1.00,1.00,1.00,0.098,0.00191,74.58,0.3790,8.80,72551.2,74199.4,67.706,0.0825,20.385
470000,294,1.600,0.111,9.02,9282,8977,107,0,257,0,165653.1,2264.3,0.000,0.220,0.476,0.304,3004,10.10,3.01,0.00,0.00,0.01,0.23,0.00,0.06,10.08,2.98,0.00,0.00,0.001,0.015,32,0.724,0.224,0.776,0.000,0.000,4357,4269,2,0.973,0.000,0.003,34659,0.124,0.566,0.005,16.64,3132,0,2264.286,0.000,0.000,66267,1.00,15.91,0.000,0.000,0.000,8,10,11,46,2968,0.011,5.48,0.0056,0.000,2,0.092,0.000,0.180,0.012,2.82,4.06,4.04,0.00,0.000,1.00,1.00,1.00,0.092,0.00210,55.33,0.3016,6.01,71852.9,74199.3,85.989,0.0755,16.494
480000,239,1.558,0.064,9.08,7630,7310,127,0,248,0,147181.8,1872.6,0.000,0.207,0.524,0.268,3276,9.87,1.53,0.01,0.13,0.01,0.19,0.02,0.19,9.83,1.45,0.00,0.00,0.001,0.010,21,0.757,0.280,0.711,0.000,0.008,2964,2879,1,1.000,0.000,0.013,33226,0.114,0.253,0.001,14.64,2698,0,1872.572,0.000,0.000,32622,1.00,16.13,0.000,0.000,0.000,9,10,10,20,2359,0.009,0.43,0.0063,0.000,4,0.054,0.000,0.136,0.013,2.68,4.00,3.96,0.00,0.000,1.00,1.00,1.00,0.054,0.00225,31.23,0.2545,7.14,72725.1,74199.2,117.131,0.0671,14.659
490000,174,1.727,0.059,9.57,5160,4912,142,0,171,0,110460.6,1117.3,0.000,0.190,0.491,0.318,4005,10.34,2.78,0.00,0.00,0.00,0.00,0.10,1.14,10.25,2.48,0.00,0.00,0.000,0.000,29,0.397,0.270,0.730,0.000,0.000,1378,1294,1,0.598,0.402,0.017,77269,0.075,0.220,0.000,11.03,1908,0,1117.280,0.000,0.000,10985,1.00,15.55,0.000,0.000,0.000,8,10,12,27,1800,0.007,0.01,0.0062,0.000,0,0.028,0.000,0.097,0.002,2.85,4.03,4.20,0.00,0.000,1.00,1.00,1.00,0.028,0.00223,20.67,0.1757,6.51,72902.4,74199.2,131.732,0.0641,10.982
500000,203,1.654,0.074,9.61,5871,5524,86,0,232,0,103463.6,1151.9,0.001,0.225,0.489,0.285,4048,9.77,2.83,0.00,0.00,0.01,0.16,0.04,0.30,9.71,2.87,0.00,0.00,0.002,0.017,34,0.438,0.222,0.778,0.000,0.000,1516,1379,2,0.877,0.039,0.025,57333,0.089,0.262,0.001,10.37,2336,0,1151.926,0.000,0.000,12208,1.00,16.82,0.000,0.000,0.000,7,10,10,34,1983,0.008,0.17,0.0052,0.000,1,0.027,0.000,0.137,0.002,2.77,3.88,3.78,0.00,0.000,1.00,1.00,1.00,0.027,0.00198,15.40,0.1782,5.97,72605.1,74199.1,137.490,0.0631,10.279
510000,201,1.526,0.056,9.63,6627,6278,103,0,248,0,121580.9,1499.4,0.000,0.183,0.478,0.338,3661,9.55,2.06,0.00,0.00,0.00,0.00,0.00,0.00,9.55,2.06,0.00,0.00,0.000,0.000,21,0.522,0.204,0.796,0.000,0.000,2450,2354,3,0.876,0.000,0.000,33168,0.118,0.190,0.000,12.13,2520,0,1499.381,0.000,0.000,14522,1.00,16.79,0.000,0.000,0.000,7,10,10,21,1920,0.007,0.08,0.0063,0.000,2,0.034,0.000,0.167,0.003,2.60,3.99,3.62,0.00,0.000,1.00,1.00,1.00,0.034,0.00198,24.59,0.2076,4.83,72937.3,74199.1,126.630,0.0578,12.109
520000,340,1.538,0.042,9.08,8321,7817,84,0,281,6,148855.1,2024.6,0.000,0.196,0.467,0.337,3211,10.18,3.60,0.00,0.00,0.03,0.38,0.10,0.80,10.06,3.41,0.00,0.00,0.001,0.018,41,0.715,0.250,0.741,0.000,0.009,3851,3759,1,1.000,0.000,0.024,37422,0.123,0.126,0.000,14.86,2916,0,337.426,0.000,0.000,28194,1.00,16.11,0.000,0.000,0.000,8,10,12,55,3462,0.013,0.00,0.0044,0.026,0,0.051,0.000,0.201,0.009,2.83,3.97,3.99,0.00,0.000,1.00,1.00,1.00,0.051,0.00152,38.84,0.2563,3.73,72924.0,74199.0,109.736,0.0540,14.801
530000,368,1.496,0.044,9.15,10784,10248,140,0,368,8,198578.2,2656.2,0.000,0.178,0.485,0.337,2503,9.62,2.53,0.00,0.00,0.01,0.16,0.02,0.19,9.60,2.45,0.00,0.00,0.000,0.005,41,0.495,0.220,0.774,0.000,0.005,4690,4492,1,1.000,0.000,0.014,43560,0.135,0.157,0.000,19.87,3837,0,332.020,0.000,0.000,29240,1.00,17.02,0.000,0.008,0.000,8,10,10,32,3542,0.014,0.02,0.0056,0.014,1,0.044,0.000,0.179,0.006,2.65,3.83,3.68,0.00,0.000,1.00,1.00,1.00,0.044,0.00172,54.98,0.3313,5.82,72849.6,74199.0,88.565,0.0656,19.799
540000,284,1.430,0.056,9.43,9164,8788,163,0,297,0,163138.2,2146.7,0.000,0.167,0.470,0.363,2905,9.44,3.98,0.00,0.00,0.09,1.31,0.05,0.36,9.30,2.89,0.00,0.00,0.002,0.021,33,0.415,0.215,0.778,0.000,0.007,3761,3494,1,1.000,0.000,0.021,43562,0.109,0.202,0.000,16.34,3277,0,2146.738,0.000,0.000,18734,1.00,17.42,0.004,0.000,0.000,8,10,10,64,2680,0.010,0.02,0.0062,0.021,0,0.036,0.000,0.172,0.005,2.68,3.75,3.55,0.00,0.000,1.00,1.00,1.00,0.036,0.00175,41.62,0.2855,5.55,72815.9,74198.9,105.458,0.0709,16.263
550000,347,1.494,0.061,9.52,11070,10501,135,0,371,7,175167.9,2424.8,0.000,0.146,0.474,0.380,2714,8.98,2.54,0.00,0.00,0.00,0.05,0.03,0.39,8.95,2.36,0.00,0.00,0.000,0.005,37,0.522,0.245,0.749,0.000,0.006,4010,3630,1,1.000,0.000,0.009,44398,0.094,0.205,0.000,17.54,3933,0,346.394,0.000,0.000,16848,1.00,18.58,0.000,0.000,0.000,8,8,12,31,3117,0.012,0.01,0.0056,0.000,1,0.033,0.000,0.176,0.002,2.55,3.42,3.29,0.00,0.000,1.00,1.00,1.00,0.033,0.00129,32.35,0.3060,6.12,72617.8,74198.9,113.546,0.0636,17.457
560000,312,1.544,0.078,10.41,11153,10689,137,0,362,0,176295.0,2668.7,0.000,0.158,0.461,0.381,2585,9.51,3.59,0.00,0.00,0.00,0.06,0.02,0.29,9.49,3.62,0.00,0.00,0.003,0.057,34,0.276,0.202,0.795,0.000,0.003,4479,3891,1,0.965,0.035,0.006,32512,0.100,0.415,0.003,17.68,4189,0,2668.679,0.000,0.000,20642,1.00,17.83,0.000,0.000,0.000,7,9,12,46,2967,0.011,2.10,0.0060,0.003,0,0.038,0.000,0.158,0.007,2.55,3.70,3.39,0.00,0.000,1.00,1.00,1.00,0.038,0.00163,40.47,0.3402,6.88,72374.4,74198.9,103.185,0.0733,17.587
570000,391,1.494,0.078,10.04,13028,12460,119,0,370,0,203222.5,3131.8,0.000,0.200,0.442,0.358,2412,9.63,4.01,0.00,0.00,0.00,0.05,0.05,0.52,9.58,3.77,0.00,0.00,0.000,0.002,47,0.371,0.240,0.752,0.000,0.008,5290,4876,1,1.000,0.000,0.013,36102,0.114,0.457,0.004,20.33,4865,0,3131.826,0.000,0.000,31980,1.00,18.08,0.000,0.000,0.000,7,8,12,63,3765,0.014,3.44,0.0054,0.010,2,0.041,0.000,0.156,0.007,2.49,3.59,3.37,0.00,0.000,1.00,1.00,1.00,0.041,0.00187,52.45,0.3938,7.11,72262.5,74198.9,87.218,0.0806,20.236
580000,271,1.510,0.152,9.77,8654,8337,156,0,281,0,151014.7,1881.2,0.000,0.211,0.473,0.316,3067,8.45,2.88,0.00,0.00,0.00,0.00,0.06,0.57,8.38,2.76,0.00,0.00,0.000,0.000,40,0.244,0.247,0.753,0.000,0.000,2677,2135,1,0.583,0.417,0.018,44867,0.117,0.854,0.013,15.23,3273,0,1881.227,0.000,0.000,22898,1.00,17.99,0.000,0.000,0.000,6,8,12,25,2289,0.009,24.88,0.0066,0.004,2,0.037,0.000,0.110,0.003,2.44,3.86,3.17,0.00,0.000,1.00,1.00,1.00,0.037,0.00208,40.25,0.2683,7.47,71247.6,74199.0,83.079,0.0801,15.050
590000,446,1.569,0.048,10.00,12298,11633,107,0,383,2,184533.9,3428.9,0.000,0.199,0.456,0.344,2669,8.74,2.55,0.00,0.00,0.01,0.24,0.03,0.35,8.70,2.56,0.00,0.00,0.001,0.012,50,0.363,0.265,0.729,0.002,0.004,5400,4975,3,0.563,0.018,0.011,58544,0.125,0.149,0.000,18.29,4777,0,1714.445,0.000,0.002,49732,1.00,18.38,0.000,0.000,0.000,6,9,11,34,3900,0.015,17.98,0.0048,0.000,7,0.065,0.000,0.157,0.038,2.42,3.71,3.10,0.00,0.000,1.00,1.00,1.00,0.065,0.00133,58.34,0.4501,9.46,72628.7,74198.9,68.824,0.1070,18.322
600000,407,1.521,0.069,10.32,15938,15344,152,0,481,0,224078.2,3996.8,0.000,0.187,0.424,0.388,2262,9.16,4.05,0.00,0.00,0.07,0.85,0.06,0.81,9.03,3.31,0.00,0.00,0.004,0.040,57,0.351,0.231,0.759,0.000,0.010,7926,7301,2,0.678,0.000,0.010,43404,0.113,0.258,0.001,22.44,6204,0,3996.826,0.000,0.000,83280,1.00,18.39,0.002,0.000,0.000,7,9,12,64,3727,0.014,0.49,0.0061,0.034,1,0.097,0.000,0.198,0.019,2.48,3.64,3.21,0.00,0.000,1.00,1.00,1.00,0.097,0.00169,85.30,0.4917,10.54,72368.1,74198.9,55.205,0.0919,22.326
610000,249,1.615,0.047,10.33,12815,12455,144,0,374,0,195112.0,3027.7,0.000,0.182,0.435,0.382,2449,8.98,3.09,0.00,0.00,0.00,0.00,0.03,0.30,8.95,3.10,0.00,0.00,0.000,0.000,36,0.253,0.241,0.755,0.000,0.004,5458,4501,2,0.675,0.000,0.016,31628,0.108,0.144,0.000,19.50,5098,0,3027.746,0.000,0.004,34459,1.00,18.55,0.000,0.000,0.000,6,8,11,33,2237,0.009,0.05,0.0088,0.016,2,0.048,0.000,0.161,0.010,2.45,3.64,3.11,0.00,0.000,1.00,1.00,1.00,0.048,0.00245,58.02,0.3862,9.65,72983.8,74198.8,85.879,0.0835,19.474
620000,185,1.519,0.066,10.55,6681,6392,140,0,213,0,107950.5,1399.8,0.000,0.209,0.460,0.331,3907,8.89,4.02,0.00,0.00,0.09,0.64,0.13,0.75,8.68,3.51,0.00,0.00,0.004,0.025,43,0.216,0.232,0.746,0.000,0.022,2409,2266,2,0.551,0.205,0.032,54174,0.069,0.247,0.001,10.83,2767,0,1399.757,0.000,0.000,45369,1.00,18.43,0.000,0.000,0.000,6,8,12,28,1645,0.006,0.15,0.0067,0.000,3,0.097,0.000,0.119,0.014,2.61,3.39,3.42,0.00,0.000,1.00,1.00,1.00,0.097,0.00195,52.90,0.2192,4.44,72811.2,74198.7,99.554,0.0797,10.735
630000,107,1.534,0.064,10.88,4744,4606,56,0,160,0,64670.3,934.7,0.004,0.275,0.477,0.244,5581,8.35,5.90,0.00,0.00,0.00,0.00,0.06,0.23,8.29,5.91,0.00,0.00,0.000,0.000,27,0.280,0.224,0.766,0.000,0.009,1750,1708,1,0.907,0.093,0.056,39236,0.081,0.272,0.001,6.47,2100,0,934.721,0.000,0.000,47297,1.00,18.49,0.000,0.000,0.000,5,8,10,54,893,0.003,0.13,0.0073,0.009,3,0.130,0.000,0.157,0.016,2.43,3.59,3.25,0.00,0.000,1.00,1.00,1.00,0.130,0.00250,41.29,0.1486,3.77,72972.3,74198.7,115.547,0.0552,6.432
640000,152,1.634,0.048,10.67,6087,5756,48,0,238,0,79138.0,1414.9,0.004,0.252,0.375,0.369,4923,9.27,4.22,0.00,0.00,0.00,0.00,0.09,0.41,9.18,4.08,0.00,0.00,0.000,0.000,41,0.434,0.230,0.757,0.007,0.007,2552,2452,2,0.849,0.059,0.059,42473,0.063,0.193,0.000,7.89,2475,0,1414.858,0.000,0.007,56579,1.00,15.95,0.000,0.000,0.000,7,7,13,33,1409,0.005,0.36,0.0057,0.020,2,0.137,0.000,0.163,0.021,2.69,3.27,4.91,0.00,0.000,1.00,1.00,1.00,0.137,0.00196,52.72,0.1986,4.67,73129.0,74198.6,102.468,0.0570,7.851
650000,118,1.617,0.047,10.56,5314,5037,76,0,235,0,78180.1,1471.1,0.003,0.230,0.361,0.406,5034,9.88,5.96,0.00,0.00,0.00,0.00,0.31,1.96,9.57,5.38,0.00,0.00,0.000,0.000,38,0.178,0.254,0.729,0.000,0.017,2362,2323,1,1.000,0.000,0.102,142740,0.043,0.193,0.000,7.81,2078,0,1471.099,0.000,0.000,33915,1.00,16.10,0.000,0.000,0.000,6,8,13,54,1166,0.004,0.49,0.0069,0.008,2,0.095,0.000,0.153,0.039,2.74,3.32,4.73,0.00,0.000,1.00,1.00,1.00,0.095,0.00253,51.95,0.2143,8.70,73218.7,74198.6,103.187,0.0668,7.757
660000,284,1.516,0.043,9.63,5791,5323,78,0,224,0,80003.2,1531.0,0.007,0.252,0.359,0.382,4930,9.09,4.00,0.00,0.00,0.02,0.36,0.11,1.16,8.96,3.65,0.00,0.00,0.001,0.012,49,0.331,0.250,0.732,0.000,0.018,2897,2817,2,0.905,0.000,0.025,127007,0.068,0.152,0.000,8.00,2307,0,1530.953,0.000,0.004,47727,1.00,17.25,0.000,0.000,0.000,6,9,11,35,2582,0.010,1.28,0.0031,0.000,6,0.115,0.000,0.191,0.045,2.71,3.27,4.11,0.00,0.000,1.00,1.00,1.00,0.115,0.00111,52.48,0.2229,9.46,73017.1,74198.6,101.678,0.0697,7.912
670000,229,1.652,0.047,8.86,8815,8492,96,0,282,21,143456.8,3091.1,0.005,0.240,0.391,0.364,3473,10.69,2.78,0.06,0.74,0.02,0.26,0.14,0.92,10.47,2.68,0.00,0.00,0.001,0.015,30,0.188,0.210,0.773,0.000,0.017,4568,4251,2,0.934,0.004,0.031,96289,0.128,0.193,0.000,14.37,3232,0,147.197,0.000,0.004,57884,1.02,16.32,0.000,0.000,0.000,9,11,12,26,2447,0.009,3.04,0.0060,0.004,1,0.089,0.000,0.177,0.060,2.78,4.02,3.82,0.00,0.000,1.03,1.04,1.02,0.089,0.00253,72.25,0.4141,7.73,73001.9,74198.6,73.776,0.1054,14.261
680000,120,1.644,0.177,8.85,5065,4891,140,0,143,0,112869.0,1347.8,0.001,0.191,0.483,0.325,4195,9.95,1.38,0.00,0.00,0.00,0.00,0.03,0.29,9.92,1.41,0.00,0.00,0.000,0.000,11,0.417,0.200,0.800,0.000,0.000,1746,1577,1,1.000,0.000,0.017,52752,0.117,0.894,0.014,11.50,1741,0,1347.809,0.000,0.000,12395,1.00,16.90,0.000,0.000,0.000,9,10,12,18,1194,0.005,24.20,0.0095,0.000,0,0.031,0.000,0.098,0.012,2.47,3.80,3.75,0.00,0.000,1.00,1.00,1.00,0.031,0.00343,25.40,0.1897,3.28,71070.1,74198.6,102.335,0.0554,11.249
690000,205,1.527,0.054,8.94,4728,4354,115,0,174,0,86155.9,1855.2,0.002,0.226,0.456,0.316,4907,9.45,3.80,0.00,0.00,0.01,0.21,0.10,0.53,9.34,3.60,0.00,0.00,0.001,0.019,38,0.263,0.229,0.766,0.000,0.005,1936,1794,1,0.917,0.083,0.039,70228,0.112,0.210,0.000,8.42,1882,0,1855.168,0.000,0.000,31534,1.00,17.73,0.000,0.000,0.000,7,9,11,33,1938,0.007,29.50,0.0045,0.015,4,0.080,0.000,0.105,0.085,2.59,3.73,3.43,0.00,0.000,1.00,1.00,1.00,0.080,0.00158,33.23,0.2817,7.85,72959.3,74198.6,92.286,0.0958,8.515
700000,140,1.690,0.063,8.99,5451,5069,129,0,318,0,89222.1,1388.1,0.021,0.226,0.406,0.347,4548,10.19,3.08,0.00,0.00,0.00,0.00,0.09,0.57,10.11,3.04,0.00,0.00,0.000,0.000,30,0.329,0.200,0.800,0.000,0.000,2604,2472,2,0.871,0.000,0.029,85925,0.093,0.332,0.002,8.95,2039,0,1388.100,0.000,0.000,63500,1.00,16.93,0.000,0.000,0.000,8,10,13,25,1427,0.005,0.60,0.0063,0.000,1,0.156,0.000,0.126,0.021,2.51,3.81,3.72,0.00,0.000,1.00,1.00,1.00,0.156,0.00216,62.99,0.2072,11.42,72903.7,74198.6,90.893,0.0680,8.879
710000,175,1.740,0.040,9.09,5700,5316,144,0,205,0,102506.1,1607.9,0.007,0.223,0.381,0.389,4274,10.23,2.51,0.00,0.00,0.09,0.50,0.15,0.69,9.99,2.28,0.00,0.00,0.005,0.031,22,0.629,0.269,0.726,0.000,0.006,2910,2714,2,0.811,0.114,0.046,43077,0.117,0.147,0.000,10.20,2152,0,1607.857,0.000,0.000,61929,1.00,15.82,0.000,0.000,0.000,7,10,12,26,1790,0.007,0.62,0.0059,0.011,4,0.138,0.000,0.148,0.027,2.62,3.93,4.17,0.00,0.000,1.00,1.00,1.00,0.138,0.00211,49.95,0.2245,8.04,73210.4,74198.6,102.668,0.0640,10.171
720000,182,1.501,0.064,8.98,5595,5267,118,0,203,18,90198.6,1361.9,0.003,0.240,0.398,0.359,4764,9.50,2.10,0.00,0.00,0.00,0.00,0.11,0.76,9.39,2.15,0.00,0.00,0.000,0.000,30,0.423,0.253,0.725,0.000,0.022,2727,2568,2,0.841,0.000,0.038,48271,0.094,0.266,0.001,9.07,2064,0,75.661,0.000,0.005,51793,1.00,16.70,0.000,0.000,0.000,8,10,10,22,1729,0.007,0.76,0.0053,0.000,12,0.122,0.000,0.156,0.028,2.63,3.87,3.78,0.00,0.000,1.00,1.00,1.00,0.122,0.00193,50.57,0.2068,5.85,72835.0,74198.6,103.043,0.0710,8.959
730000,255,1.683,0.046,8.75,8574,8104,68,0,329,2,130926.9,2258.4,0.006,0.230,0.430,0.333,3682,10.66,2.80,0.00,0.00,0.03,0.27,0.08,0.66,10.56,2.72,0.00,0.00,0.001,0.010,40,0.471,0.220,0.761,0.000,0.020,4576,4417,2,0.886,0.031,0.035,66557,0.115,0.187,0.000,13.05,2938,0,1129.179,0.000,0.000,90348,1.00,16.13,0.000,0.000,0.000,8,10,13,33,2719,0.010,0.81,0.0049,0.000,4,0.153,0.000,0.200,0.027,2.70,4.10,3.90,0.00,0.000,1.00,1.00,1.00,0.153,0.00194,64.16,0.2952,7.12,72967.0,74198.5,85.421,0.0693,12.995
740000,261,1.558,0.061,8.98,7321,6935,154,0,226,0,141198.2,1944.6,0.001,0.187,0.521,0.291,3522,10.56,2.82,0.00,0.00,0.01,0.09,0.04,0.38,10.51,2.83,0.00,0.00,0.000,0.005,34,0.548,0.245,0.747,0.004,0.004,3208,3134,1,1.000,0.000,0.015,42408,0.125,0.277,0.001,14.14,2503,0,1944.579,0.000,0.004,46339,1.00,16.28,0.000,0.000,0.000,9,10,13,24,2756,0.011,0.55,0.0051,0.011,6,0.090,0.000,0.147,0.020,2.62,3.91,3.96,0.00,0.000,1.00,1.00,1.00,0.090,0.00175,57.07,0.2598,5.25,72741.8,74198.5,91.679,0.0655,14.055
750000,315,1.589,0.045,9.11,7718,7215,165,0,284,0,142448.2,2178.7,0.000,0.169,0.534,0.297,3367,10.83,2.79,0.00,0.00,0.00,0.06,0.02,0.28,10.82,2.81,0.00,0.00,0.000,0.006,27,0.359,0.200,0.794,0.000,0.006,3487,3125,1,0.981,0.019,0.003,49311,0.150,0.172,0.000,14.22,2860,0,2178.733,0.000,0.000,44696,1.00,17.26,0.000,0.000,0.000,8,10,13,22,3413,0.013,2.13,0.0042,0.019,2,0.096,0.000,0.156,0.021,2.69,3.66,3.72,0.00,0.000,1.00,1.00,1.00,0.096,0.00133,69.16,0.2891,9.74,72887.7,74198.5,77.927,0.0708,14.169
760000,324,1.638,0.043,9.03,9842,9376,119,0,338,0,168453.4,2753.8,0.000,0.203,0.468,0.329,3034,12.67,5.52,0.00,0.00,0.01,0.08,0.02,0.23,12.65,5.49,0.00,0.00,0.000,0.005,52,0.306,0.228,0.765,0.000,0.006,4890,4609,1,0.975,0.025,0.006,69609,0.169,0.124,0.000,16.86,3454,0,2753.834,0.000,0.000,57393,1.00,15.91,0.000,0.000,0.000,8,13,15,50,4106,0.016,0.28,0.0041,0.000,3,0.093,0.000,0.191,0.014,3.02,3.85,4.20,0.00,0.000,1.00,1.00,1.00,0.093,0.00198,86.80,0.3558,6.64,72873.4,74198.5,59.502,0.0807,16.776
770000,287,1.629,0.048,8.92,10940,10550,63,0,364,0,172509.9,2946.0,0.003,0.218,0.477,0.302,3013,12.18,3.15,0.00,0.00,0.03,0.26,0.21,1.22,11.94,3.11,0.00,0.00,0.003,0.025,46,0.425,0.223,0.770,0.007,0.000,5565,5132,1,0.934,0.066,0.045,125410,0.164,0.167,0.000,17.26,3924,0,2946.020,0.000,0.010,57927,1.00,15.58,0.000,0.000,0.000,8,13,14,31,3497,0.013,2.11,0.0050,0.000,8,0.085,0.000,0.220,0.013,3.10,3.74,4.51,0.00,0.000,1.00,1.00,1.00,0.085,0.00244,80.73,0.3818,8.35,72871.2,74198.4,63.342,0.0871,17.176
