step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent
390000,1379,1.382,0.041,8.97,37013,33563,162,0,3274,1,681373.4,9403.6,0.000,0.420,0.578,0.002,930,7.32,1.88,0.01,0.22,0.04,0.49,0.00,0.03,7.27,1.57,0.00,0.00,0.003,0.028,52,0.766,0.223,0.772,0.000,0.006,4284,4236,1,1.000,0.000,0.001,12918,0.072,0.083,0.000,68.29,10293,0,9403.571,0.000,0.000,619171,1.01,15.60,0.000,0.000,0.000,7,7,8,54,10095,0.039,0.00,0.0068,0.000,0,0.106,0.000,0.126,0.000,2.93,1.10,7.91,0.00,0.000,1.01,1.01,1.01,0.106,0.00280,38.29,1.1340,24.21,137340.5,140113.7,57.258,0.1938,68.093
400000,1352,1.411,0.043,8.94,36532,33025,179,0,3355,0,671973.8,9382.1,0.000,0.419,0.579,0.002,925,7.30,1.67,0.00,0.05,0.03,0.47,0.00,0.00,7.28,1.57,0.00,0.00,0.003,0.036,44,0.731,0.232,0.763,0.000,0.004,4222,4178,1,1.000,0.000,0.000,10432,0.087,0.121,0.000,67.29,10135,0,9382.064,0.000,0.001,605213,1.00,15.59,0.000,0.000,0.000,7,7,8,46,9874,0.038,0.00,0.0068,0.000,0,0.105,0.000,0.127,0.000,2.92,1.09,7.88,0.00,0.000,1.00,1.00,1.00,0.105,0.00280,37.80,1.1353,18.61,137304.0,140115.2,58.754,0.1975,67.085
410000,1362,1.348,0.038,8.97,36187,32718,175,0,3284,4,667873.1,9251.8,0.000,0.419,0.580,0.001,975,7.44,1.91,0.00,0.00,0.01,0.27,0.00,0.00,7.43,1.91,0.00,0.00,0.001,0.030,53,0.707,0.249,0.748,0.000,0.003,4128,4076,1,1.000,0.000,0.000,10637,0.086,0.070,0.000,66.78,10156,0,2312.945,0.000,0.000,597725,1.00,15.44,0.000,0.000,0.000,7,7,8,49,10134,0.039,0.00,0.0066,0.000,0,0.105,0.000,0.126,0.000,2.93,1.12,7.91,0.00,0.000,1.00,1.00,1.00,0.105,0.00276,37.51,1.1183,15.46,137455.8,140117.0,59.552,0.1934,66.604
420000,1334,1.370,0.042,8.96,35958,32526,168,0,3292,1,662899.9,9248.0,0.000,0.420,0.578,0.002,980,7.34,1.71,0.00,0.03,0.03,0.37,0.00,0.08,7.30,1.70,0.00,0.00,0.004,0.044,55,0.741,0.229,0.768,0.000,0.003,4054,3994,1,1.000,0.000,0.001,9496,0.086,0.079,0.000,66.32,10338,0,9248.002,0.000,0.000,595159,1.00,15.58,0.000,0.000,0.000,7,7,8,36,9787,0.037,0.00,0.0068,0.000,0,0.105,0.000,0.126,0.000,2.94,1.13,7.89,0.00,0.000,1.00,1.00,1.00,0.105,0.00281,37.28,1.1205,20.48,137413.7,140119.4,60.245,0.1951,66.121
430000,1361,1.359,0.040,8.96,35855,32363,160,0,3305,0,663544.4,9204.1,0.000,0.418,0.580,0.002,988,7.42,1.89,0.00,0.00,0.01,0.21,0.00,0.05,7.40,1.85,0.00,0.00,0.002,0.031,52,0.691,0.243,0.755,0.000,0.001,4095,4021,1,1.000,0.000,0.001,9860,0.080,0.079,0.000,66.33,10566,0,9204.077,0.000,0.000,585325,1.00,15.42,0.000,0.000,0.000,7,7,8,46,10099,0.039,0.00,0.0066,0.000,0,0.103,0.000,0.127,0.000,2.94,1.10,7.92,0.00,0.000,1.00,1.00,1.00,0.104,0.00275,37.27,1.1176,23.75,137416.3,140122.2,60.236,0.1968,66.134
440000,1291,1.354,0.041,8.94,35427,32223,148,0,3126,0,655584.6,8991.7,0.000,0.415,0.583,0.002,971,7.53,2.61,0.00,0.00,0.02,0.27,0.00,0.00,7.51,2.52,0.00,0.00,0.001,0.019,52,0.702,0.236,0.760,0.000,0.004,3991,3914,1,1.000,0.000,0.000,10476,0.090,0.079,0.000,65.48,10689,0,8991.665,0.000,0.000,579049,1.00,15.36,0.000,0.000,0.000,7,7,8,52,9719,0.037,0.00,0.0068,0.000,0,0.105,0.000,0.129,0.000,2.95,1.13,7.91,0.00,0.000,1.00,1.00,1.00,0.105,0.00284,36.71,1.0881,14.17,137504.9,140125.3,61.647,0.1898,65.302
450000,1367,1.377,0.039,8.98,35499,32141,164,0,3118,1,652809.0,8931.7,0.000,0.410,0.588,0.002,973,7.48,2.17,0.01,0.21,0.03,0.54,0.00,0.03,7.44,2.04,0.00,0.00,0.003,0.041,56,0.661,0.236,0.761,0.000,0.003,3914,3832,1,1.000,0.000,0.001,9952,0.086,0.083,0.000,65.16,10448,0,8931.727,0.000,0.001,565267,1.00,15.41,0.000,0.000,0.000,7,7,8,44,10227,0.039,0.00,0.0064,0.000,0,0.104,0.000,0.129,0.000,2.94,1.16,7.84,0.00,0.000,1.00,1.00,1.00,0.104,0.00264,36.59,1.0844,15.99,137396.2,140128.6,62.087,0.1910,64.960
460000,1305,1.361,0.045,8.94,35792,32427,166,0,3261,0,657072.1,9114.1,0.000,0.411,0.587,0.002,995,7.54,2.17,0.00,0.03,0.03,0.50,0.02,0.64,7.49,2.01,0.00,0.00,0.002,0.028,41,0.677,0.217,0.779,0.000,0.004,3968,3878,1,1.000,0.000,0.001,8570,0.077,0.115,0.000,65.66,10786,0,9114.117,0.000,0.000,556131,1.00,15.28,0.000,0.000,0.000,7,7,8,46,9837,0.038,0.00,0.0067,0.000,0,0.101,0.000,0.131,0.000,2.93,1.12,7.94,0.00,0.001,1.00,1.00,1.00,0.101,0.00281,36.84,1.1072,27.92,137424.2,140131.9,61.337,0.1945,65.465
470000,1361,1.367,0.040,8.96,36330,33007,151,0,3116,0,665878.1,9099.0,0.000,0.417,0.582,0.002,999,7.50,1.78,0.02,0.74,0.03,0.47,0.00,0.05,7.44,1.62,0.00,0.00,0.003,0.035,56,0.619,0.243,0.755,0.000,0.002,4095,4037,1,1.000,0.000,0.001,12340,0.084,0.081,0.000,66.53,10976,0,9099.039,0.000,0.000,579454,1.01,15.26,0.000,0.000,0.000,7,7,8,46,10203,0.039,0.00,0.0066,0.000,0,0.103,0.000,0.130,0.000,2.94,1.12,7.90,0.00,0.000,1.01,1.01,1.01,0.103,0.00277,37.27,1.1014,28.72,137411.1,140135.3,60.038,0.1914,66.341
480000,1347,1.372,0.041,8.98,36276,32955,180,0,3155,0,678074.4,9240.1,0.000,0.413,0.585,0.002,978,7.54,1.65,0.00,0.00,0.02,0.40,0.00,0.00,7.51,1.50,0.00,0.00,0.002,0.022,55,0.611,0.238,0.761,0.000,0.001,4034,3952,1,1.000,0.000,0.000,10586,0.093,0.086,0.000,67.85,11068,0,9240.059,0.000,0.001,565409,1.00,15.18,0.000,0.000,0.000,7,7,8,29,10153,0.039,0.00,0.0067,0.000,0,0.100,0.000,0.128,0.000,2.94,1.16,7.90,0.00,0.000,1.00,1.00,1.00,0.100,0.00285,37.97,1.1154,18.95,137408.9,140138.1,58.014,0.1923,67.661
490000,1321,1.377,0.039,8.97,35993,32738,171,0,3110,0,668039.1,9105.7,0.000,0.416,0.582,0.002,986,7.46,1.95,0.02,0.58,0.02,0.34,0.00,0.06,7.41,1.89,0.00,0.00,0.002,0.033,42,0.642,0.229,0.768,0.000,0.003,4082,3988,1,1.000,0.000,0.001,10946,0.085,0.072,0.000,66.79,10842,0,9105.670,0.000,0.000,565971,1.01,15.34,0.000,0.000,0.000,7,7,8,46,9849,0.038,0.00,0.0068,0.000,0,0.101,0.000,0.129,0.000,2.94,1.11,7.92,0.00,0.000,1.01,1.01,1.01,0.101,0.00288,37.37,1.1000,17.09,137488.6,140140.9,59.685,0.1895,66.607
500000,1270,1.402,0.042,8.96,35168,32011,139,0,3069,0,647816.9,8893.4,0.000,0.416,0.583,0.002,1015,7.50,1.92,0.01,0.25,0.04,0.64,0.00,0.17,7.45,1.79,0.00,0.00,0.002,0.032,45,0.628,0.228,0.768,0.000,0.004,3833,3773,1,1.000,0.000,0.001,9635,0.097,0.095,0.000,64.64,10413,0,8893.422,0.000,0.000,570302,1.00,15.29,0.000,0.000,0.000,7,7,8,46,9526,0.036,0.00,0.0068,0.000,0,0.104,0.000,0.130,0.000,2.93,1.11,7.90,0.00,0.000,1.00,1.00,1.00,0.104,0.00287,36.23,1.0763,17.10,137487.9,140143.8,62.966,0.1869,64.454
510000,1297,1.409,0.039,8.98,35241,31777,156,0,3281,0,643383.8,9071.1,0.000,0.415,0.584,0.002,1031,7.49,2.81,0.01,0.39,0.01,0.19,0.02,0.67,7.44,2.62,0.00,0.00,0.003,0.042,48,0.729,0.227,0.769,0.000,0.004,4009,3961,1,1.000,0.000,0.002,9344,0.083,0.093,0.000,64.20,10561,0,9071.095,0.000,0.000,561455,1.00,15.44,0.000,0.000,0.000,7,7,8,58,9712,0.037,0.00,0.0067,0.000,0,0.104,0.000,0.129,0.000,2.94,1.11,7.93,0.00,0.000,1.00,1.00,1.00,0.104,0.00278,36.02,1.1020,14.00,137479.0,140147.2,63.618,0.1951,64.001
520000,1307,1.397,0.040,8.99,34908,31576,173,0,3149,0,637925.6,8881.2,0.000,0.417,0.581,0.002,1044,7.25,1.40,0.00,0.03,0.02,0.28,0.00,0.06,7.23,1.41,0.00,0.00,0.002,0.042,45,0.768,0.230,0.765,0.000,0.005,4014,3978,1,1.000,0.000,0.001,10454,0.085,0.102,0.000,63.64,10096,0,8881.240,0.000,0.000,570985,1.00,15.66,0.000,0.000,0.000,7,7,8,27,9478,0.036,0.00,0.0067,0.000,0,0.105,0.000,0.129,0.000,2.91,1.10,7.88,0.00,0.000,1.00,1.00,1.00,0.105,0.00273,35.83,1.0801,15.08,137475.6,140150.8,64.366,0.1918,63.447
530000,1267,1.378,0.041,9.00,34597,31351,135,0,3151,0,636534.6,8814.3,0.000,0.415,0.583,0.002,1048,7.43,2.01,0.00,0.00,0.02,0.37,0.01,0.40,7.39,1.75,0.00,0.00,0.002,0.025,43,0.726,0.217,0.776,0.000,0.007,3936,3902,1,1.000,0.000,0.002,9538,0.083,0.085,0.000,63.44,10012,0,8814.273,0.000,0.000,555132,1.00,15.45,0.000,0.000,0.000,7,7,8,45,9411,0.036,0.00,0.0068,0.000,0,0.103,0.000,0.129,0.000,2.93,1.11,7.92,0.00,0.000,1.00,1.00,1.00,0.103,0.00280,35.72,1.0714,16.51,137552.0,140154.6,64.687,0.1897,63.253
540000,1250,1.398,0.044,8.99,34180,30954,134,0,3109,0,629309.4,8690.6,0.000,0.416,0.582,0.002,1057,7.35,1.90,0.00,0.00,0.04,0.55,0.00,0.00,7.32,1.71,0.00,0.00,0.003,0.032,52,0.761,0.210,0.785,0.000,0.005,3962,3913,1,1.000,0.000,0.000,8256,0.081,0.103,0.000,62.70,10171,0,8690.632,0.000,0.000,561175,1.00,15.58,0.000,0.000,0.000,7,7,8,43,9191,0.035,0.00,0.0069,0.000,0,0.105,0.000,0.128,0.000,2.94,1.11,7.90,0.00,0.000,1.00,1.00,1.00,0.105,0.00281,35.29,1.0561,22.38,137514.0,140158.7,65.851,0.1863,62.512
550000,1287,1.365,0.043,9.00,34512,31291,145,0,3039,0,636927.1,8692.7,0.000,0.415,0.583,0.002,1037,7.32,1.33,0.00,0.00,0.03,0.49,0.00,0.00,7.30,1.15,0.00,0.00,0.002,0.027,45,0.717,0.227,0.771,0.000,0.002,3987,3927,1,1.000,0.000,0.000,9172,0.093,0.097,0.000,63.50,10103,0,8692.677,0.000,0.000,570728,1.00,15.53,0.000,0.000,0.000,7,7,8,34,9426,0.036,0.01,0.0068,0.000,0,0.106,0.000,0.126,0.000,2.93,1.09,7.91,0.00,0.000,1.00,1.00,1.00,0.106,0.00275,35.74,1.0547,20.23,137508.0,140162.4,64.602,0.1856,63.310
560000,1264,1.427,0.041,9.00,34714,31348,183,0,3206,0,638264.4,8905.5,0.000,0.417,0.581,0.002,1045,7.46,2.75,0.05,1.80,0.03,0.74,0.00,0.00,7.37,2.00,0.00,0.00,0.002,0.027,42,0.673,0.222,0.774,0.000,0.004,3920,3825,1,1.000,0.000,0.000,9057,0.090,0.079,0.000,63.60,10125,0,8905.503,0.000,0.000,575513,1.02,15.46,0.001,0.000,0.000,7,7,8,64,9427,0.036,0.00,0.0068,0.000,0,0.106,0.000,0.127,0.000,2.93,1.11,7.89,0.00,0.000,1.02,1.02,1.02,0.106,0.00282,35.73,1.0832,21.48,137505.6,140165.5,64.510,0.1925,63.405
570000,1268,1.388,0.042,8.99,34009,30866,161,0,2978,2,633937.1,8589.0,0.000,0.418,0.581,0.002,1050,7.45,1.82,0.00,0.00,0.01,0.25,0.00,0.03,7.43,1.74,0.00,0.00,0.002,0.032,49,0.661,0.221,0.774,0.000,0.006,3838,3727,1,1.000,0.000,0.001,9344,0.095,0.112,0.000,63.13,9846,0,4294.500,0.000,0.000,564825,1.00,15.37,0.000,0.000,0.000,7,7,8,39,9441,0.036,0.00,0.0067,0.000,0,0.105,0.000,0.127,0.000,2.94,1.13,7.89,0.00,0.000,1.00,1.00,1.00,0.105,0.00281,35.39,1.0410,14.60,137535.4,140168.4,65.318,0.1827,62.954
580000,1263,1.377,0.040,8.96,34703,31438,162,0,3108,0,635245.2,8855.2,0.000,0.414,0.584,0.002,1044,7.40,1.80,0.00,0.03,0.00,0.10,0.03,0.76,7.37,1.76,0.00,0.00,0.001,0.012,39,0.648,0.226,0.771,0.000,0.003,3843,3722,1,1.000,0.000,0.002,9444,0.088,0.075,0.000,63.28,10261,0,8855.201,0.000,0.000,554476,1.00,15.41,0.000,0.000,0.000,7,7,8,46,9352,0.036,0.00,0.0068,0.000,0,0.104,0.000,0.128,0.000,2.92,1.10,7.92,0.00,0.000,1.00,1.00,1.00,0.104,0.00281,35.51,1.0732,18.76,137591.9,140171.9,65.051,0.1872,63.098
590000,1270,1.401,0.040,8.95,34404,31100,170,0,3127,0,630937.1,8764.8,0.000,0.417,0.582,0.002,1047,7.48,2.13,0.00,0.00,0.04,0.56,0.00,0.09,7.44,1.94,0.00,0.00,0.002,0.032,48,0.676,0.221,0.773,0.000,0.006,3943,3877,1,1.000,0.000,0.002,9354,0.090,0.082,0.000,62.82,10184,0,8764.850,0.000,0.000,559621,1.00,15.33,0.000,0.000,0.000,7,7,8,49,9504,0.036,0.00,0.0067,0.000,0,0.105,0.000,0.128,0.000,2.94,1.12,7.92,0.00,0.000,1.00,1.00,1.00,0.105,0.00278,35.25,1.0703,21.99,137559.1,140175.4,65.774,0.1934,62.622
600000,1213,1.404,0.043,8.95,33557,30463,132,0,3019,0,616688.9,8540.3,0.000,0.420,0.579,0.002,1069,7.50,1.64,0.00,0.00,0.03,0.68,0.00,0.00,7.47,1.59,0.00,0.00,0.003,0.035,41,0.624,0.213,0.786,0.000,0.002,3845,3790,1,1.000,0.000,0.000,8777,0.083,0.131,0.000,61.29,10150,0,8540.305,0.000,0.001,557180,1.00,15.24,0.000,0.000,0.000,7,7,8,40,9102,0.035,0.00,0.0068,0.000,0,0.107,0.000,0.128,0.000,2.94,1.11,7.94,0.00,0.000,1.00,1.00,1.00,0.107,0.00286,34.35,1.0403,16.11,137594.5,140178.7,68.205,0.1868,61.102
610000,1247,1.393,0.041,8.93,33215,30071,154,0,2956,0,614896.1,8429.1,0.000,0.419,0.579,0.002,1063,7.55,2.36,0.00,0.00,0.04,0.70,0.00,0.00,7.51,2.29,0.00,0.00,0.004,0.047,56,0.640,0.236,0.759,0.000,0.005,3644,3557,1,1.000,0.000,0.000,8976,0.081,0.099,0.000,61.11,9918,0,8429.141,0.000,0.000,543453,1.00,15.34,0.000,0.000,0.000,7,7,8,46,9418,0.036,0.00,0.0066,0.000,0,0.105,0.000,0.126,0.000,2.94,1.15,7.87,0.00,0.000,1.00,1.00,1.00,0.105,0.00279,34.28,1.0295,11.57,137577.7,140181.6,68.447,0.1870,60.921
620000,1208,1.376,0.043,8.96,33375,30327,146,0,2941,3,614186.5,8377.6,0.000,0.420,0.579,0.002,1083,7.43,1.59,0.00,0.00,0.06,0.78,0.01,0.22,7.36,1.29,0.00,0.00,0.006,0.055,40,0.672,0.245,0.751,0.000,0.004,3885,3794,1,1.000,0.000,0.002,9823,0.087,0.115,0.000,61.05,9974,0,2792.526,0.000,0.002,557977,1.00,15.35,0.000,0.000,0.000,7,7,8,30,8975,0.034,0.00,0.0069,0.000,0,0.107,0.000,0.127,0.000,2.94,1.12,7.90,0.00,0.000,1.00,1.00,1.00,0.107,0.00286,34.22,1.0244,17.99,137646.7,140184.9,68.569,0.1860,60.870
630000,1182,1.404,0.043,8.94,32988,29825,147,0,3042,1,609531.8,8465.6,0.000,0.420,0.578,0.002,1090,7.51,1.89,0.00,0.00,0.02,0.30,0.00,0.12,7.49,1.87,0.00,0.00,0.003,0.037,45,0.639,0.214,0.780,0.000,0.006,3749,3660,1,1.000,0.000,0.001,7620,0.092,0.148,0.000,60.51,10177,0,8465.598,0.000,0.000,549033,1.00,15.27,0.000,0.000,0.000,7,7,8,43,8880,0.034,0.01,0.0069,0.000,0,0.106,0.000,0.124,0.000,2.95,1.12,7.91,0.00,0.000,1.00,1.00,1.00,0.107,0.00291,33.97,1.0358,16.79,137650.1,140187.8,69.359,0.1893,60.319
640000,1165,1.405,0.044,8.93,32775,29795,148,0,2849,2,605073.7,8258.3,0.000,0.418,0.581,0.002,1110,7.50,1.88,0.00,0.07,0.01,0.15,0.00,0.12,7.48,1.90,0.00,0.00,0.002,0.019,47,0.649,0.223,0.773,0.000,0.004,3721,3652,1,1.000,0.000,0.002,8483,0.089,0.120,0.000,60.04,9888,0,4129.164,0.000,0.000,542845,1.00,15.32,0.000,0.000,0.000,7,7,8,46,8737,0.033,0.00,0.0069,0.000,0,0.107,0.000,0.126,0.000,2.94,1.11,7.91,0.00,0.000,1.01,1.01,1.00,0.107,0.00291,33.68,1.0080,24.54,137664.0,140190.8,70.112,0.1814,59.863
650000,1206,1.397,0.040,8.95,32526,29518,146,0,2821,0,601986.9,8142.6,0.000,0.420,0.579,0.002,1116,7.44,1.72,0.01,0.49,0.04,0.65,0.00,0.00,7.38,1.35,0.00,0.00,0.003,0.041,45,0.649,0.240,0.758,0.000,0.002,3817,3751,1,1.000,0.000,0.000,9623,0.083,0.086,0.000,59.73,9630,0,8142.624,0.000,0.000,544930,1.00,15.37,0.000,0.000,0.000,7,7,8,33,8971,0.034,0.00,0.0068,0.000,0,0.107,0.000,0.123,0.000,2.93,1.13,7.88,0.00,0.000,1.00,1.00,1.00,0.107,0.00280,33.55,0.9954,16.93,137678.0,140194.2,70.553,0.1819,59.551
660000,1177,1.356,0.042,8.98,31866,29026,125,0,2744,0,591125.1,7884.6,0.000,0.420,0.579,0.002,1148,7.44,2.20,0.00,0.00,0.02,0.30,0.01,0.15,7.41,2.13,0.00,0.00,0.002,0.037,65,0.669,0.234,0.762,0.000,0.003,3541,3482,1,1.000,0.000,0.002,10435,0.088,0.113,0.000,58.57,9289,0,7884.616,0.000,0.000,528749,1.00,15.51,0.000,0.000,0.000,7,7,8,45,8757,0.033,0.00,0.0068,0.000,0,0.106,0.000,0.124,0.000,2.94,1.15,7.83,0.00,0.000,1.00,1.00,1.00,0.106,0.00282,32.93,0.9665,19.69,137743.8,140196.9,72.342,0.1777,58.395
670000,1194,1.347,0.038,8.97,31741,28790,104,0,2830,0,588339.4,7946.0,0.000,0.419,0.579,0.002,1153,7.32,1.39,0.00,0.00,0.01,0.20,0.00,0.06,7.30,1.39,0.00,0.00,0.002,0.037,43,0.702,0.229,0.768,0.000,0.003,3594,3536,1,1.000,0.000,0.001,12829,0.080,0.090,0.000,58.27,9429,0,7945.961,0.000,0.000,530859,1.00,15.53,0.000,0.000,0.000,7,7,8,28,8737,0.033,0.00,0.0067,0.000,0,0.107,0.000,0.123,0.000,2.91,1.09,7.91,0.00,0.000,1.00,1.00,1.00,0.107,0.00276,32.76,0.9752,11.19,137796.9,140199.8,72.808,0.1814,58.097
680000,1146,1.378,0.044,8.96,31722,28750,170,0,2850,0,585499.5,8041.6,0.000,0.420,0.578,0.002,1154,7.45,1.98,0.02,0.56,0.04,0.72,0.01,0.35,7.38,1.63,0.00,0.00,0.002,0.028,42,0.634,0.230,0.764,0.000,0.006,3564,3504,1,1.000,0.000,0.001,8628,0.081,0.121,0.000,57.94,9731,0,8041.588,0.000,0.000,531884,1.00,15.39,0.000,0.000,0.000,7,7,8,45,8536,0.033,0.00,0.0069,0.000,0,0.107,0.000,0.123,0.000,2.93,1.11,7.94,0.00,0.001,1.00,1.01,1.00,0.107,0.00286,32.60,0.9864,19.98,137735.4,140202.5,73.302,0.1813,57.752
690000,1177,1.364,0.039,8.97,32005,28963,134,0,2877,0,591195.6,8042.4,0.000,0.421,0.577,0.002,1143,7.33,1.53,0.00,0.00,0.02,0.42,0.00,0.00,7.30,1.54,0.00,0.00,0.003,0.043,39,0.708,0.224,0.774,0.000,0.002,3591,3535,1,1.000,0.000,0.000,8944,0.073,0.096,0.000,58.57,9650,0,8042.367,0.000,0.000,540733,1.00,15.54,0.000,0.000,0.000,7,7,8,36,8622,0.033,0.00,0.0069,0.000,0,0.108,0.000,0.122,0.000,2.92,1.08,7.90,0.00,0.000,1.00,1.00,1.00,0.108,0.00282,32.94,0.9864,17.91,137787.8,140205.4,72.331,0.1823,58.394
700000,1138,1.369,0.040,8.95,31120,28321,127,0,2711,0,580754.4,7754.1,0.000,0.418,0.580,0.002,1149,7.43,1.70,0.00,0.00,0.02,0.46,0.00,0.00,7.41,1.70,0.00,0.00,0.002,0.033,41,0.702,0.225,0.770,0.000,0.005,3543,3498,1,1.000,0.000,0.000,8550,0.076,0.089,0.000,57.44,9419,0,7754.071,0.000,0.000,521607,1.00,15.42,0.000,0.000,0.000,7,7,8,39,8451,0.032,0.00,0.0069,0.000,0,0.107,0.000,0.123,0.000,2.94,1.11,7.92,0.00,0.000,1.00,1.00,1.00,0.107,0.00284,32.27,0.9498,18.89,137819.6,140208.4,74.121,0.1742,57.273
710000,1103,1.422,0.044,8.94,31181,28306,128,0,2782,0,573543.4,7779.5,0.000,0.420,0.578,0.002,1181,7.35,1.44,0.00,0.00,0.02,0.28,0.00,0.06,7.33,1.38,0.00,0.00,0.001,0.022,41,0.672,0.218,0.778,0.000,0.004,3569,3522,1,1.000,0.000,0.001,10040,0.077,0.136,0.000,56.66,9421,0,7779.530,0.000,0.000,533817,1.00,15.52,0.000,0.000,0.000,7,7,8,28,8105,0.031,0.00,0.0071,0.000,0,0.110,0.000,0.125,0.000,2.94,1.07,7.92,0.00,0.000,1.00,1.00,1.00,0.110,0.00289,31.88,0.9555,21.69,137766.0,140211.6,75.294,0.1772,56.481
720000,1108,1.392,0.043,8.94,30980,28158,136,0,2681,0,571349.6,7714.9,0.000,0.417,0.581,0.002,1184,7.51,2.07,0.00,0.00,0.05,0.91,0.00,0.00,7.46,1.96,0.00,0.00,0.003,0.040,44,0.666,0.218,0.779,0.000,0.004,3503,3442,1,1.000,0.000,0.000,8954,0.095,0.117,0.000,56.41,9484,0,7714.853,0.000,0.000,511292,1.00,15.32,0.000,0.000,0.000,7,7,8,47,8323,0.032,0.00,0.0069,0.000,0,0.107,0.000,0.126,0.000,2.96,1.13,7.91,0.00,0.000,1.00,1.00,1.00,0.107,0.00287,31.69,0.9447,18.26,137797.5,140215.4,75.744,0.1735,56.237
730000,1131,1.345,0.043,8.96,30641,27869,134,0,2615,0,571485.4,7592.5,0.000,0.416,0.582,0.002,1184,7.52,2.11,0.00,0.00,0.06,1.04,0.00,0.00,7.46,1.90,0.00,0.00,0.003,0.045,40,0.627,0.241,0.755,0.000,0.004,3390,3327,1,1.000,0.000,0.000,8362,0.097,0.115,0.000,56.44,9355,0,7592.529,0.000,0.000,502850,1.00,15.27,0.000,0.000,0.000,7,7,8,46,8509,0.032,0.00,0.0068,0.000,0,0.105,0.000,0.125,0.000,2.95,1.11,7.91,0.00,0.000,1.00,1.00,1.00,0.105,0.00282,31.67,0.9322,20.96,137817.9,140218.8,75.726,0.1726,56.267
740000,1157,1.401,0.039,8.93,30909,28029,120,0,2734,4,571225.9,7741.9,0.000,0.420,0.578,0.002,1186,7.46,1.23,0.00,0.00,0.02,0.30,0.00,0.00,7.44,1.16,0.00,0.00,0.002,0.022,35,0.588,0.218,0.780,0.000,0.002,3519,3460,1,1.000,0.000,0.000,11020,0.076,0.101,0.000,56.41,9377,0,1935.474,0.000,0.000,507517,1.00,15.25,0.000,0.000,0.000,7,7,8,23,8626,0.033,0.00,0.0066,0.000,0,0.106,0.000,0.126,0.000,2.92,1.09,7.91,0.00,0.000,1.00,1.00,1.00,0.106,0.00278,31.59,0.9504,14.92,137786.8,140222.1,75.839,0.1768,56.226
750000,1125,1.365,0.040,8.97,30538,27712,133,0,2725,1,564952.2,7716.9,0.000,0.419,0.579,0.002,1186,7.38,1.62,0.00,0.03,0.02,0.39,0.00,0.04,7.36,1.41,0.00,0.00,0.001,0.018,37,0.664,0.238,0.759,0.000,0.003,3545,3493,1,1.000,0.000,0.002,7802,0.080,0.106,0.000,55.76,9334,0,7716.854,0.000,0.000,500806,1.00,15.43,0.000,0.000,0.000,7,7,8,34,8308,0.032,0.00,0.0068,0.000,0,0.106,0.000,0.126,0.000,2.95,1.11,7.89,0.00,0.000,1.00,1.00,1.00,0.106,0.00282,31.29,0.9466,17.02,137872.9,140225.2,76.781,0.1746,55.596
760000,1120,1.397,0.040,8.95,30861,27981,122,0,2763,0,563842.1,7707.4,0.000,0.418,0.580,0.002,1199,7.34,1.32,0.00,0.00,0.01,0.13,0.00,0.00,7.34,1.32,0.00,0.00,0.001,0.017,45,0.698,0.212,0.788,0.000,0.000,3453,3402,1,1.000,0.000,0.000,9347,0.097,0.108,0.000,55.62,9399,0,7707.448,0.000,0.000,514808,1.00,15.51,0.000,0.000,0.000,7,7,8,27,8226,0.031,0.00,0.0069,0.000,0,0.109,0.000,0.126,0.000,2.91,1.09,7.92,0.00,0.000,1.00,1.00,1.00,0.109,0.00279,31.26,0.9486,17.79,137836.0,140228.0,76.955,0.1778,55.443
770000,1103,1.377,0.044,8.94,30558,27701,136,0,2738,0,558862.0,7627.3,0.000,0.417,0.581,0.002,1214,7.50,2.26,0.00,0.00,0.08,1.64,0.00,0.00,7.41,1.79,0.00,0.00,0.005,0.052,49,0.709,0.213,0.782,0.000,0.005,3482,3430,1,1.000,0.000,0.000,8417,0.089,0.132,0.000,55.09,9226,0,7627.279,0.000,0.000,503780,1.00,15.37,0.000,0.000,0.000,7,7,8,53,8268,0.032,0.00,0.0068,0.000,0,0.107,0.000,0.126,0.000,2.96,1.14,7.93,0.00,0.000,1.00,1.00,1.00,0.107,0.00279,31.04,0.9396,21.98,137825.4,140230.7,77.708,0.1765,54.911
