step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent
390000,334,1.554,0.235,6.66,11911,11330,51,0,549,0,186009.7,3339.6,0.020,0.285,0.159,0.537,1277,9.90,3.30,0.03,0.60,0.01,0.11,0.02,0.29,9.84,3.28,0.00,0.00,0.000,0.004,36,0.446,0.210,0.781,0.000,0.009,4327,4060,2,0.865,0.000,0.006,9231,0.177,0.861,0.014,18.65,3007,0,3339.551,0.000,0.000,116744,1.02,17.20,0.000,0.000,0.000,7,10,11,34,3305,0.013,9.40,0.0057,0.000,0,0.121,0.000,0.177,0.008,2.79,2.77,4.65,0.00,0.000,1.02,1.02,1.01,0.121,0.00274,33.09,0.4167,3.04,21095.0,25534.1,102.293,0.0832,18.527
400000,108,1.734,0.256,5.91,6563,6455,88,0,246,0,123048.7,1495.5,0.018,0.248,0.136,0.598,1704,9.94,1.96,0.00,0.00,0.01,0.10,0.00,0.00,9.94,1.92,0.00,0.00,0.000,0.005,13,0.444,0.185,0.796,0.000,0.019,1335,1204,2,0.472,0.083,0.000,4466,0.172,0.898,0.015,12.33,1704,0,1495.510,0.000,0.000,27896,1.00,15.13,0.000,0.000,0.000,8,10,11,19,1074,0.004,4.12,0.0115,0.000,0,0.049,0.000,0.084,0.002,2.83,2.56,5.88,0.00,0.000,1.00,1.00,1.00,0.049,0.00518,20.33,0.2246,8.26,21132.8,25534.1,126.660,0.0745,12.260
410000,165,1.524,0.098,5.96,4498,4165,81,0,195,10,78654.2,1180.0,0.034,0.355,0.080,0.531,2366,9.30,1.77,0.00,0.00,0.00,0.00,0.00,0.00,9.30,1.77,0.00,0.00,0.000,0.000,16,0.388,0.194,0.800,0.000,0.006,1128,1046,2,0.509,0.000,0.000,1729,0.194,0.392,0.002,7.62,1163,0,118.000,0.000,0.000,44368,1.00,15.78,0.000,0.000,0.000,8,10,11,14,1534,0.006,0.14,0.0051,0.000,2,0.084,0.000,0.055,0.032,3.04,2.55,5.61,0.00,0.000,1.00,1.00,1.00,0.084,0.00295,12.40,0.1921,7.47,23640.3,25534.2,143.269,0.0742,7.800
420000,199,1.478,0.104,5.83,6364,5996,51,0,283,0,101898.2,1362.3,0.026,0.359,0.095,0.521,1933,9.27,2.87,0.02,0.28,0.01,0.07,0.00,0.00,9.24,2.85,0.00,0.00,0.001,0.014,36,0.322,0.241,0.754,0.000,0.005,1311,1185,2,0.653,0.000,0.000,2795,0.181,0.472,0.004,10.21,1609,0,1362.296,0.000,0.000,62309,1.00,15.26,0.000,0.000,0.000,7,10,11,33,1844,0.007,3.14,0.0055,0.000,2,0.090,0.000,0.086,0.002,2.93,2.38,6.19,0.00,0.000,1.00,1.01,1.01,0.090,0.00300,14.84,0.2021,4.15,23493.3,25534.2,135.243,0.0662,10.133
430000,203,1.576,0.099,6.44,6836,6418,73,0,341,0,110166.2,1463.6,0.011,0.379,0.114,0.496,1860,8.72,1.83,0.08,1.19,0.00,0.07,0.00,0.00,8.64,1.81,0.00,0.00,0.000,0.004,28,0.345,0.222,0.773,0.000,0.005,1579,1345,2,0.493,0.044,0.000,3764,0.150,0.501,0.004,11.02,1967,0,1463.644,0.000,0.000,56760,1.04,16.29,0.000,0.000,0.000,7,8,10,18,1771,0.007,0.44,0.0063,0.000,2,0.069,0.000,0.105,0.002,2.74,2.44,5.59,0.00,0.005,1.06,1.06,1.02,0.069,0.00306,17.23,0.2139,3.07,23558.6,25534.3,134.749,0.0677,10.958
440000,133,1.482,0.108,6.19,4593,4328,70,0,265,0,79494.7,898.3,0.011,0.406,0.075,0.508,2253,8.32,1.83,0.00,0.00,0.00,0.00,0.00,0.00,8.32,1.83,0.00,0.00,0.000,0.000,23,0.301,0.203,0.797,0.000,0.000,779,689,2,0.722,0.000,0.000,1542,0.185,0.517,0.005,7.98,1338,0,898.336,0.000,0.000,43754,1.00,16.02,0.000,0.000,0.000,7,8,10,16,1106,0.004,0.06,0.0072,0.000,1,0.070,0.000,0.059,0.001,2.92,2.08,6.27,0.00,0.000,1.00,1.00,1.00,0.070,0.00360,11.67,0.1521,8.13,23539.7,25534.3,143.731,0.0618,7.913
450000,109,1.555,0.120,5.86,4028,3770,63,0,219,0,72427.4,752.0,0.013,0.463,0.078,0.446,2387,8.93,1.89,0.06,0.47,0.00,0.00,0.00,0.00,8.86,2.06,0.00,0.00,0.000,0.000,16,0.284,0.147,0.844,0.000,0.009,475,416,2,0.679,0.000,0.000,2137,0.129,0.557,0.005,7.27,1152,0,752.049,0.000,0.000,34976,1.04,15.43,0.000,0.000,0.000,7,9,10,16,973,0.004,2.05,0.0075,0.000,1,0.056,0.000,0.054,0.001,2.94,2.21,6.51,0.00,0.000,1.04,1.04,1.04,0.056,0.00449,10.34,0.1338,5.19,23372.3,25534.4,143.779,0.0589,7.198
460000,189,1.538,0.069,6.10,5807,5399,15,0,313,16,81563.2,1319.6,0.043,0.654,0.035,0.268,2385,11.89,5.02,0.19,1.42,0.00,0.00,0.00,0.00,11.70,4.82,0.00,0.00,0.000,0.000,33,0.212,0.291,0.688,0.000,0.021,1596,1529,1,1.000,0.000,0.000,2696,0.098,0.345,0.002,8.09,1624,0,82.474,0.000,0.000,132134,1.08,12.57,0.000,0.000,0.000,7,11,16,42,2248,0.009,2.99,0.0037,0.079,3,0.142,0.000,0.106,0.008,3.51,2.19,7.84,0.00,0.000,1.08,1.12,1.09,0.142,0.00419,35.10,0.2096,7.49,24060.5,25534.4,117.269,0.0775,8.077
470000,117,1.716,0.075,6.39,4414,4233,8,0,245,0,67871.4,978.6,0.033,0.587,0.061,0.318,2660,11.28,3.88,0.05,0.32,0.03,0.29,0.00,0.00,11.20,3.92,0.00,0.00,0.004,0.035,28,0.291,0.205,0.795,0.000,0.000,882,834,2,0.940,0.000,0.000,3085,0.127,0.351,0.002,6.81,1241,0,978.573,0.000,0.000,67043,1.01,11.38,0.000,0.000,0.000,9,11,16,27,1320,0.005,2.96,0.0052,0.000,1,0.100,0.000,0.087,0.003,3.59,2.74,7.69,0.00,0.000,1.00,1.02,1.03,0.100,0.00541,27.61,0.1674,6.48,24084.1,25534.4,126.054,0.0697,6.740
480000,272,1.722,0.071,5.96,11497,10782,2,0,558,0,138116.0,3934.2,0.051,0.601,0.026,0.322,1683,14.21,5.55,0.01,0.18,0.11,1.53,0.08,0.72,14.01,5.16,0.00,0.00,0.003,0.032,60,0.191,0.287,0.702,0.000,0.011,5662,4973,1,1.000,0.000,0.015,6135,0.151,0.425,0.003,13.82,3526,0,3934.152,0.000,0.000,360917,1.00,11.05,0.000,0.000,0.000,11,12,21,49,3866,0.015,2.32,0.0036,0.022,3,0.262,0.000,0.248,0.028,3.75,2.75,7.78,0.01,0.004,1.00,1.00,1.00,0.262,0.00432,45.26,0.5017,9.68,23817.1,25534.4,102.044,0.1079,13.688
490000,291,1.895,0.075,5.86,10579,10040,5,0,515,0,157227.6,3360.2,0.036,0.486,0.036,0.442,1504,15.60,8.18,0.15,1.52,0.23,2.64,0.00,0.00,15.22,7.10,0.00,0.00,0.004,0.041,49,0.186,0.192,0.780,0.007,0.021,3708,3018,2,0.581,0.021,0.000,6888,0.162,0.451,0.004,15.74,3242,0,3360.236,0.000,0.021,166153,1.03,10.21,0.007,0.000,0.000,9,15,18,64,4541,0.017,10.58,0.0035,0.000,62,0.134,0.000,0.168,0.018,3.85,3.53,7.58,0.00,0.000,1.00,1.05,1.05,0.134,0.00440,33.97,0.4461,34.10,23659.1,25534.4,103.154,0.1076,15.615
500000,197,1.690,0.035,6.02,9637,9180,28,0,523,0,142675.1,2778.0,0.019,0.437,0.121,0.423,1603,11.11,4.13,0.00,0.00,0.00,0.00,0.00,0.00,11.11,4.13,0.00,0.00,0.000,0.000,29,0.350,0.228,0.761,0.000,0.010,3070,2619,4,0.594,0.000,0.000,5319,0.141,0.131,0.000,14.21,2743,0,2778.004,0.000,0.000,119816,1.00,14.13,0.000,0.000,0.000,6,10,18,31,2188,0.008,0.60,0.0065,0.056,1,0.112,0.000,0.160,0.010,3.36,2.45,6.53,0.00,0.000,1.00,1.00,1.00,0.112,0.00520,54.29,0.3810,8.28,24591.1,25534.5,94.336,0.1058,14.198
510000,210,1.688,0.056,6.00,7928,7497,21,0,397,0,128317.2,2297.5,0.026,0.421,0.065,0.488,1726,12.42,3.05,0.00,0.00,0.00,0.00,0.00,0.00,12.42,3.05,0.00,0.00,0.000,0.000,38,0.324,0.219,0.771,0.000,0.010,2273,1973,2,0.538,0.000,0.000,10845,0.137,0.299,0.002,12.89,2087,0,2297.538,0.000,0.000,95370,1.00,12.64,0.000,0.000,0.000,10,13,13,32,2609,0.010,1.16,0.0049,0.024,0,0.105,0.000,0.138,0.007,3.42,2.31,7.38,0.00,0.000,1.00,1.00,1.00,0.105,0.00434,56.17,0.3149,10.79,24206.3,25534.6,93.218,0.0849,12.771
520000,152,1.629,0.055,6.26,6050,5734,35,0,339,0,109720.1,1532.4,0.020,0.427,0.029,0.524,1917,11.61,4.85,0.00,0.00,0.00,0.00,0.01,0.08,11.60,4.84,0.00,0.00,0.000,0.000,25,0.243,0.336,0.664,0.000,0.000,1096,944,2,0.559,0.000,0.007,6740,0.122,0.329,0.002,11.00,1752,0,1532.366,0.000,0.000,57681,1.00,12.78,0.007,0.000,0.000,10,12,13,64,1764,0.007,4.79,0.0062,0.000,0,0.072,0.000,0.071,0.001,3.24,2.21,7.45,0.00,0.000,1.00,1.00,1.00,0.072,0.00542,26.35,0.2285,5.31,24343.4,25534.6,121.306,0.0758,10.939
530000,224,1.614,0.047,6.29,5219,4807,64,0,276,0,92267.5,1338.6,0.020,0.397,0.013,0.570,2130,12.72,5.13,0.02,0.33,0.02,0.27,0.02,0.27,12.66,5.13,0.00,0.00,0.001,0.009,38,0.188,0.254,0.746,0.000,0.000,1412,1125,2,0.888,0.000,0.004,4366,0.101,0.184,0.000,9.23,1475,0,1338.551,0.000,0.000,92248,1.01,11.73,0.000,0.000,0.000,10,12,14,44,2849,0.011,4.77,0.0033,0.018,1,0.142,0.000,0.061,0.008,3.78,2.54,7.62,0.00,0.000,1.02,1.02,1.01,0.142,0.00272,21.36,0.2056,10.20,24338.3,25534.6,128.085,0.0712,9.155
540000,247,1.549,0.063,6.43,9582,9038,29,0,492,2,148917.2,2856.8,0.027,0.421,0.076,0.476,1508,11.96,5.51,0.00,0.00,0.01,0.13,0.01,0.14,11.94,5.46,0.00,0.00,0.000,0.004,38,0.223,0.219,0.777,0.000,0.004,3412,2750,1,0.607,0.393,0.008,7589,0.143,0.328,0.002,14.92,2792,0,1428.382,0.000,0.000,186417,1.00,13.08,0.000,0.000,0.000,8,10,16,58,2955,0.011,3.61,0.0050,0.032,5,0.172,0.000,0.129,0.012,3.34,2.84,6.67,0.00,0.000,1.00,1.00,1.00,0.172,0.00421,47.32,0.3766,8.27,24054.9,25534.7,97.584,0.0911,14.802
550000,156,1.673,0.047,6.92,6365,6040,69,0,347,0,120916.2,1515.0,0.009,0.397,0.054,0.540,1763,11.29,4.87,0.04,0.56,0.00,0.00,0.02,0.24,11.22,4.82,0.00,0.00,0.000,0.000,29,0.615,0.237,0.750,0.000,0.013,1513,1320,2,0.968,0.000,0.006,6953,0.140,0.273,0.001,12.07,1876,0,1515.002,0.000,0.000,73456,1.01,12.38,0.000,0.000,0.000,8,10,15,45,1761,0.007,0.56,0.0069,0.006,2,0.084,0.000,0.073,0.003,3.46,2.26,7.66,0.00,0.000,1.00,1.01,1.02,0.084,0.00507,38.73,0.2321,5.27,24475.8,25534.7,112.070,0.0809,12.036
560000,207,1.605,0.051,6.89,4894,4528,63,0,252,0,89730.5,1087.1,0.009,0.362,0.011,0.618,2140,10.74,4.66,0.03,0.35,0.00,0.00,0.00,0.07,10.70,4.48,0.00,0.00,0.000,0.000,31,0.546,0.256,0.739,0.000,0.005,1018,917,1,0.913,0.087,0.005,3376,0.116,0.312,0.001,8.99,1435,0,1087.057,0.000,0.000,69940,1.01,13.00,0.000,0.000,0.000,7,10,15,47,2223,0.008,1.55,0.0041,0.000,2,0.119,0.000,0.065,0.003,3.37,2.15,7.42,0.00,0.000,1.00,1.01,1.01,0.119,0.00254,30.97,0.1750,6.30,24323.3,25534.7,121.932,0.0662,8.906
570000,146,1.671,0.054,6.87,6943,6613,37,0,354,0,124917.9,1899.8,0.007,0.301,0.027,0.665,1696,11.03,4.83,0.00,0.00,0.00,0.00,0.00,0.00,11.03,4.83,0.00,0.00,0.000,0.000,28,0.322,0.301,0.699,0.000,0.000,2019,1968,1,1.000,0.000,0.000,16301,0.108,0.224,0.001,12.51,2056,0,1899.754,0.000,0.000,69992,1.00,12.88,0.000,0.000,0.000,7,10,17,49,1610,0.006,5.97,0.0078,0.000,1,0.108,0.000,0.124,0.012,3.49,2.39,7.58,0.00,0.000,1.00,1.00,1.00,0.108,0.00445,27.69,0.2757,8.55,24375.8,25534.8,117.266,0.0855,12.433
580000,129,1.706,0.057,6.70,3659,3429,48,0,199,0,69410.7,675.5,0.007,0.437,0.006,0.551,2504,9.59,2.14,0.00,0.00,0.00,0.00,0.00,0.00,9.59,2.14,0.00,0.00,0.000,0.000,15,0.403,0.264,0.729,0.000,0.008,459,396,1,1.000,0.000,0.000,3289,0.095,0.239,0.001,6.95,1082,0,675.533,0.000,0.000,42448,1.00,13.66,0.000,0.000,0.000,9,9,10,18,1237,0.005,0.03,0.0056,0.000,2,0.077,0.000,0.034,0.000,3.22,2.26,7.37,0.00,0.000,1.00,1.00,1.00,0.077,0.00384,11.82,0.1261,4.40,24362.8,25534.8,144.631,0.0590,6.894
590000,59,1.720,0.049,6.22,3180,3050,30,0,170,0,56376.9,555.2,0.013,0.605,0.007,0.375,2857,9.93,2.78,0.00,0.00,0.00,0.00,0.00,0.00,9.93,2.78,0.00,0.00,0.000,0.000,12,0.661,0.356,0.644,0.000,0.000,334,277,1,1.000,0.000,0.000,1357,0.109,0.195,0.000,5.63,838,0,555.239,0.000,0.000,30948,1.00,12.85,0.000,0.000,0.000,9,10,11,27,586,0.002,0.09,0.0096,0.017,1,0.052,0.000,0.040,0.000,3.31,2.19,7.49,0.00,0.000,1.00,1.00,1.00,0.052,0.00956,9.60,0.1075,2.83,24626.8,25534.8,148.124,0.0522,5.605
600000,116,1.698,0.042,5.99,4046,3689,21,0,279,0,64357.1,809.7,0.015,0.675,0.021,0.288,2718,11.22,5.02,0.00,0.00,0.00,0.00,0.00,0.00,11.22,5.02,0.00,0.00,0.000,0.000,19,0.664,0.250,0.750,0.000,0.000,580,566,1,1.000,0.000,0.000,1396,0.103,0.176,0.000,6.44,1110,0,809.652,0.000,0.000,60287,1.00,12.19,0.000,0.000,0.000,8,10,16,35,1302,0.005,0.12,0.0049,0.026,5,0.082,0.000,0.046,0.000,3.50,2.37,7.55,0.00,0.000,1.00,1.00,1.00,0.082,0.00610,22.04,0.1459,9.74,24618.8,25534.8,134.843,0.0642,6.372
610000,126,1.619,0.043,5.90,4550,4228,9,0,303,0,72722.0,912.6,0.018,0.667,0.010,0.305,2456,9.87,2.84,0.02,0.27,0.00,0.00,0.00,0.00,9.84,2.80,0.00,0.00,0.000,0.000,25,0.429,0.333,0.659,0.000,0.008,582,577,1,1.000,0.000,0.000,1954,0.087,0.161,0.000,7.28,1200,0,912.552,0.000,0.000,48784,1.01,13.86,0.000,0.000,0.000,8,8,14,20,1243,0.005,0.03,0.0059,0.008,0,0.059,0.000,0.060,0.000,3.07,2.63,6.48,0.00,0.000,1.00,1.01,1.01,0.059,0.00607,16.61,0.1540,7.83,24602.0,25534.9,139.520,0.0629,7.220
620000,147,1.921,0.038,6.05,6601,6219,8,0,353,0,103084.7,1727.9,0.032,0.545,0.023,0.400,2036,14.37,5.23,0.03,0.33,0.10,0.43,0.03,0.26,14.22,5.17,0.00,0.00,0.006,0.026,30,0.224,0.177,0.823,0.000,0.000,1717,1620,1,1.000,0.000,0.014,3854,0.131,0.126,0.000,10.31,1950,0,1727.854,0.000,0.000,85988,1.01,12.08,0.000,0.000,0.000,10,14,19,56,2113,0.008,0.01,0.0049,0.000,3,0.093,0.000,0.129,0.005,3.82,2.74,7.29,0.00,0.000,1.00,1.01,1.01,0.093,0.00627,23.60,0.2467,8.52,24580.8,25534.9,129.515,0.0738,10.237
630000,196,1.535,0.036,5.99,7404,6932,11,0,412,0,118945.3,1880.5,0.024,0.441,0.038,0.498,1834,11.22,4.73,0.04,0.43,0.06,0.85,0.02,0.28,11.11,4.37,0.00,0.00,0.002,0.028,33,0.464,0.179,0.816,0.000,0.005,1659,1429,1,1.000,0.000,0.005,7201,0.152,0.098,0.000,11.90,2055,0,1880.454,0.000,0.000,54566,1.01,15.40,0.000,0.000,0.000,7,11,16,41,2200,0.008,0.00,0.0055,0.010,1,0.061,0.000,0.116,0.003,2.93,3.04,5.32,0.03,0.005,1.00,1.01,1.01,0.061,0.00432,20.47,0.2668,8.21,24604.9,25534.9,131.064,0.0788,11.826
640000,112,1.765,0.033,5.99,6120,5831,29,0,344,0,104757.6,1518.1,0.016,0.360,0.047,0.577,2014,9.97,2.43,0.00,0.00,0.00,0.00,0.00,0.00,9.97,2.43,0.00,0.00,0.000,0.000,12,0.330,0.295,0.705,0.000,0.000,1400,1310,1,1.000,0.000,0.000,3550,0.169,0.117,0.000,10.47,1621,0,1518.103,0.000,0.000,21809,1.00,15.09,0.000,0.000,0.000,7,10,12,16,1117,0.004,0.08,0.0094,0.089,0,0.032,0.000,0.110,0.003,3.09,2.59,5.87,0.00,0.000,1.00,1.00,1.00,0.032,0.00564,22.27,0.2206,6.27,24771.9,25534.9,130.612,0.0690,10.420
650000,48,1.720,0.044,5.88,2877,2712,41,0,188,0,53065.3,529.3,0.011,0.615,0.015,0.359,3011,9.69,1.72,0.00,0.00,0.00,0.00,0.02,0.14,9.67,1.83,0.00,0.00,0.000,0.000,7,0.625,0.125,0.854,0.000,0.021,269,246,1,1.000,0.000,0.021,910,0.137,0.210,0.000,5.33,713,0,529.309,0.000,0.000,24039,1.00,12.96,0.000,0.000,0.000,7,10,12,12,465,0.002,0.47,0.0114,0.021,0,0.043,0.000,0.026,0.000,3.33,1.98,7.85,0.00,0.000,1.00,1.00,1.00,0.043,0.01121,12.87,0.1072,3.11,24721.6,25534.9,144.761,0.0545,5.271
660000,72,1.574,0.051,6.17,2085,1932,6,0,123,0,34741.7,311.6,0.012,0.750,0.007,0.230,3593,10.25,4.60,0.00,0.00,0.00,0.00,0.00,0.00,10.25,4.60,0.00,0.00,0.000,0.000,13,0.639,0.333,0.667,0.000,0.000,134,134,1,1.000,0.000,0.000,1226,0.085,0.226,0.000,3.49,517,0,311.610,0.000,0.000,14848,1.00,13.00,0.000,0.000,0.000,7,10,11,42,738,0.003,0.06,0.0047,0.000,0,0.034,0.000,0.031,0.000,3.38,2.21,7.29,0.00,0.000,1.00,1.00,1.00,0.034,0.00597,6.13,0.0683,4.15,24568.8,25535.0,153.765,0.0370,3.437
670000,83,1.488,0.054,5.95,2100,1964,5,0,120,0,33230.1,339.6,0.015,0.682,0.007,0.295,3594,8.43,1.78,0.00,0.00,0.00,0.00,0.00,0.00,8.43,1.78,0.00,0.00,0.000,0.000,6,0.904,0.361,0.639,0.000,0.000,164,164,1,1.000,0.000,0.000,799,0.085,0.230,0.000,3.33,557,0,339.572,0.000,0.000,14177,1.00,15.57,0.000,0.000,0.000,8,8,8,18,700,0.003,0.06,0.0047,0.000,3,0.035,0.000,0.051,0.000,2.78,3.04,5.18,0.00,0.000,1.00,1.00,1.00,0.035,0.00423,5.44,0.0650,4.91,24507.3,25535.0,154.613,0.0310,3.292
680000,48,1.595,0.090,5.96,1618,1524,11,0,118,0,26275.7,265.6,0.019,0.586,0.008,0.387,3835,7.56,3.19,0.19,1.29,0.00,0.00,0.00,0.00,7.38,2.04,0.00,0.00,0.000,0.000,4,0.583,0.354,0.646,0.000,0.000,113,113,1,1.000,0.000,0.000,640,0.098,0.406,0.003,2.69,446,0,265.612,0.000,0.000,9196,1.05,17.42,0.000,0.000,0.000,6,8,8,28,363,0.001,1.44,0.0074,0.000,6,0.032,0.000,0.041,0.000,2.71,2.69,4.65,0.00,0.000,1.00,1.05,1.09,0.032,0.00479,5.69,0.0548,2.26,23974.9,25535.0,153.621,0.0285,2.604
690000,173,1.634,0.043,6.06,2871,2552,8,0,186,0,38720.2,704.8,0.028,0.596,0.016,0.361,3388,9.11,5.14,0.03,0.27,0.00,0.00,0.00,0.00,9.08,5.11,0.00,0.00,0.000,0.000,21,0.653,0.231,0.763,0.000,0.006,872,870,1,1.000,0.000,0.000,1426,0.095,0.191,0.000,3.80,741,0,704.782,0.000,0.000,42635,1.01,15.73,0.000,0.000,0.000,6,8,10,50,1576,0.006,2.02,0.0025,0.000,4,0.095,0.000,0.117,0.019,2.82,3.02,5.15,0.00,0.000,1.00,1.01,1.01,0.095,0.00177,10.49,0.1074,9.16,24512.5,25535.0,147.132,0.0362,3.815
700000,235,1.555,0.047,6.06,12234,11238,8,0,926,5,137111.4,4032.0,0.044,0.584,0.076,0.296,1714,11.06,5.13,0.05,0.39,0.01,0.20,0.01,0.20,10.99,5.06,0.00,0.00,0.002,0.033,35,0.370,0.209,0.774,0.000,0.017,6652,6272,1,1.000,0.000,0.004,6055,0.140,0.152,0.000,13.71,3412,0,806.410,0.000,0.000,398107,1.01,14.20,0.000,0.000,0.000,8,8,18,35,2600,0.010,0.26,0.0053,0.038,0,0.265,0.000,0.351,0.026,3.08,3.24,5.71,0.00,0.000,1.00,1.01,1.01,0.265,0.00418,49.85,0.4933,12.19,24348.7,25535.0,99.622,0.0898,13.603
710000,263,1.352,0.042,5.99,11320,10461,6,0,825,0,141727.7,3168.9,0.030,0.481,0.137,0.352,1666,8.81,4.07,0.00,0.00,0.00,0.00,0.00,0.00,8.81,4.07,0.00,0.00,0.000,0.000,31,0.289,0.228,0.760,0.000,0.011,4830,4689,1,1.000,0.000,0.000,6235,0.134,0.119,0.000,14.16,3186,0,3168.901,0.000,0.000,194824,1.00,16.70,0.000,0.000,0.000,6,8,10,38,2317,0.009,0.13,0.0061,0.011,3,0.149,0.000,0.356,0.015,2.61,3.19,4.48,0.00,0.000,1.00,1.00,1.00,0.149,0.00365,52.32,0.4011,5.86,24443.4,25535.1,96.833,0.0848,14.085
720000,187,1.576,0.043,5.97,8583,8050,4,0,605,0,107317.6,2379.6,0.028,0.471,0.155,0.345,2038,11.97,8.20,0.02,0.21,0.00,0.00,0.00,0.00,11.95,8.18,0.00,0.00,0.000,0.000,38,0.267,0.230,0.770,0.000,0.000,3550,3467,1,1.000,0.000,0.000,4023,0.114,0.130,0.000,10.73,2382,0,2379.647,0.000,0.000,130849,1.01,13.81,0.000,0.000,0.000,6,8,19,63,2238,0.009,0.08,0.0048,0.021,2,0.135,0.000,0.349,0.015,3.28,3.34,5.82,0.00,0.000,1.00,1.01,1.01,0.135,0.00376,36.96,0.3104,7.48,24492.1,25535.1,115.661,0.0723,10.666
730000,173,1.708,0.040,6.39,7004,6535,6,0,477,0,92959.6,1880.9,0.032,0.504,0.114,0.350,2195,11.73,7.03,0.03,0.31,0.00,0.00,0.00,0.00,11.71,6.89,0.00,0.00,0.000,0.000,25,0.266,0.231,0.757,0.000,0.012,2405,2285,1,0.879,0.121,0.000,3766,0.117,0.128,0.000,9.29,1983,0,1880.948,0.000,0.000,101680,1.01,14.37,0.000,0.000,0.000,6,8,19,58,2030,0.008,0.15,0.0046,0.046,0,0.116,0.000,0.264,0.012,3.28,2.94,5.87,0.00,0.000,1.01,1.02,1.02,0.116,0.00373,41.26,0.2575,13.21,24539.5,25535.1,112.738,0.0689,9.231
740000,134,1.673,0.044,6.13,5096,4797,11,0,327,0,78562.3,1364.5,0.028,0.493,0.056,0.424,2393,10.25,6.34,0.04,0.26,0.00,0.00,0.00,0.00,10.21,6.31,0.00,0.00,0.000,0.000,30,0.358,0.276,0.724,0.000,0.000,1540,1441,1,1.000,0.000,0.000,4795,0.133,0.154,0.000,7.87,1546,0,1364.474,0.000,0.000,69956,1.01,15.18,0.000,0.000,0.000,6,8,19,50,1373,0.005,0.79,0.0057,0.000,3,0.106,0.000,0.136,0.010,3.09,2.81,5.79,0.00,0.000,1.00,1.02,1.02,0.106,0.00445,49.20,0.2045,3.60,24556.4,25535.2,105.579,0.0690,7.800
750000,99,1.519,0.041,6.36,4155,3874,7,0,309,0,62477.4,899.2,0.019,0.563,0.030,0.388,2787,10.00,3.94,0.10,1.00,0.00,0.00,0.02,0.20,9.88,3.54,0.00,0.00,0.000,0.000,12,0.343,0.283,0.717,0.000,0.000,954,911,1,0.818,0.182,0.010,3850,0.112,0.157,0.000,6.25,1252,0,899.172,0.000,0.000,58735,1.03,14.26,0.000,0.000,0.000,7,8,17,29,990,0.004,0.73,0.0064,0.010,1,0.091,0.000,0.089,0.004,3.25,2.67,6.59,0.00,0.000,1.00,1.03,1.05,0.091,0.00516,32.52,0.1527,3.07,24685.3,25535.2,123.929,0.0628,6.204
760000,102,1.782,0.099,5.12,5122,4862,6,0,251,3,72640.4,1303.8,0.042,0.537,0.029,0.392,2542,13.23,3.43,0.18,1.68,0.03,0.30,0.00,0.00,13.02,2.19,0.00,0.00,0.001,0.007,13,0.431,0.216,0.784,0.000,0.000,1541,1518,1,1.000,0.000,0.000,2961,0.133,0.506,0.004,7.37,1265,0,434.604,0.000,0.010,118927,1.04,11.04,0.000,0.000,0.000,10,14,14,41,1349,0.005,3.76,0.0055,0.000,0,0.177,0.000,0.111,0.006,3.91,2.82,7.78,0.02,0.010,1.00,1.06,1.05,0.177,0.00587,20.29,0.1853,6.09,23697.5,25535.2,132.026,0.0546,7.214
770000,112,1.591,0.147,5.35,3549,3350,2,0,187,0,53991.0,819.5,0.044,0.622,0.015,0.320,3031,12.46,4.06,0.09,0.71,0.00,0.00,0.00,0.00,12.38,4.16,0.00,0.00,0.000,0.000,17,0.670,0.223,0.768,0.000,0.009,643,640,1,1.000,0.000,0.000,1999,0.121,0.698,0.009,5.48,925,0,819.458,0.000,0.000,51023,1.04,11.93,0.000,0.000,0.000,11,12,12,40,1396,0.005,25.39,0.0039,0.027,0,0.093,0.000,0.059,0.001,3.79,2.25,7.96,0.00,0.000,1.02,1.03,1.06,0.093,0.00508,12.19,0.1300,5.22,22925.9,25535.2,120.373,0.0481,5.359
