step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent
380000,1886,1.344,0.048,9.98,50173,48417,374,0,1390,16,916606.1,11410.8,0.000,0.379,0.611,0.010,705,7.02,1.90,0.09,1.09,0.02,0.33,0.02,0.50,6.88,1.28,0.00,0.02,0.001,0.026,66,0.531,0.235,0.759,0.000,0.005,6374,4296,1,1.000,0.000,0.003,82060,0.161,0.095,0.000,92.30,19121,0,713.177,0.000,0.000,689297,1.03,16.25,0.000,0.000,0.001,6,7,8,32,13237,0.050,0.00,0.0071,0.000,0,0.094,0.000,0.135,0.000,2.89,1.09,7.88,0.00,0.002,1.01,1.03,1.05,0.094,0.00246,52.40,1.2745,11.82,136543.9,140136.4,19.140,0.1337,92.175
390000,1846,1.394,0.047,9.98,49036,47481,368,0,1227,15,898986.2,11022.0,0.000,0.375,0.614,0.011,720,7.21,2.64,0.11,1.38,0.04,0.66,0.04,0.92,7.01,1.50,0.00,0.00,0.002,0.027,77,0.639,0.228,0.762,0.000,0.010,6008,4254,1,1.000,0.000,0.005,77696,0.162,0.101,0.000,90.67,18479,0,734.798,0.000,0.000,646134,1.04,16.06,0.001,0.000,0.000,6,7,8,64,13314,0.051,0.00,0.0069,0.000,0,0.091,0.000,0.132,0.000,2.89,1.12,7.86,0.00,0.002,1.02,1.04,1.06,0.091,0.00247,51.42,1.2310,12.52,136524.4,140136.5,21.746,0.1286,90.537
400000,1835,1.366,0.046,9.97,47967,46500,318,0,1160,26,887063.8,10752.6,0.000,0.373,0.615,0.011,719,7.18,2.63,0.10,1.71,0.03,0.65,0.05,0.99,6.99,1.39,0.00,0.02,0.001,0.022,71,0.638,0.245,0.751,0.000,0.004,5573,3861,1,1.000,0.000,0.005,77387,0.165,0.084,0.000,89.39,18552,0,413.562,0.000,0.001,620003,1.03,16.05,0.000,0.000,0.001,6,7,8,58,13171,0.050,0.00,0.0069,0.000,0,0.089,0.000,0.130,0.000,2.91,1.12,7.83,0.00,0.002,1.02,1.04,1.05,0.089,0.00246,50.65,1.2016,11.58,136616.8,140137.7,23.801,0.1262,89.273
410000,1813,1.387,0.047,9.98,47076,45636,355,0,1107,30,875569.2,10482.1,0.000,0.372,0.617,0.012,737,7.13,2.05,0.05,0.68,0.03,0.71,0.05,1.04,7.01,1.29,0.00,0.00,0.001,0.023,65,0.652,0.242,0.753,0.000,0.004,5321,3431,1,1.000,0.000,0.006,73998,0.163,0.110,0.000,88.29,18419,0,349.402,0.000,0.000,595394,1.02,16.05,0.000,0.001,0.000,6,7,8,41,12928,0.049,0.00,0.0069,0.000,0,0.087,0.000,0.128,0.000,2.89,1.10,7.87,0.00,0.000,1.01,1.02,1.03,0.087,0.00245,50.14,1.1736,15.77,136601.5,140139.2,25.411,0.1249,88.160
420000,1793,1.369,0.047,9.97,46270,44774,362,0,1154,16,869564.8,10374.3,0.000,0.373,0.617,0.011,744,7.07,1.67,0.07,0.93,0.01,0.32,0.02,0.64,6.97,1.01,0.00,0.02,0.001,0.013,53,0.636,0.228,0.767,0.000,0.004,5274,3226,1,1.000,0.000,0.002,65952,0.169,0.093,0.000,87.62,18162,0,648.394,0.000,0.000,598826,1.02,16.06,0.000,0.000,0.001,6,7,8,39,12674,0.048,0.00,0.0070,0.000,0,0.088,0.000,0.125,0.000,2.88,1.07,7.85,0.00,0.001,1.01,1.02,1.04,0.088,0.00246,49.81,1.1623,11.73,136664.2,140140.6,26.412,0.1251,87.500
430000,1751,1.400,0.049,9.97,45514,44084,363,0,1109,12,858273.6,10162.5,0.000,0.372,0.616,0.012,751,7.06,1.77,0.07,0.92,0.01,0.26,0.04,0.83,6.94,1.17,0.00,0.02,0.001,0.012,57,0.605,0.236,0.759,0.000,0.005,5090,3180,1,1.000,0.000,0.003,74330,0.161,0.146,0.000,86.45,18103,0,846.874,0.000,0.000,584563,1.03,16.13,0.000,0.000,0.001,6,7,8,36,12356,0.047,0.00,0.0071,0.000,0,0.088,0.000,0.122,0.000,2.89,1.08,7.85,0.00,0.001,1.01,1.03,1.04,0.088,0.00248,49.18,1.1404,9.76,136642.2,140142.6,28.212,0.1243,86.324
440000,1716,1.409,0.048,9.98,45206,43774,315,0,1152,15,851781.8,10164.3,0.000,0.374,0.613,0.013,758,7.12,2.20,0.06,0.87,0.01,0.20,0.04,0.85,7.01,1.15,0.00,0.00,0.000,0.005,56,0.612,0.243,0.755,0.000,0.002,5053,2987,1,1.000,0.000,0.003,68261,0.170,0.147,0.000,85.79,18195,0,677.622,0.000,0.001,569460,1.02,16.05,0.000,0.000,0.000,6,7,8,61,12211,0.047,0.00,0.0071,0.000,0,0.086,0.000,0.122,0.000,2.90,1.08,7.87,0.00,0.001,1.00,1.02,1.03,0.086,0.00254,48.77,1.1425,9.96,136689.2,140144.8,29.279,0.1259,85.665
450000,1748,1.390,0.047,9.96,44834,43393,322,0,1087,21,845955.8,9979.6,0.000,0.374,0.613,0.013,751,7.14,2.28,0.14,1.63,0.03,0.43,0.02,0.72,6.96,1.29,0.00,0.03,0.001,0.020,72,0.608,0.239,0.756,0.000,0.005,4898,2821,1,1.000,0.000,0.002,67352,0.162,0.106,0.000,85.17,17798,0,475.218,0.000,0.001,566630,1.05,16.10,0.000,0.001,0.001,6,7,8,56,12486,0.048,0.00,0.0070,0.000,0,0.086,0.000,0.121,0.000,2.91,1.11,7.86,0.01,0.003,1.02,1.05,1.07,0.086,0.00247,48.45,1.1232,11.25,136696.5,140146.7,30.227,0.1249,85.042
460000,1719,1.414,0.050,9.97,43922,42569,348,0,1034,22,838085.6,9692.1,0.000,0.371,0.616,0.013,771,7.14,1.94,0.08,0.94,0.03,0.55,0.04,0.64,6.99,1.15,0.00,0.00,0.001,0.024,59,0.639,0.246,0.748,0.000,0.006,4742,2689,1,1.000,0.000,0.005,63228,0.167,0.133,0.000,84.38,17133,0,440.550,0.000,0.001,555547,1.03,16.01,0.000,0.002,0.000,6,7,8,43,12278,0.047,0.00,0.0070,0.000,0,0.085,0.000,0.118,0.000,2.90,1.10,7.85,0.00,0.001,1.01,1.03,1.04,0.085,0.00247,48.06,1.0914,11.35,136655.4,140148.7,31.397,0.1220,84.254
470000,1746,1.397,0.047,9.98,44033,42564,360,0,1082,19,839670.6,9818.2,0.000,0.372,0.616,0.012,772,7.19,2.90,0.10,1.31,0.01,0.23,0.09,1.44,6.99,1.34,0.00,0.00,0.001,0.021,61,0.648,0.249,0.745,0.000,0.006,4765,2862,1,1.000,0.000,0.005,69134,0.164,0.102,0.000,84.58,17014,0,516.748,0.000,0.000,556848,1.02,16.05,0.000,0.000,0.000,6,7,8,60,12547,0.048,0.00,0.0069,0.000,0,0.085,0.000,0.119,0.000,2.89,1.08,7.83,0.00,0.001,1.00,1.02,1.04,0.085,0.00244,48.19,1.1052,8.62,136692.5,140150.7,31.067,0.1235,84.465
480000,1735,1.358,0.047,9.98,43858,42516,350,0,1003,21,835787.8,9703.4,0.000,0.371,0.616,0.013,772,7.11,2.22,0.07,0.85,0.05,1.18,0.02,0.43,6.98,1.26,0.00,0.00,0.002,0.031,59,0.624,0.239,0.759,0.000,0.002,4768,2746,1,1.000,0.000,0.002,69496,0.160,0.121,0.000,84.16,17226,0,462.066,0.000,0.000,552085,1.02,16.08,0.000,0.001,0.000,6,7,8,61,12339,0.047,0.00,0.0069,0.000,0,0.085,0.000,0.118,0.000,2.89,1.08,7.85,0.00,0.002,1.00,1.02,1.04,0.085,0.00244,47.95,1.0915,9.89,136781.4,140152.8,31.730,0.1210,84.043
490000,1738,1.398,0.048,9.98,44032,42634,352,0,1043,11,835696.2,9808.9,0.000,0.371,0.616,0.013,771,7.07,1.93,0.06,0.90,0.02,0.44,0.01,0.43,6.98,1.25,0.00,0.00,0.001,0.019,62,0.582,0.237,0.758,0.000,0.005,4706,2572,1,1.000,0.000,0.002,65457,0.171,0.117,0.000,84.16,17485,0,891.721,0.000,0.001,548224,1.02,16.10,0.000,0.000,0.000,6,7,8,56,12291,0.047,0.00,0.0069,0.000,0,0.085,0.000,0.118,0.000,2.88,1.07,7.83,0.00,0.001,1.01,1.02,1.03,0.085,0.00245,47.88,1.1043,9.10,136690.8,140154.8,31.799,0.1234,84.024
500000,1735,1.381,0.048,9.98,43697,42317,356,0,1027,19,830405.6,9802.7,0.000,0.371,0.616,0.013,764,7.05,1.44,0.07,0.88,0.01,0.24,0.01,0.29,6.95,1.13,0.00,0.02,0.000,0.009,52,0.632,0.243,0.752,0.000,0.005,4661,2315,1,1.000,0.000,0.002,64022,0.173,0.124,0.000,83.60,17425,0,515.930,0.000,0.001,537858,1.03,16.11,0.000,0.000,0.001,6,7,8,27,12224,0.047,0.00,0.0069,0.000,0,0.084,0.000,0.117,0.000,2.89,1.07,7.84,0.00,0.001,1.02,1.03,1.04,0.084,0.00244,47.60,1.1047,10.13,136730.8,140156.8,32.646,0.1241,83.477
510000,1713,1.389,0.048,9.97,44387,43001,315,0,1093,16,834695.7,9917.0,0.000,0.372,0.615,0.013,773,7.15,1.71,0.07,0.84,0.01,0.29,0.05,0.92,7.02,0.97,0.00,0.00,0.001,0.017,57,0.618,0.238,0.759,0.000,0.003,4885,2459,1,1.000,0.000,0.004,66457,0.171,0.101,0.000,84.03,17745,0,619.815,0.000,0.001,549812,1.02,15.95,0.000,0.001,0.000,6,7,8,38,12240,0.047,0.00,0.0069,0.000,0,0.085,0.000,0.119,0.000,2.88,1.09,7.85,0.00,0.000,1.01,1.03,1.04,0.085,0.00249,47.81,1.1175,8.86,136755.8,140159.0,31.998,0.1258,83.906
520000,1708,1.417,0.047,9.98,43259,41965,341,0,958,18,824792.2,9576.9,0.000,0.370,0.617,0.013,782,7.20,2.42,0.09,0.99,0.02,0.32,0.07,1.20,7.03,1.28,0.00,0.00,0.001,0.023,65,0.590,0.231,0.764,0.000,0.005,4424,2183,1,1.000,0.000,0.005,68314,0.169,0.126,0.000,83.00,17152,0,532.049,0.000,0.000,529918,1.02,15.94,0.000,0.000,0.000,6,7,8,57,12300,0.047,0.00,0.0069,0.000,0,0.083,0.000,0.116,0.000,2.90,1.09,7.88,0.00,0.001,1.01,1.02,1.04,0.083,0.00246,47.34,1.0798,11.95,136719.7,140161.1,33.500,0.1217,82.873
530000,1670,1.404,0.047,9.97,43292,41970,322,0,1038,19,825774.3,9650.4,0.000,0.371,0.616,0.013,782,7.23,1.97,0.08,0.85,0.01,0.43,0.01,0.31,7.13,1.59,0.00,0.00,0.001,0.019,74,0.632,0.243,0.754,0.000,0.004,4427,2186,1,1.000,0.000,0.003,63696,0.165,0.099,0.000,83.13,17233,0,507.916,0.000,0.000,528148,1.03,15.89,0.000,0.001,0.000,6,7,8,42,12077,0.046,0.00,0.0069,0.000,0,0.083,0.000,0.118,0.000,2.89,1.10,7.84,0.00,0.000,1.01,1.03,1.05,0.083,0.00253,47.36,1.0879,11.14,136801.3,140163.8,33.352,0.1228,83.016
540000,1724,1.379,0.047,9.98,42724,41361,327,0,982,17,821910.3,9442.6,0.000,0.368,0.618,0.013,787,7.17,1.91,0.09,1.16,0.01,0.30,0.04,0.96,7.02,1.10,0.00,0.02,0.001,0.020,58,0.654,0.234,0.763,0.000,0.003,4341,2266,1,1.000,0.000,0.003,61723,0.171,0.107,0.000,82.72,16509,0,555.445,0.000,0.000,522379,1.03,15.92,0.000,0.000,0.001,6,7,8,46,12355,0.047,0.00,0.0068,0.000,0,0.083,0.000,0.115,0.000,2.88,1.09,7.84,0.00,0.001,1.02,1.03,1.05,0.083,0.00242,47.11,1.0649,12.38,136773.4,140166.8,34.002,0.1205,82.598
550000,1686,1.369,0.049,9.98,43017,41745,327,0,983,10,823097.9,9544.7,0.000,0.368,0.617,0.015,774,7.07,1.23,0.03,0.52,0.01,0.27,0.02,0.52,7.01,0.96,0.00,0.00,0.001,0.029,48,0.648,0.251,0.743,0.000,0.005,4434,2269,1,1.000,0.000,0.001,62589,0.172,0.119,0.000,82.83,16616,0,954.466,0.000,0.000,527946,1.01,16.00,0.000,0.001,0.000,6,7,8,27,11915,0.045,0.00,0.0070,0.000,0,0.084,0.000,0.116,0.000,2.87,1.06,7.85,0.00,0.001,1.01,1.01,1.02,0.084,0.00247,47.23,1.0774,14.38,136826.8,140169.9,33.776,0.1226,82.714
560000,1681,1.397,0.045,9.99,43198,41774,328,0,1101,10,823502.0,9697.6,0.000,0.371,0.616,0.013,784,7.23,2.45,0.10,1.31,0.05,0.82,0.05,0.81,7.04,1.25,0.00,0.00,0.003,0.040,70,0.616,0.238,0.759,0.000,0.003,4385,2127,1,1.000,0.000,0.007,63285,0.172,0.084,0.000,82.85,17021,0,969.756,0.000,0.000,536327,1.03,15.92,0.000,0.000,0.000,6,7,8,57,12160,0.046,0.00,0.0070,0.000,0,0.084,0.000,0.116,0.000,2.91,1.11,7.84,0.00,0.001,1.01,1.03,1.05,0.084,0.00250,47.19,1.0942,10.79,136849.3,140173.2,33.804,0.1247,82.727
570000,1696,1.421,0.047,9.97,43259,41885,356,0,1003,32,821296.5,9604.6,0.000,0.369,0.617,0.014,785,7.16,2.14,0.07,1.37,0.03,0.57,0.04,0.70,7.02,1.32,0.00,0.02,0.001,0.026,60,0.620,0.243,0.755,0.000,0.002,4455,2057,1,1.000,0.000,0.005,65271,0.170,0.111,0.000,82.63,17035,0,300.143,0.000,0.000,525718,1.02,15.99,0.000,0.001,0.001,6,7,8,58,12135,0.046,0.00,0.0069,0.000,0,0.083,0.000,0.117,0.000,2.89,1.10,7.83,0.00,0.001,1.01,1.02,1.03,0.083,0.00246,47.11,1.0832,12.41,136754.1,140176.1,34.106,0.1225,82.494
580000,1660,1.417,0.048,9.98,43199,41822,351,0,1062,21,821930.2,9635.2,0.000,0.368,0.618,0.013,782,7.20,2.73,0.08,1.04,0.04,0.79,0.07,1.23,7.00,1.30,0.00,0.00,0.001,0.026,57,0.639,0.233,0.761,0.000,0.006,4507,2094,1,1.000,0.000,0.004,66336,0.169,0.100,0.000,82.71,17291,0,458.821,0.000,0.000,525128,1.02,16.00,0.000,0.000,0.000,6,7,8,60,11952,0.046,0.00,0.0071,0.000,0,0.083,0.000,0.116,0.000,2.92,1.09,7.84,0.00,0.002,1.01,1.03,1.04,0.083,0.00251,47.11,1.0887,14.60,136804.5,140178.9,34.023,0.1248,82.589
590000,1670,1.371,0.049,9.99,43013,41705,326,1,971,18,818681.3,9396.6,0.000,0.369,0.618,0.013,787,7.21,2.76,0.09,1.29,0.04,0.78,0.06,1.06,7.01,1.10,0.00,0.00,0.002,0.026,65,0.619,0.245,0.751,0.000,0.004,4434,2217,1,0.990,0.010,0.005,60747,0.170,0.123,0.000,82.40,17107,20,522.035,1.000,0.000,524384,1.02,15.98,0.000,0.000,0.000,6,7,8,63,12040,0.046,0.00,0.0070,0.000,0,0.083,0.000,0.116,0.000,2.92,1.11,7.83,0.01,0.002,1.00,1.03,1.04,0.083,0.00249,46.96,1.0596,13.79,136847.3,140181.5,34.475,0.1200,82.284
600000,1695,1.391,0.047,10.00,42991,41629,335,1,1001,30,817164.3,9534.1,0.000,0.369,0.618,0.013,777,7.14,2.04,0.06,0.88,0.02,0.47,0.02,0.48,7.04,1.30,0.00,0.00,0.001,0.014,62,0.605,0.257,0.739,0.000,0.004,4339,2003,1,1.000,0.000,0.003,59060,0.175,0.108,0.000,82.18,17113,22,317.805,1.000,0.000,521379,1.02,15.98,0.000,0.001,0.000,6,7,8,51,12104,0.046,0.00,0.0068,0.000,0,0.083,0.000,0.115,0.000,2.89,1.07,7.86,0.00,0.001,1.01,1.02,1.03,0.083,0.00245,46.89,1.0754,10.18,136809.0,140183.8,34.766,0.1222,82.055
610000,1715,1.368,0.047,9.98,43291,41904,351,0,1016,29,823025.6,9674.8,0.000,0.371,0.617,0.013,770,7.17,2.21,0.09,1.02,0.04,0.73,0.04,1.24,7.00,1.26,0.00,0.05,0.002,0.034,66,0.629,0.259,0.733,0.000,0.008,4446,2180,1,1.000,0.000,0.003,57714,0.172,0.106,0.000,82.82,17137,0,333.613,0.000,0.000,531900,1.03,15.99,0.001,0.000,0.001,6,7,8,64,12291,0.047,0.00,0.0069,0.000,0,0.084,0.000,0.115,0.000,2.89,1.09,7.85,0.00,0.002,1.01,1.03,1.05,0.084,0.00244,47.18,1.0911,14.46,136825.6,140186.2,33.831,0.1231,82.702
620000,1682,1.395,0.049,9.99,42704,41489,312,0,936,25,818177.7,9390.2,0.000,0.366,0.620,0.013,787,7.21,2.31,0.06,0.85,0.02,0.41,0.03,1.10,7.10,1.47,0.00,0.00,0.001,0.020,60,0.593,0.241,0.755,0.000,0.004,4295,2165,1,1.000,0.000,0.002,60384,0.174,0.115,0.000,82.34,16783,0,375.607,0.000,0.000,513013,1.02,15.93,0.001,0.001,0.000,6,7,8,64,12125,0.046,0.00,0.0068,0.000,0,0.082,0.000,0.115,0.000,2.90,1.08,7.85,0.00,0.001,1.01,1.02,1.03,0.082,0.00246,46.87,1.0581,10.90,136805.8,140189.2,34.629,0.1194,82.222
630000,1670,1.411,0.048,9.98,42676,41371,330,0,987,26,814377.8,9468.7,0.000,0.370,0.616,0.014,790,7.25,2.30,0.10,1.26,0.03,0.52,0.05,1.05,7.07,1.37,0.00,0.00,0.002,0.025,66,0.547,0.249,0.747,0.000,0.005,4334,2211,1,1.000,0.000,0.003,59173,0.179,0.117,0.000,81.93,17038,0,364.182,0.000,0.000,512257,1.03,15.91,0.000,0.000,0.000,6,7,8,42,12110,0.046,0.00,0.0069,0.000,0,0.082,0.000,0.115,0.000,2.89,1.10,7.85,0.00,0.002,1.02,1.03,1.05,0.082,0.00249,46.70,1.0703,15.46,136809.5,140192.2,35.204,0.1228,81.811
640000,1674,1.410,0.046,9.97,42456,41105,353,0,994,15,818679.3,9466.2,0.000,0.369,0.619,0.013,788,7.18,2.09,0.04,0.49,0.01,0.28,0.04,0.96,7.08,1.41,0.00,0.00,0.002,0.036,65,0.622,0.231,0.764,0.000,0.005,4325,2107,1,1.000,0.000,0.003,60471,0.175,0.092,0.000,82.33,16792,0,631.081,0.000,0.000,518492,1.01,15.94,0.000,0.001,0.000,6,7,8,43,12017,0.046,0.00,0.0069,0.000,0,0.083,0.000,0.115,0.000,2.91,1.08,7.85,0.00,0.001,1.00,1.01,1.02,0.083,0.00249,46.91,1.0681,11.15,136846.3,140194.8,34.601,0.1217,82.214
650000,1681,1.383,0.047,9.99,42208,40897,349,0,955,22,812555.6,9330.8,0.000,0.367,0.620,0.012,785,7.20,2.26,0.10,1.00,0.02,0.32,0.05,1.27,7.03,1.27,0.00,0.00,0.001,0.018,65,0.667,0.236,0.763,0.000,0.001,4145,2118,1,1.000,0.000,0.003,57378,0.183,0.105,0.000,81.73,16406,0,424.127,0.000,0.000,503187,1.03,15.97,0.000,0.001,0.000,6,7,8,56,12100,0.046,0.00,0.0069,0.000,0,0.081,0.000,0.114,0.000,2.90,1.09,7.87,0.00,0.001,1.01,1.03,1.06,0.081,0.00246,46.60,1.0542,15.31,136869.0,140197.6,35.508,0.1206,81.616
660000,1693,1.386,0.048,9.97,43029,41624,349,0,1044,17,817964.9,9670.6,0.000,0.369,0.618,0.013,788,7.19,2.02,0.09,1.07,0.02,0.44,0.02,0.48,7.06,1.31,0.00,0.02,0.001,0.021,64,0.585,0.237,0.755,0.000,0.008,4317,2194,1,1.000,0.000,0.003,62174,0.177,0.100,0.000,82.24,17064,0,568.858,0.000,0.000,515350,1.03,15.91,0.000,0.001,0.001,6,7,8,45,12176,0.046,0.00,0.0068,0.000,0,0.082,0.000,0.116,0.000,2.90,1.10,7.84,0.00,0.003,1.01,1.03,1.04,0.082,0.00246,46.84,1.0921,10.51,136826.4,140200.8,34.758,0.1254,82.111
670000,1661,1.397,0.048,9.98,42334,41051,366,0,949,15,812224.5,9408.9,0.000,0.369,0.617,0.014,792,7.06,1.47,0.05,0.76,0.02,0.37,0.00,0.12,6.99,1.16,0.00,0.02,0.001,0.021,56,0.636,0.241,0.756,0.000,0.004,4330,2263,1,1.000,0.000,0.001,57729,0.179,0.130,0.000,81.73,16839,0,627.259,0.000,0.000,519258,1.02,16.06,0.000,0.001,0.001,6,7,8,26,11731,0.045,0.00,0.0070,0.000,0,0.083,0.000,0.114,0.000,2.89,1.08,7.85,0.00,0.001,1.01,1.02,1.03,0.083,0.00248,46.63,1.0638,11.99,136858.5,140204.3,35.477,0.1227,81.611
680000,1690,1.389,0.047,9.98,42481,41141,354,0,957,27,809822.1,9358.6,0.000,0.370,0.616,0.015,797,7.22,2.47,0.15,1.66,0.02,0.52,0.04,0.84,7.00,1.29,0.00,0.02,0.001,0.019,61,0.669,0.250,0.744,0.000,0.005,4416,2225,1,0.999,0.001,0.004,63071,0.173,0.125,0.000,81.48,16585,0,346.615,0.000,0.000,519122,1.05,15.98,0.000,0.001,0.001,6,7,8,42,12202,0.047,0.00,0.0068,0.000,0,0.083,0.000,0.113,0.000,2.91,1.10,7.84,0.01,0.002,1.02,1.05,1.07,0.083,0.00243,46.51,1.0574,11.23,136842.9,140207.3,35.843,0.1215,81.359
690000,1634,1.388,0.048,9.98,42351,41138,317,0,952,14,805834.7,9339.9,0.000,0.369,0.617,0.014,801,7.09,1.53,0.05,0.78,0.02,0.49,0.01,0.28,7.01,1.13,0.00,0.00,0.001,0.022,50,0.664,0.242,0.755,0.000,0.004,4353,2394,1,0.996,0.004,0.001,64424,0.170,0.129,0.000,81.06,16357,0,667.138,0.000,0.000,511083,1.02,16.01,0.000,0.000,0.000,6,7,8,26,11580,0.044,0.00,0.0070,0.000,0,0.083,0.000,0.113,0.000,2.89,1.06,7.87,0.00,0.001,1.00,1.02,1.03,0.083,0.00250,46.38,1.0555,14.92,136926.4,140209.9,36.398,0.1210,80.947
700000,1666,1.406,0.049,9.98,42203,40926,311,0,934,11,806754.2,9280.3,0.000,0.370,0.616,0.014,788,7.19,2.05,0.10,1.12,0.02,0.34,0.05,0.87,7.02,1.36,0.00,0.02,0.001,0.021,70,0.608,0.236,0.756,0.000,0.008,4238,2444,1,0.991,0.009,0.005,62324,0.173,0.130,0.000,81.09,16522,0,843.668,0.000,0.000,514744,1.04,15.99,0.000,0.000,0.001,6,7,8,29,11971,0.046,0.00,0.0069,0.000,0,0.083,0.000,0.113,0.000,2.91,1.11,7.83,0.00,0.001,1.02,1.04,1.05,0.083,0.00246,46.25,1.0497,13.35,136831.1,140212.6,36.504,0.1217,80.954
710000,1669,1.410,0.045,9.98,42260,40967,322,0,968,34,811412.9,9386.7,0.000,0.368,0.619,0.013,794,7.19,2.75,0.06,0.79,0.02,0.38,0.08,1.30,7.02,1.41,0.00,0.00,0.001,0.015,56,0.611,0.228,0.766,0.000,0.005,4309,2356,1,1.000,0.000,0.005,64912,0.167,0.091,0.000,81.55,16573,0,276.079,0.000,0.000,508862,1.02,16.01,0.001,0.000,0.000,6,7,8,64,11997,0.046,0.00,0.0069,0.000,0,0.082,0.000,0.114,0.000,2.91,1.08,7.83,0.00,0.001,1.00,1.02,1.03,0.082,0.00247,46.48,1.0593,6.51,136879.0,140215.3,35.808,0.1213,81.433
720000,1682,1.371,0.047,9.99,42408,41068,352,0,975,18,810120.7,9431.1,0.000,0.369,0.617,0.014,797,7.30,2.72,0.14,1.23,0.03,0.63,0.08,1.40,7.06,1.21,0.00,0.00,0.001,0.030,68,0.606,0.252,0.744,0.000,0.004,4172,2307,1,0.999,0.001,0.005,62390,0.166,0.118,0.000,81.45,16546,0,523.952,0.000,0.000,514000,1.04,15.87,0.000,0.001,0.000,6,7,8,63,12281,0.047,0.00,0.0068,0.000,0,0.083,0.000,0.113,0.000,2.91,1.13,7.84,0.00,0.000,1.01,1.05,1.07,0.083,0.00245,46.45,1.0673,11.03,136890.3,140218.5,35.947,0.1236,81.323
730000,1625,1.409,0.048,9.99,42214,40999,324,0,948,11,807442.4,9347.9,0.000,0.369,0.617,0.014,802,7.12,1.77,0.07,0.91,0.00,0.06,0.04,1.09,7.01,1.12,0.00,0.00,0.000,0.002,46,0.678,0.232,0.764,0.001,0.004,4280,2307,1,0.992,0.008,0.002,59658,0.172,0.105,0.000,81.25,16040,0,849.809,0.000,0.001,511698,1.03,15.99,0.000,0.000,0.000,6,7,8,41,11563,0.044,0.00,0.0071,0.000,0,0.082,0.000,0.113,0.000,2.89,1.06,7.88,0.00,0.001,1.02,1.03,1.04,0.082,0.00253,46.36,1.0562,12.38,136915.8,140222.4,36.230,0.1212,81.130
740000,1700,1.394,0.049,9.98,42826,41429,331,0,991,24,810630.8,9478.4,0.000,0.370,0.616,0.014,799,7.20,2.29,0.06,0.71,0.04,0.69,0.05,0.96,7.05,1.30,0.00,0.00,0.001,0.024,70,0.673,0.247,0.750,0.000,0.003,4252,2182,1,1.000,0.000,0.007,61980,0.172,0.121,0.000,81.57,16419,0,394.934,0.000,0.000,521058,1.02,15.96,0.000,0.001,0.000,6,7,8,57,12234,0.047,0.00,0.0068,0.000,0,0.083,0.000,0.114,0.000,2.90,1.11,7.84,0.00,0.001,1.01,1.02,1.03,0.083,0.00243,46.51,1.0715,14.36,136813.6,140226.1,35.759,0.1234,81.438
750000,1674,1.409,0.046,9.98,42543,41249,307,0,1013,21,814193.8,9436.3,0.000,0.368,0.618,0.014,782,7.10,1.64,0.05,0.86,0.01,0.27,0.02,0.50,7.01,1.29,0.00,0.00,0.001,0.012,60,0.599,0.240,0.757,0.000,0.004,4281,2102,1,1.000,0.000,0.003,63160,0.169,0.097,0.000,81.87,16451,0,449.347,0.000,0.000,512150,1.02,16.02,0.000,0.001,0.000,6,7,8,30,11880,0.045,0.00,0.0069,0.000,0,0.082,0.000,0.114,0.000,2.89,1.07,7.84,0.00,0.001,1.01,1.02,1.03,0.082,0.00246,46.71,1.0659,13.79,136884.3,140229.9,35.259,0.1223,81.759
760000,1694,1.384,0.046,9.98,42828,41539,304,0,965,23,813414.0,9432.3,0.000,0.369,0.616,0.014,794,7.20,2.36,0.06,0.74,0.04,0.80,0.06,1.17,7.03,1.30,0.00,0.00,0.002,0.031,69,0.575,0.260,0.736,0.000,0.004,4412,2174,1,1.000,0.000,0.005,64985,0.167,0.119,0.000,81.77,16447,0,410.099,0.000,0.001,520474,1.02,15.97,0.000,0.001,0.000,6,7,8,52,12189,0.046,0.00,0.0068,0.000,0,0.083,0.000,0.115,0.000,2.89,1.09,7.82,0.00,0.001,1.01,1.02,1.03,0.083,0.00244,46.60,1.0648,11.46,136897.2,140233.7,35.472,0.1217,81.647
