step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent
390000,410,1.527,0.140,9.45,15546,14636,79,0,762,2,231171.8,4694.6,0.012,0.202,0.480,0.306,2284,10.79,2.54,0.05,0.51,0.01,0.25,0.04,0.61,10.69,2.57,0.00,0.00,0.001,0.027,50,0.246,0.217,0.776,0.002,0.005,7287,6313,2,0.532,0.039,0.007,19942,0.155,0.779,0.011,23.26,6148,0,2347.317,0.000,0.002,63817,1.02,16.47,0.000,0.000,0.000,8,11,13,21,4422,0.017,18.50,0.0053,0.000,2,0.072,0.000,0.193,0.023,2.84,3.65,4.13,0.00,0.000,1.01,1.02,1.02,0.072,0.00201,75.15,0.5756,12.13,137064.3,140066.2,46.531,0.1057,23.020
400000,434,1.514,0.192,9.07,16231,15352,104,0,751,0,238157.8,4753.7,0.005,0.193,0.484,0.319,2220,10.86,4.54,0.01,0.19,0.05,0.51,0.05,0.78,10.75,4.10,0.00,0.00,0.001,0.012,43,0.283,0.205,0.786,0.005,0.005,7539,6810,2,0.502,0.472,0.005,21706,0.168,0.995,0.018,23.92,6385,0,4753.673,0.000,0.007,69230,1.00,16.63,0.000,0.000,0.000,8,10,13,62,4714,0.018,19.00,0.0051,0.000,5,0.078,0.000,0.182,0.021,2.76,3.66,4.05,0.00,0.000,1.00,1.00,1.00,0.078,0.00183,75.68,0.5852,8.22,136163.9,140065.9,44.843,0.1102,23.718
410000,471,1.402,0.293,9.22,13711,12967,123,0,584,2,235449.2,3908.5,0.002,0.195,0.520,0.282,2331,10.66,3.74,0.05,0.59,0.02,0.37,0.06,1.29,10.53,3.05,0.00,0.00,0.001,0.011,35,0.382,0.251,0.741,0.000,0.008,5338,5012,2,0.484,0.395,0.002,21343,0.140,1.265,0.029,23.76,4914,0,1954.274,0.000,0.000,32132,1.02,17.23,0.000,0.000,0.000,6,9,13,55,5020,0.019,33.53,0.0047,0.000,2,0.038,0.000,0.142,0.009,2.81,3.38,4.01,0.00,0.000,1.01,1.03,1.02,0.038,0.00179,40.67,0.4791,6.31,134499.1,140065.5,65.482,0.0884,23.501
420000,474,1.523,0.331,9.00,15278,14537,132,0,606,3,256410.2,4291.9,0.001,0.186,0.490,0.322,2179,10.18,2.97,0.15,1.40,0.00,0.09,0.03,0.69,10.00,2.21,0.00,0.00,0.001,0.011,33,0.511,0.209,0.783,0.000,0.008,6429,5999,2,0.730,0.000,0.002,11272,0.172,1.346,0.033,25.71,5296,0,1430.625,0.000,0.000,42485,1.05,17.13,0.000,0.000,0.000,9,9,13,37,4825,0.018,31.45,0.0054,0.000,2,0.049,0.000,0.153,0.008,2.73,3.45,3.99,0.00,0.000,1.01,1.07,1.05,0.049,0.00187,42.99,0.5161,7.54,133819.0,140065.3,63.280,0.0868,25.556
430000,467,1.487,0.469,9.03,16820,15987,146,0,694,1,273835.5,4648.1,0.001,0.177,0.456,0.367,2037,9.76,3.13,0.20,1.82,0.03,0.60,0.00,0.05,9.53,2.33,0.00,0.00,0.001,0.021,36,0.552,0.203,0.790,0.000,0.006,7958,6800,1,0.884,0.116,0.002,11916,0.153,1.648,0.050,27.59,5850,0,4648.085,0.000,0.000,63573,1.06,17.21,0.000,0.000,0.000,9,9,13,42,4557,0.017,44.92,0.0062,0.000,2,0.070,0.000,0.167,0.012,2.71,3.43,3.97,0.00,0.000,1.03,1.10,1.06,0.070,0.00183,47.21,0.5527,11.92,131597.2,140064.9,43.721,0.0875,27.281
440000,512,1.412,0.339,8.95,17701,16673,236,0,747,28,260860.2,5347.4,0.004,0.175,0.410,0.412,2121,9.44,2.58,0.13,1.14,0.04,0.55,0.01,0.19,9.25,1.83,0.00,0.00,0.001,0.017,37,0.650,0.164,0.822,0.000,0.014,10187,9658,1,1.000,0.000,0.004,13075,0.151,1.362,0.034,25.85,6171,0,190.980,0.000,0.000,124065,1.04,17.29,0.000,0.000,0.000,9,9,10,36,4832,0.018,48.16,0.0055,0.002,7,0.133,0.000,0.196,0.032,2.71,3.29,4.06,0.00,0.000,1.04,1.06,1.04,0.133,0.00139,57.46,0.6330,11.42,133687.0,140064.6,31.961,0.0984,25.963
450000,505,1.403,0.347,8.93,19647,18604,229,0,821,15,276880.1,5558.8,0.012,0.156,0.411,0.420,1977,9.46,2.90,0.12,1.26,0.07,0.74,0.01,0.22,9.26,1.62,0.00,0.00,0.003,0.032,32,0.705,0.170,0.820,0.002,0.008,10632,10156,1,1.000,0.000,0.002,18549,0.163,1.400,0.036,27.67,7036,0,370.586,0.000,0.004,99055,1.03,17.37,0.000,0.000,0.000,9,9,10,57,4779,0.018,30.85,0.0059,0.002,0,0.113,0.000,0.186,0.021,2.59,3.29,4.04,0.01,0.004,1.01,1.05,1.04,0.113,0.00137,85.17,0.6569,8.90,133571.3,140064.3,19.747,0.1013,27.556
460000,522,1.451,0.062,8.66,19914,18838,238,0,821,20,265528.4,6393.5,0.015,0.160,0.414,0.411,2069,9.20,2.01,0.10,0.91,0.02,0.46,0.02,0.44,9.06,1.52,0.00,0.00,0.001,0.022,36,0.718,0.186,0.807,0.000,0.008,12233,11671,1,1.000,0.000,0.004,25112,0.160,0.307,0.001,26.07,7317,0,319.675,0.000,0.000,151949,1.03,17.62,0.000,0.002,0.000,8,9,10,27,4802,0.018,2.98,0.0056,0.000,4,0.171,0.000,0.216,0.046,2.66,3.23,3.99,0.01,0.002,1.01,1.04,1.04,0.171,0.00121,117.44,0.7753,13.25,138195.7,140064.1,16.948,0.1355,26.399
470000,405,1.499,0.060,8.49,18142,17323,193,0,743,22,245689.2,4988.9,0.010,0.158,0.409,0.423,2241,9.12,1.78,0.03,0.42,0.04,0.33,0.00,0.00,9.05,1.55,0.00,0.00,0.002,0.018,26,0.721,0.193,0.793,0.002,0.012,10296,9912,1,0.946,0.054,0.000,16786,0.144,0.315,0.002,24.58,5983,0,226.767,0.000,0.002,119820,1.01,17.61,0.000,0.000,0.000,9,9,10,22,3693,0.014,0.75,0.0067,0.000,5,0.151,0.000,0.205,0.023,2.58,3.18,4.01,0.00,0.000,1.00,1.02,1.01,0.151,0.00147,117.93,0.5977,7.14,138403.4,140063.8,20.176,0.0995,24.500
480000,516,1.485,0.070,8.64,19534,18483,184,0,756,12,262723.2,5228.3,0.011,0.161,0.407,0.421,2108,9.10,1.85,0.09,0.65,0.00,0.00,0.00,0.00,9.01,1.78,0.00,0.00,0.000,0.000,39,0.599,0.200,0.791,0.000,0.010,10771,10162,2,0.930,0.000,0.000,13713,0.160,0.362,0.002,26.29,6398,0,435.690,0.000,0.000,115158,1.04,17.62,0.000,0.000,0.000,8,9,10,24,4697,0.018,1.14,0.0057,0.000,4,0.135,0.000,0.197,0.021,2.72,3.20,3.99,0.00,0.000,1.03,1.05,1.04,0.135,0.00127,117.18,0.6303,11.19,138062.7,140063.5,18.825,0.1071,26.149
490000,549,1.457,0.106,9.01,20626,19567,206,0,820,22,277623.0,5479.9,0.007,0.157,0.416,0.420,1982,9.05,2.24,0.09,0.90,0.01,0.09,0.00,0.00,8.95,1.94,0.00,0.00,0.001,0.009,36,0.523,0.168,0.818,0.000,0.015,10791,10138,1,1.000,0.000,0.000,16206,0.171,0.635,0.008,27.80,6996,0,249.089,0.000,0.002,97290,1.03,17.68,0.000,0.002,0.000,7,9,10,29,4966,0.019,10.30,0.0057,0.007,2,0.111,0.000,0.187,0.018,2.63,3.17,3.99,0.00,0.000,1.00,1.05,1.03,0.111,0.00126,90.40,0.6720,9.86,137419.2,140063.1,34.934,0.1244,27.609
500000,469,1.464,0.180,8.94,18846,17914,186,0,826,10,262989.3,4984.4,0.002,0.189,0.412,0.396,2043,9.09,3.11,0.17,1.21,0.03,0.20,0.00,0.00,8.90,2.63,0.00,0.00,0.003,0.027,42,0.390,0.203,0.785,0.000,0.013,8780,7988,2,0.977,0.000,0.000,13213,0.141,0.942,0.016,26.43,6804,0,498.435,0.000,0.000,102047,1.06,17.72,0.000,0.000,0.000,6,9,10,37,4265,0.016,22.21,0.0063,0.000,3,0.099,0.000,0.168,0.015,2.57,3.22,3.94,0.00,0.000,1.05,1.08,1.07,0.099,0.00153,77.31,0.6026,10.17,136344.6,140062.7,37.482,0.1042,26.216
510000,544,1.470,0.052,8.82,20045,18985,177,0,808,14,269416.6,5494.2,0.005,0.206,0.406,0.383,2025,8.79,2.71,0.11,1.38,0.01,0.10,0.00,0.00,8.68,2.19,0.00,0.00,0.001,0.016,49,0.259,0.197,0.798,0.000,0.006,9950,9280,1,0.965,0.035,0.000,19815,0.137,0.238,0.001,26.73,7043,0,392.440,0.000,0.000,143315,1.04,18.08,0.000,0.000,0.000,6,9,10,41,4784,0.018,7.21,0.0057,0.000,3,0.121,0.000,0.177,0.026,2.45,3.20,3.77,0.00,0.000,1.04,1.06,1.04,0.121,0.00141,101.41,0.6661,12.14,138317.1,140062.5,28.086,0.1165,26.814
520000,446,1.529,0.046,9.17,19414,18547,204,0,761,28,266100.0,5127.1,0.011,0.179,0.428,0.383,2040,9.28,1.61,0.03,0.49,0.02,0.22,0.00,0.00,9.23,1.48,0.00,0.00,0.001,0.014,32,0.309,0.249,0.751,0.000,0.000,10039,9506,2,0.930,0.025,0.000,13026,0.159,0.232,0.001,26.63,6961,0,183.112,0.000,0.000,108443,1.01,17.35,0.000,0.002,0.000,8,9,10,24,4141,0.016,0.45,0.0065,0.000,7,0.112,0.000,0.180,0.015,2.54,3.40,3.93,0.00,0.000,1.00,1.02,1.01,0.112,0.00162,115.71,0.6085,7.63,138547.0,140062.4,20.648,0.0965,26.554
530000,352,1.471,0.051,9.15,15357,14693,192,0,566,4,218136.9,3995.8,0.017,0.183,0.432,0.369,2425,8.82,1.72,0.07,0.57,0.02,0.27,0.00,0.00,8.72,1.56,0.00,0.00,0.001,0.021,35,0.278,0.159,0.824,0.000,0.017,7850,7414,3,0.901,0.000,0.000,11201,0.151,0.235,0.001,21.85,5702,0,998.944,0.000,0.003,83243,1.03,17.67,0.000,0.000,0.000,8,9,10,24,3104,0.012,0.45,0.0071,0.000,5,0.103,0.000,0.178,0.015,2.59,3.31,3.91,0.00,0.000,1.02,1.04,1.03,0.103,0.00178,106.83,0.4911,6.54,138651.7,140062.1,34.313,0.0916,21.766
540000,340,1.461,0.053,9.40,14199,13488,181,2,540,19,196511.6,3772.6,0.021,0.203,0.432,0.344,2649,8.99,2.25,0.14,0.99,0.00,0.00,0.01,0.16,8.84,1.86,0.00,0.00,0.000,0.000,41,0.241,0.197,0.797,0.000,0.006,7252,6937,2,0.774,0.191,0.003,13843,0.149,0.291,0.001,19.68,5048,75,198.561,0.500,0.000,99404,1.05,17.45,0.000,0.000,0.000,7,9,10,25,3056,0.012,1.21,0.0065,0.000,4,0.119,0.000,0.170,0.025,2.61,3.19,4.11,0.00,0.000,1.03,1.07,1.05,0.119,0.00176,102.83,0.4715,8.08,138628.3,140061.9,39.719,0.0946,19.584
550000,408,1.437,0.087,9.16,13816,13052,156,0,540,16,198140.0,3953.5,0.018,0.191,0.449,0.343,2585,8.56,3.56,0.13,1.15,0.04,0.60,0.00,0.05,8.39,2.59,0.01,0.20,0.001,0.013,40,0.370,0.208,0.789,0.000,0.002,6427,5937,2,0.956,0.000,0.002,9338,0.118,0.538,0.005,19.90,5030,0,247.093,0.000,0.000,81379,1.04,18.59,0.002,0.005,0.002,6,8,10,64,3494,0.013,4.13,0.0058,0.000,0,0.102,0.000,0.144,0.031,2.57,3.24,3.51,0.01,0.002,1.03,1.04,1.04,0.102,0.00139,95.39,0.4955,7.98,137979.3,140061.7,44.011,0.1003,19.738
560000,392,1.466,0.060,9.33,16730,15696,131,0,919,58,216517.8,4475.5,0.013,0.189,0.447,0.351,2404,8.89,4.32,0.24,1.93,0.11,1.20,0.02,0.45,8.51,2.37,0.00,0.05,0.004,0.048,42,0.273,0.176,0.806,0.003,0.015,8130,7860,3,0.684,0.054,0.003,14006,0.095,0.264,0.001,21.61,5839,0,77.163,0.000,0.005,96506,1.06,18.86,0.003,0.003,0.003,6,8,12,64,3485,0.013,9.30,0.0065,0.000,5,0.113,0.000,0.182,0.019,2.54,3.28,3.30,0.03,0.013,1.03,1.08,1.06,0.113,0.00151,88.27,0.5466,12.39,138430.0,140061.8,44.255,0.0994,21.561
570000,503,1.533,0.067,9.64,17719,16523,67,0,1018,26,227788.8,4982.2,0.005,0.201,0.424,0.370,2282,9.71,3.10,0.09,0.80,0.05,0.59,0.00,0.00,9.57,2.92,0.00,0.00,0.003,0.031,62,0.338,0.185,0.811,0.000,0.004,8963,8311,3,0.457,0.105,0.000,79334,0.068,0.320,0.002,22.79,6678,0,191.624,0.000,0.000,130689,1.03,17.64,0.000,0.004,0.000,7,8,14,29,4883,0.019,0.56,0.0047,0.000,0,0.141,0.000,0.195,0.017,2.48,3.40,3.79,0.00,0.000,1.03,1.03,1.03,0.141,0.00131,92.70,0.5913,10.07,138092.5,140061.8,47.386,0.0937,22.661
580000,584,1.397,0.062,9.63,21997,20549,157,0,1210,48,290238.1,6499.3,0.007,0.187,0.428,0.378,1835,9.66,3.02,0.06,0.60,0.02,0.29,0.01,0.21,9.58,2.88,0.00,0.00,0.001,0.012,61,0.252,0.192,0.801,0.000,0.007,12509,11079,3,0.574,0.000,0.003,12548,0.143,0.274,0.001,28.98,8586,0,135.402,0.000,0.000,157114,1.02,17.61,0.000,0.000,0.000,6,9,14,28,5643,0.022,1.06,0.0052,0.010,8,0.145,0.000,0.216,0.019,2.62,3.36,3.84,0.00,0.000,1.02,1.02,1.04,0.145,0.00134,114.55,0.7535,6.38,138121.2,140061.8,18.848,0.1043,28.883
590000,511,1.448,0.066,9.69,21393,20095,141,0,1230,30,295833.9,6152.5,0.006,0.182,0.428,0.385,1798,9.79,3.07,0.13,1.26,0.02,0.45,0.02,0.31,9.62,2.87,0.00,0.00,0.001,0.028,54,0.204,0.176,0.818,0.000,0.006,11083,8716,2,0.552,0.000,0.004,7890,0.119,0.291,0.001,29.56,8630,0,205.082,0.000,0.000,136480,1.05,17.57,0.000,0.000,0.000,6,9,13,33,5002,0.019,0.20,0.0060,0.014,2,0.128,0.000,0.191,0.013,2.67,3.41,3.81,0.00,0.000,1.06,1.06,1.04,0.128,0.00153,111.08,0.7108,11.53,138138.1,140061.6,22.597,0.0952,29.468
600000,524,1.505,0.058,9.69,21449,20056,142,0,1238,20,288788.4,6242.7,0.004,0.183,0.435,0.378,1812,9.60,3.50,0.07,1.19,0.04,0.46,0.01,0.18,9.48,3.08,0.01,0.13,0.002,0.017,53,0.288,0.183,0.807,0.000,0.010,11978,10022,2,0.405,0.198,0.004,10902,0.154,0.258,0.001,28.82,8619,0,312.136,0.000,0.000,159617,1.02,17.75,0.000,0.000,0.002,6,9,14,43,5031,0.019,0.46,0.0058,0.002,18,0.151,0.000,0.203,0.017,2.52,3.36,3.76,0.01,0.002,1.02,1.02,1.02,0.151,0.00142,115.74,0.7288,19.33,138226.0,140061.3,18.416,0.1038,28.727
610000,446,1.433,0.060,9.79,18429,17421,134,0,952,12,256099.1,4916.8,0.011,0.172,0.452,0.365,1961,9.52,2.79,0.09,0.74,0.03,0.49,0.00,0.00,9.40,2.73,0.00,0.00,0.003,0.048,49,0.305,0.188,0.809,0.000,0.002,8999,7593,4,0.390,0.226,0.000,11397,0.156,0.296,0.001,25.59,7377,0,409.735,0.000,0.002,104725,1.03,17.62,0.000,0.002,0.000,6,9,13,28,4247,0.016,0.97,0.0061,0.007,1,0.119,0.000,0.190,0.010,2.64,3.32,3.87,0.00,0.000,1.02,1.05,1.03,0.119,0.00142,105.64,0.5837,9.08,138350.0,140060.8,31.232,0.0933,25.513
620000,476,1.370,0.060,9.71,19976,18717,150,0,1079,23,262295.1,5541.0,0.013,0.175,0.443,0.369,1893,9.14,2.80,0.08,0.80,0.02,0.25,0.01,0.14,9.04,2.70,0.00,0.00,0.002,0.023,53,0.269,0.158,0.834,0.000,0.008,10302,9178,4,0.403,0.000,0.002,11231,0.166,0.271,0.001,26.23,7961,0,240.915,0.000,0.000,125869,1.03,17.48,0.000,0.000,0.000,6,9,11,31,4353,0.017,0.52,0.0061,0.034,2,0.135,0.000,0.201,0.016,2.69,3.25,4.02,0.00,0.002,1.02,1.04,1.04,0.135,0.00138,111.45,0.6602,11.24,138335.3,140060.3,25.245,0.1060,26.119
630000,497,1.373,0.050,9.62,20488,19247,140,0,1080,18,262260.4,5638.5,0.003,0.162,0.435,0.400,1897,9.40,2.60,0.09,0.90,0.02,0.26,0.00,0.04,9.29,2.28,0.00,0.00,0.003,0.046,54,0.356,0.211,0.779,0.000,0.010,10491,9301,3,0.481,0.000,0.002,10787,0.164,0.191,0.000,26.22,7966,0,313.248,0.000,0.000,144940,1.03,17.61,0.000,0.000,0.000,8,9,11,45,4672,0.018,0.22,0.0057,0.028,0,0.167,0.000,0.214,0.014,2.70,3.18,4.03,0.00,0.000,1.03,1.03,1.03,0.167,0.00125,114.01,0.6613,11.15,138460.5,140060.0,22.998,0.0976,26.132
640000,484,1.475,0.052,9.76,17826,16734,145,0,960,9,242015.3,5016.3,0.004,0.159,0.449,0.388,2015,9.59,2.59,0.05,0.58,0.04,0.51,0.08,1.33,9.43,2.50,0.00,0.00,0.004,0.056,56,0.269,0.240,0.750,0.000,0.010,8449,7634,3,0.409,0.045,0.004,20015,0.139,0.232,0.001,24.24,7051,0,557.362,0.000,0.006,99513,1.02,17.21,0.000,0.002,0.000,8,9,11,33,4641,0.018,0.54,0.0053,0.010,5,0.127,0.000,0.182,0.015,2.66,3.35,4.07,0.00,0.000,1.02,1.02,1.02,0.127,0.00120,101.57,0.5976,11.37,138397.6,140059.9,37.095,0.0960,24.135
650000,425,1.437,0.045,9.70,16919,15928,136,0,914,11,224459.8,5036.4,0.004,0.169,0.434,0.392,2159,9.58,2.75,0.09,0.93,0.05,0.67,0.04,0.52,9.40,2.50,0.00,0.00,0.005,0.061,55,0.381,0.179,0.809,0.002,0.009,8664,7752,4,0.508,0.019,0.005,14138,0.114,0.196,0.001,22.47,6269,0,457.850,0.000,0.002,131004,1.03,17.56,0.000,0.000,0.000,8,9,10,36,4071,0.016,0.89,0.0056,0.035,5,0.167,0.000,0.189,0.025,2.75,3.22,4.02,0.00,0.000,1.01,1.05,1.03,0.167,0.00130,109.84,0.6041,6.73,138633.3,140059.6,30.235,0.1009,22.396
660000,470,1.418,0.072,9.63,16972,15856,133,0,938,6,224790.1,5390.1,0.009,0.165,0.431,0.395,2160,9.39,2.76,0.14,1.27,0.03,0.36,0.00,0.05,9.22,2.14,0.00,0.00,0.002,0.024,54,0.353,0.185,0.811,0.000,0.004,8706,7986,3,0.440,0.000,0.002,13646,0.140,0.394,0.003,22.53,6402,0,898.350,0.000,0.000,128532,1.04,17.79,0.000,0.000,0.000,6,9,10,32,4415,0.017,2.01,0.0052,0.006,1,0.166,0.000,0.179,0.036,2.69,3.13,4.00,0.00,0.002,1.03,1.06,1.04,0.166,0.00115,102.42,0.6612,6.98,138117.9,140059.2,36.483,0.1221,22.357
670000,464,1.423,0.055,9.60,18617,17406,161,0,1056,10,244197.3,5229.1,0.011,0.172,0.425,0.392,2013,9.69,2.85,0.13,1.29,0.05,0.64,0.00,0.05,9.51,2.38,0.00,0.00,0.002,0.032,63,0.315,0.213,0.776,0.000,0.011,9251,8000,3,0.431,0.037,0.002,16109,0.147,0.227,0.001,24.41,7336,0,522.908,0.000,0.002,131570,1.05,17.40,0.000,0.000,0.000,7,10,11,36,4496,0.017,6.13,0.0055,0.015,7,0.153,0.000,0.186,0.017,2.61,3.29,4.04,0.00,0.000,1.04,1.05,1.04,0.153,0.00134,100.87,0.6288,7.42,138412.5,140058.9,32.036,0.1058,24.330
680000,543,1.482,0.036,9.62,20139,18801,149,0,1110,12,261549.2,5870.8,0.007,0.189,0.415,0.389,1903,9.41,2.64,0.05,0.61,0.02,0.36,0.00,0.00,9.34,2.41,0.00,0.00,0.002,0.044,48,0.247,0.195,0.785,0.000,0.020,10564,8920,3,0.344,0.173,0.000,23849,0.161,0.149,0.000,26.11,7752,0,489.234,0.000,0.002,140751,1.02,17.76,0.000,0.000,0.000,6,10,11,33,5111,0.019,0.80,0.0052,0.018,9,0.140,0.000,0.199,0.021,2.53,3.31,3.81,0.00,0.000,1.02,1.02,1.01,0.140,0.00127,114.43,0.6911,10.48,138565.8,140058.9,22.103,0.1038,26.026
690000,519,1.448,0.039,9.90,20598,19281,159,1,1181,20,274952.9,6205.0,0.007,0.200,0.417,0.376,1838,9.28,3.74,0.13,1.36,0.04,0.53,0.05,0.83,9.05,3.12,0.00,0.00,0.003,0.047,72,0.200,0.181,0.811,0.000,0.008,10564,9121,4,0.343,0.000,0.004,18647,0.167,0.175,0.000,27.49,8155,31,310.252,1.000,0.000,129038,1.04,17.43,0.000,0.004,0.000,6,9,11,39,4814,0.018,0.64,0.0059,0.002,7,0.116,0.000,0.189,0.022,2.72,3.35,3.96,0.01,0.002,1.02,1.05,1.04,0.116,0.00147,116.98,0.7231,17.21,138576.5,140058.9,18.324,0.1021,27.392
700000,554,1.419,0.038,9.59,21484,20085,160,0,1204,9,291187.6,6565.5,0.005,0.203,0.427,0.365,1738,9.47,3.36,0.08,0.90,0.02,0.31,0.00,0.00,9.37,2.99,0.00,0.00,0.001,0.026,57,0.363,0.177,0.814,0.002,0.007,11387,10275,4,0.413,0.000,0.000,22359,0.149,0.158,0.000,29.10,8457,0,729.498,0.000,0.004,149238,1.02,17.78,0.000,0.000,0.000,6,9,11,47,5245,0.020,1.29,0.0056,0.011,2,0.126,0.000,0.191,0.026,2.58,3.13,3.99,0.00,0.000,1.02,1.03,1.03,0.126,0.00153,117.66,0.7715,9.11,138551.9,140058.6,15.399,0.1158,28.979
710000,563,1.385,0.035,9.72,21810,20400,148,1,1252,8,293989.1,6370.4,0.003,0.198,0.438,0.361,1767,9.07,2.51,0.04,0.69,0.00,0.00,0.00,0.00,9.03,2.39,0.00,0.00,0.000,0.000,62,0.266,0.178,0.817,0.000,0.005,11086,9641,6,0.396,0.000,0.000,15204,0.154,0.167,0.000,29.37,8356,2428,796.303,0.000,0.005,145030,1.01,17.99,0.000,0.002,0.000,6,9,11,38,5108,0.019,0.75,0.0058,0.000,5,0.122,0.000,0.188,0.020,2.60,3.22,3.80,0.00,0.000,1.01,1.01,1.01,0.122,0.00148,109.63,0.7468,11.23,138603.1,140058.3,23.690,0.1097,29.263
720000,500,1.477,0.042,9.61,20099,19005,163,0,994,10,282663.1,5736.9,0.005,0.186,0.447,0.361,1783,10.08,3.34,0.18,1.75,0.02,0.38,0.01,0.16,9.87,2.33,0.00,0.00,0.001,0.019,58,0.270,0.176,0.820,0.000,0.004,10033,8399,5,0.430,0.008,0.004,11054,0.140,0.179,0.000,28.27,7948,0,573.691,0.000,0.006,115892,1.05,17.32,0.000,0.000,0.000,8,9,12,40,5038,0.019,1.17,0.0057,0.000,6,0.110,0.000,0.175,0.018,2.61,3.39,3.96,0.01,0.002,1.04,1.07,1.04,0.110,0.00160,99.08,0.6800,8.94,138537.7,140058.0,34.911,0.1066,28.160
730000,461,1.416,0.076,9.70,17054,16077,176,0,840,24,250377.3,5102.5,0.010,0.171,0.468,0.352,1985,9.46,3.62,0.12,1.55,0.01,0.19,0.00,0.00,9.33,2.81,0.00,0.00,0.001,0.023,52,0.245,0.215,0.781,0.000,0.004,8130,6826,5,0.462,0.000,0.000,10032,0.151,0.486,0.004,25.14,6767,0,212.606,0.000,0.000,89953,1.03,17.51,0.000,0.000,0.000,7,9,11,55,4360,0.017,7.78,0.0058,0.000,1,0.105,0.000,0.153,0.025,2.59,3.32,3.94,0.00,0.000,1.02,1.04,1.03,0.105,0.00144,83.25,0.6270,6.74,138079.6,140057.7,47.276,0.1173,24.972
740000,492,1.413,0.079,9.74,15134,14104,206,0,793,0,243558.6,4211.0,0.002,0.166,0.502,0.329,2058,9.49,3.05,0.15,1.89,0.04,0.68,0.01,0.27,9.29,1.94,0.00,0.00,0.001,0.017,48,0.356,0.203,0.787,0.000,0.010,6746,5861,5,0.409,0.000,0.002,11057,0.133,0.488,0.004,24.38,5594,0,4210.952,0.000,0.000,56570,1.04,17.47,0.000,0.000,0.000,8,9,10,49,4668,0.018,16.14,0.0053,0.000,5,0.072,0.000,0.144,0.009,2.66,3.23,4.05,0.01,0.002,1.04,1.05,1.04,0.072,0.00134,48.43,0.5042,6.65,137972.7,140057.5,74.485,0.0831,24.287
750000,494,1.438,0.085,9.68,17236,16087,221,0,926,13,264841.4,4974.2,0.006,0.174,0.492,0.328,1936,9.60,3.43,0.16,1.48,0.12,1.48,0.05,0.71,9.27,1.92,0.01,0.18,0.006,0.037,44,0.364,0.180,0.818,0.000,0.002,8430,7619,3,0.445,0.016,0.006,10739,0.143,0.511,0.005,26.50,6519,0,382.630,0.000,0.000,80511,1.04,17.55,0.000,0.000,0.002,7,9,10,56,4741,0.018,1.38,0.0058,0.002,6,0.088,0.000,0.166,0.013,2.68,3.20,4.07,0.01,0.002,1.03,1.05,1.05,0.088,0.00147,75.58,0.5885,5.89,137863.8,140057.3,59.981,0.0913,26.398
760000,414,1.506,0.057,9.76,17317,16252,186,0,959,3,258716.5,5210.4,0.003,0.179,0.447,0.372,1956,9.63,2.53,0.04,0.64,0.00,0.07,0.00,0.05,9.58,2.21,0.00,0.00,0.000,0.002,42,0.531,0.179,0.814,0.000,0.007,8654,7546,3,0.645,0.000,0.002,23406,0.121,0.416,0.003,25.81,6744,0,1736.798,0.000,0.000,85510,1.01,17.86,0.000,0.000,0.000,8,10,10,37,3986,0.015,2.05,0.0065,0.000,2,0.093,0.000,0.175,0.015,2.68,3.13,3.95,0.00,0.000,1.01,1.02,1.01,0.093,0.00171,87.22,0.6128,8.24,138418.6,140057.2,48.352,0.0916,25.777
770000,496,1.477,0.104,10.02,16706,15388,154,0,1082,1,244026.7,5073.3,0.001,0.173,0.402,0.423,2118,9.83,2.80,0.05,0.62,0.01,0.10,0.00,0.00,9.78,2.65,0.00,0.00,0.001,0.009,45,0.510,0.216,0.776,0.000,0.008,8455,7605,2,0.837,0.000,0.000,10478,0.166,0.693,0.009,24.48,6280,0,5073.315,0.000,0.000,68078,1.02,17.74,0.000,0.000,0.000,7,10,12,43,4877,0.019,17.59,0.0050,0.000,2,0.085,0.000,0.189,0.010,2.61,3.31,3.82,0.00,0.000,1.02,1.03,1.02,0.085,0.00139,58.42,0.5800,5.79,137514.8,140057.1,62.950,0.0729,24.318
