step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent
380000,2192,1.307,0.040,8.01,46293,43726,1227,0,1328,1,1046753.3,9555.5,0.000,0.274,0.684,0.042,616,6.98,1.18,0.03,0.63,0.00,0.05,0.00,0.17,6.94,1.02,0.00,0.00,0.000,0.003,46,0.678,0.183,0.813,0.000,0.003,4703,2090,1,0.990,0.010,0.001,35749,0.098,0.066,0.000,105.57,15753,0,9555.526,0.000,0.000,114134,1.01,18.12,0.000,0.000,0.000,6,7,7,37,15292,0.058,0.00,0.0069,0.000,0,0.019,0.000,0.069,0.000,2.54,2.14,4.82,0.00,0.000,1.01,1.01,1.02,0.019,0.00190,53.32,1.1185,21.32,135988.2,139817.1,4.951,0.1622,105.414
390000,2223,1.302,0.040,8.03,46343,43628,1281,0,1403,3,1048397.9,9679.9,0.000,0.276,0.682,0.042,615,6.98,1.31,0.04,0.68,0.01,0.27,0.01,0.27,6.93,1.05,0.00,0.00,0.001,0.025,67,0.704,0.192,0.805,0.000,0.003,4747,2260,1,1.000,0.000,0.004,36303,0.106,0.068,0.000,105.69,15835,0,3226.627,0.000,0.000,117830,1.01,18.12,0.000,0.000,0.000,6,7,7,36,15526,0.059,0.00,0.0068,0.000,0,0.019,0.000,0.069,0.000,2.52,2.11,4.84,0.00,0.000,1.01,1.01,1.02,0.019,0.00188,53.34,1.1352,10.79,135945.9,139805.9,4.806,0.1680,105.523
400000,2185,1.286,0.040,8.01,46002,43490,1196,0,1354,3,1046293.8,9514.9,0.000,0.275,0.684,0.041,604,7.08,1.35,0.03,0.63,0.00,0.00,0.00,0.00,7.05,1.06,0.00,0.00,0.000,0.000,49,0.720,0.200,0.799,0.000,0.001,4636,2303,1,0.995,0.005,0.000,37637,0.101,0.064,0.000,105.47,15726,0,3171.631,0.000,0.000,113718,1.01,17.97,0.000,0.000,0.000,6,7,8,31,15474,0.059,0.00,0.0068,0.000,0,0.019,0.000,0.069,0.000,2.54,2.14,4.88,0.00,0.000,1.00,1.01,1.01,0.019,0.00191,53.30,1.1146,18.14,136016.3,139795.0,5.063,0.1621,105.319
410000,2169,1.303,0.040,8.01,46043,43264,1276,0,1519,2,1047205.6,9778.8,0.000,0.276,0.682,0.042,617,7.06,1.30,0.03,0.51,0.00,0.02,0.01,0.19,7.02,1.21,0.00,0.00,0.000,0.021,66,0.698,0.190,0.805,0.000,0.004,4695,2200,2,0.996,0.000,0.003,38295,0.095,0.066,0.000,105.59,15896,0,4889.408,0.000,0.000,115653,1.01,18.05,0.000,0.000,0.000,6,7,8,26,15309,0.058,0.00,0.0069,0.000,0,0.019,0.000,0.069,0.000,2.55,2.14,4.85,0.00,0.000,1.01,1.01,1.02,0.019,0.00193,53.32,1.1513,16.94,135988.8,139784.0,4.928,0.1733,105.418
420000,2206,1.325,0.040,8.02,46295,43616,1295,0,1347,2,1047363.6,9645.6,0.000,0.274,0.684,0.042,615,6.99,1.06,0.02,0.40,0.00,0.00,0.00,0.08,6.96,1.02,0.00,0.00,0.000,0.000,52,0.714,0.192,0.803,0.000,0.005,4756,2249,2,0.999,0.000,0.003,47486,0.087,0.060,0.000,105.60,15934,0,4822.790,0.000,0.000,113133,1.01,18.09,0.000,0.000,0.000,6,7,7,21,15410,0.059,0.00,0.0068,0.000,0,0.019,0.000,0.069,0.000,2.52,2.10,4.86,0.00,0.000,1.00,1.01,1.02,0.019,0.00188,53.34,1.1298,13.70,135889.2,139773.0,4.895,0.1654,105.430
430000,2212,1.337,0.039,8.02,46180,43538,1299,0,1337,1,1047924.7,9680.8,0.000,0.275,0.683,0.042,616,6.96,1.13,0.03,0.47,0.00,0.05,0.01,0.21,6.92,0.93,0.00,0.00,0.000,0.009,55,0.691,0.193,0.805,0.000,0.003,4668,2099,1,1.000,0.000,0.002,37840,0.109,0.060,0.000,105.68,15906,0,9680.847,0.000,0.000,117810,1.01,18.12,0.000,0.000,0.000,6,7,7,32,15398,0.059,0.00,0.0068,0.000,0,0.019,0.000,0.069,0.000,2.52,2.12,4.83,0.00,0.000,1.00,1.01,1.02,0.019,0.00189,53.40,1.1323,12.21,135857.6,139761.7,4.756,0.1641,105.519
440000,2227,1.309,0.040,8.01,46412,43673,1263,0,1461,4,1046292.9,9697.3,0.000,0.276,0.682,0.042,616,7.03,1.51,0.04,0.55,0.00,0.11,0.01,0.20,6.98,1.19,0.00,0.00,0.000,0.005,59,0.689,0.197,0.800,0.000,0.003,4681,2036,1,1.000,0.000,0.002,43183,0.099,0.066,0.000,105.49,16220,0,2424.330,0.000,0.000,117439,1.01,18.06,0.000,0.000,0.000,6,7,8,37,15662,0.060,0.00,0.0067,0.000,0,0.019,0.000,0.069,0.000,2.55,2.12,4.86,0.00,0.000,1.00,1.01,1.02,0.019,0.00187,53.34,1.1395,19.92,135858.8,139750.4,5.009,0.1688,105.325
450000,2203,1.289,0.040,8.01,46060,43481,1295,0,1308,3,1046146.4,9652.1,0.000,0.275,0.683,0.041,604,6.99,1.16,0.03,0.49,0.00,0.14,0.01,0.54,6.95,0.94,0.00,0.00,0.000,0.011,50,0.691,0.189,0.807,0.000,0.004,4691,1948,1,1.000,0.000,0.002,49722,0.095,0.068,0.000,105.50,16036,0,3217.379,0.000,0.000,117309,1.01,18.07,0.000,0.000,0.000,6,7,8,35,15409,0.059,0.00,0.0068,0.000,0,0.019,0.000,0.069,0.000,2.54,2.13,4.83,0.00,0.001,1.01,1.01,1.02,0.019,0.00190,53.34,1.1290,16.90,135932.3,139739.1,5.006,0.1639,105.343
460000,2178,1.303,0.039,8.00,46216,43553,1255,0,1433,3,1047028.2,9763.8,0.000,0.276,0.682,0.042,616,7.10,1.26,0.03,0.62,0.00,0.07,0.00,0.06,7.07,0.96,0.00,0.00,0.001,0.023,59,0.680,0.196,0.801,0.000,0.003,4852,2113,1,1.000,0.000,0.002,42766,0.105,0.063,0.000,105.54,16090,0,3254.600,0.000,0.000,117172,1.01,17.90,0.000,0.000,0.000,6,7,8,36,15467,0.059,0.00,0.0068,0.000,0,0.019,0.000,0.069,0.000,2.54,2.17,4.89,0.00,0.000,1.00,1.01,1.01,0.019,0.00193,53.33,1.1445,14.58,135937.0,139727.9,4.970,0.1681,105.372
470000,2206,1.315,0.040,8.02,45626,43007,1241,0,1350,1,1046346.5,9590.2,0.000,0.277,0.681,0.042,618,7.03,1.06,0.03,0.48,0.00,0.00,0.01,0.17,7.00,0.94,0.00,0.00,0.000,0.000,54,0.723,0.209,0.786,0.000,0.005,4726,2061,1,1.000,0.000,0.001,53262,0.092,0.068,0.000,105.46,15804,0,9590.159,0.000,0.000,119095,1.01,18.01,0.000,0.000,0.000,6,7,8,30,15503,0.059,0.00,0.0068,0.000,0,0.020,0.000,0.069,0.000,2.53,2.13,4.87,0.00,0.000,1.00,1.01,1.02,0.020,0.00191,53.31,1.1229,11.19,135846.5,139716.8,5.071,0.1640,105.291
480000,2153,1.358,0.041,8.01,46125,43570,1259,0,1349,1,1047438.0,9735.4,0.000,0.276,0.682,0.042,617,7.11,1.57,0.04,0.90,0.00,0.05,0.01,0.19,7.07,1.15,0.00,0.00,0.000,0.006,56,0.707,0.184,0.810,0.000,0.006,4734,2130,1,1.000,0.000,0.002,37747,0.115,0.067,0.000,105.52,15992,0,9735.378,0.000,0.000,115946,1.01,17.93,0.000,0.000,0.000,6,7,8,45,15313,0.058,0.00,0.0069,0.000,0,0.019,0.000,0.069,0.000,2.56,2.15,4.89,0.00,0.000,1.01,1.01,1.02,0.019,0.00196,53.32,1.1406,22.81,135804.3,139705.5,5.000,0.1656,105.353
490000,2202,1.323,0.040,8.01,46289,43642,1243,0,1355,1,1047294.0,9705.6,0.000,0.274,0.684,0.041,617,7.09,1.39,0.06,0.82,0.00,0.09,0.00,0.02,7.03,1.11,0.00,0.00,0.000,0.007,59,0.688,0.195,0.801,0.000,0.004,4717,2344,1,0.997,0.003,0.000,39711,0.106,0.069,0.000,105.53,16138,0,9705.602,0.000,0.000,117615,1.02,17.97,0.000,0.000,0.000,6,7,8,31,15613,0.060,0.00,0.0068,0.000,0,0.020,0.000,0.069,0.000,2.55,2.17,4.86,0.00,0.000,1.01,1.02,1.03,0.020,0.00191,53.38,1.1369,18.08,135806.1,139694.1,4.928,0.1666,105.369
500000,2208,1.298,0.039,8.01,46020,43434,1233,0,1347,0,1045648.9,9658.1,0.000,0.275,0.684,0.041,603,7.08,1.29,0.04,0.83,0.00,0.17,0.00,0.08,7.04,1.02,0.00,0.00,0.001,0.022,56,0.696,0.196,0.801,0.000,0.003,4762,2350,2,0.994,0.002,0.002,41933,0.099,0.063,0.000,105.41,16245,0,9658.071,0.000,0.000,115154,1.01,17.98,0.000,0.000,0.000,6,7,8,37,15636,0.060,0.00,0.0067,0.000,0,0.019,0.000,0.069,0.000,2.54,2.16,4.86,0.00,0.000,1.01,1.01,1.01,0.019,0.00190,53.34,1.1301,14.81,135859.5,139683.1,5.086,0.1644,105.254
510000,2208,1.320,0.039,8.00,45592,42896,1270,0,1426,5,1046489.1,9677.9,0.000,0.274,0.684,0.042,617,7.21,2.03,0.05,0.73,0.01,0.19,0.03,0.66,7.13,1.73,0.00,0.00,0.001,0.027,71,0.683,0.208,0.786,0.000,0.006,4631,2286,2,0.997,0.000,0.004,36103,0.108,0.065,0.000,105.43,15770,0,1935.588,0.000,0.000,112949,1.01,17.80,0.000,0.000,0.000,6,7,8,50,15919,0.061,0.00,0.0066,0.000,0,0.019,0.000,0.068,0.000,2.56,2.21,4.90,0.00,0.000,1.00,1.02,1.02,0.019,0.00190,53.30,1.1351,12.79,135792.8,139671.9,5.114,0.1673,105.254
520000,2190,1.330,0.041,8.01,45595,43021,1259,0,1333,5,1045346.5,9599.8,0.000,0.275,0.683,0.041,617,7.20,1.60,0.08,1.09,0.00,0.02,0.00,0.11,7.12,1.19,0.00,0.00,0.000,0.002,61,0.695,0.188,0.805,0.000,0.007,4611,2080,1,1.000,0.000,0.002,41952,0.105,0.070,0.000,105.33,15754,0,1919.967,0.000,0.000,114560,1.03,17.82,0.000,0.000,0.000,6,7,8,38,15768,0.060,0.00,0.0067,0.000,0,0.019,0.000,0.069,0.000,2.53,2.20,4.89,0.00,0.000,1.02,1.03,1.04,0.019,0.00192,53.27,1.1271,22.97,135755.5,139661.0,5.247,0.1659,105.157
530000,2201,1.301,0.039,8.01,45669,43048,1264,0,1346,2,1045230.2,9664.8,0.000,0.274,0.684,0.041,617,7.10,1.41,0.03,0.62,0.01,0.26,0.00,0.13,7.06,1.08,0.00,0.00,0.002,0.036,56,0.677,0.197,0.800,0.000,0.003,4598,2144,1,1.000,0.000,0.002,41156,0.108,0.063,0.000,105.30,16027,0,4832.394,0.000,0.000,113989,1.01,17.92,0.000,0.000,0.000,6,7,8,39,15625,0.060,0.00,0.0067,0.000,0,0.019,0.000,0.069,0.000,2.53,2.19,4.86,0.00,0.000,1.00,1.01,1.01,0.019,0.00191,53.24,1.1298,14.46,135829.0,139650.1,5.295,0.1640,105.146
540000,2187,1.319,0.040,8.01,45770,43197,1282,0,1305,0,1045017.2,9635.1,0.000,0.273,0.685,0.042,616,7.11,1.38,0.04,0.60,0.00,0.06,0.00,0.09,7.07,1.23,0.00,0.00,0.001,0.022,62,0.639,0.186,0.811,0.000,0.004,4645,1957,1,1.000,0.000,0.001,38366,0.110,0.066,0.000,105.33,16150,0,9635.131,0.000,0.000,112623,1.01,17.91,0.000,0.000,0.000,6,7,8,31,15547,0.059,0.00,0.0068,0.000,0,0.019,0.000,0.069,0.000,2.56,2.20,4.85,0.00,0.000,1.00,1.02,1.02,0.019,0.00191,53.30,1.1282,16.79,135789.3,139639.2,5.214,0.1641,105.161
550000,2198,1.314,0.041,8.02,45735,43128,1207,0,1389,0,1043604.2,9582.3,0.000,0.272,0.686,0.042,603,7.10,1.44,0.05,0.78,0.00,0.11,0.01,0.23,7.04,1.06,0.00,0.00,0.000,0.021,60,0.671,0.197,0.798,0.000,0.004,4587,2130,1,1.000,0.000,0.004,39215,0.102,0.067,0.000,105.20,15992,0,9582.316,0.000,0.000,113908,1.02,17.92,0.000,0.000,0.000,6,7,8,36,15613,0.060,0.00,0.0067,0.000,0,0.019,0.000,0.069,0.000,2.55,2.18,4.88,0.00,0.000,1.01,1.02,1.02,0.019,0.00189,53.28,1.1223,12.99,135762.9,139628.5,5.359,0.1641,105.035
560000,2184,1.340,0.040,8.01,45628,43129,1254,0,1259,5,1046065.9,9610.1,0.000,0.274,0.685,0.041,617,7.16,1.39,0.03,0.73,0.01,0.36,0.01,0.17,7.11,1.17,0.00,0.00,0.001,0.030,65,0.717,0.197,0.799,0.000,0.004,4614,2134,1,1.000,0.000,0.003,38889,0.111,0.064,0.000,105.38,15848,0,1922.015,0.000,0.000,113853,1.01,17.86,0.000,0.000,0.000,6,7,8,37,15648,0.060,0.00,0.0067,0.000,0,0.019,0.000,0.069,0.000,2.57,2.16,4.91,0.00,0.000,1.00,1.01,1.01,0.019,0.00192,53.34,1.1232,15.53,135720.5,139617.8,5.120,0.1618,105.215
570000,2204,1.314,0.040,8.01,45959,43255,1290,0,1394,1,1045252.2,9789.7,0.000,0.275,0.684,0.041,616,7.12,1.52,0.07,1.15,0.00,0.06,0.01,0.20,7.04,0.93,0.00,0.00,0.001,0.021,48,0.679,0.209,0.787,0.000,0.004,4854,2143,1,0.975,0.025,0.002,38896,0.111,0.067,0.000,105.31,15959,0,9789.747,0.000,0.000,115548,1.02,17.90,0.000,0.000,0.000,6,7,8,43,15687,0.060,0.00,0.0067,0.000,0,0.019,0.000,0.069,0.000,2.58,2.17,4.88,0.00,0.000,1.01,1.03,1.02,0.019,0.00191,53.28,1.1480,17.21,135749.4,139607.2,5.253,0.1686,105.146
580000,2211,1.328,0.039,8.01,45771,43174,1245,0,1345,5,1044871.9,9597.3,0.000,0.273,0.685,0.041,616,7.18,1.57,0.04,0.98,0.00,0.00,0.02,0.43,7.12,1.28,0.00,0.00,0.000,0.000,57,0.660,0.197,0.800,0.000,0.003,4660,2036,1,1.000,0.000,0.002,38233,0.111,0.063,0.000,105.32,16082,0,1919.460,0.000,0.000,112414,1.01,17.86,0.000,0.000,0.000,6,7,8,34,15873,0.061,0.00,0.0066,0.000,0,0.019,0.000,0.068,0.000,2.54,2.19,4.88,0.00,0.000,1.01,1.01,1.02,0.019,0.00189,53.28,1.1244,13.41,135701.9,139596.5,5.239,0.1649,105.152
590000,2165,1.309,0.040,8.03,45448,42807,1302,0,1385,0,1043603.6,9670.7,0.000,0.273,0.686,0.041,615,7.19,1.07,0.04,0.57,0.00,0.02,0.01,0.34,7.13,0.97,0.00,0.00,0.000,0.005,64,0.599,0.202,0.794,0.000,0.004,4499,1911,1,0.998,0.002,0.003,39617,0.103,0.065,0.000,105.16,15910,0,9670.673,0.000,0.000,112579,1.02,17.81,0.000,0.000,0.000,6,7,8,22,15568,0.059,0.00,0.0068,0.000,0,0.019,0.000,0.069,0.000,2.54,2.26,4.85,0.00,0.000,1.01,1.02,1.03,0.019,0.00193,53.24,1.1349,12.47,135785.4,139585.7,5.436,0.1676,105.006
600000,2165,1.354,0.040,8.01,45495,42912,1239,0,1344,3,1043390.6,9587.9,0.000,0.273,0.685,0.042,604,7.07,0.98,0.01,0.20,0.00,0.14,0.00,0.07,7.05,0.93,0.00,0.00,0.001,0.026,57,0.655,0.195,0.801,0.000,0.004,4512,1952,1,1.000,0.000,0.001,50285,0.093,0.062,0.000,105.20,15858,0,3195.971,0.000,0.000,110139,1.00,18.00,0.000,0.000,0.000,6,7,8,21,15299,0.058,0.00,0.0068,0.000,0,0.018,0.000,0.068,0.000,2.55,2.18,4.83,0.00,0.000,1.00,1.00,1.00,0.018,0.00193,53.21,1.1238,14.71,135682.5,139575.0,5.432,0.1645,105.029
610000,2180,1.340,0.040,8.02,45396,42831,1275,0,1275,1,1044478.4,9531.9,0.000,0.273,0.685,0.041,609,7.13,1.26,0.03,0.50,0.00,0.04,0.01,0.13,7.09,1.08,0.00,0.00,0.000,0.006,61,0.669,0.192,0.804,0.000,0.005,4619,2055,1,0.993,0.007,0.004,58793,0.086,0.069,0.000,105.30,15680,0,9531.873,0.000,0.000,110662,1.01,17.92,0.000,0.000,0.000,6,7,8,34,15538,0.059,0.00,0.0068,0.000,0,0.018,0.000,0.068,0.000,2.53,2.19,4.86,0.00,0.000,1.00,1.01,1.01,0.019,0.00192,53.23,1.1177,17.41,135675.3,139564.1,5.318,0.1640,105.133
620000,2192,1.288,0.040,8.02,45728,43194,1269,0,1253,2,1044029.4,9582.2,0.000,0.274,0.684,0.042,615,7.09,1.26,0.02,0.44,0.00,0.02,0.02,0.42,7.05,1.10,0.00,0.00,0.000,0.003,60,0.644,0.195,0.801,0.000,0.004,4588,2036,1,1.000,0.000,0.006,59935,0.085,0.070,0.000,105.33,15927,0,4791.118,0.000,0.000,111365,1.01,17.96,0.000,0.000,0.000,6,7,8,29,15543,0.059,0.00,0.0068,0.000,0,0.019,0.000,0.069,0.000,2.54,2.21,4.82,0.00,0.000,1.00,1.01,1.01,0.019,0.00191,53.23,1.1219,18.84,135756.7,139553.1,5.276,0.1633,105.178
630000,2192,1.317,0.039,8.03,45576,43055,1265,0,1256,2,1044339.6,9531.9,0.000,0.275,0.683,0.042,617,7.08,1.21,0.02,0.39,0.00,0.00,0.01,0.24,7.05,0.98,0.00,0.00,0.000,0.000,54,0.641,0.190,0.805,0.000,0.005,4626,1959,2,0.999,0.001,0.003,62320,0.087,0.063,0.000,105.31,15641,0,4765.934,0.000,0.000,110253,1.01,17.98,0.000,0.000,0.000,6,7,8,36,15523,0.059,0.00,0.0068,0.000,0,0.018,0.000,0.068,0.000,2.55,2.21,4.82,0.00,0.000,1.00,1.01,1.01,0.018,0.00192,53.20,1.1151,14.98,135701.7,139542.4,5.337,0.1621,105.140
640000,2176,1.357,0.040,8.02,45579,42974,1315,0,1306,2,1044553.2,9590.8,0.000,0.273,0.686,0.041,615,7.03,1.12,0.03,0.56,0.00,0.09,0.01,0.46,6.98,0.93,0.00,0.00,0.001,0.030,51,0.626,0.189,0.808,0.000,0.003,4626,1946,1,1.000,0.000,0.001,51255,0.089,0.067,0.000,105.34,15783,0,4795.385,0.000,0.000,110289,1.01,18.07,0.000,0.000,0.000,6,7,8,29,15296,0.058,0.00,0.0069,0.000,0,0.018,0.000,0.068,0.000,2.53,2.20,4.77,0.00,0.000,1.00,1.01,1.01,0.018,0.00191,53.24,1.1239,18.99,135620.4,139531.9,5.261,0.1642,105.170
650000,2182,1.358,0.040,8.01,45503,42930,1256,0,1311,1,1043581.2,9483.7,0.000,0.273,0.685,0.042,605,7.10,1.30,0.05,0.67,0.00,0.00,0.01,0.25,7.04,1.04,0.00,0.00,0.000,0.000,55,0.643,0.192,0.803,0.000,0.004,4590,1897,1,0.996,0.004,0.002,60765,0.084,0.061,0.000,105.22,15783,0,9483.706,0.000,0.000,111483,1.02,17.99,0.000,0.000,0.000,6,7,8,33,15487,0.059,0.00,0.0068,0.000,0,0.019,0.000,0.068,0.000,2.55,2.19,4.81,0.00,0.000,1.01,1.02,1.03,0.019,0.00190,53.19,1.1114,11.89,135596.2,139521.5,5.428,0.1635,105.059
660000,2187,1.321,0.041,8.02,45708,43085,1272,0,1346,2,1043501.1,9641.2,0.000,0.273,0.685,0.041,615,7.15,1.46,0.05,0.84,0.00,0.07,0.01,0.22,7.09,1.23,0.00,0.00,0.000,0.014,64,0.647,0.193,0.804,0.000,0.004,4545,1857,2,0.994,0.000,0.002,60882,0.086,0.069,0.000,105.21,15975,0,4820.597,0.000,0.000,113115,1.02,17.93,0.000,0.000,0.000,6,7,8,31,15628,0.060,0.00,0.0067,0.000,0,0.019,0.000,0.068,0.000,2.54,2.22,4.83,0.00,0.000,1.01,1.02,1.03,0.019,0.00190,53.20,1.1303,17.70,135642.5,139511.1,5.427,0.1654,105.049
670000,2188,1.331,0.041,8.03,45765,43151,1318,0,1295,3,1042931.1,9691.7,0.000,0.276,0.682,0.042,616,7.11,1.03,0.02,0.35,0.01,0.30,0.01,0.32,7.07,0.93,0.00,0.00,0.000,0.019,53,0.662,0.195,0.800,0.000,0.005,4756,1997,1,1.000,0.000,0.002,56611,0.094,0.067,0.000,105.21,15964,0,3230.568,0.000,0.000,112279,1.01,17.97,0.000,0.000,0.000,6,7,8,23,15555,0.059,0.00,0.0067,0.000,0,0.019,0.000,0.068,0.000,2.54,2.21,4.82,0.00,0.000,1.00,1.01,1.01,0.019,0.00192,53.15,1.1364,17.07,135612.3,139500.8,5.479,0.1670,105.038
680000,2158,1.345,0.041,8.03,45389,42825,1278,0,1316,0,1043318.2,9642.8,0.000,0.274,0.684,0.042,616,7.19,1.49,0.05,0.88,0.00,0.09,0.02,0.57,7.11,1.08,0.00,0.00,0.001,0.032,67,0.627,0.187,0.809,0.000,0.005,4414,1736,1,1.000,0.000,0.005,66945,0.085,0.069,0.000,105.24,15779,0,9642.755,0.000,0.000,112747,1.02,17.83,0.000,0.000,0.000,6,7,8,30,15516,0.059,0.00,0.0068,0.000,0,0.019,0.000,0.068,0.000,2.53,2.24,4.85,0.00,0.000,1.01,1.02,1.02,0.019,0.00195,53.15,1.1304,18.12,135608.5,139490.3,5.458,0.1657,105.072
690000,2184,1.356,0.041,8.02,45683,43050,1310,0,1297,2,1043656.4,9600.0,0.000,0.274,0.684,0.042,614,7.04,1.10,0.02,0.40,0.00,0.11,0.01,0.34,7.00,0.97,0.00,0.00,0.000,0.005,53,0.627,0.190,0.809,0.000,0.001,4663,1817,1,1.000,0.000,0.003,55747,0.094,0.068,0.000,105.35,15945,0,4799.989,0.000,0.000,111113,1.01,18.05,0.000,0.000,0.000,6,7,8,27,15379,0.059,0.00,0.0068,0.000,0,0.019,0.000,0.068,0.000,2.57,2.19,4.79,0.00,0.000,1.01,1.01,1.01,0.019,0.00191,53.20,1.1241,12.53,135541.2,139479.7,5.289,0.1644,105.182
700000,2192,1.320,0.040,8.02,46085,43535,1253,0,1289,0,1045817.6,9593.8,0.000,0.274,0.683,0.043,602,7.10,1.73,0.04,0.76,0.00,0.02,0.01,0.26,7.05,1.23,0.00,0.00,0.000,0.003,62,0.688,0.194,0.801,0.000,0.005,4676,1871,1,0.999,0.001,0.004,64800,0.087,0.061,0.000,105.47,15915,0,9593.760,0.000,0.000,115895,1.01,17.99,0.000,0.000,0.000,6,7,8,54,15568,0.059,0.00,0.0068,0.000,0,0.019,0.000,0.069,0.000,2.56,2.16,4.85,0.00,0.000,1.00,1.01,1.02,0.019,0.00191,53.29,1.1213,7.77,135613.4,139468.8,5.082,0.1622,105.312
710000,2183,1.318,0.040,8.02,45843,43303,1262,0,1287,3,1044593.7,9575.0,0.000,0.274,0.685,0.041,616,7.12,1.79,0.07,1.03,0.00,0.15,0.00,0.11,7.04,1.25,0.00,0.00,0.000,0.019,58,0.674,0.202,0.795,0.000,0.003,4687,1888,1,1.000,0.000,0.002,63099,0.086,0.063,0.000,105.35,16084,0,3191.657,0.000,0.000,113666,1.02,17.98,0.000,0.000,0.000,6,7,8,47,15539,0.059,0.00,0.0068,0.000,0,0.019,0.000,0.068,0.000,2.56,2.19,4.83,0.00,0.000,1.01,1.03,1.03,0.019,0.00191,53.26,1.1203,15.24,135612.7,139458.0,5.231,0.1618,105.185
720000,2223,1.320,0.039,8.00,45989,43440,1227,0,1282,1,1046336.1,9543.4,0.000,0.276,0.682,0.042,615,7.08,1.12,0.02,0.42,0.00,0.14,0.01,0.17,7.05,1.08,0.00,0.00,0.001,0.037,60,0.717,0.198,0.797,0.000,0.005,4669,1770,1,1.000,0.000,0.003,66978,0.088,0.064,0.000,105.43,15962,0,9543.354,0.000,0.000,114016,1.01,17.94,0.000,0.000,0.000,6,7,8,23,15744,0.060,0.00,0.0067,0.000,0,0.019,0.000,0.068,0.000,2.53,2.15,4.89,0.00,0.000,1.00,1.01,1.02,0.019,0.00190,53.32,1.1164,16.14,135551.5,139447.0,5.094,0.1617,105.263
730000,2206,1.329,0.041,8.02,45979,43339,1327,0,1330,3,1045478.2,9717.6,0.000,0.274,0.683,0.042,616,7.13,1.56,0.04,0.72,0.01,0.28,0.01,0.19,7.07,1.35,0.00,0.00,0.001,0.024,63,0.664,0.192,0.800,0.000,0.008,4612,1858,1,0.993,0.007,0.002,73398,0.083,0.070,0.000,105.42,16106,0,3239.186,0.000,0.000,114597,1.02,17.95,0.000,0.000,0.000,6,7,8,39,15730,0.060,0.00,0.0067,0.000,0,0.019,0.000,0.068,0.000,2.55,2.19,4.84,0.00,0.000,1.01,1.02,1.03,0.019,0.00190,53.28,1.1388,22.14,135521.0,139436.2,5.139,0.1662,105.249
740000,2214,1.316,0.039,8.00,46048,43468,1220,0,1352,1,1044803.7,9626.9,0.000,0.273,0.684,0.042,615,7.09,1.45,0.04,0.61,0.00,0.03,0.01,0.30,7.05,1.21,0.00,0.00,0.000,0.005,62,0.682,0.190,0.808,0.000,0.003,4619,1794,1,1.000,0.000,0.004,72686,0.086,0.064,0.000,105.30,16052,0,9626.945,0.000,0.001,111104,1.01,17.96,0.000,0.000,0.000,6,7,8,36,15706,0.060,0.00,0.0067,0.000,0,0.019,0.000,0.068,0.000,2.57,2.17,4.87,0.00,0.000,1.00,1.02,1.02,0.019,0.00189,53.30,1.1261,16.33,135552.9,139425.3,5.243,0.1637,105.139
750000,2210,1.333,0.040,8.01,46420,43880,1205,0,1339,0,1045413.0,9593.8,0.000,0.275,0.683,0.041,604,7.09,1.74,0.05,0.89,0.00,0.03,0.01,0.20,7.03,1.19,0.00,0.00,0.000,0.004,60,0.701,0.201,0.794,0.000,0.005,4736,1899,1,0.993,0.007,0.002,77099,0.081,0.066,0.000,105.37,16204,0,9593.755,0.000,0.000,116326,1.01,17.99,0.000,0.000,0.000,6,7,8,43,15660,0.060,0.00,0.0067,0.000,0,0.019,0.000,0.069,0.000,2.56,2.12,4.89,0.00,0.000,1.00,1.02,1.01,0.019,0.00189,53.35,1.1228,13.87,135506.8,139414.1,5.118,0.1634,105.204
760000,2166,1.340,0.041,8.01,45850,43294,1302,0,1298,1,1044735.8,9660.6,0.000,0.276,0.681,0.043,616,7.06,1.26,0.03,0.52,0.00,0.05,0.00,0.09,7.03,1.18,0.00,0.00,0.001,0.022,58,0.676,0.182,0.813,0.000,0.005,4732,1923,2,0.960,0.010,0.003,66530,0.092,0.068,0.000,105.38,16115,0,9660.614,0.000,0.000,114602,1.01,18.04,0.000,0.000,0.000,6,7,8,31,15287,0.058,0.00,0.0069,0.000,0,0.019,0.000,0.068,0.000,2.55,2.16,4.82,0.00,0.000,1.01,1.01,1.01,0.019,0.00195,53.36,1.1299,18.59,135529.3,139403.0,5.100,0.1631,105.216
