run,seed,side,zone,land_cells,bodies_cell,leader_share,air_dry,ground_dry,lead_n,lead_kids_1000,lead_water,lead_energy,lead_fat,lead_btemp,lead_temp,lead_moist,lead_height,lead_crown,lead_born_size,lead_born_hard,lead_born_muscle,lead_born_digestive,lead_born_sensor,lead_open_soft,lead_store,lead_warmed_turn,lead_cooled_turn,lead_drank_turn,lead_meat_share,lead_age,lead_travel,loc_n,loc_kids_1000,loc_water,loc_energy,loc_fat,loc_btemp,loc_temp,loc_moist,loc_height,loc_crown,loc_born_size,loc_born_hard,loc_born_muscle,loc_born_digestive,loc_born_sensor,loc_open_soft,loc_store,loc_warmed_turn,loc_cooled_turn,loc_drank_turn,loc_meat_share,loc_age,loc_travel
fresh 0.05,9,upper west,south,10842,0.03834529501825328,0.7607223476297968,0.3724987124108833,0.5075440951679621,20557,4.2019304785726055,0.2651876732986331,2.8486053898915213,8.765611567835773,23.678651067762807,19.380872695432213,0.48937914092523227,381.1942404047283,0.1577732645814078,38.16320474777448,7.333608989638566,6.8705550420781245,23.192343240745245,0.7666974753125456,20.736732013426085,4.177622561657829,0.009637180519294866,0.0008519597455374682,0.9657453025937919,0.35070953826726475,285.65354866955295,0.25,6466,3.430610115874178,0.19132477575007734,4.186903031240334,14.31720785648005,23.869805134549953,19.16679554593257,0.4222865759356635,365.9752551809465,0.14539421589854623,67.3578719455614,6.299566965666563,9.553819981441386,50.18001855861429,1.3244664398391586,30.830188679245282,4.755492576554284,0.00877860061908902,0.0005624515088154548,0.9759156486451006,0.2790337877937649,380.12604392205384,0.0
fresh 0.05,9,lower,tropics,13078,0.08660484446936897,0.9622113556098886,0.3184896213846063,0.3000350480135754,70838,6.741525308588564,0.37516355628335074,2.0149078460713175,4.59704078319546,25.11233038764505,31.077966628080972,0.718428894096389,729.2959710889636,3.3755434371382593,24.49775544199441,5.456224060532483,8.515133120641464,10.128165673790903,0.3982325870295604,16.490047714503515,4.157450690307462,0.004030828080430681,0.003025367696565279,0.9979404146261147,0.507973379714376,159.4227109743358,2.0,2782,2.94453223847315,0.16493062544931703,4.653505391804457,18.023160675772825,27.293860531991374,28.55255212077642,0.6662821710999282,191.3260244428469,1.4520460100647017,66.13479511143062,8.630841121495328,8.733644859813085,47.12005751258088,1.650251617541337,29.8745506829619,4.867807332854062,0.0005420647549023067,0.0019532024640309346,0.9985817004071437,0.22180264311272746,502.56326383896476,0.0
fresh 0.05,9,upper west,tropics,8062,0.010589109426318728,0.4274644080014417,0.3955066119704529,0.6904453180755502,2372,4.315020418580908,0.13755016863406408,4.213597807757167,8.755254637436762,26.039991568296795,27.42483136593592,0.4803790050590219,376.3199831365936,0.3251247892074199,48.286677908937605,10.924536256323778,7.055227655986509,29.21585160202361,1.09106239460371,22.586003372681283,4.148745362563238,0.003290010249993344,0.0012454407497137989,0.9953176166768722,0.3298759138972309,270.7268128161889,0.0,3177,4.109244761776603,0.07939313818067359,6.775467422096317,12.26798646521876,27.033899905571293,27.27428391564369,0.45660182562165563,363.9449165879761,0.29494460182562166,78.11740635819956,10.41894869373623,8.149512118350644,58.35599622285174,1.192949323260938,31.495121183506452,4.730732451998741,0.0007563438870990079,0.001178078268753903,0.9894122657803489,0.28566547849779816,325.56688700031475,0.0
fresh 0.05,9,upper east,tropics,3634,0.011731138395427502,0.04511006856730422,0.3708748533840544,0.6061344265687462,125,3.9536109646810753,0.11,8.575136,24.781,27.40872,36.9288,0.604336,156.208,0.405024,99.232,4.32,2.8,87.264,4.848,38.688,4.222528,0.0010074798818966017,0.0014711804550454467,0.9855265443177214,0.19465144910268117,431.208,0.0,2646,4.151238495578854,0.08947014361300075,6.113936507936508,14.311729024943311,27.255291005291006,28.454232804232806,0.5631719576719577,176.69727891156464,0.5076832955404385,77.34315948601663,3.013227513227513,9.384353741496598,64.0453514739229,0.9002267573696145,33.314436885865454,5.292509448223734,0.00022763288411315022,0.001632580556619951,0.9912764864622484,0.2757456340044838,375.01360544217687,0.0
fresh 0.05,10,upper west,north,13315,0.02125772917999656,0.0,0.38903814231433864,0.613518110013867,,,,,,,,,,,,,,,,,,,,,,,,18398,4.375951849344843,0.1942941624089575,3.385609740189151,10.186910914229808,24.284516795303837,22.738602021958908,0.4801758343298185,251.95434286335473,0.2625084248287857,53.223176432220896,5.654418958582455,6.681269703228612,40.148440047831286,0.7390477225785411,25.527937819328187,4.9989819002065445,0.006766311823927155,0.0008198464381294654,0.9240474734872831,0.2845591490377549,285.654201543646,0.0
fresh 0.05,10,upper east,north,7539,0.025387793909476205,0.016075878144843663,0.38421652939041634,0.6097283528335645,200,4.503700176576791,0.09742,6.22161,11.67008,28.82235,59.8155,0.431425,210.36,0.14118,72.835,14.085,1.21,55.99,1.55,24.67,5.356475,0.00012201641476431807,0.001061775126698659,0.9996860564201462,0.28924955393367513,259.235,0.0,12241,4.540266265567446,0.19217220815292868,2.7612542275957845,8.930241401846255,24.58378972306184,23.851891185360675,0.5078696184952209,146.43223592843722,0.25166056694714484,43.4050322686055,5.015194837023119,5.053508700269586,32.75189935462789,0.5844293766849114,23.217384200637202,4.831981210685401,0.005390203098472957,0.0010144443821587265,0.8719935065232214,0.3005400921827297,270.7877624377093,0.0
fresh 0.05,10,lower,north,32790,0.020420341011202634,0.343565471130207,0.4582254586753071,0.762982771228372,14953,3.899776434240909,0.31295739985287235,2.5386047615863037,6.812259345950645,23.142917140373168,18.957667357720858,0.5109918411021199,1332.985220357119,1.1867750284223901,34.078378920617936,7.355982077175149,11.795425667090216,14.720457433290978,0.20651374306159298,15.706747809804053,5.890687153079649,0.0058621886047924236,0.0009336118188702269,0.996738591840658,0.4605918360462036,267.47508861098106,1.5,28570,3.830776897114491,0.2699546377318866,2.939361218060903,8.11393192159608,23.783867693384668,20.98490724536227,0.46855925796289816,1212.503605180259,0.9806544627231362,39.92873643682184,8.052362618130907,10.358242912145608,21.026321316065804,0.491809590479524,18.024641232061605,6.021049702485124,0.00576408597768708,0.001010447025651118,0.9754154088441755,0.3744260107071131,285.034791739587,0.75
fresh 0.05,10,lower,south,15433,0.03383938158365675,0.10322276556884463,0.39088697375405373,0.5947200761377107,3504,3.9201906525495254,0.27152939497716894,2.605392408675799,7.12958904109589,24.5149600456621,20.897431506849315,0.48686101598173515,267.43407534246575,0.338285102739726,35.233162100456624,7.535673515981735,11.695205479452055,15.775399543378995,0.2268835616438356,16.36187214611872,5.760950627853881,0.0017298501022163472,0.000943170054027246,0.9916586774551936,0.47960899455570954,270.2531392694064,1.125,30442,3.448951164247819,0.22882553708691938,2.931679028973129,9.896643748768149,24.02586689442218,19.236985086393798,0.4068272452532685,224.70806780106432,0.17238318770120228,46.867420011825764,9.43407134879443,9.860258852900598,27.02463701465081,0.5484527954799291,20.351520925037775,5.573747191380329,0.003319245840755841,0.0006251420734931803,0.9749616791478515,0.3640199216767126,337.7023191643125,0.0
fresh 0.05,10,upper east,south,5932,0.028453239275896054,0.005195515449822259,0.3856742578556978,0.5648000736345243,57,2.264720684448918,0.17210526315789473,2.9444561403508773,14.695912280701755,23.50982456140351,1.9842105263157894,0.3327894736842105,101.47368421052632,0.07054385964912281,68.26315789473684,17.70175438596491,16.36842105263158,32.64912280701754,1.543859649122807,26.596491228070175,4.887964912280702,0.011966377243033158,0.0003850574712643678,0.9361614156950302,0.4500533777206064,489.36842105263156,1.0,10914,2.6619042559216193,0.18568691588785047,3.851622045079714,15.719478009895546,24.493266446765624,20.043366318490012,0.38108612790910756,226.44823162910023,0.05105717427157779,64.95317940260216,10.919644493311344,8.978926149899213,44.35953820780649,0.69507055158512,27.989096573208723,4.734939252336448,0.0037521211414064475,0.0005320800495699096,0.9887474988038013,0.28966070416166706,487.7667216419278,0.0
fresh 0.05,10,upper west,south,10842,0.036466555773751665,0.005097474609907,0.37610061007374246,0.5230495523321962,131,4.275887711470533,0.2956793893129771,2.106297709923664,6.924389312977099,27.63175572519084,21.227480916030533,0.49602290076335875,314.64885496183206,0.1190763358778626,32.083969465648856,6.3816793893129775,11.17557251908397,13.793893129770993,0.732824427480916,16.396946564885496,5.044221374045802,0.0060321748936388335,0.0013315802962735148,0.9954380029729868,0.5035642733221362,252.19847328244273,2.25,25568,3.3493303570213997,0.24275833072590738,3.0707770650813515,11.074943796933667,23.711338782853566,18.708365926157697,0.42797395181476844,398.102510951189,0.15551716989987485,47.73474655819775,8.335380162703379,9.244602628285357,29.523857947434294,0.6309058197747184,21.677683041301627,5.621426783479349,0.006327487868898356,0.000604615006174422,0.9830861126483712,0.34029226677547075,363.85493585732166,0.0
fresh 0.05,10,lower,tropics,13078,0.08135938125979392,0.27882766298925693,0.31999234009442473,0.3089195257244854,19284,4.8548962219696685,0.3406231590956233,2.4875579755237505,5.090484546774528,26.37139079029247,32.17674756274632,0.73385054967849,817.2938705662725,3.4739295789255342,31.1220701099357,6.572287907073221,13.843030491599253,10.571302634308235,0.1354490769549886,15.236102468367559,5.879855942750467,0.0003844769769296028,0.0028201531275988483,0.9995852849229057,0.5806058461351018,205.16210329807095,2.25,49877,4.52940406816903,0.3315980512059667,2.549648976482146,6.0084918900495214,26.493145738516752,31.139952282615234,0.7134628185335926,692.5868035367002,3.178716943681456,34.38181927541753,7.228822904344688,13.523648174509292,13.441566252982337,0.18778194358120978,15.92746155542635,6.216952843996231,0.0003612183757402025,0.002727661244833172,0.9991554699717589,0.5175625568021985,230.5797060769493,2.0
fresh 0.05,10,upper west,tropics,8062,0.010247525251276188,0.0,0.39651243167934813,0.6936793875056063,,,,,,,,,,,,,,,,,,,,,,,,5370,3.6490554367463224,0.11241284916201118,5.378413407821229,10.624399441340783,26.55181378026071,28.028230912476722,0.45733798882681564,400.97206703910615,0.2984823091247672,65.82886405959032,11.38752327746741,8.219925512104282,45.42216014897579,0.7992551210428306,26.453072625698326,5.45477895716946,0.0007594497171891478,0.0010795699210194465,0.9971077336047137,0.3119610755235968,318.7687150837989,0.0
fresh 0.05,10,upper east,tropics,3634,0.011955515997360977,0.0,0.371138605343337,0.6079073858332891,,,,,,,,,,,,,,,,,,,,,,,,2824,2.784507621398658,0.09599256373937677,5.936476983002833,18.584216005665724,27.68764164305949,29.533498583569404,0.5468240084985836,158.90651558073654,0.40933463172804535,80.20679886685552,9.795325779036828,10.686968838526912,58.698300283286116,1.0262039660056657,33.3342776203966,4.788150495750708,0.0002188955617697883,0.0014148274201446359,0.9980109508990178,0.2418043856388243,500.9408640226629,0.0
fresh 0.05,11,lower,south,15433,0.03203107903865134,0.65651064359517,0.38643029055494293,0.5757410373348489,21095,5.2415348209651365,0.23485935055700402,2.532254941929367,6.6016604882673615,24.119937899976296,21.48101919886229,0.44889580469305523,230.5833135814174,0.2323794264043612,39.7193647783835,8.328039819862527,12.020858023228254,18.741644939559137,0.6288219957335861,18.07513628821996,4.565975349608912,0.005097065601425853,0.0008908597678920685,0.9773468786138466,0.45622238669924453,213.97108319506992,0.75,11037,3.7083885431342543,0.1663697562743499,3.375749297816436,11.27534329980973,23.545849415602067,17.080592552324003,0.3762563196520794,214.09332246081362,0.06679940201141614,54.67436803479206,7.764700552686419,7.905137265561294,37.172420041677995,1.8321101748663586,25.65534112530579,4.9670888828486,0.005701157095115002,0.0004713653288108938,0.9376947881426798,0.31149850257843137,333.6156564283773,0.0
fresh 0.05,11,upper west,north,13315,0.03213847902715535,0.001905446701420097,0.387224522883105,0.6093001069472449,53,6.226469736461048,0.0350566037735849,4.283811320754717,4.826056603773585,28.273773584905662,20.835849056603774,0.5003207547169811,407.75471698113205,0.24979245283018867,54.35849056603774,1.2830188679245282,3.1132075471698113,46.83018867924528,3.1320754716981134,28.22641509433962,4.273283018867924,0.012658198239925892,0.0012798981009726725,0.9810097267253358,0.2922962437760893,135.33962264150944,0.0,27762,6.367882611925348,0.24423517758086594,2.9630549312009222,6.7529317052085585,23.347409768748648,20.292568979180174,0.48685696275484475,254.92849938765218,0.2578305597579425,27.03890209639075,0.9461133924068871,6.493120092212377,18.81665586052878,0.7830127512427059,19.039046178229235,9.056125675383617,0.009756074637218688,0.0007208652803149731,0.8687023034238436,0.43995374426591166,261.10024493912545,0.75
fresh 0.05,11,lower,tropics,13078,0.05958465060062495,0.9138417800240864,0.31977950813153866,0.3038347592837053,46287,6.46507568924464,0.2969429645472811,2.4162689091969667,4.886096765830579,25.92363730637112,30.839218355045695,0.7113438546460129,706.643420398816,3.314569187892929,36.54604964676907,7.09361159720872,15.769935403028928,13.254304664376606,0.4281979821548167,17.23788536738177,4.49838524855791,0.000983819781097332,0.002966004274708756,0.9989310879368658,0.552764274793113,154.95750426685677,2.25,4364,4.553230586324044,0.22206622364802933,3.5302153987167735,8.430878780934922,26.42218835930339,30.025297891842346,0.6872481668194317,435.8155362053162,2.3116659028414297,50.539642529789184,7.184463794683777,11.959899175068744,30.609990834097157,0.785288725939505,22.587992667277728,4.835611365719523,0.0007521292047768088,0.0023812365411690828,0.9963150911098281,0.35215548399477165,243.47800183318057,0.5
fresh 0.05,11,upper west,south,10842,0.03543211399939993,0.634120945134161,0.3749727879661701,0.5159577077519503,15834,4.774179359549475,0.23462788935202727,2.743029872426424,7.74469754957686,23.831249842111912,19.551970443349752,0.4450965011999495,408.1976127320955,0.16727800934697487,41.3484905898699,7.803776683087028,11.503094606542883,21.378931413414172,0.6626878868258178,18.65081470253884,4.7053373121131745,0.006591228298639156,0.0007368348929600833,0.9856131950039589,0.43576156485534445,234.99658961727928,0.75,9136,3.6900781020290014,0.2046958187390543,3.158723839754816,10.838845446584939,23.2090838441331,18.300207968476357,0.4358010070052539,343.1635288966725,0.13239524956217164,47.728108581436075,6.862631348511384,8.35234238178634,31.317863397548162,1.1952714535901927,23.40072241681261,5.241533603327496,0.005830528134068753,0.0006062734456280603,0.9573192824516259,0.35375089643441093,329.027911558669,0.0
fresh 0.05,11,upper east,north,7539,0.030189456080442968,0.09422738948222252,0.38552352485510144,0.621112786110091,1394,2.7465355883251408,0.15807101865136297,3.8045767575322813,17.83064705882353,26.164010043041607,24.674031563845052,0.497993543758967,189.57245337159253,0.3125229555236729,65.76972740315638,12.086800573888091,2.481348637015782,50.3909612625538,0.8106169296987088,27.66284074605452,5.087578909612626,0.0008004067447949134,0.0009950551676848273,0.9990026181274155,0.2427588872603385,520.3880918220947,0.0,13400,6.205426669113114,0.2228607462686567,2.701675746268657,6.398464552238806,23.536220149253733,22.77636567164179,0.4795837313432836,154.1870895522388,0.2767773880597015,27.084179104477613,1.3647014925373135,6.870149253731343,18.08455223880597,0.7647761194029851,19.81402985074627,8.481785970149254,0.0073807325411148475,0.0007179598775460671,0.8257106282027693,0.47982081689514955,241.76380597014926,0.5
fresh 0.05,11,lower,north,32790,0.0187922688813202,0.9178089032032557,0.45534459782958703,0.7577020605256207,36761,4.85258158151584,0.24027752237425531,2.688239982590245,6.993428551998042,23.446170397976115,20.382505916596394,0.4738637414651397,1293.8679850928975,1.0241604417725307,40.02747476945676,8.578357498435842,13.365251217322706,17.51698811240173,0.5668779412964827,17.38758466853459,4.567206196784636,0.00829066309322722,0.0010373363809203964,0.9982397201935048,0.4311823253942538,220.8517994613857,1.0,3292,4.679199019207193,0.15480893074119076,2.8644826852976912,9.710565006075335,22.404523086269744,15.17685297691373,0.4059589914945322,506.0003037667072,0.2971983596597813,40.984811664641555,8.546172539489673,7.25,24.673754556500608,0.5148845686512759,21.437727825030375,5.681286755771567,0.006429975273647194,0.0006918334457258461,0.802265375867232,0.3367309664037333,287.6467193195626,0.0
fresh 0.05,11,upper east,south,5932,0.029239068416411638,0.20675891431612559,0.383395464329063,0.5562406950775456,2331,5.495473130531279,0.2075945945945946,2.415705705705706,7.313187902187902,22.967691977691977,16.00922350922351,0.42264650364650364,218.012441012441,0.0647996567996568,39.81209781209781,5.604461604461604,12.558558558558559,20.922779922779924,0.7262977262977263,20.742170742170742,4.682398541398541,0.010271691337160174,0.0005652736093709024,0.9541908272385559,0.4983092181165596,208.7889317889318,1.0,8943,3.3922287876775994,0.1799859107681986,3.1621747735659174,12.659374706474338,23.657959297774795,20.98640277311864,0.3929646651011965,223.53438443475343,0.05061757799396176,52.67158671586716,8.108129263110813,7.859554959185956,34.5749748406575,2.1289276529128927,25.23079503522308,5.689551269149055,0.007312445026673822,0.0005158814987846838,0.9744853057230342,0.31142729965203425,381.5642401878564,0.0
fresh 0.05,11,upper west,tropics,8062,0.01139822501412899,0.49204754729616607,0.3954197966158208,0.6902280339926251,2939,5.661031825577362,0.11948247703300442,3.800906090506975,6.584362027900647,25.53982306907111,23.690438924804354,0.4427475331745492,408.7730520585233,0.29949268458659406,45.26947941476693,9.957128274923443,11.89145968016332,22.794147669275265,0.6267437904048996,18.894521946240218,4.744197346036067,0.0009527442939544652,0.0013673522671642532,0.998215641340362,0.44834152888222084,185.8676420551208,0.25,3034,4.427687718957651,0.09953625576796309,5.485793671720501,9.90496638101516,26.726756756756757,28.44063941990771,0.4520411997363217,344.5072511535926,0.29721423862887275,59.19512195121951,8.800922874093606,6.568885959129862,42.168754119973634,1.6565589980224127,25.410019775873433,6.350510876730389,0.0007012152627075557,0.0011392445530189357,0.9856995820984363,0.3371326919842931,306.23368490441663,0.0
fresh 0.05,11,upper east,tropics,3634,0.014237393873627819,0.1623550401427297,0.370353056920449,0.6048617279547734,546,7.822398501625075,0.08962271062271063,4.463558608058608,5.429778388278388,25.30989010989011,23.05824175824176,0.5050238095238095,115.84432234432235,0.6214175824175824,47.55128205128205,4.408424908424909,5.32051282051282,37.163003663003664,0.6593406593406593,25.128205128205128,4.987205128205129,0.0004933945073538982,0.0018150950149681115,0.992548483665235,0.3519663281979459,111.27106227106228,0.0,2817,4.051985988989037,0.10022115725949592,5.063642172523962,12.686239971600994,26.222026979055734,26.88420305289315,0.5312325168619099,185.56372026979056,0.42926553070642526,59.086616968406105,7.337238196663117,8.919417820376287,41.446219382321615,1.3837415690450834,26.862264820731273,6.381925452609159,0.0005156287241960303,0.0015419879273265238,0.9908313432903971,0.30900672918962974,358.5917642882499,0.0
fresh 0.2,9,lower,south,15433,0.03915961900520792,0.8787261665351425,0.38322596530260244,0.5711926923762759,34519,5.282271069335045,0.45149065731915755,2.4716886062748054,6.040687099858049,25.616641849416265,27.50174107013529,0.341713635968597,223.97314522436918,0.10817685912106376,41.008777774558936,7.663084098612359,15.966511196732235,16.873374083837888,0.5058083953764594,18.10565195979026,4.818544627596396,0.0038984924918580165,0.002081109817784009,0.9760421116629505,0.5499608260260199,223.43260233494598,2.5,4764,5.482001347457497,0.46537741393786736,1.946205919395466,6.289680730478589,24.150535264483626,24.44542401343409,0.338620067170445,192.34005037783376,0.04937258606213266,27.90176322418136,2.957388748950462,11.058984047019312,13.684718723761545,0.20067170445004198,18.656801007556677,5.699951931150294,0.0057600878229522486,0.0013577905691199376,0.7463060292105272,0.5153740165014516,291.80352644836273,3.25
fresh 0.2,9,lower,north,32790,0.021598933861423,0.9178016726403824,0.438200893099376,0.7485010655417726,42251,4.892578997350385,0.4317342784786159,2.4370663652931293,6.384440013254125,25.03837021608956,24.892890109109842,0.31376099973965116,1192.174126056188,0.488405386854749,41.47899458000994,8.148351518307258,16.498899434332916,16.30472651534875,0.5270171120210173,17.635180232420534,4.71081510496793,0.004381378752373489,0.0019869550393321078,0.9960699915609271,0.529500668176558,240.9147712480178,3.0,3784,6.551362059482511,0.39641411205073995,1.7447235729386892,5.375876849894292,24.137706131078225,25.91987315010571,0.31607241014799153,218.9090909090909,0.1429894291754757,28.228594080338265,2.004228329809725,10.842758985200845,15.238636363636363,0.14297040169133193,21.822410147991544,4.441494714587738,0.004420456770795386,0.0012386343079222296,0.6216696017471874,0.5037576795549883,228.2465644820296,4.25
fresh 0.2,9,lower,tropics,13078,0.05354160406382587,0.9612646658171112,0.3393905486234556,0.4454053306140526,43751,4.8355450787875185,0.5812783707800965,2.329247240063084,5.947053964480812,27.006307055838725,32.485854037622,0.48775177710223766,639.2934790061942,2.1551942127037096,41.10765468217869,7.810815752782793,18.341889328243926,14.50851409110649,0.44643551004548465,17.62055724440584,4.73349781719275,0.00026170015223364194,0.003368375940445604,0.9919700626618375,0.5998641760737299,216.7153207926676,4.0,1763,4.274209038506685,0.5045706182643221,2.3520601247872945,6.710382302892796,26.808769143505387,29.54968803176404,0.4493635847986387,362.4344866704481,1.5624849688031763,38.80487804878049,5.9370391378332386,17.343732274532048,15.098128190584232,0.42597844583096994,19.16165626772547,4.788658536585366,0.00040200513302219627,0.0032853191127415813,0.9565172370435567,0.5977644496358577,297.19852524106636,3.5
fresh 0.2,9,upper east,north,7539,0.03270966550719348,0.36533782519183977,0.38979663257574965,0.6521218815724412,5856,5.001231680651057,0.36620457650273225,2.6863960040983605,6.871949965846994,25.953000341530053,28.742400956284154,0.3190353483606557,186.0770150273224,0.19780601092896175,45.99914617486339,8.621755464480874,16.059767759562842,20.919228142076502,0.3983948087431694,20.82599043715847,5.4654144467213115,0.0028107534572172506,0.002339358492137694,0.9713915182745294,0.5100354372911886,230.5893101092896,1.75,10173,6.711014281155323,0.42730915167600514,1.8924889413152461,5.707279661849995,24.714407745994297,28.83196697139487,0.31759068121498085,149.35722009240146,0.16591113732428978,22.7811854910056,0.7585766243979161,7.6390445296372755,14.220977096235131,0.16258724073527966,19.22186179101543,6.238489924309446,0.004857850188323269,0.0017064950296887444,0.7584900398680704,0.523524436438267,248.1935515580458,2.0
fresh 0.2,9,upper west,tropics,8062,0.029338073224044716,0.8784961623520229,0.4049751666091126,0.736873763282091,13506,6.05724649103437,0.21981793277062048,3.2108154894121133,6.106310602695099,27.28589367688435,33.13679105582704,0.25565111802162,317.8761291277951,0.17359536502295275,41.97038353324449,7.812083518436251,15.995483488819783,17.713904931141716,0.44891159484673476,18.37768399229972,4.835789352880202,0.00039168220891679843,0.0031674051703373582,0.9939401677115183,0.5180022747005413,217.43321486746632,2.0,1868,5.2262763084919905,0.23136241970021412,3.356267130620985,7.155105995717345,27.590631691648824,42.91086723768736,0.2544453961456103,282.98822269807283,0.15416167023554603,42.9882226980728,4.827087794432548,11.421306209850107,26.53747323340471,0.20235546038543897,21.589935760171308,5.6138929336188435,0.0005872067153319784,0.0028308547697216777,0.9541648126545845,0.46462482661134114,270.17291220556746,1.0
fresh 0.2,9,upper west,south,10842,0.03558110767060286,0.8623330009970089,0.3856083766342054,0.5683915674349894,21623,5.212564339426052,0.4220643758960366,2.5919237848587153,6.0747709845997315,25.242923738611662,26.167058225038154,0.3131203348286547,393.75230079082456,0.09347768579753041,40.72187023077279,7.500115617629376,15.217129907968367,17.471673680802848,0.5329510243721963,18.22383573047218,4.806543819081534,0.0055054723293982595,0.0018436680803274568,0.9837138655158281,0.5306936059656663,224.58988114507702,2.0,3452,5.008471948018547,0.5076665701042874,2.0400324449594436,7.517315179606025,23.664965237543452,22.69608922363847,0.32140092699884126,227.16830822711472,0.05115150637311704,31.75028968713789,2.7387022016222478,9.878621089223639,18.921205098493626,0.21176129779837774,20.05359212050985,5.927337775202781,0.008403966918957185,0.0012171443285654837,0.7994936119530539,0.46076002372501285,310.51680185399766,2.5
fresh 0.2,9,upper west,north,13315,0.025471607771117732,0.796552506237242,0.40513572530660247,0.6894097688497521,17560,5.14876387414855,0.3393133257403189,2.6384882118451025,6.33728986332574,25.546359908883826,26.867129840546696,0.2770878132118451,256.67910022779046,0.15011765375854214,42.15444191343963,7.954384965831435,14.73132118451025,19.003132118451024,0.46560364464692483,18.540375854214123,5.054342881548975,0.0033279946261783886,0.001998006100746993,0.9809016026506113,0.5191692858736796,233.26583143507972,1.75,4485,5.6772588375262405,0.40420914158305465,1.91243121516165,6.314335562987737,25.24978595317726,31.584526198439242,0.2829603121516165,195.06265328874025,0.1536231884057971,27.86644370122631,1.8642140468227424,9.725752508361204,16.13511705685619,0.14136008918617615,20.006688963210703,6.133765217391304,0.004297891761673748,0.0013712429118332805,0.677987436701924,0.5120723307480632,309.3371237458194,2.5
fresh 0.2,9,upper east,tropics,3634,0.039486224400632375,0.6589471427039777,0.3837344816047621,0.6745035324316231,6146,6.140681479451116,0.22614057923852912,3.1445530426293526,6.0034684347543115,27.085541815815166,32.66391148714611,0.2892813211845103,189.67588675561342,0.29377432476407417,46.67068011714937,7.540351448096323,16.30995769606248,22.386430198503092,0.43394077448747154,20.666775138301333,5.345951025056948,0.00018853689647240868,0.0035336974966985635,0.9887131875714775,0.5161576104987942,196.50748454279207,1.5,3181,5.14301211832566,0.2873976736875197,2.7035130462118833,6.8054737503929585,26.825168186105,32.44561458660799,0.29592360892801006,170.5888085507702,0.3681207167557372,36.07670543854134,4.353662370323797,11.690348946872053,19.679031751021693,0.35366237032379755,20.43854133920151,6.189497956617416,0.00034352080528357804,0.0032572390277324113,0.9527270337234407,0.5189758606053385,290.33102797862307,1.75
fresh 0.2,9,upper east,south,5932,0.033422376679288344,0.678823620703034,0.38979513095077484,0.5876976666217124,8748,5.336143618274744,0.39194112940100595,2.559911865569273,5.991486739826246,25.319947416552356,23.624782807498857,0.3061923868312757,225.3325331504344,0.02773491083676269,43.41746684956561,7.75297210791038,16.116941015089164,19.111682670324647,0.43587105624142664,19.24222679469593,5.217130544124371,0.0044885395830847365,0.001858678082925971,0.9722434021450487,0.5399267340814183,214.62197073616827,2.0,4139,5.329711471538038,0.42613819763227834,2.2911169364580815,6.667069098816139,24.280867359265525,20.001425465088186,0.29193355883063543,222.4631553515342,0.030610775549649673,29.32544092776033,2.6250302005315294,9.414592896834984,17.05291133123943,0.2329064991543851,19.000241604252235,6.404618990094225,0.005321879537271211,0.001477280538351133,0.8549586214746357,0.5143672050072537,297.4612225175163,1.75
fresh 0.2,10,lower,north,32790,0.02205826602717369,0.8613817160845706,0.43172870673081604,0.7286415381237255,40497,5.249256652468838,0.44659587129910855,2.036588685581648,5.920601526038966,24.80019137220041,25.016255525100625,0.3176213299750599,1165.8738178136653,0.4820612391041312,37.87999111045263,7.218534706274538,14.154381806059709,15.766377756377016,0.7406968417413635,17.317085216188854,4.631188507790701,0.005536841298746988,0.002076394199508102,0.9943695311757987,0.482433429734785,227.7066943230363,3.0,6517,5.534677364630155,0.44999232775817094,1.8027500383612092,5.70484333282185,24.36537517262544,26.044330213288323,0.3243331287402179,595.8005217124444,0.3392855608408777,30.554242749731472,3.140248580635262,12.916065674390056,14.303667331594292,0.19426116311186128,21.209452201933406,5.68366518336658,0.005491211848251458,0.001510878361767041,0.7800901576247073,0.5264892777476,243.49087003222343,3.25
fresh 0.2,10,upper east,tropics,3634,0.038626815849830576,0.7171196843489698,0.3821509651115691,0.6684720412638028,6543,5.783096004121942,0.2722462173314993,2.348634724132661,6.061362830505884,26.78990371389271,35.45266697233685,0.29135167354424574,181.9772275714504,0.3109624025676295,39.705945285037444,4.961179886902032,13.152835090936879,20.79978603087269,0.7921442763258444,20.849457435427173,4.581114931988385,0.0006128066660963462,0.00335637784684993,0.9831648511463442,0.48482714837896645,226.06648326455755,1.75,2581,4.669013245854302,0.26993529639674546,2.568721813250678,8.283504843084076,27.288527702440913,32.98024021697017,0.3088837659821774,167.56528477334368,0.3680096861681519,41.651685393258425,4.994188299108872,11.806276636962417,24.07438977140643,0.7768306857807051,22.208446338628438,5.315607903913212,0.0005843495992124877,0.003342868794824919,0.9706768855763371,0.49933433910443775,320.43432777993024,1.0
