run,seed,side,lat,land_cells,bodies_cell,leader_share,air_dry,ground_dry,lead_n,lead_kids_1000,lead_water,lead_energy,lead_fat,lead_btemp,lead_temp,lead_moist,lead_height,lead_crown,lead_born_size,lead_born_hard,lead_born_muscle,lead_born_digestive,lead_born_sensor,lead_open_soft,lead_store,lead_warmed_turn,lead_cooled_turn,lead_drank_turn,lead_meat_share,lead_age,lead_travel,loc_n,loc_kids_1000,loc_water,loc_energy,loc_fat,loc_btemp,loc_temp,loc_moist,loc_height,loc_crown,loc_born_size,loc_born_hard,loc_born_muscle,loc_born_digestive,loc_born_sensor,loc_open_soft,loc_store,loc_warmed_turn,loc_cooled_turn,loc_drank_turn,loc_meat_share,loc_age,loc_travel
control,9,lower,29.5,2301,0.027118738352849555,0.886094674556213,0.47949349706561367,0.7568785108335877,3594,3.565297515953034,0.6408797996661102,2.2129343350027826,7.0482512520868115,23.42534223706177,17.30773511407902,0.4686004451864218,1367.8127434613243,0.26349193099610463,35.79549248747913,10.109070673344464,12.427100723427936,13.212298274902615,0.047022815804117976,13.806343906510852,5.290997217584864,0.005766992157768256,0.0010533829352353096,0.9994577998990858,0.46536399901974707,295.5601001669449,1.75,462,4.46218204548733,0.37824242424242427,2.5792748917748916,5.636852813852814,24.674632034632033,28.00930735930736,0.5538419913419913,285.0844155844156,0.36642640692640693,31.29004329004329,2.497835497835498,7.854978354978355,20.560606060606062,0.37662337662337664,21.664502164502164,4.844701298701299,0.004247301980586178,0.0008224921199956091,0.8281923818783421,0.5232018779292353,232.8874458874459,0.0
control,9,upper west,-52.3,1288,0.04015766841853798,0.4675788221296847,0.3689855416149067,0.3925387900621116,1572,3.948125232260065,0.7173091603053435,2.119795165394402,6.457819338422392,25.150966921119593,22.658206106870228,0.7252977099236642,342.47137404580155,0.2449090330788804,33.25127226463104,8.32824427480916,11.333969465648854,13.540712468193384,0.04834605597964377,14.969465648854962,5.071863231552163,0.006028974354813848,0.0016757457873258748,0.998426078420237,0.4860605491117187,273.5941475826972,1.25,1790,3.9408716957762113,0.553636312849162,3.0732324022346367,9.050064804469274,24.601061452513967,23.221675977653632,0.6117720670391061,306.26536312849163,0.14526424581005587,43.989385474860335,6.072625698324022,13.90782122905028,23.89664804469274,0.1122905027932961,21.054748603351957,5.307374301675978,0.006273439595515262,0.001293673890885682,0.9568558553725659,0.4440535184741442,334.1357541899441,0.75
control,9,upper east,-47.7,671,0.039229155126432054,0.08007013442431327,0.378900181219896,0.47824142782202295,137,3.0846733714202275,0.6295766423357664,1.9036788321167883,9.61241605839416,21.85875912408759,9.98978102189781,0.5598467153284672,358.64963503649636,0.022379562043795622,41.832116788321166,9.795620437956204,10.518248175182482,21.10948905109489,0.40875912408759124,18.467153284671532,4.877620437956204,0.005070235049295534,0.0010645174495957424,0.9970320335687237,0.41980290972119716,401.8759124087591,1.0,1574,4.636565161591413,0.5463646759847522,2.74880749682338,6.7975698856416775,23.586073697585768,22.064548919949175,0.5131581956797967,375.01143583227446,0.0177287166454892,31.113087674714105,2.554637865311309,10.564167725540026,17.780813214739517,0.21346886912325286,20.012071156289707,6.410862134688691,0.008173804535046302,0.0009576806014306267,0.9680236681594359,0.4685046747594363,277.76683608640406,0.75
control,9,lower,15.8,2294,0.06194171308941871,0.9736899090515375,0.3754098582020322,0.477629313050574,8993,4.4133809064491585,0.6781047481374403,2.1955862337373513,5.391125986878683,26.063014566885354,28.911453352607584,0.7043095741131992,1195.6401645724452,2.507903146892027,35.257088846880904,9.25597687089959,13.946069164906039,12.023462693205827,0.03158011786945402,14.120426998776827,5.290720004447904,0.0012421611726459079,0.002300045610738373,0.9987490130171459,0.5599882219734754,223.59557433559436,2.5,243,4.515178088325839,0.4062345679012346,3.42277366255144,7.890502057613169,27.041728395061728,35.82798353909465,0.6506213991769547,771.4156378600823,1.8321851851851851,49.382716049382715,4.135802469135802,9.152263374485596,35.45679012345679,0.6378600823045267,23.82716049382716,4.819724279835391,0.000785511903527867,0.0017920527970699007,0.9931584948688712,0.3774447872072786,226.5761316872428,0.0
control,9,lower,52.4,1965,0.0022704937901211913,0.503448275862069,0.5394949883155695,0.8901613265696627,146,2.9545691542980292,0.33056849315068493,2.413308219178082,8.906116438356165,20.746301369863012,12.744520547945205,0.24234931506849317,1032.8835616438357,2.7397260273972603e-05,44.57534246575342,8.979452054794521,9.60958904109589,25.95205479452055,0.03424657534246575,18.15753424657534,5.106780821917808,0.017173434016766617,0.00028788658984583505,0.9952588778297592,0.34527164650282705,397.6506849315069,0.875,144,6.7900876327549184,0.1699513888888889,3.7996527777777778,4.420826388888889,18.805208333333333,9.57986111111111,0.2640625,376.0416666666667,0.00011111111111111112,45.06944444444444,1.4097222222222223,5.798611111111111,37.36805555555556,0.4930555555555556,27.0625,5.015743055555555,0.006744212617983109,0.0003534691174035436,0.6053154495777446,0.4243726950179108,128.34027777777777,0.0
control,9,upper east,43.8,636,0.04361173893524468,0.04159733777038269,0.3822507999597505,0.5149577807405916,75,8.34508697696286,0.10098666666666667,4.877453333333333,5.53188,24.115066666666667,3.341333333333333,0.4631733333333333,152.6,0.028,42.08,12.053333333333333,2.8266666666666667,26.666666666666668,0.5333333333333333,18.746666666666666,4.89936,0.0005206653225806452,0.00145375,0.8356854838709677,0.22773146255956175,121.62666666666667,0.0,1728,3.988388681366011,0.4693761574074074,2.267087384259259,9.151554398148148,23.72796875,22.542997685185185,0.5521574074074074,169.55844907407408,0.08368113425925926,31.727430555555557,3.8211805555555554,6.902199074074074,20.26909722222222,0.7349537037037037,20.556712962962962,4.406544560185186,0.006531586569477497,0.000645414343344032,0.8304828852655615,0.34705045993618183,365.8489583333333,0.0
control,9,upper east,25.5,538,0.04695313608059697,0.015834348355663823,0.37623060429429606,0.5492857758877059,26,1.6269284712482468,0.648,1.8460769230769232,16.909576923076923,23.802692307692308,4.719230769230769,0.6942307692307692,218.8846153846154,0.5762307692307692,50.96153846153846,7.923076923076923,0.0,40.84615384615385,2.1923076923076925,25.923076923076923,5.2073846153846155,0.003561632341723875,0.0005125858123569794,1.0,0.23519931219891646,687.0,0.0,1616,3.8846824811610885,0.4694102722772277,2.6262852722772276,8.391905321782179,24.803638613861388,25.37277227722772,0.6457295792079208,160.70915841584159,0.7298576732673268,35.71658415841584,3.5142326732673266,7.938737623762377,23.718440594059405,0.5451732673267327,22.111386138613863,4.439285272277227,0.0025933956171540528,0.0011529587838328133,0.9281619621217618,0.4306863051495956,315.4443069306931,0.25
control,9,upper east,7.2,650,0.028568047337278107,0.07787903893951947,0.36549482830769225,0.5801605070769232,94,12.435677530017152,0.03560638297872341,6.298053191489362,4.139074468085107,27.242978723404256,12.759574468085106,0.46682978723404256,249.68085106382978,0.5289468085106382,72.2872340425532,5.0638297872340425,2.521276595744681,60.97872340425532,3.723404255319149,31.840425531914892,4.838670212765957,0.0,0.0031514308746473196,0.9975816203143894,0.1899960236743544,58.53191489361702,0.0,1113,5.096658814989016,0.2861841868823001,3.7388661275831088,7.908883198562444,25.811698113207548,28.68238993710692,0.5859775381850854,196.16262353998204,0.7200691823899371,39.24977538185085,2.737646001796945,9.443845462713387,26.330637915543576,0.7376460017969452,23.32075471698113,4.41784995507637,0.0006169349432183706,0.002520781331473343,0.9786484820987195,0.3903196262230265,244.58849955076371,0.0
control,9,upper west,-47.7,1329,0.041094850155442716,0.4802816901408451,0.3756572432972563,0.43278435043280417,1705,3.576072182367879,0.7510563049853373,1.9913653958944282,7.107251612903226,24.494205278592375,21.49425219941349,0.667124926686217,412.8199413489736,0.22690263929618767,33.35425219941349,8.33782991202346,10.695014662756599,14.196480938416423,0.1249266862170088,14.946627565982405,5.092538416422287,0.005603232413510594,0.001294126269961372,0.9987846287701052,0.47591721691791306,302.858651026393,1.25,1845,3.6482530256145065,0.5356661246612466,2.878477506775068,8.567193495934958,23.707414634146343,20.322059620596207,0.5866189701897019,358.87642276422764,0.1511111111111111,42.58807588075881,5.310569105691057,12.85420054200542,24.269376693766937,0.15392953929539296,21.495934959349594,5.3187143631436316,0.008809980607801167,0.001042361218286374,0.9380724556965423,0.43568408058780644,328.9636856368564,0.75
control,9,lower,38.7,2225,0.013330884728226957,0.683091286307054,0.5097348767473968,0.8184543756831388,1317,3.909929637648909,0.48050797266514805,2.3925717539863327,7.171262718299165,23.260288534548216,15.714123006833713,0.3259984813971147,1237.7152619589976,0.0046856492027334854,36.782080485952925,9.139711465451784,12.507213363705391,15.08883826879271,0.0463173880030372,15.027334851936219,5.282797266514806,0.006909115321130299,0.0008231494666305338,0.9990490502820822,0.4501894443870645,282.68488990129083,1.75,611,5.766284492482785,0.26575450081833063,2.150214402618658,5.626746317512275,22.203142389525368,19.166121112929623,0.434671031096563,329.24713584288054,0.021747954173486087,30.134206219312603,3.086743044189853,8.101472995090017,18.376432078559738,0.5695581014729951,22.037643207855975,4.807980360065466,0.007565361151940062,0.00044640148805265414,0.6192718427659049,0.4282105386701251,200.7315875613748,0.75
control,9,lower,-2.5,1848,0.08537369953919016,0.961189663578742,0.3043497216426117,0.20618048900856287,9857,4.838239549460763,0.7449697676777924,2.0896653139900576,4.761238104900071,26.788010550877548,32.413381353352946,0.8338776504007305,781.6296033275845,4.133538500557979,34.54012376990971,8.962767576341687,15.065942984680937,10.457035609211728,0.054377599675357616,14.077508369686518,5.2960878563457445,0.0002858681224043872,0.003794248104112767,0.9989128229947722,0.6207447422960738,197.71786547631126,3.25,398,5.6334806045268015,0.37758793969849247,3.506962311557789,5.4906809045226135,28.02115577889447,40.71532663316583,0.6678015075376884,319.34422110552765,2.5255753768844222,35.62814070351759,3.7738693467336684,11.527638190954773,20.193467336683415,0.13316582914572864,19.515075376884422,5.847281407035176,0.00010955791012056998,0.003636706856655706,0.9862623310193642,0.5125138258699338,181.36683417085428,1.0
control,9,lower,2.1,1924,0.08072192508237716,0.971272907379891,0.31287064840456064,0.22413932423554464,9805,4.882406857059826,0.7376347781744008,2.1632467108618054,4.778818765935747,26.813649158592554,32.523008669046405,0.8220108108108108,868.0502804691484,4.1837461499235085,34.86659867414584,8.936053034166243,15.15787863335033,10.71065782763896,0.06200917899031107,14.22661907190209,5.2982364099949,0.00034452398416771315,0.0036618391441795134,0.9990276387664648,0.6136007048012474,199.38276389597144,3.25,290,6.374761528081523,0.39212413793103446,4.408744827586207,4.926393103448276,28.245896551724137,43.61965517241379,0.6482551724137932,448.1965517241379,2.871306896551724,42.06551724137931,4.3068965517241375,10.613793103448275,27.127586206896552,0.017241379310344827,20.979310344827585,5.9892,8.051309372566698e-05,0.003795475595262489,0.9695094463341666,0.4195792032239702,155.64137931034483,0.5
control,9,upper west,39.2,1124,0.052259905565337744,0.06600314300680984,0.37853151833504134,0.478247070379228,252,3.2880459800349846,0.3366706349206349,2.200630952380952,13.402043650793651,27.336944444444445,48.048809523809524,0.5782301587301587,444.8888888888889,0.60225,39.30952380952381,5.511904761904762,6.309523809523809,27.03174603174603,0.45634920634920634,22.174603174603174,4.93156746031746,0.00564958859934081,0.002074976880942783,0.9968700353306618,0.3403140671500993,304.67063492063494,0.0,3566,4.673733055364071,0.5683667975322491,2.536339596186203,6.887566461020752,23.483693213684802,24.190802019068986,0.6252790241166574,400.53000560852496,0.56928266965788,28.581884464385865,3.0381379697139654,8.061974200785194,17.173303421200224,0.30846887268648343,19.12619181155356,4.122359506449803,0.009309127318541095,0.0010590315239166965,0.9253642971164052,0.43213408099260503,273.28715647784634,0.75
control,9,upper west,53.0,726,0.04469068704567646,0.10763394973921289,0.37205724391748934,0.42458136019040915,227,5.375854214123007,0.3881409691629956,2.746400881057269,6.943044052863436,27.54057268722467,37.96519823788546,0.5087004405286344,196.48017621145374,0.10946696035242291,29.75330396475771,4.365638766519824,6.511013215859031,18.51101321585903,0.3656387665198238,19.97797356828194,5.05015859030837,0.004953017133454948,0.0017141359945630791,0.9744250098365347,0.308346320641829,197.99118942731278,0.25,1882,4.845203784622647,0.6016083953241232,1.9412853347502657,6.956708820403826,23.611604675876727,23.739638682252924,0.6430818278427205,168.95483528161532,0.14532146652497344,26.084484590860786,2.1301806588735386,8.619553666312434,15.039851222104145,0.2948990435706695,19.135494155154092,4.278168437832093,0.006313847807216964,0.0010043436806789843,0.8095785282244176,0.4523530461456988,301.7922422954304,1.25
control,9,upper west,-43.1,1325,0.04089429625583806,0.42759795570698467,0.3804545464425446,0.47527016615949386,1506,3.4200619377925405,0.7502244355909694,1.9844395750332005,7.748548472775564,24.32934262948207,22.169389110225765,0.6031626826029216,433.1899070385126,0.22494820717131475,35.36985391766268,7.953519256308101,10.823373173970783,16.464807436918992,0.12815405046480743,15.96414342629482,5.034920318725099,0.007452229541616589,0.0010203613972098401,0.9941846313002997,0.420650676975242,314.8167330677291,1.25,2016,4.17097576176811,0.5542906746031746,3.004299603174603,7.786058531746032,23.27621031746032,20.355555555555554,0.563671130952381,352.2554563492063,0.1724925595238095,42.96478174603175,5.657738095238095,12.983134920634921,24.126984126984127,0.19692460317460317,21.27827380952381,5.439311507936508,0.00986818595451408,0.0008499840321965859,0.9339276332281404,0.47826984358638136,294.31646825396825,1.0
control,9,upper east,34.7,720,0.037264957264957266,0.010321100917431193,0.3981008911111112,0.5954543133333332,18,4.221635883905013,0.28744444444444445,2.0129444444444444,5.709666666666666,28.626666666666665,29.227777777777778,0.4071666666666667,27.555555555555557,0.22616666666666668,29.5,4.666666666666667,6.166666666666667,18.666666666666668,0.0,20.055555555555557,4.660944444444445,0.0033122143420015768,0.00023037825059101655,0.47596532702915684,0.5087466922407515,221.88888888888889,2.125,1726,4.173147828090793,0.45507242178447277,2.7135932792584008,9.336134994206256,23.789380069524913,21.54385863267671,0.5275590961761297,121.15237543453071,0.09584646581691773,38.752027809965234,3.1477404403244496,7.346465816917729,27.79316338354577,0.4646581691772885,23.062572421784473,4.446942062572422,0.005847789749461592,0.0007664971882225697,0.8517386077816297,0.3410022840400048,326.4003476245655,0.25
