step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2
35000,470,0.8277,5294.5,1439,370,83,17,20,33,5,34510,44455,47719,0,0,0
36000,386,0.7565,5470.5,1183,348,34,4,8,22,3,33909,44758,47413,0,0,0
37000,416,0.7596,6338.4,1075,346,64,6,5,33,6,32596,44169,46951,0,0,0
38000,490,0.7286,7962.9,1012,403,76,11,13,34,9,30875,42055,45462,0,0,0
39000,733,0.6971,11658.3,851,447,225,61,14,48,26,29305,38779,43672,0,0,0
40000,1370,0.6153,23328.2,741,605,473,292,43,65,59,25725,33255,41323,0,0,0
41000,1874,0.6169,40371.9,875,733,608,533,71,77,60,20842,26494,35710,0,0,0
42000,2239,0.6217,50269.0,936,776,733,730,75,66,67,18655,22419,28698,0,0,0
43000,2551,0.6343,54008.3,979,885,838,828,86,68,89,18442,22228,24131,0,0,0
44000,2635,0.6175,58342.9,993,859,934,842,83,80,81,18050,19811,20252,0,0,0
45000,2779,0.6340,59870.8,1000,932,964,883,83,100,56,16355,18830,20570,0,0,0
46000,2903,0.6307,58421.2,1027,1004,1001,898,92,82,67,16796,18891,21049,0,0,0
47000,2831,0.6658,61380.5,1129,999,978,854,67,91,61,17407,18044,19644,0,0,0
48000,2574,0.6527,57052.1,1084,831,912,831,56,87,50,18909,20613,21511,0,0,0
49000,2450,0.6547,49552.2,1031,764,872,814,64,88,60,22099,23285,24539,0,0,0
50000,2303,0.6800,38124.8,993,863,771,669,85,96,59,27776,28034,29034,0,0,0
51000,1906,0.7749,26570.0,1180,717,639,550,59,83,42,31001,32786,34725,0,0,0
52000,1379,0.7984,15295.1,1304,683,352,344,55,69,35,33211,38061,39726,0,0,0
53000,892,0.8509,8788.0,1325,485,211,196,33,57,31,34183,41613,43437,0,0,0
54000,568,0.8380,5302.7,1412,381,93,94,9,32,26,35417,43248,44706,0,0,0
55000,411,0.7835,3915.2,1373,345,49,17,6,22,9,35843,44001,44888,0,0,0
56000,303,0.8416,3710.3,1170,269,29,5,2,24,5,35619,44250,44736,0,0,0
57000,383,0.6658,5465.7,760,314,59,10,5,37,10,34630,43628,44040,0,0,0
58000,678,0.6180,10164.1,676,445,157,76,33,75,42,31617,41844,44429,0,0,0
59000,1190,0.5529,21078.6,629,555,365,270,34,66,79,27339,37631,43180,0,0,0
60000,1732,0.5121,29081.9,601,692,518,522,66,89,74,25577,33316,38676,0,0,0
61000,2000,0.5160,36112.1,691,755,620,625,70,70,73,25038,28834,32658,0,0,0
62000,2351,0.5444,43579.3,782,845,806,700,88,88,78,23820,24827,26762,0,0,0
63000,2451,0.5532,52474.6,890,811,836,804,100,89,69,20868,21078,22853,0,0,0
64000,2656,0.5659,62321.2,951,927,884,845,94,104,60,17273,17203,19165,0,0,0
65000,2791,0.5460,63252.5,986,1028,835,928,99,86,66,15617,16655,18682,0,0,0
66000,2799,0.5598,59683.2,966,993,949,857,83,79,63,17809,19215,18440,0,0,0
67000,2748,0.5873,58136.6,979,973,867,908,98,76,66,17900,19222,21426,0,0,0
68000,2602,0.6176,52588.4,1012,1023,778,801,90,77,80,20610,20264,24132,0,0,0
69000,2405,0.5946,42420.9,953,913,791,701,90,94,47,24538,24306,27095,0,0,0
70000,2179,0.6999,33125.2,971,896,668,615,101,81,53,28300,29806,32274,0,0,0
71000,1879,0.7206,25199.7,1031,802,592,485,89,108,52,30586,33406,37097,0,0,0
72000,1338,0.7601,17009.2,1156,624,394,320,75,84,57,31937,37366,41586,0,0,0
73000,1017,0.8024,11408.4,1332,574,261,182,52,67,41,32379,40536,45640,0,0,0
74000,623,0.7416,8261.1,1337,425,127,71,24,45,31,33038,42040,47809,0,0,0
75000,490,0.7327,8573.5,1024,386,87,17,16,54,11,31981,43116,48753,0,0,0
76000,543,0.5912,7655.1,769,458,55,30,16,40,23,31718,43932,49621,0,0,0
77000,655,0.5969,10934.3,777,471,124,60,26,63,54,28192,43241,50406,0,0,0
78000,1124,0.5525,19262.2,664,596,321,207,50,92,83,25101,39434,48885,0,0,0
79000,1695,0.5322,21177.8,498,775,543,377,88,96,73,25808,37118,45191,0,0,0
80000,2027,0.5506,24330.0,561,859,586,582,79,83,77,25176,35375,40517,0,0,0
81000,2259,0.5719,30744.4,684,850,655,754,80,84,77,25256,31709,34311,0,0,0
82000,2486,0.5346,39473.6,749,913,763,810,84,104,75,23116,27256,28672,0,0,0
83000,2619,0.5025,34906.0,602,920,870,829,97,106,88,24294,28174,27382,0,0,0
84000,2598,0.5354,39181.7,698,834,854,910,80,94,77,24178,25725,25511,0,0,0
85000,2920,0.5719,44932.9,744,966,1002,952,110,91,80,22949,23365,23276,0,0,0
86000,2768,0.5625,40835.4,754,871,956,941,82,125,94,26076,25269,21997,0,0,0
87000,2596,0.5813,45269.1,889,848,939,809,106,107,87,25419,25120,19094,0,0,0
88000,2468,0.6220,42894.8,904,874,848,746,103,109,87,25521,26005,23258,0,0,0
89000,2349,0.6552,40401.9,983,889,768,692,113,74,85,25578,28316,25545,0,0,0
90000,2119,0.7202,32367.5,1028,860,663,596,89,93,76,27854,31635,30670,0,0,0
91000,1750,0.7451,23382.3,1010,699,587,464,83,68,76,31994,35110,35364,0,0,0
92000,1428,0.7997,16676.5,1188,681,443,304,59,69,52,33486,37699,39721,0,0,0
93000,1025,0.8439,8908.4,1269,523,306,196,44,101,59,35868,40691,44110,0,0,0
94000,655,0.8641,4840.2,1342,365,174,116,18,82,51,37417,42098,46023,0,0,0
95000,481,0.7505,6318.8,1144,347,109,25,13,62,18,35941,42687,46779,0,0,0
96000,495,0.7030,7669.3,923,386,89,20,7,63,19,33483,43096,47855,0,0,0
97000,613,0.5873,9899.7,777,450,122,41,13,82,34,31233,42334,48072,0,0,0
98000,938,0.5885,18210.0,763,546,260,132,33,97,62,26199,39289,47606,0,0,0
99000,1424,0.5478,29977.6,733,682,397,345,70,96,72,24375,34813,42498,0,0,0
100000,2070,0.5285,34486.0,668,838,615,617,90,99,92,24243,30593,37504,0,0,0
