step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2
35000,464,0.8448,2096.0,1438,376,74,14,2,19,7,39934,43040,44794,0,0,0
36000,240,0.8458,1435.3,1205,203,27,10,1,19,10,40329,43008,44178,0,0,0
37000,263,0.7795,2427.3,1063,202,50,11,2,23,10,40009,41825,42841,0,0,0
38000,833,0.6230,8207.3,519,518,206,109,15,67,41,37450,40316,42730,0,0,0
39000,1667,0.6035,19875.8,559,828,487,352,46,99,93,31319,37012,43018,0,0,0
40000,2459,0.5811,31888.9,594,1022,797,640,99,106,156,26804,31856,39830,0,0,0
41000,3482,0.5738,38635.5,585,1356,1191,935,113,122,148,24675,27742,36243,0,0,0
42000,4243,0.5751,42523.4,608,1569,1573,1101,117,128,153,22596,25698,33427,0,0,0
43000,4294,0.5939,51852.2,695,1592,1635,1067,102,127,132,19865,22029,29393,0,0,0
44000,4488,0.5844,53685.7,697,1589,1682,1217,119,117,140,18960,20616,27619,0,0,0
45000,4889,0.6077,54776.8,684,1696,1809,1384,119,136,145,18812,20373,26655,0,0,0
46000,4719,0.6262,56342.5,730,1762,1684,1273,122,119,131,18891,20551,25725,0,0,0
47000,4792,0.6031,52154.8,706,1821,1726,1245,108,130,154,20002,22104,27554,0,0,0
48000,4343,0.6274,49800.4,775,1648,1545,1150,111,129,127,20567,23429,29139,0,0,0
49000,3917,0.6538,44208.1,819,1463,1434,1020,92,150,121,22564,26130,31764,0,0,0
50000,3403,0.6832,37429.6,834,1358,1251,794,109,136,103,25653,28939,34509,0,0,0
51000,2805,0.7476,27084.4,1018,1227,893,685,85,107,134,28955,34116,38013,0,0,0
52000,1839,0.8651,14765.5,1392,833,572,434,55,92,94,33653,38686,41476,0,0,0
53000,1227,0.8981,8107.9,1559,691,332,204,33,81,44,36311,41559,43383,0,0,0
54000,705,0.8738,5524.5,1604,468,154,83,15,49,23,37467,42739,44206,0,0,0
55000,445,0.8045,4304.3,1337,378,58,9,7,26,4,38466,43149,44319,0,0,0
56000,379,0.7678,4117.8,1190,340,33,6,2,21,6,38394,43101,44174,0,0,0
57000,434,0.7028,5396.1,980,368,57,9,3,40,9,37030,42343,43884,0,0,0
58000,736,0.6467,8481.5,715,525,159,52,13,72,34,34139,41053,44022,0,0,0
59000,1456,0.5920,18754.6,598,763,434,259,38,108,66,28691,37777,43780,0,0,0
60000,2207,0.5850,35216.8,633,857,752,598,44,115,126,23273,31919,40490,0,0,0
61000,3319,0.5110,48853.1,602,1149,1175,995,87,111,143,21160,24851,34149,0,0,0
62000,5239,0.5249,42285.6,434,1897,1921,1421,95,156,182,23220,26008,34626,0,0,0
63000,4584,0.6187,47065.0,567,1871,1656,1057,134,108,135,21679,24705,32884,0,0,0
64000,4880,0.6012,53037.1,621,1843,1776,1261,105,123,130,19385,23350,30389,0,0,0
65000,4957,0.5939,53666.1,619,1797,1784,1376,112,95,139,20347,22194,29393,0,0,0
66000,5623,0.5705,50395.4,535,2328,1798,1497,182,152,137,21519,23402,29481,0,0,0
67000,4379,0.6157,51426.3,651,1641,1383,1355,75,96,107,20929,24779,29475,0,0,0
68000,4071,0.5920,49731.5,669,1463,1506,1102,70,106,83,22670,24583,29952,0,0,0
69000,3898,0.5952,48609.3,621,1551,1369,978,64,105,113,23811,25915,30277,0,0,0
70000,3350,0.5848,42164.2,663,1162,1266,922,72,104,97,26492,29017,32377,0,0,0
71000,2599,0.6364,31622.9,738,1130,881,588,80,98,88,29541,33416,37439,0,0,0
72000,1804,0.7090,26266.5,920,845,563,396,61,101,96,29750,36247,41391,0,0,0
73000,1244,0.7275,19105.8,1133,620,387,237,41,103,74,31158,39880,45306,0,0,0
74000,851,0.7709,12486.2,1157,486,250,115,16,67,47,32796,42681,47707,0,0,0
75000,588,0.7330,8989.9,1104,434,129,25,7,55,13,34445,43818,48781,0,0,0
76000,620,0.6290,8891.4,812,494,108,18,8,59,17,34239,43887,48774,0,0,0
77000,708,0.6427,12209.1,820,518,155,35,11,93,34,32075,42150,48315,0,0,0
78000,1096,0.6159,19898.1,784,666,283,147,38,82,91,28274,38388,46614,0,0,0
79000,1940,0.5237,29502.1,607,968,599,373,64,89,127,24544,34279,44345,0,0,0
80000,2581,0.5327,41231.9,626,1188,810,583,87,114,145,20911,29173,40666,0,0,0
81000,3016,0.5428,48920.2,660,1170,1034,812,77,102,154,19772,25558,35979,0,0,0
82000,3439,0.5458,54327.6,671,1283,1205,951,104,123,162,19108,23213,32749,0,0,0
83000,3722,0.5360,49325.9,603,1323,1327,1072,104,117,134,20013,23470,31468,0,0,0
84000,3796,0.5680,57312.0,686,1498,1282,1016,118,121,128,17145,20695,28969,0,0,0
85000,3888,0.5828,59041.5,748,1510,1426,952,93,143,115,16534,20065,28695,0,0,0
86000,3962,0.5787,58400.4,743,1475,1405,1082,75,124,126,17007,20126,28258,0,0,0
87000,3964,0.5774,53224.1,707,1407,1460,1097,102,121,145,18965,21837,29231,0,0,0
88000,3930,0.5822,45071.6,622,1504,1368,1058,125,119,145,22123,23948,32210,0,0,0
89000,3200,0.6175,39760.6,733,1180,1250,770,118,114,124,25139,26936,34438,0,0,0
90000,2971,0.6338,34613.8,773,1175,1055,741,103,141,133,27364,30607,35614,0,0,0
91000,2371,0.6984,28852.7,884,1012,784,575,76,139,128,29743,34179,38045,0,0,0
92000,1756,0.7705,18675.3,1020,794,544,418,60,114,118,32287,39234,42359,0,0,0
93000,1261,0.7621,12549.0,1121,660,346,255,39,101,91,34656,41441,44885,0,0,0
94000,906,0.8278,7827.5,1351,501,269,136,19,113,53,36002,43493,46719,0,0,0
95000,547,0.8428,5386.1,1382,409,117,21,5,65,13,37490,44193,46996,0,0,0
96000,530,0.6358,4791.2,995,459,56,15,2,36,14,38034,44223,46614,0,0,0
97000,582,0.6890,7118.5,820,455,102,25,3,57,21,36357,43311,46358,0,0,0
98000,1026,0.5838,12862.9,699,651,271,104,16,106,69,32656,40649,45710,0,0,0
99000,2000,0.5160,24762.5,572,1041,605,354,53,125,123,26535,36252,43977,0,0,0
100000,2940,0.5738,25864.1,489,1351,907,682,107,140,158,26244,34139,42943,0,0,0
