step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2
92000,1743,0.6064,19105.5,709,826,534,383,109,100,96,33787,39161,39248,0,0,0
93000,1234,0.6524,12040.6,724,762,304,168,71,72,52,34781,41863,44248,0,0,0
94000,932,0.5998,8814.1,727,640,187,105,40,97,62,34245,44046,47870,0,0,0
95000,772,0.6049,7989.4,650,628,114,30,32,66,28,32361,44640,50367,0,0,0
96000,789,0.5374,8258.2,572,611,139,39,20,85,39,31041,44440,51426,0,0,0
97000,1162,0.5284,9760.2,487,750,294,118,65,138,86,29410,43180,51968,0,0,0
98000,1529,0.5121,11668.8,425,837,383,309,63,127,102,27985,41598,51234,0,0,0
99000,2202,0.5136,17304.0,441,860,676,666,116,133,114,27743,38599,47275,0,0,0
100000,2408,0.5436,27028.2,570,951,777,680,113,140,120,25568,34213,41688,0,0,0
101000,2741,0.5137,39598.5,638,1025,883,833,146,93,106,22751,28822,34518,0,0,0
102000,3070,0.5059,48575.7,643,1090,1113,867,159,112,97,21603,23698,28523,0,0,0
103000,3390,0.4891,53054.1,657,1109,1129,1152,138,119,86,20308,21701,25953,0,0,0
104000,3459,0.5181,60162.6,713,1168,1227,1064,140,148,110,18449,19608,22919,0,0,0
105000,3479,0.4881,61446.9,705,1179,1201,1099,160,173,148,18552,18040,21438,0,0,0
106000,3398,0.5074,61212.9,723,1114,1159,1125,150,163,153,19459,18007,20174,0,0,0
107000,3345,0.4819,58872.1,719,1110,1160,1075,179,185,132,20713,20150,21034,0,0,0
108000,3243,0.5165,57723.3,759,1068,1100,1075,150,202,135,23414,20513,21287,0,0,0
109000,2974,0.4876,52803.3,711,1038,985,951,126,155,122,24332,22985,22835,0,0,0
110000,2830,0.5551,41960.9,695,1012,994,824,163,151,145,27590,27617,28405,0,0,0
111000,2121,0.5903,28388.3,733,871,649,601,154,108,128,32770,32832,34463,0,0,0
112000,1579,0.6403,20250.3,801,751,462,366,95,137,88,33748,37856,39322,0,0,0
113000,1213,0.6315,12389.2,711,679,337,197,61,123,66,34035,41876,44737,0,0,0
114000,867,0.6032,8442.6,665,603,162,102,44,96,68,33561,44357,48264,0,0,0
115000,781,0.5839,7095.1,572,611,115,55,21,68,51,32023,45644,50712,0,0,0
116000,871,0.5786,7675.4,567,668,147,56,22,97,55,30037,45835,52269,0,0,0
117000,1040,0.5462,10247.3,554,640,270,130,52,117,95,28347,44019,52208,0,0,0
118000,1720,0.5192,12441.0,429,903,443,374,79,124,119,27793,42094,50769,0,0,0
119000,2124,0.5169,17858.9,447,918,637,569,111,122,132,26950,38581,47604,0,0,0
120000,2490,0.5016,26804.1,507,920,917,653,129,129,95,25241,34200,41806,0,0,0
121000,2775,0.4933,37115.7,549,997,969,809,135,140,97,23020,29206,35661,0,0,0
122000,3253,0.5042,49373.1,624,1132,1096,1025,127,163,105,21032,24971,27698,0,0,0
123000,3332,0.4811,54919.5,643,1184,1073,1075,136,137,141,18894,21423,24563,0,0,0
124000,3334,0.4550,57436.3,651,1163,1186,985,125,134,137,16490,19311,24279,0,0,0
125000,3422,0.4722,63162.3,695,1165,1073,1184,133,159,138,15813,18533,20954,0,0,0
126000,3189,0.5002,63970.6,762,1157,1018,1014,132,135,111,16455,18073,19956,0,0,0
127000,3312,0.5097,58496.5,711,1155,1089,1068,130,155,123,17934,20343,21938,0,0,0
128000,3066,0.4997,55144.7,728,1107,1004,955,155,170,114,19848,23080,23680,0,0,0
129000,2989,0.4925,49267.9,686,1132,989,868,126,133,87,21817,26293,25240,0,0,0
130000,2395,0.5424,40993.8,752,909,834,652,134,135,103,25774,29933,29319,0,0,0
131000,1942,0.5911,29675.8,759,766,676,500,123,114,103,29839,34327,33808,0,0,0
132000,1625,0.6105,18577.2,736,820,397,408,96,111,93,32720,40380,39505,0,0,0
133000,990,0.6566,9723.7,775,549,260,181,55,90,64,35309,43505,43250,0,0,0
134000,761,0.6018,6192.1,656,538,146,77,25,82,56,34750,45550,46421,0,0,0
135000,644,0.6304,4986.3,605,481,130,33,17,84,31,33314,46604,48870,0,0,0
136000,690,0.5971,5576.3,510,537,125,28,19,70,27,31553,46739,50454,0,0,0
137000,890,0.4584,8156.1,494,623,201,66,26,82,39,29270,45295,50464,0,0,0
138000,1406,0.4957,11967.3,421,761,346,299,81,119,64,27383,43572,49498,0,0,0
139000,1878,0.4686,18431.0,449,851,593,434,96,101,78,27244,40127,45103,0,0,0
140000,2351,0.5036,26061.1,527,955,730,666,126,88,115,26454,35781,38825,0,0,0
141000,2782,0.4978,36198.6,586,1097,881,804,128,116,96,24165,32035,32557,0,0,0
142000,3025,0.4952,46432.1,641,1046,1011,968,128,124,110,22163,27277,25989,0,0,0
143000,3168,0.5032,55554.3,712,1144,1049,975,120,147,114,19680,23062,22559,0,0,0
144000,3113,0.4902,58520.9,743,987,1030,1096,124,116,124,19291,20789,20285,0,0,0
145000,3150,0.4949,63484.1,761,1191,944,1015,124,107,125,16769,20575,16535,0,0,0
146000,3220,0.5311,63416.0,770,1116,1018,1086,121,117,119,18431,20115,16476,0,0,0
147000,3043,0.5396,61685.4,812,978,1174,891,114,147,93,19172,20976,17239,0,0,0
148000,3068,0.5518,54691.6,769,984,1065,1019,118,156,84,22730,24697,18937,0,0,0
149000,3026,0.5112,49585.5,730,991,1169,866,107,163,96,24504,26638,21724,0,0,0
150000,2499,0.5698,43497.2,778,954,865,680,121,115,112,26484,30781,24776,0,0,0
151000,2081,0.5747,31601.8,796,837,770,474,104,129,115,29161,34849,32006,0,0,0
152000,1427,0.6489,18862.8,841,744,365,318,81,91,88,31867,40328,38242,0,0,0
153000,1082,0.6673,10552.0,803,615,269,198,56,63,67,34017,44525,42491,0,0,0
154000,935,0.6289,7561.5,660,683,156,96,27,70,50,34227,46651,45820,0,0,0
155000,651,0.6344,4988.0,620,489,112,50,21,65,39,32959,47881,49087,0,0,0
156000,756,0.5860,5238.4,476,614,86,56,29,63,54,31520,47675,50401,0,0,0
157000,931,0.5306,7786.5,502,617,221,93,23,120,67,29191,46221,50215,0,0,0
158000,1388,0.5151,11639.5,456,686,431,271,60,117,95,28271,43538,48387,0,0,0
159000,2153,0.5095,16888.3,423,1035,655,463,132,111,96,27472,40466,45429,0,0,0
160000,2436,0.5357,27479.9,557,959,815,662,145,84,110,25158,35998,39528,0,0,0
161000,2887,0.5293,42431.6,641,980,989,918,134,116,93,21524,29856,32059,0,0,0
162000,3158,0.5168,49421.5,705,1020,1212,926,144,118,107,20772,25031,27551,0,0,0
163000,3372,0.5214,53709.8,719,1042,1202,1128,148,148,108,21623,21880,22721,0,0,0
164000,3435,0.5240,63354.7,760,1035,1259,1141,138,117,107,19128,18175,18272,0,0,0
165000,3578,0.5117,62053.2,750,1185,1364,1029,142,137,105,18409,19250,18850,0,0,0
166000,3573,0.5225,61792.2,774,1098,1347,1128,121,146,90,20234,19403,17494,0,0,0
167000,3385,0.5341,64663.6,834,1074,1227,1084,104,153,110,19292,18843,17368,0,0,0
168000,3356,0.5298,59988.2,801,1109,1223,1024,127,138,104,21085,20688,19293,0,0,0
169000,2867,0.5253,52565.3,825,903,1022,942,105,122,101,24159,23864,20964,0,0,0
170000,2809,0.5675,44990.7,802,1028,968,813,120,131,112,27628,27780,25594,0,0,0
171000,2451,0.5614,34575.2,771,952,803,696,126,102,85,30478,32727,30487,0,0,0
172000,1804,0.6364,23341.4,837,854,487,463,110,88,83,33110,37804,36566,0,0,0
173000,1229,0.6623,14924.9,936,645,352,232,74,95,67,35189,41868,40977,0,0,0
174000,913,0.6637,10166.8,959,600,185,128,52,62,55,34871,44475,44638,0,0,0
175000,682,0.6217,9694.4,926,507,142,33,35,75,25,33125,45491,47087,0,0,0
176000,704,0.6378,10826.2,860,549,122,33,24,60,32,30750,45117,48390,0,0,0
177000,939,0.5304,13365.4,698,617,239,83,28,100,49,28742,43505,48515,0,0,0
178000,1419,0.5243,20951.4,637,746,405,268,32,99,80,25752,40635,46368,0,0,0
179000,1961,0.5365,30648.7,676,855,590,516,69,97,102,23032,36509,41511,0,0,0
180000,2489,0.5279,36918.6,699,984,797,708,91,127,81,22109,32886,35946,0,0,0
181000,3156,0.5320,44866.9,685,1107,1007,1042,95,146,99,20686,29643,29864,0,0,0
182000,3145,0.5294,53294.1,773,1070,962,1113,104,129,90,19304,26588,23800,0,0,0
183000,3210,0.5106,61045.5,793,1099,1087,1024,136,124,102,17824,23323,18858,0,0,0
184000,3611,0.5228,66331.6,784,1242,1264,1105,144,127,88,17216,21145,15466,0,0,0
185000,3711,0.5241,70696.8,802,1214,1283,1214,131,102,113,15879,18271,15559,0,0,0
186000,3422,0.5283,68607.0,845,1237,1157,1028,124,131,111,15875,18632,17055,0,0,0
187000,3451,0.5300,66151.2,823,1278,1134,1039,100,119,94,16589,19804,17042,0,0,0
188000,3150,0.5425,61468.0,842,1106,1070,974,114,132,113,18905,22548,19034,0,0,0
189000,2849,0.5532,55078.2,841,1048,885,916,98,132,93,21006,25253,21188,0,0,0
190000,2653,0.5680,48989.0,867,987,806,860,115,148,82,24559,29104,23202,0,0,0
191000,2227,0.5882,38026.9,874,885,760,582,105,110,79,27997,34492,27988,0,0,0
192000,1771,0.6030,27450.7,922,823,561,387,89,91,81,30737,38831,33715,0,0,0
193000,1404,0.6481,17358.3,917,765,373,266,54,104,70,32936,42631,40162,0,0,0
194000,962,0.6871,11705.2,957,608,227,127,28,101,50,32958,44932,44905,0,0,0
195000,644,0.6009,8819.7,916,485,135,24,17,65,17,33035,45396,47288,0,0,0
196000,593,0.6594,7725.0,856,486,86,21,18,60,19,32874,45331,48048,0,0,0
197000,821,0.5664,10256.8,714,574,155,92,19,71,36,31497,43562,47383,0,0,0
198000,1512,0.5337,17250.6,565,787,426,299,46,106,80,28376,41422,45772,0,0,0
199000,1981,0.5250,26950.7,655,802,603,576,66,121,89,25468,37125,42023,0,0,0
200000,2436,0.5562,37341.1,722,1001,800,635,95,100,90,23358,31558,36142,0,0,0
201000,2994,0.5364,51300.9,745,1063,1106,825,95,98,85,20867,25269,28910,0,0,0
202000,3204,0.5309,58672.6,809,1103,1103,998,84,81,78,18881,20983,24905,0,0,0
203000,3385,0.5232,61775.5,804,1179,1112,1094,120,88,103,18085,19493,22093,0,0,0
204000,3349,0.4972,68473.8,830,1182,1145,1022,104,100,78,16583,17473,18125,0,0,0
205000,3290,0.5371,72615.6,906,1149,1109,1032,121,96,94,15076,15829,16872,0,0,0
206000,3368,0.5303,66597.4,827,1134,1195,1039,130,96,91,18586,16718,16989,0,0,0
207000,3208,0.5228,66330.8,895,1128,1118,962,139,110,115,18237,17279,18123,0,0,0
208000,2982,0.5275,69407.2,974,1012,977,993,126,110,112,17017,16612,18143,0,0,0
209000,3024,0.5155,63221.6,858,1103,1034,887,135,115,83,19295,19602,20468,0,0,0
210000,2719,0.5579,54110.6,875,1051,840,828,106,79,79,21912,23684,26488,0,0,0
211000,2331,0.5813,44185.0,933,974,775,582,95,95,95,24109,27918,32008,0,0,0
212000,1737,0.6528,28112.7,1004,845,481,411,93,71,102,29670,34616,38165,0,0,0
213000,1382,0.6491,18545.8,927,744,378,260,78,99,76,31651,39770,43704,0,0,0
214000,1073,0.6477,13061.3,985,687,237,149,46,93,67,31558,42633,47568,0,0,0
215000,823,0.6221,11116.0,905,658,131,34,28,70,28,30224,43926,50225,0,0,0
216000,720,0.5875,10294.7,831,582,98,40,18,62,37,29273,44127,51426,0,0,0
217000,1054,0.5617,13461.4,652,700,232,122,26,79,55,27342,42626,51259,0,0,0
218000,1452,0.5227,16956.6,593,826,339,287,54,109,96,26132,40773,49160,0,0,0
219000,1964,0.5580,24890.1,653,832,592,540,81,128,117,25084,36707,44079,0,0,0
220000,2361,0.5269,34544.9,700,896,723,742,94,125,81,24268,31733,37371,0,0,0
221000,2650,0.5317,49886.4,820,911,924,815,92,112,83,20142,25543,29410,0,0,0
222000,2836,0.5127,59654.4,882,968,1002,866,111,119,83,17338,21666,23627,0,0,0
223000,2898,0.5238,63028.0,871,953,1023,922,104,121,76,17524,19254,20280,0,0,0
224000,3077,0.5323,71313.9,889,1066,1056,955,124,104,92,15330,16991,17124,0,0,0
225000,3313,0.5101,69835.8,862,1115,1111,1087,94,134,95,15861,16750,16616,0,0,0
226000,3178,0.5365,68125.4,880,1036,1095,1047,129,131,82,17030,18020,16810,0,0,0
227000,3142,0.5417,69508.6,887,1028,1110,1004,105,129,77,17035,17349,17299,0,0,0
228000,3039,0.5183,65846.0,894,991,1010,1038,102,111,86,19150,19479,17164,0,0,0
229000,2866,0.5265,58548.5,857,952,984,930,109,151,92,21979,22416,20399,0,0,0
230000,2452,0.5722,51096.5,932,848,869,735,91,148,62,24788,26027,23613,0,0,0
231000,2149,0.6073,42753.1,956,798,737,614,73,110,65,28102,29862,27512,0,0,0
232000,1827,0.6585,28202.7,941,822,589,416,96,95,84,31546,36653,34373,0,0,0
233000,1270,0.6543,18741.0,1016,729,339,202,74,103,41,32569,40584,41105,0,0,0
234000,995,0.6613,13710.0,977,685,184,126,47,83,62,32172,43162,45549,0,0,0
235000,710,0.6268,10276.7,830,550,122,38,16,76,32,31554,44611,48800,0,0,0
236000,831,0.5415,10773.3,661,652,143,36,18,67,34,30432,44133,49794,0,0,0
237000,1081,0.5301,12061.4,608,706,215,160,43,100,92,28850,43125,50387,0,0,0
238000,1480,0.5176,17355.4,572,802,385,293,56,102,87,26876,40312,48690,0,0,0
239000,2005,0.4923,23322.4,557,879,616,510,81,89,83,25180,36014,45552,0,0,0
240000,2384,0.5285,32418.8,602,966,796,622,110,92,80,24492,31056,40005,0,0,0
241000,2560,0.5023,45334.2,723,913,882,765,118,88,78,21796,24763,32381,0,0,0
242000,2687,0.4924,58526.7,849,891,884,912,107,79,78,18455,20929,24306,0,0,0
243000,2799,0.4941,60940.6,797,962,963,874,118,86,76,19005,19676,19929,0,0,0
244000,2996,0.4897,65135.8,795,1083,907,1006,135,89,84,17284,17615,17914,0,0,0
245000,2852,0.5137,70783.0,927,1124,900,828,122,100,95,15446,16063,16075,0,0,0
246000,3032,0.4990,64049.4,845,1098,958,976,135,107,94,17584,17163,17531,0,0,0
247000,3100,0.4923,65583.4,823,1086,994,1020,122,121,96,16567,18153,17879,0,0,0
248000,2818,0.5177,67045.2,923,1005,898,915,119,84,91,17450,18826,17090,0,0,0
249000,2731,0.5416,59111.8,864,993,836,902,121,119,84,20874,23727,17968,0,0,0
250000,2503,0.5569,47499.5,822,920,733,850,117,113,101,23665,29351,23777,0,0,0
251000,1930,0.6233,37291.0,983,790,619,521,115,92,79,26382,33897,29899,0,0,0
252000,1504,0.6682,24230.4,1043,694,497,313,87,97,60,30164,38745,36100,0,0,0
253000,1162,0.6738,16306.8,977,642,309,211,59,84,61,32514,42787,40775,0,0,0
254000,912,0.6754,10789.1,894,622,177,113,37,83,44,34036,45103,44300,0,0,0
255000,685,0.6102,9210.1,914,527,115,43,28,71,37,33039,45859,46815,0,0,0
256000,754,0.6141,10236.3,750,593,118,43,15,77,43,31117,45633,48336,0,0,0
257000,1012,0.5682,14149.2,719,662,231,119,21,115,64,29056,43125,47818,0,0,0
258000,1577,0.5282,19657.4,683,862,419,296,53,145,132,26516,40352,46393,0,0,0
259000,2170,0.5406,24377.8,591,1011,626,533,77,104,113,25087,37166,43867,0,0,0
260000,2590,0.5483,37154.1,711,1036,776,778,96,80,95,21797,31784,37940,0,0,0
261000,2935,0.5046,49634.9,760,1110,868,957,108,91,87,20007,26594,28818,0,0,0
262000,3207,0.5108,59325.9,787,1150,1068,989,100,94,67,18301,21964,23588,0,0,0
263000,3438,0.5180,68340.5,807,1160,1182,1096,99,92,89,16332,19076,18012,0,0,0
264000,3402,0.5050,66597.7,797,1191,1127,1084,118,93,89,14966,18519,18336,0,0,0
265000,3587,0.4784,71745.5,770,1171,1192,1224,109,123,104,14586,15844,17237,0,0,0
266000,3498,0.5326,67936.1,814,1143,1207,1148,141,119,103,18097,16957,16826,0,0,0
267000,3425,0.5244,66732.0,836,1191,1225,1009,129,134,84,18708,17461,17843,0,0,0
268000,3144,0.5305,60860.9,865,1035,1108,1001,110,121,99,20327,19583,18812,0,0,0
269000,2919,0.5365,58603.8,849,981,1030,908,95,110,87,22243,22804,19470,0,0,0
270000,2568,0.5646,46951.2,850,980,849,739,105,97,88,24962,28414,24751,0,0,0
271000,2145,0.6093,36993.5,916,838,667,640,87,100,88,28044,32895,28844,0,0,0
272000,1695,0.6360,26618.4,948,826,479,390,104,87,76,30509,38310,34825,0,0,0
273000,1227,0.6968,15111.5,975,710,311,206,54,109,68,33851,43055,40620,0,0,0
274000,906,0.7274,10053.1,980,609,190,107,35,77,55,33214,45554,44886,0,0,0
275000,666,0.6907,6773.3,938,533,88,45,22,54,34,33324,46631,47145,0,0,0
276000,601,0.6290,8822.0,985,493,76,32,10,50,27,31675,45942,47554,0,0,0
277000,1078,0.5334,14818.2,620,717,246,115,34,112,63,28233,44026,47252,0,0,0
278000,1624,0.5351,22087.6,656,869,447,308,66,109,122,25182,40920,45730,0,0,0
279000,2336,0.5312,29205.8,657,1061,750,525,87,109,100,23664,36127,42901,0,0,0
280000,2501,0.5110,40787.1,736,1022,817,662,91,91,76,20374,30440,37345,0,0,0
281000,2870,0.5418,56523.7,818,1128,974,768,76,83,74,16891,23066,29998,0,0,0
282000,3372,0.5006,60657.6,763,1221,1220,931,85,103,79,16917,20122,25221,0,0,0
283000,3614,0.5141,64151.4,771,1290,1207,1117,97,109,84,16098,18728,23159,0,0,0
284000,3496,0.5237,72109.8,858,1246,1261,989,116,126,73,14004,16043,19634,0,0,0
285000,3669,0.4928,70163.8,825,1163,1201,1305,101,113,88,14013,16259,18086,0,0,0
286000,3498,0.5177,69768.4,810,1237,1063,1198,132,90,79,14982,16075,18823,0,0,0
287000,3412,0.5226,69822.8,890,1176,1132,1104,124,123,74,17112,16473,18191,0,0,0
288000,3095,0.5102,68006.8,922,1064,1053,978,104,130,75,17788,18120,17877,0,0,0
289000,2866,0.5230,59311.9,860,1008,1002,856,106,103,70,20484,21356,22204,0,0,0
290000,2546,0.5542,53170.8,893,948,872,726,96,110,66,22950,24714,25270,0,0,0
291000,2205,0.5982,40190.3,926,931,716,558,96,128,77,26533,30104,30990,0,0,0
292000,1693,0.6119,27798.2,953,732,525,436,81,105,84,29990,35646,37153,0,0,0
293000,1284,0.7157,17180.7,1032,681,368,235,63,84,64,32445,40033,42845,0,0,0
294000,1041,0.6667,12122.4,956,655,252,134,46,80,44,32743,42370,46911,0,0,0
295000,810,0.6802,10073.9,910,656,121,33,22,60,26,31205,44207,49619,0,0,0
296000,811,0.5672,10932.4,742,614,149,48,12,73,47,29846,44012,50695,0,0,0
297000,995,0.5950,16053.9,767,656,237,102,36,88,77,26994,41594,50256,0,0,0
298000,1596,0.5257,20731.2,676,814,432,350,72,136,141,25884,38909,48239,0,0,0
299000,2110,0.5019,29686.4,661,922,622,566,71,74,104,24249,34596,43440,0,0,0
300000,2573,0.5188,41662.1,739,1075,832,666,83,98,80,21555,29013,36501,0,0,0
