step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake
130000,1,1083,16.94,0.26,2.05,0.51,6.94,0.00,1.09,0.001,0.122,362589.8,216485.5,8,121,3.32,1.09,1.12,11.7662,225.74,27670.4,5.2201,1.9950,5461,27.9055,274,68.1183,342824.0,96.71,11.5739,0.0,0.0000
130000,2,963,19.16,0.65,1.98,0.84,7.49,0.00,1.18,0.000,0.121,268444.6,145638.6,9,128,3.58,1.16,1.32,7.7470,221.99,41281.4,1.1630,1.9384,5461,27.9055,266,54.5655,251303.6,64.42,30.0527,0.0,0.0000
140000,0,1461,13.47,0.15,1.90,0.19,6.75,0.00,1.06,0.001,0.151,171591.0,77590.4,4,124,2.99,1.08,1.08,4.6840,349.29,23782.7,0.2515,2.4690,5462,9.8652,182,30.9391,147423.0,138.87,1.9478,0.0,0.0000
140000,1,1178,13.97,0.27,1.91,0.16,6.85,0.00,1.07,0.003,0.122,90806.4,40143.1,3,120,3.09,1.10,1.10,2.1165,447.57,37934.6,0.0345,1.7806,5461,9.8634,229,17.0551,73169.8,96.71,2.9283,0.0,0.0000
140000,2,906,13.18,0.14,1.92,0.04,6.80,0.00,1.03,0.000,0.093,59723.1,24409.8,2,155,3.06,1.04,1.05,1.3252,265.17,47247.3,0.0000,1.5904,5461,9.8634,172,10.6341,43795.3,64.42,6.7558,0.0,0.0000
150000,0,1172,19.56,0.41,2.49,0.85,8.15,0.01,1.11,0.003,0.160,348080.3,199701.1,10,84,3.66,1.12,1.16,12.5915,318.38,30203.1,2.9322,2.0921,5462,29.5043,232,62.7355,329272.0,138.87,4.7445,0.0,0.0000
150000,1,1279,16.95,0.60,2.19,0.69,6.49,0.00,1.20,0.002,0.144,380044.1,219720.8,13,89,3.31,1.22,1.23,13.8393,332.26,28172.7,6.0928,2.0231,5461,29.4989,263,67.0250,360778.3,96.71,10.7271,0.0,0.0000
150000,2,946,19.99,0.23,2.69,0.88,7.80,0.01,1.08,0.002,0.127,302562.4,176393.8,8,92,3.61,1.09,1.10,10.3159,167.32,40358.5,1.8210,2.2386,5461,29.4989,281,55.8008,282397.6,64.42,30.1943,0.0,0.0000
160000,0,1507,16.37,0.82,1.86,0.34,7.27,0.00,1.21,0.001,0.178,162007.5,57610.3,9,87,3.21,1.19,1.28,5.1712,510.92,25795.3,0.0891,1.8827,5462,8.8750,177,32.3995,143440.4,138.87,2.1385,0.0,0.0000
160000,1,1197,18.07,1.04,1.85,0.44,9.17,0.00,1.28,0.000,0.170,89559.1,35049.7,5,112,3.39,1.23,1.42,2.7210,587.82,34089.4,0.0033,1.4739,5461,8.8734,146,16.2257,74752.9,96.71,2.7766,0.0,0.0000
160000,2,850,17.80,0.63,2.15,0.36,9.34,0.00,1.16,0.000,0.122,55188.7,20823.3,5,102,3.51,1.11,1.28,1.5731,320.94,42965.8,0.0000,1.1176,5461,8.8734,162,11.6991,43818.1,64.42,6.7425,0.0,0.0000
170000,0,1374,24.92,0.42,2.80,0.70,9.85,0.00,1.12,0.000,0.218,359080.4,181813.9,7,67,4.07,1.06,1.16,13.1170,538.40,26955.5,2.5056,1.7447,5462,29.6006,177,63.0244,343419.8,138.87,4.4434,0.0,0.0000
170000,1,1223,22.94,0.08,2.63,1.14,8.73,0.00,1.03,0.000,0.175,373021.1,205364.5,5,75,3.93,1.03,1.04,12.7330,373.22,27136.3,5.0925,1.8278,5461,29.5952,246,70.5391,355386.7,96.71,11.3203,0.0,0.0000
170000,2,931,23.14,0.35,3.08,0.89,9.07,0.00,1.10,0.000,0.142,313584.6,177932.0,5,92,3.91,1.10,1.13,11.6001,164.81,35359.7,3.5853,2.1970,5461,29.5952,209,52.4077,294239.5,64.42,29.7819,0.0,0.0000
180000,0,1070,23.02,0.05,3.14,0.71,8.35,0.00,1.02,0.000,0.150,153414.6,57046.9,6,98,3.79,1.01,1.03,4.2842,216.93,23011.8,0.2300,1.8132,5462,8.9203,315,30.8882,136554.9,138.87,1.9429,0.0,0.0000
180000,1,1045,24.30,0.19,2.74,1.08,9.55,0.00,1.06,0.000,0.160,85448.2,28492.7,4,79,3.89,1.06,1.09,2.1290,174.63,36332.3,0.0062,1.2000,5461,8.9187,212,18.6964,73684.0,96.71,2.9347,0.0,0.0000
180000,2,839,22.24,0.08,2.60,0.77,8.81,0.00,1.03,0.000,0.120,49302.5,17061.2,4,96,3.67,1.01,1.04,1.2054,110.69,44853.9,0.0000,0.9484,5461,8.9187,225,11.4203,40154.4,64.42,6.6635,0.0,0.0000
190000,0,1425,25.46,0.01,2.96,0.44,9.53,0.00,1.00,0.000,0.212,389562.2,147774.2,2,97,4.17,1.00,1.01,12.1980,700.16,22884.0,6.7594,1.9227,5462,31.5540,180,60.4885,369868.5,138.87,5.1026,0.0,0.0000
190000,1,1333,24.30,0.04,2.79,0.28,9.14,0.00,1.01,0.000,0.185,394811.8,150229.5,3,90,4.07,1.02,1.03,11.9402,386.33,23041.6,10.4857,2.0097,5461,31.5483,221,60.3355,375306.5,96.71,11.7828,0.0,0.0000
190000,2,1066,24.56,0.02,3.03,0.38,9.04,0.00,1.00,0.000,0.153,329035.1,125610.7,4,71,4.17,1.00,1.00,9.8950,476.80,35613.8,3.5597,1.8559,5461,31.5483,225,53.9519,311963.9,64.42,30.5585,0.0,0.0000
200000,0,646,28.25,0.11,3.03,1.20,10.27,0.00,1.03,0.000,0.108,134967.2,37843.7,4,21,4.20,1.07,1.06,3.6437,91.69,24899.6,0.1324,1.7260,5462,7.3703,607,31.8456,119672.1,138.87,2.1481,0.0,0.0000
200000,1,202,41.98,0.08,2.35,4.12,16.42,0.00,1.02,0.000,0.053,50904.6,14364.3,4,62,4.92,1.08,1.00,1.5703,51.15,40764.9,0.0096,0.9473,5461,7.3689,740,17.6855,44985.8,96.71,2.6084,0.0,0.0000
200000,2,82,39.17,0.00,1.71,3.59,16.09,0.00,1.00,0.000,0.020,32697.1,9626.7,4,31,4.76,1.00,1.00,1.0234,9.75,42394.9,0.0000,0.7251,5461,7.3689,674,12.1444,28594.9,64.42,6.9910,0.0,0.0000
210000,0,1322,25.28,0.02,2.74,0.44,9.63,0.00,1.01,0.000,0.194,371581.3,140560.1,1,88,4.28,1.01,1.01,10.8237,345.21,24301.6,8.1936,2.1188,5462,29.9437,239,58.8420,349990.4,138.87,5.3942,0.0,0.0000
210000,1,1444,23.89,0.02,2.85,0.29,8.91,0.00,1.01,0.000,0.200,385841.9,148962.4,2,79,4.12,1.01,1.01,11.4136,394.34,22679.7,9.7935,1.9195,5461,29.9383,247,62.0559,364898.4,96.71,11.1372,0.0,0.0000
210000,2,969,25.96,0.00,3.23,0.51,9.50,0.00,1.00,0.000,0.147,298469.3,111007.1,1,85,4.38,1.00,1.00,8.6886,307.91,37050.4,3.6137,1.7252,5461,29.9383,259,53.5009,280801.4,64.42,30.6384,0.0,0.0000
220000,0,600,31.46,0.03,3.81,1.09,11.32,0.00,1.01,0.000,0.112,141040.9,37350.6,4,11,4.57,1.00,1.01,3.5307,63.66,21375.0,0.3232,1.7825,5462,7.2935,656,31.4522,125793.8,138.87,2.2239,0.0,0.0000
220000,1,58,30.74,0.00,3.76,1.50,10.86,0.00,1.00,0.000,0.011,48670.6,13498.3,3,27,4.50,1.00,1.00,1.6029,2.79,41185.0,0.0107,0.9289,5461,7.2922,908,17.4517,43724.7,96.71,2.7171,0.0,0.0000
220000,2,24,42.50,0.00,2.75,3.42,16.79,0.00,1.00,0.000,0.006,27636.5,8012.8,2,13,4.62,1.00,1.00,0.9796,0.63,44071.6,0.0062,0.7139,5461,7.2922,793,12.4407,24253.8,64.42,6.9271,0.0,0.0000
230000,0,1406,26.70,0.02,2.75,0.24,10.43,0.00,1.01,0.000,0.217,368723.8,123968.0,3,70,4.35,1.01,1.01,11.0294,370.42,22119.2,8.1469,2.0093,5462,29.1912,224,58.6086,347118.8,138.87,5.0950,0.0,0.0000
230000,1,1367,25.73,0.03,2.64,0.30,10.02,0.00,1.01,0.000,0.202,369749.8,136016.7,3,88,4.27,1.01,1.00,10.4830,587.11,22251.3,10.1293,1.9364,5461,29.1859,198,61.3641,347157.8,96.71,11.7275,0.0,0.0000
230000,2,1057,25.34,0.00,3.10,0.23,9.46,0.00,1.00,0.000,0.155,299984.8,114013.4,6,74,4.24,1.00,1.00,8.6529,156.37,35509.9,3.7295,1.7462,5461,29.1859,271,53.4976,281344.7,64.42,30.9865,0.0,0.0000
240000,0,741,35.27,0.04,2.74,1.47,14.07,0.00,1.01,0.000,0.154,147290.0,40779.4,3,23,4.84,1.00,1.03,4.1542,256.40,21237.3,0.2296,1.7125,5462,7.6929,508,31.6075,131845.8,138.87,2.0142,0.0,0.0000
240000,1,304,37.55,0.01,2.20,0.39,16.37,0.00,1.00,0.000,0.066,53458.9,15731.2,2,44,4.75,1.00,1.01,1.6622,36.70,39433.9,0.0149,0.9564,5461,7.6915,634,17.1987,46987.7,96.71,2.6781,0.0,0.0000
240000,2,48,32.90,0.00,4.06,0.02,12.38,0.00,1.00,0.000,0.010,32399.2,7811.6,1,21,4.02,1.00,1.00,1.0820,2.93,44235.7,0.0012,0.7443,5461,7.6915,779,12.8545,28511.2,64.42,6.9584,0.0,0.0000
250000,0,1364,27.09,0.02,2.99,0.36,10.34,0.00,1.01,0.000,0.214,376404.4,136549.0,4,59,4.31,1.00,1.01,11.3894,493.32,21480.8,9.3722,2.1257,5462,30.1150,183,56.4249,354920.3,138.87,5.0277,0.0,0.0000
250000,1,1377,25.89,0.01,2.70,0.33,10.06,0.00,1.00,0.000,0.206,387794.2,145186.9,4,72,4.33,1.00,1.00,11.5676,518.56,22017.7,11.2508,2.0773,5461,30.1095,251,60.6293,366168.3,96.71,11.4221,0.0,0.0000
250000,2,999,25.74,0.07,2.82,0.30,9.76,0.00,1.01,0.000,0.148,299564.7,107219.2,1,83,4.20,1.01,1.02,8.5234,389.26,36873.4,3.0110,1.7904,5461,30.1095,262,54.3035,281214.9,64.42,31.4703,0.0,0.0000
260000,0,477,41.39,0.00,2.87,0.73,17.46,0.00,1.00,0.000,0.116,123631.3,31377.6,4,19,5.04,1.00,1.00,3.4913,173.08,27005.0,0.0426,1.6612,5462,7.1580,661,31.0080,109661.9,138.87,1.9707,0.0,0.0000
260000,1,222,57.60,0.03,4.00,0.74,24.38,0.00,1.00,0.000,0.073,59560.6,14369.5,4,42,5.76,1.00,1.02,1.6812,139.50,37973.4,0.0133,1.0696,5461,7.1567,738,19.0560,52417.0,96.71,3.0463,0.0,0.0000
260000,2,36,67.03,0.00,3.00,0.81,30.11,0.00,1.00,0.000,0.014,27008.3,6869.7,2,18,5.75,1.00,1.00,0.8595,3.77,41730.2,0.0000,0.7076,5461,7.1567,769,11.7517,23449.2,64.42,6.6619,0.0,0.0000
270000,0,1403,24.72,0.02,2.22,0.53,9.85,0.00,1.01,0.000,0.201,381149.8,142339.2,6,74,4.16,1.01,1.01,12.1921,377.68,23474.1,7.3159,1.9681,5462,30.5816,195,59.4705,359975.1,138.87,4.6142,0.0,0.0000
270000,1,1311,25.23,0.05,2.43,0.41,9.88,0.00,1.01,0.000,0.193,398404.0,146334.9,5,68,4.22,1.01,1.02,12.1706,268.89,23520.3,10.3742,2.0370,5461,30.5760,266,63.6702,376853.0,96.71,12.4387,0.0,0.0000
270000,2,982,27.49,0.04,2.91,0.66,10.43,0.00,1.01,0.000,0.157,307154.8,111133.4,5,67,4.43,1.01,1.02,8.5537,258.89,35091.6,3.8966,1.9380,5461,30.5760,259,50.7455,286506.5,64.42,30.4352,0.0,0.0000
280000,0,597,37.13,0.07,2.28,1.08,15.62,0.00,1.01,0.000,0.131,134904.2,37171.6,4,21,4.94,1.00,1.04,3.3814,229.23,23494.9,0.0647,1.8148,5462,7.3036,645,32.3189,118855.5,138.87,2.0562,0.0,0.0000
280000,1,155,46.00,0.25,2.41,1.08,19.54,0.00,1.04,0.000,0.040,51289.6,13173.8,4,41,5.21,1.00,1.08,1.6221,47.75,39950.8,0.0065,1.0335,5461,7.3023,775,17.0119,44621.3,96.71,2.7550,0.0,0.0000
280000,2,49,43.47,0.00,3.04,0.04,18.67,0.00,1.00,0.000,0.012,30243.8,6977.8,3,19,4.94,1.00,1.00,1.0328,7.88,42898.2,0.0000,0.7283,5461,7.3023,744,12.2588,26437.3,64.42,6.9326,0.0,0.0000
290000,0,1350,27.14,0.01,2.83,0.40,10.52,0.00,1.00,0.000,0.213,367435.9,128064.5,4,73,4.36,1.00,1.00,11.2315,478.70,22085.9,9.0688,2.0800,5462,29.1423,200,57.2499,345431.9,138.87,5.0907,0.0,0.0000
290000,1,1258,27.09,0.02,2.93,0.35,10.40,0.00,1.01,0.000,0.196,379016.6,127929.6,5,78,4.40,1.02,1.01,11.4505,645.43,23563.2,10.1142,1.9346,5461,29.1369,244,63.3226,357781.0,96.71,12.4488,0.0,0.0000
290000,2,1001,28.43,0.00,2.76,0.66,11.13,0.00,1.00,0.000,0.168,288962.5,93527.6,3,65,4.57,1.00,1.00,8.5076,242.57,34648.7,3.5538,1.7874,5461,29.1369,246,51.7295,270293.4,64.42,30.6242,0.0,0.0000
300000,0,575,41.19,0.08,3.29,0.82,16.73,0.00,1.02,0.000,0.137,139834.5,34018.5,7,8,5.21,1.03,1.02,3.9190,126.92,22304.1,0.2555,1.7533,5462,7.5267,593,30.6881,124867.8,138.87,1.9403,0.0,0.0000
300000,1,168,38.57,0.07,3.10,0.21,15.94,0.00,1.01,0.000,0.037,54582.8,14342.5,5,33,4.88,1.02,1.01,1.8865,59.15,40625.4,0.0011,1.0335,5461,7.5253,901,19.3859,48694.5,96.71,2.8463,0.0,0.0000
300000,2,60,74.53,0.00,2.13,1.43,34.42,0.00,1.00,0.000,0.027,32138.7,7267.2,3,10,7.13,1.00,1.00,1.1839,22.59,43394.9,0.0007,0.7032,5461,7.5253,700,11.6077,28264.2,64.42,6.7795,0.0,0.0000
