step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent
430000,1812,1.462,0.090,7.27,163015,154054,2061,0,7020,12,1198211.4,0.7,0.036,0.127,0.174,0.663,279,7.48,3.40,0.00,0.02,0.05,0.53,0.07,0.63,7.37,3.33,0.00,0.00,0.005,0.050,215,0.182,0.886,0.000,0.000,0.114,379673,377690,3,0.726,0.000,0.015,365163,0.091,0.578,0.006,121.41,92395,0,0.061,0.000,0.000,3420610,1.00,18.95,0.000,0.000,0.000,3,7,11,37,13556,0.052,41.90,0.0090,0.000,25,0.840,0.000,0.682,0.573,4.52,6.48,6.64,0.00,0.001,1.00,1.00,1.00,0.840,0.00018
440000,1788,1.485,0.091,7.10,161997,153650,1855,0,6516,5,1198886.0,0.0,0.031,0.094,0.184,0.690,287,7.47,3.34,0.00,0.09,0.06,0.57,0.11,1.04,7.29,3.13,0.00,0.00,0.005,0.053,186,0.220,0.886,0.000,0.000,0.114,379756,378788,2,0.901,0.000,0.022,341344,0.097,0.581,0.006,121.33,92748,0,0.000,0.000,0.000,1925401,1.00,19.05,0.000,0.000,0.000,3,7,13,36,13359,0.051,41.99,0.0092,0.000,6,0.780,0.000,0.708,0.576,4.51,6.80,6.80,0.00,0.000,1.00,1.00,1.00,0.780,0.00019
450000,1757,1.492,0.093,7.03,160694,151298,2074,0,7353,1,1183294.8,0.2,0.026,0.067,0.234,0.673,289,7.71,4.66,0.01,0.20,0.08,0.83,0.10,1.35,7.52,4.29,0.00,0.00,0.005,0.052,216,0.167,0.895,0.000,0.000,0.105,361446,360108,2,0.726,0.185,0.025,452665,0.100,0.580,0.005,120.11,89883,0,0.222,0.000,0.000,1069959,1.00,19.06,0.000,0.000,0.000,3,7,12,50,13544,0.052,43.20,0.0090,0.000,11,0.686,0.000,0.690,0.558,4.55,6.75,6.84,0.01,0.003,1.00,1.00,1.00,0.687,0.00020
460000,1889,1.455,0.090,7.08,151909,144209,1861,0,5707,6,1200072.0,1.5,0.023,0.090,0.224,0.664,286,6.94,3.19,0.00,0.00,0.07,0.87,0.06,0.53,6.82,2.95,0.00,0.00,0.004,0.049,179,0.215,0.900,0.000,0.000,0.100,377850,376866,2,0.803,0.163,0.014,343851,0.095,0.585,0.006,120.84,84303,0,0.252,0.000,0.000,1751151,1.00,19.70,0.000,0.000,0.000,3,7,10,45,13110,0.050,42.48,0.0093,0.016,4,0.766,0.000,0.692,0.600,4.59,7.23,7.04,0.00,0.000,1.00,1.00,1.00,0.766,0.00017
470000,1889,1.467,0.083,6.93,160472,153286,1936,0,5250,5,1197638.5,0.0,0.018,0.151,0.236,0.595,280,7.19,3.06,0.00,0.09,0.01,0.17,0.08,0.58,7.10,3.03,0.00,0.00,0.002,0.025,187,0.145,0.884,0.000,0.000,0.116,377443,376175,1,1.000,0.000,0.026,389649,0.117,0.580,0.006,121.27,85417,0,0.000,0.000,0.000,3924244,1.00,19.32,0.000,0.000,0.000,3,7,10,35,13576,0.052,42.05,0.0089,0.000,23,0.873,0.000,0.705,0.577,4.76,7.23,7.17,0.00,0.000,1.00,1.00,1.00,0.873,0.00017
480000,1885,1.492,0.083,6.91,143753,136544,1934,0,5279,8,1193755.1,0.0,0.016,0.219,0.211,0.553,264,7.02,3.81,0.00,0.10,0.04,0.56,0.12,1.14,6.86,3.46,0.00,0.00,0.002,0.028,189,0.194,0.923,0.000,0.000,0.077,369270,368864,1,0.819,0.181,0.028,514732,0.109,0.588,0.006,120.24,85778,0,0.000,0.000,0.000,6105591,1.00,19.43,0.000,0.000,0.000,2,8,10,58,13242,0.051,43.08,0.0092,0.020,3,0.908,0.000,0.638,0.613,4.62,6.42,7.13,0.00,0.000,1.00,1.00,1.00,0.908,0.00019
490000,1909,1.489,0.080,7.00,151245,143549,2150,0,5522,1,1206436.0,0.1,0.033,0.205,0.227,0.536,283,7.05,3.68,0.01,0.26,0.04,0.65,0.08,0.77,6.93,3.45,0.00,0.00,0.004,0.044,172,0.160,0.921,0.000,0.000,0.079,366276,365702,1,1.000,0.000,0.020,432706,0.113,0.564,0.005,121.64,81242,0,0.126,0.000,0.000,5968443,1.00,19.41,0.000,0.000,0.000,2,7,10,57,13463,0.051,41.68,0.0091,0.000,9,0.909,0.000,0.567,0.590,4.71,7.08,7.15,0.00,0.000,1.00,1.00,1.00,0.909,0.00019
500000,1895,1.497,0.077,6.81,157235,150237,2036,0,4976,0,1206202.1,0.0,0.033,0.188,0.226,0.553,275,7.26,3.46,0.00,0.05,0.06,1.10,0.06,0.48,7.14,3.20,0.00,0.00,0.005,0.053,151,0.165,0.899,0.000,0.000,0.101,364119,363719,1,1.000,0.000,0.023,337872,0.132,0.575,0.006,122.07,80834,0,0.000,0.000,0.000,5364933,1.00,19.47,0.000,0.000,0.000,3,8,10,50,13760,0.052,41.25,0.0089,0.017,2,0.909,0.000,0.582,0.571,4.83,7.09,7.02,0.00,0.000,1.00,1.00,1.00,0.909,0.00018
510000,1730,1.497,0.079,6.74,148271,141715,1969,0,4752,0,1198576.0,0.0,0.045,0.210,0.214,0.531,299,7.92,3.40,0.01,0.19,0.04,0.52,0.06,0.70,7.81,3.33,0.00,0.00,0.005,0.049,156,0.286,0.895,0.000,0.000,0.105,376832,376345,1,1.000,0.000,0.011,425549,0.123,0.576,0.006,120.76,77138,0,0.000,0.000,0.000,5777852,1.00,18.71,0.000,0.000,0.000,2,8,10,41,13709,0.052,42.55,0.0089,0.019,5,0.917,0.000,0.592,0.609,5.21,7.14,7.51,0.00,0.000,1.00,1.00,1.00,0.917,0.00018
520000,1746,1.499,0.078,6.74,142652,136170,1926,0,4540,1,1200204.2,0.1,0.058,0.228,0.195,0.520,301,7.92,3.44,0.00,0.12,0.03,0.52,0.09,0.82,7.80,3.21,0.00,0.00,0.002,0.021,146,0.262,0.893,0.000,0.000,0.107,379642,379063,1,1.000,0.000,0.021,305381,0.136,0.574,0.006,120.68,81016,0,0.128,0.000,0.000,5987427,1.00,18.77,0.000,0.000,0.000,4,8,10,39,13825,0.053,42.63,0.0088,0.014,7,0.920,0.000,0.521,0.627,5.22,7.37,7.65,0.00,0.000,1.00,1.00,1.00,0.920,0.00019
530000,1851,1.496,0.074,6.79,142188,135200,2047,0,4836,1,1192369.8,0.2,0.066,0.246,0.200,0.488,292,7.15,3.52,0.00,0.00,0.02,0.60,0.07,0.61,7.05,3.33,0.00,0.00,0.001,0.028,142,0.250,0.922,0.000,0.000,0.078,362468,361999,1,1.000,0.000,0.019,326765,0.131,0.568,0.006,120.39,84669,0,0.158,0.000,0.000,6948010,1.00,19.56,0.000,0.001,0.000,2,8,10,45,13231,0.050,42.93,0.0091,0.019,2,0.934,0.000,0.499,0.610,4.98,7.22,7.62,0.00,0.000,1.00,1.00,1.00,0.934,0.00016
540000,1747,1.505,0.076,6.61,153485,145977,2045,0,5567,0,1200560.4,0.0,0.039,0.183,0.242,0.536,283,7.62,3.38,0.00,0.03,0.05,0.59,0.09,1.17,7.48,3.02,0.00,0.00,0.004,0.052,132,0.227,0.906,0.000,0.000,0.094,378895,378235,1,1.000,0.000,0.017,415110,0.113,0.577,0.006,121.81,73745,0,0.000,0.000,0.000,4762136,1.00,19.20,0.000,0.000,0.000,3,8,10,50,13312,0.051,41.51,0.0092,0.050,1,0.924,0.000,0.463,0.597,5.20,7.48,7.51,0.00,0.000,1.00,1.00,1.00,0.924,0.00015
550000,1791,1.486,0.072,6.67,151347,143996,1968,0,5339,1,1208306.8,0.0,0.019,0.186,0.260,0.535,295,7.19,3.20,0.01,0.17,0.03,0.39,0.08,0.75,7.09,3.08,0.00,0.00,0.004,0.053,147,0.302,0.905,0.000,0.000,0.095,379864,379571,1,1.000,0.000,0.016,378953,0.151,0.565,0.005,120.94,74266,0,0.000,0.000,0.000,4804359,1.00,19.46,0.000,0.000,0.000,3,7,10,31,12886,0.049,42.38,0.0095,0.001,8,0.925,0.000,0.552,0.604,5.02,7.46,7.61,0.00,0.000,1.00,1.00,1.00,0.925,0.00015
560000,1879,1.446,0.077,6.61,151390,143416,2263,0,5623,2,1204968.8,0.9,0.020,0.173,0.244,0.563,297,7.32,4.19,0.00,0.15,0.04,1.03,0.09,0.80,7.18,3.90,0.00,0.00,0.002,0.040,167,0.237,0.907,0.000,0.000,0.093,380960,380791,1,0.998,0.002,0.024,397237,0.130,0.584,0.006,121.75,80729,0,0.467,0.000,0.000,4353913,1.00,19.54,0.000,0.000,0.000,3,7,10,58,13762,0.052,41.56,0.0089,0.000,8,0.927,0.000,0.517,0.604,4.92,7.08,7.69,0.00,0.000,1.00,1.00,1.00,0.927,0.00013
570000,1894,1.473,0.073,6.89,150556,143000,1972,0,5569,1,1215274.5,0.3,0.019,0.164,0.266,0.551,292,7.32,3.69,0.00,0.05,0.07,1.13,0.15,1.52,7.09,3.19,0.00,0.00,0.005,0.059,160,0.253,0.906,0.000,0.000,0.094,376274,375923,1,1.000,0.000,0.022,486254,0.126,0.560,0.005,122.22,76919,0,0.278,0.000,0.000,4041145,1.00,19.50,0.000,0.000,0.000,3,8,11,46,13857,0.053,41.10,0.0090,0.000,8,0.890,0.000,0.513,0.602,5.06,7.53,7.50,0.00,0.000,1.00,1.00,1.00,0.890,0.00018
580000,1892,1.482,0.077,6.93,154609,146669,2102,0,5840,0,1214643.9,0.0,0.017,0.155,0.263,0.565,284,7.25,3.98,0.00,0.00,0.07,1.27,0.09,0.80,7.09,3.48,0.00,0.00,0.004,0.047,167,0.227,0.906,0.000,0.000,0.094,373957,373625,1,1.000,0.000,0.018,344934,0.132,0.568,0.006,122.74,81317,0,0.000,0.000,0.000,3907952,1.00,19.54,0.001,0.000,0.000,2,8,11,64,13718,0.052,40.57,0.0091,0.001,8,0.896,0.000,0.539,0.589,4.92,7.39,7.30,0.00,0.000,1.00,1.00,1.00,0.896,0.00017
590000,1816,1.506,0.077,7.65,151524,144204,2231,0,5165,0,1211508.8,0.0,0.019,0.124,0.203,0.654,283,7.55,3.91,0.00,0.00,0.07,1.21,0.08,0.78,7.40,3.34,0.00,0.00,0.003,0.042,165,0.280,0.914,0.000,0.000,0.086,370479,370186,1,0.931,0.069,0.019,324776,0.126,0.569,0.005,122.21,83868,0,0.000,0.000,0.000,2969524,1.00,19.03,0.001,0.000,0.000,3,8,11,64,13710,0.052,41.11,0.0090,0.003,6,0.887,0.000,0.506,0.593,5.13,7.28,7.49,0.00,0.000,1.00,1.00,1.00,0.887,0.00015
600000,1707,1.545,0.084,7.64,144768,138254,2007,0,4616,1,1208229.8,0.1,0.017,0.160,0.158,0.665,281,7.95,4.29,0.00,0.10,0.08,1.06,0.09,0.82,7.78,3.85,0.00,0.00,0.006,0.057,178,0.182,0.916,0.000,0.000,0.084,373151,372689,1,1.000,0.000,0.017,448533,0.118,0.575,0.006,121.43,90282,0,0.105,0.000,0.000,4258991,1.00,18.70,0.001,0.000,0.000,2,8,11,64,13575,0.052,41.88,0.0091,0.004,11,0.914,0.000,0.514,0.614,5.26,7.27,7.51,0.00,0.000,1.00,1.00,1.00,0.914,0.00016
610000,1691,1.531,0.082,7.51,139287,132952,1988,0,4363,4,1203199.9,0.4,0.014,0.176,0.199,0.611,299,7.69,4.08,0.00,0.05,0.04,1.00,0.08,0.70,7.56,3.84,0.00,0.00,0.003,0.041,183,0.238,0.917,0.000,0.000,0.083,366464,365968,1,1.000,0.000,0.026,405973,0.135,0.598,0.006,120.37,87550,0,0.098,0.000,0.000,4513184,1.00,18.81,0.000,0.000,0.000,2,8,11,63,13001,0.050,42.95,0.0094,0.057,4,0.919,0.000,0.561,0.622,4.98,6.90,7.36,0.00,0.000,1.00,1.00,1.00,0.919,0.00017
620000,1846,1.527,0.083,7.57,129165,122605,2246,0,4159,15,1170550.4,2.7,0.012,0.248,0.259,0.481,322,6.94,4.23,0.01,0.27,0.04,0.67,0.08,0.69,6.81,3.98,0.00,0.05,0.003,0.037,184,0.133,0.932,0.000,0.000,0.068,351855,351373,1,1.000,0.000,0.023,397916,0.124,0.599,0.006,117.96,83940,0,0.177,0.000,0.000,6615980,1.00,19.63,0.000,0.000,0.001,2,7,12,55,12818,0.049,45.35,0.0093,0.123,2,0.942,0.000,0.577,0.635,4.48,6.73,6.66,0.00,0.001,1.00,1.00,1.00,0.942,0.00015
630000,1830,1.491,0.080,7.64,135995,129595,2296,0,4120,5,1168471.9,0.4,0.011,0.179,0.338,0.471,310,7.20,3.74,0.00,0.02,0.04,0.66,0.07,0.73,7.09,3.62,0.00,0.00,0.003,0.045,179,0.183,0.922,0.000,0.000,0.078,352650,352409,1,1.000,0.000,0.020,375052,0.126,0.576,0.006,118.48,92412,0,0.071,0.000,0.000,4533501,1.00,19.34,0.000,0.000,0.000,2,8,11,39,13180,0.050,44.84,0.0090,0.006,7,0.924,0.000,0.595,0.617,4.77,7.15,6.68,0.00,0.000,1.00,1.00,1.00,0.924,0.00015
640000,1662,1.551,0.076,7.37,139875,134432,1912,0,3699,1,1190636.9,0.1,0.012,0.173,0.273,0.542,311,8.00,3.33,0.00,0.00,0.02,0.36,0.12,1.03,7.86,3.26,0.00,0.00,0.004,0.052,173,0.308,0.898,0.000,0.000,0.102,377882,377747,1,1.000,0.000,0.032,479212,0.118,0.586,0.006,120.00,90863,0,0.115,0.000,0.000,4436849,1.00,18.48,0.000,0.000,0.000,2,9,11,30,13303,0.051,43.32,0.0091,0.031,0,0.929,0.000,0.565,0.632,5.24,7.23,7.50,0.00,0.000,1.00,1.00,1.00,0.929,0.00014
650000,1792,1.512,0.074,7.26,146563,140564,2096,0,3773,4,1192545.9,0.0,0.015,0.177,0.214,0.594,315,7.28,3.47,0.00,0.05,0.03,0.58,0.10,1.29,7.15,3.06,0.00,0.00,0.002,0.032,161,0.272,0.910,0.000,0.000,0.090,382496,382348,1,1.000,0.000,0.018,447219,0.122,0.570,0.006,121.01,87460,0,0.000,0.000,0.000,4574642,1.00,19.35,0.001,0.000,0.000,3,8,10,64,13042,0.050,42.30,0.0093,0.015,6,0.936,0.000,0.542,0.619,4.88,6.95,6.96,0.00,0.001,1.00,1.00,1.00,0.936,0.00012
660000,1792,1.494,0.074,7.16,147683,141674,2061,0,3948,1,1192203.5,0.0,0.009,0.157,0.229,0.605,322,7.60,3.36,0.01,0.21,0.06,0.83,0.12,0.88,7.42,3.14,0.00,0.00,0.005,0.058,150,0.361,0.900,0.000,0.000,0.100,391416,391269,1,1.000,0.000,0.039,454927,0.112,0.572,0.006,121.13,79659,0,0.000,0.000,0.000,3860655,1.00,18.96,0.000,0.000,0.000,3,9,10,37,13626,0.052,42.19,0.0090,0.007,8,0.934,0.000,0.542,0.624,5.24,7.22,7.60,0.00,0.000,1.00,1.00,1.00,0.934,0.00011
670000,1826,1.496,0.075,7.30,145517,139199,2233,0,4051,1,1202015.4,0.0,0.008,0.158,0.202,0.632,336,7.02,3.01,0.00,0.00,0.03,0.40,0.08,0.78,6.91,2.88,0.00,0.00,0.004,0.042,146,0.223,0.899,0.000,0.000,0.101,390857,390755,1,1.000,0.000,0.019,471127,0.095,0.562,0.005,121.07,83539,0,0.000,0.000,0.000,4049368,1.00,19.58,0.000,0.000,0.000,3,7,10,43,12827,0.049,42.24,0.0095,0.003,6,0.943,0.000,0.604,0.629,4.83,7.24,7.28,0.00,0.000,1.00,1.00,1.00,0.943,0.00009
680000,1755,1.489,0.074,7.23,153689,146497,2300,0,4963,0,1202889.5,0.0,0.006,0.141,0.195,0.658,326,6.83,3.11,0.00,0.12,0.05,0.83,0.08,0.75,6.70,2.86,0.00,0.00,0.004,0.044,141,0.203,0.905,0.000,0.000,0.095,393756,393698,1,1.000,0.000,0.021,407819,0.112,0.575,0.006,120.72,91110,0,0.000,0.000,0.000,3744065,1.00,19.91,0.000,0.000,0.000,3,7,10,44,11988,0.046,42.60,0.0102,0.009,8,0.935,0.000,0.668,0.611,4.80,7.44,7.51,0.00,0.000,1.00,1.00,1.00,0.935,0.00010
690000,1889,1.466,0.077,7.22,135806,126797,2234,0,6641,1,1223738.4,0.0,0.012,0.148,0.228,0.612,349,6.98,3.77,0.01,0.28,0.08,0.92,0.10,0.99,6.80,3.46,0.00,0.00,0.007,0.064,188,0.223,0.906,0.000,0.000,0.094,410022,409895,1,1.000,0.000,0.026,370292,0.136,0.573,0.006,121.79,86889,0,0.000,0.000,0.000,3860229,1.00,19.64,0.000,0.000,0.000,4,6,10,49,13184,0.050,41.52,0.0095,0.000,20,0.933,0.000,0.704,0.670,4.65,6.71,7.62,0.00,0.000,1.00,1.00,1.01,0.933,0.00008
700000,1989,1.446,0.076,7.21,148058,138817,2258,0,6883,0,1211938.9,0.0,0.014,0.160,0.283,0.542,340,6.71,3.25,0.00,0.07,0.03,0.52,0.10,0.98,6.57,3.08,0.00,0.00,0.004,0.048,181,0.201,0.900,0.000,0.000,0.100,364124,363778,1,1.000,0.000,0.030,472581,0.115,0.564,0.005,121.57,76939,0,0.000,0.000,0.000,4206800,1.00,19.60,0.000,0.000,0.000,3,6,10,46,13337,0.051,41.74,0.0093,0.019,2,0.894,0.000,0.705,0.597,4.39,6.14,7.51,0.00,0.000,1.00,1.00,1.00,0.894,0.00014
710000,1924,1.483,0.078,7.14,147824,138518,2346,0,7025,7,1197135.5,0.0,0.015,0.217,0.256,0.512,338,6.61,2.85,0.00,0.05,0.04,0.43,0.08,0.69,6.49,2.81,0.00,0.00,0.005,0.058,180,0.165,0.910,0.000,0.000,0.090,354601,353954,1,1.000,0.000,0.028,573934,0.117,0.572,0.006,119.30,82528,0,0.000,0.000,0.000,6323619,1.00,19.63,0.000,0.000,0.000,3,6,10,27,12722,0.049,44.01,0.0096,0.040,3,0.910,0.000,0.686,0.586,4.49,6.52,7.38,0.00,0.000,1.00,1.00,1.00,0.910,0.00016
720000,1884,1.484,0.082,7.02,151641,141975,2170,0,7536,0,1198285.6,0.0,0.013,0.198,0.283,0.506,345,6.80,3.23,0.00,0.06,0.03,0.57,0.09,0.97,6.67,3.01,0.00,0.00,0.003,0.045,164,0.151,0.902,0.000,0.000,0.098,363197,362996,1,1.000,0.000,0.018,416120,0.140,0.589,0.006,119.60,79361,0,0.000,0.000,0.000,5701970,1.00,19.58,0.000,0.000,0.000,3,6,10,49,12802,0.049,43.71,0.0095,0.036,8,0.908,0.000,0.688,0.586,4.66,7.14,7.58,0.00,0.000,1.00,1.00,1.00,0.908,0.00016
730000,1890,1.462,0.076,7.00,150420,141154,2239,0,7021,2,1188005.4,0.1,0.013,0.205,0.250,0.532,345,6.79,3.21,0.00,0.05,0.03,0.36,0.09,0.73,6.67,3.03,0.00,0.00,0.003,0.037,172,0.163,0.919,0.000,0.000,0.081,365204,364869,1,1.000,0.000,0.028,396629,0.146,0.572,0.006,119.25,81070,0,0.045,0.000,0.000,5898084,1.00,19.39,0.000,0.000,0.000,2,6,10,40,12834,0.049,44.06,0.0094,0.028,3,0.916,0.000,0.676,0.591,4.49,6.30,7.14,0.00,0.000,1.00,1.00,1.00,0.916,0.00015
740000,1893,1.495,0.080,7.06,153110,144583,2232,0,6292,5,1198739.4,0.1,0.013,0.196,0.239,0.551,339,6.90,3.42,0.00,0.21,0.03,0.40,0.08,0.74,6.78,3.21,0.00,0.00,0.004,0.050,194,0.174,0.917,0.000,0.000,0.083,369243,368953,1,1.000,0.000,0.033,555967,0.126,0.581,0.006,120.70,77829,0,0.028,0.000,0.000,5608421,1.00,19.27,0.000,0.000,0.000,3,6,10,43,13057,0.050,42.61,0.0093,0.002,7,0.920,0.000,0.646,0.588,4.52,6.86,6.95,0.00,0.000,1.00,1.00,1.00,0.920,0.00015
750000,1774,1.504,0.085,7.09,150150,142195,2126,0,5948,4,1189696.2,0.4,0.013,0.210,0.217,0.560,337,7.01,3.28,0.00,0.09,0.04,0.64,0.06,0.60,6.91,3.11,0.00,0.00,0.003,0.039,188,0.183,0.919,0.000,0.000,0.081,363703,362859,1,1.000,0.000,0.021,557355,0.116,0.601,0.006,119.71,84077,0,0.105,0.000,0.000,6120838,1.00,19.24,0.000,0.000,0.000,3,7,10,49,12435,0.047,43.60,0.0097,0.086,8,0.930,0.000,0.630,0.590,4.70,7.03,7.03,0.00,0.000,1.00,1.00,1.00,0.930,0.00015
760000,1871,1.508,0.080,7.17,137272,129553,2235,0,5387,1,1174323.8,0.2,0.014,0.243,0.242,0.501,345,6.83,3.48,0.01,0.32,0.03,0.50,0.11,1.06,6.68,3.21,0.00,0.00,0.004,0.042,168,0.242,0.926,0.000,0.000,0.074,360686,360520,1,1.000,0.000,0.024,430797,0.136,0.589,0.006,117.69,77999,0,0.244,0.000,0.000,6907293,1.00,19.89,0.000,0.000,0.000,2,6,10,43,12777,0.049,45.63,0.0094,0.067,11,0.935,0.000,0.591,0.622,4.69,7.25,7.20,0.00,0.001,1.00,1.00,1.00,0.935,0.00015
770000,1868,1.495,0.080,7.30,147731,138217,2238,0,7279,11,1194307.2,1.3,0.015,0.262,0.233,0.491,332,7.26,3.71,0.00,0.02,0.03,0.48,0.13,1.28,7.10,3.51,0.00,0.00,0.003,0.044,150,0.292,0.911,0.000,0.000,0.089,366275,366165,1,1.000,0.000,0.018,374568,0.133,0.565,0.005,120.22,78372,0,0.120,0.000,0.000,7825067,1.00,19.52,0.000,0.000,0.000,3,7,10,56,13564,0.052,43.10,0.0090,0.003,6,0.943,0.000,0.547,0.599,5.02,7.57,7.48,0.00,0.000,1.00,1.00,1.00,0.943,0.00016
780000,1806,1.504,0.077,7.25,147824,138750,1984,0,7152,0,1204309.9,0.0,0.029,0.233,0.269,0.469,333,7.56,3.49,0.00,0.00,0.02,0.35,0.06,0.83,7.49,3.45,0.00,0.00,0.003,0.046,159,0.205,0.913,0.000,0.000,0.087,378650,378605,1,1.000,0.000,0.009,309239,0.145,0.563,0.005,121.71,79632,0,0.000,0.000,0.000,6446691,1.00,19.02,0.000,0.000,0.000,3,8,11,39,13653,0.052,41.61,0.0089,0.006,5,0.937,0.000,0.563,0.612,5.14,7.33,7.52,0.00,0.000,1.00,1.00,1.00,0.937,0.00016
790000,1725,1.521,0.080,7.04,148938,140246,1905,0,6868,0,1209059.9,0.0,0.018,0.175,0.303,0.505,331,7.40,2.98,0.00,0.00,0.02,0.60,0.08,0.88,7.30,2.87,0.00,0.00,0.003,0.040,132,0.220,0.913,0.000,0.000,0.087,379630,379360,1,0.841,0.159,0.013,346227,0.155,0.590,0.006,121.25,75306,0,0.000,0.000,0.000,4512130,1.00,19.47,0.000,0.000,0.000,3,8,10,32,12758,0.049,42.07,0.0096,0.083,4,0.916,0.000,0.593,0.610,5.11,7.23,7.51,0.00,0.000,1.00,1.00,1.00,0.916,0.00017
800000,1823,1.477,0.073,7.07,150673,142474,2098,0,6003,0,1192413.1,0.0,0.021,0.163,0.264,0.551,341,7.53,3.45,0.00,0.00,0.04,0.74,0.06,0.63,7.43,3.18,0.00,0.00,0.004,0.050,128,0.281,0.902,0.000,0.000,0.098,378594,378418,1,1.000,0.000,0.015,304750,0.144,0.571,0.006,119.78,72853,0,0.000,0.000,0.000,4077856,1.00,19.34,0.000,0.000,0.000,2,8,10,49,13733,0.052,43.54,0.0088,0.009,5,0.919,0.000,0.619,0.604,5.11,7.14,7.62,0.00,0.000,1.00,1.00,1.00,0.919,0.00013
810000,1825,1.483,0.077,7.07,151485,143080,1992,0,6411,0,1193851.6,0.0,0.016,0.163,0.251,0.570,348,7.60,3.85,0.00,0.07,0.09,1.41,0.10,1.02,7.41,3.35,0.00,0.00,0.005,0.050,147,0.237,0.903,0.000,0.000,0.097,381642,381534,1,1.000,0.000,0.021,359188,0.111,0.568,0.005,120.69,72287,0,0.000,0.000,0.000,3881192,1.00,19.04,0.001,0.000,0.000,3,8,10,64,13865,0.053,42.63,0.0088,0.009,14,0.915,0.000,0.584,0.605,4.88,7.02,6.73,0.00,0.000,1.00,1.00,1.00,0.915,0.00014
820000,1754,1.520,0.085,7.10,149992,142447,1950,1,5665,26,1187663.6,0.1,0.014,0.173,0.238,0.575,349,7.38,4.18,0.00,0.00,0.09,1.58,0.11,0.89,7.18,3.72,0.00,0.00,0.005,0.055,157,0.214,0.915,0.000,0.000,0.085,372709,372586,1,0.974,0.026,0.022,347219,0.137,0.597,0.006,120.46,78265,972,0.006,0.000,0.000,4155173,1.00,19.23,0.000,0.000,0.000,2,8,10,57,12939,0.049,42.85,0.0094,0.050,10,0.914,0.000,0.603,0.600,4.68,6.91,6.23,0.00,0.000,1.00,1.00,1.00,0.914,0.00016
830000,1889,1.479,0.078,7.07,146545,139372,2140,0,4898,0,1181612.5,0.0,0.015,0.221,0.212,0.551,362,7.03,3.64,0.00,0.07,0.04,0.73,0.14,1.36,6.84,3.32,0.00,0.00,0.004,0.044,150,0.196,0.912,0.000,0.000,0.088,364843,364797,1,1.000,0.000,0.024,374535,0.137,0.572,0.006,119.90,76371,0,0.000,0.000,0.000,5764820,1.00,19.65,0.000,0.000,0.000,2,8,10,32,13283,0.051,43.41,0.0091,0.025,8,0.933,0.000,0.611,0.601,4.60,7.16,6.05,0.00,0.000,1.00,1.00,1.00,0.933,0.00015
840000,1953,1.448,0.078,7.09,158894,151108,2007,0,5715,0,1210275.2,0.0,0.011,0.239,0.202,0.548,346,6.95,3.71,0.00,0.10,0.07,1.14,0.09,1.00,6.78,3.27,0.00,0.00,0.005,0.049,163,0.174,0.910,0.000,0.000,0.090,373487,373412,1,1.000,0.000,0.024,414801,0.127,0.575,0.006,121.76,76877,0,0.000,0.000,0.000,6371929,1.00,19.68,0.000,0.000,0.000,2,8,10,56,13575,0.052,41.55,0.0091,0.009,9,0.939,0.000,0.593,0.577,4.58,7.30,6.30,0.00,0.000,1.00,1.00,1.00,0.939,0.00014
850000,1895,1.484,0.076,7.12,161107,153414,2226,0,5525,3,1204504.4,0.5,0.009,0.276,0.178,0.537,333,7.11,3.19,0.00,0.03,0.03,0.59,0.07,0.70,7.00,3.06,0.00,0.00,0.003,0.038,148,0.161,0.908,0.000,0.000,0.092,369510,369266,1,1.000,0.000,0.020,373855,0.141,0.570,0.006,122.04,78556,0,0.182,0.000,0.000,7713807,1.00,19.50,0.000,0.000,0.000,3,8,10,38,13473,0.051,41.28,0.0091,0.005,8,0.948,0.000,0.550,0.567,4.73,7.21,6.71,0.00,0.000,1.00,1.00,1.00,0.948,0.00015
860000,1958,1.482,0.077,6.97,157880,150555,2086,0,5176,2,1203032.6,0.5,0.010,0.293,0.171,0.526,329,6.82,3.46,0.00,0.00,0.04,0.50,0.08,0.80,6.70,3.30,0.00,0.00,0.004,0.053,141,0.218,0.912,0.000,0.000,0.088,366966,366933,1,0.812,0.188,0.016,375568,0.135,0.567,0.005,122.00,70680,0,0.234,0.000,0.000,8100900,1.00,19.98,0.000,0.000,0.000,2,8,10,58,13345,0.051,41.31,0.0092,0.002,14,0.950,0.000,0.519,0.572,4.59,7.03,6.49,0.00,0.000,1.00,1.00,1.00,0.950,0.00014
