step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent
870000,2280,1.521,0.061,8.06,174946,154983,2981,0,16995,3,1511516.4,0.1,0.026,0.095,0.618,0.260,336,7.22,3.23,0.03,0.46,0.01,0.13,0.01,0.27,7.17,3.19,0.00,0.00,0.001,0.027,139,0.312,0.940,0.000,0.000,0.060,494529,492044,1,0.999,0.001,0.005,89851,0.095,0.562,0.006,158.64,124797,0,0.042,0.000,0.000,2671324,1.01,18.17,0.000,0.000,0.000,2,9,10,27,16457,0.063,4.56,0.0092,0.021,0,0.773,0.000,0.698,0.648,4.64,7.26,6.88,0.00,0.000,1.01,1.01,1.01,0.773,0.00020
880000,2507,1.503,0.053,8.39,177377,156890,3118,0,17142,16,1485480.4,2.0,0.026,0.104,0.600,0.270,330,6.83,3.60,0.04,0.46,0.00,0.04,0.02,0.60,6.77,3.45,0.00,0.00,0.000,0.020,147,0.303,0.944,0.000,0.000,0.056,493558,492068,1,1.000,0.000,0.002,66776,0.109,0.503,0.005,159.20,128695,0,0.128,0.000,0.000,3080816,1.01,18.77,0.000,0.000,0.000,2,8,10,58,17115,0.065,4.00,0.0088,0.005,3,0.798,0.000,0.704,0.642,4.36,6.78,6.32,0.00,0.000,1.02,1.02,1.01,0.799,0.00018
890000,2219,1.564,0.057,8.14,175661,156378,2999,0,16572,2,1515566.5,0.2,0.030,0.119,0.597,0.254,328,7.64,3.26,0.04,0.73,0.00,0.07,0.01,0.15,7.58,3.19,0.00,0.00,0.000,0.011,148,0.347,0.943,0.000,0.000,0.057,492609,491583,1,1.000,0.000,0.004,60944,0.104,0.524,0.005,159.04,127005,0,0.111,0.000,0.000,3592585,1.02,17.73,0.000,0.000,0.000,3,9,10,36,16943,0.065,4.16,0.0090,0.012,3,0.812,0.000,0.687,0.645,4.89,7.23,7.35,0.00,0.000,1.02,1.02,1.01,0.812,0.00021
900000,2362,1.520,0.062,8.20,166314,144615,3054,0,18502,17,1470440.5,0.4,0.037,0.102,0.574,0.287,329,6.80,3.51,0.05,0.78,0.01,0.26,0.02,0.29,6.73,3.31,0.00,0.00,0.000,0.016,144,0.224,0.941,0.000,0.000,0.059,505346,504463,1,1.000,0.000,0.008,114800,0.121,0.546,0.005,157.80,129195,0,0.023,0.000,0.000,2949868,1.01,18.82,0.000,0.000,0.000,2,8,10,43,16070,0.061,5.40,0.0093,0.022,0,0.796,0.000,0.682,0.672,4.42,7.04,6.55,0.00,0.000,1.01,1.02,1.01,0.796,0.00018
910000,2571,1.480,0.064,8.02,177621,154970,3612,0,18830,6,1476120.8,0.3,0.034,0.105,0.556,0.306,318,6.50,3.56,0.03,0.49,0.00,0.18,0.01,0.16,6.46,3.51,0.00,0.00,0.000,0.010,182,0.159,0.939,0.000,0.000,0.061,479232,478098,1,1.000,0.000,0.002,84543,0.103,0.557,0.006,158.90,131388,0,0.048,0.000,0.000,3552925,1.01,19.23,0.000,0.001,0.000,2,7,10,40,16718,0.064,4.30,0.0089,0.011,0,0.823,0.000,0.713,0.631,4.40,7.13,7.11,0.00,0.001,1.02,1.02,1.01,0.823,0.00016
920000,2148,1.541,0.063,7.91,174555,153768,3409,0,17801,12,1491476.9,0.7,0.024,0.098,0.545,0.333,327,7.47,3.10,0.03,0.62,0.00,0.07,0.01,0.18,7.42,3.02,0.00,0.00,0.000,0.005,137,0.247,0.932,0.000,0.000,0.068,485379,484138,1,1.000,0.000,0.005,85975,0.124,0.572,0.006,158.20,129668,0,0.060,0.000,0.000,3140131,1.01,17.86,0.000,0.000,0.000,3,9,10,31,16037,0.061,5.00,0.0094,0.023,0,0.818,0.000,0.698,0.642,4.85,7.52,7.28,0.00,0.000,1.01,1.01,1.01,0.818,0.00019
930000,2129,1.552,0.066,8.33,152280,131494,2890,0,17915,1,1467037.0,0.1,0.027,0.093,0.571,0.310,353,6.69,3.89,0.06,0.79,0.00,0.08,0.02,0.27,6.62,3.68,0.00,0.00,0.001,0.023,160,0.159,0.940,0.000,0.000,0.060,542022,540555,1,1.000,0.000,0.007,92066,0.088,0.586,0.006,157.73,125356,0,0.133,0.000,0.000,2823548,1.02,18.98,0.000,0.000,0.000,2,7,10,46,14249,0.054,5.47,0.0104,0.021,1,0.852,0.000,0.725,0.720,4.34,7.19,6.53,0.00,0.000,1.01,1.02,1.02,0.852,0.00012
940000,2307,1.511,0.060,8.14,160527,138038,3329,0,18982,5,1502225.2,0.6,0.031,0.094,0.552,0.323,333,6.49,3.30,0.02,0.49,0.00,0.04,0.01,0.25,6.46,3.21,0.00,0.00,0.000,0.008,145,0.247,0.937,0.000,0.000,0.063,524381,521345,1,0.995,0.005,0.000,88101,0.094,0.540,0.005,159.31,136982,0,0.121,0.000,0.000,3229584,1.01,19.08,0.000,0.000,0.000,2,7,9,36,14968,0.057,3.89,0.0101,0.024,1,0.876,0.000,0.745,0.695,4.38,7.42,6.75,0.00,0.000,1.01,1.01,1.01,0.876,0.00010
950000,2284,1.531,0.068,8.33,154523,132410,2909,0,19227,2,1498138.2,0.8,0.023,0.098,0.520,0.360,339,6.46,3.50,0.00,0.09,0.00,0.04,0.01,0.14,6.44,3.50,0.00,0.00,0.000,0.004,171,0.203,0.932,0.000,0.000,0.068,533218,531150,1,0.991,0.009,0.004,61484,0.141,0.577,0.006,158.56,144204,0,0.392,0.000,0.000,3095157,1.00,19.13,0.000,0.000,0.000,2,7,9,38,14747,0.056,4.64,0.0102,0.021,1,0.876,0.000,0.761,0.711,4.16,6.94,6.07,0.00,0.000,1.00,1.00,1.00,0.876,0.00010
960000,2250,1.524,0.068,8.25,169879,149609,3068,0,17236,5,1506900.6,0.7,0.017,0.152,0.533,0.298,340,7.47,3.44,0.04,0.89,0.00,0.06,0.01,0.40,7.42,3.31,0.00,0.00,0.000,0.016,159,0.260,0.936,0.000,0.000,0.064,516985,514398,1,1.000,0.000,0.002,61252,0.104,0.539,0.005,158.64,131754,0,0.132,0.000,0.000,5010223,1.02,17.87,0.000,0.000,0.000,2,9,10,40,16809,0.064,4.56,0.0090,0.002,5,0.901,0.000,0.736,0.673,4.74,7.30,6.87,0.00,0.000,1.02,1.02,1.02,0.901,0.00014
970000,2393,1.513,0.061,8.27,170896,151788,2877,0,16088,2,1507699.9,0.4,0.021,0.169,0.548,0.262,327,7.06,3.56,0.04,0.66,0.00,0.04,0.01,0.17,7.01,3.45,0.00,0.00,0.000,0.003,168,0.241,0.940,0.000,0.000,0.060,499663,498425,1,1.000,0.000,0.002,58603,0.104,0.544,0.005,158.93,125122,0,0.207,0.000,0.000,5329676,1.01,18.47,0.000,0.000,0.000,2,8,10,38,16905,0.064,4.27,0.0090,0.001,7,0.878,0.000,0.681,0.660,4.58,7.04,6.91,0.00,0.000,1.01,1.01,1.01,0.878,0.00018
980000,2300,1.515,0.064,8.25,175813,156939,3012,0,15955,46,1502889.2,8.6,0.018,0.174,0.543,0.265,325,7.34,4.02,0.06,1.30,0.00,0.06,0.01,0.14,7.27,3.73,0.00,0.00,0.000,0.013,182,0.212,0.928,0.000,0.000,0.072,494730,493887,1,1.000,0.000,0.003,94037,0.130,0.541,0.005,159.08,132309,0,0.187,0.000,0.000,5871476,1.01,18.20,0.000,0.000,0.000,3,8,10,61,16890,0.064,4.12,0.0090,0.000,6,0.886,0.000,0.659,0.646,4.71,6.93,7.12,0.00,0.000,1.01,1.02,1.01,0.887,0.00018
990000,2311,1.520,0.058,8.20,178228,159025,2936,0,16256,15,1507061.0,3.8,0.014,0.157,0.559,0.269,338,7.09,3.40,0.03,0.65,0.00,0.00,0.01,0.12,7.06,3.28,0.00,0.00,0.000,0.000,156,0.253,0.925,0.000,0.000,0.075,503226,502182,1,1.000,0.000,0.004,81119,0.122,0.528,0.005,158.90,123759,0,0.256,0.000,0.000,5311448,1.01,18.36,0.000,0.000,0.000,2,8,10,43,16393,0.063,4.30,0.0092,0.000,1,0.883,0.000,0.674,0.647,4.63,7.18,6.64,0.00,0.000,1.01,1.01,1.01,0.883,0.00016
1000000,2239,1.535,0.062,8.31,172688,152809,2945,0,17006,3,1486992.8,0.4,0.015,0.117,0.581,0.287,341,7.04,3.47,0.04,0.64,0.00,0.07,0.02,0.40,6.97,3.34,0.00,0.00,0.000,0.004,157,0.216,0.933,0.000,0.000,0.067,517651,516863,1,1.000,0.000,0.004,101713,0.109,0.550,0.005,158.91,120827,0,0.145,0.000,0.000,3800921,1.01,18.38,0.000,0.000,0.000,3,8,9,44,15753,0.060,4.29,0.0095,0.021,1,0.865,0.000,0.699,0.668,4.58,7.51,6.55,0.00,0.000,1.01,1.02,1.01,0.865,0.00015
