step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent
870000,2053,1.447,0.088,4.59,167606,152537,1956,0,13033,4,1223782.1,0.3,0.254,0.132,0.063,0.552,345,6.93,3.55,0.06,0.87,0.00,0.13,0.03,0.34,6.84,3.49,0.00,0.00,0.000,0.008,66,0.420,0.890,0.000,0.000,0.110,369337,369227,1,1.000,0.000,0.010,329381,0.050,0.557,0.005,123.71,57058,0,0.066,0.000,0.000,2830152,1.03,20.29,0.000,0.000,0.000,4,8,12,40,14229,0.054,39.60,0.0087,0.000,18,0.854,0.000,0.326,0.549,5.08,7.82,7.77,0.00,0.000,1.03,1.03,1.03,0.854,0.00018
880000,1946,1.485,0.088,4.76,169503,152642,1992,0,14976,11,1220792.5,0.2,0.241,0.132,0.069,0.558,339,7.07,3.66,0.05,0.56,0.00,0.00,0.05,0.83,6.97,3.64,0.00,0.00,0.000,0.000,71,0.362,0.903,0.000,0.000,0.097,368594,368495,1,1.000,0.000,0.011,259122,0.050,0.569,0.006,123.71,62779,0,0.016,0.000,0.000,3042889,1.03,20.00,0.001,0.000,0.000,4,8,12,64,13757,0.052,39.60,0.0090,0.001,19,0.850,0.000,0.308,0.543,5.05,7.58,7.74,0.00,0.000,1.03,1.02,1.03,0.850,0.00020
890000,1945,1.486,0.083,4.60,163404,147188,2187,0,14030,5,1222883.5,0.2,0.230,0.152,0.076,0.542,353,7.12,3.21,0.10,0.66,0.00,0.00,0.04,0.44,6.98,3.22,0.00,0.00,0.000,0.000,71,0.361,0.900,0.000,0.000,0.100,364011,363944,1,1.000,0.000,0.016,327226,0.045,0.554,0.005,123.57,62711,0,0.050,0.000,0.000,3658116,1.05,19.87,0.000,0.000,0.000,4,8,12,29,13840,0.053,39.74,0.0090,0.001,6,0.868,0.000,0.351,0.554,5.12,7.73,7.75,0.00,0.000,1.05,1.04,1.05,0.868,0.00020
900000,1712,1.485,0.070,4.79,166005,149843,1766,0,14629,8,1204488.1,0.3,0.194,0.169,0.085,0.551,352,7.54,3.29,0.06,0.47,0.01,0.31,0.04,0.51,7.42,3.34,0.00,0.00,0.001,0.016,62,0.303,0.894,0.000,0.000,0.106,361176,361013,1,1.000,0.000,0.012,403321,0.037,0.480,0.004,122.02,67142,0,0.037,0.000,0.000,4154847,1.03,19.47,0.000,0.000,0.000,4,8,12,38,12902,0.049,41.30,0.0095,0.000,5,0.884,0.000,0.319,0.543,5.28,7.84,7.76,0.00,0.000,1.04,1.03,1.03,0.884,0.00022
910000,1903,1.469,0.081,4.59,164115,148183,2050,0,13691,1,1205131.0,0.0,0.203,0.159,0.096,0.542,361,7.35,3.52,0.10,0.98,0.00,0.14,0.04,0.56,7.20,3.38,0.00,0.00,0.000,0.006,73,0.298,0.901,0.000,0.000,0.099,363716,363330,1,1.000,0.000,0.009,228210,0.054,0.560,0.005,121.95,62792,0,0.000,0.000,0.000,3554938,1.05,19.67,0.000,0.000,0.000,4,8,12,58,13983,0.053,41.37,0.0088,0.000,13,0.873,0.000,0.317,0.552,5.19,7.77,7.74,0.00,0.000,1.05,1.05,1.05,0.873,0.00020
920000,1999,1.476,0.078,4.76,165855,150066,1902,0,13791,4,1220434.5,0.2,0.202,0.170,0.115,0.512,346,6.90,3.27,0.11,0.67,0.01,0.20,0.05,0.60,6.73,3.37,0.00,0.00,0.001,0.032,77,0.372,0.895,0.000,0.000,0.105,369997,369743,1,1.000,0.000,0.014,216262,0.073,0.550,0.005,123.67,56457,0,0.051,0.000,0.000,4004784,1.06,20.01,0.000,0.000,0.000,4,8,10,48,13791,0.053,39.64,0.0091,0.000,6,0.878,0.000,0.365,0.555,4.98,7.79,7.83,0.00,0.000,1.07,1.06,1.06,0.878,0.00020
930000,2021,1.461,0.078,4.78,167734,151392,2228,0,14092,8,1224302.2,0.7,0.233,0.154,0.079,0.534,358,6.92,3.38,0.08,0.66,0.00,0.04,0.03,0.34,6.81,3.48,0.00,0.00,0.000,0.022,65,0.377,0.888,0.000,0.000,0.112,368306,367883,1,1.000,0.000,0.011,231693,0.073,0.550,0.005,124.28,56685,0,0.089,0.000,0.000,3332050,1.04,20.09,0.000,0.000,0.000,4,8,10,64,13976,0.053,39.04,0.0089,0.000,5,0.869,0.000,0.394,0.548,5.05,7.73,7.82,0.00,0.000,1.04,1.04,1.05,0.869,0.00019
940000,1895,1.443,0.081,4.80,167720,152054,2015,0,13777,4,1212033.0,0.9,0.237,0.154,0.059,0.549,370,7.23,3.08,0.13,0.98,0.00,0.00,0.08,0.94,7.02,3.01,0.00,0.00,0.000,0.000,82,0.367,0.891,0.000,0.000,0.109,369276,369005,1,1.000,0.000,0.026,281142,0.053,0.572,0.006,123.71,57479,0,0.223,0.000,0.000,3381914,1.06,19.51,0.000,0.000,0.000,4,8,10,42,13694,0.052,39.61,0.0091,0.002,13,0.870,0.000,0.424,0.549,5.10,7.65,7.72,0.00,0.000,1.07,1.05,1.06,0.870,0.00019
950000,2051,1.444,0.081,4.75,171832,154810,2033,0,14833,8,1212864.5,1.0,0.220,0.148,0.060,0.572,369,6.59,3.16,0.04,0.34,0.01,0.30,0.03,0.28,6.52,3.15,0.00,0.00,0.000,0.012,63,0.403,0.900,0.000,0.000,0.100,369340,368857,1,1.000,0.000,0.011,248319,0.063,0.561,0.005,122.65,63343,0,0.121,0.000,0.000,3536604,1.03,20.38,0.000,0.000,0.000,4,8,10,50,13521,0.052,40.66,0.0091,0.008,4,0.872,0.000,0.466,0.537,4.91,7.82,7.84,0.00,0.000,1.03,1.03,1.02,0.872,0.00017
960000,2002,1.468,0.079,4.93,176516,158212,2135,0,16218,2,1217375.1,0.2,0.196,0.156,0.085,0.563,374,6.71,3.28,0.05,0.43,0.00,0.09,0.02,0.25,6.64,3.35,0.00,0.00,0.000,0.022,69,0.354,0.900,0.000,0.000,0.100,370580,370122,1,1.000,0.000,0.008,163003,0.063,0.563,0.005,123.38,63634,0,0.096,0.000,0.000,3774752,1.03,20.17,0.001,0.000,0.000,4,8,10,64,13436,0.051,39.94,0.0092,0.003,16,0.880,0.000,0.416,0.527,4.92,7.72,7.78,0.00,0.000,1.04,1.03,1.03,0.880,0.00017
970000,1941,1.491,0.084,5.03,169594,150983,2157,0,16515,4,1217588.4,0.3,0.151,0.184,0.101,0.564,376,7.02,3.15,0.08,0.60,0.00,0.13,0.03,0.35,6.91,3.19,0.00,0.00,0.001,0.021,76,0.351,0.909,0.000,0.000,0.091,371856,371472,1,1.000,0.000,0.009,167753,0.072,0.563,0.005,123.18,71958,0,0.075,0.000,0.000,4832591,1.03,19.84,0.001,0.000,0.000,4,8,10,64,13617,0.052,40.13,0.0091,0.000,9,0.898,0.000,0.426,0.547,5.06,7.82,7.81,0.00,0.000,1.03,1.03,1.03,0.898,0.00017
980000,1986,1.455,0.079,5.05,166708,149061,2141,0,15461,8,1214803.0,1.6,0.155,0.176,0.106,0.563,394,6.77,3.11,0.10,0.94,0.00,0.05,0.04,0.43,6.63,3.00,0.00,0.00,0.000,0.008,64,0.329,0.905,0.000,0.000,0.095,370524,370060,1,1.000,0.000,0.014,180241,0.075,0.566,0.005,122.66,69911,0,0.198,0.000,0.000,4537806,1.04,20.06,0.000,0.000,0.000,4,8,10,46,13445,0.051,40.65,0.0092,0.022,5,0.892,0.000,0.439,0.553,4.99,7.74,7.68,0.00,0.000,1.05,1.05,1.04,0.892,0.00017
990000,1832,1.465,0.084,5.15,168216,150454,2169,0,15747,20,1202724.8,2.5,0.124,0.165,0.130,0.582,422,7.14,3.27,0.07,0.46,0.00,0.12,0.03,0.50,7.04,3.34,0.00,0.07,0.000,0.015,74,0.390,0.884,0.000,0.000,0.116,372688,372036,1,1.000,0.000,0.010,180017,0.066,0.580,0.006,121.84,68849,0,0.125,0.000,0.000,4049677,1.04,19.38,0.000,0.000,0.001,4,8,10,46,13080,0.050,41.48,0.0093,0.041,6,0.886,0.000,0.426,0.551,4.91,7.78,7.06,0.00,0.001,1.05,1.04,1.04,0.886,0.00018
1000000,1790,1.494,0.085,5.19,165807,149359,2105,0,14385,3,1203400.2,0.3,0.079,0.160,0.157,0.604,458,7.54,3.54,0.11,0.60,0.00,0.17,0.08,1.37,7.34,3.40,0.00,0.09,0.000,0.014,64,0.366,0.904,0.000,0.000,0.096,364711,364226,1,0.991,0.009,0.015,205362,0.071,0.599,0.006,121.81,55871,0,0.086,0.000,0.000,3699028,1.05,19.05,0.000,0.000,0.001,2,8,10,58,13493,0.051,41.50,0.0092,0.025,13,0.876,0.000,0.436,0.548,5.05,7.38,7.15,0.00,0.001,1.07,1.06,1.03,0.876,0.00020
