step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent
430000,1930,1.499,0.085,12.49,131596,121945,1975,0,7590,1,1207024.9,0.2,0.008,0.264,0.350,0.377,227,7.14,4.00,0.01,0.25,0.06,0.50,0.09,0.65,6.99,3.87,0.00,0.00,0.008,0.071,372,0.066,0.908,0.000,0.000,0.092,348625,340758,5,0.327,0.056,0.033,976095,0.076,0.594,0.006,121.61,130679,0,0.193,0.000,0.000,7106997,1.00,18.02,0.000,0.000,0.000,2,7,11,39,13781,0.053,41.71,0.0090,0.002,20,0.908,0.000,0.877,0.626,3.53,5.24,5.99,0.00,0.000,1.00,1.00,1.00,0.908,0.00024
440000,1726,1.559,0.088,12.77,133653,123643,1822,0,8392,6,1198052.1,1.2,0.005,0.192,0.380,0.423,223,7.85,4.73,0.01,0.18,0.11,0.74,0.17,1.46,7.56,4.35,0.00,0.00,0.011,0.069,382,0.054,0.910,0.000,0.000,0.090,346875,338454,5,0.290,0.158,0.054,595678,0.113,0.604,0.006,121.00,133966,0,0.194,0.000,0.000,4310269,1.00,16.94,0.001,0.000,0.000,3,7,13,64,13551,0.052,42.32,0.0092,0.000,20,0.875,0.000,0.887,0.618,3.67,5.75,6.06,0.00,0.000,1.00,1.01,1.01,0.875,0.00025
450000,1763,1.554,0.084,12.19,131408,122323,2019,0,7029,2,1199775.1,0.2,0.004,0.137,0.427,0.433,235,7.61,4.38,0.01,0.12,0.10,0.89,0.04,0.43,7.45,4.19,0.00,0.00,0.009,0.059,344,0.094,0.905,0.000,0.000,0.095,344466,338944,4,0.327,0.292,0.015,423078,0.122,0.595,0.006,120.67,117518,0,0.089,0.000,0.000,3124940,1.01,17.61,0.000,0.000,0.000,3,7,12,48,13411,0.051,42.64,0.0091,0.012,12,0.846,0.000,0.882,0.621,3.82,5.56,5.92,0.00,0.000,1.01,1.01,1.01,0.846,0.00023
460000,1799,1.549,0.078,12.08,140689,131728,1892,0,7033,5,1208947.6,0.8,0.003,0.154,0.462,0.381,235,7.46,4.28,0.02,0.23,0.07,0.68,0.03,0.34,7.34,4.18,0.00,0.00,0.006,0.057,314,0.091,0.915,0.000,0.000,0.085,358231,352280,5,0.293,0.339,0.012,314289,0.097,0.574,0.005,121.42,122733,0,0.160,0.000,0.000,3663547,1.01,17.66,0.000,0.001,0.000,3,7,12,40,13415,0.051,41.90,0.0092,0.004,15,0.849,0.000,0.863,0.610,3.75,5.54,5.90,0.00,0.000,1.01,1.01,1.02,0.849,0.00023
470000,1763,1.550,0.079,12.55,133944,122611,1828,0,9541,8,1198578.8,0.1,0.019,0.145,0.411,0.426,238,7.78,5.06,0.00,0.12,0.10,1.09,0.03,0.30,7.65,4.86,0.00,0.00,0.009,0.068,321,0.087,0.903,0.000,0.000,0.097,351738,343961,6,0.384,0.281,0.012,310905,0.098,0.592,0.006,121.10,126701,0,0.009,0.000,0.000,3217571,1.00,17.52,0.000,0.000,0.000,2,7,13,49,13724,0.052,42.21,0.0089,0.001,17,0.840,0.000,0.868,0.622,3.78,5.63,5.95,0.00,0.000,1.00,1.00,1.00,0.840,0.00024
480000,1828,1.542,0.078,11.98,137347,125600,1913,0,9769,0,1209156.1,0.0,0.020,0.130,0.431,0.419,248,7.43,3.87,0.00,0.05,0.03,0.34,0.05,0.52,7.35,3.77,0.00,0.00,0.003,0.034,326,0.091,0.898,0.000,0.000,0.102,351685,346867,7,0.550,0.046,0.014,234779,0.100,0.583,0.006,121.10,125691,0,0.000,0.000,0.000,2647775,1.00,17.73,0.000,0.000,0.000,3,7,11,45,13585,0.052,42.21,0.0090,0.000,18,0.817,0.000,0.869,0.612,3.76,5.65,5.87,0.00,0.000,1.00,1.00,1.00,0.817,0.00022
490000,1789,1.534,0.081,11.93,134785,123086,2016,0,9722,11,1207918.5,1.4,0.033,0.136,0.403,0.428,250,7.69,4.17,0.00,0.07,0.04,0.36,0.06,0.74,7.59,4.15,0.00,0.11,0.005,0.051,340,0.073,0.899,0.001,0.000,0.101,351937,347817,5,0.486,0.065,0.013,255822,0.111,0.581,0.006,121.15,124667,0,0.124,0.000,0.000,2957306,1.00,17.70,0.000,0.003,0.001,3,7,12,48,13750,0.052,42.17,0.0089,0.000,19,0.850,0.000,0.858,0.619,3.85,5.72,5.99,0.00,0.001,1.00,1.00,1.00,0.850,0.00020
500000,1832,1.501,0.084,12.14,138106,125941,1811,0,10311,8,1199089.1,0.5,0.031,0.119,0.488,0.362,253,7.09,3.71,0.00,0.04,0.06,0.50,0.05,0.48,6.98,3.66,0.00,0.00,0.007,0.055,341,0.138,0.904,0.000,0.000,0.096,361172,356025,4,0.655,0.066,0.017,226641,0.102,0.583,0.006,121.32,122115,0,0.066,0.000,0.000,2517754,1.00,18.21,0.000,0.000,0.000,3,7,11,30,12996,0.050,42.00,0.0094,0.014,7,0.818,0.000,0.838,0.620,3.72,5.77,6.17,0.00,0.000,1.00,1.00,1.00,0.818,0.00019
510000,1858,1.518,0.084,12.35,133363,121868,2219,0,9250,35,1175549.1,6.6,0.022,0.157,0.510,0.311,247,6.57,4.38,0.00,0.07,0.04,0.45,0.05,0.54,6.48,4.29,0.00,0.00,0.005,0.039,319,0.135,0.893,0.000,0.000,0.107,353440,349405,4,0.761,0.010,0.018,324285,0.076,0.615,0.006,119.48,125239,0,0.189,0.000,0.000,4646517,1.00,18.91,0.000,0.000,0.000,3,6,11,52,12210,0.047,43.84,0.0098,0.055,12,0.896,0.000,0.860,0.625,3.50,5.47,5.78,0.00,0.000,1.00,1.00,1.00,0.896,0.00015
520000,1899,1.495,0.077,11.92,129335,115408,2582,0,11304,4,1173961.6,0.6,0.019,0.144,0.446,0.391,267,5.62,3.66,0.01,0.10,0.03,0.29,0.02,0.19,5.57,3.67,0.00,0.00,0.005,0.042,268,0.090,0.913,0.000,0.000,0.087,367374,360297,5,0.830,0.003,0.013,214384,0.078,0.592,0.006,118.35,132901,0,0.143,0.000,0.000,4462681,1.00,20.15,0.000,0.000,0.000,2,5,10,63,10677,0.041,44.96,0.0111,0.051,7,0.914,0.000,0.892,0.649,2.98,4.52,5.27,0.00,0.000,1.00,1.00,1.00,0.914,0.00011
530000,1871,1.481,0.075,12.13,144542,130897,2516,0,11157,1,1195744.6,0.4,0.010,0.123,0.424,0.442,256,6.45,3.65,0.00,0.05,0.05,0.50,0.02,0.24,6.37,3.60,0.00,0.00,0.007,0.052,364,0.088,0.881,0.000,0.000,0.119,360960,352355,6,0.778,0.004,0.009,177574,0.069,0.590,0.006,120.78,137913,0,0.426,0.000,0.000,3524248,1.00,18.81,0.000,0.000,0.000,2,6,10,39,12062,0.046,42.53,0.0100,0.052,0,0.895,0.000,0.888,0.601,3.48,5.49,6.07,0.00,0.000,1.00,1.00,1.00,0.895,0.00013
540000,1864,1.538,0.084,12.90,140714,130527,2182,0,8012,9,1182252.8,1.4,0.005,0.167,0.346,0.482,243,6.70,3.58,0.01,0.13,0.04,0.29,0.05,0.41,6.61,3.59,0.00,0.00,0.006,0.051,306,0.106,0.912,0.000,0.000,0.088,357613,349552,2,0.957,0.020,0.022,387308,0.073,0.601,0.006,120.19,137130,0,0.157,0.000,0.000,5071077,1.00,18.20,0.000,0.000,0.000,3,7,10,34,12497,0.048,43.12,0.0096,0.056,3,0.911,0.000,0.853,0.608,3.73,5.78,6.41,0.00,0.000,1.00,1.00,1.00,0.911,0.00015
550000,1948,1.479,0.076,12.43,141285,130118,2240,0,8843,0,1185904.4,0.0,0.005,0.161,0.309,0.525,237,6.30,3.34,0.00,0.11,0.03,0.37,0.06,0.38,6.21,3.29,0.00,0.00,0.003,0.031,339,0.124,0.891,0.000,0.000,0.109,358078,353069,2,0.965,0.003,0.033,437606,0.077,0.582,0.006,119.73,138047,0,0.000,0.000,0.000,5039975,1.00,18.91,0.000,0.000,0.000,3,6,10,39,12277,0.047,43.59,0.0098,0.023,7,0.910,0.000,0.837,0.607,3.72,6.31,6.11,0.00,0.000,1.00,1.00,1.00,0.910,0.00012
560000,1834,1.532,0.084,12.87,146406,134468,2298,0,9754,1,1192414.4,0.0,0.004,0.164,0.309,0.523,237,7.04,3.99,0.00,0.00,0.06,0.48,0.04,0.29,6.94,3.94,0.00,0.00,0.007,0.057,379,0.104,0.906,0.000,0.000,0.094,357568,353153,2,0.696,0.053,0.022,436411,0.075,0.593,0.006,120.62,141392,0,0.020,0.000,0.000,4956345,1.00,18.09,0.000,0.000,0.000,2,7,12,37,12913,0.049,42.70,0.0094,0.030,5,0.912,0.000,0.816,0.592,3.80,6.24,6.41,0.00,0.000,1.00,1.00,1.00,0.912,0.00013
570000,1880,1.507,0.084,12.84,141260,129976,2120,0,9118,9,1194499.1,1.2,0.012,0.148,0.342,0.498,234,7.13,4.39,0.00,0.08,0.03,0.43,0.05,0.46,7.05,4.31,0.00,0.00,0.003,0.033,350,0.065,0.914,0.000,0.000,0.086,355927,346898,3,0.581,0.196,0.019,322118,0.079,0.581,0.006,121.04,142824,0,0.129,0.000,0.000,3973391,1.00,18.02,0.001,0.001,0.000,3,7,12,64,13401,0.051,42.27,0.0090,0.009,10,0.880,0.000,0.832,0.605,3.74,6.02,5.96,0.00,0.000,1.00,1.00,1.00,0.880,0.00016
580000,1972,1.484,0.079,12.66,140445,127833,2163,0,10357,10,1200029.4,1.8,0.014,0.119,0.330,0.537,251,6.66,3.68,0.01,0.20,0.05,0.48,0.04,0.54,6.56,3.49,0.00,0.00,0.005,0.050,322,0.158,0.912,0.000,0.000,0.088,353146,345203,6,0.731,0.016,0.018,301620,0.072,0.577,0.006,121.79,128626,0,0.177,0.000,0.000,2509921,1.00,18.55,0.001,0.000,0.000,3,7,10,64,13132,0.050,41.53,0.0093,0.000,10,0.826,0.000,0.844,0.605,3.50,5.66,5.84,0.00,0.000,1.00,1.00,1.00,0.826,0.00017
590000,1898,1.511,0.084,12.05,141899,130224,2052,0,9697,2,1193507.8,0.2,0.015,0.095,0.338,0.552,266,7.04,4.69,0.01,0.11,0.02,0.33,0.04,0.36,6.97,4.65,0.00,0.00,0.002,0.027,336,0.102,0.910,0.000,0.000,0.090,346504,339496,7,0.697,0.004,0.021,366595,0.079,0.581,0.006,121.45,122827,0,0.096,0.000,0.000,1703061,1.00,18.37,0.001,0.000,0.000,3,7,11,64,13364,0.051,41.86,0.0090,0.000,10,0.749,0.000,0.833,0.593,3.56,5.55,6.05,0.00,0.000,1.00,1.00,1.00,0.749,0.00020
600000,1817,1.510,0.078,12.17,140773,128109,2039,1,10705,15,1195811.4,0.6,0.031,0.069,0.358,0.542,268,6.24,3.50,0.03,0.46,0.02,0.23,0.03,0.35,6.16,3.39,0.00,0.00,0.003,0.028,292,0.136,0.893,0.000,0.000,0.107,373197,367846,3,0.700,0.000,0.013,229659,0.068,0.585,0.006,121.54,125931,10,0.037,1.000,0.000,1188661,1.01,19.12,0.000,0.000,0.000,3,6,10,37,11346,0.043,41.78,0.0107,0.000,14,0.725,0.000,0.855,0.624,3.35,4.83,5.97,0.00,0.000,1.01,1.01,1.01,0.725,0.00016
610000,1798,1.525,0.078,11.99,141579,129796,2254,0,9548,35,1207270.2,3.6,0.079,0.077,0.349,0.495,251,7.43,3.98,0.01,0.16,0.11,0.73,0.04,0.31,7.27,3.90,0.00,0.00,0.010,0.055,347,0.072,0.902,0.000,0.000,0.098,377146,369077,3,0.691,0.049,0.017,190776,0.072,0.580,0.005,121.01,141169,0,0.103,0.000,0.000,1401710,1.01,17.69,0.000,0.000,0.000,3,7,11,42,13353,0.051,42.31,0.0092,0.000,16,0.773,0.000,0.871,0.626,3.69,5.96,5.80,0.00,0.001,1.01,1.00,1.01,0.773,0.00016
620000,1747,1.530,0.084,12.13,138990,128593,2006,0,8442,2,1196506.8,0.4,0.129,0.076,0.335,0.460,266,7.79,4.37,0.00,0.07,0.05,0.42,0.05,0.52,7.69,4.31,0.00,0.02,0.006,0.049,356,0.120,0.894,0.000,0.000,0.106,366711,360533,5,0.746,0.000,0.019,239842,0.065,0.593,0.006,120.87,130528,0,0.201,0.000,0.000,1252391,1.00,17.39,0.000,0.000,0.001,3,7,12,42,13615,0.052,42.44,0.0089,0.000,19,0.756,0.000,0.837,0.623,3.82,6.13,6.10,0.00,0.001,1.00,1.00,1.00,0.756,0.00018
630000,1922,1.476,0.081,11.81,144371,134219,2058,0,7919,13,1196646.9,0.8,0.146,0.081,0.333,0.440,264,6.72,3.38,0.00,0.12,0.03,0.34,0.03,0.29,6.66,3.39,0.00,0.00,0.005,0.051,319,0.098,0.897,0.000,0.000,0.103,363048,356290,8,0.644,0.008,0.015,299261,0.066,0.582,0.006,120.97,127978,0,0.062,0.000,0.000,1520726,1.00,18.59,0.000,0.000,0.000,3,7,10,39,12925,0.049,42.34,0.0094,0.000,15,0.782,0.000,0.829,0.604,3.54,5.57,5.81,0.00,0.000,1.00,1.00,1.00,0.782,0.00016
640000,1783,1.535,0.088,11.44,139722,130097,1917,0,7847,10,1192277.5,2.3,0.103,0.096,0.281,0.520,272,7.46,4.77,0.01,0.15,0.04,0.56,0.04,0.36,7.38,4.75,0.00,0.00,0.003,0.036,351,0.102,0.900,0.000,0.000,0.100,366099,361005,4,0.671,0.008,0.017,293428,0.062,0.589,0.006,120.85,123875,0,0.233,0.000,0.000,1927563,1.00,17.98,0.000,0.000,0.000,3,7,12,62,13304,0.051,42.46,0.0091,0.000,22,0.800,0.000,0.819,0.620,3.79,5.77,5.85,0.00,0.000,1.00,1.00,1.00,0.800,0.00018
650000,1910,1.469,0.088,11.21,145329,133948,2015,0,9239,2,1195587.1,0.1,0.034,0.103,0.361,0.501,271,6.80,3.61,0.00,0.07,0.03,0.45,0.03,0.37,6.73,3.59,0.00,0.00,0.004,0.055,327,0.113,0.890,0.000,0.000,0.110,360222,354044,6,0.682,0.010,0.015,329334,0.078,0.595,0.006,120.82,122215,0,0.072,0.000,0.000,2178370,1.00,18.54,0.000,0.000,0.000,3,7,10,34,12989,0.050,42.50,0.0093,0.001,8,0.825,0.000,0.837,0.599,3.66,5.70,6.04,0.00,0.000,1.00,1.00,1.00,0.825,0.00016
660000,1720,1.546,0.082,11.57,140583,128645,2035,0,10093,0,1195810.8,0.0,0.007,0.086,0.411,0.495,274,7.20,3.88,0.01,0.11,0.02,0.18,0.05,0.36,7.13,3.88,0.00,0.00,0.002,0.023,276,0.103,0.891,0.000,0.000,0.109,366867,362775,3,0.676,0.053,0.024,302244,0.072,0.584,0.006,120.99,119101,0,0.000,0.000,0.000,1698200,1.00,18.06,0.000,0.000,0.000,3,7,12,34,12379,0.047,42.33,0.0098,0.000,12,0.813,0.000,0.862,0.619,3.57,5.49,6.11,0.00,0.000,1.00,1.00,1.01,0.813,0.00015
670000,1777,1.517,0.077,11.02,138089,123870,2075,0,12087,3,1202406.8,0.5,0.011,0.123,0.318,0.548,286,6.42,3.20,0.01,0.11,0.02,0.28,0.02,0.22,6.37,3.18,0.00,0.00,0.003,0.036,262,0.129,0.898,0.000,0.000,0.102,382888,380174,3,0.687,0.008,0.008,229395,0.083,0.575,0.006,121.45,124307,0,0.153,0.000,0.000,2540621,1.00,18.74,0.000,0.001,0.000,3,6,10,30,11406,0.044,41.86,0.0106,0.000,24,0.880,0.000,0.891,0.641,3.39,5.17,5.85,0.00,0.000,1.00,1.00,1.00,0.880,0.00013
680000,1844,1.512,0.085,11.33,142800,127905,2099,0,12729,1,1202958.9,0.1,0.007,0.097,0.269,0.626,279,6.84,3.84,0.01,0.11,0.04,0.45,0.02,0.27,6.77,3.73,0.00,0.00,0.004,0.035,298,0.129,0.894,0.000,0.000,0.106,380660,376827,3,0.700,0.000,0.009,199258,0.081,0.592,0.006,120.73,128861,0,0.097,0.000,0.000,1976510,1.00,18.53,0.000,0.000,0.000,3,7,10,41,12616,0.048,42.59,0.0096,0.001,5,0.855,0.000,0.897,0.626,3.57,5.60,5.87,0.00,0.000,1.00,1.00,1.00,0.855,0.00013
690000,1799,1.501,0.083,11.69,146800,130671,2347,0,13827,10,1200006.4,1.0,0.007,0.089,0.221,0.682,282,6.49,3.96,0.05,1.38,0.05,0.48,0.02,0.25,6.37,3.57,0.00,0.00,0.005,0.045,280,0.092,0.883,0.000,0.000,0.117,383746,378918,3,0.625,0.117,0.009,214154,0.065,0.601,0.006,120.92,132657,0,0.095,0.000,0.000,1914156,1.02,18.98,0.001,0.000,0.000,3,6,10,64,11684,0.045,42.39,0.0105,0.000,8,0.845,0.000,0.905,0.619,3.28,5.08,5.69,0.00,0.000,1.02,1.01,1.02,0.845,0.00013
700000,1805,1.499,0.085,11.25,143599,127350,2235,0,14008,9,1195477.8,1.3,0.014,0.076,0.282,0.628,294,6.83,4.01,0.04,0.61,0.05,0.43,0.01,0.22,6.73,3.79,0.00,0.00,0.006,0.059,325,0.098,0.886,0.000,0.000,0.114,388441,382784,3,0.696,0.027,0.008,142422,0.066,0.586,0.006,120.90,135217,0,0.145,0.000,0.000,1526014,1.01,18.30,0.000,0.000,0.000,3,7,11,42,12330,0.047,42.42,0.0098,0.000,22,0.819,0.000,0.906,0.632,3.45,5.39,5.89,0.00,0.000,1.01,1.00,1.01,0.819,0.00013
710000,1823,1.519,0.090,11.14,148182,131682,2192,0,14290,12,1204614.0,1.5,0.008,0.092,0.234,0.666,288,6.90,3.85,0.01,0.17,0.04,0.41,0.01,0.22,6.83,3.83,0.00,0.00,0.006,0.054,328,0.091,0.897,0.000,0.000,0.103,369620,364866,6,0.597,0.021,0.006,142175,0.098,0.595,0.006,121.31,127666,0,0.125,0.000,0.000,1907905,1.00,18.31,0.000,0.001,0.000,3,7,11,41,12584,0.048,42.01,0.0097,0.000,12,0.831,0.000,0.890,0.601,3.56,5.57,5.77,0.00,0.001,1.01,1.00,1.00,0.831,0.00015
720000,1891,1.503,0.092,10.71,145269,128714,1881,0,14606,0,1204661.2,0.0,0.017,0.105,0.224,0.653,304,6.96,4.02,0.01,0.19,0.04,0.34,0.02,0.20,6.90,4.01,0.00,0.02,0.005,0.050,340,0.114,0.901,0.000,0.000,0.099,372654,368209,3,0.604,0.079,0.011,126475,0.072,0.590,0.006,121.67,121448,0,0.000,0.000,0.000,2063438,1.00,18.36,0.000,0.000,0.001,2,7,11,39,13170,0.050,41.64,0.0092,0.000,19,0.827,0.000,0.882,0.612,3.56,5.65,5.73,0.00,0.001,1.00,1.00,1.01,0.827,0.00016
730000,1825,1.525,0.097,10.96,139970,126934,2032,0,11070,0,1204136.9,0.0,0.017,0.119,0.273,0.591,310,7.60,5.05,0.01,0.25,0.03,0.32,0.04,0.59,7.51,4.90,0.00,0.00,0.005,0.048,375,0.052,0.896,0.000,0.000,0.104,350516,346442,8,0.543,0.095,0.011,150808,0.075,0.601,0.006,121.58,115622,0,0.000,0.000,0.000,2369292,1.01,17.82,0.001,0.000,0.000,3,8,11,64,13874,0.053,41.74,0.0088,0.000,16,0.813,0.000,0.886,0.604,3.75,5.57,5.98,0.00,0.001,1.01,1.00,1.01,0.813,0.00022
740000,1782,1.542,0.096,11.17,135322,121674,2018,0,11673,1,1157765.9,0.0,0.009,0.130,0.275,0.585,308,7.72,4.23,0.01,0.17,0.10,0.69,0.04,0.49,7.57,4.10,0.00,0.00,0.012,0.071,370,0.061,0.899,0.000,0.000,0.101,337939,333142,5,0.357,0.219,0.011,252476,0.066,0.594,0.006,116.31,118236,0,0.000,0.000,0.000,2448209,1.01,17.66,0.000,0.000,0.000,3,8,12,54,13758,0.052,47.00,0.0086,0.000,9,0.812,0.000,0.858,0.603,3.92,5.79,6.38,0.00,0.000,1.01,1.01,1.02,0.812,0.00024
750000,1774,1.535,0.091,10.85,141554,125932,1835,0,13795,1,1203523.2,0.0,0.011,0.131,0.251,0.607,318,7.86,4.80,0.00,0.08,0.03,0.36,0.05,0.53,7.77,4.69,0.00,0.00,0.003,0.027,375,0.089,0.892,0.000,0.000,0.108,367061,362110,5,0.309,0.033,0.019,274536,0.067,0.583,0.006,121.12,123031,0,0.000,0.000,0.000,2326601,1.00,17.69,0.001,0.000,0.000,3,7,12,64,13938,0.053,42.20,0.0087,0.000,11,0.792,0.000,0.833,0.617,3.95,5.67,5.92,0.00,0.000,1.00,1.00,1.00,0.792,0.00027
760000,1779,1.551,0.094,10.55,143625,127746,1981,0,13893,0,1183656.6,0.0,0.045,0.104,0.226,0.624,326,7.60,4.43,0.00,0.00,0.02,0.28,0.04,0.43,7.54,4.38,0.00,0.00,0.002,0.024,371,0.108,0.915,0.000,0.000,0.085,353219,348472,6,0.333,0.055,0.012,411330,0.060,0.589,0.006,119.10,119820,0,0.000,0.000,0.000,1843935,1.00,17.88,0.000,0.000,0.000,3,7,12,63,13518,0.052,44.22,0.0088,0.000,22,0.778,0.000,0.825,0.596,3.91,5.61,5.82,0.00,0.000,1.00,1.00,1.00,0.778,0.00024
770000,1805,1.515,0.090,10.40,144010,128104,1919,0,13961,1,1199399.5,0.3,0.182,0.103,0.110,0.605,361,7.36,4.34,0.00,0.06,0.02,0.24,0.04,0.52,7.30,4.27,0.00,0.00,0.003,0.045,334,0.101,0.912,0.000,0.000,0.088,354256,348814,3,0.329,0.032,0.011,200936,0.059,0.581,0.006,119.83,110708,0,0.265,0.000,0.000,1928948,1.00,18.37,0.000,0.000,0.000,2,7,11,37,13284,0.051,43.49,0.0091,0.000,7,0.786,0.000,0.773,0.597,3.82,5.45,5.77,0.00,0.000,1.00,1.00,1.00,0.786,0.00022
780000,1935,1.505,0.087,10.56,151235,135885,1773,0,13447,0,1207993.2,0.0,0.173,0.115,0.140,0.572,366,7.20,4.33,0.01,0.23,0.01,0.28,0.01,0.25,7.15,4.30,0.00,0.07,0.001,0.020,314,0.103,0.895,0.000,0.000,0.105,360309,357039,4,0.364,0.000,0.005,170028,0.078,0.580,0.005,121.13,118925,0,0.000,0.000,0.000,2305819,1.01,18.75,0.000,0.000,0.001,2,7,11,43,13925,0.053,42.19,0.0087,0.000,11,0.802,0.000,0.767,0.584,3.79,5.41,5.64,0.00,0.001,1.01,1.01,1.01,0.802,0.00021
790000,1840,1.518,0.093,10.36,151269,135514,1780,0,14070,1,1212336.4,0.1,0.191,0.123,0.098,0.587,378,7.38,4.77,0.00,0.08,0.04,0.50,0.07,0.89,7.27,4.50,0.00,0.00,0.003,0.030,366,0.087,0.909,0.000,0.000,0.091,356132,352507,3,0.346,0.013,0.012,142284,0.079,0.591,0.006,121.40,118927,0,0.085,0.000,0.000,2591777,1.00,18.56,0.000,0.000,0.000,2,7,12,55,13584,0.052,41.92,0.0091,0.003,19,0.836,0.000,0.735,0.579,3.81,5.43,5.85,0.00,0.000,1.00,1.00,1.00,0.836,0.00021
800000,1888,1.516,0.091,10.49,151690,134994,1957,0,14691,0,1205898.5,0.0,0.206,0.103,0.118,0.573,375,7.35,5.02,0.01,0.20,0.03,0.52,0.03,0.39,7.27,4.92,0.00,0.00,0.003,0.039,327,0.089,0.896,0.000,0.000,0.104,360347,357419,4,0.343,0.004,0.007,222335,0.068,0.585,0.006,121.00,118954,0,0.000,0.000,0.000,1992908,1.01,18.63,0.001,0.000,0.000,2,7,12,64,13868,0.053,42.32,0.0088,0.000,13,0.796,0.000,0.700,0.582,3.82,5.43,5.78,0.00,0.000,1.01,1.00,1.01,0.796,0.00020
810000,1727,1.535,0.090,10.86,148721,132861,1941,0,14080,3,1203744.5,0.9,0.185,0.109,0.105,0.601,377,7.77,4.31,0.01,0.18,0.02,0.27,0.02,0.21,7.72,4.31,0.00,0.10,0.003,0.040,320,0.127,0.888,0.001,0.000,0.111,360797,358309,3,0.388,0.000,0.008,136156,0.060,0.580,0.006,121.32,122681,0,0.291,0.000,0.000,2178171,1.00,18.07,0.000,0.001,0.001,3,7,12,43,13412,0.051,42.00,0.0090,0.000,10,0.814,0.000,0.730,0.591,3.96,5.68,5.84,0.00,0.001,1.00,1.00,1.00,0.814,0.00021
820000,1793,1.507,0.089,10.66,147700,132428,1708,0,13498,1,1203326.9,0.2,0.154,0.143,0.074,0.629,387,7.55,4.01,0.00,0.02,0.02,0.44,0.01,0.16,7.52,3.97,0.00,0.00,0.002,0.022,300,0.103,0.892,0.000,0.000,0.108,368006,364295,3,0.356,0.015,0.003,98492,0.068,0.575,0.006,120.91,118997,0,0.231,0.000,0.000,3019322,1.00,18.29,0.000,0.000,0.000,2,7,11,41,13530,0.052,42.41,0.0089,0.000,14,0.859,0.000,0.701,0.602,3.93,5.55,6.01,0.00,0.000,1.00,1.00,1.00,0.859,0.00021
830000,1690,1.564,0.093,10.73,144176,130076,1884,0,12319,2,1197864.4,0.0,0.107,0.178,0.094,0.621,379,7.94,4.44,0.00,0.00,0.04,0.38,0.02,0.25,7.89,4.44,0.00,0.00,0.005,0.049,342,0.089,0.914,0.000,0.000,0.086,364228,360819,4,0.357,0.000,0.007,125786,0.072,0.589,0.006,121.07,121165,0,0.000,0.000,0.000,3932574,1.00,17.66,0.000,0.000,0.000,3,8,12,47,13422,0.051,42.24,0.0090,0.000,12,0.871,0.000,0.732,0.607,3.97,5.73,5.97,0.00,0.000,1.00,1.00,1.00,0.871,0.00024
840000,1701,1.516,0.082,10.95,140761,126880,1771,0,12099,1,1203047.5,0.1,0.090,0.163,0.121,0.627,385,8.03,4.26,0.01,0.17,0.06,0.52,0.04,0.44,7.93,4.14,0.00,0.00,0.006,0.058,363,0.064,0.896,0.000,0.000,0.104,365850,362466,3,0.360,0.061,0.012,139534,0.061,0.590,0.006,120.95,119638,0,0.118,0.000,0.000,3343461,1.00,17.50,0.000,0.000,0.000,3,8,12,61,13667,0.052,42.36,0.0089,0.000,19,0.839,0.000,0.768,0.618,4.08,6.01,6.21,0.00,0.000,1.00,1.00,1.00,0.839,0.00026
850000,1845,1.525,0.088,10.90,143993,130269,1837,0,11743,0,1206135.9,0.0,0.064,0.192,0.132,0.613,369,7.33,4.16,0.01,0.18,0.03,0.35,0.05,0.72,7.25,4.05,0.00,0.00,0.004,0.055,349,0.056,0.895,0.000,0.000,0.105,364996,362283,6,0.339,0.005,0.016,125928,0.060,0.596,0.006,120.96,124703,0,0.000,0.000,0.000,4161047,1.00,18.31,0.000,0.000,0.000,2,7,12,43,13525,0.052,42.35,0.0090,0.000,16,0.875,0.000,0.764,0.608,3.88,6.01,5.70,0.00,0.000,1.00,1.00,1.00,0.875,0.00024
860000,1870,1.532,0.084,11.21,146632,133875,1922,3,10807,34,1197445.6,10.1,0.108,0.195,0.097,0.600,360,7.19,4.32,0.00,0.12,0.04,0.42,0.04,0.44,7.11,4.27,0.00,0.00,0.005,0.052,371,0.096,0.903,0.000,0.000,0.097,356305,353144,5,0.341,0.004,0.013,218048,0.070,0.585,0.006,120.79,126780,31,0.297,0.667,0.000,4164843,1.00,18.58,0.001,0.000,0.000,2,7,12,64,13446,0.051,42.53,0.0090,0.000,15,0.886,0.000,0.774,0.592,3.82,5.85,5.58,0.00,0.000,1.00,1.00,1.00,0.886,0.00022
