step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent
870000,1521,1.482,0.067,7.08,129741,124378,1490,0,3857,4,961063.1,1.1,0.030,0.352,0.613,0.004,420,8.06,3.38,0.00,0.03,0.00,0.05,0.04,0.49,8.02,3.31,0.00,0.00,0.001,0.026,180,0.104,0.870,0.000,0.000,0.130,270881,270161,1,1.000,0.000,0.022,287499,0.077,0.398,0.003,96.12,68587,0,0.268,0.000,0.000,7569615,1.00,18.06,0.000,0.000,0.000,4,8,11,48,12260,0.047,67.32,0.0079,0.000,40,0.922,0.000,0.723,0.525,4.69,7.57,6.89,0.00,0.000,1.00,1.00,1.00,0.922,0.00026
880000,1479,1.506,0.064,6.93,125651,120204,1498,0,3991,2,962497.8,0.9,0.025,0.411,0.557,0.007,444,8.05,3.57,0.00,0.14,0.00,0.09,0.06,0.60,7.98,3.53,0.00,0.00,0.001,0.037,152,0.141,0.901,0.000,0.000,0.099,273458,273016,1,1.000,0.000,0.020,257849,0.090,0.406,0.003,96.13,66005,0,0.441,0.000,0.000,8344760,1.00,18.27,0.000,0.000,0.000,3,8,12,31,11902,0.045,67.31,0.0082,0.003,38,0.923,0.000,0.708,0.545,4.67,7.20,6.76,0.00,0.000,1.00,1.00,1.00,0.923,0.00031
890000,1324,1.527,0.057,7.20,117630,111970,1500,0,4315,2,959523.6,0.0,0.022,0.441,0.530,0.007,451,7.53,3.29,0.01,0.21,0.01,0.16,0.07,0.97,7.45,3.14,0.00,0.00,0.001,0.028,149,0.199,0.887,0.000,0.000,0.113,293980,293466,1,0.899,0.101,0.018,310654,0.084,0.397,0.003,96.01,70457,0,0.000,0.000,0.000,8768179,1.00,18.73,0.000,0.000,0.000,4,7,10,34,9972,0.038,67.43,0.0097,0.000,36,0.937,0.000,0.680,0.602,4.37,7.12,6.46,0.00,0.000,1.01,1.00,1.00,0.937,0.00029
900000,1472,1.447,0.058,7.08,123126,116200,1914,0,4864,2,965403.6,0.0,0.026,0.487,0.480,0.007,429,7.20,3.50,0.02,0.27,0.00,0.00,0.07,0.69,7.12,3.43,0.00,0.00,0.000,0.000,168,0.132,0.868,0.000,0.000,0.132,306875,305845,1,0.920,0.080,0.024,335266,0.066,0.396,0.003,96.04,75539,0,0.000,0.000,0.000,10902651,1.01,19.16,0.000,0.001,0.000,4,6,10,40,10601,0.040,67.40,0.0092,0.003,36,0.956,0.000,0.755,0.601,4.36,6.96,7.04,0.00,0.000,1.01,1.01,1.01,0.956,0.00021
910000,1406,1.488,0.054,7.37,119801,113170,1863,0,4834,3,960776.6,0.0,0.027,0.374,0.582,0.017,431,7.00,3.15,0.01,0.16,0.00,0.09,0.03,0.40,6.95,3.12,0.00,0.00,0.002,0.038,164,0.083,0.870,0.000,0.000,0.130,312179,311454,2,0.915,0.000,0.018,318870,0.067,0.402,0.003,95.92,82742,0,0.000,0.000,0.000,8295495,1.00,19.50,0.000,0.001,0.000,4,7,10,29,9838,0.038,67.52,0.0098,0.000,46,0.946,0.000,0.776,0.618,4.42,7.10,7.10,0.00,0.000,1.00,1.00,1.00,0.946,0.00020
920000,1498,1.489,0.053,7.49,123149,116344,2159,0,4554,7,964570.8,0.9,0.018,0.380,0.583,0.019,436,6.34,3.13,0.01,0.26,0.00,0.05,0.07,0.88,6.26,2.95,0.00,0.00,0.001,0.026,154,0.087,0.887,0.000,0.000,0.113,310974,310157,2,0.885,0.000,0.027,367290,0.068,0.393,0.003,96.15,85743,0,0.134,0.000,0.000,8860802,1.00,20.31,0.000,0.001,0.000,3,6,10,32,9498,0.036,67.29,0.0103,0.000,44,0.952,0.000,0.774,0.605,4.13,6.93,6.49,0.00,0.000,1.00,1.01,1.00,0.952,0.00018
930000,1502,1.434,0.054,7.64,129077,122534,2135,0,4404,4,962601.4,0.2,0.019,0.412,0.560,0.009,426,6.28,3.31,0.05,1.35,0.00,0.00,0.08,0.86,6.16,2.83,0.00,0.00,0.000,0.000,152,0.104,0.863,0.000,0.000,0.137,303844,303039,2,0.831,0.089,0.031,481491,0.076,0.400,0.003,95.72,78655,0,0.043,0.000,0.000,9660491,1.01,20.27,0.000,0.000,0.000,3,6,10,63,9435,0.036,67.72,0.0104,0.000,53,0.951,0.000,0.747,0.577,4.13,6.73,6.90,0.00,0.000,1.02,1.02,1.01,0.951,0.00019
940000,1455,1.483,0.052,7.82,134765,128415,1920,0,4477,2,960126.6,0.3,0.021,0.378,0.580,0.021,419,7.33,3.55,0.07,1.62,0.00,0.00,0.10,1.01,7.16,3.06,0.00,0.00,0.000,0.000,179,0.136,0.863,0.001,0.000,0.136,301268,300548,3,0.834,0.000,0.030,685607,0.056,0.398,0.003,95.64,78360,0,0.169,0.000,0.000,8513336,1.03,19.01,0.001,0.000,0.000,3,7,10,64,10668,0.041,67.80,0.0092,0.000,41,0.940,0.000,0.728,0.554,4.55,7.17,6.76,0.00,0.000,1.04,1.03,1.02,0.940,0.00022
950000,1445,1.447,0.051,7.73,135228,128794,1893,0,4551,3,958481.9,0.5,0.014,0.365,0.607,0.014,402,7.81,3.64,0.06,0.67,0.01,0.15,0.08,0.55,7.67,3.42,0.00,0.00,0.001,0.025,172,0.170,0.865,0.000,0.000,0.135,298792,298057,2,0.940,0.000,0.041,540515,0.053,0.406,0.003,95.35,76969,0,0.172,0.000,0.000,7634877,1.02,18.55,0.000,0.000,0.000,4,8,10,62,11289,0.043,68.08,0.0086,0.000,24,0.934,0.000,0.719,0.549,4.76,7.43,6.95,0.00,0.000,1.03,1.02,1.01,0.934,0.00023
960000,1383,1.542,0.051,7.96,127083,121842,1492,0,3811,3,956196.7,0.5,0.017,0.349,0.623,0.011,445,8.69,3.15,0.03,0.39,0.00,0.05,0.09,0.65,8.57,3.04,0.00,0.00,0.001,0.027,141,0.458,0.910,0.000,0.000,0.090,279887,279659,2,0.900,0.000,0.045,510657,0.084,0.404,0.003,95.73,57953,0,0.176,0.000,0.000,6511541,1.01,17.19,0.000,0.000,0.000,4,10,10,41,12016,0.046,67.71,0.0081,0.000,42,0.899,0.000,0.612,0.549,5.06,7.25,6.72,0.00,0.000,1.01,1.01,1.01,0.899,0.00035
970000,1414,1.522,0.052,8.10,123067,117018,1436,0,4582,1,957525.9,0.0,0.021,0.347,0.606,0.026,453,8.51,3.50,0.01,0.14,0.01,0.23,0.10,0.87,8.39,3.38,0.00,0.00,0.001,0.031,183,0.436,0.902,0.000,0.000,0.098,280823,280302,2,0.827,0.113,0.027,412080,0.101,0.400,0.003,95.99,56605,0,0.000,0.000,0.000,6263481,1.00,17.53,0.000,0.000,0.000,3,10,10,32,12032,0.046,67.45,0.0081,0.000,23,0.888,0.000,0.585,0.565,4.91,6.74,6.77,0.00,0.000,1.01,1.01,1.00,0.888,0.00037
980000,1387,1.523,0.049,8.05,126316,119906,1445,0,4992,1,960766.8,0.0,0.064,0.291,0.618,0.027,436,8.74,3.34,0.05,0.72,0.00,0.00,0.13,1.19,8.56,2.98,0.00,0.00,0.000,0.000,153,0.400,0.892,0.000,0.000,0.108,282774,281842,3,0.835,0.014,0.025,394544,0.108,0.398,0.003,96.39,61084,0,0.022,0.000,0.000,5139868,1.02,17.44,0.000,0.000,0.000,4,10,11,47,12122,0.046,67.04,0.0081,0.000,41,0.867,0.000,0.611,0.556,4.91,6.92,6.81,0.00,0.000,1.01,1.02,1.01,0.867,0.00039
990000,1337,1.498,0.047,7.77,126562,119173,1484,0,5955,5,960955.8,0.5,0.053,0.277,0.627,0.043,436,9.15,2.94,0.01,0.14,0.00,0.05,0.09,0.73,9.05,2.78,0.00,0.00,0.000,0.005,170,0.416,0.902,0.000,0.000,0.098,284237,283834,2,0.862,0.000,0.032,398286,0.092,0.400,0.003,96.35,62965,0,0.100,0.000,0.000,4824664,1.01,16.94,0.000,0.000,0.000,5,10,11,32,12231,0.047,67.09,0.0079,0.004,29,0.862,0.000,0.615,0.558,5.20,7.01,7.18,0.00,0.000,1.01,1.00,1.01,0.862,0.00040
1000000,1404,1.498,0.047,7.88,124172,117880,1523,0,4702,1,959021.1,0.2,0.012,0.311,0.629,0.048,431,8.56,3.34,0.03,0.60,0.03,0.67,0.07,0.61,8.43,3.12,0.00,0.00,0.002,0.041,155,0.285,0.901,0.000,0.000,0.099,283978,283276,2,0.936,0.000,0.031,467441,0.095,0.396,0.003,96.17,63508,0,0.250,0.000,0.000,5660444,1.01,17.59,0.000,0.000,0.000,4,10,11,47,12019,0.046,67.27,0.0081,0.020,6,0.880,0.000,0.595,0.566,5.11,7.38,6.99,0.00,0.001,1.00,1.01,1.00,0.880,0.00037
