step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent
870000,1727,1.538,0.070,6.15,154101,138269,1837,0,14057,1,1203390.4,0.1,0.132,0.224,0.398,0.245,342,8.05,4.12,0.02,0.46,0.02,0.36,0.01,0.30,8.00,4.07,0.00,0.00,0.002,0.029,181,0.261,0.903,0.000,0.000,0.097,366229,365840,1,1.000,0.000,0.002,69800,0.122,0.581,0.006,121.56,92079,0,0.147,0.000,0.000,6370087,1.01,18.51,0.000,0.000,0.000,3,8,12,36,13897,0.053,41.76,0.0087,0.014,4,0.906,0.000,0.484,0.582,5.08,7.10,7.24,0.00,0.000,1.01,1.01,1.01,0.906,0.00023
880000,1790,1.545,0.074,5.75,153942,137455,1847,0,14577,4,1206027.9,0.4,0.145,0.229,0.375,0.251,354,7.76,4.04,0.01,0.15,0.03,0.52,0.01,0.15,7.72,4.01,0.00,0.00,0.003,0.036,143,0.217,0.905,0.000,0.000,0.095,360154,359820,1,1.000,0.000,0.002,71541,0.147,0.587,0.006,121.14,87125,0,0.103,0.000,0.000,6983504,1.00,19.15,0.000,0.000,0.000,2,8,12,29,13883,0.053,42.17,0.0087,0.002,11,0.899,0.000,0.457,0.576,4.93,7.30,6.79,0.00,0.001,1.00,1.00,1.00,0.899,0.00023
890000,1868,1.511,0.068,5.71,153939,137210,1913,0,14738,6,1216434.1,1.4,0.142,0.277,0.356,0.225,352,7.46,3.65,0.01,0.14,0.00,0.14,0.01,0.25,7.44,3.63,0.00,0.00,0.000,0.010,124,0.204,0.887,0.000,0.000,0.113,366587,366045,1,1.000,0.000,0.003,55710,0.157,0.570,0.005,122.50,80923,0,0.226,0.000,0.000,8820564,1.00,19.56,0.000,0.000,0.000,4,8,12,36,13927,0.053,40.81,0.0088,0.001,3,0.910,0.000,0.475,0.583,5.00,7.46,7.46,0.00,0.000,1.00,1.00,1.00,0.910,0.00022
900000,1816,1.494,0.073,5.90,154037,137998,2047,0,14044,3,1209479.5,0.7,0.149,0.252,0.337,0.262,350,7.59,3.88,0.01,0.24,0.03,0.63,0.01,0.22,7.55,3.77,0.00,0.00,0.001,0.030,130,0.189,0.894,0.000,0.000,0.106,369551,368943,1,1.000,0.000,0.002,59990,0.156,0.579,0.006,120.96,84061,0,0.226,0.000,0.000,8442519,1.00,19.43,0.000,0.000,0.000,2,8,12,39,13785,0.053,42.35,0.0088,0.023,5,0.907,0.000,0.508,0.586,5.10,7.55,7.22,0.00,0.000,1.01,1.01,1.00,0.907,0.00021
910000,1924,1.475,0.077,5.96,159107,142625,2232,1,14141,26,1201704.4,0.0,0.132,0.256,0.350,0.261,342,6.98,3.67,0.01,0.19,0.01,0.15,0.01,0.27,6.95,3.66,0.00,0.00,0.001,0.014,152,0.234,0.897,0.000,0.000,0.103,361089,360408,1,1.000,0.000,0.004,49112,0.174,0.587,0.006,121.48,88974,528,0.000,0.000,0.000,8503896,1.00,19.92,0.000,0.000,0.000,2,8,12,34,13425,0.051,41.84,0.0090,0.020,11,0.917,0.000,0.496,0.562,4.79,7.29,7.10,0.00,0.000,1.00,1.00,1.00,0.917,0.00020
920000,1724,1.513,0.066,5.82,160320,144345,2073,0,14102,1,1205708.4,0.0,0.139,0.268,0.352,0.242,341,7.58,3.50,0.01,0.23,0.01,0.21,0.02,0.36,7.54,3.47,0.00,0.00,0.001,0.028,128,0.344,0.905,0.000,0.000,0.095,358688,357887,1,1.000,0.000,0.005,69390,0.138,0.574,0.006,120.97,82843,0,0.000,0.000,0.000,8999869,1.01,19.26,0.000,0.000,0.000,4,8,12,32,13063,0.050,42.35,0.0093,0.014,6,0.925,0.000,0.497,0.556,5.15,7.73,7.58,0.00,0.000,1.01,1.01,1.00,0.925,0.00020
930000,1819,1.506,0.065,5.91,144073,126424,2018,0,15536,0,1210433.6,0.0,0.148,0.192,0.382,0.279,369,6.58,3.34,0.00,0.13,0.01,0.16,0.00,0.14,6.56,3.33,0.00,0.00,0.001,0.025,138,0.211,0.875,0.000,0.000,0.125,402482,402018,1,0.992,0.008,0.001,41718,0.143,0.583,0.006,121.07,90655,0,0.000,0.000,0.000,6207542,1.00,20.30,0.000,0.000,0.000,3,6,12,36,11962,0.046,42.24,0.0101,0.019,7,0.925,0.000,0.557,0.643,4.54,7.37,7.22,0.00,0.000,1.00,1.00,1.00,0.925,0.00013
940000,1825,1.467,0.068,5.92,146696,129143,2248,0,15299,1,1212807.4,0.1,0.174,0.157,0.355,0.314,366,6.86,3.37,0.01,0.34,0.01,0.11,0.01,0.23,6.83,3.38,0.00,0.00,0.001,0.027,129,0.276,0.889,0.000,0.000,0.111,401389,401065,1,1.000,0.000,0.005,57606,0.102,0.572,0.005,121.86,92586,0,0.062,0.000,0.000,4976164,1.01,19.99,0.000,0.000,0.000,2,8,12,22,12524,0.048,41.45,0.0097,0.015,9,0.921,0.000,0.585,0.636,4.76,7.62,7.11,0.00,0.000,1.01,1.01,1.00,0.921,0.00011
950000,1694,1.502,0.071,5.72,142547,126151,2011,0,14516,3,1198102.2,0.1,0.146,0.146,0.346,0.362,394,7.11,3.40,0.00,0.07,0.00,0.00,0.00,0.09,7.11,3.40,0.00,0.00,0.000,0.000,116,0.356,0.909,0.000,0.000,0.091,400607,400296,1,1.000,0.000,0.001,55404,0.163,0.588,0.006,120.31,90274,0,0.034,0.000,0.000,4461267,1.00,19.56,0.000,0.000,0.000,2,8,12,26,12048,0.046,43.01,0.0100,0.020,9,0.909,0.000,0.594,0.645,4.84,7.52,6.80,0.00,0.000,1.00,1.00,1.00,0.909,0.00013
960000,1683,1.548,0.070,5.80,154352,138772,2064,0,13527,4,1198031.9,0.1,0.130,0.133,0.393,0.344,397,8.26,3.68,0.02,0.31,0.01,0.13,0.01,0.27,8.22,3.66,0.00,0.00,0.002,0.031,151,0.339,0.909,0.000,0.000,0.091,388646,388099,1,1.000,0.000,0.007,104591,0.137,0.577,0.005,120.62,84866,0,0.015,0.000,0.000,3371244,1.00,18.37,0.000,0.000,0.000,2,8,12,32,13896,0.053,42.69,0.0087,0.001,14,0.872,0.000,0.555,0.605,4.98,7.17,6.55,0.00,0.000,1.00,1.00,1.01,0.872,0.00017
970000,1899,1.503,0.069,6.42,156023,140801,1839,0,13167,8,1199448.4,1.0,0.130,0.083,0.447,0.340,366,7.10,3.46,0.01,0.21,0.01,0.44,0.01,0.10,7.07,3.47,0.00,0.00,0.002,0.040,131,0.420,0.912,0.000,0.000,0.088,368775,368009,1,0.813,0.187,0.004,91938,0.157,0.570,0.006,120.92,79248,0,0.124,0.000,0.000,1505667,1.01,19.52,0.000,0.000,0.000,2,8,12,32,13482,0.051,42.39,0.0089,0.000,13,0.748,0.000,0.570,0.579,4.57,6.70,6.48,0.00,0.000,1.01,1.01,1.01,0.748,0.00019
980000,1846,1.505,0.071,6.29,165479,149374,1983,0,14175,6,1209121.1,1.2,0.146,0.060,0.515,0.278,366,7.34,3.28,0.02,0.37,0.03,0.47,0.02,0.25,7.27,3.24,0.00,0.05,0.003,0.050,136,0.378,0.899,0.000,0.000,0.101,369603,369124,1,0.834,0.166,0.009,125052,0.134,0.567,0.005,121.70,86384,0,0.195,0.000,0.000,1067808,1.01,19.33,0.000,0.000,0.001,4,8,12,31,13542,0.052,41.62,0.0090,0.000,13,0.706,0.000,0.592,0.555,4.72,6.87,6.84,0.00,0.001,1.01,1.01,1.01,0.706,0.00016
990000,1876,1.489,0.076,6.24,161686,146106,2026,0,13524,8,1200237.1,1.5,0.144,0.081,0.444,0.331,385,7.18,3.44,0.00,0.13,0.04,0.52,0.03,0.49,7.10,3.37,0.00,0.00,0.008,0.060,152,0.389,0.907,0.000,0.000,0.093,375448,375002,2,0.880,0.000,0.006,129221,0.159,0.581,0.006,120.68,82658,0,0.191,0.000,0.000,1686638,1.00,19.30,0.000,0.000,0.000,2,8,12,30,13463,0.051,42.64,0.0090,0.000,20,0.802,0.000,0.598,0.571,4.37,6.50,6.17,0.00,0.000,1.00,1.00,1.00,0.802,0.00014
1000000,1784,1.507,0.075,6.33,164278,147153,1997,1,15219,8,1206911.5,3.1,0.108,0.113,0.455,0.324,377,7.51,3.63,0.00,0.07,0.02,0.44,0.02,0.49,7.48,3.61,0.00,0.00,0.003,0.051,145,0.372,0.886,0.000,0.000,0.114,391245,388875,2,0.958,0.003,0.002,65312,0.151,0.576,0.006,121.27,94613,0,0.383,1.000,0.000,2506456,1.00,18.90,0.000,0.000,0.000,3,8,12,38,13405,0.051,42.05,0.0090,0.016,9,0.870,0.000,0.582,0.582,4.71,7.01,6.36,0.00,0.000,1.00,1.00,1.00,0.870,0.00013
