step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent
870000,1496,1.455,0.044,11.93,144828,127023,1664,0,16206,3,965614.9,0.3,0.012,0.134,0.792,0.062,346,7.91,3.33,0.03,0.43,0.00,0.00,0.01,0.21,7.87,3.33,0.00,0.00,0.000,0.000,207,0.362,0.912,0.000,0.000,0.088,279693,278734,3,0.869,0.000,0.004,86185,0.092,0.392,0.003,96.64,87644,0,0.116,0.000,0.000,2058349,1.02,17.24,0.000,0.001,0.000,4,8,10,45,11826,0.045,66.80,0.0082,0.000,40,0.778,0.000,0.674,0.486,4.46,6.85,6.86,0.00,0.000,1.02,1.02,1.02,0.778,0.00028
880000,1394,1.509,0.047,12.08,140615,122926,1568,0,16223,6,969264.2,0.2,0.005,0.151,0.778,0.066,353,8.35,3.95,0.02,0.33,0.00,0.00,0.01,0.27,8.32,3.89,0.00,0.00,0.000,0.000,215,0.429,0.905,0.000,0.000,0.095,278479,277458,3,0.895,0.000,0.005,90989,0.081,0.397,0.003,96.83,84715,0,0.038,0.000,0.000,2431977,1.01,16.76,0.000,0.000,0.000,4,9,11,40,11642,0.044,66.61,0.0084,0.000,25,0.807,0.000,0.681,0.499,4.55,7.03,6.89,0.00,0.000,1.01,1.01,1.02,0.807,0.00029
890000,1486,1.473,0.048,12.10,140907,122961,1643,0,16211,2,970996.1,0.1,0.003,0.158,0.777,0.063,366,8.03,4.05,0.04,0.51,0.01,0.22,0.05,0.83,7.93,3.96,0.00,0.00,0.001,0.011,222,0.417,0.898,0.000,0.000,0.102,275780,274039,3,0.861,0.007,0.010,115266,0.085,0.395,0.003,96.51,88590,0,0.046,0.000,0.000,2540625,1.02,17.16,0.000,0.000,0.000,3,9,10,49,11930,0.046,66.93,0.0082,0.002,31,0.803,0.000,0.688,0.493,4.43,6.87,6.69,0.00,0.001,1.02,1.02,1.02,0.803,0.00029
900000,1443,1.459,0.039,12.28,141150,123435,1622,1,16135,15,964196.7,4.6,0.017,0.137,0.785,0.061,361,8.02,3.70,0.04,0.39,0.00,0.00,0.01,0.16,7.98,3.73,0.00,0.00,0.000,0.000,229,0.360,0.904,0.000,0.000,0.096,273674,271058,3,0.905,0.009,0.006,87211,0.093,0.338,0.002,96.06,92118,1,0.305,1.000,0.000,2099078,1.02,16.96,0.000,0.000,0.000,4,9,11,43,11576,0.044,67.38,0.0084,0.000,36,0.774,0.000,0.704,0.488,4.56,7.11,6.92,0.00,0.000,1.02,1.02,1.02,0.774,0.00030
910000,1523,1.437,0.044,11.86,141690,124396,1607,1,15606,31,961981.1,0.1,0.017,0.135,0.785,0.063,375,7.63,3.35,0.02,0.59,0.00,0.08,0.04,0.60,7.56,3.33,0.00,0.00,0.002,0.044,201,0.318,0.905,0.000,0.000,0.095,275395,273473,3,0.846,0.000,0.006,137966,0.067,0.392,0.003,96.41,90035,20,0.004,1.000,0.000,1996896,1.01,17.60,0.000,0.000,0.000,4,8,10,51,11614,0.044,67.03,0.0084,0.000,35,0.777,0.000,0.695,0.489,4.33,6.69,6.61,0.00,0.000,1.01,1.01,1.02,0.777,0.00027
920000,1524,1.468,0.044,11.88,144134,126004,1606,0,16523,7,964711.2,0.0,0.011,0.111,0.812,0.067,384,7.75,4.42,0.02,0.28,0.03,0.51,0.01,0.15,7.69,4.41,0.00,0.00,0.003,0.043,230,0.264,0.892,0.000,0.000,0.108,274583,272802,3,0.827,0.088,0.005,104626,0.084,0.393,0.003,96.66,95525,0,0.000,0.000,0.000,1601511,1.02,17.55,0.000,0.000,0.000,4,7,10,42,11807,0.045,66.78,0.0082,0.000,39,0.730,0.000,0.719,0.479,4.29,6.64,6.43,0.00,0.000,1.01,1.01,1.02,0.730,0.00028
930000,1586,1.429,0.043,11.66,144905,126781,1629,0,16433,3,968380.4,0.1,0.008,0.128,0.775,0.088,399,7.39,3.40,0.03,0.82,0.06,0.54,0.02,0.30,7.29,3.27,0.00,0.00,0.004,0.045,203,0.323,0.905,0.000,0.000,0.095,272693,270214,3,0.834,0.042,0.007,119967,0.075,0.392,0.003,96.95,96805,0,0.040,0.000,0.000,1962184,1.01,17.90,0.000,0.000,0.000,3,8,9,45,11726,0.045,66.49,0.0084,0.000,36,0.780,0.000,0.705,0.473,4.25,6.63,6.59,0.00,0.000,1.01,1.01,1.01,0.780,0.00026
940000,1463,1.449,0.045,12.15,147740,129491,1692,0,16680,0,965126.1,0.0,0.010,0.105,0.809,0.077,416,8.35,3.53,0.03,0.26,0.03,0.54,0.02,0.52,8.27,3.51,0.00,0.00,0.004,0.055,192,0.368,0.913,0.000,0.000,0.087,278301,277206,3,0.871,0.000,0.006,82355,0.052,0.393,0.003,96.51,91437,0,0.000,0.000,0.000,1544141,1.01,16.83,0.000,0.000,0.000,4,9,10,41,12220,0.047,66.93,0.0080,0.010,27,0.735,0.000,0.670,0.473,4.60,6.97,6.81,0.00,0.000,1.01,1.01,1.01,0.735,0.00026
950000,1460,1.467,0.043,12.46,140573,122486,1620,0,16470,2,959797.4,0.2,0.010,0.105,0.829,0.055,413,8.18,3.95,0.01,0.14,0.03,1.15,0.03,0.47,8.11,3.70,0.00,0.00,0.001,0.022,209,0.453,0.919,0.000,0.000,0.081,277245,275710,2,0.501,0.431,0.007,95673,0.061,0.395,0.003,96.01,91612,0,0.117,0.000,0.000,1750953,1.01,16.91,0.000,0.000,0.000,3,9,10,52,11938,0.046,67.42,0.0081,0.018,15,0.746,0.000,0.682,0.497,4.63,6.90,6.82,0.00,0.000,1.01,1.01,1.01,0.746,0.00025
960000,1525,1.445,0.044,12.47,143255,125050,1583,0,16557,14,961511.3,2.6,0.014,0.092,0.850,0.045,414,8.05,3.85,0.06,0.67,0.01,0.14,0.01,0.10,7.97,3.83,0.00,0.00,0.000,0.009,200,0.353,0.909,0.000,0.000,0.091,275006,273271,3,0.857,0.047,0.003,82811,0.073,0.395,0.003,96.02,90401,0,0.187,0.000,0.000,1338467,1.03,16.93,0.000,0.000,0.000,4,9,10,56,12269,0.047,67.42,0.0079,0.005,36,0.713,0.000,0.686,0.483,4.48,7.03,6.72,0.00,0.000,1.03,1.04,1.03,0.713,0.00024
970000,1525,1.455,0.047,12.76,140231,123845,1639,0,14747,3,957064.1,0.7,0.011,0.080,0.872,0.038,405,7.76,4.31,0.04,0.40,0.00,0.07,0.02,0.24,7.69,4.31,0.00,0.03,0.002,0.037,211,0.222,0.908,0.000,0.000,0.092,271649,269438,3,0.839,0.000,0.008,60804,0.074,0.397,0.003,95.56,93631,0,0.224,0.000,0.000,1066160,1.03,17.29,0.000,0.000,0.001,3,8,10,45,11832,0.045,67.88,0.0082,0.000,33,0.675,0.000,0.718,0.488,4.33,7.13,6.33,0.00,0.001,1.03,1.03,1.03,0.675,0.00024
980000,1503,1.462,0.046,12.72,134676,119555,1583,0,13560,1,959625.4,0.1,0.016,0.108,0.826,0.050,399,7.83,3.71,0.03,0.36,0.00,0.00,0.02,0.25,7.78,3.71,0.00,0.00,0.000,0.000,239,0.293,0.921,0.000,0.000,0.079,265071,262475,4,0.460,0.438,0.009,122378,0.079,0.397,0.003,95.74,95976,0,0.080,0.000,0.000,1696483,1.02,16.94,0.000,0.000,0.000,3,8,11,35,11774,0.045,67.70,0.0082,0.036,11,0.741,0.000,0.745,0.496,4.34,7.08,6.60,0.00,0.000,1.02,1.02,1.02,0.741,0.00026
990000,1497,1.444,0.047,12.86,135597,118421,1632,0,15550,2,956041.6,0.4,0.008,0.154,0.784,0.055,392,7.62,3.64,0.02,0.27,0.01,0.37,0.01,0.23,7.57,3.65,0.00,0.00,0.001,0.022,187,0.256,0.912,0.000,0.000,0.088,269580,267709,2,0.499,0.418,0.004,111133,0.090,0.400,0.003,95.29,99067,0,0.221,0.000,0.000,2946154,1.02,17.24,0.000,0.000,0.000,3,8,9,43,11404,0.044,68.15,0.0084,0.023,19,0.820,0.000,0.724,0.501,4.38,7.28,6.83,0.00,0.000,1.02,1.02,1.02,0.820,0.00025
1000000,1527,1.441,0.048,12.62,137696,121066,1658,0,14942,3,954160.2,0.6,0.004,0.182,0.759,0.055,401,7.59,3.18,0.02,0.22,0.01,0.19,0.02,0.30,7.54,3.19,0.00,0.00,0.001,0.031,205,0.234,0.919,0.000,0.000,0.081,266370,264093,4,0.893,0.000,0.007,94065,0.071,0.399,0.003,95.46,91477,0,0.184,0.000,0.000,3751641,1.01,17.19,0.000,0.000,0.000,4,8,9,32,11588,0.044,67.98,0.0083,0.032,20,0.846,0.000,0.699,0.487,4.37,7.27,6.62,0.00,0.000,1.01,1.01,1.01,0.846,0.00025
