step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent
430000,1423,1.525,0.052,11.36,134268,119749,1631,0,13003,2,958050.2,0.5,0.089,0.077,0.785,0.049,271,7.72,4.61,0.00,0.05,0.04,0.56,0.05,0.88,7.64,4.40,0.00,0.00,0.005,0.062,271,0.115,0.888,0.000,0.000,0.112,265405,260181,4,0.502,0.325,0.013,165176,0.057,0.497,0.004,95.70,108308,0,0.247,0.000,0.000,988731,1.00,17.77,0.000,0.000,0.000,3,7,13,61,10992,0.042,67.74,0.0088,0.000,25,0.655,0.000,0.809,0.500,3.95,4.74,7.04,0.00,0.000,1.00,1.00,1.00,0.655,0.00022
440000,1480,1.490,0.051,11.22,140037,123227,1785,0,14968,0,951668.7,0.0,0.074,0.067,0.789,0.070,278,7.55,3.98,0.05,0.51,0.03,0.33,0.03,0.28,7.44,3.90,0.00,0.00,0.002,0.032,273,0.091,0.873,0.000,0.000,0.127,282378,276146,4,0.447,0.399,0.014,169146,0.055,0.480,0.004,95.50,112059,0,0.000,0.000,0.000,958151,1.02,17.90,0.000,0.000,0.000,3,7,12,40,11167,0.043,67.94,0.0086,0.000,32,0.709,0.000,0.860,0.508,4.04,5.11,7.10,0.00,0.000,1.02,1.04,1.02,0.709,0.00016
450000,1402,1.492,0.053,11.75,140770,123869,1862,0,15117,1,956984.4,0.1,0.090,0.069,0.764,0.077,262,7.65,3.81,0.00,0.00,0.00,0.04,0.04,0.56,7.61,3.78,0.00,0.00,0.000,0.004,243,0.083,0.874,0.000,0.000,0.126,280706,275088,6,0.703,0.041,0.013,172563,0.060,0.482,0.004,95.75,113994,0,0.073,0.000,0.000,935838,1.00,17.69,0.000,0.000,0.000,3,7,11,40,10726,0.041,67.69,0.0090,0.001,22,0.708,0.000,0.826,0.503,4.24,5.73,7.05,0.00,0.000,1.00,1.00,1.00,0.708,0.00019
460000,1479,1.518,0.057,11.46,140799,122877,1814,0,16031,0,957931.5,0.0,0.147,0.062,0.693,0.097,242,7.94,4.62,0.01,0.21,0.01,0.16,0.10,0.86,7.82,4.52,0.00,0.00,0.002,0.041,301,0.082,0.878,0.000,0.000,0.122,290635,286155,6,0.721,0.078,0.024,213867,0.062,0.491,0.004,95.95,117677,0,0.000,0.000,0.000,840190,1.00,17.51,0.000,0.000,0.000,3,7,13,49,11739,0.045,67.48,0.0083,0.000,37,0.715,0.000,0.842,0.519,4.34,6.17,6.65,0.00,0.000,1.00,1.00,1.00,0.715,0.00018
470000,1417,1.522,0.051,11.36,138276,121109,1648,0,15581,0,955616.9,0.0,0.164,0.078,0.636,0.122,264,7.60,4.49,0.01,0.45,0.05,0.48,0.04,0.58,7.50,4.26,0.00,0.00,0.007,0.059,284,0.085,0.872,0.000,0.000,0.128,287394,282234,10,0.628,0.068,0.008,192625,0.070,0.475,0.004,95.44,114297,0,0.000,0.000,0.000,1193896,1.00,18.10,0.000,0.000,0.000,3,7,12,48,10770,0.041,68.00,0.0090,0.000,31,0.772,0.000,0.815,0.523,4.36,6.30,6.89,0.00,0.000,1.01,1.00,1.00,0.772,0.00020
480000,1513,1.482,0.052,10.67,140914,123749,1774,0,15295,0,959855.1,0.0,0.118,0.079,0.667,0.136,276,7.74,3.93,0.00,0.08,0.04,0.44,0.05,0.43,7.65,3.93,0.00,0.00,0.006,0.066,308,0.052,0.873,0.000,0.000,0.127,277032,272822,9,0.340,0.132,0.019,132652,0.084,0.470,0.004,95.84,104390,0,0.000,0.000,0.000,1060081,1.00,17.88,0.000,0.000,0.000,3,7,12,31,11708,0.045,67.60,0.0083,0.000,41,0.705,0.000,0.774,0.496,4.42,6.60,6.89,0.00,0.000,1.01,1.01,1.00,0.705,0.00021
490000,1505,1.445,0.051,10.80,148095,130942,1702,0,15459,0,957003.6,0.0,0.118,0.067,0.702,0.113,282,7.75,3.84,0.00,0.09,0.03,0.60,0.03,0.35,7.68,3.75,0.00,0.00,0.003,0.050,265,0.108,0.872,0.000,0.000,0.128,278375,273368,8,0.414,0.005,0.013,133619,0.073,0.474,0.004,95.96,99217,0,0.000,0.000,0.000,714810,1.00,18.03,0.000,0.000,0.000,4,7,12,43,11661,0.044,67.48,0.0083,0.001,29,0.574,0.000,0.748,0.474,4.51,6.38,6.85,0.00,0.000,1.00,1.00,1.00,0.574,0.00025
500000,1462,1.481,0.054,10.40,145428,128573,1710,0,15188,0,957146.1,0.0,0.167,0.072,0.640,0.122,289,7.95,4.52,0.00,0.06,0.02,0.63,0.03,0.27,7.90,4.42,0.00,0.00,0.003,0.049,240,0.070,0.886,0.000,0.000,0.114,276695,273630,8,0.440,0.020,0.012,148771,0.094,0.475,0.004,95.79,100042,0,0.000,0.000,0.000,788020,1.00,17.90,0.000,0.000,0.000,3,7,14,43,11622,0.044,67.65,0.0083,0.000,31,0.596,0.000,0.738,0.481,4.59,6.58,6.86,0.00,0.000,1.00,1.00,1.00,0.596,0.00026
510000,1351,1.555,0.044,10.38,130399,114578,1524,0,14408,0,957876.2,0.0,0.178,0.081,0.653,0.087,301,8.68,4.44,0.00,0.00,0.04,0.39,0.04,0.50,8.60,4.41,0.00,0.00,0.004,0.038,263,0.124,0.876,0.000,0.000,0.124,270759,267308,4,0.472,0.033,0.010,199762,0.082,0.426,0.003,96.02,99439,0,0.000,0.000,0.000,904658,1.00,17.41,0.000,0.000,0.000,4,8,14,39,11725,0.045,67.42,0.0082,0.000,38,0.604,0.000,0.679,0.525,4.78,6.17,6.50,0.00,0.000,1.00,1.00,1.00,0.604,0.00029
520000,1421,1.508,0.044,10.21,134700,118616,1624,0,14390,4,964229.8,0.7,0.184,0.092,0.646,0.079,301,8.53,4.19,0.00,0.08,0.03,0.57,0.03,0.43,8.47,4.16,0.00,0.00,0.003,0.045,258,0.087,0.881,0.000,0.000,0.119,275900,271755,4,0.647,0.069,0.011,155173,0.110,0.407,0.003,96.39,102414,0,0.184,0.000,0.000,1162193,1.00,17.21,0.000,0.000,0.000,4,8,13,30,12127,0.046,67.05,0.0080,0.000,30,0.671,0.000,0.647,0.518,4.83,6.81,6.62,0.00,0.000,1.00,1.00,1.00,0.671,0.00027
530000,1505,1.529,0.043,10.25,139971,123613,1534,0,14740,6,965011.3,1.2,0.161,0.114,0.637,0.088,291,7.94,4.34,0.00,0.05,0.02,0.33,0.03,0.60,7.88,4.34,0.00,0.00,0.003,0.041,240,0.115,0.880,0.000,0.000,0.120,277936,274918,4,0.783,0.015,0.006,145035,0.094,0.398,0.003,96.58,102562,0,0.206,0.000,0.000,1655899,1.00,17.95,0.000,0.000,0.000,4,8,13,33,11943,0.046,66.86,0.0081,0.000,45,0.764,0.000,0.686,0.501,4.65,7.00,6.38,0.00,0.000,1.00,1.00,1.00,0.764,0.00026
540000,1450,1.499,0.043,10.62,145656,128932,1689,0,15090,1,961429.2,0.0,0.169,0.115,0.629,0.087,284,8.24,3.86,0.01,0.22,0.01,0.21,0.04,0.42,8.18,3.88,0.00,0.00,0.002,0.037,252,0.167,0.880,0.000,0.000,0.120,279956,276816,4,0.828,0.005,0.015,169815,0.116,0.403,0.003,96.31,106911,0,0.000,0.000,0.000,1714030,1.01,17.64,0.000,0.000,0.000,4,8,12,41,11944,0.046,67.13,0.0081,0.000,52,0.773,0.000,0.646,0.484,4.93,7.20,6.57,0.00,0.000,1.01,1.01,1.01,0.773,0.00027
550000,1418,1.497,0.043,10.50,147360,130825,1720,0,14847,4,961884.2,0.3,0.151,0.105,0.668,0.076,283,8.59,5.00,0.00,0.14,0.04,0.79,0.01,0.18,8.54,4.78,0.00,0.00,0.001,0.025,222,0.188,0.882,0.000,0.000,0.118,279581,277074,3,0.823,0.025,0.004,117363,0.111,0.401,0.003,96.27,107035,0,0.069,0.000,0.000,1542319,1.00,17.53,0.001,0.000,0.000,4,8,12,64,12181,0.046,67.17,0.0079,0.000,52,0.761,0.000,0.610,0.478,5.04,6.85,6.93,0.00,0.000,1.00,1.00,1.00,0.761,0.00027
560000,1356,1.497,0.047,10.38,143508,127851,1559,0,14160,2,960888.1,0.2,0.149,0.101,0.691,0.058,298,8.85,4.69,0.00,0.03,0.05,0.44,0.03,0.30,8.77,4.60,0.00,0.00,0.005,0.038,220,0.251,0.879,0.000,0.000,0.121,279882,278292,3,0.849,0.000,0.013,107170,0.092,0.408,0.003,96.15,100972,0,0.087,0.000,0.000,1501198,1.00,16.92,0.000,0.000,0.000,4,9,14,38,12007,0.046,67.29,0.0081,0.000,32,0.765,0.000,0.578,0.492,5.19,7.19,6.90,0.00,0.000,1.00,1.00,1.00,0.765,0.00026
570000,1480,1.504,0.048,9.69,144333,127918,1561,0,14730,2,960307.4,0.1,0.156,0.101,0.694,0.050,308,8.22,4.04,0.00,0.00,0.01,0.23,0.02,0.32,8.19,4.05,0.00,0.00,0.001,0.019,203,0.181,0.877,0.000,0.000,0.123,278484,277678,4,0.828,0.004,0.005,96011,0.076,0.407,0.003,96.29,98049,0,0.032,0.000,0.000,1535757,1.00,17.59,0.000,0.000,0.000,4,8,12,32,12164,0.046,67.15,0.0079,0.016,29,0.774,0.000,0.590,0.486,4.91,7.13,6.67,0.00,0.000,1.00,1.00,1.00,0.774,0.00024
580000,1399,1.488,0.049,9.12,147906,130694,1717,0,15576,1,960862.2,0.2,0.108,0.094,0.740,0.058,319,8.52,4.06,0.01,0.30,0.05,0.90,0.02,0.35,8.44,3.94,0.00,0.00,0.003,0.040,213,0.156,0.893,0.000,0.000,0.107,284133,283020,3,0.855,0.000,0.007,87360,0.058,0.403,0.003,96.20,95750,0,0.239,0.000,0.000,1310448,1.00,17.20,0.000,0.000,0.000,4,8,12,48,11915,0.045,67.24,0.0081,0.010,29,0.753,0.000,0.634,0.484,5.01,6.85,6.95,0.00,0.000,1.00,1.00,1.00,0.753,0.00026
590000,1480,1.486,0.049,8.91,144262,126600,1589,0,15992,4,957113.9,0.4,0.084,0.086,0.747,0.083,342,8.20,3.78,0.01,0.28,0.00,0.00,0.03,0.31,8.16,3.78,0.00,0.00,0.000,0.000,185,0.197,0.895,0.000,0.000,0.105,286139,284696,3,0.862,0.000,0.015,59536,0.069,0.399,0.003,95.92,86829,0,0.096,0.000,0.000,1147395,1.01,17.85,0.000,0.000,0.000,3,8,11,44,12143,0.046,67.52,0.0079,0.033,4,0.736,0.000,0.578,0.500,5.08,6.64,7.01,0.00,0.000,1.01,1.01,1.01,0.736,0.00023
600000,1446,1.482,0.045,8.72,147835,129879,1690,0,16300,0,960342.9,0.0,0.055,0.104,0.753,0.087,344,8.51,4.16,0.00,0.00,0.00,0.00,0.01,0.11,8.50,4.16,0.00,0.00,0.000,0.000,185,0.229,0.884,0.000,0.000,0.116,282907,281896,3,0.845,0.000,0.003,84368,0.066,0.400,0.003,96.27,82375,0,0.000,0.000,0.000,1732474,1.00,17.76,0.000,0.000,0.000,4,8,12,38,12305,0.047,67.17,0.0078,0.000,47,0.795,0.000,0.524,0.482,5.12,6.71,6.87,0.00,0.000,1.00,1.00,1.00,0.795,0.00023
610000,1391,1.514,0.054,8.60,140397,123411,1603,0,15438,4,959639.9,0.1,0.092,0.085,0.772,0.051,356,8.59,3.90,0.01,0.19,0.00,0.08,0.01,0.09,8.57,3.91,0.00,0.00,0.001,0.027,191,0.226,0.883,0.000,0.000,0.117,285435,284417,3,0.846,0.000,0.004,90241,0.059,0.405,0.003,96.29,83076,0,0.015,0.000,0.000,1171744,1.01,17.47,0.000,0.000,0.000,4,8,12,35,11953,0.046,67.15,0.0080,0.008,23,0.727,0.000,0.504,0.513,5.06,6.67,6.94,0.00,0.000,1.01,1.01,1.01,0.727,0.00023
620000,1407,1.516,0.050,8.51,138430,121578,1691,0,15145,0,957322.0,0.0,0.097,0.079,0.773,0.052,354,8.31,3.93,0.01,0.08,0.01,0.11,0.01,0.30,8.29,3.94,0.00,0.00,0.001,0.021,188,0.233,0.906,0.000,0.000,0.094,283545,282240,3,0.851,0.000,0.004,70065,0.075,0.410,0.003,95.95,85974,0,0.000,0.000,0.000,1011309,1.00,17.58,0.000,0.000,0.000,4,8,12,36,11699,0.045,67.49,0.0082,0.036,8,0.710,0.000,0.549,0.516,5.02,6.67,6.80,0.00,0.000,1.00,1.00,1.00,0.710,0.00023
630000,1367,1.516,0.052,8.68,138860,121383,1601,0,15916,0,949250.8,0.0,0.073,0.107,0.762,0.058,348,8.57,4.29,0.03,0.80,0.01,0.22,0.04,0.34,8.50,4.25,0.00,0.00,0.001,0.027,178,0.186,0.891,0.000,0.000,0.109,278246,277078,2,0.906,0.000,0.015,82541,0.048,0.408,0.003,95.20,82208,0,0.000,0.000,0.000,1903426,1.01,17.40,0.000,0.000,0.000,4,8,12,35,11718,0.045,68.24,0.0082,0.033,1,0.819,0.000,0.597,0.505,5.14,6.84,7.13,0.00,0.000,1.01,1.01,1.01,0.819,0.00021
640000,1505,1.470,0.049,8.94,143335,125627,1690,0,15880,0,958795.7,0.0,0.066,0.115,0.767,0.051,342,7.92,4.27,0.03,0.32,0.00,0.00,0.03,0.61,7.87,4.21,0.00,0.00,0.000,0.000,185,0.183,0.888,0.000,0.000,0.112,280566,279466,2,0.910,0.001,0.007,165285,0.045,0.400,0.003,95.92,86438,0,0.000,0.000,0.000,2114862,1.01,18.25,0.000,0.000,0.000,3,8,12,46,11925,0.045,67.51,0.0081,0.018,23,0.830,0.000,0.577,0.493,5.00,6.98,7.07,0.00,0.000,1.01,1.01,1.01,0.830,0.00020
650000,1488,1.495,0.049,8.36,143284,125894,1677,0,15730,0,961028.4,0.0,0.080,0.104,0.760,0.056,353,8.01,3.87,0.01,0.20,0.00,0.00,0.03,0.46,7.96,3.86,0.00,0.00,0.000,0.000,177,0.171,0.901,0.000,0.000,0.099,279054,277944,2,0.894,0.000,0.010,66369,0.054,0.400,0.003,95.76,86812,0,0.000,0.000,0.000,1801300,1.01,17.97,0.000,0.000,0.000,3,8,12,32,11912,0.045,67.68,0.0081,0.019,27,0.797,0.000,0.583,0.491,4.97,6.82,7.04,0.00,0.000,1.01,1.01,1.01,0.797,0.00023
660000,1451,1.515,0.048,8.28,147991,129852,1774,0,16402,0,957667.4,0.0,0.042,0.081,0.813,0.064,368,8.33,4.32,0.03,0.42,0.00,0.00,0.02,0.45,8.29,4.17,0.00,0.00,0.000,0.000,168,0.163,0.890,0.000,0.000,0.110,281862,280852,2,0.904,0.000,0.003,92775,0.064,0.406,0.003,95.79,83055,0,0.000,0.000,0.000,1206048,1.00,17.54,0.000,0.000,0.000,3,8,13,58,12094,0.046,67.65,0.0080,0.008,25,0.737,0.000,0.599,0.479,5.04,6.96,6.94,0.00,0.000,1.00,1.00,1.01,0.737,0.00022
670000,1444,1.464,0.045,8.20,148775,130657,1837,0,16288,6,957219.6,0.8,0.034,0.101,0.812,0.053,368,8.25,3.95,0.02,0.35,0.00,0.00,0.00,0.07,8.23,3.89,0.00,0.00,0.000,0.000,178,0.147,0.902,0.000,0.000,0.098,282312,281222,2,0.922,0.004,0.001,76641,0.060,0.398,0.003,95.76,82927,0,0.125,0.000,0.000,1598514,1.01,17.58,0.000,0.000,0.000,4,8,12,37,11919,0.045,67.68,0.0081,0.024,23,0.775,0.000,0.603,0.477,5.03,7.02,7.09,0.00,0.000,1.01,1.01,1.01,0.775,0.00024
680000,1415,1.516,0.042,8.26,148672,130098,1646,0,16957,0,954323.2,0.0,0.028,0.104,0.811,0.058,379,8.29,3.35,0.01,0.31,0.00,0.00,0.01,0.15,8.27,3.33,0.00,0.00,0.000,0.000,151,0.219,0.897,0.000,0.000,0.103,285803,285076,2,0.909,0.000,0.003,49618,0.072,0.398,0.003,95.97,81035,0,0.000,0.000,0.000,1694570,1.00,17.28,0.000,0.000,0.000,4,8,11,30,11732,0.045,67.47,0.0082,0.018,15,0.810,0.000,0.607,0.484,5.04,7.22,6.84,0.00,0.000,1.00,1.00,1.00,0.810,0.00022
690000,1353,1.526,0.053,8.34,142695,123631,1661,0,17465,0,949934.4,0.0,0.024,0.110,0.801,0.066,384,8.80,4.44,0.03,0.60,0.01,0.24,0.01,0.22,8.75,4.30,0.00,0.00,0.001,0.027,185,0.271,0.919,0.000,0.000,0.081,285223,283896,1,1.000,0.000,0.004,46319,0.074,0.416,0.003,95.51,79590,0,0.000,0.000,0.000,1783667,1.00,17.03,0.000,0.000,0.000,4,9,12,56,11901,0.045,67.93,0.0080,0.003,34,0.815,0.000,0.609,0.504,5.28,7.29,7.05,0.00,0.000,1.00,1.01,1.00,0.815,0.00023
700000,1386,1.487,0.047,8.26,140549,121166,1557,0,17793,0,952712.8,0.0,0.023,0.098,0.789,0.090,393,8.45,3.34,0.01,0.18,0.00,0.00,0.02,0.28,8.41,3.34,0.00,0.00,0.000,0.000,147,0.295,0.905,0.000,0.000,0.095,280977,280185,1,1.000,0.000,0.009,62511,0.073,0.401,0.003,95.50,71147,0,0.000,0.000,0.000,1588186,1.00,17.53,0.000,0.000,0.000,4,8,11,40,11708,0.045,67.94,0.0082,0.018,12,0.786,0.000,0.569,0.504,5.41,7.48,7.24,0.00,0.000,1.00,1.00,1.00,0.786,0.00022
710000,1468,1.450,0.045,8.16,146969,126597,1686,0,18604,2,951449.8,0.1,0.027,0.095,0.785,0.093,394,8.23,3.32,0.01,0.21,0.00,0.13,0.02,0.37,8.21,3.32,0.00,0.00,0.001,0.026,158,0.266,0.890,0.000,0.000,0.110,285512,284925,1,1.000,0.000,0.005,66260,0.078,0.400,0.003,95.51,73479,0,0.028,0.000,0.000,1605869,1.01,17.74,0.000,0.000,0.000,4,8,10,32,12086,0.046,67.93,0.0079,0.003,33,0.783,0.000,0.557,0.490,5.28,7.34,7.17,0.00,0.000,1.01,1.01,1.00,0.783,0.00020
720000,1484,1.465,0.049,8.24,154586,134601,1630,0,18339,8,956503.4,1.6,0.025,0.070,0.780,0.125,378,8.06,3.58,0.02,0.27,0.00,0.00,0.03,0.57,8.01,3.49,0.00,0.00,0.000,0.000,158,0.286,0.880,0.000,0.000,0.120,280346,279607,1,0.920,0.080,0.005,56676,0.079,0.406,0.003,95.80,78921,0,0.203,0.000,0.000,1026969,1.01,18.00,0.000,0.000,0.000,3,8,12,31,11964,0.046,67.64,0.0081,0.000,41,0.733,0.000,0.576,0.453,5.07,7.20,6.76,0.00,0.000,1.02,1.02,1.01,0.733,0.00020
730000,1421,1.467,0.046,7.90,151468,131527,1718,0,18286,0,949184.9,0.0,0.023,0.067,0.785,0.126,385,8.42,3.68,0.01,0.16,0.00,0.00,0.01,0.21,8.40,3.63,0.00,0.00,0.000,0.000,137,0.378,0.902,0.000,0.000,0.098,283534,282921,2,0.845,0.070,0.004,61645,0.074,0.407,0.003,95.34,76292,0,0.000,0.000,0.000,839310,1.00,17.62,0.000,0.000,0.000,4,8,10,46,11968,0.046,68.10,0.0079,0.000,41,0.699,0.000,0.550,0.470,5.31,7.31,6.97,0.00,0.000,1.00,1.00,1.00,0.699,0.00021
740000,1400,1.496,0.046,8.10,148411,128946,1580,0,17906,4,951470.0,0.8,0.018,0.086,0.769,0.126,390,8.54,3.52,0.02,0.33,0.01,0.27,0.06,0.65,8.45,3.54,0.00,0.00,0.000,0.017,142,0.251,0.897,0.000,0.000,0.103,285031,284468,3,0.829,0.000,0.016,116150,0.089,0.407,0.003,95.59,73993,0,0.203,0.000,0.000,1210380,1.01,17.57,0.000,0.000,0.000,4,8,12,40,11953,0.046,67.85,0.0080,0.000,33,0.757,0.000,0.542,0.483,5.21,7.14,6.85,0.00,0.000,1.00,1.00,1.01,0.757,0.00022
750000,1539,1.463,0.044,7.95,148462,129271,1646,0,17406,0,955554.2,0.0,0.028,0.095,0.757,0.120,383,7.94,3.56,0.01,0.16,0.00,0.00,0.03,0.38,7.91,3.54,0.00,0.00,0.000,0.000,126,0.249,0.869,0.000,0.000,0.131,286060,285375,3,0.828,0.000,0.009,175860,0.099,0.400,0.003,95.78,76858,0,0.000,0.000,0.000,1425653,1.01,18.49,0.000,0.000,0.000,3,8,12,36,12220,0.047,67.66,0.0079,0.000,39,0.770,0.000,0.541,0.485,4.96,7.12,6.70,0.00,0.000,1.01,1.01,1.00,0.770,0.00022
760000,1292,1.561,0.041,8.55,146693,128003,1762,0,17175,1,957149.5,0.0,0.035,0.087,0.753,0.126,393,8.11,4.38,0.01,0.21,0.01,0.25,0.05,0.39,8.04,4.40,0.00,0.00,0.001,0.021,147,0.197,0.875,0.000,0.000,0.125,293423,292540,3,0.830,0.000,0.026,178616,0.089,0.400,0.003,95.75,80476,0,0.037,0.000,0.000,1274415,1.00,18.37,0.002,0.000,0.000,3,8,12,64,10475,0.040,67.69,0.0092,0.000,52,0.780,0.000,0.560,0.503,4.91,7.10,6.43,0.00,0.000,1.01,1.01,1.00,0.780,0.00022
770000,1410,1.493,0.039,8.43,141399,121809,1655,0,17817,5,958169.1,0.5,0.040,0.094,0.705,0.161,390,8.26,4.14,0.03,0.55,0.00,0.03,0.04,0.40,8.19,4.07,0.00,0.00,0.000,0.004,143,0.201,0.860,0.000,0.000,0.140,303371,302248,3,0.842,0.000,0.013,240977,0.083,0.398,0.003,95.62,90458,0,0.097,0.000,0.000,1396888,1.01,18.38,0.000,0.000,0.000,3,8,12,56,11644,0.044,67.82,0.0083,0.002,43,0.789,0.000,0.561,0.536,5.12,7.19,6.60,0.00,0.001,1.01,1.01,1.01,0.789,0.00020
780000,1324,1.526,0.037,7.86,150994,130318,1699,0,19063,1,951277.7,0.0,0.052,0.071,0.756,0.122,385,8.44,3.88,0.01,0.13,0.01,0.22,0.04,0.57,8.39,3.86,0.00,0.00,0.000,0.012,145,0.201,0.895,0.000,0.000,0.105,298954,297678,3,0.872,0.000,0.008,175396,0.092,0.397,0.003,95.62,84496,0,0.000,0.000,0.000,953881,1.01,17.61,0.000,0.000,0.000,4,8,12,37,11177,0.043,67.82,0.0086,0.018,19,0.733,0.000,0.581,0.498,5.14,7.01,6.99,0.00,0.000,1.01,1.01,1.00,0.733,0.00021
790000,1365,1.511,0.045,7.70,142524,121929,1793,0,18761,0,948117.2,0.0,0.030,0.074,0.762,0.134,393,8.40,3.47,0.00,0.03,0.00,0.00,0.01,0.13,8.39,3.48,0.00,0.00,0.000,0.000,110,0.297,0.905,0.000,0.000,0.095,290916,289474,1,1.000,0.000,0.002,63250,0.092,0.401,0.003,94.92,77500,0,0.000,0.000,0.000,1231567,1.00,17.76,0.000,0.000,0.000,4,8,12,30,11462,0.044,68.52,0.0083,0.070,0,0.789,0.000,0.594,0.513,5.31,7.49,7.18,0.00,0.000,1.00,1.00,1.00,0.789,0.00018
800000,1337,1.548,0.047,7.62,136854,116377,1730,0,18775,0,948071.2,0.0,0.017,0.113,0.758,0.112,395,8.64,4.08,0.03,0.77,0.00,0.00,0.01,0.33,8.60,3.92,0.00,0.00,0.000,0.000,128,0.267,0.910,0.000,0.000,0.090,282254,281589,1,1.000,0.000,0.004,53681,0.078,0.409,0.003,94.89,74207,0,0.000,0.000,0.000,2229691,1.00,17.58,0.000,0.000,0.000,4,8,12,56,11551,0.044,68.54,0.0082,0.053,1,0.864,0.000,0.565,0.519,5.43,7.45,7.47,0.00,0.000,1.00,1.01,1.00,0.864,0.00017
810000,1337,1.492,0.041,7.81,134333,113763,1812,0,18758,3,938965.2,0.8,0.024,0.098,0.748,0.129,405,8.22,3.58,0.02,0.67,0.00,0.00,0.01,0.15,8.18,3.44,0.00,0.00,0.000,0.000,109,0.313,0.917,0.000,0.000,0.083,287285,286909,1,1.000,0.000,0.002,56507,0.074,0.399,0.003,93.94,77572,0,0.258,0.000,0.000,1885476,1.00,17.94,0.000,0.000,0.000,4,8,12,50,10984,0.042,69.49,0.0086,0.075,2,0.850,0.000,0.538,0.535,5.34,7.58,7.30,0.00,0.000,1.00,1.00,1.01,0.850,0.00015
820000,1411,1.496,0.050,8.19,138789,118565,1975,0,18175,0,940003.9,0.0,0.035,0.100,0.728,0.137,372,8.31,4.39,0.02,0.21,0.01,0.19,0.01,0.19,8.28,4.36,0.00,0.00,0.001,0.019,160,0.176,0.904,0.000,0.000,0.096,285997,285079,1,1.000,0.000,0.002,56192,0.084,0.411,0.003,94.11,82446,0,0.000,0.000,0.000,1990942,1.01,18.11,0.000,0.000,0.000,4,8,12,42,11732,0.045,69.32,0.0080,0.045,3,0.865,0.000,0.521,0.518,5.18,7.23,7.40,0.00,0.000,1.01,1.01,1.01,0.865,0.00014
830000,1381,1.523,0.050,8.14,142427,122436,1762,0,18259,0,952265.4,0.0,0.074,0.106,0.683,0.136,378,8.74,3.68,0.03,0.43,0.00,0.00,0.03,0.47,8.69,3.64,0.00,0.00,0.000,0.000,122,0.184,0.889,0.000,0.000,0.111,283029,281858,1,1.000,0.000,0.007,84528,0.085,0.413,0.003,95.43,80145,0,0.000,0.000,0.000,2075142,1.01,17.99,0.000,0.000,0.000,4,10,12,36,12074,0.046,68.01,0.0079,0.023,17,0.863,0.000,0.469,0.500,5.67,7.57,7.52,0.00,0.000,1.01,1.01,1.01,0.863,0.00016
840000,1334,1.521,0.044,8.42,140351,121572,1731,0,17095,0,969849.5,0.0,0.046,0.099,0.709,0.146,366,9.00,3.99,0.04,0.42,0.01,0.33,0.02,0.18,8.93,3.91,0.00,0.00,0.001,0.021,159,0.240,0.872,0.000,0.000,0.128,288358,287318,1,0.993,0.007,0.008,143027,0.051,0.399,0.003,96.81,81238,0,0.000,0.000,0.000,1673883,1.02,17.71,0.000,0.000,0.000,4,10,12,46,12002,0.046,66.63,0.0081,0.001,38,0.833,0.000,0.402,0.517,5.68,7.60,7.42,0.00,0.000,1.02,1.02,1.02,0.833,0.00018
850000,1481,1.485,0.049,8.09,148099,129062,1645,0,17245,0,963336.6,0.0,0.025,0.114,0.731,0.131,359,8.24,3.86,0.03,0.70,0.00,0.06,0.02,0.39,8.18,3.81,0.00,0.00,0.001,0.013,162,0.149,0.880,0.000,0.000,0.120,286936,285756,1,0.995,0.005,0.006,105945,0.062,0.402,0.003,96.28,85321,0,0.000,0.000,0.000,2199108,1.01,18.42,0.000,0.000,0.000,4,8,12,45,12199,0.047,67.15,0.0079,0.011,19,0.854,0.000,0.469,0.488,5.29,7.36,7.30,0.00,0.001,1.02,1.01,1.01,0.854,0.00018
860000,1399,1.498,0.054,8.20,143907,125298,1706,0,16985,1,956514.1,0.1,0.017,0.112,0.708,0.163,363,8.34,4.10,0.01,0.21,0.01,0.24,0.02,0.21,8.30,4.12,0.00,0.00,0.001,0.034,155,0.212,0.860,0.000,0.000,0.140,279217,277484,2,0.943,0.000,0.007,85904,0.058,0.416,0.003,95.62,85306,0,0.089,0.000,0.000,2022151,1.01,18.15,0.000,0.000,0.000,4,8,12,36,11673,0.045,67.82,0.0082,0.031,23,0.821,0.000,0.526,0.489,5.22,7.18,7.17,0.00,0.000,1.01,1.01,1.01,0.821,0.00020
