step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent
430000,2354,1.502,0.085,6.47,187850,172191,2774,0,12685,4,1561258.0,0.5,0.200,0.202,0.016,0.582,256,7.54,4.60,0.01,0.16,0.05,0.74,0.08,1.00,7.40,4.39,0.00,0.00,0.005,0.056,143,0.277,0.878,0.000,0.000,0.122,485952,485283,2,0.974,0.002,0.024,511837,0.069,0.560,0.006,158.76,110646,0,0.124,0.000,0.000,8058291,1.00,19.54,0.000,0.000,0.000,2,8,12,64,17748,0.068,4.44,0.0090,0.001,2,0.913,0.000,0.448,0.615,4.80,7.88,5.61,0.00,0.001,1.00,1.01,1.00,0.913,0.00020
440000,2381,1.502,0.084,6.66,196774,179687,2767,0,14293,6,1549391.9,0.7,0.189,0.183,0.008,0.620,255,7.36,4.35,0.00,0.00,0.08,0.89,0.07,0.61,7.20,4.23,0.00,0.00,0.009,0.076,190,0.241,0.885,0.000,0.000,0.115,489247,488422,3,0.949,0.000,0.023,514248,0.063,0.559,0.006,158.90,114516,0,0.122,0.000,0.000,7480053,1.00,19.49,0.000,0.000,0.000,2,8,12,53,17518,0.067,4.30,0.0090,0.000,6,0.908,0.000,0.510,0.600,4.68,7.64,5.44,0.00,0.000,1.00,1.00,1.00,0.908,0.00019
450000,2402,1.509,0.073,6.70,198477,180352,2966,0,15138,27,1555968.1,0.3,0.306,0.162,0.005,0.527,258,7.29,4.19,0.01,0.14,0.03,0.42,0.09,1.34,7.16,4.03,0.00,0.00,0.003,0.046,160,0.209,0.873,0.000,0.000,0.127,484551,483798,2,0.976,0.000,0.023,432311,0.065,0.525,0.005,159.37,118050,0,0.012,0.000,0.000,6227770,1.00,19.51,0.000,0.000,0.000,2,8,12,60,17509,0.067,3.83,0.0090,0.003,2,0.891,0.000,0.518,0.592,4.69,7.76,5.41,0.00,0.000,1.00,1.00,1.00,0.891,0.00020
460000,2338,1.502,0.077,6.78,197173,178877,3053,0,15307,3,1548239.4,0.3,0.283,0.177,0.009,0.531,258,7.58,4.31,0.00,0.09,0.05,0.45,0.05,0.51,7.48,4.34,0.00,0.00,0.006,0.056,171,0.290,0.881,0.000,0.000,0.119,485379,484250,2,0.904,0.000,0.020,406062,0.063,0.529,0.005,159.11,123188,0,0.104,0.000,0.000,7054771,1.00,19.38,0.000,0.000,0.000,2,8,12,64,17728,0.068,4.09,0.0089,0.000,1,0.904,0.000,0.522,0.596,4.85,7.66,5.93,0.00,0.000,1.00,1.00,1.00,0.904,0.00020
470000,2323,1.518,0.074,6.91,188940,172388,2707,0,13860,6,1548282.1,0.7,0.182,0.165,0.004,0.648,262,7.74,4.64,0.01,0.22,0.04,0.69,0.05,0.54,7.64,4.53,0.00,0.00,0.004,0.051,161,0.295,0.880,0.000,0.000,0.120,488723,487896,2,0.875,0.000,0.015,532977,0.080,0.533,0.005,158.84,110945,0,0.117,0.000,0.000,6564322,1.00,19.20,0.000,0.000,0.000,2,8,12,50,17986,0.069,4.36,0.0087,0.000,2,0.891,0.000,0.520,0.615,4.90,7.78,5.79,0.00,0.000,1.00,1.00,1.00,0.891,0.00021
480000,2300,1.485,0.079,6.57,193300,177607,2722,0,12994,0,1532277.2,0.0,0.204,0.151,0.003,0.642,265,7.72,4.08,0.00,0.12,0.06,0.89,0.09,0.96,7.57,3.96,0.00,0.00,0.006,0.063,140,0.277,0.877,0.000,0.000,0.123,477369,476566,2,0.930,0.000,0.026,507766,0.063,0.536,0.005,159.24,107199,0,0.000,0.000,0.000,6099797,1.00,19.13,0.000,0.000,0.000,2,8,12,42,17754,0.068,3.96,0.0088,0.003,2,0.885,0.000,0.551,0.597,4.94,7.75,6.09,0.00,0.000,1.00,1.00,1.00,0.885,0.00020
490000,2331,1.556,0.079,6.01,188310,172198,2777,0,13304,12,1525362.1,1.2,0.305,0.159,0.003,0.532,281,7.61,4.30,0.00,0.08,0.04,0.80,0.08,0.85,7.50,4.18,0.00,0.00,0.002,0.035,125,0.299,0.881,0.000,0.000,0.119,492852,492271,1,1.000,0.000,0.021,446646,0.061,0.553,0.006,158.92,96909,0,0.101,0.000,0.000,6145177,1.00,19.54,0.000,0.000,0.000,2,8,12,42,17747,0.068,4.28,0.0087,0.003,1,0.892,0.000,0.439,0.620,4.89,7.73,5.99,0.00,0.000,1.00,1.00,1.00,0.892,0.00019
500000,2415,1.527,0.093,6.64,186824,167235,3184,0,16321,11,1513924.0,2.0,0.291,0.177,0.005,0.527,286,6.70,4.41,0.00,0.04,0.03,0.98,0.04,0.44,6.63,4.27,0.00,0.00,0.002,0.040,133,0.233,0.890,0.000,0.000,0.110,469498,468983,1,1.000,0.000,0.014,378694,0.056,0.627,0.007,157.59,103921,0,0.179,0.000,0.000,7397074,1.00,20.53,0.000,0.000,0.000,2,6,12,64,16189,0.062,5.61,0.0095,0.000,0,0.905,0.000,0.515,0.604,4.50,7.73,5.38,0.00,0.000,1.00,1.00,1.00,0.905,0.00018
510000,2313,1.511,0.075,6.50,190175,169860,3549,0,16868,2,1536617.0,0.4,0.225,0.190,0.010,0.574,284,7.38,4.32,0.01,0.22,0.05,0.51,0.04,0.43,7.28,4.29,0.00,0.04,0.005,0.048,122,0.261,0.893,0.000,0.000,0.107,455588,454670,1,1.000,0.000,0.015,354883,0.062,0.551,0.005,157.34,104260,0,0.198,0.000,0.000,8068553,1.00,19.82,0.000,0.000,0.000,2,8,12,32,17066,0.065,5.86,0.0091,0.008,0,0.917,0.000,0.557,0.585,4.85,7.78,6.17,0.00,0.000,1.01,1.01,1.00,0.917,0.00019
520000,2344,1.510,0.063,6.52,195916,175669,2950,0,17266,0,1556171.9,0.0,0.250,0.212,0.004,0.534,283,6.95,4.33,0.00,0.17,0.05,0.76,0.05,1.09,6.84,4.16,0.00,0.00,0.004,0.055,127,0.252,0.871,0.000,0.000,0.129,489277,488281,1,1.000,0.000,0.012,380225,0.065,0.490,0.004,159.38,110847,0,0.000,0.000,0.000,9199395,1.00,20.31,0.000,0.000,0.000,2,6,12,64,16294,0.062,3.82,0.0097,0.015,0,0.929,0.000,0.526,0.601,4.75,7.79,5.90,0.00,0.000,1.00,1.00,1.00,0.929,0.00017
530000,2244,1.520,0.074,6.50,186912,166263,3384,0,17365,6,1540792.4,0.7,0.177,0.231,0.005,0.587,285,7.50,4.12,0.00,0.00,0.05,0.88,0.05,0.68,7.40,4.04,0.00,0.00,0.004,0.058,132,0.320,0.861,0.000,0.000,0.139,497135,496202,1,1.000,0.000,0.019,384976,0.058,0.556,0.005,158.25,105077,0,0.114,0.000,0.000,9938809,1.00,19.64,0.000,0.000,0.000,2,6,12,37,16828,0.064,4.95,0.0093,0.049,0,0.945,0.000,0.453,0.625,4.90,7.86,5.95,0.00,0.000,1.00,1.00,1.00,0.945,0.00015
540000,2488,1.493,0.072,6.87,204478,186288,3544,0,14402,6,1517636.8,0.8,0.170,0.162,0.006,0.661,271,6.88,4.12,0.00,0.06,0.04,0.34,0.04,0.49,6.80,4.06,0.00,0.00,0.004,0.038,164,0.244,0.868,0.000,0.000,0.132,476897,475832,1,1.000,0.000,0.014,485412,0.068,0.548,0.005,159.02,115256,0,0.130,0.000,0.000,7194511,1.00,20.18,0.000,0.000,0.000,2,6,12,46,17121,0.065,4.18,0.0090,0.016,1,0.921,0.000,0.517,0.573,4.63,7.77,5.68,0.00,0.000,1.00,1.00,1.00,0.921,0.00014
550000,2356,1.528,0.079,6.80,186575,168965,3201,0,14541,7,1504730.0,1.6,0.190,0.184,0.007,0.619,276,7.29,4.19,0.00,0.03,0.08,0.83,0.07,0.82,7.14,4.08,0.00,0.00,0.007,0.065,154,0.249,0.893,0.000,0.000,0.107,467741,466877,1,1.000,0.000,0.019,390440,0.071,0.547,0.005,156.31,113204,0,0.233,0.000,0.000,7374419,1.00,19.75,0.000,0.000,0.000,2,8,12,34,17175,0.066,6.89,0.0089,0.003,1,0.910,0.000,0.526,0.603,4.77,7.82,5.82,0.00,0.000,1.00,1.00,1.00,0.911,0.00018
560000,2511,1.491,0.067,6.22,196191,178472,2910,0,14654,5,1542664.9,1.1,0.284,0.183,0.009,0.524,283,6.93,4.29,0.00,0.06,0.06,0.99,0.06,0.86,6.81,4.13,0.00,0.00,0.005,0.056,130,0.210,0.880,0.000,0.000,0.120,483911,483466,1,1.000,0.000,0.014,466369,0.072,0.499,0.005,159.29,108467,0,0.225,0.000,0.000,7415775,1.00,20.22,0.000,0.000,0.000,2,6,12,48,17397,0.066,3.91,0.0090,0.006,2,0.911,0.000,0.529,0.596,4.72,7.70,6.30,0.00,0.000,1.00,1.00,1.00,0.911,0.00018
570000,2288,1.547,0.074,6.52,197890,179627,3368,0,15118,2,1536694.5,0.2,0.330,0.187,0.008,0.475,295,7.49,4.38,0.00,0.04,0.09,1.27,0.06,0.59,7.35,4.09,0.00,0.13,0.007,0.069,120,0.269,0.891,0.000,0.000,0.109,476918,476714,1,1.000,0.000,0.021,384749,0.063,0.531,0.005,159.51,100620,0,0.121,0.000,0.000,7735720,1.00,19.65,0.000,0.000,0.000,2,8,12,64,17146,0.065,3.69,0.0091,0.007,0,0.917,0.000,0.504,0.587,4.96,7.71,6.64,0.00,0.000,1.00,1.00,1.00,0.917,0.00019
580000,2407,1.499,0.074,6.78,202203,183769,3273,0,15042,11,1532954.8,1.9,0.290,0.187,0.012,0.511,276,7.31,4.09,0.00,0.12,0.04,0.74,0.05,0.52,7.22,3.97,0.00,0.00,0.004,0.048,131,0.201,0.882,0.000,0.000,0.118,483204,482760,1,1.000,0.000,0.015,337733,0.069,0.540,0.005,159.52,111355,0,0.175,0.000,0.000,7744527,1.00,19.70,0.000,0.000,0.000,2,8,12,43,17601,0.067,3.68,0.0088,0.002,4,0.917,0.000,0.532,0.583,4.89,7.86,6.19,0.00,0.000,1.00,1.00,1.00,0.918,0.00018
590000,2405,1.510,0.068,6.80,196843,178758,2912,0,15175,0,1554868.0,0.0,0.266,0.192,0.012,0.531,271,7.37,4.11,0.00,0.00,0.05,0.56,0.08,0.69,7.25,4.04,0.00,0.00,0.004,0.046,148,0.244,0.894,0.000,0.000,0.106,478251,477583,1,1.000,0.000,0.023,340651,0.075,0.505,0.004,159.84,119939,0,0.000,0.000,0.000,7949036,1.00,19.67,0.000,0.000,0.000,2,8,12,40,17727,0.068,3.36,0.0089,0.007,2,0.912,0.000,0.538,0.590,4.85,7.71,6.16,0.00,0.000,1.00,1.00,1.00,0.912,0.00019
600000,2249,1.529,0.081,6.56,185144,168867,2847,0,13586,8,1534100.6,1.1,0.213,0.206,0.010,0.570,273,7.22,4.41,0.00,0.07,0.03,0.43,0.06,0.53,7.12,4.35,0.00,0.00,0.005,0.056,116,0.308,0.881,0.000,0.000,0.119,489662,489330,1,1.000,0.000,0.019,496113,0.064,0.581,0.006,158.92,108671,0,0.132,0.000,0.000,8481656,1.00,20.09,0.000,0.000,0.000,2,8,12,64,16234,0.062,4.28,0.0096,0.030,1,0.914,0.000,0.463,0.623,4.76,7.83,5.56,0.00,0.000,1.00,1.00,1.00,0.914,0.00020
610000,2216,1.553,0.081,6.66,188135,170621,3150,0,14397,0,1542317.9,0.0,0.212,0.216,0.009,0.562,280,7.43,4.24,0.00,0.06,0.06,0.67,0.07,0.50,7.30,4.23,0.00,0.00,0.007,0.064,154,0.316,0.891,0.000,0.000,0.109,480932,480108,1,0.990,0.010,0.034,585933,0.066,0.595,0.006,158.77,113462,0,0.000,0.000,0.000,9104420,1.00,19.69,0.000,0.000,0.000,2,6,12,38,16466,0.063,4.43,0.0095,0.046,2,0.922,0.000,0.457,0.610,4.85,7.85,5.69,0.00,0.000,1.00,1.00,1.00,0.922,0.00020
620000,2572,1.468,0.070,6.55,191332,173936,2766,0,14274,1,1522084.6,0.2,0.172,0.182,0.012,0.634,273,6.81,4.49,0.00,0.00,0.06,0.66,0.04,0.44,6.71,4.48,0.00,0.00,0.006,0.060,128,0.295,0.880,0.000,0.000,0.120,492036,491177,1,1.000,0.000,0.018,583794,0.056,0.527,0.005,158.62,112943,0,0.232,0.000,0.000,7589407,1.00,20.49,0.000,0.000,0.000,2,6,12,42,17518,0.067,4.58,0.0088,0.010,3,0.903,0.000,0.468,0.613,4.51,7.47,5.07,0.00,0.000,1.00,1.00,1.00,0.904,0.00018
630000,2505,1.510,0.080,6.60,185844,164765,3470,0,17676,13,1537220.0,2.3,0.227,0.213,0.010,0.550,290,6.48,4.26,0.00,0.00,0.06,0.82,0.04,0.35,6.39,4.15,0.00,0.00,0.005,0.058,123,0.226,0.907,0.000,0.000,0.093,470166,469362,1,1.000,0.000,0.019,444159,0.062,0.603,0.007,157.57,113555,0,0.177,0.000,0.000,9186984,1.00,20.70,0.000,0.000,0.000,2,6,12,46,16244,0.062,5.63,0.0096,0.051,1,0.923,0.000,0.532,0.606,4.35,7.60,5.15,0.00,0.000,1.00,1.00,1.00,0.923,0.00018
640000,2343,1.491,0.087,6.65,174371,155396,3388,0,15749,11,1529828.2,1.4,0.177,0.211,0.011,0.600,290,6.51,3.95,0.00,0.04,0.04,0.46,0.04,0.37,6.42,3.95,0.00,0.00,0.005,0.055,131,0.194,0.882,0.000,0.000,0.118,479150,478072,1,1.000,0.000,0.021,482023,0.054,0.660,0.008,155.55,114221,0,0.131,0.000,0.000,9163608,1.00,20.56,0.000,0.000,0.000,2,6,12,28,15242,0.058,7.65,0.0102,0.075,0,0.937,0.000,0.553,0.637,4.40,7.69,5.35,0.00,0.000,1.00,1.00,1.00,0.937,0.00015
650000,2525,1.476,0.071,6.54,192837,174583,3438,0,14634,10,1535220.1,0.0,0.224,0.184,0.013,0.579,272,6.26,3.84,0.01,0.10,0.02,0.27,0.04,0.40,6.19,3.80,0.00,0.00,0.004,0.048,156,0.156,0.874,0.000,0.000,0.126,493285,492482,1,1.000,0.000,0.016,511054,0.045,0.536,0.005,158.49,123674,0,0.000,0.000,0.000,8087339,1.00,20.59,0.000,0.000,0.000,2,6,12,64,15794,0.060,4.71,0.0098,0.049,1,0.943,0.000,0.600,0.610,4.22,7.66,5.03,0.00,0.000,1.00,1.00,1.00,0.943,0.00011
660000,2249,1.517,0.081,6.58,205251,188934,3260,0,13333,11,1545926.2,1.5,0.268,0.141,0.012,0.579,277,8.00,4.61,0.00,0.03,0.03,0.42,0.06,0.65,7.91,4.47,0.00,0.00,0.004,0.045,170,0.269,0.879,0.000,0.000,0.121,484362,483273,1,1.000,0.000,0.020,432730,0.062,0.574,0.006,159.08,116153,0,0.139,0.000,0.000,5574520,1.00,18.82,0.000,0.001,0.000,2,8,12,64,17999,0.069,4.12,0.0087,0.003,2,0.905,0.000,0.570,0.578,5.02,7.76,6.09,0.00,0.000,1.00,1.00,1.00,0.905,0.00016
670000,2325,1.497,0.074,6.42,200228,180383,3177,0,16592,12,1535261.0,1.2,0.169,0.148,0.010,0.673,268,7.45,4.14,0.00,0.00,0.05,0.51,0.09,0.87,7.31,4.05,0.00,0.00,0.006,0.054,142,0.194,0.890,0.000,0.000,0.110,477949,477136,1,1.000,0.000,0.022,419388,0.062,0.536,0.005,159.49,114254,0,0.097,0.000,0.000,5912796,1.00,19.76,0.000,0.000,0.000,2,8,12,36,17316,0.066,3.71,0.0090,0.002,2,0.902,0.000,0.554,0.583,4.96,7.67,6.31,0.00,0.000,1.00,1.00,1.00,0.903,0.00017
680000,2196,1.526,0.077,6.35,200146,180624,3114,0,16537,5,1565263.8,0.7,0.147,0.169,0.012,0.672,267,7.91,4.26,0.01,0.31,0.09,1.02,0.07,0.70,7.74,4.08,0.00,0.00,0.008,0.065,167,0.168,0.902,0.000,0.000,0.098,485818,484794,1,0.968,0.032,0.019,435166,0.063,0.559,0.006,159.69,111130,0,0.139,0.000,0.000,6793568,1.00,19.12,0.000,0.000,0.000,2,8,12,62,17380,0.066,3.51,0.0092,0.007,1,0.923,0.000,0.494,0.590,5.10,7.79,6.33,0.00,0.000,1.01,1.01,1.00,0.923,0.00015
690000,2559,1.468,0.073,6.56,192179,175720,2997,0,13099,2,1521181.9,0.1,0.180,0.151,0.023,0.646,287,7.02,4.45,0.01,0.13,0.11,1.49,0.07,0.83,6.84,4.07,0.00,0.00,0.007,0.062,184,0.172,0.899,0.000,0.000,0.101,480642,478725,2,0.997,0.000,0.020,643321,0.064,0.516,0.005,159.06,112418,0,0.053,0.000,0.000,5824765,1.00,20.04,0.000,0.000,0.000,2,6,12,54,17972,0.069,4.14,0.0087,0.002,4,0.905,0.000,0.578,0.602,4.57,7.52,5.56,0.00,0.000,1.00,1.00,1.00,0.905,0.00014
700000,2315,1.506,0.072,6.16,191792,175864,2934,0,13238,10,1552484.8,1.4,0.192,0.179,0.022,0.606,293,7.33,4.02,0.00,0.11,0.05,0.53,0.08,0.56,7.20,4.02,0.00,0.00,0.006,0.059,143,0.173,0.887,0.000,0.000,0.113,495113,494060,4,0.984,0.000,0.028,514470,0.071,0.520,0.005,159.33,116103,0,0.137,0.000,0.000,7219150,1.00,19.62,0.000,0.000,0.000,2,7,12,48,16966,0.065,3.87,0.0093,0.001,4,0.919,0.000,0.513,0.614,4.82,7.84,6.16,0.00,0.000,1.00,1.00,1.00,0.919,0.00016
710000,2528,1.486,0.070,6.22,199322,183067,3523,0,12519,4,1517293.2,0.6,0.181,0.167,0.047,0.606,276,6.88,4.25,0.01,0.13,0.07,0.71,0.05,0.52,6.75,4.16,0.00,0.00,0.007,0.063,127,0.214,0.906,0.000,0.000,0.094,473134,472497,1,1.000,0.000,0.016,400923,0.064,0.512,0.005,159.73,112551,0,0.140,0.000,0.000,7082157,1.00,20.35,0.000,0.000,0.000,2,6,12,52,17392,0.066,3.47,0.0089,0.005,2,0.926,0.000,0.546,0.580,4.68,7.93,5.89,0.00,0.001,1.00,1.00,1.00,0.926,0.00013
720000,2335,1.520,0.082,6.17,197566,181040,3197,0,13522,14,1537200.0,0.0,0.147,0.186,0.038,0.629,292,7.39,3.80,0.00,0.05,0.06,0.63,0.03,0.35,7.30,3.80,0.00,0.00,0.008,0.074,117,0.172,0.902,0.000,0.000,0.098,486509,485616,1,1.000,0.000,0.012,431933,0.069,0.554,0.006,159.33,112071,0,0.000,0.000,0.000,7863382,1.00,19.56,0.000,0.000,0.000,2,8,12,34,17258,0.066,3.87,0.0090,0.000,3,0.926,0.000,0.542,0.596,4.92,7.72,6.36,0.00,0.000,1.00,1.00,1.00,0.926,0.00015
730000,2371,1.522,0.078,6.13,191873,175992,2734,0,13111,22,1552065.1,2.4,0.117,0.169,0.021,0.693,298,7.22,4.28,0.00,0.15,0.07,0.79,0.05,0.55,7.10,4.21,0.00,0.00,0.007,0.069,129,0.217,0.900,0.000,0.000,0.100,481941,481336,1,1.000,0.000,0.016,425086,0.058,0.534,0.005,159.55,104008,0,0.111,0.000,0.000,6809488,1.00,19.90,0.000,0.001,0.000,2,6,12,38,17117,0.065,3.65,0.0092,0.001,5,0.907,0.000,0.532,0.604,4.78,7.77,5.96,0.00,0.000,1.00,1.00,1.00,0.907,0.00017
740000,2474,1.471,0.073,6.19,189553,173987,2949,0,12514,5,1538580.2,0.9,0.117,0.171,0.011,0.701,310,6.85,4.06,0.00,0.00,0.03,0.72,0.05,0.54,6.76,4.04,0.00,0.00,0.002,0.035,119,0.212,0.904,0.000,0.000,0.096,484217,483291,1,1.000,0.000,0.018,446242,0.052,0.493,0.005,159.25,109269,0,0.174,0.000,0.000,7119819,1.00,20.33,0.000,0.000,0.000,2,6,12,64,16946,0.065,3.95,0.0092,0.004,0,0.928,0.000,0.545,0.610,4.64,7.90,5.87,0.00,0.000,1.00,1.00,1.00,0.928,0.00013
750000,2351,1.494,0.080,6.20,191954,175276,3125,0,13676,11,1547219.9,1.5,0.151,0.164,0.009,0.676,323,7.01,3.86,0.01,0.26,0.04,0.50,0.05,0.53,6.92,3.88,0.00,0.00,0.005,0.060,96,0.213,0.903,0.000,0.000,0.097,506406,505613,1,1.000,0.000,0.015,415991,0.053,0.536,0.006,158.87,106041,0,0.138,0.000,0.000,6712453,1.00,20.16,0.000,0.000,0.000,2,7,12,64,16490,0.063,4.33,0.0095,0.040,3,0.933,0.000,0.567,0.622,4.70,7.82,5.75,0.00,0.000,1.00,1.00,1.00,0.933,0.00011
760000,2208,1.502,0.075,6.16,194232,178651,2816,0,12908,15,1555242.1,2.7,0.139,0.166,0.010,0.685,332,7.87,4.16,0.00,0.03,0.07,0.91,0.05,0.39,7.75,4.13,0.00,0.00,0.006,0.066,109,0.197,0.888,0.000,0.000,0.112,506581,505738,1,1.000,0.000,0.019,428064,0.056,0.542,0.005,158.67,110066,0,0.177,0.000,0.000,7066738,1.00,19.36,0.000,0.000,0.000,2,8,12,44,17372,0.066,4.53,0.0091,0.001,0,0.925,0.000,0.522,0.618,5.11,7.90,6.40,0.00,0.001,1.00,1.00,1.00,0.926,0.00013
770000,2387,1.511,0.070,6.19,192958,177636,2942,0,12201,9,1546348.5,1.1,0.109,0.198,0.010,0.684,345,7.39,4.06,0.00,0.02,0.04,0.55,0.10,0.91,7.25,3.99,0.00,0.00,0.004,0.051,108,0.172,0.887,0.000,0.000,0.113,493538,492938,1,1.000,0.000,0.027,438795,0.057,0.516,0.005,159.60,106263,0,0.118,0.000,0.000,8561227,1.00,19.89,0.000,0.000,0.000,2,8,12,52,17629,0.067,3.60,0.0089,0.000,1,0.916,0.000,0.495,0.611,4.92,7.77,6.27,0.00,0.000,1.00,1.00,1.00,0.916,0.00017
780000,2295,1.523,0.082,6.31,192689,177497,3152,3,12129,27,1568504.0,7.4,0.123,0.184,0.010,0.683,358,7.60,4.04,0.00,0.04,0.08,1.07,0.06,0.69,7.46,3.98,0.00,0.00,0.007,0.068,134,0.193,0.892,0.000,0.000,0.108,479321,478685,1,1.000,0.000,0.017,439604,0.067,0.565,0.006,159.50,106159,2,0.273,1.000,0.000,7796840,1.00,19.62,0.000,0.000,0.000,2,8,12,35,17452,0.067,3.70,0.0092,0.000,5,0.915,0.000,0.552,0.600,5.00,7.80,6.55,0.00,0.000,1.00,1.00,1.00,0.915,0.00018
790000,2436,1.500,0.075,6.47,194179,178791,2619,0,12628,5,1554623.1,1.0,0.143,0.192,0.011,0.654,356,7.06,3.72,0.01,0.15,0.05,0.77,0.06,0.58,6.94,3.69,0.00,0.00,0.004,0.048,130,0.161,0.892,0.000,0.000,0.108,491979,491137,1,1.000,0.000,0.018,447974,0.068,0.511,0.005,159.52,114210,0,0.194,0.000,0.000,8014310,1.00,20.12,0.000,0.000,0.000,2,8,12,32,17197,0.066,3.68,0.0092,0.000,6,0.910,0.000,0.544,0.607,4.80,7.91,6.25,0.00,0.000,1.00,1.01,1.00,0.910,0.00017
800000,2465,1.481,0.080,6.27,196285,180542,2953,0,12761,16,1547994.8,0.8,0.137,0.181,0.010,0.672,360,7.03,3.57,0.00,0.00,0.04,0.52,0.07,0.54,6.92,3.58,0.00,0.00,0.004,0.052,117,0.243,0.904,0.000,0.000,0.096,487466,487009,1,1.000,0.000,0.026,478376,0.064,0.565,0.006,159.27,102201,0,0.053,0.000,0.000,7639285,1.00,19.93,0.000,0.000,0.000,2,8,10,37,17328,0.066,3.93,0.0091,0.000,3,0.910,0.000,0.573,0.599,4.71,7.70,6.17,0.00,0.000,1.00,1.00,1.00,0.910,0.00016
810000,2407,1.483,0.076,6.29,198765,183158,3037,0,12628,3,1539460.0,0.4,0.102,0.178,0.007,0.713,367,7.13,3.76,0.00,0.08,0.03,0.48,0.06,0.66,7.03,3.72,0.00,0.00,0.003,0.041,103,0.272,0.908,0.000,0.000,0.092,478347,478155,1,1.000,0.000,0.016,476137,0.064,0.505,0.005,159.18,97839,0,0.145,0.000,0.000,7598632,1.00,20.02,0.000,0.000,0.000,2,8,10,64,17165,0.065,4.02,0.0091,0.000,1,0.911,0.000,0.604,0.587,4.85,7.88,6.32,0.00,0.000,1.00,1.00,1.00,0.911,0.00016
820000,2376,1.510,0.080,6.45,193097,177373,2586,0,13169,14,1547920.4,0.7,0.119,0.166,0.008,0.707,367,7.24,4.37,0.00,0.06,0.10,1.08,0.08,0.85,7.06,4.09,0.00,0.00,0.007,0.065,165,0.230,0.913,0.000,0.000,0.087,488680,488384,1,1.000,0.000,0.021,480929,0.061,0.555,0.005,159.26,108688,0,0.053,0.000,0.000,6827445,1.00,19.74,0.000,0.000,0.000,2,8,10,60,17194,0.066,3.94,0.0092,0.000,2,0.899,0.000,0.625,0.607,4.63,7.70,6.07,0.00,0.000,1.00,1.00,1.00,0.899,0.00017
830000,2551,1.470,0.078,6.39,194781,178266,3294,0,13046,2,1520685.9,0.2,0.108,0.178,0.008,0.705,357,6.78,3.76,0.00,0.12,0.07,0.76,0.04,0.39,6.66,3.74,0.00,0.00,0.007,0.071,125,0.224,0.899,0.000,0.000,0.101,471184,470920,1,1.000,0.000,0.015,535951,0.065,0.561,0.006,159.17,109634,0,0.121,0.000,0.000,7593767,1.00,20.25,0.000,0.000,0.000,2,6,10,46,17286,0.066,4.03,0.0089,0.001,2,0.908,0.000,0.645,0.589,4.59,7.85,6.17,0.00,0.000,1.00,1.00,1.00,0.908,0.00017
840000,2418,1.501,0.085,6.44,193572,177484,2888,0,13333,1,1535041.1,0.1,0.129,0.187,0.010,0.673,367,6.99,3.77,0.00,0.13,0.04,0.56,0.07,0.90,6.87,3.63,0.00,0.00,0.005,0.058,87,0.285,0.904,0.000,0.000,0.096,478735,478417,1,1.000,0.000,0.017,471436,0.065,0.560,0.006,159.23,104991,0,0.059,0.000,0.000,7912056,1.00,20.14,0.000,0.000,0.000,2,8,10,54,16910,0.065,3.97,0.0092,0.000,0,0.912,0.000,0.617,0.598,4.68,7.91,6.16,0.00,0.000,1.00,1.00,1.00,0.912,0.00017
850000,2463,1.486,0.073,6.50,194212,176782,3048,0,14337,26,1544259.8,4.6,0.148,0.211,0.020,0.621,362,7.04,4.07,0.02,0.43,0.07,0.70,0.06,0.61,6.90,3.92,0.00,0.00,0.008,0.072,129,0.225,0.909,0.000,0.000,0.091,484437,484118,1,1.000,0.000,0.022,427400,0.060,0.512,0.005,159.41,104864,0,0.178,0.000,0.000,9051422,1.00,20.06,0.000,0.000,0.000,2,8,12,56,17351,0.066,3.79,0.0091,0.004,1,0.920,0.000,0.574,0.601,4.61,7.84,5.52,0.00,0.000,1.00,1.00,1.00,0.920,0.00017
860000,2461,1.496,0.071,6.22,194992,178732,3233,0,13029,13,1550853.0,1.0,0.148,0.181,0.029,0.642,379,7.05,3.58,0.00,0.04,0.05,0.64,0.06,0.61,6.95,3.58,0.00,0.00,0.005,0.058,106,0.277,0.911,0.000,0.000,0.089,476604,476069,1,1.000,0.000,0.017,427722,0.057,0.505,0.005,159.55,101349,0,0.075,0.000,0.000,7395412,1.00,20.14,0.000,0.000,0.000,2,8,10,34,17356,0.066,3.65,0.0091,0.001,2,0.906,0.000,0.581,0.593,4.70,7.87,5.83,0.00,0.000,1.00,1.00,1.00,0.906,0.00017
