step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,medium,algae,detritus,cells
10000,905808,1,306,198,32.72,24,6,1.363,36,49.09,0,10,0,26,0,0,10,0,14,0,0,1.00,0.306,0.000,11.591,14.093,21.570,13.495,8.075,2.14,2.75,0,0.699,8,8,24.2,0.913,1406,0,0.000,0.000,000000000444000444224444222444222224
10000,905810,686,305,146,69.76,49,7,1.424,49,69.76,0,0,0,49,0,0,0,0,49,0,0,1.00,0.000,0.000,14.659,27.618,15.296,9.096,6.201,0.00,0.00,0,0.479,6,6,52.7,0.066,296,0,0.000,0.000,4444444444444444444444444444444444444444444444444
10000,905811,686,305,156,53.71,40,7,1.343,49,65.80,0,5,0,44,0,0,0,0,40,0,0,1.00,0.000,7.148,16.898,28.797,0.285,0.000,0.285,1.50,2.50,0,0.546,8,8,14.4,0.745,137,0,0.000,0.000,4444440444444044444404444440444444044444404444000
10000,905816,686,305,147,68.86,49,7,1.405,49,68.86,0,27,0,22,0,0,27,0,22,0,0,1.00,0.392,4.420,19.110,34.453,3.386,0.000,3.386,1.00,1.00,0,0.482,8,8,23.3,0.779,429,0,0.000,0.000,4444222444422244442224444222444222244222224222222
10000,905826,1,305,166,53.76,49,7,1.169,49,53.76,0,11,6,32,0,0,11,6,32,0,0,1.00,0.205,0.000,20.821,37.807,11.618,0.000,11.618,0.50,0.50,0,0.546,8,8,17.9,0.745,442,0,0.000,0.000,2444444224444422444442234444223444423344442334444
10000,905831,686,304,145,70.04,49,7,1.429,49,70.04,0,17,0,32,0,0,17,0,32,0,0,1.00,0.243,6.383,18.850,46.344,4.938,0.542,4.395,6.00,6.00,0,0.478,8,8,25.5,0.785,340,0,0.000,0.000,4442222444422244442224444422444442244444224444442
10000,905835,1,304,170,49.86,35,6,1.425,36,51.29,0,26,0,10,0,0,26,0,9,0,0,1.00,0.521,0.000,0.280,1.696,3.968,3.772,0.196,3.00,3.00,1,0.566,5,5,21.3,0.912,1536,0,0.000,0.000,222222222224224440222444222442222222
10000,905838,686,304,138,77.60,49,7,1.584,49,77.60,0,4,0,45,0,0,4,0,45,0,0,1.00,0.052,0.000,5.047,0.953,5.695,0.000,5.695,0.50,0.50,0,0.454,7,7,21.2,0.536,536,0,0.000,0.000,4444444444444444444444444444444444444444442222444
10000,905840,1,303,211,32.77,24,6,1.394,24,32.77,0,14,1,9,0,0,14,1,9,0,0,1.00,0.427,0.000,5.593,10.883,9.070,8.846,0.224,19.81,27.00,0,0.699,8,8,41.2,0.770,1279,0,0.000,0.000,222222222224304444000444000042000022
10000,905846,1,303,176,30.53,27,7,1.131,49,55.40,0,33,0,16,0,0,19,0,8,0,0,1.00,0.622,0.000,1.619,10.617,0.014,0.000,0.014,7.62,15.00,0,0.724,6,6,9.0,0.233,146,0,0.000,0.000,0000000222222200042220004422000442200044220004222
10000,905855,1,303,246,22.05,22,6,1.002,36,36.09,0,0,0,36,0,0,0,0,22,0,0,1.00,0.000,0.000,17.598,26.053,0.115,0.000,0.115,0.00,0.00,0,0.852,6,6,2.7,0.283,226,0,0.000,0.000,044400044400444400444400444400444400
10000,905866,686,302,137,77.60,49,7,1.584,49,77.60,0,4,0,45,0,0,4,0,45,0,0,1.00,0.052,0.000,3.835,5.957,0.000,0.000,0.000,0.25,0.25,0,0.454,8,8,21.5,0.571,447,0,0.000,0.000,4444444444444444444444444444444444444444442222444
10000,905876,1,301,164,53.76,49,7,1.169,49,53.76,0,11,6,32,0,0,11,6,32,0,0,1.00,0.205,4.691,21.320,37.788,4.130,0.000,4.130,0.00,0.00,0,0.546,8,8,19.1,0.781,445,0,0.000,0.000,2444444224444422444442234444223444423344442334444
10000,905879,1,301,219,30.09,23,5,1.368,23,30.09,0,12,2,9,0,0,12,2,9,0,0,1.00,0.399,0.000,8.561,14.048,2.136,0.630,1.506,0.00,0.00,0,0.729,7,7,42.2,0.253,332,0,0.000,0.000,2222222344200442244422344
10000,905881,686,300,151,60.07,45,7,1.335,49,65.41,0,1,0,48,0,0,1,0,44,0,0,1.00,0.017,0.000,2.315,6.599,0.000,0.000,0.000,0.00,0.00,0,0.516,6,6,47.1,0.228,552,0,0.000,0.000,0044440444444044444444444442444444444444444444444
10000,905883,1,300,185,30.69,28,7,1.137,49,52.29,0,18,6,25,0,0,11,2,15,0,0,1.00,0.358,0.000,0.654,10.332,1.466,1.022,0.444,4.25,4.25,0,0.722,7,7,2.9,0.437,215,0,0.000,0.000,2220000222002022444422444444334444400000000000000
10000,905893,1,300,218,30.09,23,5,1.368,23,30.09,0,12,2,9,0,0,12,2,9,0,0,1.00,0.399,4.068,17.004,27.811,6.576,0.000,6.576,0.25,0.25,0,0.729,7,7,42.2,0.245,240,0,0.000,0.000,2222222344200442244422344
10000,905894,1,300,225,28.26,30,6,1.047,30,28.26,0,0,6,24,0,0,0,6,24,0,0,1.00,0.000,0.000,7.578,14.171,0.342,0.000,0.342,0.00,0.00,0,0.752,8,8,10.0,1.000,18,0,0.000,0.000,000044330044334444344444344444444444
10000,905908,1,299,189,20.83,21,7,0.992,45,44.64,0,29,0,16,0,0,8,0,13,0,0,1.00,0.384,0.000,2.946,20.124,-0.000,0.000,-0.000,0.00,0.00,0,0.876,6,6,39.1,0.201,237,0,0.000,0.000,0000000000000000000000044000244444224444222244200
10000,905911,1,298,208,32.77,24,6,1.394,24,32.77,0,14,1,9,0,0,14,1,9,0,0,1.00,0.427,0.234,5.203,8.874,1.016,0.933,0.084,8.05,13.75,0,0.699,8,8,50.6,0.668,1213,0,0.000,0.000,222222222224304444000444000042000022
10000,905919,139,298,116,95.33,79,10,1.207,97,117.05,0,34,0,63,0,0,22,0,57,0,0,1.00,0.231,0.000,1.055,7.327,0.210,0.000,0.210,2.00,2.00,0,0.410,7,7,7.4,0.810,995,0,0.000,0.000,0000000000222222220022244444222044444442204444444004444444402444444440244444444022444444402244444440
10000,905932,1,297,149,63.10,49,7,1.288,49,63.10,0,33,0,16,0,0,33,0,16,0,0,1.00,0.523,0.000,1.204,2.154,0.126,0.000,0.126,0.00,0.00,0,0.504,7,7,31.9,0.692,33,0,0.000,0.000,2222222222222224442224444422444442224442222222222
10000,905933,686,297,138,73.20,49,7,1.494,49,73.20,0,21,0,28,0,0,21,0,28,0,0,1.00,0.287,5.546,17.940,12.927,80.630,79.680,0.950,3.61,5.00,0,0.468,8,7,15.9,0.965,46,0,0.000,0.000,2244444444422244442224444422444444242222442222224
10000,905936,1,297,191,38.05,37,7,1.103,40,40.25,0,12,7,21,0,0,12,5,20,0,0,1.00,0.315,0.628,20.169,32.488,2.280,0.084,2.196,0.00,0.00,0,0.648,7,7,23.0,0.527,1,0,0.000,0.000,2222220222222033444003444440344444034444400004400
10000,905942,686,297,144,67.54,49,7,1.378,49,67.54,0,25,0,24,0,0,25,0,24,0,0,1.00,0.370,1.962,18.720,23.729,0.200,0.000,0.200,4.37,7.25,0,0.487,7,7,36.6,0.607,189,0,0.000,0.000,4444444444444444422244422222422222242222222222244
10000,905945,1,297,162,53.23,48,7,0.986,49,54.21,6,5,0,38,0,6,5,0,37,0,0,1.57,0.094,0.000,13.271,18.944,1.790,0.000,1.790,0.00,0.00,0,0.548,8,8,38.2,0.675,853,0,0.000,0.000,0444444444444424444442144444214444421144442114444
10000,905946,1,297,141,70.89,40,7,1.013,40,70.89,30,0,0,10,0,30,0,0,10,0,0,10.93,0.000,0.000,6.441,7.044,0.000,0.000,0.000,0.00,0.00,0,0.475,7,7,25.9,0.677,421,0,0.000,0.000,1110000111100011111001111144111114411114441111444
10000,905957,686,296,157,56.63,38,7,1.490,41,61.11,0,12,0,29,0,0,12,0,26,0,0,1.00,0.212,0.000,5.089,4.651,2.063,1.116,0.947,2.75,2.75,0,0.532,8,7,19.5,0.559,514,0,0.000,0.000,0000444044444404444440222444022244402224440022244
10000,905966,1,295,230,21.55,17,5,1.268,25,31.69,0,16,0,9,0,0,8,0,9,0,0,1.00,0.371,0.000,0.208,9.914,3.378,3.113,0.266,5.96,17.25,0,0.862,7,4,7.7,0.677,1188,0,0.000,0.000,0000000220224422444422444
10000,905971,639,295,125,81.41,57,9,1.428,79,112.83,0,42,0,37,0,0,20,0,37,0,0,1.00,0.246,0.000,0.906,6.923,0.997,0.000,0.997,5.50,5.50,0,0.443,7,7,2.2,0.537,196,0,0.000,0.000,000000000000000002000222002222444222224444422244444422244444442444444440444444440
10000,905977,1,295,152,59.99,61,8,0.909,63,61.81,5,11,0,47,0,5,11,0,45,0,0,1.34,0.183,0.000,5.824,13.351,2.883,0.000,2.883,0.00,0.00,0,0.516,8,8,40.0,0.645,870,0,0.000,0.000,0044444444444444224444442244444422144444221444442114444422104444
10000,905980,1,295,217,29.18,29,7,1.024,31,31.22,0,8,1,22,0,0,6,1,22,0,0,1.00,0.206,0.000,10.647,28.027,2.814,0.000,2.814,0.50,0.50,0,0.741,6,6,41.8,0.361,75,0,0.000,0.000,0000000000000000344220444442044444204444420444442
10000,905986,694,294,176,44.15,31,6,1.424,31,44.15,0,0,0,31,0,0,0,0,31,0,0,1.00,0.000,4.780,16.544,67.102,25.785,0.000,25.785,0.00,0.00,0,0.602,8,8,8.5,0.985,18,0,0.000,0.000,444444044444044444044444044444044444
10000,905993,1,294,186,39.96,36,6,1.110,36,39.96,0,7,0,29,0,0,7,0,29,0,0,1.00,0.175,0.000,7.176,6.494,9.181,9.135,0.045,0.50,3.50,0,0.633,6,6,32.7,0.302,187,0,0.000,0.000,444442444442444442444442444442444422
10000,905998,1,294,208,31.94,25,5,1.331,25,31.94,0,10,2,13,0,0,10,2,13,0,0,1.00,0.313,0.000,6.229,19.056,0.487,0.000,0.487,6.75,6.75,0,0.708,7,7,40.8,0.516,613,0,0.000,0.000,2222422444234442344422444
10000,905999,686,294,141,68.86,49,7,1.405,49,68.86,0,27,0,22,0,0,27,0,22,0,0,1.00,0.392,0.000,13.665,15.905,0.000,0.000,0.000,0.00,0.00,0,0.482,8,8,22.7,0.879,364,0,0.000,0.000,4444222444422244442224444222444222244222224222222
10000,906006,1,293,163,32.20,28,7,1.150,49,55.78,0,16,1,32,0,0,0,0,28,0,0,1.00,0.000,0.000,0.603,14.285,3.721,3.630,0.091,2.75,2.75,0,0.705,6,7,4.2,0.351,240,0,0.000,0.000,4444000444400044440004444000444400044440004444000
10000,906007,1,293,189,38.24,34,6,1.125,34,38.24,0,13,0,21,0,0,13,0,21,0,0,1.00,0.340,0.000,4.984,19.478,1.016,0.230,0.786,2.25,2.25,0,0.647,8,8,57.1,0.501,1087,0,0.000,0.000,224444224444224444220444220444222444
10000,906013,1,293,248,22.27,23,7,1.060,23,22.27,0,0,4,19,0,0,0,4,19,0,0,1.00,0.000,0.000,3.129,10.218,0.556,0.556,0.000,0.00,0.00,0,0.848,6,6,42.7,0.363,70,0,0.000,0.000,0000000000000000334000343440044444004444400444440
10000,906017,677,292,141,68.38,68,9,1.006,68,68.38,0,41,0,27,0,0,41,0,27,0,0,1.00,0.600,0.735,23.688,25.302,0.107,0.000,0.107,0.75,0.75,0,0.484,7,7,7.1,0.595,43,0,0.000,0.000,222222222000002222000044222004444422004444422224444422224444222224444222222442222
10000,906019,1,292,195,32.48,32,8,1.015,64,61.92,0,20,6,38,0,0,12,0,20,0,0,1.00,0.369,2.881,18.320,56.159,0.005,0.000,0.005,15.46,20.25,0,0.702,6,6,16.3,0.261,284,0,0.000,0.000,0000222200004422000044440000444400004444000044420000442200004222
10000,906028,686,292,132,76.02,48,7,1.584,49,77.60,0,6,0,43,0,0,6,0,42,0,0,1.00,0.079,1.776,16.823,7.582,12.820,0.000,12.820,0.00,0.00,1,0.459,7,7,21.4,0.508,550,0,0.000,0.000,4444444444444444444444444444404444442244442222444
10000,906031,1,292,183,40.37,49,7,1.077,49,40.37,0,0,23,26,0,0,0,23,26,0,0,1.00,0.000,0.000,17.224,24.312,0.199,0.000,0.199,0.00,0.00,0,0.630,8,8,17.2,0.738,420,0,0.000,0.000,3344444333444433344443333444333344433334443334444
10000,906038,1,291,151,58.73,60,8,1.021,63,61.80,0,14,5,44,0,0,11,5,44,0,0,1.00,0.187,0.000,15.068,7.628,7.405,0.000,7.405,0.35,0.50,0,0.522,8,8,9.1,0.630,244,0,0.000,0.000,4222200044444444444444443344444430444444344444443444442222444222
10000,906041,1,291,198,34.27,25,5,1.371,25,34.27,0,15,0,10,0,0,15,0,10,0,0,1.00,0.438,0.000,2.740,2.263,8.562,7.317,1.245,3.25,3.25,0,0.683,8,8,30.9,0.803,1223,0,0.000,0.000,2222222222224442444422444
10000,906042,1,291,206,31.08,22,6,1.413,36,50.87,0,24,0,12,0,0,16,0,6,0,0,1.00,0.515,3.734,8.443,3.662,11.101,8.797,2.305,6.62,7.75,0,0.717,5,5,18.7,0.923,1630,0,0.000,0.000,222220222240224440224400222000000000
10000,906046,1,291,183,38.19,32,6,1.193,34,40.58,0,16,0,18,0,0,14,0,18,0,0,1.00,0.367,2.539,13.392,33.293,0.195,0.000,0.195,10.05,14.00,0,0.647,8,8,36.2,0.936,1168,0,0.000,0.000,200244222444224444220444220444222444
10000,906048,1,291,141,68.10,64,8,1.064,64,68.10,0,0,0,64,0,0,0,0,64,0,0,1.00,0.000,4.886,22.560,52.084,7.268,0.000,7.268,0.00,0.00,0,0.485,8,8,20.1,0.679,382,0,0.000,0.000,4444444444444444444444444444444444444444444444444444444444444444
10000,906054,1,290,137,71.61,49,7,1.461,49,71.61,0,13,0,36,0,0,13,0,36,0,0,1.00,0.182,0.000,1.505,2.583,3.808,1.170,2.639,0.00,0.00,0,0.473,7,7,30.1,0.618,2,0,0.000,0.000,4444444444444444444444444442444442244442222222222
10000,906059,1,290,146,63.10,49,7,1.288,49,63.10,0,33,0,16,0,0,33,0,16,0,0,1.00,0.523,2.860,13.688,12.756,21.486,18.502,2.984,24.37,28.25,0,0.504,6,6,17.8,0.179,235,0,0.000,0.000,2222222222222224442224444422444442224442222222222
10000,906060,695,290,167,47.99,47,7,1.371,47,47.99,0,5,24,18,0,0,5,24,18,0,0,1.00,0.104,0.000,10.456,11.010,0.814,0.000,0.814,3.00,3.00,0,0.577,8,8,29.7,0.813,1063,0,0.000,0.000,2233322333333333333334444333444443344444334444002
10000,906065,1,289,145,63.10,49,7,1.288,49,63.10,0,33,0,16,0,0,33,0,16,0,0,1.00,0.523,0.000,4.952,7.914,0.004,0.000,0.004,1.25,1.25,0,0.504,7,7,32.5,0.737,30,0,0.000,0.000,2222222222222224442224444422444442224442222222222
10000,906069,677,289,139,68.38,68,9,1.006,68,68.38,0,41,0,27,0,0,41,0,27,0,0,1.00,0.600,1.241,23.352,20.444,0.187,0.000,0.187,1.00,1.00,0,0.484,6,6,6.3,0.474,32,0,0.000,0.000,222222222000002222000044222004444422004444422224444422224444222224444222222442222
10000,906082,1,288,138,69.38,48,7,1.217,48,69.38,9,17,0,22,0,9,17,0,22,0,0,1.00,0.245,0.000,16.828,15.511,0.000,0.000,0.000,10.50,10.50,0,0.480,7,7,22.7,0.210,318,0,0.000,0.000,4444442444444244444424440112241111222111222222222
10000,906085,1,288,169,46.36,36,6,1.288,36,46.36,0,20,0,16,0,0,20,0,16,0,0,1.00,0.431,0.000,12.684,0.147,34.361,30.626,3.736,4.37,6.00,0,0.587,8,8,5.5,1.000,578,0,0.000,0.000,222222222222244222444422444442444442
10000,906089,1,288,211,12.67,10,7,1.267,47,59.53,0,19,0,28,0,0,3,0,7,0,0,1.00,0.237,0.000,5.385,24.118,0.515,0.267,0.248,1.46,2.00,0,1.000,8,8,44.2,0.884,1252,0,0.000,0.000,0004444022400002440000000000000000000000000000000
10000,906091,686,288,139,68.48,49,7,1.398,49,68.48,0,23,0,26,0,0,23,0,26,0,0,1.00,0.336,0.572,18.070,20.533,8.620,8.524,0.096,8.00,8.00,0,0.483,6,6,59.0,0.038,59,0,0.000,0.000,4222222444442244444424444442244444222444222222222
10000,906099,1,287,144,63.10,49,7,1.288,49,63.10,0,33,0,16,0,0,33,0,16,0,0,1.00,0.523,4.431,18.720,8.709,10.196,0.000,10.196,0.00,0.00,0,0.504,8,8,32.4,0.797,18,0,0.000,0.000,2222222222222224442224444422444442224442222222222
10000,906108,1,287,200,32.77,24,6,1.394,24,32.77,0,14,1,9,0,0,14,1,9,0,0,1.00,0.427,1.999,16.000,7.151,28.210,27.243,0.966,16.00,16.00,0,0.699,8,8,46.9,0.634,1164,0,0.000,0.000,222222222224304444000444000042000022
10000,906110,696,287,169,41.00,34,7,0.965,48,54.51,11,17,5,15,2,11,3,5,15,0,2,2.04,0.073,4.834,16.274,40.406,4.184,2.872,1.312,3.50,3.50,0,0.625,7,7,71.1,0.746,90,0,0.000,0.000,0000200000020004444404444442301114433111143311114
10000,906126,1,286,156,53.76,49,7,1.169,49,53.76,0,11,6,32,0,0,11,6,32,0,0,1.00,0.205,0.000,5.620,14.391,0.115,0.000,0.115,1.75,1.75,0,0.546,7,7,35.7,0.450,174,0,0.000,0.000,2444444224444422444442234444223444423344442334444
10000,906129,686,285,137,68.86,49,7,1.405,49,68.86,0,27,0,22,0,0,27,0,22,0,0,1.00,0.392,0.000,2.153,5.242,1.706,0.000,1.706,0.25,0.25,0,0.482,8,8,21.9,0.864,404,0,0.000,0.000,4444222444422244442224444222444222244222224222222
10000,906140,686,284,137,68.48,49,7,1.398,49,68.48,0,21,0,28,0,0,21,0,28,0,0,1.00,0.307,0.000,12.707,18.274,0.004,0.000,0.004,5.25,5.25,0,0.483,7,6,40.3,0.129,573,0,0.000,0.000,4444444444442244422224442222444222244422224422244
10000,906146,1,284,221,26.11,26,7,1.024,31,31.22,0,8,1,22,0,0,6,1,19,0,0,1.00,0.230,0.000,4.242,1.335,10.803,0.000,10.803,0.00,0.00,0,0.783,6,6,42.0,0.376,85,0,0.000,0.000,0000002000000200344220444442044444204400000444440
10000,906151,1,283,158,50.87,36,6,1.413,36,50.87,0,24,0,12,0,0,24,0,12,0,0,1.00,0.472,0.000,8.730,8.100,6.429,5.196,1.233,8.25,8.25,0,0.561,8,8,36.5,0.805,1162,0,0.000,0.000,222222222244224444224444222442222222
10000,906160,1,283,159,50.64,36,6,1.407,36,50.64,0,25,0,11,0,0,25,0,11,0,0,1.00,0.494,0.197,16.536,24.709,1.484,0.999,0.485,1.75,1.75,0,0.562,8,8,34.9,1.000,855,0,0.000,0.000,222222222222222422224442224444222444
10000,906163,1,283,250,12.23,12,7,1.019,49,49.42,0,5,1,43,0,0,0,0,12,0,0,1.00,0.000,0.000,7.424,26.764,0.085,0.000,0.085,0.75,0.75,0,1.000,7,7,5.4,0.351,202,0,0.000,0.000,4444000444400044440000000000000000000000000000000
10000,906167,1,283,283,12.14,13,6,1.103,13,12.14,0,0,4,9,0,0,0,4,9,0,0,1.00,0.000,0.000,11.781,16.030,4.629,0.978,3.651,0.00,0.00,0,1.000,6,6,40.8,0.374,117,0,0.000,0.000,000000000000033300034440044440004400
10000,906172,1,282,168,44.52,40,7,1.127,49,54.66,0,28,1,20,0,0,19,1,20,0,0,1.00,0.427,0.000,4.217,9.237,2.834,0.000,2.834,0.79,1.00,0,0.600,8,8,3.1,0.731,260,0,0.000,0.000,0002000022220023444222444422244444224444222444422
10000,906180,686,282,135,69.76,49,7,1.424,49,69.76,0,0,0,49,0,0,0,0,49,0,0,1.00,0.000,0.000,8.459,5.660,8.666,3.328,5.338,0.00,0.00,0,0.479,6,6,53.1,0.075,328,0,0.000,0.000,4444444444444444444444444444444444444444444444444
10000,906186,1,281,150,55.69,49,7,1.136,49,55.69,0,35,0,14,0,0,35,0,14,0,0,1.00,0.629,0.000,2.225,14.543,0.000,0.000,0.000,12.22,31.75,0,0.536,7,7,28.3,0.543,267,0,0.000,0.000,2222222222222222242222244422244442224444222244222
10000,906190,1,281,203,28.52,23,5,1.268,25,31.06,0,16,1,8,0,0,14,1,8,0,0,1.00,0.491,4.350,7.498,11.382,6.266,6.253,0.013,24.33,28.50,0,0.749,8,8,24.5,1.000,791,0,0.000,0.000,0222202222224422344422444
10000,906210,686,280,135,68.48,49,7,1.398,49,68.48,0,23,0,26,0,0,23,0,26,0,0,1.00,0.336,5.892,17.550,25.115,0.000,0.000,0.000,6.50,6.50,0,0.483,7,6,58.0,0.043,134,0,0.000,0.000,4222222444442244444424444442244444222444222222222
10000,906214,686,280,149,54.81,39,7,1.405,49,68.86,0,27,0,22,0,0,22,0,17,0,0,1.00,0.401,0.000,6.845,14.192,0.368,0.000,0.368,1.50,8.50,0,0.540,8,8,18.2,0.728,307,0,0.000,0.000,4400000444422244442220444422044422202222220022222
10000,906215,1,280,204,30.09,23,5,1.368,23,30.09,0,12,2,9,0,0,12,2,9,0,0,1.00,0.399,0.000,0.458,5.660,0.000,0.000,0.000,0.00,0.00,0,0.729,7,7,41.9,0.310,347,0,0.000,0.000,2222222344200442244422344
10000,906219,686,279,135,67.54,49,7,1.378,49,67.54,0,25,0,24,0,0,25,0,24,0,0,1.00,0.370,3.210,15.312,22.278,0.046,0.000,0.046,5.10,6.00,0,0.487,7,7,35.9,0.535,253,0,0.000,0.000,4444444444444444422244422222422222242222222222244
10000,906227,1,279,163,46.36,36,6,1.288,36,46.36,0,21,0,15,0,0,21,0,15,0,0,1.00,0.453,0.000,8.465,9.450,1.060,0.804,0.256,7.35,10.25,0,0.587,8,8,7.6,0.961,588,0,0.000,0.000,222222222222444222444422444422444422
10000,906228,1,279,199,31.22,31,7,1.024,31,31.22,0,8,1,22,0,0,8,1,22,0,0,1.00,0.256,0.000,11.323,17.798,11.971,0.000,11.971,0.50,0.50,0,0.716,6,6,40.4,0.373,93,0,0.000,0.000,0000002000000200344220444442044444204444420444442
10000,906247,1,277,149,54.66,49,7,1.127,49,54.66,0,28,1,20,0,0,28,1,20,0,0,1.00,0.512,0.000,9.706,14.148,0.695,0.000,0.695,10.09,22.25,0,0.541,8,8,3.6,0.782,284,0,0.000,0.000,2222222222222223444222444422244444224444222444422
10000,906249,1,277,252,8.69,7,5,1.242,25,31.04,0,15,0,10,0,0,6,0,1,0,0,1.00,0.690,0.000,1.210,10.471,3.561,3.213,0.349,14.92,32.50,0,1.000,4,3,8.2,0.586,1745,0,0.000,0.000,0002222224000000000000000
10000,906251,1,277,150,54.21,49,7,0.986,49,54.21,6,5,0,38,0,6,5,0,38,0,0,1.57,0.092,0.000,11.563,25.683,2.589,0.000,2.589,0.00,0.00,0,0.543,8,8,38.6,0.666,903,0,0.000,0.000,4444444444444424444442144444214444421144442114444
10000,906259,1,276,193,30.59,29,8,1.055,31,32.70,0,8,0,23,0,0,8,0,21,0,0,1.00,0.262,3.809,16.988,37.749,1.082,0.452,0.630,6.00,6.00,0,0.723,4,4,-0.3,0.659,276,0,0.000,0.000,2444440004444444000004440000004400000042000000420000042200004222
10000,906261,1,276,173,40.51,27,6,1.500,27,40.51,0,10,0,17,0,0,10,0,17,0,0,1.00,0.247,0.000,2.112,7.675,2.088,2.045,0.044,5.25,5.25,0,0.628,8,8,42.0,0.778,1311,0,0.000,0.000,222244222444220444200444000444000444
10000,906264,1,276,158,48.64,49,7,0.993,49,48.64,0,9,0,40,0,0,9,0,40,0,0,1.00,0.185,0.000,0.232,7.130,0.000,0.000,0.000,2.50,2.50,0,0.574,7,7,42.4,0.639,677,0,0.000,0.000,4444444444444424444442244444224444422444442244444
10000,906266,1,276,154,50.87,36,6,1.413,36,50.87,0,24,0,12,0,0,24,0,12,0,0,1.00,0.472,0.921,12.740,7.812,14.976,10.142,4.834,7.52,15.25,0,0.561,8,8,26.8,0.906,1359,0,0.000,0.000,222222222244224444224444222442222222
10000,906270,1,276,128,73.73,64,8,1.152,64,73.73,0,0,0,64,0,0,0,0,64,0,0,1.00,0.000,6.455,20.480,37.537,1.697,0.000,1.697,0.00,0.00,0,0.466,7,7,23.7,0.729,431,0,0.000,0.000,4444444444444444444444444444444444444444444444444444444444444444
10000,906281,1,275,154,50.87,36,6,1.413,36,50.87,0,24,0,12,0,0,24,0,12,0,0,1.00,0.472,0.000,8.254,17.720,2.649,1.805,0.844,10.85,12.25,0,0.561,8,8,22.6,0.917,1446,0,0.000,0.000,222222222244224444224444222442222222
10000,906282,1,275,150,53.76,49,7,1.169,49,53.76,0,11,6,32,0,0,11,6,32,0,0,1.00,0.205,0.000,18.603,27.206,12.029,0.000,12.029,0.00,0.00,0,0.546,8,8,17.1,0.671,399,0,0.000,0.000,2444444224444422444442234444223444423344442334444
10000,906283,1,275,179,37.69,19,5,1.422,19,37.69,8,3,1,7,1,8,3,1,7,0,1,2.90,0.080,4.748,12.530,23.709,0.858,0.000,0.858,0.00,0.00,0,0.652,7,7,42.5,0.210,202,0,0.000,0.000,2220011134100441104411044
10000,906286,1,274,161,45.79,36,6,1.272,36,45.79,0,23,0,13,0,0,23,0,13,0,0,1.00,0.502,0.000,12.095,11.814,19.374,13.807,5.567,4.50,7.00,0,0.591,8,8,24.6,0.890,930,0,0.000,0.000,222222222224222444222444222444222444
10000,906288,1,274,199,30.24,21,6,1.043,21,30.24,8,1,0,12,1,8,1,0,12,0,1,3.50,0.033,0.000,10.795,12.990,2.898,0.000,2.898,0.00,0.00,0,0.727,7,7,71.9,0.240,624,0,0.000,0.000,000000000240004444011444011144011144
10000,906306,686,274,141,57.62,41,7,1.405,49,68.86,0,27,0,22,0,0,22,0,19,0,0,1.00,0.382,6.028,9.912,18.577,4.382,3.819,0.564,9.01,12.50,0,0.527,8,8,18.2,0.816,288,0,0.000,0.000,4000000444422044442204444422444422242222222222222
10000,906307,1,274,162,45.74,36,6,1.204,36,45.74,2,8,0,26,0,2,8,0,26,0,0,1.00,0.175,0.000,1.136,12.056,2.022,1.540,0.481,1.00,1.00,0,0.591,7,7,13.5,0.528,434,0,0.000,0.000,444444444444444444444444421124222222
10000,906308,1,273,144,57.03,49,7,1.164,49,57.03,0,8,0,41,0,0,8,0,41,0,0,1.00,0.140,1.688,18.720,39.449,4.504,0.000,4.504,0.25,0.25,0,0.530,7,7,8.9,0.709,119,0,0.000,0.000,4444444444444444444442244444224444422444442244444
10000,906310,686,273,133,66.79,49,7,1.363,49,66.79,0,16,0,33,0,0,16,0,33,0,0,1.00,0.240,0.000,4.284,8.098,-0.000,0.000,-0.000,2.70,3.75,0,0.489,7,7,19.6,0.267,659,0,0.000,0.000,4444444444444444444444444422444422244222224222222
10000,906319,1,273,150,37.24,34,7,1.095,49,53.66,0,33,0,16,0,0,18,0,16,0,0,1.00,0.483,1.450,13.584,18.232,5.802,4.508,1.293,2.25,2.25,0,0.656,7,7,8.3,0.542,542,0,0.000,0.000,0000000200000022222002444422244442224444222444422
10000,906326,1,272,183,35.08,25,5,1.403,25,35.08,0,10,0,15,0,0,10,0,15,0,0,1.00,0.285,0.000,11.899,5.573,9.893,9.345,0.548,10.00,10.00,0,0.675,8,7,44.1,0.643,763,0,0.000,0.000,2224422444244442244422444
10000,906334,1,272,162,44.64,45,7,0.992,45,44.64,0,29,0,16,0,0,29,0,16,0,0,1.00,0.650,0.000,4.578,14.765,0.000,0.000,0.000,6.73,9.25,0,0.599,6,6,41.2,0.131,307,0,0.000,0.000,2222222222002222440022244422244444224444222244222
10000,906337,686,271,129,70.52,49,7,1.439,49,70.52,0,15,0,34,0,0,15,0,34,0,0,1.00,0.213,3.331,16.770,23.133,0.000,0.000,0.000,3.47,4.75,0,0.476,6,6,19.8,0.130,339,0,0.000,0.000,4444444444442244442224444222444422244442224444442
