step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion
420000,641,1.446,0.098,12.27,26050,25188,155,0,706,35,351793.7,12090.2,0.023,0.207,0.350,0.420,745,10.05,3.22,0.05,0.66,0.00,0.00,0.02,0.33,9.98,2.97,0.00,0.00,0.000,0.000,70,0.242,0.183,0.808,0.002,0.008,18267,14869,4,0.435,0.017,0.014,53498,0.119,0.653,0.006,35.20,12387,0,345.435,0.000,0.003,211538,1.01,16.34,0.000,0.000,0.000,7,10,13,37,6442,0.025,28.26,0.0055,0.000,3,0.142,0.000,0.210,0.060,2.44,3.67,4.24,0.00,0.000,1.00,1.02,1.02,0.142,0.00165,99.97,1.1990,363.80
430000,650,1.508,0.062,12.44,26484,25508,194,0,773,4,355756.3,13305.4,0.021,0.196,0.359,0.424,740,10.19,5.06,0.09,1.47,0.09,1.59,0.02,0.51,9.99,4.12,0.00,0.00,0.001,0.025,74,0.191,0.169,0.820,0.000,0.011,19045,15380,6,0.383,0.000,0.002,107576,0.178,0.382,0.002,35.47,12447,0,3326.354,0.000,0.005,150476,1.03,16.09,0.003,0.000,0.000,7,10,13,64,6622,0.025,21.70,0.0055,0.000,9,0.111,0.000,0.223,0.070,2.49,3.71,4.27,0.00,0.000,1.02,1.04,1.04,0.111,0.00157,106.27,1.3340,393.80
440000,661,1.472,0.064,12.62,27113,26139,172,0,791,71,358364.6,12749.1,0.020,0.209,0.362,0.409,735,10.51,7.05,0.14,1.60,0.00,0.04,0.02,0.28,10.34,6.78,0.00,0.00,0.002,0.039,78,0.189,0.171,0.814,0.002,0.014,19338,16492,5,0.363,0.011,0.009,29740,0.149,0.393,0.002,35.79,12855,0,179.565,0.000,0.011,197821,1.04,16.08,0.002,0.000,0.000,7,9,12,64,6948,0.027,4.93,0.0052,0.000,12,0.135,0.000,0.236,0.061,2.55,3.69,4.29,0.00,0.000,1.04,1.04,1.04,0.135,0.00160,122.72,1.2762,409.15
450000,669,1.496,0.056,12.55,27177,26179,189,0,801,9,356888.8,13511.2,0.016,0.207,0.349,0.429,726,10.83,7.46,0.07,0.57,0.00,0.00,0.03,0.36,10.74,7.39,0.00,0.00,0.000,0.000,88,0.197,0.193,0.795,0.000,0.012,18888,16511,6,0.365,0.025,0.010,39475,0.157,0.298,0.001,35.64,12991,0,1501.240,0.000,0.001,233496,1.02,16.08,0.001,0.000,0.000,6,9,13,64,7248,0.028,3.61,0.0050,0.000,11,0.159,0.000,0.232,0.063,2.54,3.64,4.37,0.00,0.000,1.02,1.02,1.03,0.159,0.00157,124.20,1.3505,399.75
460000,665,1.411,0.054,12.43,27759,26747,161,0,855,0,355459.4,11784.6,0.019,0.210,0.360,0.411,742,9.87,3.82,0.08,1.08,0.02,0.54,0.08,1.64,9.69,3.18,0.00,0.00,0.001,0.017,72,0.203,0.171,0.817,0.002,0.011,19056,16405,3,0.386,0.045,0.009,47150,0.129,0.295,0.001,35.53,12752,0,11784.619,0.000,0.005,259821,1.02,16.53,0.002,0.000,0.000,6,10,12,64,6564,0.025,10.65,0.0055,0.014,3,0.171,0.000,0.241,0.047,2.43,3.44,4.32,0.00,0.000,1.01,1.02,1.03,0.171,0.00154,117.26,1.1694,305.18
470000,685,1.389,0.050,12.51,27855,26870,164,0,801,1,354617.2,11493.0,0.022,0.201,0.366,0.412,737,9.65,4.76,0.11,1.48,0.00,0.04,0.04,0.65,9.51,4.44,0.00,0.00,0.000,0.001,74,0.226,0.184,0.807,0.000,0.009,18906,16089,4,0.404,0.032,0.006,79545,0.123,0.272,0.001,35.44,12927,0,11492.995,0.000,0.004,256750,1.04,16.98,0.000,0.000,0.000,7,9,12,45,6613,0.025,2.89,0.0054,0.001,6,0.175,0.000,0.234,0.052,2.47,3.41,4.15,0.00,0.000,1.03,1.05,1.05,0.175,0.00139,125.11,1.1466,274.02
480000,678,1.336,0.047,12.42,27602,26629,145,0,835,6,350603.8,11129.6,0.027,0.194,0.360,0.419,749,9.38,3.84,0.02,0.16,0.00,0.00,0.08,0.96,9.28,3.42,0.00,0.00,0.000,0.000,63,0.233,0.198,0.795,0.000,0.007,18250,15133,4,0.463,0.000,0.010,42465,0.166,0.258,0.001,35.03,12346,0,1854.929,0.000,0.004,267316,1.01,17.08,0.000,0.000,0.000,7,9,11,41,6361,0.024,2.73,0.0056,0.015,3,0.191,0.000,0.217,0.045,2.46,3.35,4.15,0.00,0.000,1.00,1.01,1.01,0.191,0.00134,125.68,1.1077,218.55
490000,687,1.407,0.051,12.34,27986,26968,201,0,808,6,354240.2,11351.2,0.025,0.171,0.349,0.456,745,9.42,2.94,0.06,0.75,0.00,0.04,0.05,0.59,9.31,2.62,0.00,0.00,0.000,0.008,80,0.293,0.185,0.806,0.000,0.009,18814,16813,4,0.464,0.033,0.009,31017,0.118,0.253,0.001,35.42,12715,0,1891.872,0.000,0.001,204304,1.02,17.14,0.000,0.000,0.000,7,9,11,41,6473,0.025,3.62,0.0055,0.000,4,0.163,0.000,0.220,0.051,2.47,3.49,3.97,0.00,0.000,1.00,1.02,1.02,0.163,0.00126,124.40,1.1344,209.23
500000,692,1.328,0.046,12.51,28956,27866,220,0,865,2,354215.8,9785.2,0.023,0.171,0.347,0.459,743,8.86,2.75,0.05,0.60,0.02,0.54,0.01,0.18,8.77,2.29,0.00,0.00,0.001,0.017,71,0.254,0.199,0.789,0.000,0.012,19139,16827,4,0.457,0.009,0.006,27582,0.130,0.249,0.001,35.41,12929,0,4892.611,0.000,0.000,200680,1.02,17.50,0.000,0.000,0.000,7,9,10,54,6128,0.023,2.12,0.0058,0.022,2,0.159,0.000,0.245,0.040,2.44,3.26,4.03,0.00,0.001,1.01,1.02,1.02,0.159,0.00121,125.91,0.9763,185.34
510000,667,1.449,0.047,12.12,28597,27578,205,0,839,2,351181.8,8892.4,0.023,0.187,0.331,0.459,751,9.45,3.98,0.19,2.63,0.00,0.00,0.01,0.35,9.25,3.13,0.00,0.00,0.000,0.000,77,0.220,0.205,0.777,0.000,0.018,19044,15857,4,0.498,0.027,0.001,24667,0.142,0.231,0.000,35.09,13226,0,4446.176,0.000,0.000,310484,1.07,17.12,0.000,0.000,0.000,6,9,12,62,6305,0.024,2.19,0.0057,0.021,2,0.221,0.000,0.245,0.031,2.48,3.45,4.01,0.00,0.000,1.06,1.07,1.10,0.221,0.00126,126.15,0.8880,172.63
520000,693,1.317,0.045,12.18,27859,26681,188,0,964,0,348626.4,9280.9,0.025,0.182,0.315,0.478,761,8.94,2.76,0.02,0.22,0.00,0.04,0.05,1.11,8.87,2.67,0.00,0.00,0.000,0.001,68,0.228,0.173,0.818,0.000,0.009,18485,15583,5,0.485,0.000,0.004,13354,0.155,0.225,0.000,34.82,12500,0,9280.897,0.000,0.006,275409,1.01,17.65,0.000,0.000,0.000,6,9,11,30,6196,0.024,1.82,0.0057,0.014,5,0.206,0.000,0.241,0.035,2.40,3.30,3.89,0.00,0.000,1.00,1.01,1.01,0.206,0.00121,126.79,0.9272,163.08
530000,664,1.394,0.049,12.14,28369,27271,177,0,950,3,349871.7,9156.0,0.022,0.177,0.328,0.473,759,9.42,3.64,0.10,1.47,0.00,0.00,0.02,0.35,9.31,3.25,0.00,0.00,0.000,0.000,71,0.316,0.179,0.813,0.000,0.008,19226,15216,5,0.497,0.033,0.003,21118,0.117,0.275,0.001,34.95,12917,0,3051.991,0.000,0.002,258602,1.03,17.13,0.000,0.000,0.000,7,9,11,41,6256,0.024,2.50,0.0057,0.017,8,0.198,0.000,0.244,0.035,2.46,3.42,4.02,0.00,0.000,1.01,1.05,1.04,0.198,0.00124,125.99,0.9152,158.11
540000,674,1.324,0.040,12.38,28156,26983,201,0,962,2,349138.6,10156.6,0.022,0.163,0.341,0.473,761,8.98,2.66,0.03,0.40,0.00,0.00,0.00,0.00,8.95,2.62,0.00,0.00,0.000,0.000,68,0.255,0.212,0.776,0.003,0.009,19182,15176,4,0.337,0.322,0.000,22160,0.122,0.124,0.000,34.87,12687,0,5078.308,0.000,0.004,254498,1.01,17.58,0.000,0.000,0.000,7,9,10,42,6050,0.023,2.21,0.0058,0.019,1,0.209,0.000,0.239,0.045,2.50,3.30,3.92,0.00,0.000,1.00,1.01,1.01,0.209,0.00112,126.37,1.0125,124.07
550000,601,1.424,0.046,12.10,27950,26919,223,0,881,0,344055.6,9010.7,0.019,0.163,0.332,0.486,757,9.07,2.88,0.17,1.72,0.00,0.06,0.01,0.24,8.88,2.34,0.00,0.00,0.000,0.006,64,0.251,0.183,0.810,0.000,0.007,18568,15034,4,0.426,0.364,0.002,11663,0.119,0.213,0.001,34.38,12695,0,9010.708,0.000,0.003,270876,1.07,18.00,0.000,0.000,0.000,7,9,11,41,5450,0.021,1.79,0.0064,0.002,7,0.226,0.000,0.232,0.034,2.45,3.30,3.72,0.00,0.000,1.08,1.08,1.06,0.226,0.00126,127.27,0.9021,133.27
560000,692,1.358,0.051,11.85,25887,24702,240,0,854,4,319036.7,8930.0,0.026,0.130,0.322,0.522,847,8.91,3.13,0.03,0.43,0.01,0.15,0.01,0.12,8.87,3.10,0.00,0.00,0.000,0.008,55,0.389,0.186,0.806,0.000,0.007,16943,13918,3,0.934,0.000,0.003,24141,0.138,0.217,0.001,31.90,11084,0,2232.509,0.000,0.003,161580,1.01,18.46,0.000,0.000,0.000,7,8,11,42,6169,0.024,1.85,0.0052,0.000,10,0.186,0.000,0.251,0.040,2.58,3.28,3.51,0.00,0.000,1.01,1.02,1.01,0.186,0.00086,129.69,0.8957,159.77
570000,665,1.406,0.054,11.75,28198,27091,213,0,921,0,346954.2,9133.6,0.024,0.143,0.312,0.522,774,8.90,2.45,0.02,0.26,0.00,0.12,0.00,0.00,8.87,2.40,0.00,0.00,0.000,0.006,59,0.439,0.206,0.789,0.000,0.005,17175,15067,2,0.941,0.038,0.000,4299,0.172,0.193,0.001,34.71,11959,0,9133.623,0.000,0.003,236169,1.01,18.42,0.000,0.000,0.000,7,8,11,23,5918,0.023,2.87,0.0059,0.000,7,0.216,0.000,0.219,0.038,2.49,3.27,3.54,0.00,0.000,1.00,1.01,1.01,0.216,0.00103,125.86,0.9100,124.40
580000,652,1.342,0.054,12.15,25140,24146,239,0,768,6,342762.3,11506.9,0.017,0.132,0.305,0.546,768,9.87,5.07,0.08,1.10,0.04,0.63,0.00,0.00,9.75,4.74,0.00,0.00,0.002,0.019,55,0.403,0.186,0.807,0.003,0.005,15682,13920,3,0.963,0.000,0.000,61842,0.117,0.224,0.001,34.28,11031,0,1917.813,0.000,0.008,142972,1.02,17.72,0.000,0.000,0.000,7,8,13,44,6434,0.025,5.45,0.0054,0.000,3,0.149,0.000,0.196,0.068,2.69,3.52,3.63,0.00,0.000,1.02,1.04,1.02,0.149,0.00107,123.71,1.1548,160.37
590000,651,1.440,0.062,12.22,24938,23990,232,0,717,5,339221.6,12438.2,0.018,0.128,0.338,0.516,774,9.91,3.92,0.07,0.91,0.12,1.36,0.00,0.12,9.72,3.40,0.00,0.00,0.004,0.051,58,0.270,0.184,0.810,0.000,0.006,16623,14664,3,0.954,0.000,0.002,27154,0.130,0.306,0.001,33.91,11294,0,2487.637,0.000,0.006,128983,1.02,17.48,0.000,0.000,0.000,7,9,13,35,6454,0.025,7.41,0.0054,0.012,10,0.146,0.000,0.204,0.082,2.61,3.65,3.63,0.00,0.000,1.02,1.03,1.02,0.146,0.00109,122.12,1.2478,196.02
600000,677,1.394,0.060,12.52,26632,25552,197,0,857,6,341656.8,9324.7,0.019,0.148,0.322,0.512,765,9.13,2.21,0.07,0.79,0.00,0.00,0.00,0.00,9.06,2.10,0.00,0.00,0.000,0.000,49,0.310,0.191,0.796,0.001,0.012,16580,13382,2,0.981,0.000,0.000,7271,0.183,0.272,0.001,34.14,11889,0,1554.120,0.000,0.003,251264,1.03,18.02,0.000,0.000,0.000,7,9,13,27,6181,0.024,3.21,0.0056,0.004,11,0.234,0.000,0.215,0.042,2.58,3.35,3.66,0.00,0.000,1.02,1.04,1.03,0.234,0.00107,126.10,0.9265,134.66
610000,669,1.411,0.057,12.29,26488,25468,185,0,843,4,341137.0,8974.4,0.019,0.159,0.299,0.523,762,9.36,2.94,0.08,0.63,0.00,0.00,0.04,0.77,9.24,2.60,0.00,0.00,0.000,0.000,76,0.284,0.182,0.803,0.001,0.013,16243,13667,1,0.960,0.040,0.003,10460,0.175,0.197,0.001,34.07,11878,0,2243.605,0.000,0.009,269767,1.04,17.77,0.000,0.000,0.000,7,9,12,37,6263,0.024,3.21,0.0055,0.028,4,0.235,0.000,0.220,0.040,2.59,3.45,3.70,0.00,0.000,1.03,1.05,1.04,0.235,0.00115,126.16,0.8990,150.09
620000,647,1.402,0.058,12.51,26317,25265,145,0,929,0,338118.7,8238.3,0.015,0.170,0.287,0.527,777,9.07,2.29,0.09,1.54,0.01,0.16,0.00,0.00,8.97,1.87,0.00,0.00,0.001,0.016,49,0.303,0.192,0.799,0.000,0.009,15809,12778,1,1.000,0.000,0.000,2549,0.144,0.170,0.000,33.79,11935,0,8238.296,0.000,0.002,325603,1.03,18.20,0.000,0.000,0.000,7,9,11,38,5866,0.022,2.63,0.0058,0.039,0,0.268,0.000,0.229,0.028,2.49,3.31,3.60,0.00,0.000,1.03,1.05,1.03,0.268,0.00119,127.02,0.8200,111.85
630000,661,1.441,0.064,12.30,27389,26278,210,0,887,6,344118.0,8568.3,0.014,0.155,0.305,0.526,767,9.38,3.35,0.07,0.69,0.01,0.16,0.00,0.00,9.30,3.25,0.00,0.00,0.000,0.006,71,0.271,0.222,0.773,0.000,0.005,16562,13291,2,0.944,0.008,0.000,2552,0.106,0.238,0.001,34.39,12293,0,1428.049,0.000,0.005,281321,1.03,17.86,0.000,0.000,0.000,7,9,12,43,6202,0.024,1.90,0.0056,0.008,10,0.247,0.000,0.237,0.030,2.57,3.38,3.69,0.00,0.002,1.01,1.04,1.03,0.247,0.00111,127.14,0.8571,115.28
640000,639,1.365,0.054,11.92,26792,25778,204,0,832,1,336590.4,8163.7,0.020,0.161,0.291,0.528,787,8.79,1.88,0.03,0.36,0.00,0.00,0.00,0.00,8.76,1.82,0.00,0.00,0.000,0.000,49,0.315,0.188,0.804,0.000,0.008,16513,13267,3,0.934,0.000,0.000,5528,0.196,0.125,0.000,33.60,11882,0,8163.701,0.000,0.002,306192,1.01,18.41,0.000,0.000,0.000,7,9,10,19,5615,0.021,2.23,0.0060,0.022,0,0.264,0.000,0.232,0.030,2.53,3.26,3.55,0.00,0.000,1.00,1.02,1.01,0.264,0.00111,127.61,0.8155,106.71
650000,604,1.385,0.060,12.14,27147,26036,258,0,888,2,335758.1,8795.5,0.022,0.135,0.316,0.527,781,9.10,2.55,0.07,0.42,0.00,0.00,0.00,0.00,9.03,2.47,0.00,0.00,0.000,0.000,62,0.311,0.202,0.791,0.002,0.005,16482,12639,3,0.856,0.000,0.000,6448,0.104,0.212,0.001,33.55,12092,0,4397.766,0.000,0.008,209006,1.03,18.17,0.000,0.000,0.000,7,9,11,35,5499,0.021,2.08,0.0062,0.020,6,0.217,0.000,0.232,0.036,2.58,3.21,3.72,0.00,0.000,1.02,1.04,1.03,0.217,0.00107,127.80,0.8817,127.82
660000,629,1.456,0.059,12.51,26151,25009,231,0,886,0,326730.3,10347.8,0.017,0.145,0.333,0.504,791,9.53,3.85,0.05,0.63,0.00,0.00,0.00,0.00,9.48,3.72,0.00,0.00,0.000,0.000,61,0.191,0.219,0.769,0.003,0.008,16292,11997,4,0.521,0.000,0.000,1853,0.114,0.222,0.001,32.65,12068,0,10347.796,0.000,0.010,225148,1.02,17.90,0.000,0.000,0.000,7,9,11,53,5992,0.023,3.02,0.0055,0.016,3,0.228,0.000,0.232,0.050,2.68,3.20,3.86,0.00,0.000,1.01,1.03,1.01,0.228,0.00110,127.77,1.0362,139.32
670000,623,1.393,0.059,12.08,24763,23666,227,0,876,13,310298.2,10554.0,0.020,0.147,0.322,0.511,837,9.43,3.93,0.04,0.56,0.03,0.25,0.01,0.15,9.35,3.74,0.00,0.00,0.001,0.018,51,0.353,0.217,0.769,0.000,0.014,16694,11482,4,0.793,0.000,0.011,5562,0.110,0.219,0.001,31.02,11210,0,811.846,0.000,0.003,233983,1.01,18.26,0.000,0.000,0.000,8,8,11,47,5874,0.022,5.52,0.0053,0.018,6,0.246,0.000,0.246,0.060,2.67,3.27,3.62,0.00,0.000,1.01,1.02,1.01,0.246,0.00101,126.90,1.0559,141.63
680000,554,1.358,0.062,12.44,24895,23898,192,0,874,0,308146.0,10096.3,0.021,0.152,0.311,0.515,853,9.82,3.81,0.01,0.16,0.01,0.17,0.01,0.13,9.80,3.84,0.00,0.00,0.002,0.042,64,0.260,0.182,0.796,0.000,0.022,16978,11980,3,0.339,0.289,0.002,3467,0.118,0.233,0.001,30.81,11187,0,10096.287,0.000,0.002,237231,1.00,18.16,0.000,0.000,0.000,7,9,13,53,5441,0.021,6.43,0.0057,0.016,3,0.245,0.000,0.253,0.056,2.44,3.29,3.65,0.00,0.000,1.00,1.01,1.00,0.245,0.00120,126.20,1.0122,166.02
690000,657,1.381,0.070,12.59,23599,22528,134,0,834,4,283014.9,10829.5,0.027,0.164,0.312,0.497,947,9.61,3.50,0.05,0.59,0.08,0.85,0.00,0.00,9.48,3.08,0.00,0.00,0.003,0.029,68,0.323,0.204,0.785,0.000,0.011,17965,13813,4,0.482,0.012,0.000,45111,0.137,0.295,0.002,28.31,10800,0,2707.380,0.000,0.005,234452,1.02,17.77,0.000,0.000,0.000,7,9,12,45,6313,0.024,5.79,0.0045,0.000,14,0.250,0.000,0.291,0.077,2.39,3.52,3.63,0.00,0.000,1.02,1.02,1.02,0.250,0.00103,129.34,1.0855,189.90
700000,671,1.398,0.068,12.63,28885,27730,204,0,937,5,349579.5,10219.8,0.016,0.150,0.333,0.501,751,9.65,3.23,0.10,0.86,0.01,0.27,0.00,0.00,9.54,3.03,0.00,0.00,0.001,0.039,61,0.234,0.209,0.782,0.001,0.007,19009,15442,2,0.505,0.033,0.000,3752,0.113,0.206,0.001,34.96,12915,0,2043.950,0.000,0.003,285202,1.03,17.61,0.000,0.000,0.000,7,9,11,45,6472,0.025,3.35,0.0055,0.025,2,0.256,0.000,0.243,0.044,2.50,3.56,3.66,0.00,0.000,1.02,1.05,1.03,0.256,0.00108,125.13,1.0185,152.63
710000,647,1.524,0.061,12.55,27419,26571,155,0,717,2,347829.6,10034.7,0.014,0.171,0.365,0.450,768,10.66,3.76,0.11,1.18,0.02,0.47,0.00,0.00,10.52,3.35,0.00,0.00,0.002,0.034,57,0.388,0.190,0.794,0.000,0.015,18849,15825,3,0.764,0.057,0.000,2790,0.095,0.157,0.001,34.75,12188,0,5017.337,0.000,0.005,340408,1.03,16.38,0.000,0.003,0.000,8,11,12,45,6894,0.026,3.58,0.0051,0.020,3,0.274,0.000,0.238,0.053,2.55,3.84,3.98,0.00,0.002,1.02,1.04,1.03,0.274,0.00127,125.10,1.0024,140.68
720000,640,1.437,0.064,12.99,26155,25375,131,0,656,14,347894.3,11550.5,0.010,0.179,0.381,0.430,770,11.07,4.38,0.09,1.01,0.01,0.28,0.00,0.00,10.96,4.25,0.00,0.00,0.001,0.013,69,0.381,0.217,0.773,0.000,0.009,18994,16697,3,0.923,0.000,0.000,1042,0.125,0.189,0.001,34.77,11890,0,825.035,0.000,0.003,288745,1.04,16.25,0.000,0.000,0.000,8,11,12,54,7083,0.027,3.99,0.0050,0.027,5,0.231,0.000,0.237,0.076,2.58,3.78,4.10,0.00,0.002,1.02,1.05,1.04,0.231,0.00143,124.68,1.1558,144.78
730000,626,1.463,0.067,12.88,26096,25308,138,0,664,13,349841.8,11575.3,0.008,0.172,0.399,0.422,765,10.39,2.90,0.12,1.23,0.01,0.20,0.00,0.00,10.27,2.81,0.00,0.00,0.001,0.033,60,0.369,0.190,0.800,0.000,0.010,19173,17006,1,1.000,0.000,0.000,2566,0.203,0.203,0.001,34.97,12452,0,890.408,0.000,0.002,302594,1.04,16.61,0.000,0.002,0.000,8,10,12,36,6503,0.025,4.32,0.0054,0.042,1,0.248,0.000,0.238,0.074,2.54,3.72,4.00,0.00,0.000,1.03,1.05,1.06,0.248,0.00144,124.15,1.1571,139.12
740000,635,1.493,0.064,12.91,25657,24863,165,0,620,54,353753.8,12426.8,0.004,0.167,0.393,0.436,756,11.30,4.59,0.05,0.41,0.09,1.02,0.00,0.00,11.15,3.99,0.00,0.00,0.003,0.025,70,0.444,0.203,0.792,0.002,0.003,19102,16395,2,0.987,0.000,0.000,377,0.080,0.180,0.000,35.36,12268,0,230.125,0.000,0.003,286888,1.01,16.04,0.000,0.002,0.000,8,11,13,54,7173,0.027,4.51,0.0050,0.000,8,0.244,0.000,0.231,0.080,2.54,3.90,4.09,0.01,0.002,1.00,1.02,1.01,0.244,0.00143,123.57,1.2424,140.91
750000,653,1.430,0.055,12.83,26405,25500,157,0,730,24,356318.5,11480.1,0.009,0.170,0.386,0.435,751,10.74,4.03,0.09,0.82,0.02,0.29,0.00,0.00,10.63,3.80,0.00,0.00,0.002,0.041,84,0.210,0.210,0.778,0.000,0.012,19285,16230,2,0.559,0.404,0.000,32925,0.120,0.190,0.001,35.60,12574,0,478.338,0.000,0.002,273676,1.03,16.87,0.002,0.002,0.000,6,11,13,64,7012,0.027,2.32,0.0051,0.023,5,0.230,0.000,0.237,0.064,2.47,3.63,3.95,0.00,0.000,1.01,1.04,1.03,0.230,0.00141,125.52,1.1482,141.13
760000,619,1.467,0.151,12.79,25757,24851,139,0,801,33,348931.7,10819.8,0.007,0.193,0.376,0.424,774,10.85,3.66,0.15,1.30,0.00,0.00,0.00,0.00,10.70,3.38,0.00,0.00,0.000,0.000,77,0.325,0.183,0.806,0.000,0.011,17871,15531,3,0.588,0.000,0.000,15039,0.143,0.872,0.012,35.03,12524,0,327.873,0.000,0.002,272615,1.05,16.86,0.000,0.002,0.000,7,12,13,50,6716,0.026,17.38,0.0053,0.032,1,0.204,0.000,0.237,0.059,2.41,3.52,4.07,0.00,0.000,1.03,1.06,1.05,0.204,0.00158,111.03,1.0828,151.70
770000,652,1.449,0.204,12.74,24586,23557,171,0,825,18,344553.0,9851.5,0.003,0.186,0.374,0.437,791,10.57,4.60,0.12,0.87,0.00,0.00,0.00,0.00,10.45,4.36,0.00,0.00,0.000,0.000,80,0.248,0.193,0.796,0.003,0.008,16464,13631,2,0.410,0.201,0.000,718,0.081,1.082,0.019,34.54,11626,0,547.308,0.000,0.005,201256,1.04,17.00,0.000,0.000,0.000,7,10,13,60,6894,0.026,41.55,0.0051,0.003,3,0.161,0.000,0.237,0.049,2.37,3.57,3.94,0.00,0.000,1.03,1.05,1.04,0.161,0.00150,87.35,0.9858,158.13
780000,691,1.393,0.053,12.41,26441,25323,165,0,914,9,356021.5,12513.8,0.004,0.197,0.378,0.421,766,10.49,3.51,0.10,1.03,0.01,0.34,0.00,0.00,10.38,3.30,0.00,0.00,0.001,0.014,79,0.207,0.240,0.753,0.000,0.007,19105,16811,1,0.971,0.029,0.000,1330,0.132,0.199,0.001,35.34,12346,0,1390.417,0.000,0.001,282313,1.03,16.93,0.000,0.001,0.000,6,12,13,31,7250,0.028,27.71,0.0050,0.006,4,0.198,0.000,0.244,0.082,2.34,3.45,4.09,0.00,0.000,1.03,1.04,1.03,0.198,0.00145,100.39,1.2502,142.86
790000,653,1.489,0.049,12.39,26752,25795,170,0,825,54,361569.8,12403.1,0.004,0.208,0.389,0.399,763,10.68,4.49,0.02,0.30,0.01,0.22,0.00,0.09,10.64,4.40,0.00,0.00,0.001,0.010,74,0.259,0.213,0.781,0.000,0.006,19672,17945,2,0.389,0.234,0.003,2366,0.144,0.141,0.000,36.15,12110,0,229.688,0.000,0.000,319366,1.01,16.96,0.000,0.002,0.000,5,12,13,56,6975,0.027,3.72,0.0052,0.028,5,0.214,0.000,0.240,0.072,2.37,3.50,4.02,0.00,0.000,1.00,1.01,1.01,0.214,0.00162,123.57,1.2407,145.99
800000,645,1.481,0.055,12.01,26114,25064,154,0,904,20,357153.6,11882.3,0.005,0.208,0.396,0.391,774,10.41,4.36,0.08,0.68,0.03,0.56,0.00,0.00,10.30,4.24,0.00,0.00,0.002,0.043,92,0.239,0.191,0.800,0.000,0.009,19105,17516,1,0.403,0.597,0.000,19928,0.166,0.269,0.001,35.73,11725,0,594.113,0.000,0.005,287375,1.03,16.96,0.000,0.000,0.000,5,11,13,48,6712,0.026,2.64,0.0054,0.005,5,0.196,0.000,0.243,0.069,2.42,3.43,4.11,0.00,0.000,1.04,1.05,1.03,0.196,0.00159,125.08,1.1865,126.46
810000,670,1.343,0.048,12.50,27162,26034,189,0,914,47,358098.9,12215.8,0.004,0.206,0.385,0.404,762,9.95,3.79,0.05,0.59,0.00,0.00,0.00,0.00,9.90,3.68,0.00,0.00,0.000,0.000,78,0.158,0.199,0.797,0.000,0.004,20183,18600,4,0.415,0.000,0.000,2059,0.181,0.131,0.000,35.81,12203,0,259.910,0.000,0.001,314162,1.02,17.19,0.000,0.001,0.000,5,10,13,48,6668,0.025,3.54,0.0054,0.012,4,0.207,0.000,0.249,0.073,2.38,3.59,3.89,0.00,0.000,1.01,1.03,1.02,0.207,0.00147,124.09,1.2220,130.67
820000,659,1.350,0.059,12.43,27639,26592,180,0,878,12,357086.4,11588.1,0.005,0.195,0.378,0.421,751,9.59,3.26,0.05,0.55,0.08,1.03,0.00,0.00,9.46,3.08,0.00,0.00,0.003,0.043,75,0.173,0.222,0.768,0.002,0.009,19715,17979,4,0.395,0.000,0.000,9944,0.069,0.297,0.001,35.72,12780,0,965.672,0.000,0.002,286603,1.02,17.40,0.000,0.000,0.000,5,10,12,31,6319,0.024,5.10,0.0057,0.033,3,0.199,0.000,0.255,0.064,2.35,3.45,3.86,0.01,0.003,1.02,1.02,1.03,0.199,0.00141,122.62,1.1589,129.25
830000,678,1.439,0.055,12.70,26704,25543,173,1,968,41,349994.8,11616.8,0.004,0.190,0.375,0.431,764,9.84,4.72,0.22,1.67,0.05,0.69,0.00,0.12,9.57,3.88,0.00,0.04,0.003,0.042,85,0.156,0.180,0.807,0.000,0.013,18679,16977,3,0.410,0.025,0.001,10917,0.146,0.251,0.001,34.98,12261,70,283.336,0.000,0.003,270950,1.05,17.24,0.000,0.000,0.001,5,9,12,44,6669,0.025,19.06,0.0054,0.021,7,0.197,0.000,0.245,0.067,2.42,3.56,3.84,0.01,0.003,1.03,1.07,1.04,0.198,0.00130,109.40,1.1600,114.60
