step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion
410000,1095,1.328,0.036,11.05,45654,43639,457,0,1558,9,513668.8,12972.0,0.000,0.178,0.384,0.438,1000,7.40,1.74,0.00,0.00,0.04,0.55,0.03,0.50,7.33,1.56,0.00,0.00,0.003,0.045,71,0.498,0.228,0.761,0.000,0.011,36931,30061,6,0.514,0.141,0.004,39998,0.152,0.069,0.000,51.49,21015,0,1441.335,0.000,0.001,368249,1.00,17.38,0.000,0.000,0.000,6,7,9,30,8098,0.031,0.01,0.0064,0.012,6,0.182,0.000,0.278,0.040,1.91,3.74,3.59,0.00,0.000,1.00,1.00,1.00,0.182,0.00113,111.70,1.2967,92.66
420000,1066,1.343,0.038,11.09,45499,43507,387,0,1634,13,511423.5,12893.8,0.000,0.184,0.372,0.444,1026,7.61,1.86,0.02,0.49,0.04,0.63,0.01,0.34,7.54,1.71,0.00,0.00,0.003,0.038,76,0.400,0.208,0.780,0.000,0.012,36550,27657,6,0.374,0.131,0.003,37870,0.144,0.075,0.000,51.27,20931,0,991.834,0.000,0.001,380228,1.00,17.23,0.000,0.001,0.000,6,7,9,27,8111,0.031,0.00,0.0064,0.017,1,0.183,0.000,0.280,0.039,1.95,3.65,3.78,0.00,0.001,1.00,1.00,1.00,0.183,0.00117,111.93,1.2898,93.74
430000,1083,1.333,0.037,11.00,47334,45151,443,0,1723,31,526447.9,13800.1,0.000,0.187,0.365,0.447,1061,7.73,1.94,0.00,0.00,0.03,0.38,0.05,1.03,7.65,1.72,0.00,0.00,0.003,0.041,76,0.352,0.211,0.771,0.000,0.018,38214,30251,6,0.373,0.021,0.007,42691,0.136,0.073,0.000,52.77,21083,0,445.164,0.000,0.002,389546,1.00,16.96,0.000,0.003,0.000,7,7,9,34,8369,0.032,0.00,0.0064,0.005,2,0.179,0.000,0.273,0.041,2.02,3.75,3.97,0.00,0.000,1.00,1.00,1.00,0.179,0.00121,110.43,1.3794,87.39
440000,1106,1.345,0.035,11.29,47163,44872,458,0,1810,3,526287.2,13951.9,0.000,0.194,0.358,0.448,1049,7.64,2.04,0.00,0.03,0.06,0.64,0.03,0.45,7.55,1.86,0.00,0.00,0.004,0.045,87,0.322,0.208,0.774,0.000,0.018,38227,31207,6,0.380,0.045,0.007,49644,0.141,0.069,0.000,52.80,21466,0,4650.619,0.000,0.002,419781,1.00,16.97,0.000,0.000,0.000,6,7,9,27,8447,0.032,0.00,0.0063,0.004,3,0.186,0.000,0.274,0.041,1.93,3.69,4.03,0.00,0.000,1.00,1.00,1.00,0.186,0.00121,110.40,1.3958,89.12
450000,1100,1.315,0.034,11.52,47725,45400,471,0,1860,5,530191.8,14658.2,0.000,0.188,0.365,0.447,904,7.59,2.04,0.00,0.00,0.09,1.15,0.01,0.22,7.49,1.72,0.00,0.00,0.005,0.064,57,0.432,0.230,0.751,0.000,0.019,39021,32824,5,0.385,0.003,0.003,47674,0.146,0.068,0.000,53.12,22599,0,2931.640,0.000,0.004,403498,1.00,17.12,0.000,0.000,0.000,7,7,9,31,8349,0.032,0.00,0.0064,0.005,0,0.183,0.000,0.269,0.048,1.92,3.70,3.94,0.00,0.000,1.00,1.00,1.00,0.183,0.00118,110.08,1.4658,83.94
460000,1095,1.363,0.035,11.42,48636,46235,512,0,1894,7,532532.3,15169.4,0.000,0.183,0.366,0.450,1007,7.61,1.96,0.00,0.09,0.07,0.77,0.06,1.21,7.48,1.49,0.00,0.00,0.006,0.063,69,0.317,0.204,0.777,0.002,0.017,40504,36283,5,0.411,0.000,0.007,47266,0.159,0.076,0.000,53.36,22110,0,2167.064,0.000,0.004,402228,1.00,16.96,0.000,0.000,0.000,6,7,9,38,8338,0.032,0.00,0.0065,0.005,3,0.186,0.000,0.269,0.049,1.93,3.73,3.96,0.00,0.000,1.00,1.00,1.00,0.186,0.00116,109.83,1.5177,85.37
470000,1091,1.345,0.034,11.33,48186,45890,479,0,1821,3,531214.6,15358.1,0.000,0.189,0.360,0.451,1038,7.78,2.01,0.00,0.00,0.08,0.87,0.02,0.31,7.68,1.68,0.00,0.00,0.005,0.056,58,0.471,0.215,0.767,0.002,0.016,40242,36598,4,0.445,0.163,0.005,45365,0.142,0.069,0.000,53.14,21970,0,5119.378,0.000,0.005,444552,1.00,16.58,0.000,0.001,0.000,7,8,8,30,8487,0.032,0.00,0.0063,0.000,2,0.201,0.000,0.268,0.054,1.93,3.76,4.15,0.00,0.000,1.00,1.00,1.00,0.201,0.00117,110.06,1.5358,80.21
480000,1091,1.367,0.036,11.16,48363,45982,472,0,1909,1,531125.7,15829.3,0.000,0.193,0.355,0.451,1041,7.70,1.80,0.03,0.77,0.04,0.46,0.00,0.07,7.63,1.73,0.00,0.03,0.005,0.055,73,0.427,0.222,0.760,0.001,0.017,40858,37959,4,0.419,0.000,0.003,42927,0.133,0.076,0.000,53.19,21896,0,15829.309,0.000,0.005,450332,1.01,16.66,0.000,0.000,0.001,7,8,8,30,8398,0.032,0.00,0.0064,0.004,1,0.199,0.000,0.271,0.057,1.98,3.64,4.28,0.00,0.001,1.01,1.01,1.02,0.199,0.00121,110.01,1.5839,84.39
490000,1111,1.312,0.032,11.46,47276,44957,471,0,1828,0,524915.4,15238.1,0.000,0.194,0.364,0.442,1071,7.91,2.29,0.00,0.00,0.08,1.15,0.01,0.23,7.82,1.83,0.00,0.00,0.006,0.069,63,0.466,0.211,0.774,0.000,0.015,39935,36014,4,0.446,0.050,0.002,35296,0.139,0.074,0.000,52.49,21590,0,15238.128,0.000,0.004,484660,1.00,16.64,0.000,0.000,0.000,6,8,9,57,8786,0.034,0.00,0.0060,0.003,1,0.216,0.000,0.272,0.054,1.96,3.67,4.24,0.00,0.000,1.00,1.00,1.00,0.217,0.00116,110.71,1.5238,79.29
500000,980,1.316,0.033,11.24,45418,43345,422,0,1782,13,507532.8,14682.3,0.000,0.199,0.353,0.448,1091,7.86,1.74,0.01,0.19,0.06,0.62,0.02,0.51,7.78,1.59,0.00,0.00,0.006,0.069,61,0.505,0.205,0.773,0.000,0.021,37998,32618,4,0.318,0.002,0.003,34066,0.137,0.101,0.000,50.81,20491,0,1129.411,0.000,0.001,489249,1.01,16.50,0.000,0.000,0.000,7,8,9,26,7705,0.029,0.01,0.0067,0.000,1,0.220,0.000,0.273,0.054,1.96,3.74,4.24,0.00,0.000,1.01,1.01,1.01,0.220,0.00130,112.39,1.4688,80.07
510000,1067,1.364,0.030,11.28,46117,43849,461,0,1720,10,511104.8,15339.2,0.000,0.197,0.339,0.463,1099,7.76,1.90,0.00,0.00,0.07,1.00,0.06,0.96,7.63,1.47,0.00,0.00,0.006,0.071,54,0.491,0.217,0.765,0.001,0.017,39598,34161,4,0.366,0.000,0.004,33353,0.132,0.069,0.000,51.10,20958,0,1533.918,0.000,0.005,495197,1.00,16.66,0.000,0.000,0.000,6,8,8,33,8275,0.032,0.00,0.0063,0.012,1,0.223,0.000,0.276,0.060,1.96,3.65,4.28,0.00,0.000,1.00,1.00,1.00,0.223,0.00118,112.09,1.5340,77.59
520000,992,1.338,0.025,11.46,45872,43816,422,0,1709,6,508662.9,15029.9,0.000,0.197,0.345,0.458,1103,7.74,1.71,0.00,0.03,0.06,0.71,0.01,0.16,7.68,1.64,0.00,0.00,0.005,0.059,55,0.497,0.217,0.762,0.000,0.021,39664,32723,4,0.391,0.087,0.001,29560,0.130,0.055,0.000,50.85,20955,0,2504.986,0.000,0.004,521210,1.00,16.73,0.000,0.000,0.000,7,8,8,24,7680,0.029,0.00,0.0067,0.036,1,0.236,0.000,0.281,0.058,1.86,3.81,3.96,0.00,0.000,1.00,1.00,1.00,0.236,0.00124,112.35,1.5030,72.89
530000,1057,1.371,0.026,11.46,43198,41031,443,0,1659,4,471905.9,14311.0,0.000,0.194,0.361,0.445,1171,7.69,2.31,0.01,0.22,0.04,0.72,0.05,0.62,7.59,2.00,0.00,0.00,0.002,0.035,57,0.403,0.222,0.763,0.000,0.015,38418,31062,5,0.376,0.007,0.009,27191,0.127,0.061,0.000,47.30,19211,0,3577.747,0.000,0.001,535778,1.00,16.84,0.000,0.000,0.000,7,7,8,38,8128,0.031,0.01,0.0059,0.050,1,0.263,0.000,0.295,0.061,1.91,3.75,4.04,0.00,0.000,1.00,1.00,1.00,0.263,0.00103,115.89,1.4315,74.02
540000,1079,1.370,0.027,11.74,48326,45839,585,0,1880,0,521066.6,16233.6,0.000,0.185,0.352,0.463,1067,7.68,2.05,0.00,0.00,0.04,0.50,0.03,0.61,7.61,1.85,0.00,0.00,0.004,0.052,63,0.399,0.193,0.789,0.000,0.019,42557,37052,3,0.500,0.342,0.005,34494,0.134,0.068,0.000,52.15,21539,0,16233.597,0.000,0.002,545072,1.00,16.77,0.000,0.000,0.000,6,8,9,34,8290,0.032,0.01,0.0063,0.032,1,0.253,0.000,0.271,0.060,1.86,3.66,4.20,0.00,0.000,1.00,1.00,1.00,0.253,0.00108,111.05,1.6239,73.73
550000,1116,1.371,0.029,11.92,47871,45401,520,1,1912,16,520655.9,16278.7,0.000,0.206,0.350,0.444,1003,7.78,2.98,0.00,0.03,0.15,2.11,0.00,0.12,7.63,2.26,0.00,0.00,0.008,0.080,68,0.349,0.207,0.769,0.000,0.024,41625,36203,2,0.842,0.022,0.001,34838,0.131,0.064,0.000,52.17,22025,431,1017.418,0.000,0.004,584690,1.00,16.86,0.001,0.003,0.000,7,7,9,64,8684,0.033,0.01,0.0061,0.008,1,0.245,0.000,0.266,0.062,1.84,3.75,4.07,0.00,0.000,1.00,1.00,1.00,0.245,0.00117,111.02,1.6274,68.56
560000,1107,1.329,0.027,12.05,49359,46826,567,0,1975,7,533907.0,16263.8,0.000,0.196,0.351,0.453,1024,7.57,1.79,0.00,0.00,0.09,1.07,0.02,0.27,7.46,1.68,0.00,0.00,0.008,0.078,55,0.370,0.212,0.768,0.001,0.019,42509,35726,2,0.894,0.009,0.005,36017,0.129,0.069,0.000,53.47,22760,0,2323.399,0.000,0.005,565732,1.00,17.02,0.000,0.000,0.000,6,7,8,28,8375,0.032,0.00,0.0065,0.014,1,0.241,0.000,0.261,0.056,1.82,3.78,3.90,0.00,0.000,1.00,1.00,1.00,0.241,0.00116,109.72,1.6277,77.29
570000,1074,1.369,0.028,11.96,47826,45379,536,0,1944,18,526608.4,15520.7,0.000,0.199,0.353,0.448,1055,7.60,1.93,0.00,0.00,0.09,1.03,0.01,0.31,7.50,1.71,0.00,0.00,0.008,0.083,66,0.338,0.223,0.754,0.000,0.022,40914,33403,4,0.487,0.002,0.003,39015,0.133,0.066,0.000,52.75,22065,0,862.259,0.000,0.002,575107,1.00,17.05,0.000,0.000,0.000,6,7,8,39,8162,0.031,0.00,0.0065,0.024,1,0.245,0.000,0.260,0.053,1.85,3.72,3.97,0.00,0.000,1.00,1.00,1.00,0.245,0.00118,110.45,1.5518,73.27
580000,1119,1.338,0.029,11.95,48504,45932,556,0,1971,1,527094.0,15933.4,0.000,0.193,0.358,0.449,1051,7.64,1.95,0.00,0.00,0.08,1.29,0.02,0.27,7.54,1.51,0.00,0.00,0.004,0.047,61,0.413,0.216,0.759,0.000,0.025,41895,34803,3,0.429,0.407,0.004,44270,0.133,0.075,0.000,52.82,22279,0,15933.389,0.000,0.005,527364,1.00,16.95,0.000,0.000,0.000,7,7,9,35,8548,0.033,0.00,0.0062,0.003,2,0.232,0.000,0.264,0.055,1.90,3.75,4.02,0.00,0.000,1.00,1.00,1.00,0.232,0.00112,110.37,1.5940,74.48
590000,1095,1.330,0.028,12.12,48589,46140,509,0,1964,4,533626.5,16086.0,0.000,0.195,0.361,0.444,1034,7.59,1.83,0.00,0.00,0.08,0.95,0.04,0.74,7.46,1.54,0.00,0.00,0.007,0.074,59,0.353,0.220,0.762,0.000,0.018,41613,36491,4,0.484,0.025,0.007,57519,0.119,0.061,0.000,53.43,22562,0,4021.502,0.000,0.005,497971,1.00,16.93,0.000,0.000,0.000,6,7,8,32,8311,0.032,0.00,0.0065,0.013,2,0.215,0.000,0.267,0.057,1.92,3.68,4.09,0.00,0.000,1.00,1.00,1.00,0.215,0.00120,109.77,1.6090,72.96
600000,1017,1.395,0.030,12.25,47466,45144,475,0,1925,7,518396.8,15508.8,0.000,0.198,0.364,0.439,1039,7.59,1.91,0.00,0.00,0.06,1.00,0.02,0.30,7.51,1.64,0.00,0.00,0.003,0.044,53,0.396,0.187,0.795,0.001,0.017,41024,34506,4,0.602,0.001,0.005,45575,0.129,0.091,0.000,51.97,22439,0,2215.536,0.000,0.004,541442,1.00,16.99,0.000,0.000,0.000,7,7,8,35,7717,0.029,0.00,0.0068,0.041,0,0.236,0.000,0.267,0.055,1.87,3.79,3.92,0.00,0.000,1.00,1.00,1.00,0.236,0.00123,111.22,1.5515,74.56
610000,1062,1.334,0.027,12.13,47470,45075,491,0,1859,0,512963.6,15704.9,0.000,0.193,0.365,0.441,1050,7.57,1.87,0.01,0.34,0.05,0.61,0.04,0.89,7.47,1.55,0.00,0.00,0.005,0.054,63,0.381,0.225,0.750,0.000,0.024,41597,34914,5,0.653,0.000,0.004,50601,0.113,0.072,0.000,51.40,22687,0,15704.900,0.000,0.004,535246,1.00,17.03,0.000,0.000,0.000,7,7,8,34,8042,0.031,0.00,0.0065,0.046,2,0.241,0.000,0.271,0.060,1.84,3.77,3.99,0.00,0.000,1.00,1.00,1.01,0.241,0.00113,111.80,1.5704,68.76
620000,1104,1.383,0.028,12.29,49084,46596,556,0,1890,12,528724.9,16511.7,0.000,0.194,0.348,0.458,1043,7.58,1.85,0.00,0.15,0.04,0.36,0.00,0.09,7.53,1.77,0.00,0.00,0.006,0.061,57,0.395,0.221,0.761,0.000,0.018,43159,36918,5,0.684,0.026,0.003,51436,0.127,0.060,0.000,52.94,23288,0,1375.973,0.000,0.001,554271,1.00,17.03,0.000,0.001,0.000,6,7,8,24,8364,0.032,0.00,0.0064,0.024,5,0.242,0.000,0.263,0.061,1.81,3.74,3.99,0.00,0.000,1.00,1.00,1.00,0.242,0.00112,110.26,1.6517,71.46
630000,1018,1.365,0.027,12.29,48367,46167,528,0,1758,4,501807.7,16985.9,0.000,0.198,0.332,0.470,1073,7.56,1.77,0.00,0.00,0.06,0.83,0.06,0.87,7.43,1.43,0.00,0.00,0.006,0.061,61,0.418,0.204,0.772,0.001,0.023,43730,38206,6,0.764,0.005,0.009,35552,0.133,0.061,0.000,50.32,23529,0,4246.487,0.000,0.007,556922,1.00,16.96,0.000,0.001,0.000,6,8,8,32,7696,0.029,0.00,0.0066,0.064,2,0.250,0.000,0.282,0.073,1.76,3.71,4.17,0.00,0.000,1.00,1.00,1.00,0.250,0.00115,112.87,1.6997,77.45
640000,963,1.370,0.026,12.19,46873,44653,496,0,1779,4,479320.8,17081.6,0.000,0.199,0.326,0.474,1134,7.61,1.77,0.01,0.39,0.04,0.57,0.02,0.46,7.54,1.52,0.00,0.00,0.004,0.050,53,0.400,0.222,0.749,0.002,0.027,43340,39156,3,0.881,0.000,0.003,42789,0.134,0.065,0.000,48.05,22995,0,4270.398,0.000,0.006,613984,1.00,16.90,0.000,0.000,0.000,7,7,8,34,7327,0.028,0.01,0.0066,0.064,1,0.287,0.000,0.291,0.079,1.75,3.76,4.02,0.00,0.000,1.00,1.00,1.00,0.287,0.00114,115.15,1.7089,79.77
650000,1068,1.296,0.027,12.42,49783,47191,599,0,1888,3,496981.6,17076.0,0.000,0.180,0.347,0.473,1077,7.61,1.69,0.03,0.83,0.10,0.86,0.02,0.36,7.46,1.54,0.00,0.00,0.011,0.091,63,0.404,0.220,0.756,0.001,0.023,46372,41043,2,0.919,0.000,0.005,38105,0.144,0.072,0.000,49.86,24008,0,5691.993,0.000,0.007,593709,1.01,16.99,0.000,0.000,0.000,7,7,8,32,8123,0.031,0.00,0.0062,0.044,1,0.294,0.000,0.282,0.067,1.65,3.89,3.78,0.00,0.000,1.01,1.01,1.01,0.294,0.00096,113.33,1.7094,92.02
660000,1141,1.341,0.029,12.00,50628,48044,571,0,1940,7,533805.6,16852.2,0.000,0.199,0.333,0.467,1030,7.77,1.75,0.01,0.18,0.04,0.63,0.00,0.09,7.72,1.72,0.00,0.00,0.004,0.050,61,0.388,0.228,0.749,0.000,0.023,45104,39170,2,0.862,0.000,0.001,41185,0.132,0.063,0.000,53.49,24084,0,2407.454,0.000,0.004,611921,1.00,16.71,0.000,0.000,0.000,7,8,9,22,8871,0.034,0.00,0.0061,0.004,1,0.258,0.000,0.267,0.059,1.81,3.71,4.18,0.00,0.000,1.00,1.00,1.00,0.258,0.00111,109.71,1.6842,78.04
670000,1099,1.364,0.025,12.03,49795,47464,517,0,1856,9,539065.5,16592.5,0.000,0.210,0.331,0.459,1013,7.74,2.12,0.00,0.00,0.07,0.92,0.02,0.28,7.65,1.81,0.00,0.00,0.004,0.051,58,0.374,0.241,0.741,0.001,0.017,43651,37824,2,0.880,0.009,0.004,39263,0.122,0.059,0.000,53.99,23533,0,1843.607,0.000,0.003,628114,1.00,16.85,0.000,0.000,0.000,6,8,9,38,8504,0.032,0.00,0.0064,0.008,0,0.250,0.000,0.266,0.059,1.81,3.75,4.03,0.00,0.000,1.00,1.00,1.00,0.251,0.00124,109.20,1.6595,77.14
680000,1120,1.327,0.026,12.25,50391,47805,574,0,1991,1,533901.4,16337.5,0.000,0.196,0.352,0.452,1019,7.50,1.59,0.01,0.27,0.05,0.59,0.01,0.24,7.44,1.62,0.00,0.00,0.005,0.061,63,0.470,0.217,0.767,0.000,0.016,44308,38709,3,0.825,0.000,0.001,35820,0.125,0.063,0.000,53.52,24102,0,16337.538,0.000,0.004,599977,1.01,17.12,0.000,0.000,0.000,7,7,8,22,8401,0.032,0.00,0.0064,0.010,4,0.257,0.000,0.261,0.054,1.82,3.72,3.90,0.00,0.000,1.01,1.01,1.01,0.257,0.00112,109.67,1.6350,84.27
690000,1119,1.367,0.029,12.17,50517,48031,587,0,1900,23,538432.2,15713.6,0.000,0.197,0.352,0.451,1005,7.52,2.02,0.00,0.00,0.07,0.69,0.02,0.27,7.43,1.95,0.00,0.00,0.008,0.076,62,0.462,0.229,0.752,0.001,0.019,43575,37820,3,0.743,0.000,0.006,40562,0.124,0.075,0.000,54.02,23567,0,683.202,0.000,0.003,572306,1.00,17.05,0.000,0.000,0.000,7,7,8,42,8411,0.032,0.00,0.0065,0.004,5,0.241,0.000,0.254,0.049,1.86,3.71,3.99,0.00,0.000,1.00,1.00,1.00,0.241,0.00116,109.18,1.5711,80.18
700000,1096,1.371,0.025,12.22,49902,47510,525,0,1890,13,532425.6,15616.8,0.000,0.209,0.344,0.447,1018,7.44,1.64,0.00,0.00,0.04,0.52,0.02,0.25,7.38,1.65,0.00,0.00,0.006,0.068,51,0.373,0.202,0.774,0.002,0.023,43386,35591,3,0.881,0.000,0.005,42175,0.131,0.061,0.000,53.39,23603,0,1201.290,0.000,0.004,642505,1.00,17.17,0.000,0.002,0.000,6,7,8,38,8156,0.031,0.01,0.0066,0.003,3,0.258,0.000,0.256,0.050,1.78,3.73,3.92,0.00,0.000,1.00,1.00,1.00,0.258,0.00122,109.80,1.5624,82.77
710000,1111,1.343,0.028,12.20,50369,47875,604,0,1875,14,529978.8,16756.9,0.000,0.194,0.359,0.447,1032,7.42,1.56,0.00,0.00,0.08,0.85,0.01,0.22,7.33,1.45,0.00,0.00,0.006,0.059,56,0.397,0.206,0.779,0.000,0.014,44961,38017,2,0.834,0.035,0.002,46743,0.129,0.074,0.000,53.11,23168,0,1196.922,0.000,0.008,581215,1.00,17.20,0.000,0.000,0.000,6,7,8,24,8244,0.031,0.00,0.0065,0.015,3,0.253,0.000,0.265,0.061,1.80,3.71,3.91,0.00,0.000,1.00,1.00,1.00,0.253,0.00110,110.08,1.6765,87.25
720000,1108,1.382,0.030,12.08,50140,47696,569,0,1878,24,530767.2,15979.6,0.000,0.199,0.357,0.444,1033,7.47,1.83,0.00,0.00,0.06,1.01,0.03,0.44,7.39,1.69,0.00,0.00,0.005,0.058,60,0.445,0.195,0.781,0.000,0.024,43682,35675,3,0.764,0.005,0.006,49548,0.130,0.064,0.000,53.25,22855,0,665.817,0.000,0.002,581139,1.00,17.13,0.000,0.001,0.000,7,7,9,34,8282,0.032,0.00,0.0065,0.003,3,0.247,0.000,0.258,0.054,1.85,3.71,4.00,0.00,0.000,1.00,1.00,1.00,0.247,0.00115,109.94,1.5977,82.48
730000,1101,1.344,0.032,12.26,50326,47994,521,0,1818,9,535292.6,15898.2,0.000,0.209,0.352,0.439,1035,7.50,1.89,0.01,0.39,0.08,1.07,0.01,0.22,7.39,1.63,0.00,0.00,0.005,0.058,69,0.468,0.193,0.791,0.000,0.016,42937,35601,3,0.762,0.000,0.005,51356,0.130,0.081,0.000,53.64,22821,0,1766.468,0.000,0.005,606788,1.01,17.17,0.000,0.000,0.000,7,7,9,34,8258,0.032,0.01,0.0066,0.005,1,0.243,0.000,0.257,0.053,1.86,3.76,3.86,0.00,0.000,1.01,1.01,1.01,0.243,0.00124,109.55,1.5906,85.07
740000,1068,1.299,0.031,12.78,50449,48040,603,0,1839,12,522503.1,16170.1,0.000,0.179,0.370,0.451,1036,7.48,1.78,0.00,0.00,0.04,0.51,0.04,0.53,7.40,1.71,0.00,0.00,0.004,0.050,59,0.467,0.217,0.764,0.001,0.018,44046,36822,3,0.746,0.038,0.007,54372,0.130,0.073,0.000,52.37,23734,0,1347.511,0.000,0.005,504521,1.00,17.22,0.000,0.000,0.000,6,7,8,37,7991,0.030,0.00,0.0066,0.011,0,0.241,0.000,0.268,0.055,1.80,3.84,3.66,0.00,0.000,1.00,1.00,1.00,0.241,0.00109,110.83,1.6183,94.17
750000,1082,1.368,0.029,12.48,49022,46654,574,0,1780,1,506011.2,15049.4,0.000,0.175,0.370,0.454,1061,7.34,1.43,0.00,0.00,0.04,0.48,0.02,0.43,7.29,1.34,0.00,0.00,0.004,0.050,52,0.515,0.209,0.775,0.002,0.014,43312,36451,5,0.460,0.002,0.005,65917,0.133,0.065,0.000,50.80,23153,0,15049.360,0.000,0.005,507670,1.00,17.33,0.000,0.000,0.000,7,7,8,24,7941,0.030,0.00,0.0064,0.052,3,0.255,0.000,0.270,0.048,1.82,3.73,3.79,0.00,0.000,1.00,1.00,1.00,0.255,0.00099,112.40,1.5052,90.91
760000,1105,1.338,0.032,12.81,47686,45198,555,0,1910,12,507089.3,14269.4,0.000,0.187,0.369,0.444,1076,7.22,1.59,0.00,0.00,0.08,0.78,0.01,0.28,7.13,1.58,0.00,0.00,0.008,0.084,67,0.412,0.224,0.757,0.001,0.019,40539,30644,3,0.327,0.367,0.003,60492,0.134,0.071,0.000,50.82,22630,0,1189.115,0.000,0.001,517308,1.00,17.61,0.000,0.001,0.000,6,7,8,20,7982,0.030,0.01,0.0064,0.006,1,0.243,0.000,0.267,0.043,1.97,3.67,3.73,0.00,0.000,1.00,1.00,1.00,0.243,0.00102,112.37,1.4267,84.35
770000,1106,1.334,0.033,12.94,49452,47012,509,0,1930,0,527960.1,15600.1,0.000,0.195,0.355,0.450,1031,7.43,1.75,0.00,0.09,0.07,0.90,0.01,0.23,7.34,1.59,0.00,0.00,0.005,0.054,63,0.477,0.211,0.777,0.000,0.013,41430,33528,4,0.353,0.110,0.005,58622,0.126,0.071,0.000,52.88,23208,0,15600.144,0.000,0.003,521872,1.00,17.41,0.000,0.000,0.000,6,7,9,27,8214,0.031,0.00,0.0065,0.001,2,0.226,0.000,0.261,0.054,1.86,3.79,3.67,0.00,0.000,1.01,1.01,1.00,0.226,0.00114,110.32,1.5604,81.63
780000,1109,1.347,0.031,12.62,49723,47202,509,0,2009,7,529106.1,15774.9,0.000,0.201,0.352,0.447,1019,7.49,2.24,0.00,0.06,0.11,1.23,0.03,0.66,7.34,1.66,0.00,0.00,0.005,0.060,61,0.397,0.233,0.744,0.000,0.023,41453,34142,4,0.298,0.236,0.004,56846,0.132,0.070,0.000,52.93,23368,0,2253.554,0.000,0.003,550502,1.00,17.29,0.000,0.000,0.000,6,7,8,43,8302,0.032,0.00,0.0065,0.000,4,0.231,0.000,0.259,0.054,1.99,3.71,3.86,0.00,0.000,1.00,1.00,1.00,0.231,0.00116,110.27,1.5779,80.18
790000,1126,1.319,0.034,12.80,49588,47070,502,0,1999,3,531974.1,15464.8,0.000,0.201,0.358,0.440,1013,7.38,1.76,0.00,0.00,0.05,0.77,0.03,0.34,7.31,1.62,0.00,0.00,0.004,0.051,61,0.389,0.218,0.759,0.000,0.022,40922,33423,6,0.328,0.262,0.008,59298,0.125,0.081,0.000,53.30,23290,0,5154.917,0.000,0.004,545822,1.00,17.45,0.000,0.000,0.000,6,7,8,24,8311,0.032,0.00,0.0065,0.000,1,0.227,0.000,0.256,0.050,1.86,3.75,3.69,0.00,0.000,1.00,1.00,1.00,0.227,0.00117,109.90,1.5469,79.50
800000,1109,1.360,0.032,12.88,49396,47021,487,0,1905,5,531689.2,15656.3,0.000,0.194,0.355,0.450,1014,7.35,1.76,0.00,0.00,0.01,0.21,0.04,0.60,7.30,1.74,0.00,0.00,0.002,0.034,58,0.412,0.214,0.769,0.000,0.017,40906,34861,7,0.324,0.184,0.005,64500,0.127,0.065,0.000,53.25,23600,0,3131.255,0.000,0.002,503557,1.00,17.49,0.000,0.000,0.000,6,7,8,45,8152,0.031,0.00,0.0066,0.000,2,0.218,0.000,0.261,0.055,1.95,3.73,3.68,0.00,0.000,1.00,1.00,1.00,0.218,0.00116,109.95,1.5661,78.22
810000,1078,1.377,0.034,12.59,50040,47687,518,0,1866,2,534812.9,15827.1,0.000,0.195,0.350,0.455,1013,7.50,1.71,0.00,0.00,0.07,0.83,0.01,0.25,7.42,1.52,0.00,0.00,0.005,0.052,56,0.485,0.199,0.788,0.000,0.013,41906,36082,8,0.295,0.000,0.004,57792,0.128,0.081,0.000,53.58,24070,0,7913.575,0.000,0.002,522139,1.00,17.16,0.000,0.000,0.000,7,7,9,26,8090,0.031,0.00,0.0067,0.000,4,0.223,0.000,0.253,0.054,1.91,3.76,3.89,0.00,0.000,1.00,1.00,1.00,0.224,0.00119,109.62,1.5836,81.83
820000,1116,1.335,0.035,12.74,50261,47732,528,0,1963,0,536174.8,15688.9,0.000,0.200,0.352,0.447,1007,7.54,1.54,0.00,0.03,0.02,0.32,0.02,0.38,7.49,1.56,0.00,0.00,0.003,0.041,58,0.415,0.214,0.769,0.001,0.016,41968,37537,4,0.341,0.334,0.006,67381,0.116,0.072,0.000,53.70,23669,0,15688.903,0.000,0.002,546906,1.00,17.15,0.000,0.000,0.000,6,7,9,22,8413,0.032,0.00,0.0064,0.000,0,0.228,0.000,0.251,0.050,1.86,3.83,3.82,0.00,0.000,1.00,1.00,1.00,0.228,0.00120,109.49,1.5699,87.22
