step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion
600000,2,93,11.15,0.00,0.00,0.00,11.15,0.00,1.00,0.000,0.235,58520.2,2849.2,2,5,3.11,1.00,1.00,0.2843,6.41
600000,0,1,11.00,0.00,0.00,0.00,11.00,0.00,1.00,0.000,0.000,901.0,187.2,0,1,3.00,1.00,1.00,0.0205,108.57
610000,8,626,9.10,0.00,0.18,0.00,8.92,0.00,1.00,0.000,0.076,313928.7,7942.8,2,11,2.56,1.00,1.00,0.7925,15.89
610000,2,106,10.66,0.00,0.00,0.00,10.66,0.00,1.00,0.000,0.256,58672.7,2900.7,2,5,3.17,1.00,1.00,0.2893,4.99
610000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,840.6,160.5,0,1,4.00,1.00,1.00,0.0177,106.23
620000,8,591,9.02,0.03,0.03,0.00,8.96,0.00,1.01,0.000,0.072,314566.1,7817.0,2,4,2.50,1.01,1.01,0.7816,17.93
620000,2,112,11.59,0.00,0.00,0.04,11.55,0.00,1.00,0.000,0.268,59261.8,3178.1,3,11,2.79,1.00,1.00,0.3163,2.70
620000,0,5,10.60,0.00,0.40,0.00,10.20,0.00,1.00,0.000,0.000,943.6,159.1,2,5,2.40,1.00,1.00,0.0184,117.54
630000,8,585,9.52,0.02,0.01,0.01,9.49,0.00,1.01,0.000,0.080,307679.9,7436.8,2,21,2.55,1.01,1.01,0.7417,13.81
630000,2,92,11.20,0.08,0.00,0.00,11.12,0.00,1.02,0.000,0.246,55146.8,2933.2,3,14,3.07,1.00,1.04,0.2933,3.69
630000,0,3,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,888.3,160.1,1,3,3.33,1.00,1.00,0.0180,123.14
640000,8,547,9.31,0.00,0.06,0.01,9.24,0.00,1.00,0.000,0.085,295322.8,7462.9,2,7,2.53,1.00,1.00,0.7450,13.68
640000,2,85,9.16,0.00,0.06,0.06,9.05,0.00,1.00,0.000,0.204,52930.5,2635.6,2,9,2.61,1.00,1.00,0.2636,0.95
640000,0,3,7.33,0.00,0.00,0.00,7.33,0.00,1.00,0.000,0.000,704.1,132.3,2,3,2.00,1.00,1.00,0.0147,128.61
650000,8,578,9.20,0.00,0.01,0.00,9.19,0.00,1.00,0.000,0.090,289024.3,7603.5,1,24,2.43,1.00,1.00,0.7582,13.48
650000,2,112,9.57,0.00,0.00,0.01,9.56,0.00,1.00,0.000,0.224,57832.6,2822.9,1,1,2.79,1.00,1.00,0.2811,2.19
650000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,682.2,135.1,1,1,1.00,1.00,1.00,0.0165,124.62
660000,8,596,9.83,0.08,0.08,0.00,9.68,0.00,1.02,0.000,0.079,312255.5,8107.2,3,0,2.55,1.02,1.03,0.8083,16.07
660000,2,107,9.65,0.00,0.21,0.01,9.44,0.00,1.00,0.000,0.194,59777.1,3202.5,1,0,2.82,1.00,1.00,0.3187,4.48
660000,0,5,19.00,8.00,0.00,0.00,11.00,0.00,2.93,0.000,0.000,839.9,171.0,2,4,4.60,1.00,3.80,0.0204,116.12
670000,8,579,9.70,0.02,0.06,0.02,9.60,0.00,1.01,0.000,0.092,313398.9,7889.6,2,2,2.59,1.00,1.01,0.7876,12.61
670000,2,91,11.23,0.03,0.00,0.00,11.20,0.00,1.02,0.000,0.189,56976.4,3506.9,2,1,3.13,1.02,1.02,0.3493,6.61
670000,0,1,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,1111.6,199.3,0,1,2.00,1.00,1.00,0.0228,120.00
680000,8,612,9.52,0.02,0.05,0.00,9.45,0.00,1.01,0.000,0.091,309497.7,7979.1,2,4,2.43,1.00,1.01,0.7972,18.51
680000,2,102,10.57,0.00,0.00,0.00,10.57,0.00,1.00,0.000,0.201,57217.5,3683.7,2,1,3.00,1.00,1.00,0.3657,2.52
680000,0,4,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,901.7,235.3,1,4,2.25,1.00,1.00,0.0269,120.30
690000,8,622,9.48,0.00,0.00,0.00,9.47,0.00,1.00,0.000,0.084,319006.7,8368.9,3,2,2.41,1.00,1.00,0.8354,15.22
690000,2,105,10.23,0.25,0.00,0.00,9.98,0.00,1.07,0.000,0.199,57205.9,3625.9,2,0,2.90,1.03,1.08,0.3604,2.16
690000,0,6,10.67,0.00,0.00,0.00,10.67,0.00,1.00,0.000,0.000,934.2,227.0,3,6,2.17,1.00,1.00,0.0260,121.52
700000,8,560,9.35,0.02,0.01,0.00,9.32,0.00,1.01,0.000,0.092,316105.6,8280.3,1,1,2.46,1.01,1.01,0.8282,16.08
700000,2,104,10.50,0.00,0.00,0.01,10.49,0.00,1.00,0.000,0.200,58072.7,3247.1,2,0,3.01,1.00,1.00,0.3229,1.18
700000,0,7,10.57,0.00,0.00,0.00,10.57,0.00,1.00,0.000,0.000,872.3,206.7,3,7,2.43,1.00,1.00,0.0232,131.71
710000,8,616,9.29,0.01,0.05,0.00,9.23,0.00,1.00,0.000,0.089,307133.9,8169.1,1,4,2.46,1.00,1.01,0.8165,15.06
710000,2,99,10.90,0.00,0.13,0.00,10.77,0.00,1.00,0.000,0.207,57564.4,3328.2,3,0,3.05,1.00,1.00,0.3315,5.59
710000,0,6,13.50,0.00,0.00,0.00,13.50,0.00,1.00,0.000,0.000,822.5,213.7,3,6,3.17,1.00,1.00,0.0235,132.88
720000,8,604,9.38,0.06,0.01,0.00,9.31,0.00,1.02,0.000,0.082,315250.1,8152.6,1,0,2.54,1.01,1.03,0.8143,18.36
720000,2,98,12.31,0.07,0.00,0.00,12.23,0.00,1.04,0.000,0.224,59182.0,3380.3,2,0,3.09,1.05,1.04,0.3356,2.81
720000,0,9,11.56,0.00,0.00,0.00,11.56,0.00,1.00,0.000,0.001,801.1,205.9,2,9,3.00,1.00,1.00,0.0241,133.97
730000,8,610,9.40,0.01,0.03,0.00,9.36,0.00,1.00,0.000,0.087,321413.1,8186.3,1,0,2.40,1.00,1.01,0.8179,15.03
730000,2,114,10.66,0.01,0.12,0.00,10.53,0.00,1.00,0.000,0.224,58449.2,3491.6,2,0,2.83,1.00,1.00,0.3475,5.66
730000,0,3,14.00,0.00,0.00,0.00,14.00,0.00,1.00,0.000,0.000,941.9,276.5,2,3,2.33,1.00,1.00,0.0307,142.00
740000,8,552,9.43,0.02,0.01,0.00,9.40,0.00,1.01,0.000,0.087,311408.4,8440.5,2,5,2.45,1.02,1.01,0.8438,14.89
740000,2,104,10.75,0.00,0.12,0.05,10.58,0.00,1.00,0.000,0.212,58466.7,3252.5,1,0,2.93,1.00,1.00,0.3240,2.92
740000,0,4,21.75,0.00,8.25,2.50,11.00,0.00,1.00,0.000,0.001,876.9,161.8,2,3,4.75,1.00,1.00,0.0184,152.30
750000,8,605,9.46,0.00,0.03,0.00,9.43,0.00,1.00,0.000,0.086,297033.7,8283.5,1,18,2.52,1.00,1.00,0.8283,23.76
750000,2,113,9.79,0.06,0.02,0.01,9.70,0.00,1.01,0.000,0.226,58704.5,3568.0,2,9,2.88,1.02,1.01,0.3562,4.39
750000,0,2,11.00,0.00,0.00,0.00,11.00,0.00,1.00,0.000,0.000,692.6,159.5,1,2,2.00,1.00,1.00,0.0170,146.59
760000,8,628,9.19,0.00,0.02,0.00,9.17,0.00,1.00,0.000,0.077,311939.4,8441.0,2,0,2.58,1.00,1.00,0.8424,20.72
760000,2,105,12.13,0.02,0.04,0.00,12.08,0.00,1.00,0.000,0.236,58818.5,3294.7,1,0,3.22,1.01,1.01,0.3298,13.11
760000,0,5,16.40,0.80,0.00,0.00,15.60,0.00,1.14,0.000,0.000,720.7,167.4,1,4,3.40,1.06,1.26,0.0165,125.82
770000,8,620,9.33,0.00,0.00,0.00,9.33,0.00,1.00,0.000,0.076,321374.6,8249.4,1,0,2.55,1.00,1.00,0.8241,22.22
770000,2,103,11.58,0.04,0.53,0.11,10.90,0.07,1.01,0.010,0.223,57278.6,3463.8,1,0,3.28,1.00,1.02,0.3440,2.97
770000,0,8,12.00,0.00,0.00,0.00,12.00,0.00,1.00,0.000,0.000,1239.9,231.2,1,8,3.00,1.00,1.00,0.0255,127.18
780000,8,623,9.20,0.00,0.02,0.00,9.17,0.00,1.00,0.000,0.075,323121.7,8279.5,1,0,2.37,1.00,1.00,0.8271,20.62
780000,2,98,12.14,0.00,0.00,0.00,12.14,0.00,1.00,0.000,0.221,57694.8,3776.1,2,0,2.94,1.00,1.00,0.3763,5.88
780000,0,9,10.67,0.00,0.00,0.00,10.67,0.00,1.00,0.000,0.001,1221.8,257.3,3,9,3.11,1.00,1.00,0.0280,126.42
790000,8,606,9.52,0.02,0.02,0.00,9.47,0.00,1.00,0.000,0.075,323383.1,8261.9,1,0,2.56,1.01,1.01,0.8249,16.03
790000,2,100,12.14,0.03,0.00,0.00,12.11,0.00,1.01,0.000,0.223,57861.1,4068.8,2,0,2.93,1.00,1.01,0.4062,4.17
790000,0,10,11.10,0.00,0.00,0.00,11.10,0.00,1.00,0.000,0.001,1437.3,299.8,3,9,2.30,1.00,1.00,0.0316,132.22
800000,8,607,9.45,0.04,0.03,0.00,9.37,0.00,1.01,0.000,0.075,322903.1,8270.2,1,0,2.54,1.01,1.02,0.8262,20.48
800000,2,100,12.46,0.00,0.00,0.00,12.46,0.00,1.00,0.000,0.229,58375.3,4397.4,2,0,3.28,1.00,1.00,0.4372,3.87
800000,0,2,12.00,0.00,0.00,0.00,12.00,0.00,1.00,0.000,0.000,1477.9,274.0,1,2,3.50,1.00,1.00,0.0317,138.80
810000,8,613,9.15,0.00,0.01,0.00,9.15,0.00,1.00,0.000,0.074,323629.4,8411.9,1,0,2.43,1.00,1.00,0.8404,19.46
810000,2,102,10.34,0.05,0.00,0.00,10.29,0.00,1.05,0.000,0.195,58152.9,3715.1,2,0,3.04,1.04,1.04,0.3703,3.57
810000,0,7,9.14,0.00,0.00,0.00,9.14,0.00,1.00,0.000,0.000,1324.6,225.6,2,7,3.14,1.00,1.00,0.0252,148.28
820000,8,635,9.14,0.01,0.05,0.00,9.08,0.00,1.00,0.000,0.078,322558.2,8401.2,2,0,2.42,1.00,1.00,0.8388,16.38
820000,2,105,11.16,0.06,0.05,0.00,11.06,0.00,1.01,0.000,0.217,58505.9,3697.9,1,0,2.91,1.00,1.03,0.3686,5.02
820000,0,6,10.83,0.00,0.00,0.00,10.83,0.00,1.00,0.000,0.000,1342.0,248.0,2,5,3.00,1.00,1.00,0.0275,152.14
830000,8,620,9.12,0.01,0.01,0.00,9.11,0.00,1.00,0.000,0.074,322982.0,8276.5,1,0,2.44,1.00,1.00,0.8274,24.00
830000,2,110,11.14,0.00,0.00,0.00,11.14,0.00,1.00,0.000,0.227,59512.2,3495.5,2,0,2.92,1.00,1.00,0.3483,4.00
830000,0,15,10.73,0.00,0.00,0.00,10.73,0.00,1.00,0.000,0.001,1272.0,234.8,3,12,2.80,1.00,1.00,0.0252,148.06
840000,8,622,9.20,0.00,0.05,0.00,9.15,0.00,1.00,0.000,0.074,323351.6,8466.3,2,0,2.47,1.00,1.00,0.8450,18.47
840000,2,89,12.28,0.10,0.00,0.00,12.18,0.00,1.05,0.000,0.201,59027.3,3750.1,2,0,3.13,1.05,1.05,0.3735,2.97
840000,0,3,12.33,0.00,0.00,0.00,12.33,0.00,1.00,0.000,0.000,1380.7,265.2,2,3,2.33,1.00,1.00,0.0294,152.10
850000,8,622,9.36,0.01,0.00,0.00,9.35,0.00,1.01,0.000,0.076,322814.0,8460.8,2,1,2.46,1.01,1.01,0.8458,23.16
850000,2,101,11.04,0.03,0.01,0.00,11.00,0.00,1.01,0.000,0.203,58263.0,3744.1,2,1,2.77,1.01,1.01,0.3727,5.93
850000,0,5,6.40,0.00,0.00,0.00,6.40,0.00,1.00,0.000,0.000,1313.9,269.6,2,4,2.00,1.00,1.00,0.0288,144.49
860000,8,624,9.11,0.00,0.01,0.00,9.10,0.00,1.00,0.000,0.074,323856.6,8415.2,1,0,2.47,1.00,1.00,0.8399,23.98
860000,2,124,10.29,0.01,0.00,0.00,10.28,0.00,1.00,0.000,0.233,62158.7,4297.8,3,0,2.50,1.00,1.00,0.4272,6.11
860000,0,4,12.25,0.00,0.00,0.75,11.50,0.00,1.00,0.000,0.000,1205.8,268.2,3,4,3.25,1.00,1.00,0.0304,137.94
870000,8,635,9.32,0.01,0.00,0.00,9.31,0.00,1.00,0.000,0.079,323748.0,8441.2,2,0,2.38,1.00,1.01,0.8425,16.90
870000,2,106,12.48,0.18,0.22,0.28,11.80,0.00,1.05,0.000,0.243,62552.3,4167.7,2,0,2.93,1.06,1.06,0.4142,4.72
870000,0,3,14.33,0.00,0.00,1.00,13.33,0.00,1.00,0.000,0.000,1297.6,310.4,3,3,4.00,1.00,1.00,0.0348,142.57
880000,8,627,9.58,0.04,0.06,0.00,9.49,0.00,1.01,0.000,0.078,321443.6,8350.5,4,1,2.54,1.01,1.01,0.8341,21.10
880000,2,111,10.35,0.11,0.00,0.00,10.24,0.00,1.03,0.000,0.212,62618.8,4299.7,1,0,2.83,1.03,1.03,0.4274,2.60
880000,0,7,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,1215.1,294.1,2,7,1.86,1.00,1.00,0.0316,128.49
890000,8,627,9.72,0.01,0.03,0.00,9.68,0.00,1.00,0.000,0.080,320883.5,8167.0,3,4,2.53,1.00,1.00,0.8157,20.47
890000,2,126,9.58,0.27,0.07,0.00,9.24,0.00,1.12,0.000,0.224,62809.4,3669.9,3,1,2.89,1.15,1.15,0.3655,4.71
890000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,1195.2,305.6,1,2,3.50,1.00,1.00,0.0328,126.56
900000,8,606,9.93,0.00,0.02,0.00,9.91,0.00,1.00,0.000,0.084,322395.3,8346.7,2,0,2.53,1.00,1.00,0.8344,18.07
900000,2,77,9.14,0.22,0.00,0.10,8.82,0.00,1.05,0.000,0.250,59292.3,4077.8,2,0,2.43,1.01,1.06,0.4057,1.77
900000,0,2,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.000,1110.0,236.3,1,2,2.00,1.00,1.00,0.0258,130.55
910000,8,592,9.52,0.00,0.00,0.00,9.52,0.00,1.00,0.000,0.073,321808.0,8505.4,2,0,2.54,1.00,1.00,0.8501,26.64
910000,2,102,10.99,0.00,0.00,0.00,10.99,0.00,1.00,0.000,0.207,55639.0,3460.2,1,0,3.01,1.00,1.00,0.3446,4.97
910000,0,6,10.83,0.00,0.00,0.00,10.83,0.00,1.00,0.000,0.000,1183.6,219.6,1,6,3.00,1.00,1.00,0.0252,133.47
920000,8,629,9.11,0.02,0.06,0.00,9.03,0.00,1.01,0.000,0.075,324185.9,8626.4,2,0,2.42,1.01,1.01,0.8606,26.50
920000,2,103,11.63,0.00,0.04,0.00,11.59,0.00,1.00,0.000,0.216,59130.0,3590.2,2,0,2.89,1.00,1.00,0.3568,2.29
920000,0,9,10.67,0.00,0.00,0.00,10.67,0.00,1.00,0.000,0.001,1350.1,364.4,2,8,2.67,1.00,1.00,0.0403,132.72
930000,8,625,9.15,0.00,0.00,0.00,9.14,0.00,1.00,0.000,0.074,325573.7,8665.1,2,0,2.42,1.00,1.00,0.8649,19.56
930000,2,98,11.05,0.09,0.08,0.00,10.88,0.00,1.03,0.000,0.200,58412.3,3742.2,2,0,3.12,1.02,1.04,0.3725,5.35
930000,0,10,12.40,2.00,0.00,0.00,10.40,0.00,1.86,0.000,0.001,1340.6,343.0,4,9,3.30,2.25,2.33,0.0370,131.53
940000,8,630,9.12,0.03,0.05,0.00,9.04,0.00,1.01,0.000,0.077,322786.4,8328.7,3,1,2.45,1.01,1.01,0.8314,12.05
940000,2,111,10.48,0.33,0.02,0.00,10.13,0.00,1.10,0.000,0.218,58113.3,4084.7,4,3,2.95,1.03,1.14,0.4067,5.42
940000,0,5,8.20,0.00,0.00,0.00,8.20,0.00,1.00,0.000,0.000,1196.5,341.1,2,5,2.60,1.00,1.00,0.0377,142.83
950000,8,614,8.97,0.02,0.02,0.00,8.93,0.00,1.02,0.000,0.074,318082.5,8269.2,3,12,2.46,1.02,1.02,0.8264,15.44
950000,2,124,9.95,0.20,0.00,0.00,9.75,0.00,1.07,0.000,0.250,60068.5,3271.4,2,6,2.66,1.03,1.10,0.3259,1.11
950000,0,2,11.00,0.00,0.00,0.00,11.00,0.00,1.00,0.000,0.000,840.3,181.3,1,2,3.50,1.00,1.00,0.0196,143.19
960000,8,639,9.26,0.01,0.02,0.00,9.24,0.00,1.00,0.000,0.078,322589.8,7976.4,3,4,2.49,1.00,1.00,0.7968,19.93
960000,2,110,11.15,0.47,0.45,0.00,10.23,0.12,1.14,0.018,0.228,59452.9,3357.8,2,4,2.97,1.14,1.13,0.3346,8.12
960000,0,5,9.40,0.00,0.00,0.00,9.40,0.00,1.00,0.000,0.000,1095.4,224.1,2,5,2.40,1.00,1.00,0.0251,140.47
970000,8,601,9.56,0.00,0.00,0.00,9.56,0.00,1.00,0.000,0.075,320715.2,8154.8,2,0,2.45,1.00,1.00,0.8137,24.07
970000,2,101,10.93,0.10,0.00,0.00,10.83,0.00,1.02,0.000,0.203,58803.6,3603.8,1,0,2.94,1.01,1.03,0.3576,4.79
970000,0,9,11.11,0.00,0.00,0.00,11.11,0.00,1.00,0.000,0.001,1205.2,236.3,2,9,3.00,1.00,1.00,0.0285,147.57
980000,8,608,9.42,0.08,0.03,0.00,9.31,0.00,1.03,0.002,0.079,319235.0,7972.7,2,18,2.47,1.03,1.04,0.7949,20.53
980000,2,110,10.39,0.05,0.00,0.00,10.34,0.00,1.02,0.000,0.248,59701.4,3405.3,1,8,2.56,1.00,1.03,0.3377,2.01
980000,0,3,9.67,0.00,0.00,0.33,9.33,0.00,1.00,0.000,0.000,1012.1,217.6,1,3,3.00,1.00,1.00,0.0256,141.34
990000,8,605,9.44,0.05,0.08,0.00,9.31,0.00,1.02,0.000,0.076,316720.9,7823.5,3,21,2.47,1.01,1.02,0.7811,19.90
990000,2,93,8.60,0.00,0.02,0.00,8.58,0.00,1.00,0.000,0.195,59927.9,2756.7,4,9,2.58,1.00,1.00,0.2754,1.64
990000,0,4,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.000,785.5,152.5,1,4,2.75,1.00,1.00,0.0168,143.05
1000000,8,631,8.91,0.04,0.03,0.00,8.85,0.00,1.01,0.000,0.075,323911.0,8040.7,3,7,2.33,1.01,1.02,0.8028,19.84
1000000,2,115,9.86,0.16,0.00,0.00,9.70,0.00,1.07,0.000,0.235,60010.8,2856.8,2,9,2.70,1.12,1.15,0.2844,4.73
1000000,0,4,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,892.9,204.7,1,4,1.75,1.00,1.00,0.0226,136.31
